year,age_gr,quintil_oecd,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,2nd Quintile,Seldom,0.45103,275,615,0.41167,0.49039
1990,30-45 y.,2nd Quintile,Never,0.04556,45,615,0.02906,0.06205
1990,30-45 y.,3rd Quintile,At least once per week,0.22223,113,567,0.18798,0.25648
1990,30-45 y.,3rd Quintile,At least once per month,0.30881,187,567,0.27074,0.34687
1990,30-45 y.,3rd Quintile,Seldom,0.39480,219,567,0.35453,0.43507
1990,30-45 y.,3rd Quintile,Never,0.05012,48,567,0.03214,0.06809
1990,30-45 y.,4th Quintile,At least once per week,0.27379,116,457,0.23286,0.31471
1990,30-45 y.,4th Quintile,At least once per month,0.39984,195,457,0.35487,0.44480
1990,30-45 y.,4th Quintile,Seldom,0.28563,146,457,0.24417,0.32709
1990,30-45 y.,5th Quintile,At least once per week,0.40070,230,567,0.36033,0.44107
1990,30-45 y.,5th Quintile,At least once per month,0.35878,215,567,0.31927,0.39830
1990,30-45 y.,5th Quintile,Seldom,0.20859,122,567,0.17511,0.24206
1990,46-65 y.,1st Quintile,At least once per week,0.08988,51,502,0.06483,0.11492
1990,46-65 y.,1st Quintile,At least once per month,0.14640,72,502,0.11544,0.17736
1990,46-65 y.,1st Quintile,Seldom,0.47760,196,502,0.43386,0.52134
1990,46-65 y.,1st Quintile,Never,0.27964,183,502,0.24033,0.31894
1990,46-65 y.,2nd Quintile,At least once per week,0.16183,69,468,0.12843,0.19523
1990,46-65 y.,2nd Quintile,At least once per month,0.25593,111,468,0.21635,0.29551
1990,46-65 y.,2nd Quintile,Seldom,0.40264,186,468,0.35816,0.44712
1990,46-65 y.,2nd Quintile,Never,0.16522,102,468,0.13154,0.19890
1990,46-65 y.,3rd Quintile,At least once per week,0.15013,79,569,0.12076,0.17951
1990,46-65 y.,3rd Quintile,At least once per month,0.22077,122,569,0.18666,0.25488
1990,46-65 y.,3rd Quintile,Seldom,0.50383,275,569,0.46271,0.54494
1990,46-65 y.,3rd Quintile,Never,0.11419,93,569,0.08804,0.14035
1990,46-65 y.,4th Quintile,At least once per week,0.18392,110,661,0.15436,0.21347
1990,46-65 y.,4th Quintile,At least once per month,0.31393,202,661,0.27852,0.34933
1990,46-65 y.,4th Quintile,Seldom,0.43352,288,661,0.39572,0.47133
1990,46-65 y.,4th Quintile,Never,0.05098,61,661,0.03420,0.06776
1990,46-65 y.,5th Quintile,At least once per week,0.21320,135,653,0.18176,0.24464
1990,46-65 y.,5th Quintile,At least once per month,0.34030,225,653,0.30393,0.37667
1990,46-65 y.,5th Quintile,Seldom,0.39320,260,653,0.35571,0.43070
1990,46-65 y.,5th Quintile,Never,0.03573,33,653,0.02148,0.04998
1990,66 and older,1st Quintile,At least once per month,0.14510,39,262,0.10237,0.18783
1990,66 and older,1st Quintile,Seldom,0.29053,88,262,0.23545,0.34562
1990,66 and older,1st Quintile,Never,0.48792,135,262,0.42727,0.54856
1990,66 and older,2nd Quintile,Seldom,0.43860,103,169,0.36356,0.51363
1990,66 and older,2nd Quintile,Never,0.29788,66,169,0.22873,0.36704
1990,66 and older,3rd Quintile,At least once per week,0.16265,31,196,0.11085,0.21445
1990,66 and older,3rd Quintile,At least once per month,0.17027,38,196,0.11751,0.22303
1990,66 and older,3rd Quintile,Seldom,0.42433,80,196,0.35496,0.49370
1990,66 and older,3rd Quintile,Never,0.23290,47,196,0.17358,0.29223
1990,66 and older,4th Quintile,At least once per week,0.19527,31,141,0.12961,0.26094
1990,66 and older,4th Quintile,At least once per month,0.21807,38,141,0.14966,0.28647
1990,66 and older,4th Quintile,Seldom,0.39776,72,141,0.31669,0.47884
1990,66 and older,5th Quintile,At least once per week,0.25325,39,144,0.18197,0.32453
1990,66 and older,5th Quintile,At least once per month,0.33040,53,144,0.25330,0.40749
1990,66 and older,5th Quintile,Seldom,0.32996,52,144,0.25289,0.40703
1995,17-29 y.,1st Quintile,At least once per week,0.27529,185,732,0.24291,0.30767
1995,17-29 y.,1st Quintile,At least once per month,0.25381,206,732,0.22226,0.28536
1995,17-29 y.,1st Quintile,Seldom,0.33440,256,732,0.30020,0.36860
1995,17-29 y.,1st Quintile,Never,0.09233,85,732,0.07135,0.11332
1995,17-29 y.,2nd Quintile,At least once per week,0.33849,211,698,0.30336,0.37362
1995,17-29 y.,2nd Quintile,At least once per month,0.25889,201,698,0.22637,0.29141
1995,17-29 y.,2nd Quintile,Seldom,0.31465,230,698,0.28017,0.34913
1995,17-29 y.,2nd Quintile,Never,0.06370,56,698,0.04557,0.08183
1995,17-29 y.,3rd Quintile,At least once per week,0.40116,275,649,0.36342,0.43889
1995,17-29 y.,3rd Quintile,At least once per month,0.27597,207,649,0.24155,0.31039
1995,17-29 y.,3rd Quintile,Seldom,0.23734,167,649,0.20458,0.27010
1995,17-29 y.,4th Quintile,At least once per week,0.45274,296,644,0.41426,0.49121
1995,17-29 y.,4th Quintile,At least once per month,0.32253,223,644,0.28639,0.35866
1995,17-29 y.,4th Quintile,Seldom,0.15060,125,644,0.12296,0.17825
1995,17-29 y.,5th Quintile,At least once per week,0.47296,221,471,0.42783,0.51810
1995,17-29 y.,5th Quintile,At least once per month,0.32810,167,471,0.28565,0.37055
1995,17-29 y.,5th Quintile,Seldom,0.15771,83,471,0.12476,0.19066
1995,30-45 y.,1st Quintile,At least once per week,0.11227,86,822,0.09068,0.13387
1995,30-45 y.,1st Quintile,At least once per month,0.21765,158,822,0.18943,0.24588
1995,30-45 y.,1st Quintile,Seldom,0.43684,366,822,0.40291,0.47076
1995,30-45 y.,1st Quintile,Never,0.20415,212,822,0.17658,0.23173
1995,30-45 y.,2nd Quintile,At least once per week,0.12460,104,1002,0.10414,0.14506
1995,30-45 y.,2nd Quintile,At least once per month,0.29508,259,1002,0.26682,0.32333
1995,30-45 y.,2nd Quintile,Seldom,0.48241,532,1002,0.45145,0.51336
1995,30-45 y.,2nd Quintile,Never,0.08412,107,1002,0.06692,0.10131
1995,30-45 y.,3rd Quintile,At least once per week,0.16519,145,942,0.14146,0.18891
1995,30-45 y.,3rd Quintile,At least once per month,0.29720,290,942,0.26799,0.32640
1995,30-45 y.,3rd Quintile,Seldom,0.44961,433,942,0.41783,0.48140
1995,30-45 y.,3rd Quintile,Never,0.07247,74,942,0.05590,0.08903
1995,30-45 y.,4th Quintile,At least once per week,0.25601,184,795,0.22566,0.28637
1995,30-45 y.,4th Quintile,At least once per month,0.37463,339,795,0.34096,0.40830
1995,30-45 y.,4th Quintile,Seldom,0.31706,272,795,0.28469,0.34943
1995,30-45 y.,5th Quintile,At least once per week,0.33729,266,754,0.30352,0.37106
1995,30-45 y.,5th Quintile,At least once per month,0.38965,314,754,0.35482,0.42448
1995,30-45 y.,5th Quintile,Seldom,0.21863,174,754,0.18911,0.24815
1995,46-65 y.,1st Quintile,At least once per week,0.08695,46,628,0.06489,0.10900
1995,46-65 y.,1st Quintile,At least once per month,0.14577,69,628,0.11815,0.17339
1995,46-65 y.,1st Quintile,Seldom,0.40270,252,628,0.36431,0.44109
1995,46-65 y.,1st Quintile,Never,0.34332,261,628,0.30615,0.38048
1995,46-65 y.,2nd Quintile,At least once per week,0.10168,68,713,0.07948,0.12388
1995,46-65 y.,2nd Quintile,At least once per month,0.20276,139,713,0.17323,0.23230
1995,46-65 y.,2nd Quintile,Seldom,0.42861,312,713,0.39226,0.46496
1995,46-65 y.,2nd Quintile,Never,0.25431,194,713,0.22232,0.28629
1995,46-65 y.,3rd Quintile,At least once per week,0.13697,89,728,0.11198,0.16197
1995,46-65 y.,3rd Quintile,At least once per month,0.25830,185,728,0.22649,0.29012
1995,46-65 y.,3rd Quintile,Seldom,0.45253,339,728,0.41635,0.48871
1995,46-65 y.,3rd Quintile,Never,0.13559,115,728,0.11070,0.16047
1995,46-65 y.,4th Quintile,At least once per week,0.17175,120,867,0.14663,0.19687
1995,46-65 y.,4th Quintile,At least once per month,0.30509,260,867,0.27442,0.33576
1995,46-65 y.,4th Quintile,Seldom,0.40431,393,867,0.37163,0.43700
1995,46-65 y.,4th Quintile,Never,0.08966,94,867,0.07063,0.10869
1995,46-65 y.,5th Quintile,At least once per week,0.26322,220,945,0.23513,0.29132
1995,46-65 y.,5th Quintile,At least once per month,0.34483,338,945,0.31451,0.37515
1995,46-65 y.,5th Quintile,Seldom,0.32812,338,945,0.29817,0.35807
1995,46-65 y.,5th Quintile,Never,0.03653,49,945,0.02456,0.04850
1995,66 and older,1st Quintile,At least once per month,0.12252,36,274,0.08363,0.16142
1995,66 and older,1st Quintile,Seldom,0.32534,104,274,0.26977,0.38092
1995,66 and older,1st Quintile,Never,0.46818,134,274,0.40899,0.52737
1995,66 and older,2nd Quintile,At least once per week,0.14218,49,399,0.10787,0.17649
1995,66 and older,2nd Quintile,At least once per month,0.13789,55,399,0.10401,0.17176
1995,66 and older,2nd Quintile,Seldom,0.34855,146,399,0.30173,0.39536
1995,66 and older,2nd Quintile,Never,0.35582,149,399,0.30879,0.40286
1995,66 and older,3rd Quintile,At least once per week,0.11185,34,320,0.07726,0.14644
1995,66 and older,3rd Quintile,At least once per month,0.22390,65,320,0.17816,0.26965
1995,66 and older,3rd Quintile,Seldom,0.35220,124,320,0.29978,0.40461
1995,66 and older,3rd Quintile,Never,0.28890,97,320,0.23917,0.33864
1995,66 and older,4th Quintile,At least once per week,0.18286,38,265,0.13623,0.22949
1995,66 and older,4th Quintile,At least once per month,0.23326,57,265,0.18225,0.28428
1995,66 and older,4th Quintile,Seldom,0.36867,111,265,0.31047,0.42687
1995,66 and older,4th Quintile,Never,0.19825,59,265,0.15015,0.24634
1995,66 and older,5th Quintile,At least once per week,0.24803,47,215,0.19016,0.30589
1995,66 and older,5th Quintile,At least once per month,0.29388,67,215,0.23285,0.35492
1995,66 and older,5th Quintile,Seldom,0.30961,68,215,0.24766,0.37155
1995,66 and older,5th Quintile,Never,0.12887,33,215,0.08398,0.17376
1998,17-29 y.,1st Quintile,At least once per week,0.28034,181,677,0.24648,0.31420
1998,17-29 y.,1st Quintile,At least once per month,0.29011,188,677,0.25590,0.32432
1998,17-29 y.,1st Quintile,Seldom,0.31171,241,677,0.27679,0.34662
1998,17-29 y.,1st Quintile,Never,0.09561,67,677,0.07344,0.11777
1998,17-29 y.,2nd Quintile,At least once per week,0.33989,204,631,0.30290,0.37688
1998,17-29 y.,2nd Quintile,At least once per month,0.27857,179,631,0.24357,0.31358
1998,17-29 y.,2nd Quintile,Seldom,0.30529,215,631,0.26933,0.34126
1998,17-29 y.,2nd Quintile,Never,0.05256,33,631,0.03514,0.06999
1998,17-29 y.,3rd Quintile,At least once per week,0.44180,211,514,0.39883,0.48478
1998,17-29 y.,3rd Quintile,At least once per month,0.28548,172,514,0.24640,0.32457
1998,17-29 y.,3rd Quintile,Seldom,0.22518,131,514,0.18903,0.26132
1998,17-29 y.,4th Quintile,At least once per week,0.47701,282,577,0.43622,0.51780
1998,17-29 y.,4th Quintile,At least once per month,0.31746,179,577,0.27945,0.35548
1998,17-29 y.,4th Quintile,Seldom,0.17848,116,577,0.14721,0.20975
1998,17-29 y.,5th Quintile,At least once per week,0.48059,177,345,0.42779,0.53339
1998,17-29 y.,5th Quintile,At least once per month,0.29864,112,345,0.25028,0.34701
1998,17-29 y.,5th Quintile,Seldom,0.14280,56,345,0.10582,0.17977
1998,30-45 y.,1st Quintile,At least once per week,0.12586,83,744,0.10201,0.14971
1998,30-45 y.,1st Quintile,At least once per month,0.23128,160,744,0.20096,0.26160
1998,30-45 y.,1st Quintile,Seldom,0.47964,366,744,0.44371,0.51556
1998,30-45 y.,1st Quintile,Never,0.15519,135,744,0.12915,0.18122
1998,30-45 y.,2nd Quintile,At least once per week,0.12440,104,938,0.10327,0.14553
1998,30-45 y.,2nd Quintile,At least once per month,0.26580,244,938,0.23751,0.29408
1998,30-45 y.,2nd Quintile,Seldom,0.51701,498,938,0.48501,0.54900
1998,30-45 y.,2nd Quintile,Never,0.08636,92,938,0.06837,0.10434
1998,30-45 y.,3rd Quintile,At least once per week,0.17779,143,863,0.15226,0.20331
1998,30-45 y.,3rd Quintile,At least once per month,0.39227,342,863,0.35967,0.42486
1998,30-45 y.,3rd Quintile,Seldom,0.39433,378,863,0.36170,0.42695
1998,30-45 y.,4th Quintile,At least once per week,0.24603,187,824,0.21660,0.27545
1998,30-45 y.,4th Quintile,At least once per month,0.37933,333,824,0.34618,0.41249
1998,30-45 y.,4th Quintile,Seldom,0.33772,304,824,0.30541,0.37003
1998,30-45 y.,5th Quintile,At least once per week,0.36879,274,736,0.33391,0.40368
1998,30-45 y.,5th Quintile,At least once per month,0.38805,298,736,0.35282,0.42328
1998,30-45 y.,5th Quintile,Seldom,0.20613,164,736,0.17688,0.23537
1998,46-65 y.,1st Quintile,At least once per week,0.08000,45,565,0.05761,0.10239
1998,46-65 y.,1st Quintile,At least once per month,0.14799,89,565,0.11868,0.17729
1998,46-65 y.,1st Quintile,Seldom,0.43974,247,565,0.39877,0.48070
1998,46-65 y.,1st Quintile,Never,0.30290,184,565,0.26498,0.34083
1998,46-65 y.,2nd Quintile,At least once per week,0.10065,55,606,0.07667,0.12462
1998,46-65 y.,2nd Quintile,At least once per month,0.15838,95,606,0.12929,0.18747
1998,46-65 y.,2nd Quintile,Seldom,0.54554,338,606,0.50586,0.58521
1998,46-65 y.,2nd Quintile,Never,0.18532,118,606,0.15436,0.21628
1998,46-65 y.,3rd Quintile,At least once per week,0.14321,93,725,0.11769,0.16872
1998,46-65 y.,3rd Quintile,At least once per month,0.27044,174,725,0.23809,0.30280
1998,46-65 y.,3rd Quintile,Seldom,0.47344,372,725,0.43707,0.50981
1998,46-65 y.,3rd Quintile,Never,0.09638,86,725,0.07489,0.11788
1998,46-65 y.,4th Quintile,At least once per week,0.17295,129,851,0.14753,0.19838
1998,46-65 y.,4th Quintile,At least once per month,0.31928,290,851,0.28794,0.35062
1998,46-65 y.,4th Quintile,Seldom,0.41503,355,851,0.38190,0.44815
1998,46-65 y.,4th Quintile,Never,0.07291,77,851,0.05543,0.09039
1998,46-65 y.,5th Quintile,At least once per week,0.23875,202,898,0.21085,0.26665
1998,46-65 y.,5th Quintile,At least once per month,0.41814,359,898,0.38586,0.45041
1998,46-65 y.,5th Quintile,Seldom,0.28617,303,898,0.25659,0.31575
1998,46-65 y.,5th Quintile,Never,0.02942,34,898,0.01836,0.04048
1998,66 and older,1st Quintile,At least once per month,0.12553,40,286,0.08706,0.16399
1998,66 and older,1st Quintile,Seldom,0.34241,111,286,0.28732,0.39750
1998,66 and older,1st Quintile,Never,0.43311,135,286,0.37558,0.49063
1998,66 and older,2nd Quintile,At least once per week,0.12314,37,350,0.08866,0.15762
1998,66 and older,2nd Quintile,At least once per month,0.17237,61,350,0.13274,0.21200
1998,66 and older,2nd Quintile,Seldom,0.37816,140,350,0.32728,0.42903
1998,66 and older,2nd Quintile,Never,0.30658,112,350,0.25820,0.35495
1998,66 and older,3rd Quintile,At least once per week,0.14004,48,364,0.10434,0.17574
1998,66 and older,3rd Quintile,At least once per month,0.17943,66,364,0.13996,0.21890
1998,66 and older,3rd Quintile,Seldom,0.43597,166,364,0.38496,0.48698
1998,66 and older,3rd Quintile,Never,0.22568,84,364,0.18267,0.26868
1998,66 and older,4th Quintile,At least once per week,0.20731,48,270,0.15886,0.25575
1998,66 and older,4th Quintile,At least once per month,0.18747,47,270,0.14083,0.23411
1998,66 and older,4th Quintile,Seldom,0.38165,116,270,0.32360,0.43971
1998,66 and older,4th Quintile,Never,0.21561,59,270,0.16647,0.26476
1998,66 and older,5th Quintile,At least once per week,0.21187,45,200,0.15509,0.26865
1998,66 and older,5th Quintile,At least once per month,0.31251,70,200,0.24811,0.37691
1998,66 and older,5th Quintile,Seldom,0.35424,85,200,0.28779,0.42069
2003,17-29 y.,1st Quintile,At least once per week,0.26892,231,845,0.23900,0.29883
2003,17-29 y.,1st Quintile,At least once per month,0.27248,240,845,0.24244,0.30251
2003,17-29 y.,1st Quintile,Seldom,0.32190,290,845,0.29038,0.35342
2003,17-29 y.,1st Quintile,Never,0.11556,84,845,0.09399,0.13712
2003,17-29 y.,2nd Quintile,At least once per week,0.35363,245,759,0.31959,0.38766
2003,17-29 y.,2nd Quintile,At least once per month,0.26382,210,759,0.23245,0.29519
2003,17-29 y.,2nd Quintile,Seldom,0.31073,255,759,0.27778,0.34367
2003,17-29 y.,2nd Quintile,Never,0.05142,49,759,0.03570,0.06714
2003,17-29 y.,3rd Quintile,At least once per week,0.42305,298,719,0.38691,0.45919
2003,17-29 y.,3rd Quintile,At least once per month,0.31391,246,719,0.27996,0.34785
2003,17-29 y.,3rd Quintile,Seldom,0.21907,175,719,0.18881,0.24932
2003,17-29 y.,4th Quintile,At least once per week,0.46394,341,749,0.42821,0.49968
2003,17-29 y.,4th Quintile,At least once per month,0.31852,273,749,0.28514,0.35191
2003,17-29 y.,4th Quintile,Seldom,0.16284,135,749,0.13638,0.18930
2003,17-29 y.,5th Quintile,At least once per week,0.52905,445,787,0.49415,0.56394
2003,17-29 y.,5th Quintile,At least once per month,0.26931,228,787,0.23830,0.30033
2003,17-29 y.,5th Quintile,Seldom,0.15980,114,787,0.13419,0.18542
2003,30-45 y.,1st Quintile,At least once per week,0.13801,118,943,0.11599,0.16004
2003,30-45 y.,1st Quintile,At least once per month,0.18885,187,943,0.16386,0.21384
2003,30-45 y.,1st Quintile,Seldom,0.45661,435,943,0.42480,0.48842
2003,30-45 y.,1st Quintile,Never,0.20305,203,943,0.17737,0.22874
2003,30-45 y.,2nd Quintile,At least once per week,0.12867,145,1248,0.11009,0.14726
2003,30-45 y.,2nd Quintile,At least once per month,0.27550,361,1248,0.25071,0.30030
2003,30-45 y.,2nd Quintile,Seldom,0.49609,624,1248,0.46834,0.52385
2003,30-45 y.,2nd Quintile,Never,0.09458,118,1248,0.07834,0.11082
2003,30-45 y.,3rd Quintile,At least once per week,0.15885,217,1361,0.13942,0.17827
2003,30-45 y.,3rd Quintile,At least once per month,0.34277,473,1361,0.31754,0.36800
2003,30-45 y.,3rd Quintile,Seldom,0.42854,597,1361,0.40224,0.45484
2003,30-45 y.,3rd Quintile,Never,0.05771,74,1361,0.04532,0.07010
2003,30-45 y.,4th Quintile,At least once per week,0.23402,315,1472,0.21239,0.25566
2003,30-45 y.,4th Quintile,At least once per month,0.35968,560,1472,0.33515,0.38420
2003,30-45 y.,4th Quintile,Seldom,0.36426,555,1472,0.33967,0.38886
2003,30-45 y.,4th Quintile,Never,0.02954,42,1472,0.02089,0.03819
2003,30-45 y.,5th Quintile,Daily,0.02918,49,1842,0.02149,0.03686
2003,30-45 y.,5th Quintile,At least once per week,0.32414,614,1842,0.30276,0.34552
2003,30-45 y.,5th Quintile,At least once per month,0.40840,780,1842,0.38595,0.43086
2003,30-45 y.,5th Quintile,Seldom,0.22564,399,1842,0.20654,0.24473
2003,46-65 y.,1st Quintile,At least once per week,0.09313,77,871,0.07382,0.11245
2003,46-65 y.,1st Quintile,At least once per month,0.19493,133,871,0.16860,0.22125
2003,46-65 y.,1st Quintile,Seldom,0.42649,396,871,0.39363,0.45936
2003,46-65 y.,1st Quintile,Never,0.26754,265,871,0.23812,0.29695
2003,46-65 y.,2nd Quintile,At least once per week,0.10763,97,961,0.08802,0.12723
2003,46-65 y.,2nd Quintile,At least once per month,0.23994,222,961,0.21292,0.26695
2003,46-65 y.,2nd Quintile,Seldom,0.48437,484,961,0.45275,0.51598
2003,46-65 y.,2nd Quintile,Never,0.15688,158,961,0.13387,0.17988
2003,46-65 y.,3rd Quintile,At least once per week,0.13900,147,1221,0.11959,0.15841
2003,46-65 y.,3rd Quintile,At least once per month,0.29586,344,1221,0.27025,0.32147
2003,46-65 y.,3rd Quintile,Seldom,0.45968,618,1221,0.43172,0.48765
2003,46-65 y.,3rd Quintile,Never,0.09227,112,1221,0.07603,0.10851
2003,46-65 y.,4th Quintile,At least once per week,0.17556,265,1551,0.15662,0.19450
2003,46-65 y.,4th Quintile,At least once per month,0.31081,471,1551,0.28777,0.33385
2003,46-65 y.,4th Quintile,Seldom,0.43266,712,1551,0.40800,0.45733
2003,46-65 y.,4th Quintile,Never,0.06691,103,1551,0.05447,0.07935
2003,46-65 y.,5th Quintile,Daily,0.02315,72,2907,0.01768,0.02862
2003,46-65 y.,5th Quintile,At least once per week,0.28136,870,2907,0.26501,0.29771
2003,46-65 y.,5th Quintile,At least once per month,0.35374,1077,2907,0.33635,0.37112
2003,46-65 y.,5th Quintile,Seldom,0.31772,833,2907,0.30079,0.33465
2003,46-65 y.,5th Quintile,Never,0.02370,55,2907,0.01817,0.02923
2003,66 and older,1st Quintile,At least once per week,0.09622,59,686,0.07414,0.11831
2003,66 and older,1st Quintile,At least once per month,0.14448,93,686,0.11816,0.17081
2003,66 and older,1st Quintile,Seldom,0.39264,293,686,0.35607,0.42921
2003,66 and older,1st Quintile,Never,0.34908,241,686,0.31339,0.38478
2003,66 and older,2nd Quintile,At least once per week,0.08848,73,871,0.06961,0.10735
2003,66 and older,2nd Quintile,At least once per month,0.20748,174,871,0.18054,0.23443
2003,66 and older,2nd Quintile,Seldom,0.41224,373,871,0.37953,0.44495
2003,66 and older,2nd Quintile,Never,0.28947,251,871,0.25934,0.31961
2003,66 and older,3rd Quintile,At least once per week,0.11733,83,755,0.09436,0.14030
2003,66 and older,3rd Quintile,At least once per month,0.24923,194,755,0.21835,0.28011
2003,66 and older,3rd Quintile,Seldom,0.41370,325,755,0.37855,0.44886
2003,66 and older,3rd Quintile,Never,0.20041,153,755,0.17184,0.22899
2003,66 and older,4th Quintile,At least once per week,0.15980,82,563,0.12950,0.19009
2003,66 and older,4th Quintile,At least once per month,0.28181,156,563,0.24461,0.31900
2003,66 and older,4th Quintile,Seldom,0.38212,226,563,0.34195,0.42230
2003,66 and older,4th Quintile,Never,0.16792,99,563,0.13701,0.19882
2003,66 and older,5th Quintile,At least once per week,0.24239,206,731,0.21130,0.27347
2003,66 and older,5th Quintile,At least once per month,0.28885,233,731,0.25597,0.32173
2003,66 and older,5th Quintile,Seldom,0.36413,237,731,0.32922,0.39903
2003,66 and older,5th Quintile,Never,0.08399,55,731,0.06387,0.10411
2008,17-29 y.,1st Quintile,At least once per week,0.25639,206,765,0.22543,0.28735
2008,17-29 y.,1st Quintile,At least once per month,0.26786,227,765,0.23646,0.29926
2008,17-29 y.,1st Quintile,Seldom,0.28350,253,765,0.25154,0.31546
2008,17-29 y.,1st Quintile,Never,0.09040,79,765,0.07007,0.11073
2008,17-29 y.,2nd Quintile,At least once per week,0.28621,163,542,0.24812,0.32430
2008,17-29 y.,2nd Quintile,At least once per month,0.27818,190,542,0.24042,0.31594
2008,17-29 y.,2nd Quintile,Seldom,0.29466,189,542,0.25625,0.33308
2008,17-29 y.,3rd Quintile,At least once per week,0.37996,228,615,0.34157,0.41836
2008,17-29 y.,3rd Quintile,At least once per month,0.32943,220,615,0.29225,0.36661
2008,17-29 y.,3rd Quintile,Seldom,0.20515,167,615,0.17321,0.23709
2008,17-29 y.,4th Quintile,At least once per week,0.42275,262,588,0.38279,0.46271
2008,17-29 y.,4th Quintile,At least once per month,0.34721,213,588,0.30870,0.38573
2008,17-29 y.,4th Quintile,Seldom,0.13964,113,588,0.11160,0.16768
2008,17-29 y.,5th Quintile,At least once per week,0.51276,287,533,0.47028,0.55523
2008,17-29 y.,5th Quintile,At least once per month,0.27569,184,533,0.23771,0.31366
2008,17-29 y.,5th Quintile,Seldom,0.10233,62,533,0.07657,0.12808
2008,30-45 y.,1st Quintile,At least once per week,0.11662,74,714,0.09306,0.14017
2008,30-45 y.,1st Quintile,At least once per month,0.18318,145,714,0.15479,0.21157
2008,30-45 y.,1st Quintile,Seldom,0.48110,358,714,0.44442,0.51777
2008,30-45 y.,1st Quintile,Never,0.19359,137,714,0.16459,0.22259
2008,30-45 y.,2nd Quintile,At least once per week,0.14371,121,911,0.12092,0.16650
2008,30-45 y.,2nd Quintile,At least once per month,0.28672,246,911,0.25734,0.31610
2008,30-45 y.,2nd Quintile,Seldom,0.47694,473,911,0.44449,0.50939
2008,30-45 y.,2nd Quintile,Never,0.08747,71,911,0.06912,0.10583
2008,30-45 y.,3rd Quintile,At least once per week,0.16138,147,1080,0.13943,0.18333
2008,30-45 y.,3rd Quintile,At least once per month,0.31500,345,1080,0.28728,0.34272
2008,30-45 y.,3rd Quintile,Seldom,0.45092,541,1080,0.42123,0.48061
2008,30-45 y.,3rd Quintile,Never,0.05450,47,1080,0.04096,0.06805
2008,30-45 y.,4th Quintile,At least once per week,0.19180,226,1121,0.16874,0.21485
2008,30-45 y.,4th Quintile,At least once per month,0.39883,464,1121,0.37015,0.42751
2008,30-45 y.,4th Quintile,Seldom,0.35753,400,1121,0.32946,0.38560
2008,30-45 y.,4th Quintile,Never,0.03064,31,1121,0.02055,0.04073
2008,30-45 y.,5th Quintile,Daily,0.02453,32,1289,0.01608,0.03297
2008,30-45 y.,5th Quintile,At least once per week,0.33857,440,1289,0.31272,0.36441
2008,30-45 y.,5th Quintile,At least once per month,0.40662,538,1289,0.37979,0.43345
2008,30-45 y.,5th Quintile,Seldom,0.22168,279,1289,0.19899,0.24436
2008,46-65 y.,1st Quintile,At least once per week,0.08019,56,793,0.06127,0.09910
2008,46-65 y.,1st Quintile,At least once per month,0.14175,111,793,0.11746,0.16604
2008,46-65 y.,1st Quintile,Seldom,0.46995,379,793,0.43519,0.50471
2008,46-65 y.,1st Quintile,Never,0.30117,247,793,0.26922,0.33312
2008,46-65 y.,2nd Quintile,At least once per week,0.09795,80,819,0.07758,0.11832
