year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2013,Lower Secondary Level,West,,,,,,,,,,,,
2013,Lower Secondary Level,East,,,,,,,,,,,,
2013,Upper Secondary Level,West,,,,,,,,,,,,
2013,Upper Secondary Level,East,,,,,,,,,,,,
2013,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2013,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2013,First Stage of Tertiary Education,West,,,,,,,,,,,,
2013,First Stage of Tertiary Education,East,,,,,,,,,,,,
2013,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2013,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2014,Pre-primary Level,West,765,174.05834,173.39771,174.71896,168.00000,173.00000,180.00000,150.00000,198.00000,173.0,172.00000,175.00000
2014,Pre-primary Level,East,115,172.46819,170.62132,174.31505,164.23021,171.60415,177.67983,150.0,195.0,172.0,166.00000,174.00000
2014,Primary Level,West,447,167.48878,166.59212,168.38544,160.00000,165.00000,175.00000,140.0,197.50000,165.0,165.00000,169.00000
2014,Primary Level,East,56,172.35640,170.31091,174.40189,165.83804,174.28951,178.00000,156.0,186.0,174.0,170.00000,176.00000
2014,Lower Secondary Level,West,2813,168.72215,168.35016,169.09414,162.00000,168.00000,175.00000,142.50000,194.50000,168.0,168.00000,168.00000
2014,Lower Secondary Level,East,400,170.55779,169.40511,171.71046,162.00000,168.00000,178.00000,145.0,202.00000,168.0,167.00000,172.00000
2014,Upper Secondary Level,West,9668,171.39668,171.20699,171.58636,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2014,Upper Secondary Level,East,2844,170.84944,170.49433,171.20455,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,170.00000
2014,Post-secondary Non-tertiary Level,West,1747,172.43026,171.98748,172.87303,165.00000,172.00000,180.00000,145.0,202.50000,172.0,170.00000,173.00000
2014,Post-secondary Non-tertiary Level,East,294,172.92821,171.82336,174.03306,167.00000,172.00000,179.00000,152.0,197.00000,172.0,170.00000,175.00000
2014,First Stage of Tertiary Education,West,1182,174.95663,174.44911,175.46415,169.00000,175.00000,180.00000,152.50000,196.50000,175.0,174.00000,176.00000
2014,First Stage of Tertiary Education,East,407,172.26737,171.30352,173.23122,165.00000,172.00000,178.00000,145.50000,197.0,172.0,170.00000,173.00000
2014,Second Stage of Tertiary Education,West,4773,173.70506,173.44007,173.97005,167.08548,173.00000,180.00000,147.71369,199.37178,173.0,173.00000,174.00000
2014,Second Stage of Tertiary Education,East,1440,171.30576,170.83715,171.77437,165.00000,171.00000,178.00000,148.0,197.50000,171.0,170.00000,172.00000
2015,Pre-primary Level,West,,,,,,,,,,,,
2015,Pre-primary Level,East,,,,,,,,,,,,
2015,Primary Level,West,,,,,,,,,,,,
2015,Primary Level,East,,,,,,,,,,,,
2015,Lower Secondary Level,West,,,,,,,,,,,,
2015,Lower Secondary Level,East,,,,,,,,,,,,
2015,Upper Secondary Level,West,,,,,,,,,,,,
2015,Upper Secondary Level,East,,,,,,,,,,,,
2015,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2015,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2015,First Stage of Tertiary Education,West,,,,,,,,,,,,
2015,First Stage of Tertiary Education,East,,,,,,,,,,,,
2015,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2015,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2016,Pre-primary Level,West,599,173.32255,172.53984,174.10526,165.00000,172.00000,180.00000,150.0,202.0,172.0,170.00000,175.00000
2016,Pre-primary Level,East,108,172.87311,171.30744,174.43878,168.00000,172.00000,178.00000,153.00000,192.0,172.0,170.00000,176.00000
2016,Primary Level,West,354,167.36559,166.37568,168.35551,160.00000,165.43449,175.00000,144.0,196.0,165.0,165.00000,168.00000
2016,Primary Level,East,44,170.93894,168.51825,173.35964,165.00000,175.00000,176.00000,154.0,187.0,175.0,165.00000,176.00000
2016,Lower Secondary Level,West,2340,169.09431,168.67837,169.51024,162.00000,168.00000,175.00000,142.50000,194.50000,168.0,168.00000,169.00000
2016,Lower Secondary Level,East,343,169.34721,168.15238,170.54203,161.44623,168.00000,178.00000,143.0,202.0,168.0,166.00000,172.00000
2016,Upper Secondary Level,West,8386,171.62503,171.42203,171.82802,165.00000,171.00000,178.00000,145.50000,197.50000,171.0,170.00000,172.00000
2016,Upper Secondary Level,East,2547,171.00902,170.63345,171.38460,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,172.00000
2016,Post-secondary Non-tertiary Level,West,1738,171.99307,171.54058,172.44555,165.00000,172.00000,179.00000,144.00000,200.00000,172.0,170.00000,173.00000
2016,Post-secondary Non-tertiary Level,East,272,173.15446,171.95304,174.35588,167.00000,173.00000,180.00000,147.50000,198.0,173.0,170.00000,175.00000
2016,First Stage of Tertiary Education,West,1022,174.80814,174.25966,175.35662,168.00000,175.00000,180.00000,150.00000,198.00000,175.0,174.00000,176.00000
2016,First Stage of Tertiary Education,East,366,172.37076,171.36914,173.37239,165.00000,173.00000,178.00000,145.50000,197.50000,173.0,170.00000,174.00000
2016,Second Stage of Tertiary Education,West,4531,173.75838,173.48939,174.02737,167.00000,174.00000,180.00000,147.50000,199.50000,174.0,173.00000,174.00000
2016,Second Stage of Tertiary Education,East,1336,171.41139,170.92834,171.89443,165.00000,170.00000,178.00000,148.0,197.50000,170.0,170.00000,172.00000
2017,Pre-primary Level,West,,,,,,,,,,,,
2017,Pre-primary Level,East,,,,,,,,,,,,
2017,Primary Level,West,,,,,,,,,,,,
2017,Primary Level,East,,,,,,,,,,,,
2017,Lower Secondary Level,West,,,,,,,,,,,,
2017,Lower Secondary Level,East,,,,,,,,,,,,
2017,Upper Secondary Level,West,,,,,,,,,,,,
2017,Upper Secondary Level,East,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2017,First Stage of Tertiary Education,West,,,,,,,,,,,,
2017,First Stage of Tertiary Education,East,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2018,Pre-primary Level,West,558,173.89697,173.05824,174.73571,165.00000,175.00000,180.00000,148.0,202.50000,175.0,173.00000,176.00000
2018,Pre-primary Level,East,127,173.39770,171.86165,174.93375,166.00000,175.00000,178.00000,151.0,196.00000,175.0,170.00000,176.00000
2018,Primary Level,West,1403,167.30822,166.82224,167.79420,160.00000,165.00000,174.00000,139.00000,195.00000,165.0,165.00000,168.00000
2018,Primary Level,East,237,171.73517,170.59738,172.87297,165.00000,174.00000,177.00000,147.00000,195.00000,174.0,165.00000,175.00000
2018,Lower Secondary Level,West,2947,169.08451,168.70852,169.46049,162.00000,168.00000,175.00000,142.50000,194.50000,168.0,168.00000,169.00000
2018,Lower Secondary Level,East,520,169.98766,169.08472,170.89061,163.00000,170.00000,176.00000,146.0,195.50000,170.0,167.00000,172.00000
2018,Upper Secondary Level,West,9190,171.53035,171.33364,171.72706,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,172.00000
2018,Upper Secondary Level,East,2854,170.96554,170.60250,171.32857,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,172.00000
2018,Post-secondary Non-tertiary Level,West,1864,172.05946,171.62203,172.49689,165.00000,172.00000,179.00000,146.0,200.00000,172.0,170.00000,173.00000
2018,Post-secondary Non-tertiary Level,East,331,173.54873,172.52219,174.57527,167.00000,173.77850,180.00000,150.0,199.50000,174.0,171.00000,175.00000
2018,First Stage of Tertiary Education,West,1052,175.06708,174.51818,175.61599,169.00000,175.00000,182.00000,150.0,201.50000,175.0,174.00000,176.00000
2018,First Stage of Tertiary Education,East,385,173.16220,172.18198,174.14242,166.88651,173.00000,179.00000,148.71628,197.17023,173.0,171.00000,174.00000
2018,Second Stage of Tertiary Education,West,5434,174.10788,173.86070,174.35507,168.00000,174.00000,180.00000,150.00000,198.00000,174.0,173.00000,175.00000
2018,Second Stage of Tertiary Education,East,1476,171.66913,171.19402,172.14425,165.00000,171.35076,178.00000,148.0,197.50000,171.0,170.00000,172.00000
2019,Pre-primary Level,West,,,,,,,,,,,,
2019,Pre-primary Level,East,,,,,,,,,,,,
2019,Primary Level,West,,,,,,,,,,,,
2019,Primary Level,East,,,,,,,,,,,,
2019,Lower Secondary Level,West,,,,,,,,,,,,
2019,Lower Secondary Level,East,,,,,,,,,,,,
2019,Upper Secondary Level,West,,,,,,,,,,,,
2019,Upper Secondary Level,East,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2019,First Stage of Tertiary Education,West,,,,,,,,,,,,
2019,First Stage of Tertiary Education,East,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2020,Pre-primary Level,West,552,174.38397,173.55500,175.21294,167.00000,175.00000,180.00000,148.0,199.50000,175.0,173.00000,178.00000
2020,Pre-primary Level,East,130,175.31292,173.77527,176.85056,167.38103,175.00000,183.00000,152.0,197.0,175.0,172.00000,180.00000
2020,Primary Level,West,469,166.31440,165.50063,167.12818,160.00000,165.00000,172.00000,142.00000,190.00000,165.0,163.00000,167.00000
2020,Primary Level,East,52,170.79771,168.68808,172.90735,168.54449,170.76369,175.00000,158.86122,184.68327,172.0,169.90000,175.00000
2020,Lower Secondary Level,West,2173,169.53647,169.08984,169.98310,162.00000,168.00000,176.00000,141.00000,197.00000,168.0,168.00000,170.00000
2020,Lower Secondary Level,East,396,171.30037,170.27517,172.32557,165.00000,170.00000,180.00000,147.0,202.0,170.0,168.00000,173.00000
2020,Upper Secondary Level,West,8231,171.56687,171.35647,171.77727,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2020,Upper Secondary Level,East,2451,170.92126,170.53395,171.30857,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,172.00000
2020,Post-secondary Non-tertiary Level,West,1945,171.95049,171.53251,172.36848,165.00000,171.00000,178.72003,150.0,199.30008,171.0,170.00000,172.00000
2020,Post-secondary Non-tertiary Level,East,316,173.57411,172.49268,174.65553,167.00000,173.00000,180.00000,147.50000,199.50000,173.0,170.97500,175.00000
2020,First Stage of Tertiary Education,West,1064,175.21868,174.66180,175.77557,168.00000,175.00000,182.00000,150.0,203.00000,175.0,175.00000,176.00000
2020,First Stage of Tertiary Education,East,390,172.83638,171.86882,173.80394,165.76527,172.00000,178.00000,147.41318,196.35209,172.0,171.00000,174.00000
2020,Second Stage of Tertiary Education,West,5600,174.49591,174.25201,174.73981,168.00000,175.00000,181.00000,148.50000,200.50000,175.0,174.00000,175.00000
2020,Second Stage of Tertiary Education,East,1563,171.81621,171.35085,172.28157,165.00000,171.00000,178.00000,149.0,197.50000,171.0,170.00000,172.00000
2021,Pre-primary Level,West,,,,,,,,,,,,
2021,Pre-primary Level,East,,,,,,,,,,,,
2021,Primary Level,West,,,,,,,,,,,,
2021,Primary Level,East,,,,,,,,,,,,
2021,Lower Secondary Level,West,,,,,,,,,,,,
2021,Lower Secondary Level,East,,,,,,,,,,,,
2021,Upper Secondary Level,West,,,,,,,,,,,,
2021,Upper Secondary Level,East,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2021,First Stage of Tertiary Education,West,,,,,,,,,,,,
2021,First Stage of Tertiary Education,East,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2022,Pre-primary Level,West,399,173.57955,172.65946,174.49964,167.00000,173.00000,181.00000,148.0,200.0,173.0,171.00000,175.00000
2022,Pre-primary Level,East,98,177.33083,175.55893,179.10273,172.45260,178.00000,182.00000,158.13151,196.32110,178.0,175.00000,182.00000
2022,Primary Level,West,735,168.82836,168.14316,169.51357,162.00000,170.00000,175.00000,142.50000,194.50000,170.0,165.00000,172.00000
2022,Primary Level,East,124,174.16633,172.41479,175.91788,166.98638,175.00000,180.00000,150.0,192.0,175.0,168.00000,180.00000
2022,Lower Secondary Level,West,1539,168.42841,167.91069,168.94613,160.00000,168.00000,175.00000,137.50000,197.50000,168.0,167.00000,168.02500
2022,Lower Secondary Level,East,356,171.18914,170.18901,172.18927,164.16443,171.00000,178.00000,145.0,194.0,171.0,170.00000,174.00000
2022,Upper Secondary Level,West,7056,171.22632,171.00396,171.44867,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,171.00000
2022,Upper Secondary Level,East,2120,171.22283,170.80645,171.63920,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,171.00000
2022,Post-secondary Non-tertiary Level,West,1809,172.38157,171.93575,172.82738,165.00000,171.00000,180.00000,147.0,200.0,171.0,170.00000,172.00000
2022,Post-secondary Non-tertiary Level,East,381,172.42197,171.44898,173.39496,165.00000,172.00000,180.00000,150.0,198.0,172.0,170.00000,175.00000
2022,First Stage of Tertiary Education,West,1022,175.83296,175.28334,176.38258,170.00000,176.00000,182.00000,152.00000,200.00000,176.0,175.00000,178.00000
2022,First Stage of Tertiary Education,East,341,172.46402,171.47566,173.45238,166.00000,172.00000,178.00000,148.00000,196.00000,172.0,172.00000,173.00000
2022,Second Stage of Tertiary Education,West,6883,174.31589,174.09563,174.53615,168.00000,174.00000,181.00000,148.50000,200.50000,174.0,174.00000,175.00000
2022,Second Stage of Tertiary Education,East,1755,172.17277,171.72835,172.61720,165.00000,172.00000,180.00000,142.50000,202.50000,172.0,170.00000,173.00000
