year,age_gr,regtyp,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Rural regions,No,0.72029,822,822,0.68959,0.75099
2013,30-45 y.,Urban regions,Yes,0.01249,38,2669,0.00828,0.01671
2013,30-45 y.,Urban regions,No,0.66015,2631,2669,0.64217,0.67812
2013,30-45 y.,Rural regions,No,0.68785,1385,1385,0.66344,0.71227
2013,46-65 y.,Urban regions,Yes,0.05560,262,4489,0.04890,0.06231
2013,46-65 y.,Urban regions,No,0.83375,4227,4489,0.82285,0.84464
2013,46-65 y.,Rural regions,Yes,0.04617,143,2831,0.03844,0.05390
2013,46-65 y.,Rural regions,No,0.88050,2688,2831,0.86854,0.89245
2013,66 and older,Urban regions,Yes,0.12326,383,3177,0.11183,0.13469
2013,66 and older,Urban regions,No,0.87000,2794,3177,0.85830,0.88170
2013,66 and older,Rural regions,Yes,0.11249,189,1760,0.09772,0.12725
2013,66 and older,Rural regions,No,0.88013,1571,1760,0.86495,0.89531
2015,17-29 y.,Urban regions,No,0.87610,2621,2621,0.86348,0.88871
2015,17-29 y.,Rural regions,No,0.89366,1284,1284,0.87679,0.91053
2015,30-45 y.,Urban regions,Yes,0.01598,55,4817,0.01244,0.01953
2015,30-45 y.,Urban regions,No,0.93005,4762,4817,0.92285,0.93726
2015,30-45 y.,Rural regions,Yes,0.01552,40,2539,0.01071,0.02033
2015,30-45 y.,Rural regions,No,0.95359,2499,2539,0.94541,0.96178
2015,46-65 y.,Urban regions,Yes,0.05961,289,5633,0.05343,0.06579
2015,46-65 y.,Urban regions,No,0.93132,5344,5633,0.92472,0.93793
2015,46-65 y.,Rural regions,Yes,0.05183,149,3245,0.04421,0.05946
2015,46-65 y.,Rural regions,No,0.94070,3096,3245,0.93258,0.94883
2015,66 and older,Urban regions,Yes,0.13006,412,3087,0.11819,0.14193
2015,66 and older,Urban regions,No,0.86913,2675,3087,0.85723,0.88103
2015,66 and older,Rural regions,Yes,0.11021,198,1796,0.09572,0.12469
2015,66 and older,Rural regions,No,0.88832,1598,1796,0.87375,0.90289
2017,17-29 y.,Urban regions,No,0.90434,2924,2924,0.89367,0.91500
2017,17-29 y.,Rural regions,No,0.91584,1417,1417,0.90138,0.93030
2017,30-45 y.,Urban regions,Yes,0.01285,63,4831,0.00967,0.01602
2017,30-45 y.,Urban regions,No,0.97682,4768,4831,0.97258,0.98107
2017,30-45 y.,Rural regions,Yes,0.01463,45,2426,0.00985,0.01941
2017,30-45 y.,Rural regions,No,0.97447,2381,2426,0.96819,0.98075
2017,46-65 y.,Urban regions,Yes,0.05978,345,6274,0.05391,0.06565
2017,46-65 y.,Urban regions,No,0.93777,5929,6274,0.93179,0.94374
2017,46-65 y.,Rural regions,Yes,0.04664,168,3699,0.03984,0.05344
2017,46-65 y.,Rural regions,No,0.95147,3531,3699,0.94454,0.95839
2017,66 and older,Urban regions,Yes,0.13066,418,3103,0.11880,0.14252
2017,66 and older,Urban regions,No,0.86894,2685,3103,0.85707,0.88082
2017,66 and older,Rural regions,Yes,0.13014,225,1856,0.11483,0.14545
2017,66 and older,Rural regions,No,0.86971,1631,1856,0.85439,0.88503
2019,17-29 y.,Urban regions,No,0.90777,2557,2557,0.89655,0.91898
2019,17-29 y.,Rural regions,No,0.87243,1153,1153,0.85317,0.89170
2019,30-45 y.,Urban regions,Yes,0.01611,66,4053,0.01223,0.01999
2019,30-45 y.,Urban regions,No,0.96879,3987,4053,0.96344,0.97415
2019,30-45 y.,Rural regions,Yes,0.01485,43,2078,0.00965,0.02005
2019,30-45 y.,Rural regions,No,0.97176,2035,2078,0.96464,0.97889
2019,46-65 y.,Urban regions,Yes,0.06523,380,6526,0.05924,0.07122
2019,46-65 y.,Urban regions,No,0.93144,6146,6526,0.92531,0.93757
2019,46-65 y.,Rural regions,Yes,0.04875,185,3697,0.04181,0.05569
2019,46-65 y.,Rural regions,No,0.94928,3512,3697,0.94221,0.95636
2019,66 and older,Urban regions,Yes,0.13246,428,3221,0.12075,0.14417
2019,66 and older,Urban regions,No,0.86725,2793,3221,0.85553,0.87897
2019,66 and older,Rural regions,Yes,0.12872,230,1872,0.11355,0.14390
2019,66 and older,Rural regions,No,0.87095,1642,1872,0.85576,0.88614
2021,17-29 y.,Urban regions,No,0.91995,2305,2305,0.90887,0.93103
2021,17-29 y.,Rural regions,No,0.90023,855,855,0.88013,0.92033
2021,30-45 y.,Urban regions,Yes,0.01757,52,3663,0.01332,0.02183
2021,30-45 y.,Urban regions,No,0.97022,3611,3663,0.96471,0.97572
2021,30-45 y.,Rural regions,Yes,0.01969,35,1543,0.01276,0.02662
2021,30-45 y.,Rural regions,No,0.95340,1508,1543,0.94288,0.96392
2021,46-65 y.,Urban regions,Yes,0.06397,290,4772,0.05703,0.07091
2021,46-65 y.,Urban regions,No,0.92697,4482,4772,0.91959,0.93435
2021,46-65 y.,Rural regions,Yes,0.05863,131,2443,0.04931,0.06794
2021,46-65 y.,Rural regions,No,0.93195,2312,2443,0.92196,0.94194
2021,66 and older,Urban regions,Yes,0.16704,339,2242,0.15160,0.18249
2021,66 and older,Urban regions,No,0.82422,1903,2242,0.80846,0.83998
2021,66 and older,Rural regions,Yes,0.14864,182,1321,0.12945,0.16783
2021,66 and older,Rural regions,No,0.84351,1139,1321,0.82391,0.86311
