"year","quintil","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","93.93","83.17","4607","92.31","95.55"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","73.95","66.83","1787","72.05","75.85"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","78.44","69.5","3620","76.82","80.06"
"2003","2","Ostdeutschland","75.69","66.83","1512","73.54","77.84"
"2003","2","Westdeutschland","79.8","69.92","4147","78.42","81.18"
"2003","3","Ostdeutschland","77.51","66.33","1439","75.29","79.73"
"2003","3","Westdeutschland","81.81","74.58","4396","80.38","83.24"
"2003","4","Ostdeutschland","78.76","71.96","984","75.56","81.96"
"2003","4","Westdeutschland","84.8","74.62","4498","83.34","86.26"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","100.72","79.5","477","94.93","106.51"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","96.51","83.25","4156","94.67","98.35"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","75.99","69.17","1697","73.83","78.15"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","79.34","70.42","3515","77.76","80.92"
"2004","2","Ostdeutschland","76.09","66.33","1463","73.88","78.3"
"2004","2","Westdeutschland","83.71","74.88","4075","82.36","85.06"
"2004","3","Ostdeutschland","80.06","74.83","1347","77.41","82.71"
"2004","3","Westdeutschland","82.16","74.5","4211","80.86","83.46"
"2004","4","Ostdeutschland","77.99","70.42","1008","75.3","80.68"
"2004","4","Westdeutschland","88.2","79.67","4395","86.67","89.73"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","100.56","90.83","514","95.64","105.48"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","102.09","87.17","4059","100.11","104.07"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","79.48","69.58","1743","77.37","81.59"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","83.44","74","3308","81.63","85.25"
"2005","2","Ostdeutschland","78.99","69.83","1339","76.5","81.48"
"2005","2","Westdeutschland","86.5","79.58","3809","85.02","87.98"
"2005","3","Ostdeutschland","82.73","74.79","1282","80.25","85.21"
"2005","3","Westdeutschland","89.71","79.58","3941","88.24","91.18"
"2005","4","Ostdeutschland","86.17","74.88","920","83.16","89.18"
"2005","4","Westdeutschland","93.35","83.17","4310","91.82","94.88"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","115.1","98.5","531","107.89","122.31"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","106.24","99.67","4062","104.12","108.36"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","83.72","69.5","1815","81.21","86.23"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","90.17","79.5","3609","88.38","91.96"
"2006","2","Ostdeutschland","88.41","79.58","1407","85.79","91.03"
"2006","2","Westdeutschland","99.14","87.25","4131","97.4","100.88"
"2006","3","Ostdeutschland","95.69","87.75","1460","93.12","98.26"
"2006","3","Westdeutschland","100.55","91.33","4093","98.92","102.18"
"2006","4","Ostdeutschland","87.88","79.5","1018","83.8","91.96"
"2006","4","Westdeutschland","102.19","90.83","4717","100.52","103.86"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","109.32","99.58","494","103.45","115.19"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","121.92","99.67","4263","119.64","124.2"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","87.57","69.5","1473","84.38","90.76"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","99.34","84.17","3127","97.08","101.6"
"2007","2","Ostdeutschland","98.69","83.17","1421","95.47","101.91"
"2007","2","Westdeutschland","104.12","91.33","3645","102.33","105.91"
"2007","3","Ostdeutschland","96.24","89.83","1364","93.44","99.04"
"2007","3","Westdeutschland","103.95","95.42","3840","102.2","105.7"
"2007","4","Ostdeutschland","97.81","89","993","94.03","101.59"
"2007","4","Westdeutschland","107.54","99.92","4447","105.74","109.34"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","126.49","96.5","523","117.79","135.19"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","123.89","107.5","4164","121.56","126.22"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","89.03","74.5","1368","85.87","92.19"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","96.14","82.5","2620","94","98.28"
"2008","2","Ostdeutschland","96.88","83.17","1267","93.46","100.3"
"2008","2","Westdeutschland","105.91","91.83","3143","103.93","107.89"
"2008","3","Ostdeutschland","95.1","83.17","1293","91.84","98.36"
"2008","3","Westdeutschland","105.49","99.75","3739","103.72","107.26"
"2008","4","Ostdeutschland","96.55","82.75","1020","92.7","100.4"
"2008","4","Westdeutschland","108.91","99.67","4201","107.07","110.75"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","115.42","96.5","564","108.22","122.62"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","127.27","108.17","4154","124.84","129.7"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","90.16","79.58","1155","86.83","93.49"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","104.85","94.17","2354","102.15","107.55"
"2009","2","Ostdeutschland","103.52","91.33","1260","100.11","106.93"
"2009","2","Westdeutschland","109.22","99","2761","106.98","111.46"
"2009","3","Ostdeutschland","99.91","89.5","1298","96.52","103.3"
"2009","3","Westdeutschland","110.1","99","3307","108.04","112.16"
"2009","4","Ostdeutschland","107.14","91.33","1045","102.92","111.36"
"2009","4","Westdeutschland","118.2","99.58","4022","116.23","120.17"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","118.1","89.67","559","111.42","124.78"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","130.05","110.67","4086","127.69","132.41"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","84.46","69.5","2106","81.94","86.98"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","101.51","89.5","5535","99.99","103.03"
"2010","2","Ostdeutschland","101.12","89.58","1909","98.58","103.66"
"2010","2","Westdeutschland","104.51","99","5900","103.01","106.01"
"2010","3","Ostdeutschland","100.68","91.33","1515","97.45","103.91"
"2010","3","Westdeutschland","110","99.5","5177","108.48","111.52"
"2010","4","Ostdeutschland","105.57","94.58","1284","101.88","109.26"
"2010","4","Westdeutschland","113.07","99.58","5548","111.43","114.71"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","109.48","91.33","686","103.04","115.92"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","129.3","116.38","5341","127.26","131.34"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","92.28","79.58","2322","89.7","94.86"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","102.01","89.5","5826","100.46","103.56"
"2011","2","Ostdeutschland","102.23","89.5","2021","99.74","104.72"
"2011","2","Westdeutschland","109.71","99.5","6807","108.29","111.13"
"2011","3","Ostdeutschland","103.21","93.67","1906","100.49","105.93"
"2011","3","Westdeutschland","108.02","99.83","6390","106.61","109.43"
"2011","4","Ostdeutschland","103.96","99","1604","101.06","106.86"
"2011","4","Westdeutschland","114.5","99.58","7280","113.11","115.89"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","118.37","104.83","897","113.37","123.37"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","125.96","108.12","6900","124.19","127.73"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","95.13","79.58","2018","92.25","98.01"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","102.85","91.83","4812","101.25","104.45"
"2012","2","Ostdeutschland","98.97","83.17","1976","96.58","101.36"
"2012","2","Westdeutschland","111.1","99","6224","109.54","112.66"
"2012","3","Ostdeutschland","105.36","88.5","1936","102.33","108.39"
"2012","3","Westdeutschland","113.61","99.58","6474","112.09","115.13"
"2012","4","Ostdeutschland","110.07","99.5","1587","107.04","113.1"
"2012","4","Westdeutschland","115.23","99.62","7303","113.68","116.78"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","123.8","109.5","988","119.36","128.24"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","128","109.17","7130","126.23","129.77"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","94.03","79","1962","90.97","97.09"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","105.3","95.04","6515","103.81","106.79"
"2013","2","Ostdeutschland","102.74","89.5","1979","100.09","105.39"
"2013","2","Westdeutschland","112.34","99.83","7238","110.93","113.75"
"2013","3","Ostdeutschland","100.18","87.12","1718","97.53","102.83"
"2013","3","Westdeutschland","117.16","99.5","7176","115.68","118.64"
"2013","4","Ostdeutschland","106.87","97.5","1780","104.1","109.64"
"2013","4","Westdeutschland","116.12","99.58","8314","114.76","117.48"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","124.09","103.79","1105","119.65","128.53"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","128.18","109.38","7932","126.53","129.83"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","89.34","75.5","1504","86.09","92.59"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","97.5","87.5","4942","95.65","99.35"
"2014","2","Ostdeutschland","95.44","83.17","1795","92.67","98.21"
"2014","2","Westdeutschland","110.19","99.5","5877","108.46","111.92"
"2014","3","Ostdeutschland","101.38","89.79","1723","98.43","104.33"
"2014","3","Westdeutschland","111.95","99.58","6301","110.38","113.52"
"2014","4","Ostdeutschland","104.1","99.5","1831","101.52","106.68"
"2014","4","Westdeutschland","113.99","99.42","7523","112.55","115.43"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","112.85","98.33","1029","108.64","117.06"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","124.59","108.17","7940","122.91","126.27"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","75.12","64.5","1071","71.79","78.45"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","87.17","78.5","4225","85.21","89.13"
"2015","2","Ostdeutschland","80.29","69","1091","77.4","83.18"
"2015","2","Westdeutschland","85.31","79.5","3930","83.55","87.07"
"2015","3","Ostdeutschland","80.51","73.5","1037","76.58","84.44"
"2015","3","Westdeutschland","87.32","79.5","3297","85.48","89.16"
"2015","4","Ostdeutschland","75.05","69","960","71.74","78.36"
"2015","4","Westdeutschland","86.97","79.5","3359","85.03","88.91"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","91.61","81","513","85.57","97.65"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","87.44","79.5","2940","85.22","89.66"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","78.46","68.5","1177","75.4","81.52"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","84.6","79.58","3746","82.62","86.58"
"2016","2","Ostdeutschland","97.79","83.17","1314","94.6","100.98"
"2016","2","Westdeutschland","98.95","85.17","4740","97.2","100.7"
"2016","3","Ostdeutschland","89.18","79.5","1549","86.7","91.66"
"2016","3","Westdeutschland","100.95","99.54","5096","99.36","102.54"
"2016","4","Ostdeutschland","93.81","83.17","1824","91.3","96.32"
"2016","4","Westdeutschland","107.19","99.88","7176","105.8","108.58"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","108.38","94.62","1203","104.61","112.15"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","111.59","99.5","8051","110.11","113.07"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","81.64","70.42","1144","78.22","85.06"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","92.31","83.17","3381","90.08","94.54"
"2017","2","Ostdeutschland","87.98","79.08","1324","85.03","90.93"
"2017","2","Westdeutschland","93.21","83.17","4257","91.37","95.05"
"2017","3","Ostdeutschland","90.2","82.67","1577","87.61","92.79"
"2017","3","Westdeutschland","100.67","99.17","5472","99.14","102.2"
"2017","4","Ostdeutschland","98.15","89","2073","95.77","100.53"
"2017","4","Westdeutschland","102.78","96.54","7783","101.47","104.09"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","105.05","96.54","1575","101.69","108.41"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","111.81","99.92","9881","110.52","113.1"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","74.33","69.5","1094","71.31","77.35"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","87.04","79","3011","84.81","89.27"
"2018","2","Ostdeutschland","87.38","79.5","1164","84.08","90.68"
"2018","2","Westdeutschland","92.96","84.5","3725","91.03","94.89"
"2018","3","Ostdeutschland","96.95","89.5","1540","94.35","99.55"
"2018","3","Westdeutschland","99.07","99.5","5112","97.45","100.69"
"2018","4","Ostdeutschland","97.86","83.67","2219","95.57","100.15"
"2018","4","Westdeutschland","101.41","99.5","7723","100.2","102.62"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","108.17","99","1624","105.02","111.32"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","108.59","99.96","10046","107.38","109.8"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","84.72","73.5","861","80.81","88.63"
"2019","1 Einkommensschwächstes Quintil","Westdeutschland","88.72","81.5","2337","85.62","91.82"
"2019","2","Ostdeutschland","91.57","77.5","965","87.08","96.06"
"2019","2","Westdeutschland","93.61","83.17","3201","91.44","95.78"
"2019","3","Ostdeutschland","95.98","84.5","1320","92.96","99"
"2019","3","Westdeutschland","97.53","91.46","4263","95.76","99.3"
"2019","4","Ostdeutschland","94.52","83.17","2342","92.08","96.96"
"2019","4","Westdeutschland","101.67","95.42","7322","100.25","103.09"
"2019","5 Einkommensstärkstes Quintil","Ostdeutschland","102.25","95.33","2479","99.28","105.22"
"2019","5 Einkommensstärkstes Quintil","Westdeutschland","107.19","99.67","12844","105.92","108.46"
"2020","1 Einkommensschwächstes Quintil","Ostdeutschland","78.32","69","1862","75.19","81.45"
"2020","1 Einkommensschwächstes Quintil","Westdeutschland","87.52","79.58","7815","85.86","89.18"
"2020","2","Ostdeutschland","94.91","79.5","1139","91.2","98.62"
"2020","2","Westdeutschland","90.87","79.58","6092","89.15","92.59"
"2020","3","Ostdeutschland","93.12","79","1263","89.16","97.08"
"2020","3","Westdeutschland","99.84","95.92","5070","98.03","101.65"
"2020","4","Ostdeutschland","92.77","82.5","2192","90.43","95.11"
"2020","4","Westdeutschland","106.04","99.75","8021","104.69","107.39"
"2020","5 Einkommensstärkstes Quintil","Ostdeutschland","97.11","89.5","2461","94.28","99.94"
"2020","5 Einkommensstärkstes Quintil","Westdeutschland","107.02","99.75","12665","105.77","108.27"
