year,migback,quintil_oecd,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,No migration background,2nd Quintile,No,0.73122,2177,2882,0.71503,0.74741
2013,No migration background,3rd Quintile,Yes,0.25024,758,3158,0.23513,0.26535
2013,No migration background,3rd Quintile,No,0.74976,2400,3158,0.73465,0.76487
2013,No migration background,4th Quintile,Yes,0.19496,684,3555,0.18193,0.20798
2013,No migration background,4th Quintile,No,0.80504,2871,3555,0.79202,0.81807
2013,No migration background,5th Quintile,Yes,0.18257,795,4382,0.17113,0.19401
2013,No migration background,5th Quintile,No,0.81743,3587,4382,0.80599,0.82887
2013,Direct migration background,1st Quintile,Yes,0.28570,107,514,0.24661,0.32480
2013,Direct migration background,1st Quintile,No,0.71430,407,514,0.67520,0.75339
2013,Direct migration background,2nd Quintile,Yes,0.22330,86,416,0.18324,0.26337
2013,Direct migration background,2nd Quintile,No,0.77670,330,416,0.73663,0.81676
2013,Direct migration background,3rd Quintile,Yes,0.26038,73,319,0.21214,0.30861
2013,Direct migration background,3rd Quintile,No,0.73962,246,319,0.69139,0.78786
2013,Direct migration background,4th Quintile,Yes,0.24794,51,241,0.19331,0.30257
2013,Direct migration background,4th Quintile,No,0.75206,190,241,0.69743,0.80669
2013,Direct migration background,5th Quintile,Yes,0.19689,48,256,0.14808,0.24569
2013,Direct migration background,5th Quintile,No,0.80311,208,256,0.75431,0.85192
2013,Indirect migration background,1st Quintile,No,0.92245,137,137,0.87750,0.96740
2013,Indirect migration background,2nd Quintile,No,0.98828,141,141,0.97046,1.00611
2013,Indirect migration background,3rd Quintile,No,0.94537,120,120,0.90454,0.98620
2013,Indirect migration background,4th Quintile,No,0.93492,110,110,0.88862,0.98123
2013,Indirect migration background,5th Quintile,No,0.90726,148,148,0.86037,0.95415
2015,No migration background,1st Quintile,Yes,0.24652,632,3030,0.23118,0.26187
2015,No migration background,1st Quintile,No,0.75348,2398,3030,0.73813,0.76882
2015,No migration background,2nd Quintile,Yes,0.26524,839,3779,0.25116,0.27932
2015,No migration background,2nd Quintile,No,0.73476,2940,3779,0.72068,0.74884
2015,No migration background,3rd Quintile,Yes,0.23491,755,3758,0.22135,0.24846
2015,No migration background,3rd Quintile,No,0.76509,3003,3758,0.75154,0.77865
2015,No migration background,4th Quintile,Yes,0.19244,719,3990,0.18021,0.20468
2015,No migration background,4th Quintile,No,0.80756,3271,3990,0.79532,0.81979
2015,No migration background,5th Quintile,Yes,0.17507,776,4462,0.16391,0.18622
2015,No migration background,5th Quintile,No,0.82493,3686,4462,0.81378,0.83609
2015,Direct migration background,1st Quintile,Yes,0.19982,250,1575,0.18006,0.21957
2015,Direct migration background,1st Quintile,No,0.80018,1325,1575,0.78043,0.81994
2015,Direct migration background,2nd Quintile,Yes,0.17727,145,1129,0.15498,0.19956
2015,Direct migration background,2nd Quintile,No,0.82273,984,1129,0.80044,0.84502
2015,Direct migration background,3rd Quintile,Yes,0.13885,94,810,0.11503,0.16268
2015,Direct migration background,3rd Quintile,No,0.86115,716,810,0.83732,0.88497
2015,Direct migration background,4th Quintile,Yes,0.16638,68,508,0.13396,0.19880
2015,Direct migration background,4th Quintile,No,0.83362,440,508,0.80120,0.86604
2015,Direct migration background,5th Quintile,Yes,0.14323,58,451,0.11087,0.17560
2015,Direct migration background,5th Quintile,No,0.85677,393,451,0.82440,0.88913
2015,Indirect migration background,1st Quintile,No,0.92732,447,447,0.90322,0.95141
2015,Indirect migration background,2nd Quintile,No,0.93753,327,327,0.91126,0.96380
2015,Indirect migration background,3rd Quintile,No,0.95416,265,265,0.92893,0.97939
2015,Indirect migration background,4th Quintile,No,0.95055,246,246,0.92341,0.97770
2015,Indirect migration background,5th Quintile,No,0.95944,188,188,0.93117,0.98772
2017,No migration background,1st Quintile,Yes,0.24728,544,2640,0.23082,0.26374
2017,No migration background,1st Quintile,No,0.75272,2096,2640,0.73626,0.76918
2017,No migration background,2nd Quintile,Yes,0.26879,745,3313,0.25369,0.28389
2017,No migration background,2nd Quintile,No,0.73121,2568,3313,0.71611,0.74631
2017,No migration background,3rd Quintile,Yes,0.26987,752,3444,0.25504,0.28470
2017,No migration background,3rd Quintile,No,0.73013,2692,3444,0.71530,0.74496
2017,No migration background,4th Quintile,Yes,0.21460,703,3635,0.20125,0.22795
2017,No migration background,4th Quintile,No,0.78540,2932,3635,0.77205,0.79875
2017,No migration background,5th Quintile,Yes,0.19175,727,3921,0.17943,0.20407
2017,No migration background,5th Quintile,No,0.80825,3194,3921,0.79593,0.82057
2017,Direct migration background,1st Quintile,Yes,0.23021,240,1630,0.20977,0.25066
2017,Direct migration background,1st Quintile,No,0.76979,1390,1630,0.74934,0.79023
2017,Direct migration background,2nd Quintile,Yes,0.18037,161,1186,0.15848,0.20226
2017,Direct migration background,2nd Quintile,No,0.81963,1025,1186,0.79774,0.84152
2017,Direct migration background,3rd Quintile,Yes,0.19142,103,721,0.16268,0.22016
2017,Direct migration background,3rd Quintile,No,0.80858,618,721,0.77984,0.83732
2017,Direct migration background,4th Quintile,Yes,0.17361,66,507,0.14060,0.20661
2017,Direct migration background,4th Quintile,No,0.82639,441,507,0.79339,0.85940
2017,Direct migration background,5th Quintile,Yes,0.14976,45,436,0.11623,0.18329
2017,Direct migration background,5th Quintile,No,0.85024,391,436,0.81671,0.88377
2017,Indirect migration background,1st Quintile,No,0.92237,419,419,0.89672,0.94803
2017,Indirect migration background,2nd Quintile,No,0.96209,278,278,0.93961,0.98458
2017,Indirect migration background,3rd Quintile,No,0.93425,231,231,0.90222,0.96628
2017,Indirect migration background,4th Quintile,No,0.92406,200,200,0.88726,0.96087
2017,Indirect migration background,5th Quintile,No,0.93985,187,187,0.90568,0.97402
2019,No migration background,1st Quintile,Yes,0.25693,593,2720,0.24050,0.27335
2019,No migration background,1st Quintile,No,0.74307,2127,2720,0.72665,0.75950
2019,No migration background,2nd Quintile,Yes,0.26508,838,3479,0.25041,0.27975
2019,No migration background,2nd Quintile,No,0.73492,2641,3479,0.72025,0.74959
2019,No migration background,3rd Quintile,Yes,0.23710,768,3489,0.22298,0.25121
2019,No migration background,3rd Quintile,No,0.76290,2721,3489,0.74879,0.77702
2019,No migration background,4th Quintile,Yes,0.22425,767,3647,0.21071,0.23778
2019,No migration background,4th Quintile,No,0.77575,2880,3647,0.76222,0.78929
2019,No migration background,5th Quintile,Yes,0.19645,829,4156,0.18437,0.20853
2019,No migration background,5th Quintile,No,0.80355,3327,4156,0.79147,0.81563
2019,Direct migration background,1st Quintile,Yes,0.20805,212,1310,0.18606,0.23004
2019,Direct migration background,1st Quintile,No,0.79195,1098,1310,0.76996,0.81394
2019,Direct migration background,2nd Quintile,Yes,0.20156,177,976,0.17638,0.22674
2019,Direct migration background,2nd Quintile,No,0.79844,799,976,0.77326,0.82362
2019,Direct migration background,3rd Quintile,Yes,0.18852,98,652,0.15847,0.21856
2019,Direct migration background,3rd Quintile,No,0.81148,554,652,0.78144,0.84153
2019,Direct migration background,4th Quintile,Yes,0.19295,68,437,0.15591,0.22999
2019,Direct migration background,4th Quintile,No,0.80705,369,437,0.77001,0.84409
2019,Direct migration background,5th Quintile,Yes,0.16411,64,450,0.12985,0.19837
2019,Direct migration background,5th Quintile,No,0.83589,386,450,0.80163,0.87015
2019,Indirect migration background,1st Quintile,No,0.90841,385,385,0.87955,0.93726
2019,Indirect migration background,2nd Quintile,No,0.97746,301,301,0.96066,0.99426
2019,Indirect migration background,3rd Quintile,No,0.95681,263,263,0.93220,0.98143
2019,Indirect migration background,4th Quintile,No,0.91910,176,176,0.87870,0.95950
2019,Indirect migration background,5th Quintile,No,0.93044,192,192,0.89437,0.96652
2021,No migration background,1st Quintile,Yes,0.28761,511,1948,0.26751,0.30772
2021,No migration background,1st Quintile,No,0.71239,1437,1948,0.69228,0.73249
2021,No migration background,2nd Quintile,Yes,0.26203,603,2387,0.24439,0.27968
2021,No migration background,2nd Quintile,No,0.73797,1784,2387,0.72032,0.75561
2021,No migration background,3rd Quintile,Yes,0.25034,548,2448,0.23318,0.26751
2021,No migration background,3rd Quintile,No,0.74966,1900,2448,0.73249,0.76682
2021,No migration background,4th Quintile,Yes,0.23693,573,2629,0.22067,0.25319
2021,No migration background,4th Quintile,No,0.76307,2056,2629,0.74681,0.77933
2021,No migration background,5th Quintile,Yes,0.21046,722,3628,0.19720,0.22373
2021,No migration background,5th Quintile,No,0.78954,2906,3628,0.77627,0.80280
2021,Direct migration background,1st Quintile,Yes,0.18791,325,2588,0.17286,0.20297
2021,Direct migration background,1st Quintile,No,0.81209,2263,2588,0.79703,0.82714
2021,Direct migration background,2nd Quintile,Yes,0.23338,143,938,0.20630,0.26046
2021,Direct migration background,2nd Quintile,No,0.76662,795,938,0.73954,0.79370
2021,Direct migration background,3rd Quintile,Yes,0.24429,90,531,0.20771,0.28087
2021,Direct migration background,3rd Quintile,No,0.75571,441,531,0.71913,0.79229
2021,Direct migration background,4th Quintile,Yes,0.23141,69,402,0.19013,0.27269
2021,Direct migration background,4th Quintile,No,0.76859,333,402,0.72731,0.80987
2021,Direct migration background,5th Quintile,Yes,0.12474,48,438,0.09376,0.15573
2021,Direct migration background,5th Quintile,No,0.87526,390,438,0.84427,0.90624
2021,Indirect migration background,1st Quintile,No,0.92496,219,219,0.88999,0.95994
2021,Indirect migration background,2nd Quintile,No,0.96415,188,188,0.93750,0.99079
2021,Indirect migration background,3rd Quintile,No,0.91608,134,134,0.86896,0.96320
2021,Indirect migration background,4th Quintile,No,0.79419,134,134,0.72548,0.86290
2021,Indirect migration background,5th Quintile,No,0.95444,167,167,0.92272,0.98616
