year,migback,pgisced97,ple0021,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,Indirect migration background,First Stage of Tertiary Education,Yes,0.03333333333333333,44486,0.03166523312411866,0.035001433542548005
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.9,44486,0.89721217410783,0.90278782589217
2013,Indirect migration background,Second Stage of Tertiary Education,Yes,0.1,44486,0.09721217410783003,0.10278782589216998
2015,No migration background,Pre-primary Level,No,0.9907834101382489,38036,0.989823052166034,0.9917437681104638
2015,No migration background,Pre-primary Level,Yes,0.009216589861751152,38036,0.008256231889536262,0.010176947833966042
2015,No migration background,Primary Level,No,0.8280254777070064,38036,0.8242330915048138,0.831817863909199
2015,No migration background,Primary Level,Yes,0.17197452229299362,38036,0.16818213609080102,0.17576690849518622
2015,No migration background,Lower Secondary Level,No,0.7335009428032684,38036,0.7290576306077374,0.7379442549987993
2015,No migration background,Lower Secondary Level,Yes,0.2664990571967316,38036,0.2620557450012006,0.2709423693922626
2015,No migration background,Upper Secondary Level,No,0.7816455696202531,38036,0.7774936915458581,0.7857974476946481
2015,No migration background,Upper Secondary Level,Yes,0.21835443037974683,38036,0.21420255230535187,0.2225063084541418
2015,No migration background,Post-secondary Non-tertiary Level,No,0.869885433715221,38036,0.866504375562472,0.87326649186797
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.13011456628477905,38036,0.12673350813203005,0.13349562443752805
2015,No migration background,First Stage of Tertiary Education,No,0.8013196480938416,38036,0.7973096976262541,0.805329598561429
2015,No migration background,First Stage of Tertiary Education,Yes,0.19868035190615835,38036,0.1946704014385709,0.2026903023737458
2015,No migration background,Second Stage of Tertiary Education,No,0.8347357065803668,38036,0.8310030102207528,0.8384684029399807
2015,No migration background,Second Stage of Tertiary Education,Yes,0.16526429341963322,38036,0.16153159706001927,0.16899698977924718
2015,Direct migration background,Pre-primary Level,No,0.9714285714285714,38036,0.9697542838079094,0.9731028590492334
2015,Direct migration background,Pre-primary Level,Yes,0.02857142857142857,38036,0.026897140950766556,0.030245716192090585
2015,Direct migration background,Primary Level,No,0.8256880733944955,38036,0.8218753946851625,0.8295007521038285
2015,Direct migration background,Primary Level,Yes,0.1743119266055046,38036,0.17049924789617157,0.17812460531483762
2015,Direct migration background,Lower Secondary Level,No,0.8457583547557841,38036,0.8421285553531401,0.849388154158428
2015,Direct migration background,Lower Secondary Level,Yes,0.15424164524421594,38036,0.150611845841572,0.15787144464685987
2015,Direct migration background,Upper Secondary Level,No,0.8679245283018868,38036,0.8645219297076738,0.8713271268960998
2015,Direct migration background,Upper Secondary Level,Yes,0.1320754716981132,38036,0.12867287310390024,0.13547807029232617
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.8532695374800638,38036,0.849713536140935,0.8568255388191927
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.1467304625199362,38036,0.14317446118080737,0.15028646385906505
2015,Direct migration background,First Stage of Tertiary Education,No,0.7904761904761904,38036,0.7863862240825185,0.7945661568698624
2015,Direct migration background,First Stage of Tertiary Education,Yes,0.20952380952380953,38036,0.20543384313013757,0.21361377591748149
2015,Direct migration background,Second Stage of Tertiary Education,No,0.8888888888888888,38036,0.8857305324866944,0.8920472452910833
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.1111111111111111,38036,0.10795275470891666,0.11426946751330555
2015,Indirect migration background,Pre-primary Level,No,0.9897959183673469,38036,0.9887859251821749,0.990805911552519
2015,Indirect migration background,Pre-primary Level,Yes,0.01020408163265306,38036,0.009194088447480995,0.011214074817825126
2015,Indirect migration background,Primary Level,No,0.9411764705882353,38036,0.9388118050512282,0.9435411361252424
2015,Indirect migration background,Primary Level,Yes,0.058823529411764705,38036,0.05645886387475756,0.06118819494877185
2015,Indirect migration background,Lower Secondary Level,No,0.9533333333333334,38036,0.9512135843693519,0.9554530822973148
2015,Indirect migration background,Lower Secondary Level,Yes,0.04666666666666667,38036,0.044546917702685165,0.04878641563064817
2015,Indirect migration background,Upper Secondary Level,No,0.9444444444444444,38036,0.9421424164134479,0.946746472475441
2015,Indirect migration background,Upper Secondary Level,Yes,0.05555555555555555,38036,0.053253527524558995,0.05785758358655211
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.9423076923076923,38036,0.9399644673965989,0.9446509172187857
2015,Indirect migration background,Post-secondary Non-tertiary Level,Yes,0.057692307692307696,38036,0.05534908278121434,0.060035532603401054
2015,Indirect migration background,First Stage of Tertiary Education,No,0.9642857142857143,38036,0.9624206985401502,0.9661507300312784
2015,Indirect migration background,First Stage of Tertiary Education,Yes,0.03571428571428571,38036,0.03384926996872161,0.03757930145984981
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.9497907949790795,38036,0.947596149864172,0.951985440093987
2015,Indirect migration background,Second Stage of Tertiary Education,Yes,0.0502092050209205,38036,0.048014559906012964,0.05240385013582804
2017,No migration background,Pre-primary Level,No,0.9790209790209791,45410,0.9777028165945206,0.9803391414474375
2017,No migration background,Pre-primary Level,Yes,0.02097902097902098,45410,0.019660858552562572,0.022297183405479388
2017,No migration background,Primary Level,No,0.8313253012048193,45410,0.827881081942734,0.8347695204669046
2017,No migration background,Primary Level,Yes,0.1686746987951807,45410,0.16523047953309544,0.17211891805726598
2017,No migration background,Lower Secondary Level,No,0.7507400828892836,45410,0.7467612898863378,0.7547188758922294
2017,No migration background,Lower Secondary Level,Yes,0.2492599171107164,45410,0.24528112410777056,0.2532387101136622
2017,No migration background,Upper Secondary Level,No,0.7672017176157857,45410,0.7633146240958005,0.7710888111357709
2017,No migration background,Upper Secondary Level,Yes,0.2327982823842143,45410,0.22891118886422915,0.23668537590419944
2017,No migration background,Post-secondary Non-tertiary Level,No,0.8759581881533101,45410,0.8729263496829128,0.8789900266237073
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.1240418118466899,45410,0.12100997337629268,0.12707365031708712
2017,No migration background,First Stage of Tertiary Education,No,0.7862318840579711,45410,0.7824611395160588,0.7900026285998833
2017,No migration background,First Stage of Tertiary Education,Yes,0.213768115942029,45410,0.20999737140011673,0.21753886048394125
2017,No migration background,Second Stage of Tertiary Education,No,0.8375272439072716,45410,0.8341343516725036,0.8409201361420396
2017,No migration background,Second Stage of Tertiary Education,Yes,0.16247275609272835,45410,0.15907986385796033,0.16586564832749637
2017,Direct migration background,Pre-primary Level,No,0.9722222222222222,45410,0.9707107093786048,0.9737337350658396
2017,Direct migration background,Pre-primary Level,Yes,0.027777777777777776,45410,0.02626626493416039,0.029289290621395164
2017,Direct migration background,Primary Level,No,0.844,45410,0.8406625571095003,0.8473374428904996
2017,Direct migration background,Primary Level,Yes,0.156,45410,0.15266255710950039,0.15933744289049961
2017,Direct migration background,Lower Secondary Level,No,0.8455598455598455,45410,0.8422360629641044,0.8488836281555867
2017,Direct migration background,Lower Secondary Level,Yes,0.15444015444015444,45410,0.15111637184441326,0.1577639370358956
2017,Direct migration background,Upper Secondary Level,No,0.8641202254226675,45410,0.8609685258386653,0.8672719250066697
2017,Direct migration background,Upper Secondary Level,Yes,0.1358797745773325,45410,0.1327280749933303,0.13903147416133468
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.8300455235204856,45410,0.8265909250188919,0.8335001220220792
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.16995447647951442,45410,0.16649987797792076,0.17340907498110808
2017,Direct migration background,First Stage of Tertiary Education,No,0.77,45410,0.7661292992109818,0.7738707007890182
2017,Direct migration background,First Stage of Tertiary Education,Yes,0.23,45410,0.2261292992109818,0.23387070078901823
2017,Direct migration background,Second Stage of Tertiary Education,No,0.8953488372093024,45410,0.8925333828825149,0.8981642915360898
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.10465116279069768,45410,0.10183570846391028,0.10746661711748508
2017,Indirect migration background,Pre-primary Level,No,1.0,45410,1.0,1.0
2017,Indirect migration background,Primary Level,No,0.8918918918918919,45410,0.8890358434984178,0.894747940285366
2017,Indirect migration background,Primary Level,Yes,0.10810810810810811,45410,0.10525205971463399,0.11096415650158224
2017,Indirect migration background,Lower Secondary Level,No,0.9413919413919414,45410,0.9392314913590376,0.9435523914248451
2017,Indirect migration background,Lower Secondary Level,Yes,0.05860805860805861,45410,0.056447608575154795,0.06076850864096242
2017,Indirect migration background,Upper Secondary Level,No,0.9217391304347826,45410,0.9192687907940914,0.9242094700754738
2017,Indirect migration background,Upper Secondary Level,Yes,0.0782608695652174,45410,0.07579052992452621,0.08073120920590858
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.8991596638655462,45410,0.896390071388456,0.9019292563426365
2017,Indirect migration background,Post-secondary Non-tertiary Level,Yes,0.10084033613445378,45410,0.09807074365736353,0.10360992861154404
2017,Indirect migration background,First Stage of Tertiary Education,No,0.9285714285714286,45410,0.9262026527532264,0.9309402043896308
2017,Indirect migration background,First Stage of Tertiary Education,Yes,0.07142857142857142,45410,0.06905979561036925,0.0737973472467736
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.946969696969697,45410,0.944908543092037,0.949030850847357
2017,Indirect migration background,Second Stage of Tertiary Education,Yes,0.05303030303030303,45410,0.05096914915264296,0.055091456907963104
2019,No migration background,Pre-primary Level,No,0.9902439024390244,42417,0.9893085069902512,0.9911792978877976
2019,No migration background,Pre-primary Level,Yes,0.00975609756097561,42417,0.008820702112202441,0.010691493009748778
2019,No migration background,Primary Level,No,0.7785234899328859,42417,0.7745717733184717,0.7824752065473001
2019,No migration background,Primary Level,Yes,0.2214765100671141,42417,0.21752479345269995,0.22542822668152826
2019,No migration background,Lower Secondary Level,No,0.7539432176656151,42417,0.7498442632708122,0.758042172060418
2019,No migration background,Lower Secondary Level,Yes,0.24605678233438485,42417,0.24195782793958195,0.2501557367291877
2019,No migration background,Upper Secondary Level,No,0.7588898525585429,42417,0.754819020238241,0.7629606848788448
2019,No migration background,Upper Secondary Level,Yes,0.24111014744145706,42417,0.23703931512115511,0.245180979761759
2019,No migration background,Post-secondary Non-tertiary Level,No,0.8425925925925926,42417,0.8391267606653819,0.8460584245198032
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.1574074074074074,42417,0.15394157548019674,0.16087323933461808
2019,No migration background,First Stage of Tertiary Education,No,0.7659434582511505,42417,0.7619140168498136,0.7699728996524874
2019,No migration background,First Stage of Tertiary Education,Yes,0.23405654174884943,42417,0.2300271003475126,0.23808598315018628
2019,No migration background,Second Stage of Tertiary Education,No,0.8249600568080951,42417,0.8213437011189848,0.8285764124972055
2019,No migration background,Second Stage of Tertiary Education,Yes,0.17503994319190486,42417,0.17142358750279454,0.17865629888101517
2019,Direct migration background,Pre-primary Level,No,1.0,42417,1.0,1.0
2019,Direct migration background,Primary Level,No,0.8390243902439024,42417,0.8355269248251276,0.8425218556626772
2019,Direct migration background,Primary Level,Yes,0.16097560975609757,42417,0.15747814433732268,0.16447307517487245
2019,Direct migration background,Lower Secondary Level,No,0.828099173553719,42417,0.8245085799352068,0.8316897671722312
2019,Direct migration background,Lower Secondary Level,Yes,0.171900826446281,42417,0.16831023282776872,0.17549142006479326
2019,Direct migration background,Upper Secondary Level,No,0.8203732503888025,42417,0.8167200175914034,0.8240264831862015
2019,Direct migration background,Upper Secondary Level,Yes,0.1796267496111975,42417,0.17597351681379841,0.1832799824085966
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.8198874296435272,42417,0.8162303432274381,0.8235445160596163
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.1801125703564728,42417,0.17645548394038377,0.18376965677256182
2019,Direct migration background,First Stage of Tertiary Education,No,0.7160493827160493,42417,0.7117581803792555,0.7203405850528432
2019,Direct migration background,First Stage of Tertiary Education,Yes,0.2839506172839506,42417,0.2796594149471568,0.2882418196207444
2019,Direct migration background,Second Stage of Tertiary Education,No,0.8774016468435498,42417,0.8742804034396076,0.8805228902474921
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.12259835315645014,42417,0.11947710975250782,0.12571959656039244
2019,Indirect migration background,Pre-primary Level,No,1.0,42417,1.0,1.0
2019,Indirect migration background,Primary Level,No,0.9166666666666666,42417,0.91403639144771,0.9192969418856233
2019,Indirect migration background,Primary Level,Yes,0.08333333333333333,42417,0.08070305811437671,0.08596360855228995
2019,Indirect migration background,Lower Secondary Level,No,0.9298245614035088,42417,0.9273935937981619,0.9322555290088557
2019,Indirect migration background,Lower Secondary Level,Yes,0.07017543859649122,42417,0.06774447099114432,0.07260640620183813
2019,Indirect migration background,Upper Secondary Level,No,0.9174603174603174,42417,0.9148414643590232,0.9200791705616116
2019,Indirect migration background,Upper Secondary Level,Yes,0.08253968253968254,42417,0.07992082943838837,0.08515853564097671
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.9090909090909091,42417,0.9063550519774237,0.9118267662043944
2019,Indirect migration background,Post-secondary Non-tertiary Level,Yes,0.09090909090909091,42417,0.08817323379560557,0.09364494802257625
2019,Indirect migration background,First Stage of Tertiary Education,No,0.8923076923076924,42417,0.8893575989692539,0.8952577856461308
2019,Indirect migration background,First Stage of Tertiary Education,Yes,0.1076923076923077,42417,0.10474221435386925,0.11064240103074614
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.8996655518394648,42417,0.8968063048283611,0.9025247988505686
2019,Indirect migration background,Second Stage of Tertiary Education,Yes,0.10033444816053512,42417,0.09747520114943137,0.10319369517163887
2021,No migration background,Pre-primary Level,No,0.9811320754716981,27598,0.9795268240308004,0.9827373269125959
2021,No migration background,Pre-primary Level,Yes,0.018867924528301886,27598,0.017262673087404146,0.020473175969199627
2021,No migration background,Primary Level,No,0.7471264367816092,27598,0.7419982240527686,0.7522546495104497
2021,No migration background,Primary Level,Yes,0.25287356321839083,27598,0.24774535048955024,0.2580017759472314
2021,No migration background,Lower Secondary Level,No,0.7144469525959368,27598,0.7091179533362152,0.7197759518556585
2021,No migration background,Lower Secondary Level,Yes,0.28555304740406323,27598,0.28022404814434154,0.2908820466637849
2021,No migration background,Upper Secondary Level,No,0.7357067695545423,27598,0.7305042626894517,0.7409092764196329
2021,No migration background,Upper Secondary Level,Yes,0.2642932304454577,27598,0.25909072358036717,0.26949573731054827
2021,No migration background,Post-secondary Non-tertiary Level,No,0.8133971291866029,27598,0.8088006241080546,0.8179936342651511
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.18660287081339713,27598,0.18200636573484888,0.19119937589194538
2021,No migration background,First Stage of Tertiary Education,No,0.76,27598,0.7549611702689675,0.7650388297310325
2021,No migration background,First Stage of Tertiary Education,Yes,0.24,27598,0.23496117026896743,0.24503882973103255
2021,No migration background,Second Stage of Tertiary Education,No,0.8217359232849767,27598,0.8172203247874912,0.8262515217824622
2021,No migration background,Second Stage of Tertiary Education,Yes,0.17826407671502337,27598,0.1737484782175378,0.18277967521250893
2021,Direct migration background,Pre-primary Level,No,0.9803921568627451,27598,0.9787563497498789,0.9820279639756112
2021,Direct migration background,Pre-primary Level,Yes,0.0196078431372549,27598,0.017972036024388734,0.02124365025012107
2021,Direct migration background,Primary Level,No,0.8477466504263094,27598,0.8435079401242339,0.8519853607283848
2021,Direct migration background,Primary Level,Yes,0.15225334957369063,27598,0.1480146392716152,0.15649205987576606
2021,Direct migration background,Lower Secondary Level,No,0.8712737127371274,27598,0.8673225201944448,0.87522490527981
2021,Direct migration background,Lower Secondary Level,Yes,0.12872628726287264,27598,0.12477509472019001,0.13267747980555525
2021,Direct migration background,Upper Secondary Level,No,0.8460264900662252,27598,0.8417682293117716,0.8502847508206788
2021,Direct migration background,Upper Secondary Level,Yes,0.15397350993377484,27598,0.14971524917932125,0.15823177068822844
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.8111111111111111,27598,0.8064930396659028,0.8157291825563194
2021,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.18888888888888888,27598,0.18427081744368054,0.19350696033409723
2021,Direct migration background,First Stage of Tertiary Education,No,0.7636363636363637,27598,0.7586239038887018,0.7686488233840255
2021,Direct migration background,First Stage of Tertiary Education,Yes,0.23636363636363636,27598,0.2313511766159745,0.2413760961112982
2021,Direct migration background,Second Stage of Tertiary Education,No,0.8973412112259971,27598,0.8937602951653257,0.9009221272866684
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.10265878877400296,27598,0.09907787271333161,0.1062397048346743
2021,Indirect migration background,Pre-primary Level,No,1.0,27598,1.0,1.0
2021,Indirect migration background,Primary Level,No,1.0,27598,1.0,1.0
2021,Indirect migration background,Lower Secondary Level,No,0.8907563025210085,27598,0.8870759034399379,0.894436701602079
2021,Indirect migration background,Lower Secondary Level,Yes,0.1092436974789916,27598,0.10556329839792106,0.11292409656006214
2021,Indirect migration background,Upper Secondary Level,No,0.9095607235142119,27598,0.9061768692148167,0.9129445778136072
2021,Indirect migration background,Upper Secondary Level,Yes,0.09043927648578812,27598,0.08705542218639287,0.09382313078518337
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.8723404255319149,27598,0.8684032301972894,0.8762776208665405
2021,Indirect migration background,Post-secondary Non-tertiary Level,Yes,0.1276595744680851,27598,0.12372237913345953,0.13159676980271065
2021,Indirect migration background,First Stage of Tertiary Education,No,0.8717948717948718,27598,0.8678505065824005,0.8757392370073431
2021,Indirect migration background,First Stage of Tertiary Education,Yes,0.1282051282051282,27598,0.1242607629926569,0.1321494934175995
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.8837209302325582,27598,0.8799388946448325,0.8875029658202838
2021,Indirect migration background,Second Stage of Tertiary Education,Yes,0.11627906976744186,27598,0.11249703417971631,0.12006110535516741
