year,age_gr,migback,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Direct migration background,Yes,0.06631,187,2318,0.05618,0.07644
2021,30-45 y.,Direct migration background,No,0.93369,2131,2318,0.92356,0.94382
2021,30-45 y.,Indirect migration background,Yes,0.12907,32,300,0.09107,0.16708
2021,30-45 y.,Indirect migration background,No,0.87093,268,300,0.83292,0.90893
2021,46-65 y.,No migration background,Yes,0.26619,1364,5526,0.25453,0.27784
2021,46-65 y.,No migration background,No,0.73381,4162,5526,0.72216,0.74547
2021,46-65 y.,Direct migration background,Yes,0.29829,373,1507,0.27518,0.32139
2021,46-65 y.,Direct migration background,No,0.70171,1134,1507,0.67861,0.72482
2021,46-65 y.,Indirect migration background,Yes,0.12354,38,183,0.07573,0.17134
2021,46-65 y.,Indirect migration background,No,0.87646,145,183,0.82866,0.92427
2021,66 and older,No migration background,Yes,0.45389,1322,3200,0.43664,0.47115
2021,66 and older,No migration background,No,0.54611,1878,3200,0.52885,0.56336
2021,66 and older,Direct migration background,Yes,0.43315,133,340,0.38041,0.48590
2021,66 and older,Direct migration background,No,0.56685,207,340,0.51410,0.61959
