,Unnamed: 0,year,bula_h,regtyp,ple0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
59,59,2013,Lower Saxony,Rural regions,Yes,0.22663,223,18810,0.20072,0.25041
60,60,2013,Lower Saxony,Rural regions,No,0.77337,812,18810,0.71687,0.82318
61,61,2013,Bremen,Urban regions,No,1.0,99,18810,0.78101,1.2323
62,62,2013,North Rhine-Westphalia,Urban regions,Yes,0.23292,747,18810,0.21891,0.24836
63,63,2013,North Rhine-Westphalia,Urban regions,No,0.76708,2869,18810,0.74405,0.7943
64,64,2013,North Rhine-Westphalia,Rural regions,No,1.0,84,18810,0.81066,1.14874
65,65,2013,Hesse,Urban regions,Yes,0.20601,213,18810,0.18465,0.23079
66,66,2013,Hesse,Urban regions,No,0.79399,832,18810,0.74138,0.85343
67,67,2013,Hesse,Rural regions,Yes,0.2769,70,18810,0.22628,0.33779
68,68,2013,Hesse,Rural regions,No,0.7231,175,18810,0.61963,0.81714
69,69,2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.2135,181,18810,0.18942,0.23631
70,70,2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.7865,640,18810,0.73581,0.84075
71,71,2013,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.26691,69,18810,0.21094,0.32583
72,72,2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.73309,208,18810,0.66274,0.80343
73,73,2013,Baden-Wuerttemberg,Urban regions,Yes,0.24724,411,18810,0.2275,0.26595
74,74,2013,Baden-Wuerttemberg,Urban regions,No,0.75276,1499,18810,0.71359,0.79013
75,75,2013,Baden-Wuerttemberg,Rural regions,Yes,0.20082,44,18810,0.14852,0.26394
76,76,2013,Baden-Wuerttemberg,Rural regions,No,0.79918,169,18810,0.67503,0.91297
77,77,2013,Bavaria,Urban regions,Yes,0.2104,272,18810,0.18317,0.23483
78,78,2013,Bavaria,Urban regions,No,0.7896,1094,18810,0.7424,0.85154
79,79,2013,Bavaria,Rural regions,Yes,0.21728,316,18810,0.19606,0.24057
80,80,2013,Bavaria,Rural regions,No,0.78272,1265,18810,0.74289,0.82733
81,81,2013,Berlin,Urban regions,Yes,0.2125,162,18810,0.18896,0.2403
82,82,2013,Berlin,Urban regions,No,0.7875,606,18810,0.72573,0.84117
83,83,2013,Brandenburg,Urban regions,No,1.0,54,18810,0.84371,1.19614
84,84,2013,Brandenburg,Rural regions,Yes,0.22382,162,18810,0.19243,0.26059
85,85,2013,Brandenburg,Rural regions,No,0.77618,550,18810,0.71295,0.83931
86,86,2013,Mecklenburg-Western Pomerania,Urban regions,No,1.0,34,18810,0.71075,1.26005
87,87,2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.23606,85,18810,0.20022,0.27605
88,88,2013,Mecklenburg-Western Pomerania,Rural regions,No,0.76394,330,18810,0.69224,0.83509
89,89,2013,Saxony,Urban regions,Yes,0.20741,130,18810,0.18504,0.23601
90,90,2013,Saxony,Urban regions,No,0.79259,540,18810,0.72691,0.85822
91,91,2013,Saxony,Rural regions,Yes,0.19971,148,18810,0.18007,0.22441
92,92,2013,Saxony,Rural regions,No,0.80029,517,18810,0.71818,0.86811
93,93,2013,Saxony-Anhalt,Urban regions,Yes,0.33699,56,18810,0.27064,0.39725
94,94,2013,Saxony-Anhalt,Urban regions,No,0.66301,122,18810,0.54796,0.82552
95,95,2013,Saxony-Anhalt,Rural regions,Yes,0.18452,109,18810,0.16422,0.21061
96,96,2013,Saxony-Anhalt,Rural regions,No,0.81548,472,18810,0.74446,0.88638
97,97,2013,Thuringa,Urban regions,Yes,0.13377,45,18810,0.09947,0.17001
98,98,2013,Thuringa,Urban regions,No,0.86623,186,18810,0.70979,1.03641
99,99,2013,Thuringa,Rural regions,Yes,0.18812,102,18810,0.16435,0.2136
100,100,2013,Thuringa,Rural regions,No,0.81188,466,18810,0.75325,0.88417
101,101,2015,Schleswig-Holstein,Urban regions,Yes,0.16748,44,24965,0.12173,0.21662
102,102,2015,Schleswig-Holstein,Urban regions,No,0.83252,197,24965,0.71194,0.94891
103,103,2015,Schleswig-Holstein,Rural regions,Yes,0.20869,106,24965,0.17031,0.2479
104,104,2015,Schleswig-Holstein,Rural regions,No,0.79131,527,24965,0.71484,0.88504
105,105,2015,Hamburg,Urban regions,Yes,0.22387,74,24965,0.18709,0.27925
106,106,2015,Hamburg,Urban regions,No,0.77613,352,24965,0.67719,0.87902
107,107,2015,Lower Saxony,Urban regions,Yes,0.18466,133,24965,0.15383,0.21831
108,108,2015,Lower Saxony,Urban regions,No,0.81534,845,24965,0.75246,0.88091
109,109,2015,Lower Saxony,Rural regions,Yes,0.22724,269,24965,0.20447,0.25348
110,110,2015,Lower Saxony,Rural regions,No,0.77276,1174,24965,0.7182,0.83465
111,111,2015,Bremen,Urban regions,No,1.0,145,24965,0.79471,1.18087
112,112,2015,North Rhine-Westphalia,Urban regions,Yes,0.20767,841,24965,0.19412,0.22033
113,113,2015,North Rhine-Westphalia,Urban regions,No,0.79233,4217,24965,0.76583,0.81861
114,114,2015,North Rhine-Westphalia,Rural regions,No,1.0,87,24965,0.76362,1.23901
115,115,2015,Hesse,Urban regions,Yes,0.17009,234,24965,0.14676,0.19173
116,116,2015,Hesse,Urban regions,No,0.82991,1143,24965,0.78592,0.88763
117,117,2015,Hesse,Rural regions,Yes,0.19977,57,24965,0.15818,0.24925
118,118,2015,Hesse,Rural regions,No,0.80023,271,24965,0.68631,0.9086
119,119,2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.22585,220,24965,0.20499,0.24719
120,120,2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.77415,884,24965,0.71652,0.839
121,121,2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.19954,73,24965,0.16071,0.24138
122,122,2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.80046,319,24965,0.69216,0.90952
123,123,2015,Baden-Wuerttemberg,Urban regions,Yes,0.22038,469,24965,0.20036,0.23655
124,124,2015,Baden-Wuerttemberg,Urban regions,No,0.77962,2185,24965,0.74149,0.8157
125,125,2015,Baden-Wuerttemberg,Rural regions,Yes,0.12659,48,24965,0.09307,0.15899
126,126,2015,Baden-Wuerttemberg,Rural regions,No,0.87341,283,24965,0.75722,1.02591
127,127,2015,Bavaria,Urban regions,Yes,0.18709,296,24965,0.16862,0.20396
128,128,2015,Bavaria,Urban regions,No,0.81291,1510,24965,0.76267,0.8626
129,129,2015,Bavaria,Rural regions,Yes,0.18938,348,24965,0.17158,0.20932
130,130,2015,Bavaria,Rural regions,No,0.81062,1873,24965,0.77003,0.86375
131,131,2015,Berlin,Urban regions,Yes,0.20929,177,24965,0.18318,0.23588
132,132,2015,Berlin,Urban regions,No,0.79071,735,24965,0.72599,0.84463
133,133,2015,Brandenburg,Urban regions,No,1.0,60,24965,0.8161,1.20813
134,134,2015,Brandenburg,Rural regions,Yes,0.22662,202,24965,0.19815,0.25776
135,135,2015,Brandenburg,Rural regions,No,0.77338,706,24965,0.71921,0.84524
136,136,2015,Mecklenburg-Western Pomerania,Urban regions,No,1.0,55,24965,0.70805,1.29478
137,137,2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.24383,95,24965,0.19348,0.29342
138,138,2015,Mecklenburg-Western Pomerania,Rural regions,No,0.75617,395,24965,0.67343,0.838
139,139,2015,Saxony,Urban regions,Yes,0.18782,150,24965,0.16188,0.21471
140,140,2015,Saxony,Urban regions,No,0.81218,654,24965,0.74335,0.87662
141,141,2015,Saxony,Rural regions,Yes,0.2017,145,24965,0.17337,0.22674
142,142,2015,Saxony,Rural regions,No,0.7983,562,24965,0.71476,0.87914
143,143,2015,Saxony-Anhalt,Urban regions,Yes,0.24868,54,24965,0.19743,0.30204
144,144,2015,Saxony-Anhalt,Urban regions,No,0.75132,153,24965,0.58805,0.93191
145,145,2015,Saxony-Anhalt,Rural regions,Yes,0.22433,127,24965,0.19067,0.25929
146,146,2015,Saxony-Anhalt,Rural regions,No,0.77567,551,24965,0.71598,0.86422
147,147,2015,Thuringa,Urban regions,Yes,0.1281,52,24965,0.10217,0.15841
148,148,2015,Thuringa,Urban regions,No,0.8719,237,24965,0.74467,1.01976
149,149,2015,Thuringa,Rural regions,Yes,0.24531,119,24965,0.19083,0.30012
150,150,2015,Thuringa,Rural regions,No,0.75469,512,24965,0.69028,0.8168
151,151,2017,Schleswig-Holstein,Urban regions,Yes,0.17229,49,26495,0.12207,0.23311
152,152,2017,Schleswig-Holstein,Urban regions,No,0.82771,243,26495,0.72784,0.95473
153,153,2017,Schleswig-Holstein,Rural regions,Yes,0.21522,114,26495,0.18432,0.24665
154,154,2017,Schleswig-Holstein,Rural regions,No,0.78478,545,26495,0.71187,0.85679
155,155,2017,Hamburg,Urban regions,Yes,0.18729,71,26495,0.15589,0.22733
156,156,2017,Hamburg,Urban regions,No,0.81271,395,26495,0.72993,0.88529
157,157,2017,Lower Saxony,Urban regions,Yes,0.21336,180,26495,0.18748,0.24456
158,158,2017,Lower Saxony,Urban regions,No,0.78664,929,26495,0.72952,0.83763
159,159,2017,Lower Saxony,Rural regions,Yes,0.24089,290,26495,0.20747,0.27406
160,160,2017,Lower Saxony,Rural regions,No,0.75911,1298,26495,0.70768,0.81444
161,161,2017,Bremen,Urban regions,Yes,0.19409,32,26495,0.13521,0.26344
162,162,2017,Bremen,Urban regions,No,0.80591,188,26495,0.68453,0.96508
163,163,2017,North Rhine-Westphalia,Urban regions,Yes,0.20653,943,26495,0.19215,0.22011
164,164,2017,North Rhine-Westphalia,Urban regions,No,0.79347,4465,26495,0.76542,0.82378
165,165,2017,North Rhine-Westphalia,Rural regions,No,1.0,93,26495,0.78185,1.2583
166,166,2017,Hesse,Urban regions,Yes,0.17494,239,26495,0.15783,0.19446
167,167,2017,Hesse,Urban regions,No,0.82506,1196,26495,0.78004,0.87603
168,168,2017,Hesse,Rural regions,Yes,0.23639,66,26495,0.1774,0.28534
169,169,2017,Hesse,Rural regions,No,0.76361,288,26495,0.667,0.86141
170,170,2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.20691,194,26495,0.18158,0.23448
171,171,2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.79309,922,26495,0.73772,0.84632
172,172,2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.24887,82,26495,0.20339,0.29858
173,173,2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.75113,326,26495,0.66316,0.86389
174,174,2017,Baden-Wuerttemberg,Urban regions,Yes,0.22305,470,26495,0.20773,0.24289
175,175,2017,Baden-Wuerttemberg,Urban regions,No,0.77695,2210,26495,0.74097,0.81835
176,176,2017,Baden-Wuerttemberg,Rural regions,Yes,0.23268,61,26495,0.18184,0.28652
177,177,2017,Baden-Wuerttemberg,Rural regions,No,0.76732,277,26495,0.66752,0.89533
178,178,2017,Bavaria,Urban regions,Yes,0.19785,309,26495,0.17505,0.22245
179,179,2017,Bavaria,Urban regions,No,0.80215,1604,26495,0.75897,0.86272
180,180,2017,Bavaria,Rural regions,Yes,0.23078,423,26495,0.20891,0.25322
181,181,2017,Bavaria,Rural regions,No,0.76922,1875,26495,0.73292,0.813
182,182,2017,Berlin,Urban regions,Yes,0.19599,194,26495,0.1727,0.2294
183,183,2017,Berlin,Urban regions,No,0.80401,795,26495,0.73466,0.86534
184,184,2017,Brandenburg,Urban regions,No,1.0,69,26495,0.71451,1.33747
185,185,2017,Brandenburg,Rural regions,Yes,0.23157,215,26495,0.19657,0.26984
186,186,2017,Brandenburg,Rural regions,No,0.76843,729,26495,0.70944,0.82782
187,187,2017,Mecklenburg-Western Pomerania,Urban regions,No,1.0,68,26495,0.77296,1.22088
188,188,2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.24449,104,26495,0.20544,0.29185
189,189,2017,Mecklenburg-Western Pomerania,Rural regions,No,0.75551,390,26495,0.6756,0.85538
190,190,2017,Saxony,Urban regions,Yes,0.20534,171,26495,0.1775,0.23628
191,191,2017,Saxony,Urban regions,No,0.79466,710,26495,0.73756,0.86932
192,192,2017,Saxony,Rural regions,Yes,0.22245,153,26495,0.19253,0.25698
193,193,2017,Saxony,Rural regions,No,0.77755,619,26495,0.7065,0.83964
194,194,2017,Saxony-Anhalt,Urban regions,Yes,0.20337,36,26495,0.15228,0.2577
195,195,2017,Saxony-Anhalt,Urban regions,No,0.79663,144,26495,0.62029,0.96848
196,196,2017,Saxony-Anhalt,Rural regions,Yes,0.22729,154,26495,0.19052,0.27117
197,197,2017,Saxony-Anhalt,Rural regions,No,0.77271,589,26495,0.70765,0.84815
198,198,2017,Thuringa,Urban regions,Yes,0.20609,63,26495,0.13131,0.30461
199,199,2017,Thuringa,Urban regions,No,0.79391,227,26495,0.67513,0.93207
200,200,2017,Thuringa,Rural regions,Yes,0.24937,135,26495,0.2003,0.30749
201,201,2017,Thuringa,Rural regions,No,0.75063,553,26495,0.6888,0.80634
202,202,2019,Schleswig-Holstein,Urban regions,Yes,0.13481,61,25111,0.10043,0.17306
203,203,2019,Schleswig-Holstein,Urban regions,No,0.86519,278,25111,0.73608,1.01538
204,204,2019,Schleswig-Holstein,Rural regions,Yes,0.24745,124,25111,0.21009,0.29368
205,205,2019,Schleswig-Holstein,Rural regions,No,0.75255,477,25111,0.68277,0.82839
206,206,2019,Hamburg,Urban regions,Yes,0.16562,79,25111,0.12808,0.20281
207,207,2019,Hamburg,Urban regions,No,0.83438,430,25111,0.75046,0.95043
208,208,2019,Lower Saxony,Urban regions,Yes,0.22351,179,25111,0.1922,0.26055
209,209,2019,Lower Saxony,Urban regions,No,0.77649,846,25111,0.71978,0.84055
210,210,2019,Lower Saxony,Rural regions,Yes,0.24194,291,25111,0.21394,0.2687
211,211,2019,Lower Saxony,Rural regions,No,0.75806,1141,25111,0.70009,0.81633
212,212,2019,Bremen,Urban regions,Yes,0.21788,36,25111,0.14669,0.30353
213,213,2019,Bremen,Urban regions,No,0.78212,178,25111,0.63802,0.94612
214,214,2019,North Rhine-Westphalia,Urban regions,Yes,0.20499,952,25111,0.19031,0.21984
215,215,2019,North Rhine-Westphalia,Urban regions,No,0.79501,4237,25111,0.76209,0.82696
216,216,2019,North Rhine-Westphalia,Rural regions,No,1.0,72,25111,0.80643,1.23738
217,217,2019,Hesse,Urban regions,Yes,0.19653,257,25111,0.17291,0.22906
218,218,2019,Hesse,Urban regions,No,0.80347,1066,25111,0.73707,0.8736
219,219,2019,Hesse,Rural regions,Yes,0.19824,67,25111,0.15668,0.24752
220,220,2019,Hesse,Rural regions,No,0.80176,267,25111,0.67951,0.92878
221,221,2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.23835,211,25111,0.21157,0.27395
222,222,2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.76165,870,25111,0.69799,0.81306
223,223,2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.32048,88,25111,0.25457,0.39113
224,224,2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.67952,276,25111,0.58513,0.79313
225,225,2019,Baden-Wuerttemberg,Urban regions,Yes,0.22507,483,25111,0.20434,0.24638
226,226,2019,Baden-Wuerttemberg,Urban regions,No,0.77493,1988,25111,0.73213,0.8127
227,227,2019,Baden-Wuerttemberg,Rural regions,Yes,0.29352,66,25111,0.23578,0.36073
228,228,2019,Baden-Wuerttemberg,Rural regions,No,0.70648,211,25111,0.5783,0.82541
229,229,2019,Bavaria,Urban regions,Yes,0.19876,309,25111,0.17262,0.22912
230,230,2019,Bavaria,Urban regions,No,0.80124,1434,25111,0.75172,0.85485
231,231,2019,Bavaria,Rural regions,Yes,0.21883,415,25111,0.19557,0.24554
232,232,2019,Bavaria,Rural regions,No,0.78117,1710,25111,0.72721,0.8343
233,233,2019,Berlin,Urban regions,Yes,0.19548,183,25111,0.16671,0.22266
234,234,2019,Berlin,Urban regions,No,0.80452,768,25111,0.74128,0.86599
235,235,2019,Brandenburg,Urban regions,No,1.0,77,25111,0.79603,1.21892
236,236,2019,Brandenburg,Rural regions,Yes,0.21031,221,25111,0.1778,0.2462
237,237,2019,Brandenburg,Rural regions,No,0.78969,780,25111,0.71718,0.8614
238,238,2019,Mecklenburg-Western Pomerania,Urban regions,No,1.0,79,25111,0.77523,1.25491
239,239,2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.27644,116,25111,0.21659,0.34346
240,240,2019,Mecklenburg-Western Pomerania,Rural regions,No,0.72356,391,25111,0.63758,0.82579
241,241,2019,Saxony,Urban regions,Yes,0.21208,163,25111,0.1757,0.25679
242,242,2019,Saxony,Urban regions,No,0.78792,690,25111,0.72226,0.86351
243,243,2019,Saxony,Rural regions,Yes,0.18749,141,25111,0.15304,0.22391
244,244,2019,Saxony,Rural regions,No,0.81251,614,25111,0.73376,0.8861
245,245,2019,Saxony-Anhalt,Urban regions,Yes,0.237,45,25111,0.18096,0.28856
246,246,2019,Saxony-Anhalt,Urban regions,No,0.763,145,25111,0.61605,0.97479
247,247,2019,Saxony-Anhalt,Rural regions,Yes,0.25143,141,25111,0.20877,0.29227
248,248,2019,Saxony-Anhalt,Rural regions,No,0.74857,544,25111,0.65695,0.82454
249,249,2019,Thuringa,Urban regions,Yes,0.21045,63,25111,0.11341,0.33231
250,250,2019,Thuringa,Urban regions,No,0.78955,225,25111,0.66461,0.96159
251,251,2019,Thuringa,Rural regions,Yes,0.27571,138,25111,0.22738,0.32717
252,252,2019,Thuringa,Rural regions,No,0.72429,488,25111,0.64751,0.79875
253,253,2021,Schleswig-Holstein,Urban regions,Yes,0.17849,71,19064,0.12002,0.24427
254,254,2021,Schleswig-Holstein,Urban regions,No,0.82151,258,19064,0.65987,1.00179
255,255,2021,Schleswig-Holstein,Rural regions,Yes,0.21258,84,19064,0.16551,0.26389
256,256,2021,Schleswig-Holstein,Rural regions,No,0.78742,412,19064,0.68378,0.91438
257,257,2021,Hamburg,Urban regions,Yes,0.22263,77,19064,0.15845,0.29204
258,258,2021,Hamburg,Urban regions,No,0.77737,373,19064,0.6476,0.92032
259,259,2021,Lower Saxony,Urban regions,Yes,0.25995,164,19064,0.21005,0.32305
260,260,2021,Lower Saxony,Urban regions,No,0.74005,678,19064,0.66821,0.83459
261,261,2021,Lower Saxony,Rural regions,Yes,0.21373,195,19064,0.1787,0.25212
262,262,2021,Lower Saxony,Rural regions,No,0.78627,844,19064,0.71173,0.85182
263,263,2021,Bremen,Urban regions,No,1.0,121,19064,0.77256,1.30587
264,264,2021,North Rhine-Westphalia,Urban regions,Yes,0.22676,755,19064,0.20826,0.24741
265,265,2021,North Rhine-Westphalia,Urban regions,No,0.77324,3262,19064,0.73319,0.81439
266,266,2021,North Rhine-Westphalia,Rural regions,No,1.0,72,19064,0.72998,1.30775
267,267,2021,Hesse,Urban regions,Yes,0.21126,202,19064,0.17893,0.24751
268,268,2021,Hesse,Urban regions,No,0.78874,887,19064,0.6934,0.87783
269,269,2021,Hesse,Rural regions,Yes,0.20444,42,19064,0.13105,0.27576
270,270,2021,Hesse,Rural regions,No,0.79556,192,19064,0.6458,0.96927
271,271,2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.29762,169,19064,0.25628,0.34211
272,272,2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.70238,599,19064,0.62399,0.786
273,273,2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.26974,61,19064,0.21311,0.34764
274,274,2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.73026,167,19064,0.56859,0.89363
275,275,2021,Baden-Wuerttemberg,Urban regions,Yes,0.2511,398,19064,0.22464,0.27726
276,276,2021,Baden-Wuerttemberg,Urban regions,No,0.7489,1532,19064,0.69603,0.81042
277,277,2021,Baden-Wuerttemberg,Rural regions,Yes,0.25156,51,19064,0.18303,0.32967
278,278,2021,Baden-Wuerttemberg,Rural regions,No,0.74844,186,19064,0.6075,0.88926
279,279,2021,Bavaria,Urban regions,Yes,0.20512,258,19064,0.17577,0.23781
280,280,2021,Bavaria,Urban regions,No,0.79488,1105,19064,0.73412,0.8441
281,281,2021,Bavaria,Rural regions,Yes,0.22633,297,19064,0.19505,0.25676
282,282,2021,Bavaria,Rural regions,No,0.77367,1193,19064,0.71425,0.84005
283,283,2021,Berlin,Urban regions,Yes,0.19893,137,19064,0.15882,0.23945
284,284,2021,Berlin,Urban regions,No,0.80107,769,19064,0.71888,0.88202
285,285,2021,Brandenburg,Urban regions,No,1.0,54,19064,0.73857,1.29329
286,286,2021,Brandenburg,Rural regions,Yes,0.27368,157,19064,0.22539,0.33464
287,287,2021,Brandenburg,Rural regions,No,0.72632,475,19064,0.63308,0.81917
288,288,2021,Mecklenburg-Western Pomerania,Urban regions,No,1.0,62,19064,0.73211,1.35304
289,289,2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.3108,91,19064,0.24345,0.38747
290,290,2021,Mecklenburg-Western Pomerania,Rural regions,No,0.6892,241,19064,0.60782,0.77977
291,291,2021,Saxony,Urban regions,Yes,0.20587,119,19064,0.15897,0.25468
292,292,2021,Saxony,Urban regions,No,0.79413,509,19064,0.67112,0.91971
293,293,2021,Saxony,Rural regions,Yes,0.17811,101,19064,0.14768,0.2034
294,294,2021,Saxony,Rural regions,No,0.82189,431,19064,0.74033,0.91731
295,295,2021,Saxony-Anhalt,Urban regions,No,1.0,127,19064,0.71427,1.29661
296,296,2021,Saxony-Anhalt,Rural regions,Yes,0.25833,94,19064,0.20567,0.33451
297,297,2021,Saxony-Anhalt,Rural regions,No,0.74167,359,19064,0.63199,0.84258
298,298,2021,Thuringa,Urban regions,Yes,0.12824,41,19064,0.09049,0.17001
299,299,2021,Thuringa,Urban regions,No,0.87176,192,19064,0.68401,1.0769
300,300,2021,Thuringa,Rural regions,Yes,0.33234,87,19064,0.24701,0.41601
301,301,2021,Thuringa,Rural regions,No,0.66766,313,19064,0.58687,0.75375
