year,pgisced97,sex,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,No answer / don't know,male,No,0.97606,305,305,0.95888,0.99325
2015,No answer / don't know,female,No,0.92269,279,279,0.89129,0.95409
2015,Pre-primary Level,female,No,0.98860,191,191,0.97351,1.00370
2015,Primary Level,male,No,0.78472,139,139,0.71614,0.85330
2015,Primary Level,female,Yes,0.26233,45,248,0.20747,0.31719
2015,Primary Level,female,No,0.73767,203,248,0.68281,0.79253
2015,Lower Secondary Level,male,Yes,0.11693,110,1018,0.09718,0.13668
2015,Lower Secondary Level,male,No,0.88307,908,1018,0.86332,0.90282
2015,Lower Secondary Level,female,Yes,0.35247,449,1655,0.32945,0.37550
2015,Lower Secondary Level,female,No,0.64753,1206,1655,0.62450,0.67055
2015,Upper Secondary Level,male,Yes,0.18982,892,5211,0.17918,0.20047
2015,Upper Secondary Level,male,No,0.81018,4319,5211,0.79953,0.82082
2015,Upper Secondary Level,female,Yes,0.26155,1415,6438,0.25081,0.27228
2015,Upper Secondary Level,female,No,0.73845,5023,6438,0.72772,0.74919
2015,Post-secondary Non-tertiary Level,male,Yes,0.12407,78,711,0.09982,0.14831
2015,Post-secondary Non-tertiary Level,male,No,0.87593,633,711,0.85169,0.90018
2015,Post-secondary Non-tertiary Level,female,Yes,0.17806,180,1241,0.15677,0.19935
2015,Post-secondary Non-tertiary Level,female,No,0.82194,1061,1241,0.80065,0.84323
2015,First Stage of Tertiary Education,male,Yes,0.17060,166,941,0.14656,0.19465
2015,First Stage of Tertiary Education,male,No,0.82940,775,941,0.80535,0.85344
2015,First Stage of Tertiary Education,female,Yes,0.24410,128,579,0.20908,0.27912
2015,First Stage of Tertiary Education,female,No,0.75590,451,579,0.72088,0.79092
2015,Second Stage of Tertiary Education,male,Yes,0.14773,420,2949,0.13492,0.16054
2015,Second Stage of Tertiary Education,male,No,0.85227,2529,2949,0.83946,0.86508
2015,Second Stage of Tertiary Education,female,Yes,0.18779,469,2924,0.17363,0.20195
2015,Second Stage of Tertiary Education,female,No,0.81221,2455,2924,0.79805,0.82637
2017,No answer / don't know,male,No,0.97121,318,318,0.95280,0.98962
2017,No answer / don't know,female,No,0.90272,261,261,0.86669,0.93874
2017,Pre-primary Level,male,No,0.94940,192,192,0.91831,0.98048
2017,Pre-primary Level,female,No,0.97597,212,212,0.95530,0.99663
2017,Primary Level,male,No,0.86897,168,168,0.81779,0.92015
2017,Primary Level,female,Yes,0.29705,51,265,0.24192,0.35217
2017,Primary Level,female,No,0.70295,214,265,0.64783,0.75808
2017,Lower Secondary Level,male,Yes,0.13968,125,1059,0.11879,0.16056
2017,Lower Secondary Level,male,No,0.86032,934,1059,0.83944,0.88121
2017,Lower Secondary Level,female,Yes,0.33602,432,1686,0.31347,0.35858
2017,Lower Secondary Level,female,No,0.66398,1254,1686,0.64142,0.68653
2017,Upper Secondary Level,male,Yes,0.21293,1040,5482,0.20210,0.22377
2017,Upper Secondary Level,male,No,0.78707,4442,5482,0.77623,0.79790
2017,Upper Secondary Level,female,Yes,0.27810,1513,6591,0.26728,0.28892
2017,Upper Secondary Level,female,No,0.72190,5078,6591,0.71108,0.73272
2017,Post-secondary Non-tertiary Level,male,Yes,0.11083,86,818,0.08930,0.13235
2017,Post-secondary Non-tertiary Level,male,No,0.88917,732,818,0.86765,0.91070
2017,Post-secondary Non-tertiary Level,female,Yes,0.19907,215,1393,0.17809,0.22005
2017,Post-secondary Non-tertiary Level,female,No,0.80093,1178,1393,0.77995,0.82191
2017,First Stage of Tertiary Education,male,Yes,0.19408,183,940,0.16878,0.21937
2017,First Stage of Tertiary Education,male,No,0.80592,757,940,0.78063,0.83122
2017,First Stage of Tertiary Education,female,Yes,0.25776,135,587,0.22234,0.29317
2017,First Stage of Tertiary Education,female,No,0.74224,452,587,0.70683,0.77766
2017,Second Stage of Tertiary Education,male,Yes,0.13739,456,3254,0.12556,0.14922
2017,Second Stage of Tertiary Education,male,No,0.86261,2798,3254,0.85078,0.87444
2017,Second Stage of Tertiary Education,female,Yes,0.17748,504,3261,0.16436,0.19060
2017,Second Stage of Tertiary Education,female,No,0.82252,2757,3261,0.80940,0.83564
2019,No answer / don't know,male,No,0.96506,284,284,0.94367,0.98645
2019,No answer / don't know,female,No,0.93374,262,262,0.90356,0.96392
2019,Pre-primary Level,male,No,0.99829,167,167,0.99201,1.00457
2019,Pre-primary Level,female,No,0.99501,162,162,0.98413,1.00589
2019,Primary Level,male,No,0.88879,151,151,0.83847,0.93910
2019,Primary Level,female,Yes,0.27071,49,219,0.21173,0.32969
2019,Primary Level,female,No,0.72929,170,219,0.67031,0.78827
2019,Lower Secondary Level,male,Yes,0.12749,121,995,0.10675,0.14822
2019,Lower Secondary Level,male,No,0.87251,874,995,0.85178,0.89325
2019,Lower Secondary Level,female,Yes,0.34397,388,1428,0.31932,0.36862
2019,Lower Secondary Level,female,No,0.65603,1040,1428,0.63138,0.68068
2019,Upper Secondary Level,male,Yes,0.21284,1005,5072,0.20157,0.22411
2019,Upper Secondary Level,male,No,0.78716,4067,5072,0.77589,0.79843
2019,Upper Secondary Level,female,Yes,0.28604,1507,6075,0.27467,0.29740
2019,Upper Secondary Level,female,No,0.71396,4568,6075,0.70260,0.72533
2019,Post-secondary Non-tertiary Level,male,Yes,0.13556,122,831,0.11227,0.15885
2019,Post-secondary Non-tertiary Level,male,No,0.86444,709,831,0.84115,0.88773
2019,Post-secondary Non-tertiary Level,female,Yes,0.20473,222,1343,0.18314,0.22631
2019,Post-secondary Non-tertiary Level,female,No,0.79527,1121,1343,0.77369,0.81686
2019,First Stage of Tertiary Education,male,Yes,0.20068,230,1077,0.17675,0.22462
2019,First Stage of Tertiary Education,male,No,0.79932,847,1077,0.77538,0.82325
2019,First Stage of Tertiary Education,female,Yes,0.27881,153,580,0.24229,0.31534
2019,First Stage of Tertiary Education,female,No,0.72119,427,580,0.68466,0.75771
2019,Second Stage of Tertiary Education,male,Yes,0.14885,569,3670,0.13734,0.16037
2019,Second Stage of Tertiary Education,male,No,0.85115,3101,3670,0.83963,0.86266
2019,Second Stage of Tertiary Education,female,Yes,0.18016,581,3352,0.16715,0.19317
2019,Second Stage of Tertiary Education,female,No,0.81984,2771,3352,0.80683,0.83285
2021,No answer / don't know,male,Yes,0.15567,49,423,0.12107,0.19026
2021,No answer / don't know,male,No,0.84433,374,423,0.80974,0.87893
2021,No answer / don't know,female,Yes,0.11062,49,364,0.07836,0.14289
2021,No answer / don't know,female,No,0.88938,315,364,0.85711,0.92164
2021,Pre-primary Level,male,No,0.97645,96,96,0.94595,1.00694
2021,Pre-primary Level,female,No,0.99786,92,92,0.98836,1.00736
2021,Primary Level,male,Yes,0.14324,54,500,0.11250,0.17397
2021,Primary Level,male,No,0.85676,446,500,0.82603,0.88750
2021,Primary Level,female,Yes,0.39603,93,427,0.34959,0.44247
2021,Primary Level,female,No,0.60397,334,427,0.55753,0.65041
2021,Lower Secondary Level,male,Yes,0.14496,101,787,0.12035,0.16957
2021,Lower Secondary Level,male,No,0.85504,686,787,0.83043,0.87965
2021,Lower Secondary Level,female,Yes,0.34357,259,956,0.31345,0.37369
2021,Lower Secondary Level,female,No,0.65643,697,956,0.62631,0.68655
2021,Upper Secondary Level,male,Yes,0.22868,678,3338,0.21443,0.24293
2021,Upper Secondary Level,male,No,0.77132,2660,3338,0.75707,0.78557
2021,Upper Secondary Level,female,Yes,0.31420,1049,3959,0.29973,0.32866
2021,Upper Secondary Level,female,No,0.68580,2910,3959,0.67134,0.70027
2021,Post-secondary Non-tertiary Level,male,Yes,0.13449,77,614,0.10748,0.16149
2021,Post-secondary Non-tertiary Level,male,No,0.86551,537,614,0.83851,0.89252
2021,Post-secondary Non-tertiary Level,female,Yes,0.27872,215,974,0.25055,0.30690
2021,Post-secondary Non-tertiary Level,female,No,0.72128,759,974,0.69310,0.74945
2021,First Stage of Tertiary Education,male,Yes,0.19676,123,603,0.16500,0.22852
2021,First Stage of Tertiary Education,male,No,0.80324,480,603,0.77148,0.83500
2021,First Stage of Tertiary Education,female,Yes,0.27274,111,389,0.22842,0.31706
2021,First Stage of Tertiary Education,female,No,0.72726,278,389,0.68294,0.77158
2021,Second Stage of Tertiary Education,male,Yes,0.13992,415,2928,0.12735,0.15249
2021,Second Stage of Tertiary Education,male,No,0.86008,2513,2928,0.84751,0.87265
2021,Second Stage of Tertiary Education,female,Yes,0.19860,474,2705,0.18356,0.21364
2021,Second Stage of Tertiary Education,female,No,0.80140,2231,2705,0.78636,0.81644
