year,bula_h,sex,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,"Rhineland-Palatinate, Saarland",male,No,0.82702,598,707,0.79912,0.85492
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.25450,167,817,0.22461,0.28439
2017,"Rhineland-Palatinate, Saarland",female,No,0.74550,650,817,0.71561,0.77539
2017,Baden-Wuerttemberg,male,Yes,0.18067,209,1385,0.16040,0.20094
2017,Baden-Wuerttemberg,male,No,0.81933,1176,1385,0.79906,0.83960
2017,Baden-Wuerttemberg,female,Yes,0.26256,322,1633,0.24121,0.28391
2017,Baden-Wuerttemberg,female,No,0.73744,1311,1633,0.71609,0.75879
2017,Bavaria,male,Yes,0.17115,300,1937,0.15437,0.18793
2017,Bavaria,male,No,0.82885,1637,1937,0.81207,0.84563
2017,Bavaria,female,Yes,0.25680,432,2274,0.23884,0.27476
2017,Bavaria,female,No,0.74320,1842,2274,0.72524,0.76116
2017,Berlin,male,Yes,0.16661,82,473,0.13299,0.20023
2017,Berlin,male,No,0.83339,391,473,0.79977,0.86701
2017,Berlin,female,Yes,0.22556,112,516,0.18947,0.26166
2017,Berlin,female,No,0.77444,404,516,0.73834,0.81053
2017,Brandenburg,male,Yes,0.18107,89,477,0.14648,0.21566
2017,Brandenburg,male,No,0.81893,388,477,0.78434,0.85352
2017,Brandenburg,female,Yes,0.28129,146,556,0.24388,0.31869
2017,Brandenburg,female,No,0.71871,410,556,0.68131,0.75612
2017,Mecklenburg-Western Pomerania,male,Yes,0.15888,41,258,0.11419,0.20358
2017,Mecklenburg-Western Pomerania,male,No,0.84112,217,258,0.79642,0.88581
2017,Mecklenburg-Western Pomerania,female,Yes,0.29605,74,315,0.24556,0.34655
2017,Mecklenburg-Western Pomerania,female,No,0.70395,241,315,0.65345,0.75444
2017,Saxony,male,Yes,0.19362,148,785,0.16596,0.22128
2017,Saxony,male,No,0.80638,637,785,0.77872,0.83404
2017,Saxony,female,Yes,0.23465,176,868,0.20645,0.26286
2017,Saxony,female,No,0.76535,692,868,0.73714,0.79355
2017,Saxony-Anhalt,male,Yes,0.21445,85,412,0.17477,0.25413
2017,Saxony-Anhalt,male,No,0.78555,327,412,0.74587,0.82523
2017,Saxony-Anhalt,female,Yes,0.22513,105,511,0.18888,0.26138
2017,Saxony-Anhalt,female,No,0.77487,406,511,0.73862,0.81112
2017,Thuringa,male,Yes,0.23402,87,444,0.19460,0.27345
2017,Thuringa,male,No,0.76598,357,444,0.72655,0.80540
2017,Thuringa,female,Yes,0.24066,111,534,0.20437,0.27696
2017,Thuringa,female,No,0.75934,423,534,0.72304,0.79563
2019,Schleswig-Holstein,male,Yes,0.16584,81,462,0.13189,0.19979
2019,Schleswig-Holstein,male,No,0.83416,381,462,0.80021,0.86811
2019,Schleswig-Holstein,female,Yes,0.25046,111,494,0.21222,0.28871
2019,Schleswig-Holstein,female,No,0.74954,383,494,0.71129,0.78778
2019,Hamburg,male,Yes,0.17952,43,249,0.13176,0.22729
2019,Hamburg,male,No,0.82048,206,249,0.77271,0.86824
2019,Hamburg,female,Yes,0.15110,42,280,0.10908,0.19313
2019,Hamburg,female,No,0.84890,238,280,0.80687,0.89092
2019,Lower Saxony,male,Yes,0.18466,189,1180,0.16251,0.20680
2019,Lower Saxony,male,No,0.81534,991,1180,0.79320,0.83749
2019,Lower Saxony,female,Yes,0.28138,290,1314,0.25706,0.30571
2019,Lower Saxony,female,No,0.71862,1024,1314,0.69429,0.74294
2019,Bremen,male,No,0.81155,82,82,0.72638,0.89672
2019,Bremen,female,No,0.76684,100,100,0.68354,0.85013
2019,North Rhine-Westphalia,male,Yes,0.15791,405,2567,0.14380,0.17202
2019,North Rhine-Westphalia,male,No,0.84209,2162,2567,0.82798,0.85620
2019,North Rhine-Westphalia,female,Yes,0.25162,600,2837,0.23565,0.26759
2019,North Rhine-Westphalia,female,No,0.74838,2237,2837,0.73241,0.76435
2019,Hesse,male,Yes,0.13617,134,851,0.11311,0.15922
2019,Hesse,male,No,0.86383,717,851,0.84078,0.88689
2019,Hesse,female,Yes,0.25432,199,860,0.22520,0.28345
2019,Hesse,female,No,0.74568,661,860,0.71655,0.77480
2019,"Rhineland-Palatinate, Saarland",male,Yes,0.21780,129,684,0.18685,0.24876
2019,"Rhineland-Palatinate, Saarland",male,No,0.78220,555,684,0.75124,0.81315
2019,"Rhineland-Palatinate, Saarland",female,Yes,0.28516,173,782,0.25350,0.31683
2019,"Rhineland-Palatinate, Saarland",female,No,0.71484,609,782,0.68317,0.74650
2019,Baden-Wuerttemberg,male,Yes,0.20609,240,1325,0.18430,0.22787
2019,Baden-Wuerttemberg,male,No,0.79391,1085,1325,0.77213,0.81570
2019,Baden-Wuerttemberg,female,Yes,0.25189,318,1474,0.22972,0.27406
2019,Baden-Wuerttemberg,female,No,0.74811,1156,1474,0.72594,0.77028
2019,Bavaria,male,Yes,0.16214,311,1889,0.14551,0.17876
2019,Bavaria,male,No,0.83786,1578,1889,0.82124,0.85449
2019,Bavaria,female,Yes,0.25134,427,2062,0.23261,0.27007
2019,Bavaria,female,No,0.74866,1635,2062,0.72993,0.76739
2019,Berlin,male,Yes,0.14458,80,514,0.11414,0.17501
2019,Berlin,male,No,0.85542,434,514,0.82499,0.88586
2019,Berlin,female,Yes,0.24478,114,510,0.20743,0.28213
2019,Berlin,female,No,0.75522,396,510,0.71787,0.79257
2019,Brandenburg,male,Yes,0.16778,97,531,0.13597,0.19960
2019,Brandenburg,male,No,0.83222,434,531,0.80040,0.86403
2019,Brandenburg,female,Yes,0.23414,144,580,0.19965,0.26863
2019,Brandenburg,female,No,0.76586,436,580,0.73137,0.80035
2019,Mecklenburg-Western Pomerania,male,Yes,0.17266,50,295,0.12946,0.21586
2019,Mecklenburg-Western Pomerania,male,No,0.82734,245,295,0.78414,0.87054
2019,Mecklenburg-Western Pomerania,female,Yes,0.34913,81,316,0.29649,0.40178
2019,Mecklenburg-Western Pomerania,female,No,0.65087,235,316,0.59822,0.70351
2019,Saxony,male,Yes,0.18777,144,796,0.16062,0.21492
2019,Saxony,male,No,0.81223,652,796,0.78508,0.83938
2019,Saxony,female,Yes,0.21122,167,837,0.18355,0.23889
2019,Saxony,female,No,0.78878,670,837,0.76111,0.81645
2019,Saxony-Anhalt,male,Yes,0.21264,74,408,0.17288,0.25239
2019,Saxony-Anhalt,male,No,0.78736,334,408,0.74761,0.82712
2019,Saxony-Anhalt,female,Yes,0.28221,116,481,0.24194,0.32247
2019,Saxony-Anhalt,female,No,0.71779,365,481,0.67753,0.75806
2019,Thuringa,male,Yes,0.22059,85,429,0.18130,0.25987
2019,Thuringa,male,No,0.77941,344,429,0.74013,0.81870
2019,Thuringa,female,Yes,0.28290,118,494,0.24314,0.32266
2019,Thuringa,female,No,0.71710,376,494,0.67734,0.75686
2021,Schleswig-Holstein,male,Yes,0.15962,53,402,0.12377,0.19546
2021,Schleswig-Holstein,male,No,0.84038,349,402,0.80454,0.87623
2021,Schleswig-Holstein,female,Yes,0.23633,102,423,0.19579,0.27686
2021,Schleswig-Holstein,female,No,0.76367,321,423,0.72314,0.80421
2021,Hamburg,male,No,0.80298,180,180,0.74471,0.86125
2021,Hamburg,female,Yes,0.23618,47,240,0.18233,0.29003
2021,Hamburg,female,No,0.76382,193,240,0.70997,0.81767
2021,Lower Saxony,male,Yes,0.17652,130,902,0.15162,0.20141
2021,Lower Saxony,male,No,0.82348,772,902,0.79859,0.84838
2021,Lower Saxony,female,Yes,0.29003,229,979,0.26159,0.31847
2021,Lower Saxony,female,No,0.70997,750,979,0.68153,0.73841
2021,Bremen,male,No,0.77401,63,63,0.66991,0.87812
2021,Bremen,female,No,0.58944,58,58,0.46173,0.71715
2021,North Rhine-Westphalia,male,Yes,0.16842,301,1999,0.15201,0.18483
2021,North Rhine-Westphalia,male,No,0.83158,1698,1999,0.81517,0.84799
2021,North Rhine-Westphalia,female,Yes,0.27951,476,2110,0.26036,0.29867
2021,North Rhine-Westphalia,female,No,0.72049,1634,2110,0.70133,0.73964
2021,Hesse,male,Yes,0.15083,100,667,0.12365,0.17801
2021,Hesse,male,No,0.84917,567,667,0.82199,0.87635
2021,Hesse,female,Yes,0.27011,144,656,0.23611,0.30412
2021,Hesse,female,No,0.72989,512,656,0.69588,0.76389
2021,"Rhineland-Palatinate, Saarland",male,Yes,0.26047,100,480,0.22117,0.29978
2021,"Rhineland-Palatinate, Saarland",male,No,0.73953,380,480,0.70022,0.77883
2021,"Rhineland-Palatinate, Saarland",female,Yes,0.31205,130,516,0.27203,0.35207
2021,"Rhineland-Palatinate, Saarland",female,No,0.68795,386,516,0.64793,0.72797
2021,Baden-Wuerttemberg,male,Yes,0.19242,179,1047,0.16853,0.21631
2021,Baden-Wuerttemberg,male,No,0.80758,868,1047,0.78369,0.83147
2021,Baden-Wuerttemberg,female,Yes,0.30367,270,1120,0.27672,0.33061
2021,Baden-Wuerttemberg,female,No,0.69633,850,1120,0.66939,0.72328
2021,Bavaria,male,Yes,0.17003,224,1377,0.15018,0.18988
2021,Bavaria,male,No,0.82997,1153,1377,0.81012,0.84982
2021,Bavaria,female,Yes,0.26176,331,1476,0.23932,0.28419
2021,Bavaria,female,No,0.73824,1145,1476,0.71581,0.76068
2021,Berlin,male,Yes,0.14185,55,469,0.11024,0.17346
2021,Berlin,male,No,0.85815,414,469,0.82654,0.88976
2021,Berlin,female,Yes,0.25704,81,434,0.21588,0.29820
2021,Berlin,female,No,0.74296,353,434,0.70180,0.78412
2021,Brandenburg,male,Yes,0.22338,71,331,0.17844,0.26832
2021,Brandenburg,male,No,0.77662,260,331,0.73168,0.82156
2021,Brandenburg,female,Yes,0.30452,101,370,0.25756,0.35148
2021,Brandenburg,female,No,0.69548,269,370,0.64852,0.74244
2021,Mecklenburg-Western Pomerania,male,Yes,0.19684,38,192,0.14045,0.25323
2021,Mecklenburg-Western Pomerania,male,No,0.80316,154,192,0.74677,0.85955
2021,Mecklenburg-Western Pomerania,female,Yes,0.38110,66,215,0.31603,0.44616
2021,Mecklenburg-Western Pomerania,female,No,0.61890,149,215,0.55384,0.68397
2021,Saxony,male,Yes,0.18385,108,572,0.15207,0.21562
2021,Saxony,male,No,0.81615,464,572,0.78438,0.84793
2021,Saxony,female,Yes,0.19962,112,587,0.16725,0.23198
2021,Saxony,female,No,0.80038,475,587,0.76802,0.83275
2021,Saxony-Anhalt,male,Yes,0.20400,37,280,0.15671,0.25128
2021,Saxony-Anhalt,male,No,0.79600,243,280,0.74872,0.84329
2021,Saxony-Anhalt,female,Yes,0.26902,76,319,0.22028,0.31776
2021,Saxony-Anhalt,female,No,0.73098,243,319,0.68224,0.77972
2021,Thuringa,male,Yes,0.25817,58,285,0.20728,0.30907
2021,Thuringa,male,No,0.74183,227,285,0.69093,0.79272
2021,Thuringa,female,Yes,0.25551,70,348,0.20962,0.30140
2021,Thuringa,female,No,0.74449,278,348,0.69860,0.79038
