year,age_gr,pgisced97,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Pre-primary Level,No,0.51723,346,346,0.46450,0.56996
2015,17-29 y.,Primary Level,No,0.84828,80,80,0.76917,0.92739
2015,17-29 y.,Lower Secondary Level,No,0.83822,766,766,0.81213,0.86432
2015,17-29 y.,Upper Secondary Level,Yes,0.02656,31,1581,0.01863,0.03449
2015,17-29 y.,Upper Secondary Level,No,0.92515,1550,1581,0.91218,0.93813
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.90757,215,215,0.86876,0.94637
2015,17-29 y.,First Stage of Tertiary Education,No,0.99875,61,61,0.98981,1.00769
2015,17-29 y.,Second Stage of Tertiary Education,No,0.87166,355,355,0.83682,0.90651
2015,30-45 y.,Primary Level,No,0.74915,145,145,0.67834,0.81995
2015,30-45 y.,Lower Secondary Level,Yes,0.09062,58,630,0.06819,0.11306
2015,30-45 y.,Lower Secondary Level,No,0.83030,572,630,0.80096,0.85963
2015,30-45 y.,Upper Secondary Level,Yes,0.09370,279,3217,0.08363,0.10378
2015,30-45 y.,Upper Secondary Level,No,0.88022,2938,3217,0.86900,0.89144
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05461,60,906,0.03981,0.06942
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.91404,846,906,0.89577,0.93230
2015,30-45 y.,First Stage of Tertiary Education,No,0.93711,355,355,0.91182,0.96240
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.03511,78,1997,0.02703,0.04318
2015,30-45 y.,Second Stage of Tertiary Education,No,0.89559,1919,1997,0.88218,0.90901
2015,46-65 y.,Primary Level,Yes,0.36494,36,129,0.28154,0.44834
2015,46-65 y.,Primary Level,No,0.59497,93,129,0.50992,0.68001
2015,46-65 y.,Lower Secondary Level,Yes,0.28336,170,612,0.24763,0.31909
2015,46-65 y.,Lower Secondary Level,No,0.70128,442,612,0.66499,0.73757
2015,46-65 y.,Upper Secondary Level,Yes,0.23746,1012,4327,0.22478,0.25014
2015,46-65 y.,Upper Secondary Level,No,0.75563,3315,4327,0.74283,0.76844
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.21241,134,692,0.18191,0.24290
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.76898,558,692,0.73756,0.80041
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.17861,137,738,0.15096,0.20627
2015,46-65 y.,First Stage of Tertiary Education,No,0.82038,601,738,0.79267,0.84809
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.18450,396,2333,0.16875,0.20024
2015,46-65 y.,Second Stage of Tertiary Education,No,0.80889,1937,2333,0.79293,0.82485
2015,66 and older,Lower Secondary Level,Yes,0.47570,314,648,0.43722,0.51418
2015,66 and older,Lower Secondary Level,No,0.52387,334,648,0.48539,0.56235
2015,66 and older,Upper Secondary Level,Yes,0.40139,985,2524,0.38226,0.42052
2015,66 and older,Upper Secondary Level,No,0.59837,1539,2524,0.57924,0.61750
2015,66 and older,Post-secondary Non-tertiary Level,Yes,0.50149,60,135,0.41683,0.58615
2015,66 and older,Post-secondary Non-tertiary Level,No,0.49851,75,135,0.41385,0.58317
2015,66 and older,First Stage of Tertiary Education,Yes,0.37832,130,339,0.32662,0.43002
2015,66 and older,First Stage of Tertiary Education,No,0.62168,209,339,0.56998,0.67338
2015,66 and older,Second Stage of Tertiary Education,Yes,0.36932,405,1178,0.34175,0.39689
2015,66 and older,Second Stage of Tertiary Education,No,0.62813,773,1178,0.60052,0.65574
2017,17-29 y.,Pre-primary Level,No,0.52543,402,402,0.47655,0.57430
2017,17-29 y.,Primary Level,No,0.62231,74,74,0.51110,0.73353
2017,17-29 y.,Lower Secondary Level,No,0.86766,762,762,0.84359,0.89174
2017,17-29 y.,Upper Secondary Level,Yes,0.02723,38,1788,0.01968,0.03477
2017,17-29 y.,Upper Secondary Level,No,0.95990,1750,1788,0.95081,0.96900
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.97536,302,302,0.95784,0.99287
2017,17-29 y.,First Stage of Tertiary Education,No,0.95367,60,60,0.90003,1.00730
2017,17-29 y.,Second Stage of Tertiary Education,No,0.94281,462,462,0.92161,0.96401
2017,30-45 y.,Primary Level,No,0.84345,171,171,0.78883,0.89808
2017,30-45 y.,Lower Secondary Level,Yes,0.09291,53,658,0.07071,0.11511
2017,30-45 y.,Lower Secondary Level,No,0.88346,605,658,0.85892,0.90800
2017,30-45 y.,Upper Secondary Level,Yes,0.08223,228,2933,0.07229,0.09218
2017,30-45 y.,Upper Secondary Level,No,0.91286,2705,2933,0.90265,0.92307
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.03793,57,911,0.02552,0.05035
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.95952,854,911,0.94672,0.97233
2017,30-45 y.,First Stage of Tertiary Education,No,0.94033,318,318,0.91425,0.96641
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.03937,88,2159,0.03117,0.04758
2017,30-45 y.,Second Stage of Tertiary Education,No,0.95296,2071,2159,0.94402,0.96189
2017,46-65 y.,Primary Level,Yes,0.31327,36,153,0.23953,0.38700
2017,46-65 y.,Primary Level,No,0.64059,117,153,0.56431,0.71687
2017,46-65 y.,Lower Secondary Level,Yes,0.29836,204,701,0.26447,0.33226
2017,46-65 y.,Lower Secondary Level,No,0.69817,497,701,0.66417,0.73218
2017,46-65 y.,Upper Secondary Level,Yes,0.27243,1225,4802,0.25983,0.28502
2017,46-65 y.,Upper Secondary Level,No,0.72686,3577,4802,0.71425,0.73946
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.24997,178,851,0.22086,0.27907
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.74874,673,851,0.71959,0.77790
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.22538,169,784,0.19611,0.25465
2017,46-65 y.,First Stage of Tertiary Education,No,0.77462,615,784,0.74535,0.80389
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.17836,446,2629,0.16373,0.19300
2017,46-65 y.,Second Stage of Tertiary Education,No,0.81926,2183,2629,0.80455,0.83398
2017,66 and older,Lower Secondary Level,Yes,0.48960,283,607,0.44980,0.52940
2017,66 and older,Lower Secondary Level,No,0.51002,324,607,0.47022,0.54983
2017,66 and older,Upper Secondary Level,Yes,0.43518,1062,2550,0.41593,0.45442
2017,66 and older,Upper Secondary Level,No,0.56481,1488,2550,0.54556,0.58406
2017,66 and older,Post-secondary Non-tertiary Level,Yes,0.53115,57,138,0.44759,0.61472
2017,66 and older,Post-secondary Non-tertiary Level,No,0.46885,81,138,0.38528,0.55241
2017,66 and older,First Stage of Tertiary Education,Yes,0.35391,123,339,0.30293,0.40489
2017,66 and older,First Stage of Tertiary Education,No,0.64609,216,339,0.59511,0.69707
2017,66 and older,Second Stage of Tertiary Education,Yes,0.35227,416,1255,0.32583,0.37871
2017,66 and older,Second Stage of Tertiary Education,No,0.64736,839,1255,0.62092,0.67381
2019,17-29 y.,Pre-primary Level,No,0.59735,329,329,0.54427,0.65042
2019,17-29 y.,Primary Level,No,0.62243,71,71,0.50886,0.73600
2019,17-29 y.,Lower Secondary Level,No,0.82036,679,679,0.79146,0.84926
2019,17-29 y.,Upper Secondary Level,Yes,0.02797,34,1552,0.01977,0.03618
2019,17-29 y.,Upper Secondary Level,No,0.96016,1518,1552,0.95043,0.96990
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.96482,275,275,0.94301,0.98664
2019,17-29 y.,First Stage of Tertiary Education,No,0.91762,60,60,0.84746,0.98778
2019,17-29 y.,Second Stage of Tertiary Education,No,0.93688,430,430,0.91387,0.95989
2019,30-45 y.,Primary Level,No,0.72152,130,130,0.64416,0.79887
2019,30-45 y.,Lower Secondary Level,Yes,0.10161,56,523,0.07569,0.12752
2019,30-45 y.,Lower Secondary Level,No,0.86338,467,523,0.83391,0.89284
2019,30-45 y.,Upper Secondary Level,Yes,0.08027,205,2372,0.06934,0.09121
2019,30-45 y.,Upper Secondary Level,No,0.91288,2167,2372,0.90152,0.92423
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07813,53,790,0.05940,0.09685
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.91826,737,790,0.89914,0.93738
2019,30-45 y.,First Stage of Tertiary Education,No,0.93147,322,322,0.90384,0.95911
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.03822,94,2029,0.02988,0.04657
2019,30-45 y.,Second Stage of Tertiary Education,No,0.95254,1935,2029,0.94329,0.96180
2019,46-65 y.,Primary Level,Yes,0.18879,33,135,0.12253,0.25505
2019,46-65 y.,Primary Level,No,0.75694,102,135,0.68432,0.82957
2019,46-65 y.,Lower Secondary Level,Yes,0.28835,192,653,0.25358,0.32312
2019,46-65 y.,Lower Secondary Level,No,0.70636,461,653,0.67140,0.74132
2019,46-65 y.,Upper Secondary Level,Yes,0.28461,1208,4655,0.27164,0.29757
2019,46-65 y.,Upper Secondary Level,No,0.71439,3447,4655,0.70141,0.72737
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.26023,211,936,0.23211,0.28835
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.73860,725,936,0.71044,0.76677
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.22138,198,867,0.19372,0.24903
2019,46-65 y.,First Stage of Tertiary Education,No,0.77862,669,867,0.75097,0.80628
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.18813,532,3101,0.17437,0.20189
2019,46-65 y.,Second Stage of Tertiary Education,No,0.80978,2569,3101,0.79596,0.82360
2019,66 and older,Lower Secondary Level,Yes,0.45436,244,551,0.41275,0.49597
2019,66 and older,Lower Secondary Level,No,0.54554,307,551,0.50392,0.58715
2019,66 and older,Upper Secondary Level,Yes,0.42414,1065,2571,0.40503,0.44324
2019,66 and older,Upper Secondary Level,No,0.57577,1506,2571,0.55666,0.59488
2019,66 and older,Post-secondary Non-tertiary Level,Yes,0.46430,71,164,0.38773,0.54086
2019,66 and older,Post-secondary Non-tertiary Level,No,0.53558,93,164,0.45902,0.61215
2019,66 and older,First Stage of Tertiary Education,Yes,0.41014,156,379,0.36056,0.45973
2019,66 and older,First Stage of Tertiary Education,No,0.58986,223,379,0.54027,0.63944
2019,66 and older,Second Stage of Tertiary Education,Yes,0.36601,508,1447,0.34118,0.39084
2019,66 and older,Second Stage of Tertiary Education,No,0.63381,939,1447,0.60897,0.65864
2021,17-29 y.,Pre-primary Level,No,0.50147,187,187,0.42962,0.57333
2021,17-29 y.,Primary Level,No,0.90694,211,211,0.86765,0.94624
2021,17-29 y.,Lower Secondary Level,No,0.86824,528,528,0.83937,0.89712
2021,17-29 y.,Upper Secondary Level,Yes,0.03733,32,1176,0.02649,0.04816
2021,17-29 y.,Upper Secondary Level,No,0.93440,1144,1176,0.92025,0.94856
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.97895,233,233,0.96048,0.99742
2021,17-29 y.,First Stage of Tertiary Education,No,0.97245,35,35,0.91743,1.02747
2021,17-29 y.,Second Stage of Tertiary Education,No,0.94678,504,504,0.92716,0.96639
2021,30-45 y.,Primary Level,Yes,0.10541,51,461,0.07735,0.13348
2021,30-45 y.,Primary Level,No,0.74241,410,461,0.70245,0.78238
2021,30-45 y.,Lower Secondary Level,Yes,0.12141,56,475,0.09201,0.15081
2021,30-45 y.,Lower Secondary Level,No,0.85612,419,475,0.82452,0.88772
2021,30-45 y.,Upper Secondary Level,Yes,0.10803,161,1531,0.09248,0.12359
2021,30-45 y.,Upper Secondary Level,No,0.87289,1370,1531,0.85620,0.88958
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11024,45,544,0.08390,0.13658
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.88575,499,544,0.85900,0.91251
2021,30-45 y.,First Stage of Tertiary Education,No,0.95473,179,179,0.92418,0.98527
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.04344,94,1740,0.03386,0.05303
2021,30-45 y.,Second Stage of Tertiary Education,No,0.94690,1646,1740,0.93636,0.95744
2021,46-65 y.,Primary Level,Yes,0.36033,76,225,0.29746,0.42321
2021,46-65 y.,Primary Level,No,0.61107,149,225,0.54723,0.67492
2021,46-65 y.,Lower Secondary Level,Yes,0.26439,134,418,0.22206,0.30672
2021,46-65 y.,Lower Secondary Level,No,0.73011,284,418,0.68750,0.77272
2021,46-65 y.,Upper Secondary Level,Yes,0.28747,788,2883,0.27095,0.30399
2021,46-65 y.,Upper Secondary Level,No,0.70248,2095,2883,0.68579,0.71917
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.30701,178,687,0.27249,0.34152
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.68834,509,687,0.65368,0.72301
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.23600,126,506,0.19897,0.27304
2021,46-65 y.,First Stage of Tertiary Education,No,0.75751,380,506,0.72012,0.79489
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.19925,410,2275,0.18284,0.21567
2021,46-65 y.,Second Stage of Tertiary Education,No,0.79057,1865,2275,0.77385,0.80730
2021,66 and older,Lower Secondary Level,Yes,0.51693,155,307,0.46094,0.57292
2021,66 and older,Lower Secondary Level,No,0.47962,152,307,0.42365,0.53560
2021,66 and older,Upper Secondary Level,Yes,0.46842,747,1709,0.44475,0.49209
2021,66 and older,Upper Secondary Level,No,0.52427,962,1709,0.50058,0.54795
2021,66 and older,Post-secondary Non-tertiary Level,Yes,0.61917,64,120,0.53192,0.70641
2021,66 and older,Post-secondary Non-tertiary Level,No,0.38083,56,120,0.29359,0.46808
2021,66 and older,First Stage of Tertiary Education,Yes,0.35993,95,259,0.30136,0.41850
2021,66 and older,First Stage of Tertiary Education,No,0.62575,164,259,0.56670,0.68481
2021,66 and older,Second Stage of Tertiary Education,Yes,0.36046,371,1102,0.33210,0.38882
2021,66 and older,Second Stage of Tertiary Education,No,0.62682,731,1102,0.59825,0.65539
