year,migback,sex,ple0021,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2019,Direct migration background,female,Yes,0.1749885478699038,42417,0.1713726105060533,0.17860448523375433
2019,Indirect migration background,male,No,0.9407008086253369,42417,0.9384531195174425,0.9429484977332313
2019,Indirect migration background,male,Yes,0.05929919137466307,42417,0.05705150226676863,0.06154688048255751
2019,Indirect migration background,female,No,0.9056152927120669,42417,0.9028329617591319,0.9083976236650019
2019,Indirect migration background,female,Yes,0.09438470728793309,42417,0.0916023763349981,0.09716703824086809
2021,No migration background,male,No,0.8103921252218815,27598,0.8057673241444488,0.8150169262993142
2021,No migration background,male,Yes,0.18960787477811844,27598,0.18498307370068573,0.19423267585555115
2021,No migration background,female,No,0.7405154937735302,27598,0.7353437136026377,0.7456872739444227
2021,No migration background,female,Yes,0.25948450622646974,27598,0.2543127260555773,0.26465628639736216
2021,Direct migration background,male,No,0.8921458098459226,27598,0.8884860406505335,0.8958055790413118
2021,Direct migration background,male,Yes,0.10785419015407742,27598,0.10419442095868826,0.11151395934946658
2021,Direct migration background,female,No,0.8348922326148841,27598,0.830511807816303,0.8392726574134652
2021,Direct migration background,female,Yes,0.1651077673851159,27598,0.16072734258653473,0.16948819218369707
2021,Indirect migration background,male,No,0.9126436781609195,27598,0.9093123680654439,0.9159749882563951
2021,Indirect migration background,male,Yes,0.08735632183908046,27598,0.0840250117436049,0.09068763193455602
2021,Indirect migration background,female,No,0.896,27598,0.8923984625035167,0.8996015374964833
2021,Indirect migration background,female,Yes,0.104,27598,0.10039846250351668,0.10760153749648331
