year,pgisced97,quintil_oecd,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.18106,37,267,0.13479,0.22734
2011,Post-secondary Non-tertiary Level,5th Quintile,No,0.81894,230,267,0.77266,0.86521
2011,First Stage of Tertiary Education,1st Quintile,No,0.75474,81,81,0.66046,0.84902
2011,First Stage of Tertiary Education,2nd Quintile,Yes,0.31882,56,203,0.25455,0.38308
2011,First Stage of Tertiary Education,2nd Quintile,No,0.68118,147,203,0.61692,0.74545
2011,First Stage of Tertiary Education,3rd Quintile,Yes,0.18031,40,230,0.13052,0.23010
2011,First Stage of Tertiary Education,3rd Quintile,No,0.81969,190,230,0.76990,0.86948
2011,First Stage of Tertiary Education,4th Quintile,Yes,0.20627,66,318,0.16173,0.25082
2011,First Stage of Tertiary Education,4th Quintile,No,0.79373,252,318,0.74918,0.83827
2011,First Stage of Tertiary Education,5th Quintile,Yes,0.16572,58,315,0.12459,0.20685
2011,First Stage of Tertiary Education,5th Quintile,No,0.83428,257,315,0.79315,0.87541
2011,Second Stage of Tertiary Education,1st Quintile,Yes,0.17803,32,204,0.12541,0.23066
2011,Second Stage of Tertiary Education,1st Quintile,No,0.82197,172,204,0.76934,0.87459
2011,Second Stage of Tertiary Education,2nd Quintile,Yes,0.19078,72,327,0.14813,0.23343
2011,Second Stage of Tertiary Education,2nd Quintile,No,0.80922,255,327,0.76657,0.85187
2011,Second Stage of Tertiary Education,3rd Quintile,Yes,0.25877,108,489,0.21991,0.29763
2011,Second Stage of Tertiary Education,3rd Quintile,No,0.74123,381,489,0.70237,0.78009
2011,Second Stage of Tertiary Education,4th Quintile,Yes,0.14031,112,800,0.11623,0.16439
2011,Second Stage of Tertiary Education,4th Quintile,No,0.85969,688,800,0.83561,0.88377
2011,Second Stage of Tertiary Education,5th Quintile,Yes,0.14868,294,1878,0.13259,0.16478
2011,Second Stage of Tertiary Education,5th Quintile,No,0.85132,1584,1878,0.83522,0.86741
2013,No answer / don't know,1st Quintile,No,0.87767,96,96,0.81178,0.94356
2013,No answer / don't know,3rd Quintile,No,0.91296,39,39,0.82334,1.00259
2013,No answer / don't know,4th Quintile,No,0.89516,36,36,0.79367,0.99666
2013,Pre-primary Level,1st Quintile,No,0.94699,50,50,0.88426,1.00973
2013,Pre-primary Level,2nd Quintile,No,0.94304,48,48,0.87679,1.00930
2013,Pre-primary Level,3rd Quintile,No,0.94281,41,41,0.87086,1.01477
2013,Pre-primary Level,5th Quintile,No,0.97700,55,55,0.93703,1.01698
2013,Primary Level,1st Quintile,No,0.73056,96,96,0.64135,0.81978
2013,Lower Secondary Level,1st Quintile,Yes,0.30336,170,613,0.26694,0.33978
2013,Lower Secondary Level,1st Quintile,No,0.69664,443,613,0.66022,0.73306
2013,Lower Secondary Level,2nd Quintile,Yes,0.31391,152,519,0.27395,0.35388
2013,Lower Secondary Level,2nd Quintile,No,0.68609,367,519,0.64612,0.72605
2013,Lower Secondary Level,3rd Quintile,Yes,0.33406,110,347,0.28436,0.38376
2013,Lower Secondary Level,3rd Quintile,No,0.66594,237,347,0.61624,0.71564
2013,Lower Secondary Level,4th Quintile,Yes,0.27778,66,242,0.22123,0.33433
2013,Lower Secondary Level,4th Quintile,No,0.72222,176,242,0.66567,0.77877
2013,Lower Secondary Level,5th Quintile,No,0.78396,101,101,0.70329,0.86462
2013,Upper Secondary Level,1st Quintile,Yes,0.25358,373,1700,0.23289,0.27427
2013,Upper Secondary Level,1st Quintile,No,0.74642,1327,1700,0.72573,0.76711
2013,Upper Secondary Level,2nd Quintile,Yes,0.26253,459,1990,0.24319,0.28186
2013,Upper Secondary Level,2nd Quintile,No,0.73747,1531,1990,0.71814,0.75681
2013,Upper Secondary Level,3rd Quintile,Yes,0.25764,509,2045,0.23868,0.27660
2013,Upper Secondary Level,3rd Quintile,No,0.74236,1536,2045,0.72340,0.76132
2013,Upper Secondary Level,4th Quintile,Yes,0.21186,436,2028,0.19407,0.22965
2013,Upper Secondary Level,4th Quintile,No,0.78814,1592,2028,0.77035,0.80593
2013,Upper Secondary Level,5th Quintile,Yes,0.19074,330,1642,0.17173,0.20975
2013,Upper Secondary Level,5th Quintile,No,0.80926,1312,1642,0.79025,0.82827
2013,Post-secondary Non-tertiary Level,1st Quintile,No,0.81708,114,114,0.74580,0.88836
2013,Post-secondary Non-tertiary Level,2nd Quintile,No,0.80601,150,150,0.74252,0.86950
2013,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.19011,31,223,0.13849,0.24173
2013,Post-secondary Non-tertiary Level,3rd Quintile,No,0.80989,192,223,0.75827,0.86151
2013,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.20949,44,235,0.15735,0.26163
2013,Post-secondary Non-tertiary Level,4th Quintile,No,0.79051,191,235,0.73837,0.84265
2013,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.16728,42,326,0.12670,0.20786
2013,Post-secondary Non-tertiary Level,5th Quintile,No,0.83272,284,326,0.79214,0.87330
2013,First Stage of Tertiary Education,1st Quintile,No,0.75568,79,79,0.66032,0.85103
2013,First Stage of Tertiary Education,2nd Quintile,Yes,0.21542,51,211,0.15981,0.27102
2013,First Stage of Tertiary Education,2nd Quintile,No,0.78458,160,211,0.72898,0.84019
2013,First Stage of Tertiary Education,3rd Quintile,Yes,0.23209,64,288,0.18325,0.28094
2013,First Stage of Tertiary Education,3rd Quintile,No,0.76791,224,288,0.71906,0.81675
2013,First Stage of Tertiary Education,4th Quintile,Yes,0.16295,53,338,0.12352,0.20238
2013,First Stage of Tertiary Education,4th Quintile,No,0.83705,285,338,0.79762,0.87648
2013,First Stage of Tertiary Education,5th Quintile,Yes,0.19685,78,379,0.15677,0.23694
2013,First Stage of Tertiary Education,5th Quintile,No,0.80315,301,379,0.76306,0.84323
2013,Second Stage of Tertiary Education,1st Quintile,Yes,0.15724,43,269,0.11365,0.20082
2013,Second Stage of Tertiary Education,1st Quintile,No,0.84276,226,269,0.79918,0.88635
2013,Second Stage of Tertiary Education,2nd Quintile,Yes,0.22668,97,430,0.18706,0.26630
2013,Second Stage of Tertiary Education,2nd Quintile,No,0.77332,333,430,0.73370,0.81294
2013,Second Stage of Tertiary Education,3rd Quintile,Yes,0.18076,110,589,0.14966,0.21187
2013,Second Stage of Tertiary Education,3rd Quintile,No,0.81924,479,589,0.78813,0.85034
2013,Second Stage of Tertiary Education,4th Quintile,Yes,0.15358,142,965,0.13082,0.17634
2013,Second Stage of Tertiary Education,4th Quintile,No,0.84642,823,965,0.82366,0.86918
2013,Second Stage of Tertiary Education,5th Quintile,Yes,0.17701,375,2213,0.16110,0.19292
2013,Second Stage of Tertiary Education,5th Quintile,No,0.82299,1838,2213,0.80708,0.83890
2015,No answer / don't know,1st Quintile,No,0.93301,222,222,0.90005,0.96597
2015,No answer / don't know,2nd Quintile,No,0.96158,133,133,0.92879,0.99437
2015,No answer / don't know,3rd Quintile,No,0.94700,98,98,0.90242,0.99159
2015,No answer / don't know,4th Quintile,No,0.97264,67,67,0.93329,1.01200
2015,No answer / don't know,5th Quintile,No,0.98964,63,63,0.96443,1.01484
2015,Pre-primary Level,1st Quintile,No,0.99670,105,105,0.98568,1.00772
2015,Pre-primary Level,2nd Quintile,No,0.99842,74,74,0.98932,1.00752
2015,Pre-primary Level,3rd Quintile,No,0.97966,61,61,0.94394,1.01538
2015,Primary Level,1st Quintile,Yes,0.21949,34,262,0.16928,0.26971
2015,Primary Level,1st Quintile,No,0.78051,228,262,0.73029,0.83072
2015,Primary Level,2nd Quintile,No,0.73361,70,70,0.62930,0.83792
2015,Lower Secondary Level,1st Quintile,Yes,0.24773,220,1096,0.22216,0.27330
2015,Lower Secondary Level,1st Quintile,No,0.75227,876,1096,0.72670,0.77784
2015,Lower Secondary Level,2nd Quintile,Yes,0.28202,148,716,0.24903,0.31500
2015,Lower Secondary Level,2nd Quintile,No,0.71798,568,716,0.68500,0.75097
2015,Lower Secondary Level,3rd Quintile,Yes,0.27410,103,469,0.23369,0.31451
2015,Lower Secondary Level,3rd Quintile,No,0.72590,366,469,0.68549,0.76631
2015,Lower Secondary Level,4th Quintile,Yes,0.23378,59,267,0.18292,0.28464
2015,Lower Secondary Level,4th Quintile,No,0.76622,208,267,0.71536,0.81708
2015,Lower Secondary Level,5th Quintile,No,0.73902,96,96,0.65071,0.82734
2015,Upper Secondary Level,1st Quintile,Yes,0.24879,485,2435,0.23161,0.26596
2015,Upper Secondary Level,1st Quintile,No,0.75121,1950,2435,0.73404,0.76839
2015,Upper Secondary Level,2nd Quintile,Yes,0.24969,601,2890,0.23391,0.26547
2015,Upper Secondary Level,2nd Quintile,No,0.75031,2289,2890,0.73453,0.76609
2015,Upper Secondary Level,3rd Quintile,Yes,0.22301,475,2515,0.20674,0.23928
2015,Upper Secondary Level,3rd Quintile,No,0.77699,2040,2515,0.76072,0.79326
2015,Upper Secondary Level,4th Quintile,Yes,0.20321,422,2241,0.18654,0.21987
2015,Upper Secondary Level,4th Quintile,No,0.79679,1819,2241,0.78013,0.81346
2015,Upper Secondary Level,5th Quintile,Yes,0.20823,324,1567,0.18812,0.22834
2015,Upper Secondary Level,5th Quintile,No,0.79177,1243,1567,0.77166,0.81188
2015,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.16799,63,337,0.12801,0.20797
2015,Post-secondary Non-tertiary Level,1st Quintile,No,0.83201,274,337,0.79203,0.87199
2015,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.16883,47,419,0.13292,0.20474
2015,Post-secondary Non-tertiary Level,2nd Quintile,No,0.83117,372,419,0.79526,0.86708
2015,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.17401,55,427,0.13801,0.21001
2015,Post-secondary Non-tertiary Level,3rd Quintile,No,0.82599,372,427,0.78999,0.86199
2015,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.14851,51,410,0.11405,0.18297
2015,Post-secondary Non-tertiary Level,4th Quintile,No,0.85149,359,410,0.81703,0.88595
2015,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.12226,42,359,0.08833,0.15619
2015,Post-secondary Non-tertiary Level,5th Quintile,No,0.87774,317,359,0.84381,0.91167
2015,First Stage of Tertiary Education,1st Quintile,No,0.67770,96,96,0.58371,0.77168
2015,First Stage of Tertiary Education,2nd Quintile,Yes,0.28440,69,277,0.23118,0.33763
2015,First Stage of Tertiary Education,2nd Quintile,No,0.71560,208,277,0.66237,0.76882
2015,First Stage of Tertiary Education,3rd Quintile,Yes,0.24664,67,322,0.19948,0.29379
2015,First Stage of Tertiary Education,3rd Quintile,No,0.75336,255,322,0.70621,0.80052
2015,First Stage of Tertiary Education,4th Quintile,Yes,0.14978,61,393,0.11446,0.18511
2015,First Stage of Tertiary Education,4th Quintile,No,0.85022,332,393,0.81489,0.88554
2015,First Stage of Tertiary Education,5th Quintile,Yes,0.11723,70,405,0.08586,0.14860
2015,First Stage of Tertiary Education,5th Quintile,No,0.88277,335,405,0.85140,0.91414
2015,Second Stage of Tertiary Education,1st Quintile,Yes,0.12298,68,487,0.09378,0.15218
2015,Second Stage of Tertiary Education,1st Quintile,No,0.87702,419,487,0.84782,0.90622
2015,Second Stage of Tertiary Education,2nd Quintile,Yes,0.20269,113,650,0.17176,0.23362
2015,Second Stage of Tertiary Education,2nd Quintile,No,0.79731,537,650,0.76638,0.82824
2015,Second Stage of Tertiary Education,3rd Quintile,Yes,0.19248,139,902,0.16674,0.21823
2015,Second Stage of Tertiary Education,3rd Quintile,No,0.80752,763,902,0.78177,0.83326
2015,Second Stage of Tertiary Education,4th Quintile,Yes,0.16956,196,1307,0.14921,0.18991
2015,Second Stage of Tertiary Education,4th Quintile,No,0.83044,1111,1307,0.81009,0.85079
2015,Second Stage of Tertiary Education,5th Quintile,Yes,0.15822,373,2527,0.14399,0.17245
2015,Second Stage of Tertiary Education,5th Quintile,No,0.84178,2154,2527,0.82755,0.85601
2017,No answer / don't know,1st Quintile,No,0.96527,233,233,0.94171,0.98883
2017,No answer / don't know,2nd Quintile,No,0.93808,125,125,0.89566,0.98050
2017,No answer / don't know,3rd Quintile,No,0.92405,75,75,0.86369,0.98441
2017,No answer / don't know,4th Quintile,No,0.96624,79,79,0.92615,1.00632
2017,No answer / don't know,5th Quintile,No,0.85803,50,50,0.76030,0.95575
2017,Pre-primary Level,1st Quintile,No,0.96077,98,98,0.92214,0.99941
2017,Pre-primary Level,2nd Quintile,No,0.99506,66,66,0.97801,1.01211
2017,Pre-primary Level,4th Quintile,No,0.97429,59,59,0.93357,1.01502
2017,Pre-primary Level,5th Quintile,No,0.84504,51,51,0.74474,0.94535
2017,Primary Level,1st Quintile,Yes,0.25220,36,246,0.19782,0.30658
2017,Primary Level,1st Quintile,No,0.74780,210,246,0.69342,0.80218
2017,Primary Level,2nd Quintile,No,0.77986,71,71,0.68279,0.87692
2017,Lower Secondary Level,1st Quintile,Yes,0.24404,169,1011,0.21755,0.27053
2017,Lower Secondary Level,1st Quintile,No,0.75596,842,1011,0.72947,0.78245
2017,Lower Secondary Level,2nd Quintile,Yes,0.26490,132,623,0.23022,0.29958
2017,Lower Secondary Level,2nd Quintile,No,0.73510,491,623,0.70042,0.76978
2017,Lower Secondary Level,3rd Quintile,Yes,0.35669,109,404,0.30992,0.40346
2017,Lower Secondary Level,3rd Quintile,No,0.64331,295,404,0.59654,0.69008
2017,Lower Secondary Level,4th Quintile,Yes,0.27976,63,243,0.22320,0.33631
2017,Lower Secondary Level,4th Quintile,No,0.72024,180,243,0.66369,0.77680
2017,Lower Secondary Level,5th Quintile,No,0.80031,83,83,0.71378,0.88684
2017,Upper Secondary Level,1st Quintile,Yes,0.26043,432,2190,0.24204,0.27881
2017,Upper Secondary Level,1st Quintile,No,0.73957,1758,2190,0.72119,0.75796
2017,Upper Secondary Level,2nd Quintile,Yes,0.25865,554,2579,0.24175,0.27555
2017,Upper Secondary Level,2nd Quintile,No,0.74135,2025,2579,0.72445,0.75825
2017,Upper Secondary Level,3rd Quintile,Yes,0.27764,503,2239,0.25908,0.29619
2017,Upper Secondary Level,3rd Quintile,No,0.72236,1736,2239,0.70381,0.74092
2017,Upper Secondary Level,4th Quintile,Yes,0.24302,422,1952,0.22399,0.26205
2017,Upper Secondary Level,4th Quintile,No,0.75698,1530,1952,0.73795,0.77601
2017,Upper Secondary Level,5th Quintile,Yes,0.22405,292,1374,0.20199,0.24610
2017,Upper Secondary Level,5th Quintile,No,0.77595,1082,1374,0.75390,0.79801
2017,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.16006,55,345,0.12131,0.19881
2017,Post-secondary Non-tertiary Level,1st Quintile,No,0.83994,290,345,0.80119,0.87869
2017,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.17320,60,420,0.13697,0.20944
2017,Post-secondary Non-tertiary Level,2nd Quintile,No,0.82680,360,420,0.79056,0.86303
2017,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.19534,53,402,0.15653,0.23414
2017,Post-secondary Non-tertiary Level,3rd Quintile,No,0.80466,349,402,0.76586,0.84347
2017,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.17507,58,377,0.13666,0.21348
2017,Post-secondary Non-tertiary Level,4th Quintile,No,0.82493,319,377,0.78652,0.86334
2017,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.14167,34,318,0.10329,0.18006
2017,Post-secondary Non-tertiary Level,5th Quintile,No,0.85833,284,318,0.81994,0.89671
2017,First Stage of Tertiary Education,1st Quintile,No,0.70746,79,79,0.60650,0.80842
2017,First Stage of Tertiary Education,2nd Quintile,Yes,0.29443,57,237,0.23628,0.35259
2017,First Stage of Tertiary Education,2nd Quintile,No,0.70557,180,237,0.64741,0.76372
2017,First Stage of Tertiary Education,3rd Quintile,Yes,0.25083,65,282,0.20014,0.30152
2017,First Stage of Tertiary Education,3rd Quintile,No,0.74917,217,282,0.69848,0.79986
2017,First Stage of Tertiary Education,4th Quintile,Yes,0.18168,62,334,0.14027,0.22309
2017,First Stage of Tertiary Education,4th Quintile,No,0.81832,272,334,0.77691,0.85973
2017,First Stage of Tertiary Education,5th Quintile,Yes,0.16377,61,351,0.12500,0.20255
2017,First Stage of Tertiary Education,5th Quintile,No,0.83623,290,351,0.79745,0.87500
2017,Second Stage of Tertiary Education,1st Quintile,Yes,0.18578,75,470,0.15058,0.22098
2017,Second Stage of Tertiary Education,1st Quintile,No,0.81422,395,470,0.77902,0.84942
2017,Second Stage of Tertiary Education,2nd Quintile,Yes,0.18731,98,651,0.15731,0.21730
2017,Second Stage of Tertiary Education,2nd Quintile,No,0.81269,553,651,0.78270,0.84269
2017,Second Stage of Tertiary Education,3rd Quintile,Yes,0.16454,134,917,0.14053,0.18855
2017,Second Stage of Tertiary Education,3rd Quintile,No,0.83546,783,917,0.81145,0.85947
2017,Second Stage of Tertiary Education,4th Quintile,Yes,0.14622,171,1295,0.12696,0.16547
2017,Second Stage of Tertiary Education,4th Quintile,No,0.85378,1124,1295,0.83453,0.87304
2017,Second Stage of Tertiary Education,5th Quintile,Yes,0.16287,369,2296,0.14776,0.17798
2017,Second Stage of Tertiary Education,5th Quintile,No,0.83713,1927,2296,0.82202,0.85224
2019,No answer / don't know,1st Quintile,No,0.91663,210,210,0.87915,0.95411
2019,No answer / don't know,2nd Quintile,No,0.98416,116,116,0.96133,1.00698
2019,No answer / don't know,3rd Quintile,No,0.96161,75,75,0.91783,1.00539
2019,No answer / don't know,4th Quintile,No,0.98547,60,60,0.95493,1.01600
2019,Pre-primary Level,1st Quintile,No,0.98733,94,94,0.96460,1.01006
2019,Pre-primary Level,5th Quintile,No,0.99543,50,50,0.97655,1.01431
2019,Primary Level,1st Quintile,Yes,0.21015,33,245,0.15903,0.26127
2019,Primary Level,1st Quintile,No,0.78985,212,245,0.73873,0.84097
2019,Primary Level,2nd Quintile,No,0.85478,65,65,0.76847,0.94110
2019,Lower Secondary Level,1st Quintile,Yes,0.26982,179,927,0.24123,0.29841
2019,Lower Secondary Level,1st Quintile,No,0.73018,748,927,0.70159,0.75877
2019,Lower Secondary Level,2nd Quintile,Yes,0.30179,153,641,0.26623,0.33735
2019,Lower Secondary Level,2nd Quintile,No,0.69821,488,641,0.66265,0.73377
2019,Lower Secondary Level,3rd Quintile,Yes,0.19162,68,372,0.15157,0.23167
2019,Lower Secondary Level,3rd Quintile,No,0.80838,304,372,0.76833,0.84843
2019,Lower Secondary Level,4th Quintile,Yes,0.21890,62,250,0.16754,0.27027
2019,Lower Secondary Level,4th Quintile,No,0.78110,188,250,0.72973,0.83246
2019,Lower Secondary Level,5th Quintile,No,0.75332,91,91,0.66425,0.84238
2019,Upper Secondary Level,1st Quintile,Yes,0.26490,469,2078,0.24592,0.28388
2019,Upper Secondary Level,1st Quintile,No,0.73510,1609,2078,0.71612,0.75408
2019,Upper Secondary Level,2nd Quintile,Yes,0.25462,605,2564,0.23776,0.27149
2019,Upper Secondary Level,2nd Quintile,No,0.74538,1959,2564,0.72851,0.76224
2019,Upper Secondary Level,3rd Quintile,Yes,0.25327,508,2212,0.23514,0.27140
2019,Upper Secondary Level,3rd Quintile,No,0.74673,1704,2212,0.72860,0.76486
2019,Upper Secondary Level,4th Quintile,Yes,0.26345,449,1939,0.24384,0.28306
2019,Upper Secondary Level,4th Quintile,No,0.73655,1490,1939,0.71694,0.75616
2019,Upper Secondary Level,5th Quintile,Yes,0.22368,323,1445,0.20219,0.24518
2019,Upper Secondary Level,5th Quintile,No,0.77632,1122,1445,0.75482,0.79781
2019,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.16136,46,301,0.11973,0.20298
2019,Post-secondary Non-tertiary Level,1st Quintile,No,0.83864,255,301,0.79702,0.88027
2019,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.15330,61,433,0.11932,0.18727
2019,Post-secondary Non-tertiary Level,2nd Quintile,No,0.84670,372,433,0.81273,0.88068
2019,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.19471,67,440,0.15767,0.23175
2019,Post-secondary Non-tertiary Level,3rd Quintile,No,0.80529,373,440,0.76825,0.84233
2019,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.19332,58,359,0.15242,0.23423
2019,Post-secondary Non-tertiary Level,4th Quintile,No,0.80668,301,359,0.76577,0.84758
2019,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.16181,60,363,0.12387,0.19975
2019,Post-secondary Non-tertiary Level,5th Quintile,No,0.83819,303,363,0.80025,0.87613
2019,First Stage of Tertiary Education,1st Quintile,No,0.71213,71,71,0.60607,0.81820
2019,First Stage of Tertiary Education,2nd Quintile,Yes,0.31301,67,230,0.25295,0.37307
2019,First Stage of Tertiary Education,2nd Quintile,No,0.68699,163,230,0.62693,0.74705
2019,First Stage of Tertiary Education,3rd Quintile,Yes,0.24881,80,297,0.19956,0.29806
2019,First Stage of Tertiary Education,3rd Quintile,No,0.75119,217,297,0.70194,0.80044
2019,First Stage of Tertiary Education,4th Quintile,Yes,0.22374,78,323,0.17822,0.26926
2019,First Stage of Tertiary Education,4th Quintile,No,0.77626,245,323,0.73074,0.82178
2019,First Stage of Tertiary Education,5th Quintile,Yes,0.15973,73,380,0.12285,0.19662
2019,First Stage of Tertiary Education,5th Quintile,No,0.84027,307,380,0.80338,0.87715
2019,Second Stage of Tertiary Education,1st Quintile,Yes,0.13603,77,488,0.10558,0.16648
2019,Second Stage of Tertiary Education,1st Quintile,No,0.86397,411,488,0.83352,0.89442
2019,Second Stage of Tertiary Education,2nd Quintile,Yes,0.18846,123,625,0.15777,0.21915
2019,Second Stage of Tertiary Education,2nd Quintile,No,0.81154,502,625,0.78085,0.84223
2019,Second Stage of Tertiary Education,3rd Quintile,Yes,0.16372,144,939,0.14004,0.18740
2019,Second Stage of Tertiary Education,3rd Quintile,No,0.83628,795,939,0.81260,0.85996
2019,Second Stage of Tertiary Education,4th Quintile,Yes,0.14918,195,1279,0.12965,0.16872
2019,Second Stage of Tertiary Education,4th Quintile,No,0.85082,1084,1279,0.83128,0.87035
2019,Second Stage of Tertiary Education,5th Quintile,Yes,0.17239,429,2422,0.15734,0.18744
2019,Second Stage of Tertiary Education,5th Quintile,No,0.82761,1993,2422,0.81256,0.84266
2021,No answer / don't know,1st Quintile,No,0.89733,285,285,0.86202,0.93263
2021,No answer / don't know,2nd Quintile,No,0.82954,113,113,0.75990,0.89918
2021,No answer / don't know,3rd Quintile,No,0.77179,60,60,0.66470,0.87888
2021,No answer / don't know,4th Quintile,No,0.93705,62,62,0.87611,0.99800
2021,No answer / don't know,5th Quintile,No,0.87963,126,126,0.82258,0.93667
2021,Pre-primary Level,1st Quintile,No,0.99572,52,52,0.97781,1.01364
2021,Primary Level,1st Quintile,Yes,0.22048,104,685,0.18941,0.25155
2021,Primary Level,1st Quintile,No,0.77952,581,685,0.74845,0.81059
2021,Primary Level,2nd Quintile,No,0.81992,95,95,0.74224,0.89760
2021,Lower Secondary Level,1st Quintile,Yes,0.21075,147,821,0.18283,0.23866
2021,Lower Secondary Level,1st Quintile,No,0.78925,674,821,0.76134,0.81717
2021,Lower Secondary Level,2nd Quintile,Yes,0.29739,98,403,0.25271,0.34208
2021,Lower Secondary Level,2nd Quintile,No,0.70261,305,403,0.65792,0.74729
2021,Lower Secondary Level,3rd Quintile,Yes,0.26967,51,213,0.20993,0.32941
2021,Lower Secondary Level,3rd Quintile,No,0.73033,162,213,0.67059,0.79007
2021,Lower Secondary Level,4th Quintile,Yes,0.31164,42,160,0.23964,0.38363
2021,Lower Secondary Level,4th Quintile,No,0.68836,118,160,0.61637,0.76036
2021,Lower Secondary Level,5th Quintile,No,0.76223,75,75,0.66524,0.85923
2021,Upper Secondary Level,1st Quintile,Yes,0.29815,395,1760,0.27677,0.31953
2021,Upper Secondary Level,1st Quintile,No,0.70185,1365,1760,0.68047,0.72323
2021,Upper Secondary Level,2nd Quintile,Yes,0.26330,417,1680,0.24223,0.28437
2021,Upper Secondary Level,2nd Quintile,No,0.73670,1263,1680,0.71563,0.75777
2021,Upper Secondary Level,3rd Quintile,Yes,0.26731,359,1441,0.24445,0.29017
2021,Upper Secondary Level,3rd Quintile,No,0.73269,1082,1441,0.70983,0.75555
2021,Upper Secondary Level,4th Quintile,Yes,0.29962,312,1235,0.27406,0.32518
2021,Upper Secondary Level,4th Quintile,No,0.70038,923,1235,0.67482,0.72594
2021,Upper Secondary Level,5th Quintile,Yes,0.23232,239,1130,0.20769,0.25696
2021,Upper Secondary Level,5th Quintile,No,0.76768,891,1130,0.74304,0.79231
2021,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.25834,62,300,0.20873,0.30796
2021,Post-secondary Non-tertiary Level,1st Quintile,No,0.74166,238,300,0.69204,0.79127
2021,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.19495,60,329,0.15207,0.23782
