"ple0021","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","Realschule","Saarland","","","",""
"Ja","2011","Realschule","Berlin","56","0.255061673127576","0.197462067183049","0.312661279072103"
"Ja","2011","Realschule","Brandenburg","49","0.15194334141901","0.111789030828904","0.192097652009116"
"Ja","2011","Realschule","Mecklenburg-Vorpommern","38","0.17681678409299","0.124591458326089","0.22904210985989"
"Ja","2011","Realschule","Sachsen","88","0.154767644946076","0.125383386010214","0.184151903881938"
"Ja","2011","Realschule","Sachsen-Anhalt","53","0.175708189919096","0.133411693816054","0.218004686022138"
"Ja","2011","Realschule","Thueringen","56","0.135535884967745","0.0989360535355404","0.172135716399949"
"Ja","2011","(Fach-)Abitur","Schleswig-Holstein","9","0.0777320534394081","0.0208117435360175","0.134652363342799"
"Ja","2011","(Fach-)Abitur","Hamburg","10","","",""
"Ja","2011","(Fach-)Abitur","Niedersachsen","22","","",""
"Ja","2011","(Fach-)Abitur","Bremen","5","0.391056722247715","0.177190897262482","0.604922547232947"
"Ja","2011","(Fach-)Abitur","Nordrhein-Westfalen","76","0.132267155238921","0.10587558316838","0.158658727309463"
"Ja","2011","(Fach-)Abitur","Hessen","24","","",""
"Ja","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","15","","",""
"Ja","2011","(Fach-)Abitur","Baden-Wuerttemberg","35","0.120920779560665","0.0844501399712098","0.157391419150121"
"Ja","2011","(Fach-)Abitur","Bayern","47","0.117442921751133","0.0831714254153774","0.151714418086888"
"Ja","2011","(Fach-)Abitur","Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Berlin","21","","",""
"Ja","2011","(Fach-)Abitur","Brandenburg","5","0.0822637967508809","0.0192334105730994","0.145294182928662"
"Ja","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.212395235783978","0.0768948219632134","0.347895649604743"
"Ja","2011","(Fach-)Abitur","Sachsen","10","","",""
"Ja","2011","(Fach-)Abitur","Sachsen-Anhalt","7","0.0821910308986371","0.0196131872665673","0.144768874530707"
"Ja","2011","(Fach-)Abitur","Thueringen","3","","",""
"Ja","2011","AkademikerIn","Schleswig-Holstein","24","","",""
"Ja","2011","AkademikerIn","Hamburg","10","","",""
"Ja","2011","AkademikerIn","Niedersachsen","45","0.114988810988989","0.0813754287637321","0.148602193214245"
"Ja","2011","AkademikerIn","Bremen","4","0.0193211228476332","-0.0276434863217442","0.0662857320170104"
"Ja","2011","AkademikerIn","Nordrhein-Westfalen","136","","",""
"Ja","2011","AkademikerIn","Hessen","44","0.093092406750273","0.063723159407854","0.122461654092692"
"Ja","2011","AkademikerIn","Rheinland-Pfalz,Saarland","37","0.209518393566537","0.150715846021004","0.268320941112069"
"Ja","2011","AkademikerIn","Baden-Wuerttemberg","86","0.175868927393359","0.143426528721076","0.208311326065642"
"Ja","2011","AkademikerIn","Bayern","81","0.117071191113875","0.0922787269418917","0.141863655285859"
"Ja","2011","AkademikerIn","Saarland","","","",""
"Ja","2011","AkademikerIn","Berlin","48","0.129325249112616","0.0911625130830952","0.167487985142136"
"Ja","2011","AkademikerIn","Brandenburg","54","0.259110681721213","0.204247072550262","0.313974290892164"
"Ja","2011","AkademikerIn","Mecklenburg-Vorpommern","29","","",""
"Ja","2011","AkademikerIn","Sachsen","61","0.206917813383289","0.164538631297786","0.249296995468792"
"Ja","2011","AkademikerIn","Sachsen-Anhalt","52","0.259149869290386","0.20138116427945","0.316918574301322"
"Ja","2011","AkademikerIn","Thueringen","27","","",""
"Nein","2011","(noch) kein Abschluss","Schleswig-Holstein","22","","",""
"Nein","2011","(noch) kein Abschluss","Hamburg","5","0.736047042228735","0.383360800481953","1.08873328397552"
"Nein","2011","(noch) kein Abschluss","Niedersachsen","44","0.772184691140986","0.659266944673095","0.885102437608878"
"Nein","2011","(noch) kein Abschluss","Bremen","4","1","1","1"
"Nein","2011","(noch) kein Abschluss","Nordrhein-Westfalen","141","","",""
"Nein","2011","(noch) kein Abschluss","Hessen","44","0.787583008323284","0.67746636810137","0.897699648545197"
"Nein","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","26","","",""
"Nein","2011","(noch) kein Abschluss","Baden-Wuerttemberg","67","0.820134283508361","0.732028718546301","0.908239848470422"
"Nein","2011","(noch) kein Abschluss","Bayern","64","0.698390308479086","0.598441567036509","0.798339049921663"
"Nein","2011","(noch) kein Abschluss","Saarland","","","",""
"Nein","2011","(noch) kein Abschluss","Berlin","18","","",""
"Nein","2011","(noch) kein Abschluss","Brandenburg","18","","",""
"Nein","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen","9","0.536511595662872","0.254370426887964","0.818652764437781"
"Nein","2011","(noch) kein Abschluss","Sachsen-Anhalt","9","0.975859514641897","0.880730118438631","1.07098891084516"
"Nein","2011","(noch) kein Abschluss","Thueringen","7","1","1","1"
"Nein","2011","Hauptschule","Schleswig-Holstein","181","","",""
"Nein","2011","Hauptschule","Hamburg","54","0.732978154676394","0.632180333809624","0.833775975543163"
"Nein","2011","Hauptschule","Niedersachsen","533","0.742205996495631","0.710008388513161","0.774403604478101"
"Nein","2011","Hauptschule","Bremen","23","","",""
"Nein","2011","Hauptschule","Nordrhein-Westfalen","1120","","",""
"Nein","2011","Hauptschule","Hessen","284","","",""
"Nein","2011","Hauptschule","Rheinland-Pfalz,Saarland","427","0.714214785245798","0.677635637764461","0.750793932727134"
"Nein","2011","Hauptschule","Baden-Wuerttemberg","638","0.681729538339713","0.651662762939339","0.711796313740087"
"Nein","2011","Hauptschule","Bayern","993","0.731470492250998","0.707723180819616","0.755217803682379"
"Nein","2011","Hauptschule","Saarland","","","",""
"Nein","2011","Hauptschule","Berlin","91","0.688054679564683","0.60841543553772","0.767693923591645"
"Nein","2011","Hauptschule","Brandenburg","155","","",""
"Nein","2011","Hauptschule","Mecklenburg-Vorpommern","72","0.629572442971991","0.536310603411662","0.72283428253232"
"Nein","2011","Hauptschule","Sachsen","198","","",""
"Nein","2011","Hauptschule","Sachsen-Anhalt","168","","",""
"Nein","2011","Hauptschule","Thueringen","186","","",""
"Nein","2011","Realschule","Schleswig-Holstein","149","","",""
"Nein","2011","Realschule","Hamburg","53","0.73071358010058","0.627532580187448","0.833894580013712"
"Nein","2011","Realschule","Niedersachsen","466","0.824471318104909","0.792878940241567","0.856063695968251"
"Nein","2011","Realschule","Bremen","29","","",""
"Nein","2011","Realschule","Nordrhein-Westfalen","703","0.819210743668734","0.793185633490185","0.845235853847283"
"Nein","2011","Realschule","Hessen","276","","",""
"Nein","2011","Realschule","Rheinland-Pfalz,Saarland","211","","",""
"Nein","2011","Realschule","Baden-Wuerttemberg","486","0.820694167088827","0.789582051069322","0.851806283108331"
"Nein","2011","Realschule","Bayern","579","0.806139313134458","0.777061024658421","0.835217601610494"
"Nein","2011","Realschule","Saarland","","","",""
"Nein","2011","Realschule","Berlin","164","","",""
"Nein","2011","Realschule","Brandenburg","258","","",""
"Nein","2011","Realschule","Mecklenburg-Vorpommern","167","","",""
"Nein","2011","Realschule","Sachsen","494","0.845232355053924","0.815848096118062","0.874616613989786"
"Nein","2011","Realschule","Sachsen-Anhalt","258","","",""
"Nein","2011","Realschule","Thueringen","280","","",""
"Nein","2011","(Fach-)Abitur","Schleswig-Holstein","76","0.922267946560592","0.865347636657201","0.979188256463983"
"Nein","2011","(Fach-)Abitur","Hamburg","47","0.774744022955271","0.666294426039999","0.883193619870543"
"Nein","2011","(Fach-)Abitur","Niedersachsen","179","","",""
"Nein","2011","(Fach-)Abitur","Bremen","15","","",""
"Nein","2011","(Fach-)Abitur","Nordrhein-Westfalen","557","0.867732844761079","0.841341272690537","0.89412441683162"
"Nein","2011","(Fach-)Abitur","Hessen","178","","",""
"Nein","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","110","","",""
"Nein","2011","(Fach-)Abitur","Baden-Wuerttemberg","272","","",""
"Nein","2011","(Fach-)Abitur","Bayern","292","","",""
"Nein","2011","(Fach-)Abitur","Saarland","","","",""
"Nein","2011","(Fach-)Abitur","Berlin","86","0.772740508033431","0.693338029789687","0.852142986277174"
"Nein","2011","(Fach-)Abitur","Brandenburg","68","0.917736203249119","0.854705817071338","0.980766589426901"
"Nein","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","31","0.787604764216022","0.652104350395257","0.923105178036786"
"Nein","2011","(Fach-)Abitur","Sachsen","109","","",""
"Nein","2011","(Fach-)Abitur","Sachsen-Anhalt","67","0.917808969101363","0.855231125469293","0.980386812733433"
"Nein","2011","(Fach-)Abitur","Thueringen","61","0.975215138812311","0.937125963756882","1.01330431386774"
"Nein","2011","AkademikerIn","Schleswig-Holstein","78","0.787434523512563","0.708037979960104","0.866831067065023"
"Nein","2011","AkademikerIn","Hamburg","81","0.931199988319091","0.879195224090921","0.983204752547261"
"Nein","2011","AkademikerIn","Niedersachsen","301","0.885011189011011","0.851397806785755","0.918624571236268"
"Nein","2011","AkademikerIn","Bremen","29","","",""
"Nein","2011","AkademikerIn","Nordrhein-Westfalen","699","0.838970303118384","0.814039794707174","0.863900811529594"
"Nein","2011","AkademikerIn","Hessen","332","0.906907593249727","0.877538345907308","0.936276840592146"
"Nein","2011","AkademikerIn","Rheinland-Pfalz,Saarland","147","","",""
"Nein","2011","AkademikerIn","Baden-Wuerttemberg","443","0.824131072606641","0.791688673934358","0.856573471278924"
"Nein","2011","AkademikerIn","Bayern","565","0.882928808886125","0.858136344714141","0.907721273058108"
"Nein","2011","AkademikerIn","Saarland","","","",""
"Nein","2011","AkademikerIn","Berlin","249","","",""
"Nein","2011","AkademikerIn","Brandenburg","191","","",""
"Nein","2011","AkademikerIn","Mecklenburg-Vorpommern","115","","",""
"Nein","2011","AkademikerIn","Sachsen","290","","",""
"Nein","2011","AkademikerIn","Sachsen-Anhalt","169","","",""
"Nein","2011","AkademikerIn","Thueringen","161","","",""
"Ja","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2012","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Bremen","","","",""
"Ja","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2012","(noch) kein Abschluss","Hessen","","","",""
"Ja","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2012","(noch) kein Abschluss","Bayern","","","",""
"Ja","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Berlin","","","",""
"Ja","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2012","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2012","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2012","Hauptschule","Hamburg","","","",""
"Ja","2012","Hauptschule","Niedersachsen","","","",""
"Ja","2012","Hauptschule","Bremen","","","",""
"Ja","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2012","Hauptschule","Hessen","","","",""
"Ja","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2012","Hauptschule","Bayern","","","",""
"Ja","2012","Hauptschule","Saarland","","","",""
"Ja","2012","Hauptschule","Berlin","","","",""
"Ja","2012","Hauptschule","Brandenburg","","","",""
"Ja","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2012","Hauptschule","Sachsen","","","",""
"Ja","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2012","Hauptschule","Thueringen","","","",""
"Ja","2012","Realschule","Schleswig-Holstein","","","",""
"Ja","2012","Realschule","Hamburg","","","",""
"Ja","2012","Realschule","Niedersachsen","","","",""
"Ja","2012","Realschule","Bremen","","","",""
"Ja","2012","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2012","Realschule","Hessen","","","",""
"Ja","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2012","Realschule","Bayern","","","",""
"Ja","2012","Realschule","Saarland","","","",""
"Ja","2012","Realschule","Berlin","","","",""
"Ja","2012","Realschule","Brandenburg","","","",""
"Ja","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2012","Realschule","Sachsen","","","",""
"Ja","2012","Realschule","Sachsen-Anhalt","","","",""
"Ja","2012","Realschule","Thueringen","","","",""
"Ja","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2012","(Fach-)Abitur","Hamburg","","","",""
"Ja","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2012","(Fach-)Abitur","Bremen","","","",""
"Ja","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2012","(Fach-)Abitur","Hessen","","","",""
"Ja","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2012","(Fach-)Abitur","Bayern","","","",""
"Ja","2012","(Fach-)Abitur","Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Berlin","","","",""
"Ja","2012","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2012","(Fach-)Abitur","Sachsen","","","",""
"Ja","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2012","(Fach-)Abitur","Thueringen","","","",""
"Ja","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2012","AkademikerIn","Hamburg","","","",""
"Ja","2012","AkademikerIn","Niedersachsen","","","",""
"Ja","2012","AkademikerIn","Bremen","","","",""
"Ja","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2012","AkademikerIn","Hessen","","","",""
"Ja","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2012","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2012","AkademikerIn","Bayern","","","",""
"Ja","2012","AkademikerIn","Saarland","","","",""
"Ja","2012","AkademikerIn","Berlin","","","",""
"Ja","2012","AkademikerIn","Brandenburg","","","",""
"Ja","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2012","AkademikerIn","Sachsen","","","",""
"Ja","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2012","AkademikerIn","Thueringen","","","",""
"Nein","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2012","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2012","(noch) kein Abschluss","Bremen","","","",""
"Nein","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2012","(noch) kein Abschluss","Hessen","","","",""
"Nein","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2012","(noch) kein Abschluss","Bayern","","","",""
"Nein","2012","(noch) kein Abschluss","Saarland","","","",""
"Nein","2012","(noch) kein Abschluss","Berlin","","","",""
"Nein","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2012","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2012","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2012","Hauptschule","Hamburg","","","",""
"Nein","2012","Hauptschule","Niedersachsen","","","",""
"Nein","2012","Hauptschule","Bremen","","","",""
"Nein","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2012","Hauptschule","Hessen","","","",""
"Nein","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2012","Hauptschule","Bayern","","","",""
"Nein","2012","Hauptschule","Saarland","","","",""
"Nein","2012","Hauptschule","Berlin","","","",""
"Nein","2012","Hauptschule","Brandenburg","","","",""
"Nein","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2012","Hauptschule","Sachsen","","","",""
"Nein","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2012","Hauptschule","Thueringen","","","",""
"Nein","2012","Realschule","Schleswig-Holstein","","","",""
"Nein","2012","Realschule","Hamburg","","","",""
"Nein","2012","Realschule","Niedersachsen","","","",""
"Nein","2012","Realschule","Bremen","","","",""
"Nein","2012","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2012","Realschule","Hessen","","","",""
"Nein","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2012","Realschule","Bayern","","","",""
"Nein","2012","Realschule","Saarland","","","",""
"Nein","2012","Realschule","Berlin","","","",""
"Nein","2012","Realschule","Brandenburg","","","",""
"Nein","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2012","Realschule","Sachsen","","","",""
"Nein","2012","Realschule","Sachsen-Anhalt","","","",""
"Nein","2012","Realschule","Thueringen","","","",""
"Nein","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2012","(Fach-)Abitur","Hamburg","","","",""
"Nein","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2012","(Fach-)Abitur","Bremen","","","",""
"Nein","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2012","(Fach-)Abitur","Hessen","","","",""
"Nein","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2012","(Fach-)Abitur","Bayern","","","",""
"Nein","2012","(Fach-)Abitur","Saarland","","","",""
"Nein","2012","(Fach-)Abitur","Berlin","","","",""
"Nein","2012","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2012","(Fach-)Abitur","Sachsen","","","",""
"Nein","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2012","(Fach-)Abitur","Thueringen","","","",""
"Nein","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2012","AkademikerIn","Hamburg","","","",""
"Nein","2012","AkademikerIn","Niedersachsen","","","",""
"Nein","2012","AkademikerIn","Bremen","","","",""
"Nein","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2012","AkademikerIn","Hessen","","","",""
"Nein","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2012","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2012","AkademikerIn","Bayern","","","",""
"Nein","2012","AkademikerIn","Saarland","","","",""
"Nein","2012","AkademikerIn","Berlin","","","",""
"Nein","2012","AkademikerIn","Brandenburg","","","",""
"Nein","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2012","AkademikerIn","Sachsen","","","",""
"Nein","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2012","AkademikerIn","Thueringen","","","",""
"Ja","2013","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja","2013","(noch) kein Abschluss","Hamburg","2","","",""
"Ja","2013","(noch) kein Abschluss","Niedersachsen","7","0.229056249928545","0.117998424524154","0.340114075332936"
"Ja","2013","(noch) kein Abschluss","Bremen","","","",""
"Ja","2013","(noch) kein Abschluss","Nordrhein-Westfalen","12","","",""
"Ja","2013","(noch) kein Abschluss","Hessen","9","0.345680622498745","0.196418986927256","0.494942258070233"
"Ja","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","0.325038427598529","0.141433232744981","0.508643622452077"
"Ja","2013","(noch) kein Abschluss","Baden-Wuerttemberg","6","0.152058130099147","0.054461621351943","0.24965463884635"
"Ja","2013","(noch) kein Abschluss","Bayern","9","0.186513259128162","0.095264038060365","0.277762480195959"
"Ja","2013","(noch) kein Abschluss","Saarland","","","",""
"Ja","2013","(noch) kein Abschluss","Berlin","2","","",""
"Ja","2013","(noch) kein Abschluss","Brandenburg","2","","",""
"Ja","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen","2","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Ja","2013","(noch) kein Abschluss","Thueringen","2","","",""
"Ja","2013","Hauptschule","Schleswig-Holstein","58","0.294210073250989","0.233156975934205","0.355263170567772"
"Ja","2013","Hauptschule","Hamburg","16","","",""
"Ja","2013","Hauptschule","Niedersachsen","175","","",""
"Ja","2013","Hauptschule","Bremen","11","","",""
"Ja","2013","Hauptschule","Nordrhein-Westfalen","374","0.31776263158104","0.292403617181899","0.343121645980181"
"Ja","2013","Hauptschule","Hessen","137","","",""
"Ja","2013","Hauptschule","Rheinland-Pfalz,Saarland","145","","",""
"Ja","2013","Hauptschule","Baden-Wuerttemberg","241","","",""
"Ja","2013","Hauptschule","Bayern","330","0.295036218161715","0.268859217455392","0.321213218868037"
"Ja","2013","Hauptschule","Saarland","","","",""
"Ja","2013","Hauptschule","Berlin","41","0.351453929505667","0.269067087951544","0.433840771059791"
"Ja","2013","Hauptschule","Brandenburg","70","0.319011597569077","0.256564206630204","0.38145898850795"
"Ja","2013","Hauptschule","Mecklenburg-Vorpommern","29","","",""
"Ja","2013","Hauptschule","Sachsen","98","0.339011308225191","0.283465652674753","0.39455696377563"
"Ja","2013","Hauptschule","Sachsen-Anhalt","62","0.334870156883681","0.269626018193765","0.400114295573597"
"Ja","2013","Hauptschule","Thueringen","62","0.238974160109864","0.184565596201762","0.293382724017966"
"Ja","2013","Realschule","Schleswig-Holstein","27","","",""
"Ja","2013","Realschule","Hamburg","19","","",""
"Ja","2013","Realschule","Niedersachsen","87","0.185192618639534","0.151577958698187","0.218807278580882"
"Ja","2013","Realschule","Bremen","3","","",""
"Ja","2013","Realschule","Nordrhein-Westfalen","135","","",""
"Ja","2013","Realschule","Hessen","59","0.174256593847485","0.13104309778692","0.21747008990805"
"Ja","2013","Realschule","Rheinland-Pfalz,Saarland","40","0.19667414547586","0.143168492458006","0.250179798493714"
"Ja","2013","Realschule","Baden-Wuerttemberg","87","0.204879389512614","0.169918799633304","0.239839979391924"
"Ja","2013","Realschule","Bayern","128","","",""
"Ja","2013","Realschule","Saarland","","","",""
"Ja","2013","Realschule","Berlin","56","0.253060869510313","0.195610628564495","0.310511110456132"
"Ja","2013","Realschule","Brandenburg","45","0.141271497178816","0.0987710547541334","0.183771939603499"
"Ja","2013","Realschule","Mecklenburg-Vorpommern","36","0.203399789635088","0.145238418327797","0.261561160942378"
"Ja","2013","Realschule","Sachsen","94","0.163284380564843","0.132449674571593","0.194119086558094"
"Ja","2013","Realschule","Sachsen-Anhalt","54","0.145671756180832","0.104276931315802","0.187066581045862"
"Ja","2013","Realschule","Thueringen","53","0.163725408683571","0.122198398555052","0.20525241881209"
"Ja","2013","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"Ja","2013","(Fach-)Abitur","Hamburg","7","0.185627140280294","0.0732697720529123","0.297984508507675"
"Ja","2013","(Fach-)Abitur","Niedersachsen","25","","",""
"Ja","2013","(Fach-)Abitur","Bremen","2","","",""
"Ja","2013","(Fach-)Abitur","Nordrhein-Westfalen","81","0.189564097588864","0.157720364238012","0.221407830939717"
"Ja","2013","(Fach-)Abitur","Hessen","25","","",""
"Ja","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","19","","",""
"Ja","2013","(Fach-)Abitur","Baden-Wuerttemberg","34","0.133581193711215","0.0926980891179194","0.174464298304511"
"Ja","2013","(Fach-)Abitur","Bayern","38","0.121430001078072","0.0865055461854348","0.15635445597071"
"Ja","2013","(Fach-)Abitur","Saarland","","","",""
"Ja","2013","(Fach-)Abitur","Berlin","16","","",""
"Ja","2013","(Fach-)Abitur","Brandenburg","8","0.121700958235644","0.0422206365778282","0.20118127989346"
