year,pgisced97,regtyp,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Upper Secondary Level,No answer / don't know,Yes,0.15991,44,239,0.11334,0.20647
2019,Upper Secondary Level,No answer / don't know,No,0.84009,195,239,0.79353,0.88666
2019,Upper Secondary Level,Urban regions,Yes,0.24829,1473,6594,0.23787,0.25872
2019,Upper Secondary Level,Urban regions,No,0.75171,5121,6594,0.74128,0.76213
2019,Upper Secondary Level,Rural regions,Yes,0.26073,995,4317,0.24763,0.27382
2019,Upper Secondary Level,Rural regions,No,0.73927,3322,4317,0.72618,0.75237
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.81772,47,47,0.70615,0.92929
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.18272,243,1518,0.16327,0.20217
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.81728,1275,1518,0.79783,0.83673
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.15297,87,595,0.12402,0.18191
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.84703,508,595,0.81809,0.87598
2019,First Stage of Tertiary Education,Urban regions,Yes,0.23129,221,948,0.20444,0.25815
2019,First Stage of Tertiary Education,Urban regions,No,0.76871,727,948,0.74185,0.79556
2019,First Stage of Tertiary Education,Rural regions,Yes,0.22240,157,685,0.19124,0.25357
2019,First Stage of Tertiary Education,Rural regions,No,0.77760,528,685,0.74643,0.80876
2019,Second Stage of Tertiary Education,No answer / don't know,Yes,0.16529,39,185,0.11162,0.21896
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.83471,146,185,0.78104,0.88838
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.15175,756,4947,0.14175,0.16174
2019,Second Stage of Tertiary Education,Urban regions,No,0.84825,4191,4947,0.83826,0.85825
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.20109,355,1891,0.18302,0.21916
2019,Second Stage of Tertiary Education,Rural regions,No,0.79891,1536,1891,0.78084,0.81698
2021,No answer / don't know,Urban regions,Yes,0.16518,78,607,0.13562,0.19475
2021,No answer / don't know,Urban regions,No,0.83482,529,607,0.80525,0.86438
2021,No answer / don't know,Rural regions,No,0.93336,161,161,0.89471,0.97200
2021,Pre-primary Level,Urban regions,No,0.98017,135,135,0.95657,1.00378
2021,Primary Level,Urban regions,Yes,0.26623,114,722,0.23396,0.29849
2021,Primary Level,Urban regions,No,0.73377,608,722,0.70151,0.76604
2021,Primary Level,Rural regions,Yes,0.21959,33,205,0.16278,0.27640
2021,Primary Level,Rural regions,No,0.78041,172,205,0.72360,0.83722
2021,Lower Secondary Level,Urban regions,Yes,0.26779,223,1127,0.24193,0.29366
2021,Lower Secondary Level,Urban regions,No,0.73221,904,1127,0.70634,0.75807
2021,Lower Secondary Level,Rural regions,Yes,0.24842,138,617,0.21429,0.28254
2021,Lower Secondary Level,Rural regions,No,0.75158,479,617,0.71746,0.78571
2021,Upper Secondary Level,Urban regions,Yes,0.27067,1047,4513,0.25771,0.28364
2021,Upper Secondary Level,Urban regions,No,0.72933,3466,4513,0.71636,0.74229
2021,Upper Secondary Level,Rural regions,Yes,0.27971,681,2786,0.26304,0.29638
2021,Upper Secondary Level,Rural regions,No,0.72029,2105,2786,0.70362,0.73696
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.22189,219,1164,0.19801,0.24577
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.77811,945,1164,0.75423,0.80199
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.20636,72,424,0.16780,0.24493
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.79364,352,424,0.75507,0.83220
2021,First Stage of Tertiary Education,Urban regions,Yes,0.23598,151,583,0.20148,0.27048
2021,First Stage of Tertiary Education,Urban regions,No,0.76402,432,583,0.72952,0.79852
2021,First Stage of Tertiary Education,Rural regions,Yes,0.20380,83,409,0.16471,0.24289
2021,First Stage of Tertiary Education,Rural regions,No,0.79620,326,409,0.75711,0.83529
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.16116,634,4158,0.14998,0.17233
2021,Second Stage of Tertiary Education,Urban regions,No,0.83884,3524,4158,0.82767,0.85002
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.18675,255,1477,0.16687,0.20663
2021,Second Stage of Tertiary Education,Rural regions,No,0.81325,1222,1477,0.79337,0.83313
