year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,6785,3.478412311194232,3.4603938756163495,3.496430746772115,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0
2001,Urban regions,East,952,3.5914958498917264,3.5431577619596015,3.6398339378238513,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0
2001,Rural regions,West,2018,3.1522532823841094,3.1220803072692798,3.182426257498939,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2001,Rural regions,East,1885,3.0262360268012394,2.994705167429071,3.057766886173408,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,,,,,,,,,,,,
2004,Urban regions,East,,,,,,,,,,,,
2004,Rural regions,West,,,,,,,,,,,,
2004,Rural regions,East,,,,,,,,,,,,
2005,Urban regions,West,,,,,,,,,,,,
2005,Urban regions,East,,,,,,,,,,,,
2005,Rural regions,West,,,,,,,,,,,,
2005,Rural regions,East,,,,,,,,,,,,
2006,Urban regions,West,7123,3.4816656712070944,3.4636758935264513,3.4996554488877374,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0
2006,Urban regions,East,991,3.599467596045972,3.5522358984664235,3.6466992936255203,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0
2006,Rural regions,West,2174,3.266556011562533,3.235107642506815,3.2980043806182513,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2006,Rural regions,East,1931,3.112590621794046,3.0804031955180857,3.1447780480700063,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,,,,,,,,,,,,
2008,Urban regions,East,,,,,,,,,,,,
2008,Rural regions,West,,,,,,,,,,,,
2008,Rural regions,East,,,,,,,,,,,,
2009,Urban regions,West,,,,,,,,,,,,
2009,Urban regions,East,,,,,,,,,,,,
2009,Rural regions,West,,,,,,,,,,,,
2009,Rural regions,East,,,,,,,,,,,,
2010,Urban regions,West,,,,,,,,,,,,
2010,Urban regions,East,,,,,,,,,,,,
2010,Rural regions,West,,,,,,,,,,,,
2010,Rural regions,East,,,,,,,,,,,,
2011,Urban regions,West,6791,3.6586868835811717,3.6401394663659183,3.677234300796425,2.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0
2011,Urban regions,East,1018,3.7198189646553286,3.6735809361800555,3.7660569931306016,2.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0
2011,Rural regions,West,2338,3.464606453567722,3.4335693481832608,3.495643558952183,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0
2011,Rural regions,East,1864,3.2333109138355884,3.2001054773687505,3.2665163503024264,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2012,Urban regions,West,,,,,,,,,,,,
2012,Urban regions,East,,,,,,,,,,,,
2012,Rural regions,West,,,,,,,,,,,,
2012,Rural regions,East,,,,,,,,,,,,
2013,Urban regions,West,,,,,,,,,,,,
2013,Urban regions,East,,,,,,,,,,,,
2013,Rural regions,West,,,,,,,,,,,,
2013,Rural regions,East,,,,,,,,,,,,
2014,Urban regions,West,,,,,,,,,,,,
2014,Urban regions,East,,,,,,,,,,,,
2014,Rural regions,West,,,,,,,,,,,,
2014,Rural regions,East,,,,,,,,,,,,
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,8218,3.547892301206429,3.53086777372366,3.5649168286891983,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0
2016,Urban regions,East,1117,3.6227503894188198,3.5788181049590353,3.6666826738786042,2.0,4.0,5.0,1.0,7.0,4.0,4.0,5.0
2016,Rural regions,West,2979,3.353701561373546,3.3265191238643426,3.3808839988827493,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2016,Rural regions,East,1951,3.162149836225059,3.1294185876743876,3.19488108477573,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
2017,Urban regions,West,,,,,,,,,,,,
2017,Urban regions,East,,,,,,,,,,,,
2017,Rural regions,West,,,,,,,,,,,,
2017,Rural regions,East,,,,,,,,,,,,
2018,Urban regions,West,,,,,,,,,,,,
2018,Urban regions,East,,,,,,,,,,,,
2018,Rural regions,West,,,,,,,,,,,,
2018,Rural regions,East,,,,,,,,,,,,
2019,Urban regions,West,,,,,,,,,,,,
2019,Urban regions,East,,,,,,,,,,,,
2019,Rural regions,West,,,,,,,,,,,,
2019,Rural regions,East,,,,,,,,,,,,
2020,Urban regions,West,,,,,,,,,,,,
2020,Urban regions,East,,,,,,,,,,,,
2020,Rural regions,West,,,,,,,,,,,,
2020,Rural regions,East,,,,,,,,,,,,
2021,Urban regions,West,7532,3.548579543521308,3.5307862269441346,3.5663728600984816,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0
2021,Urban regions,East,1019,3.5791200958859215,3.5330119451885365,3.6252282465833066,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0
2021,Rural regions,West,2383,3.399359159878753,3.369098483569239,3.429619836188267,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0
2021,Rural regions,East,1553,3.2984830807542997,3.2615102404812295,3.33545592102737,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0
