"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2006","Alleinerziehende","4","3.83","3.5","211","3.63","4.03"
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","4.32","3.5","99","4","4.64"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","2.89","2.5","2739","2.84","2.94"
"2006","Paar mit Kind(ern)","2","3.34","2.5","3301","3.29","3.39"
"2006","Paar mit Kind(ern)","3","3.77","3.5","3202","3.72","3.82"
"2006","Paar mit Kind(ern)","4","4.18","3.5","3007","4.13","4.23"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","4.93","4.5","2099","4.87","4.99"
"2006","Sonstige","1 Einkommensschwächstes Quintil","3.08","3.5","217","2.88","3.28"
"2006","Sonstige","2","3.18","2.5","193","2.96","3.4"
"2006","Sonstige","3","3.68","3.5","130","3.45","3.91"
"2006","Sonstige","4","4.24","3.5","133","3.99","4.49"
"2006","Sonstige","5 Einkommensstärkstes Quintil","4.4","4.5","67","3.98","4.82"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2007","1-Pers.- Haushalt","2","","","","",""
"2007","1-Pers.- Haushalt","3","","","","",""
"2007","1-Pers.- Haushalt","4","","","","",""
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2007","Alleinerziehende","2","","","","",""
"2007","Alleinerziehende","3","","","","",""
"2007","Alleinerziehende","4","","","","",""
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2007","Paar mit Kind(ern)","2","","","","",""
"2007","Paar mit Kind(ern)","3","","","","",""
"2007","Paar mit Kind(ern)","4","","","","",""
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2007","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2007","Sonstige","2","","","","",""
"2007","Sonstige","3","","","","",""
"2007","Sonstige","4","","","","",""
"2007","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2008","1-Pers.- Haushalt","2","","","","",""
"2008","1-Pers.- Haushalt","3","","","","",""
"2008","1-Pers.- Haushalt","4","","","","",""
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2008","Alleinerziehende","2","","","","",""
"2008","Alleinerziehende","3","","","","",""
"2008","Alleinerziehende","4","","","","",""
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2008","Paar mit Kind(ern)","2","","","","",""
"2008","Paar mit Kind(ern)","3","","","","",""
"2008","Paar mit Kind(ern)","4","","","","",""
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2008","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2008","Sonstige","2","","","","",""
"2008","Sonstige","3","","","","",""
"2008","Sonstige","4","","","","",""
"2008","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2009","1-Pers.- Haushalt","2","","","","",""
"2009","1-Pers.- Haushalt","3","","","","",""
"2009","1-Pers.- Haushalt","4","","","","",""
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2009","Alleinerziehende","2","","","","",""
"2009","Alleinerziehende","3","","","","",""
"2009","Alleinerziehende","4","","","","",""
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2009","Paar mit Kind(ern)","2","","","","",""
"2009","Paar mit Kind(ern)","3","","","","",""
"2009","Paar mit Kind(ern)","4","","","","",""
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2009","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2009","Sonstige","2","","","","",""
"2009","Sonstige","3","","","","",""
"2009","Sonstige","4","","","","",""
"2009","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2010","1-Pers.- Haushalt","2","","","","",""
"2010","1-Pers.- Haushalt","3","","","","",""
"2010","1-Pers.- Haushalt","4","","","","",""
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2010","Alleinerziehende","2","","","","",""
"2010","Alleinerziehende","3","","","","",""
"2010","Alleinerziehende","4","","","","",""
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2010","Paar mit Kind(ern)","2","","","","",""
"2010","Paar mit Kind(ern)","3","","","","",""
"2010","Paar mit Kind(ern)","4","","","","",""
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2010","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2010","Sonstige","2","","","","",""
"2010","Sonstige","3","","","","",""
"2010","Sonstige","4","","","","",""
"2010","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2.87","1.5","814","2.77","2.97"
"2011","(Ehe-)Paar ohne Kind(er)","2","3.11","2.5","1192","3.03","3.19"
"2011","(Ehe-)Paar ohne Kind(er)","3","3.56","2.5","1694","3.49","3.63"
"2011","(Ehe-)Paar ohne Kind(er)","4","3.85","3.5","2152","3.79","3.91"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.6","4.5","2836","4.54","4.66"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.67","1.5","741","2.57","2.77"
"2011","1-Pers.- Haushalt","2","2.89","2.5","648","2.78","3"
"2011","1-Pers.- Haushalt","3","3.13","2.5","643","3.02","3.24"
"2011","1-Pers.- Haushalt","4","3.48","2.5","815","3.38","3.58"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","4.25","3.5","649","4.12","4.38"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","2.57","1.5","762","2.48","2.66"
"2011","Alleinerziehende","2","3.18","2.5","454","3.07","3.29"
"2011","Alleinerziehende","3","3.82","3.5","297","3.66","3.98"
"2011","Alleinerziehende","4","3.75","3.5","278","3.58","3.92"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","4.81","4.5","145","4.56","5.06"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","3.12","2.5","1816","3.05","3.19"
"2011","Paar mit Kind(ern)","2","3.5","2.5","2268","3.44","3.56"
"2011","Paar mit Kind(ern)","3","3.82","3.5","2422","3.76","3.88"
"2011","Paar mit Kind(ern)","4","4.06","3.5","3129","4.01","4.11"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","4.74","4.5","2438","4.68","4.8"
"2011","Sonstige","1 Einkommensschwächstes Quintil","2.96","2.5","171","2.72","3.2"
"2011","Sonstige","2","3.38","2.5","101","3.1","3.66"
"2011","Sonstige","3","3.49","2.5","129","3.25","3.73"
"2011","Sonstige","4","4.16","3.5","117","3.86","4.46"
"2011","Sonstige","5 Einkommensstärkstes Quintil","4.88","4.5","66","4.44","5.32"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2012","1-Pers.- Haushalt","2","","","","",""
"2012","1-Pers.- Haushalt","3","","","","",""
"2012","1-Pers.- Haushalt","4","","","","",""
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2012","Alleinerziehende","2","","","","",""
"2012","Alleinerziehende","3","","","","",""
"2012","Alleinerziehende","4","","","","",""
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2012","Paar mit Kind(ern)","2","","","","",""
"2012","Paar mit Kind(ern)","3","","","","",""
"2012","Paar mit Kind(ern)","4","","","","",""
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2012","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2012","Sonstige","2","","","","",""
"2012","Sonstige","3","","","","",""
"2012","Sonstige","4","","","","",""
"2012","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2013","1-Pers.- Haushalt","2","","","","",""
"2013","1-Pers.- Haushalt","3","","","","",""
"2013","1-Pers.- Haushalt","4","","","","",""
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2013","Alleinerziehende","2","","","","",""
"2013","Alleinerziehende","3","","","","",""
"2013","Alleinerziehende","4","","","","",""
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2013","Paar mit Kind(ern)","2","","","","",""
"2013","Paar mit Kind(ern)","3","","","","",""
"2013","Paar mit Kind(ern)","4","","","","",""
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2013","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2013","Sonstige","2","","","","",""
"2013","Sonstige","3","","","","",""
"2013","Sonstige","4","","","","",""
"2013","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2014","1-Pers.- Haushalt","2","","","","",""
"2014","1-Pers.- Haushalt","3","","","","",""
"2014","1-Pers.- Haushalt","4","","","","",""
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2014","Alleinerziehende","2","","","","",""
"2014","Alleinerziehende","3","","","","",""
"2014","Alleinerziehende","4","","","","",""
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2014","Paar mit Kind(ern)","2","","","","",""
"2014","Paar mit Kind(ern)","3","","","","",""
"2014","Paar mit Kind(ern)","4","","","","",""
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2014","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2014","Sonstige","2","","","","",""
"2014","Sonstige","3","","","","",""
"2014","Sonstige","4","","","","",""
"2014","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","2","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","3","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","4","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","",""
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","",""
"2015","1-Pers.- Haushalt","2","","","","",""
"2015","1-Pers.- Haushalt","3","","","","",""
"2015","1-Pers.- Haushalt","4","","","","",""
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","",""
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","",""
"2015","Alleinerziehende","2","","","","",""
"2015","Alleinerziehende","3","","","","",""
"2015","Alleinerziehende","4","","","","",""
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","",""
"2015","Paar mit Kind(ern)","2","","","","",""
"2015","Paar mit Kind(ern)","3","","","","",""
"2015","Paar mit Kind(ern)","4","","","","",""
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","",""
"2015","Sonstige","1 Einkommensschwächstes Quintil","","","","",""
"2015","Sonstige","2","","","","",""
"2015","Sonstige","3","","","","",""
"2015","Sonstige","4","","","","",""
"2015","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2.76","1.5","492","2.64","2.88"
"2016","(Ehe-)Paar ohne Kind(er)","2","2.84","1.5","740","2.74","2.94"
"2016","(Ehe-)Paar ohne Kind(er)","3","3.3","2.5","1390","3.23","3.37"
"2016","(Ehe-)Paar ohne Kind(er)","4","3.6","3.5","2222","3.54","3.66"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.21","3.5","3330","4.16","4.26"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.54","1.5","585","2.42","2.66"
"2016","1-Pers.- Haushalt","2","2.72","1.5","484","2.59","2.85"
"2016","1-Pers.- Haushalt","3","2.96","2.5","599","2.84","3.08"
"2016","1-Pers.- Haushalt","4","3.36","2.5","913","3.26","3.46"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","4.02","3.5","796","3.91","4.13"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","2.93","2.5","1054","2.85","3.01"
"2016","Alleinerziehende","2","2.9","2.5","1166","2.82","2.98"
"2016","Alleinerziehende","3","3.43","2.5","732","3.33","3.53"
"2016","Alleinerziehende","4","3.78","3.5","665","3.67","3.89"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","4.61","4.5","309","4.44","4.78"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","2.65","1.5","2449","2.6","2.7"
"2016","Paar mit Kind(ern)","2","3.1","2.5","3568","3.05","3.15"
"2016","Paar mit Kind(ern)","3","3.5","2.5","3863","3.45","3.55"
"2016","Paar mit Kind(ern)","4","3.85","3.5","5266","3.81","3.89"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","4.43","4.5","4968","4.39","4.47"
"2016","Sonstige","1 Einkommensschwächstes Quintil","2.53","1.5","387","2.4","2.66"
"2016","Sonstige","2","3.24","1.5","215","3.03","3.45"
"2016","Sonstige","3","2.92","2.5","200","2.76","3.08"
"2016","Sonstige","4","3.43","2.5","187","3.22","3.64"
"2016","Sonstige","5 Einkommensstärkstes Quintil","3.59","2.5","121","3.28","3.9"
