"plh0192","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Lehne voll ab","2007","Hauptschule","","","",""
"Lehne voll ab","2007","Realschule","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","","","",""
"Lehne voll ab","2007","AkademikerIn","","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","45","0.0699534263098169","0.04844007569567","0.0914667769239637"
"Stimme voll zu","2008","Hauptschule","342","0.0512577742433905","0.0460125121835911","0.0565030363031899"
"Stimme voll zu","2008","Realschule","220","0.038255555881828","0.0329938409004695","0.0435172708631866"
"Stimme voll zu","2008","(Fach-)Abitur","141","0.0578291074559974","0.0480035649612868","0.067654649950708"
"Stimme voll zu","2008","AkademikerIn","326","0.0765765889848585","0.0685190817873612","0.0846340961823558"
"Stimme eher zu","2008","(noch) kein Abschluss","280","0.480987822099717","0.438846609749755","0.523129034449679"
"Stimme eher zu","2008","Hauptschule","3433","0.488772971018916","0.47688319431874","0.500662747719093"
"Stimme eher zu","2008","Realschule","2736","0.521873722357348","0.508171082636365","0.535576362078332"
"Stimme eher zu","2008","(Fach-)Abitur","1303","0.594157063013634","0.573486701119791","0.614827424907478"
"Stimme eher zu","2008","AkademikerIn","2733","0.634662773073871","0.620072254440539","0.649253291707202"
"Lehne eher ab","2008","(noch) kein Abschluss","181","0.396471198798121","0.355213401947137","0.437728995649105"
"Lehne eher ab","2008","Hauptschule","2570","0.390727904224332","0.379122612498203","0.402333195950461"
"Lehne eher ab","2008","Realschule","1923","0.388261034307335","0.374892149118449","0.401629919496222"
"Lehne eher ab","2008","(Fach-)Abitur","658","0.313732180865749","0.294200266865567","0.333264094865931"
"Lehne eher ab","2008","AkademikerIn","1018","0.25992730030242","0.246637593699954","0.273217006904885"
"Lehne voll ab","2008","(noch) kein Abschluss","34","0.0525875527923456","0.0337613715783695","0.0714137340063216"
"Lehne voll ab","2008","Hauptschule","445","0.0692413505133609","0.0632030529738386","0.0752796480528832"
"Lehne voll ab","2008","Realschule","226","0.0516096874534882","0.0455407957623207","0.0576785791446556"
"Lehne voll ab","2008","(Fach-)Abitur","66","0.0342816486646194","0.0266226050241292","0.0419406923051095"
"Lehne voll ab","2008","AkademikerIn","107","0.0288333376388508","0.0237628865844833","0.0339037886932183"
"Stimme voll zu","2009","(noch) kein Abschluss","","","",""
"Stimme voll zu","2009","Hauptschule","","","",""
"Stimme voll zu","2009","Realschule","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","","","",""
"Stimme voll zu","2009","AkademikerIn","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","","","",""
"Stimme eher zu","2009","Hauptschule","","","",""
"Stimme eher zu","2009","Realschule","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","","","",""
"Stimme eher zu","2009","AkademikerIn","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","","","",""
"Lehne eher ab","2009","Hauptschule","","","",""
"Lehne eher ab","2009","Realschule","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","","","",""
"Lehne eher ab","2009","AkademikerIn","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","","","",""
"Lehne voll ab","2009","Hauptschule","","","",""
"Lehne voll ab","2009","Realschule","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","","","",""
"Lehne voll ab","2009","AkademikerIn","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","","","",""
"Stimme voll zu","2010","Hauptschule","","","",""
"Stimme voll zu","2010","Realschule","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","","","",""
"Stimme voll zu","2010","AkademikerIn","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","","","",""
"Stimme eher zu","2010","Hauptschule","","","",""
"Stimme eher zu","2010","Realschule","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","","","",""
"Stimme eher zu","2010","AkademikerIn","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","","","",""
"Lehne eher ab","2010","Hauptschule","","","",""
"Lehne eher ab","2010","Realschule","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","","","",""
"Lehne eher ab","2010","AkademikerIn","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","","","",""
"Lehne voll ab","2010","Hauptschule","","","",""
"Lehne voll ab","2010","Realschule","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","","","",""
"Lehne voll ab","2010","AkademikerIn","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","","","",""
"Stimme voll zu","2011","Hauptschule","","","",""
"Stimme voll zu","2011","Realschule","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","","","",""
"Stimme voll zu","2011","AkademikerIn","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","","","",""
"Stimme eher zu","2011","Hauptschule","","","",""
"Stimme eher zu","2011","Realschule","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","","","",""
"Stimme eher zu","2011","AkademikerIn","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","","","",""
"Lehne eher ab","2011","Hauptschule","","","",""
"Lehne eher ab","2011","Realschule","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","","","",""
"Lehne eher ab","2011","AkademikerIn","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","","","",""
"Lehne voll ab","2011","Hauptschule","","","",""
"Lehne voll ab","2011","Realschule","","","",""
"Lehne voll ab","2011","(Fach-)Abitur","","","",""
"Lehne voll ab","2011","AkademikerIn","","","",""
"Stimme voll zu","2012","(noch) kein Abschluss","","","",""
"Stimme voll zu","2012","Hauptschule","","","",""
"Stimme voll zu","2012","Realschule","","","",""
"Stimme voll zu","2012","(Fach-)Abitur","","","",""
"Stimme voll zu","2012","AkademikerIn","","","",""
"Stimme eher zu","2012","(noch) kein Abschluss","","","",""
"Stimme eher zu","2012","Hauptschule","","","",""
"Stimme eher zu","2012","Realschule","","","",""
"Stimme eher zu","2012","(Fach-)Abitur","","","",""
"Stimme eher zu","2012","AkademikerIn","","","",""
"Lehne eher ab","2012","(noch) kein Abschluss","","","",""
"Lehne eher ab","2012","Hauptschule","","","",""
"Lehne eher ab","2012","Realschule","","","",""
"Lehne eher ab","2012","(Fach-)Abitur","","","",""
"Lehne eher ab","2012","AkademikerIn","","","",""
"Lehne voll ab","2012","(noch) kein Abschluss","","","",""
"Lehne voll ab","2012","Hauptschule","","","",""
"Lehne voll ab","2012","Realschule","","","",""
"Lehne voll ab","2012","(Fach-)Abitur","","","",""
"Lehne voll ab","2012","AkademikerIn","","","",""
"Stimme voll zu","2013","(noch) kein Abschluss","68","0.0784682182236646","0.0598458938369129","0.0970905426104163"
"Stimme voll zu","2013","Hauptschule","395","0.0534976126194423","0.0484721691552971","0.0585230560835876"
"Stimme voll zu","2013","Realschule","356","0.0472162578350887","0.0423112680345663","0.0521212476356111"
"Stimme voll zu","2013","(Fach-)Abitur","251","0.0843394164016279","0.0747956067853669","0.0938832260178889"
"Stimme voll zu","2013","AkademikerIn","643","0.0995040600950808","0.0918116958682743","0.107196424321887"
"Stimme eher zu","2013","(noch) kein Abschluss","437","0.531212287911128","0.496653858325046","0.56577071749721"
"Stimme eher zu","2013","Hauptschule","4159","0.534757473447113","0.523618004991448","0.545896941902778"
"Stimme eher zu","2013","Realschule","4255","0.574870913081882","0.563438425578511","0.586303400585252"
"Stimme eher zu","2013","(Fach-)Abitur","2151","0.643523531650115","0.627074631618181","0.65997243168205"
"Stimme eher zu","2013","AkademikerIn","3993","0.686468225027197","0.674546212894446","0.698390237159947"
"Lehne eher ab","2013","(noch) kein Abschluss","255","0.338823945941589","0.306046324202293","0.371601567680884"
"Lehne eher ab","2013","Hauptschule","2709","0.356007752403488","0.345314338400359","0.366701166406617"
"Lehne eher ab","2013","Realschule","2303","0.336701104057137","0.325772314452202","0.347629893662073"
"Lehne eher ab","2013","(Fach-)Abitur","780","0.250917181179215","0.236028050907288","0.265806311451142"
"Lehne eher ab","2013","AkademikerIn","1095","0.197315641198648","0.18708855972267","0.207542722674627"
"Lehne voll ab","2013","(noch) kein Abschluss","41","0.0514955479236189","0.0361904412257095","0.0668006546215284"
"Lehne voll ab","2013","Hauptschule","439","0.0557371615299563","0.0506136796206868","0.0608606434392258"
"Lehne voll ab","2013","Realschule","269","0.0412117250258922","0.0366148053865863","0.0458086446651981"
"Lehne voll ab","2013","(Fach-)Abitur","75","0.0212198707690421","0.0162704639648545","0.0261692775732297"
"Lehne voll ab","2013","AkademikerIn","86","0.0167120736790738","0.0134178424251896","0.0200063049329581"
"Stimme voll zu","2014","(noch) kein Abschluss","","","",""
"Stimme voll zu","2014","Hauptschule","","","",""
"Stimme voll zu","2014","Realschule","","","",""
"Stimme voll zu","2014","(Fach-)Abitur","","","",""
"Stimme voll zu","2014","AkademikerIn","","","",""
"Stimme eher zu","2014","(noch) kein Abschluss","","","",""
"Stimme eher zu","2014","Hauptschule","","","",""
"Stimme eher zu","2014","Realschule","","","",""
"Stimme eher zu","2014","(Fach-)Abitur","","","",""
"Stimme eher zu","2014","AkademikerIn","","","",""
"Lehne eher ab","2014","(noch) kein Abschluss","","","",""
"Lehne eher ab","2014","Hauptschule","","","",""
"Lehne eher ab","2014","Realschule","","","",""
"Lehne eher ab","2014","(Fach-)Abitur","","","",""
"Lehne eher ab","2014","AkademikerIn","","","",""
"Lehne voll ab","2014","(noch) kein Abschluss","","","",""
"Lehne voll ab","2014","Hauptschule","","","",""
"Lehne voll ab","2014","Realschule","","","",""
"Lehne voll ab","2014","(Fach-)Abitur","","","",""
"Lehne voll ab","2014","AkademikerIn","","","",""
"Stimme voll zu","2015","(noch) kein Abschluss","","","",""
"Stimme voll zu","2015","Hauptschule","","","",""
"Stimme voll zu","2015","Realschule","","","",""
"Stimme voll zu","2015","(Fach-)Abitur","","","",""
"Stimme voll zu","2015","AkademikerIn","","","",""
"Stimme eher zu","2015","(noch) kein Abschluss","","","",""
"Stimme eher zu","2015","Hauptschule","","","",""
"Stimme eher zu","2015","Realschule","","","",""
"Stimme eher zu","2015","(Fach-)Abitur","","","",""
"Stimme eher zu","2015","AkademikerIn","","","",""
"Lehne eher ab","2015","(noch) kein Abschluss","","","",""
"Lehne eher ab","2015","Hauptschule","","","",""
"Lehne eher ab","2015","Realschule","","","",""
"Lehne eher ab","2015","(Fach-)Abitur","","","",""
"Lehne eher ab","2015","AkademikerIn","","","",""
"Lehne voll ab","2015","(noch) kein Abschluss","","","",""
"Lehne voll ab","2015","Hauptschule","","","",""
"Lehne voll ab","2015","Realschule","","","",""
"Lehne voll ab","2015","(Fach-)Abitur","","","",""
"Lehne voll ab","2015","AkademikerIn","","","",""
"Stimme voll zu","2016","(noch) kein Abschluss","","","",""
"Stimme voll zu","2016","Hauptschule","","","",""
"Stimme voll zu","2016","Realschule","","","",""
"Stimme voll zu","2016","(Fach-)Abitur","","","",""
"Stimme voll zu","2016","AkademikerIn","","","",""
"Stimme eher zu","2016","(noch) kein Abschluss","","","",""
"Stimme eher zu","2016","Hauptschule","","","",""
"Stimme eher zu","2016","Realschule","","","",""
"Stimme eher zu","2016","(Fach-)Abitur","","","",""
"Stimme eher zu","2016","AkademikerIn","","","",""
"Lehne eher ab","2016","(noch) kein Abschluss","","","",""
"Lehne eher ab","2016","Hauptschule","","","",""
"Lehne eher ab","2016","Realschule","","","",""
"Lehne eher ab","2016","(Fach-)Abitur","","","",""
"Lehne eher ab","2016","AkademikerIn","","","",""
"Lehne voll ab","2016","(noch) kein Abschluss","","","",""
"Lehne voll ab","2016","Hauptschule","","","",""
"Lehne voll ab","2016","Realschule","","","",""
"Lehne voll ab","2016","(Fach-)Abitur","","","",""
"Lehne voll ab","2016","AkademikerIn","","","",""
"Stimme voll zu","2017","(noch) kein Abschluss","","","",""
"Stimme voll zu","2017","Hauptschule","","","",""
"Stimme voll zu","2017","Realschule","","","",""
"Stimme voll zu","2017","(Fach-)Abitur","","","",""
"Stimme voll zu","2017","AkademikerIn","","","",""
"Stimme eher zu","2017","(noch) kein Abschluss","","","",""
"Stimme eher zu","2017","Hauptschule","","","",""
"Stimme eher zu","2017","Realschule","","","",""
"Stimme eher zu","2017","(Fach-)Abitur","","","",""
"Stimme eher zu","2017","AkademikerIn","","","",""
"Lehne eher ab","2017","(noch) kein Abschluss","","","",""
"Lehne eher ab","2017","Hauptschule","","","",""
"Lehne eher ab","2017","Realschule","","","",""
"Lehne eher ab","2017","(Fach-)Abitur","","","",""
"Lehne eher ab","2017","AkademikerIn","","","",""
"Lehne voll ab","2017","(noch) kein Abschluss","","","",""
"Lehne voll ab","2017","Hauptschule","","","",""
"Lehne voll ab","2017","Realschule","","","",""
"Lehne voll ab","2017","(Fach-)Abitur","","","",""
"Lehne voll ab","2017","AkademikerIn","","","",""
"Stimme voll zu","2018","(noch) kein Abschluss","328","0.0836672486679997","0.0716074536589701","0.0957270436770294"
"Stimme voll zu","2018","Hauptschule","505","0.0562835651725014","0.051044917830686","0.0615222125143168"
"Stimme voll zu","2018","Realschule","360","0.0575538146068691","0.0519587285384969","0.0631489006752414"
"Stimme voll zu","2018","(Fach-)Abitur","450","0.0716775795997337","0.0641856676696884","0.079169491529779"
"Stimme voll zu","2018","AkademikerIn","855","0.106568767703102","0.0992860244134369","0.113851510992766"
"Stimme eher zu","2018","(noch) kein Abschluss","991","0.497039645528798","0.47526264962689","0.518816641430707"
"Stimme eher zu","2018","Hauptschule","3969","0.544746620741014","0.533427010690396","0.556066230791632"
"Stimme eher zu","2018","Realschule","4023","0.592605583990492","0.580801512255786","0.604409655725199"
"Stimme eher zu","2018","(Fach-)Abitur","2808","0.629110320014577","0.615080976241711","0.643139663787442"
"Stimme eher zu","2018","AkademikerIn","4750","0.708036658759209","0.697305626531836","0.718767690986582"
"Lehne eher ab","2018","(noch) kein Abschluss","459","0.323313270649575","0.302940918601324","0.343685622697826"
"Lehne eher ab","2018","Hauptschule","2447","0.341533897715577","0.330754581232995","0.352313214198159"
"Lehne eher ab","2018","Realschule","2043","0.317917151020789","0.306730064987902","0.329104237053676"
"Lehne eher ab","2018","(Fach-)Abitur","1086","0.263812622760985","0.251013106777135","0.276612138744834"
"Lehne eher ab","2018","AkademikerIn","1144","0.166964437533593","0.158162197144663","0.175766677922523"
"Lehne voll ab","2018","(noch) kein Abschluss","247","0.0959798351536269","0.083150190256217","0.108809480051037"
"Lehne voll ab","2018","Hauptschule","514","0.0574359163709073","0.0521471446094494","0.0627246881323652"
"Lehne voll ab","2018","Realschule","230","0.0319234503818494","0.0277001575340608","0.036146743229638"
"Lehne voll ab","2018","(Fach-)Abitur","210","0.035399477624705","0.0300325745638927","0.0407663806855173"
"Lehne voll ab","2018","AkademikerIn","147","0.0184301360040958","0.0152556432304368","0.0216046287777548"
