year,quintil_oecd,sampreg,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,4th Quintile,East,Disagree,0.38161,305,760,0.34705,0.41617
2008,5th Quintile,West,Strongly agree,0.06791,354,4532,0.06059,0.07524
2008,5th Quintile,West,Agree,0.62137,2905,4532,0.60724,0.63549
2008,5th Quintile,West,Disagree,0.27735,1148,4532,0.26431,0.29039
2008,5th Quintile,West,Strongly disagree,0.03337,125,4532,0.02814,0.03860
2008,5th Quintile,East,Agree,0.59569,438,673,0.55858,0.63279
2008,5th Quintile,East,Disagree,0.34676,235,673,0.31077,0.38274
2013,1st Quintile,West,Strongly agree,0.07778,242,3560,0.06898,0.08658
2013,1st Quintile,West,Agree,0.49737,1816,3560,0.48094,0.51380
2013,1st Quintile,West,Disagree,0.36155,1274,3560,0.34576,0.37733
2013,1st Quintile,West,Strongly disagree,0.06331,228,3560,0.05531,0.07131
2013,1st Quintile,East,Strongly agree,0.04548,73,1528,0.03503,0.05593
2013,1st Quintile,East,Agree,0.47400,728,1528,0.44896,0.49905
2013,1st Quintile,East,Disagree,0.40118,602,1528,0.37660,0.42577
2013,1st Quintile,East,Strongly disagree,0.07934,125,1528,0.06578,0.09289
2013,2nd Quintile,West,Strongly agree,0.06154,247,3701,0.05380,0.06929
2013,2nd Quintile,West,Agree,0.55972,2156,3701,0.54372,0.57572
2013,2nd Quintile,West,Disagree,0.32849,1147,3701,0.31336,0.34362
2013,2nd Quintile,West,Strongly disagree,0.05025,151,3701,0.04321,0.05729
2013,2nd Quintile,East,Strongly agree,0.05940,77,1481,0.04735,0.07144
2013,2nd Quintile,East,Agree,0.54818,858,1481,0.52283,0.57354
2013,2nd Quintile,East,Disagree,0.33982,477,1481,0.31569,0.36395
2013,2nd Quintile,East,Strongly disagree,0.05260,69,1481,0.04123,0.06398
2013,3rd Quintile,West,Strongly agree,0.05375,248,3706,0.04649,0.06101
2013,3rd Quintile,West,Agree,0.60979,2326,3706,0.59408,0.62550
2013,3rd Quintile,West,Disagree,0.30137,1022,3706,0.28660,0.31615
2013,3rd Quintile,West,Strongly disagree,0.03509,110,3706,0.02917,0.04102
2013,3rd Quintile,East,Strongly agree,0.03094,51,1151,0.02093,0.04095
2013,3rd Quintile,East,Agree,0.58219,679,1151,0.55368,0.61069
2013,3rd Quintile,East,Disagree,0.36660,387,1151,0.33875,0.39445
2013,3rd Quintile,East,Strongly disagree,0.02028,34,1151,0.01213,0.02842
2013,4th Quintile,West,Strongly agree,0.07206,297,3932,0.06398,0.08014
2013,4th Quintile,West,Agree,0.62504,2562,3932,0.60991,0.64017
2013,4th Quintile,West,Disagree,0.27698,985,3932,0.26299,0.29097
2013,4th Quintile,West,Strongly disagree,0.02592,88,3932,0.02096,0.03089
2013,4th Quintile,East,Strongly agree,0.04075,46,873,0.02762,0.05387
2013,4th Quintile,East,Agree,0.57894,513,873,0.54617,0.61171
2013,4th Quintile,East,Disagree,0.35985,314,873,0.32799,0.39170
2013,5th Quintile,West,Strongly agree,0.08229,429,4816,0.07453,0.09005
2013,5th Quintile,West,Agree,0.66701,3307,4816,0.65370,0.68032
2013,5th Quintile,West,Disagree,0.22563,983,4816,0.21382,0.23743
2013,5th Quintile,West,Strongly disagree,0.02507,97,4816,0.02066,0.02949
2013,5th Quintile,East,Strongly agree,0.04995,43,630,0.03293,0.06697
2013,5th Quintile,East,Agree,0.60754,400,630,0.56938,0.64570
2013,5th Quintile,East,Disagree,0.32309,187,630,0.28655,0.35964
2018,1st Quintile,West,Strongly agree,0.07562,705,5454,0.06861,0.08264
2018,1st Quintile,West,Agree,0.50354,2710,5454,0.49027,0.51681
2018,1st Quintile,West,Disagree,0.34050,1496,5454,0.32793,0.35308
2018,1st Quintile,West,Strongly disagree,0.08033,543,5454,0.07312,0.08755
2018,1st Quintile,East,Strongly agree,0.05862,127,1638,0.04724,0.07000
2018,1st Quintile,East,Agree,0.48038,810,1638,0.45618,0.50459
2018,1st Quintile,East,Disagree,0.39973,564,1638,0.37600,0.42346
2018,1st Quintile,East,Strongly disagree,0.06127,137,1638,0.04965,0.07288
2018,2nd Quintile,West,Strongly agree,0.07464,298,3842,0.06633,0.08295
2018,2nd Quintile,West,Agree,0.57278,2185,3842,0.55713,0.58842
2018,2nd Quintile,West,Disagree,0.29768,1157,3842,0.28322,0.31214
2018,2nd Quintile,West,Strongly disagree,0.05490,202,3842,0.04770,0.06210
2018,2nd Quintile,East,Strongly agree,0.04120,72,1447,0.03096,0.05144
2018,2nd Quintile,East,Agree,0.57761,854,1447,0.55215,0.60307
2018,2nd Quintile,East,Disagree,0.34903,461,1447,0.32446,0.37359
2018,2nd Quintile,East,Strongly disagree,0.03216,60,1447,0.02307,0.04126
2018,3rd Quintile,West,Strongly agree,0.06400,270,3735,0.05615,0.07185
2018,3rd Quintile,West,Agree,0.61744,2354,3735,0.60186,0.63303
2018,3rd Quintile,West,Disagree,0.28651,979,3735,0.27201,0.30101
2018,3rd Quintile,West,Strongly disagree,0.03204,132,3735,0.02640,0.03769
2018,3rd Quintile,East,Strongly agree,0.04028,44,1049,0.02838,0.05218
2018,3rd Quintile,East,Agree,0.61369,692,1049,0.58421,0.64317
2018,3rd Quintile,East,Disagree,0.32255,313,1049,0.29425,0.35085
2018,4th Quintile,West,Strongly agree,0.07965,325,3903,0.07116,0.08815
2018,4th Quintile,West,Agree,0.66918,2654,3903,0.65441,0.68394
2018,4th Quintile,West,Disagree,0.23258,851,3903,0.21933,0.24584
2018,4th Quintile,West,Strongly disagree,0.01859,73,3903,0.01435,0.02283
2018,4th Quintile,East,Strongly agree,0.07378,49,803,0.05569,0.09188
2018,4th Quintile,East,Agree,0.60992,514,803,0.57616,0.64368
2018,4th Quintile,East,Disagree,0.29857,240,803,0.26690,0.33024
2018,5th Quintile,West,Strongly agree,0.08085,448,4459,0.07285,0.08885
2018,5th Quintile,West,Agree,0.67007,3062,4459,0.65627,0.68387
2018,5th Quintile,West,Disagree,0.22766,875,4459,0.21536,0.23997
2018,5th Quintile,West,Strongly disagree,0.02142,74,4459,0.01717,0.02567
2018,5th Quintile,East,Strongly agree,0.08148,59,590,0.05939,0.10358
2018,5th Quintile,East,Agree,0.67861,410,590,0.64089,0.71632
2018,5th Quintile,East,Disagree,0.21253,121,590,0.17949,0.24557
