year,migback,sex,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Direct migration background,male,Strongly agree,0.06176,48,876,0.04581,0.07771
2008,Direct migration background,male,Agree,0.44375,431,876,0.41083,0.47667
2008,Direct migration background,male,Disagree,0.39739,326,876,0.36497,0.42982
2008,Direct migration background,male,Strongly disagree,0.09710,71,876,0.07748,0.11672
2008,Direct migration background,female,Strongly agree,0.07225,75,1018,0.05634,0.08816
2008,Direct migration background,female,Agree,0.49876,522,1018,0.46803,0.52949
2008,Direct migration background,female,Disagree,0.36458,352,1018,0.33500,0.39417
2008,Direct migration background,female,Strongly disagree,0.06440,69,1018,0.04931,0.07949
2008,Indirect migration background,male,Agree,0.53104,188,324,0.47662,0.58546
2008,Indirect migration background,male,Disagree,0.37991,136,324,0.32697,0.43284
2008,Indirect migration background,female,Agree,0.44228,193,345,0.38980,0.49477
2008,Indirect migration background,female,Disagree,0.40122,152,345,0.34943,0.45302
2013,No migration background,male,Strongly agree,0.06359,662,9775,0.05875,0.06842
2013,No migration background,male,Agree,0.59718,5927,9775,0.58745,0.60690
2013,No migration background,male,Disagree,0.29643,2788,9775,0.28737,0.30548
2013,No migration background,male,Strongly disagree,0.04281,398,9775,0.03880,0.04682
2013,No migration background,female,Strongly agree,0.06452,811,11735,0.06007,0.06896
2013,No migration background,female,Agree,0.59658,7247,11735,0.58770,0.60546
2013,No migration background,female,Disagree,0.30725,3345,11735,0.29890,0.31560
2013,No migration background,female,Strongly disagree,0.03165,332,11735,0.02849,0.03482
2013,Direct migration background,male,Strongly agree,0.08804,92,1207,0.07205,0.10404
2013,Direct migration background,male,Agree,0.52406,667,1207,0.49587,0.55225
2013,Direct migration background,male,Disagree,0.33520,384,1207,0.30855,0.36184
2013,Direct migration background,male,Strongly disagree,0.05270,64,1207,0.04009,0.06531
2013,Direct migration background,female,Strongly agree,0.07874,131,1591,0.06550,0.09198
2013,Direct migration background,female,Agree,0.55964,889,1591,0.53524,0.58404
2013,Direct migration background,female,Disagree,0.30536,487,1591,0.28272,0.32800
2013,Direct migration background,female,Strongly disagree,0.05625,84,1591,0.04493,0.06758
2013,Indirect migration background,male,Agree,0.55239,275,453,0.50654,0.59823
2013,Indirect migration background,male,Disagree,0.36543,178,453,0.32104,0.40983
2013,Indirect migration background,female,Agree,0.58027,343,540,0.53861,0.62193
2013,Indirect migration background,female,Disagree,0.32616,197,540,0.28658,0.36574
2018,No migration background,male,Strongly agree,0.07064,679,8979,0.06534,0.07594
2018,No migration background,male,Agree,0.61527,5623,8979,0.60521,0.62534
2018,No migration background,male,Disagree,0.28333,2395,8979,0.27401,0.29265
2018,No migration background,male,Strongly disagree,0.03076,282,8979,0.02719,0.03433
2018,No migration background,female,Strongly agree,0.07197,774,10374,0.06699,0.07694
2018,No migration background,female,Agree,0.62750,6526,10374,0.61820,0.63681
2018,No migration background,female,Disagree,0.27330,2785,10374,0.26473,0.28188
2018,No migration background,female,Strongly disagree,0.02723,289,10374,0.02410,0.03036
2018,Direct migration background,male,Strongly agree,0.08554,589,3900,0.07676,0.09431
2018,Direct migration background,male,Agree,0.52051,2051,3900,0.50483,0.53619
2018,Direct migration background,male,Disagree,0.30215,885,3900,0.28774,0.31656
2018,Direct migration background,male,Strongly disagree,0.09180,375,3900,0.08274,0.10087
2018,Direct migration background,female,Strongly agree,0.07724,462,3813,0.06877,0.08572
2018,Direct migration background,female,Agree,0.56635,2041,3813,0.55061,0.58208
2018,Direct migration background,female,Disagree,0.27959,925,3813,0.26535,0.29384
2018,Direct migration background,female,Strongly disagree,0.07682,385,3813,0.06836,0.08527
2018,Indirect migration background,male,Strongly agree,0.06110,51,739,0.04382,0.07838
2018,Indirect migration background,male,Agree,0.53768,388,739,0.50170,0.57365
2018,Indirect migration background,male,Disagree,0.34646,254,739,0.31213,0.38079
2018,Indirect migration background,male,Strongly disagree,0.05476,46,739,0.03835,0.07118
2018,Indirect migration background,female,Strongly agree,0.05280,47,861,0.03786,0.06775
2018,Indirect migration background,female,Agree,0.58489,477,861,0.55195,0.61782
2018,Indirect migration background,female,Disagree,0.30107,276,861,0.27041,0.33173
2018,Indirect migration background,female,Strongly disagree,0.06124,61,861,0.04522,0.07727
