year,quintil_oecd,sex,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,1st Quintile,female,Strongly agree,0.06348,101,1727,0.05197,0.07498
2008,1st Quintile,female,Agree,0.46345,805,1727,0.43992,0.48698
2008,1st Quintile,female,Disagree,0.39476,687,1727,0.37170,0.41782
2008,1st Quintile,female,Strongly disagree,0.07832,134,1727,0.06564,0.09099
2008,2nd Quintile,male,Strongly agree,0.04579,72,1532,0.03532,0.05626
2008,2nd Quintile,male,Agree,0.49079,775,1532,0.46575,0.51583
2008,2nd Quintile,male,Disagree,0.38573,586,1532,0.36135,0.41011
2008,2nd Quintile,male,Strongly disagree,0.07769,99,1532,0.06428,0.09110
2008,2nd Quintile,female,Strongly agree,0.05577,100,1837,0.04527,0.06627
2008,2nd Quintile,female,Agree,0.50255,922,1837,0.47968,0.52542
2008,2nd Quintile,female,Disagree,0.38801,707,1837,0.36572,0.41030
2008,2nd Quintile,female,Strongly disagree,0.05367,108,1837,0.04336,0.06398
2008,3rd Quintile,male,Strongly agree,0.04795,79,1834,0.03817,0.05773
2008,3rd Quintile,male,Agree,0.52012,984,1834,0.49725,0.54300
2008,3rd Quintile,male,Disagree,0.38848,694,1834,0.36617,0.41079
2008,3rd Quintile,male,Strongly disagree,0.04344,77,1834,0.03411,0.05278
2008,3rd Quintile,female,Strongly agree,0.05658,107,1972,0.04638,0.06678
2008,3rd Quintile,female,Agree,0.54146,1096,1972,0.51946,0.56346
2008,3rd Quintile,female,Disagree,0.36782,706,1972,0.34653,0.38911
2008,3rd Quintile,female,Strongly disagree,0.03414,63,1972,0.02612,0.04216
2008,4th Quintile,male,Strongly agree,0.04301,96,1929,0.03395,0.05206
2008,4th Quintile,male,Agree,0.53513,1079,1929,0.51287,0.55739
2008,4th Quintile,male,Disagree,0.36141,660,1929,0.33997,0.38285
2008,4th Quintile,male,Strongly disagree,0.06045,94,1929,0.04981,0.07109
2008,4th Quintile,female,Strongly agree,0.05623,117,1939,0.04598,0.06649
2008,4th Quintile,female,Agree,0.56194,1139,1939,0.53985,0.58403
2008,4th Quintile,female,Disagree,0.34956,618,1939,0.32833,0.37079
2008,4th Quintile,female,Strongly disagree,0.03226,65,1939,0.02440,0.04013
2008,5th Quintile,male,Strongly agree,0.06587,197,2650,0.05642,0.07531
2008,5th Quintile,male,Agree,0.60544,1633,2650,0.58682,0.62405
2008,5th Quintile,male,Disagree,0.29237,739,2650,0.27505,0.30969
2008,5th Quintile,male,Strongly disagree,0.03633,81,2650,0.02920,0.04345
2008,5th Quintile,female,Strongly agree,0.06232,185,2602,0.05303,0.07161
2008,5th Quintile,female,Agree,0.63427,1710,2602,0.61576,0.65278
2008,5th Quintile,female,Disagree,0.27450,644,2602,0.25735,0.29165
2008,5th Quintile,female,Strongly disagree,0.02891,63,2602,0.02247,0.03535
2013,1st Quintile,male,Strongly agree,0.07927,130,1961,0.06731,0.09123
2013,1st Quintile,male,Agree,0.48946,977,1961,0.46733,0.51159
2013,1st Quintile,male,Disagree,0.35775,690,1961,0.33653,0.37897
2013,1st Quintile,male,Strongly disagree,0.07352,164,1961,0.06197,0.08508
2013,1st Quintile,female,Strongly agree,0.06016,185,3127,0.05182,0.06849
2013,1st Quintile,female,Agree,0.49136,1567,3127,0.47384,0.50889
2013,1st Quintile,female,Disagree,0.38465,1186,3127,0.36759,0.40170
2013,1st Quintile,female,Strongly disagree,0.06383,189,3127,0.05526,0.07240
2013,2nd Quintile,male,Strongly agree,0.05932,136,2243,0.04954,0.06910
2013,2nd Quintile,male,Agree,0.56109,1294,2243,0.54054,0.58163
2013,2nd Quintile,male,Disagree,0.32649,707,2243,0.30708,0.34590
2013,2nd Quintile,male,Strongly disagree,0.05310,106,2243,0.04382,0.06239
2013,2nd Quintile,female,Strongly agree,0.06244,188,2939,0.05369,0.07119
2013,2nd Quintile,female,Agree,0.55346,1720,2939,0.53549,0.57144
2013,2nd Quintile,female,Disagree,0.33518,917,2939,0.31811,0.35225
2013,2nd Quintile,female,Strongly disagree,0.04891,114,2939,0.04111,0.05671
2013,3rd Quintile,male,Strongly agree,0.04823,135,2253,0.03938,0.05707
2013,3rd Quintile,male,Agree,0.59862,1364,2253,0.57837,0.61886
2013,3rd Quintile,male,Disagree,0.31538,671,2253,0.29619,0.33457
2013,3rd Quintile,male,Strongly disagree,0.03778,83,2253,0.02990,0.04565
2013,3rd Quintile,female,Strongly agree,0.04953,164,2604,0.04119,0.05786
2013,3rd Quintile,female,Agree,0.60891,1641,2604,0.59017,0.62766
2013,3rd Quintile,female,Disagree,0.31512,738,2604,0.29727,0.33296
2013,3rd Quintile,female,Strongly disagree,0.02644,61,2604,0.02028,0.03260
2013,4th Quintile,male,Strongly agree,0.06468,154,2307,0.05464,0.07472
2013,4th Quintile,male,Agree,0.61331,1441,2307,0.59343,0.63318
2013,4th Quintile,male,Disagree,0.29487,653,2307,0.27626,0.31348
2013,4th Quintile,male,Strongly disagree,0.02714,59,2307,0.02051,0.03378
2013,4th Quintile,female,Strongly agree,0.06999,189,2515,0.06002,0.07996
2013,4th Quintile,female,Agree,0.62288,1634,2515,0.60393,0.64183
2013,4th Quintile,female,Disagree,0.28414,646,2515,0.26651,0.30177
2013,4th Quintile,female,Strongly disagree,0.02299,46,2515,0.01713,0.02884
2013,5th Quintile,male,Strongly agree,0.07623,229,2726,0.06627,0.08620
2013,5th Quintile,male,Agree,0.64356,1791,2726,0.62558,0.66155
2013,5th Quintile,male,Disagree,0.24441,629,2726,0.22827,0.26054
2013,5th Quintile,male,Strongly disagree,0.03580,77,2726,0.02882,0.04277
2013,5th Quintile,female,Strongly agree,0.08269,243,2736,0.07236,0.09301
2013,5th Quintile,female,Agree,0.68148,1916,2736,0.66402,0.69895
2013,5th Quintile,female,Disagree,0.22385,541,2736,0.20823,0.23947
2013,5th Quintile,female,Strongly disagree,0.01198,36,2736,0.00790,0.01606
2018,1st Quintile,male,Strongly agree,0.07237,466,3390,0.06364,0.08109
2018,1st Quintile,male,Agree,0.49350,1691,3390,0.47667,0.51034
2018,1st Quintile,male,Disagree,0.35428,903,3390,0.33817,0.37038
2018,1st Quintile,male,Strongly disagree,0.07985,330,3390,0.07073,0.08898
2018,1st Quintile,female,Strongly agree,0.07064,366,3702,0.06238,0.07889
2018,1st Quintile,female,Agree,0.50153,1829,3702,0.48542,0.51764
2018,1st Quintile,female,Disagree,0.35580,1157,3702,0.34038,0.37123
2018,1st Quintile,female,Strongly disagree,0.07203,350,3702,0.06370,0.08036
2018,2nd Quintile,male,Strongly agree,0.07249,170,2358,0.06202,0.08296
2018,2nd Quintile,male,Agree,0.55484,1353,2358,0.53478,0.57490
2018,2nd Quintile,male,Disagree,0.32331,713,2358,0.30443,0.34220
2018,2nd Quintile,male,Strongly disagree,0.04936,122,2358,0.04061,0.05810
2018,2nd Quintile,female,Strongly agree,0.06261,200,2931,0.05384,0.07138
2018,2nd Quintile,female,Agree,0.58995,1686,2931,0.57214,0.60776
2018,2nd Quintile,female,Disagree,0.29727,905,2931,0.28072,0.31382
2018,2nd Quintile,female,Strongly disagree,0.05017,140,2931,0.04226,0.05807
2018,3rd Quintile,male,Strongly agree,0.06487,160,2205,0.05458,0.07515
2018,3rd Quintile,male,Agree,0.59686,1369,2205,0.57638,0.61734
2018,3rd Quintile,male,Disagree,0.30345,595,2205,0.28426,0.32265
2018,3rd Quintile,male,Strongly disagree,0.03482,81,2205,0.02717,0.04248
2018,3rd Quintile,female,Strongly agree,0.05505,154,2603,0.04629,0.06382
2018,3rd Quintile,female,Agree,0.63453,1677,2603,0.61603,0.65304
2018,3rd Quintile,female,Disagree,0.28380,697,2603,0.26648,0.30112
2018,3rd Quintile,female,Strongly disagree,0.02661,75,2603,0.02043,0.03280
2018,4th Quintile,male,Strongly agree,0.07233,169,2272,0.06167,0.08298
2018,4th Quintile,male,Agree,0.64850,1493,2272,0.62887,0.66814
2018,4th Quintile,male,Disagree,0.25663,560,2272,0.23866,0.27459
2018,4th Quintile,male,Strongly disagree,0.02255,50,2272,0.01644,0.02865
2018,4th Quintile,female,Strongly agree,0.08546,205,2450,0.07438,0.09653
2018,4th Quintile,female,Agree,0.67328,1675,2450,0.65470,0.69185
2018,4th Quintile,female,Disagree,0.22697,531,2450,0.21038,0.24356
2018,4th Quintile,female,Strongly disagree,0.01430,39,2450,0.00960,0.01900
2018,5th Quintile,male,Strongly agree,0.07783,240,2550,0.06743,0.08823
2018,5th Quintile,male,Agree,0.65974,1727,2550,0.64134,0.67813
2018,5th Quintile,male,Disagree,0.23542,530,2550,0.21895,0.25189
2018,5th Quintile,male,Strongly disagree,0.02701,53,2550,0.02072,0.03330
2018,5th Quintile,female,Strongly agree,0.08453,267,2509,0.07364,0.09541
2018,5th Quintile,female,Agree,0.68376,1745,2509,0.66556,0.70195
2018,5th Quintile,female,Disagree,0.21588,466,2509,0.19977,0.23198
2018,5th Quintile,female,Strongly disagree,0.01584,31,2509,0.01095,0.02073
