year,bula_h,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Mecklenburg-Western Pomerania,Agree,0.42878,266,508,0.38570,0.47186
2003,Mecklenburg-Western Pomerania,Disagree,0.34235,211,508,0.30104,0.38365
2003,Mecklenburg-Western Pomerania,Strongly disagree,0.05922,31,508,0.03868,0.07977
2003,Saxony,Strongly agree,0.02341,52,1605,0.01601,0.03081
2003,Saxony,Agree,0.44704,862,1605,0.42270,0.47137
2003,Saxony,Disagree,0.36242,641,1605,0.33890,0.38595
2003,Saxony,Strongly disagree,0.02581,50,1605,0.01805,0.03357
2003,Saxony-Anhalt,Strongly agree,0.03223,35,929,0.02086,0.04359
2003,Saxony-Anhalt,Agree,0.39160,422,929,0.36020,0.42301
2003,Saxony-Anhalt,Disagree,0.35124,395,929,0.32053,0.38196
2003,Saxony-Anhalt,Strongly disagree,0.09457,77,929,0.07574,0.11340
2003,Thuringa,Strongly agree,0.03999,44,954,0.02755,0.05243
2003,Thuringa,Agree,0.42290,482,954,0.39153,0.45427
2003,Thuringa,Disagree,0.31001,362,954,0.28065,0.33938
2003,Thuringa,Strongly disagree,0.09457,66,954,0.07599,0.11315
2008,Schleswig-Holstein,Strongly agree,0.08055,71,527,0.05730,0.10381
2008,Schleswig-Holstein,Agree,0.48986,322,527,0.44714,0.53258
2008,Schleswig-Holstein,Disagree,0.22454,134,527,0.18888,0.26020
2008,Hamburg,Strongly agree,0.10739,42,272,0.07053,0.14425
2008,Hamburg,Agree,0.47182,150,272,0.41238,0.53125
2008,Hamburg,Disagree,0.27709,80,272,0.22380,0.33038
2008,Lower Saxony,Strongly agree,0.05300,130,1736,0.04246,0.06354
2008,Lower Saxony,Agree,0.45953,980,1736,0.43608,0.48298
2008,Lower Saxony,Disagree,0.26718,524,1736,0.24636,0.28800
2008,Lower Saxony,Strongly disagree,0.05531,102,1736,0.04456,0.06607
2008,Bremen,Agree,0.43918,72,119,0.34964,0.52873
2008,Bremen,Disagree,0.35630,47,119,0.26989,0.44271
2008,North Rhine-Westphalia,Strongly agree,0.04160,213,3922,0.03535,0.04785
2008,North Rhine-Westphalia,Agree,0.42908,2167,3922,0.41359,0.44457
2008,North Rhine-Westphalia,Disagree,0.31478,1358,3922,0.30024,0.32931
2008,North Rhine-Westphalia,Strongly disagree,0.04736,184,3922,0.04071,0.05401
2008,Hesse,Strongly agree,0.03605,72,1311,0.02596,0.04615
2008,Hesse,Agree,0.45244,752,1311,0.42549,0.47939
2008,Hesse,Disagree,0.27691,421,1311,0.25267,0.30114
2008,Hesse,Strongly disagree,0.04728,66,1311,0.03579,0.05878
2008,"Rhineland-Palatinate, Saarland",Strongly agree,0.04625,66,1092,0.03378,0.05871
2008,"Rhineland-Palatinate, Saarland",Agree,0.42242,586,1092,0.39311,0.45173
2008,"Rhineland-Palatinate, Saarland",Disagree,0.30529,384,1092,0.27796,0.33261
2008,"Rhineland-Palatinate, Saarland",Strongly disagree,0.04515,56,1092,0.03283,0.05747
2008,Baden-Wuerttemberg,Strongly agree,0.05494,169,2348,0.04572,0.06416
2008,Baden-Wuerttemberg,Agree,0.46527,1409,2348,0.44509,0.48545
2008,Baden-Wuerttemberg,Disagree,0.25741,678,2348,0.23973,0.27510
2008,Baden-Wuerttemberg,Strongly disagree,0.03757,92,2348,0.02987,0.04526
2008,Bavaria,Strongly agree,0.03845,133,2737,0.03125,0.04566
2008,Bavaria,Agree,0.46192,1584,2737,0.44324,0.48061
2008,Bavaria,Disagree,0.29551,927,2737,0.27842,0.31261
2008,Bavaria,Strongly disagree,0.03266,93,2737,0.02600,0.03932
2008,Berlin,Strongly agree,0.04681,47,720,0.03137,0.06225
2008,Berlin,Agree,0.44881,389,720,0.41246,0.48517
2008,Berlin,Disagree,0.30923,227,720,0.27544,0.34301
2008,Berlin,Strongly disagree,0.06147,57,720,0.04392,0.07903
2008,Brandenburg,Strongly agree,0.03718,32,823,0.02425,0.05012
2008,Brandenburg,Agree,0.42106,419,823,0.38731,0.45481
2008,Brandenburg,Disagree,0.34153,315,823,0.30911,0.37395
2008,Brandenburg,Strongly disagree,0.06163,57,823,0.04519,0.07808
2008,Mecklenburg-Western Pomerania,Agree,0.43442,261,454,0.38877,0.48006
2008,Mecklenburg-Western Pomerania,Disagree,0.38746,193,454,0.34259,0.43232
2008,Saxony,Strongly agree,0.04370,61,1431,0.03310,0.05429
2008,Saxony,Agree,0.43418,748,1431,0.40849,0.45987
2008,Saxony,Disagree,0.34579,553,1431,0.32114,0.37044
2008,Saxony,Strongly disagree,0.04386,69,1431,0.03324,0.05447
2008,Saxony-Anhalt,Agree,0.41254,404,783,0.37803,0.44704
2008,Saxony-Anhalt,Disagree,0.37154,336,783,0.33767,0.40541
2008,Saxony-Anhalt,Strongly disagree,0.05059,43,783,0.03523,0.06596
2008,Thuringa,Agree,0.45320,471,850,0.41971,0.48668
2008,Thuringa,Disagree,0.33659,342,850,0.30481,0.36838
2008,Thuringa,Strongly disagree,0.06016,37,850,0.04416,0.07615
2013,Schleswig-Holstein,Strongly agree,0.07042,90,882,0.05353,0.08732
2013,Schleswig-Holstein,Agree,0.51285,579,882,0.47984,0.54586
2013,Schleswig-Holstein,Disagree,0.17970,213,882,0.15435,0.20506
2013,Hamburg,Strongly agree,0.07426,51,389,0.04817,0.10035
2013,Hamburg,Agree,0.45171,253,389,0.40219,0.50123
2013,Hamburg,Disagree,0.19681,85,389,0.15725,0.23638
2013,Lower Saxony,Strongly agree,0.05588,197,2445,0.04677,0.06498
2013,Lower Saxony,Agree,0.46007,1509,2445,0.44031,0.47983
2013,Lower Saxony,Disagree,0.22196,652,2445,0.20548,0.23843
2013,Lower Saxony,Strongly disagree,0.03157,87,2445,0.02463,0.03850
2013,Bremen,Agree,0.33944,102,164,0.26675,0.41214
2013,Bremen,Disagree,0.33864,62,164,0.26599,0.41129
2013,North Rhine-Westphalia,Strongly agree,0.04513,336,5091,0.03943,0.05084
2013,North Rhine-Westphalia,Agree,0.44111,3090,5091,0.42747,0.45475
2013,North Rhine-Westphalia,Disagree,0.21971,1479,5091,0.20833,0.23108
2013,North Rhine-Westphalia,Strongly disagree,0.02983,186,5091,0.02515,0.03450
2013,Hesse,Strongly agree,0.05344,121,1747,0.04289,0.06399
2013,Hesse,Agree,0.43107,1080,1747,0.40784,0.45430
2013,Hesse,Disagree,0.22889,489,1747,0.20918,0.24860
2013,Hesse,Strongly disagree,0.02257,57,1747,0.01560,0.02953
2013,"Rhineland-Palatinate, Saarland",Strongly agree,0.05414,116,1402,0.04229,0.06599
2013,"Rhineland-Palatinate, Saarland",Agree,0.43289,834,1402,0.40694,0.45883
2013,"Rhineland-Palatinate, Saarland",Disagree,0.23593,406,1402,0.21370,0.25816
2013,"Rhineland-Palatinate, Saarland",Strongly disagree,0.02384,46,1402,0.01586,0.03183
2013,Baden-Wuerttemberg,Strongly agree,0.05645,200,2996,0.04818,0.06471
2013,Baden-Wuerttemberg,Agree,0.44961,1946,2996,0.43180,0.46743
2013,Baden-Wuerttemberg,Disagree,0.18892,732,2996,0.17490,0.20294
2013,Baden-Wuerttemberg,Strongly disagree,0.02899,118,2996,0.02298,0.03499
2013,Bavaria,Strongly agree,0.04555,287,4007,0.03909,0.05201
2013,Bavaria,Agree,0.45265,2448,4007,0.43723,0.46806
2013,Bavaria,Disagree,0.23018,1158,4007,0.21714,0.24321
2013,Bavaria,Strongly disagree,0.02755,114,4007,0.02248,0.03262
2013,Berlin,Strongly agree,0.06484,90,982,0.04943,0.08025
2013,Berlin,Agree,0.45933,592,982,0.42815,0.49052
2013,Berlin,Disagree,0.21656,266,982,0.19079,0.24234
2013,Berlin,Strongly disagree,0.03083,34,982,0.02001,0.04164
2013,Brandenburg,Strongly agree,0.02780,41,1014,0.01768,0.03792
2013,Brandenburg,Agree,0.45628,542,1014,0.42561,0.48695
2013,Brandenburg,Disagree,0.28607,376,1014,0.25824,0.31391
2013,Brandenburg,Strongly disagree,0.04644,55,1014,0.03348,0.05940
2013,Mecklenburg-Western Pomerania,Agree,0.47367,329,526,0.43096,0.51638
2013,Mecklenburg-Western Pomerania,Disagree,0.30030,197,526,0.26108,0.33951
2013,Saxony,Strongly agree,0.04344,103,1706,0.03376,0.05312
2013,Saxony,Agree,0.44708,959,1706,0.42348,0.47068
2013,Saxony,Disagree,0.32439,583,1706,0.30217,0.34661
2013,Saxony,Strongly disagree,0.03215,61,1706,0.02378,0.04053
2013,Saxony-Anhalt,Strongly agree,0.03464,34,961,0.02308,0.04621
2013,Saxony-Anhalt,Agree,0.42509,496,961,0.39382,0.45636
2013,Saxony-Anhalt,Disagree,0.32742,371,961,0.29773,0.35710
2013,Saxony-Anhalt,Strongly disagree,0.04615,60,961,0.03288,0.05942
2013,Thuringa,Strongly agree,0.03115,47,990,0.02032,0.04198
2013,Thuringa,Agree,0.50126,589,990,0.47010,0.53242
2013,Thuringa,Disagree,0.28136,310,990,0.25334,0.30939
2013,Thuringa,Strongly disagree,0.03069,44,990,0.01994,0.04144
2018,Schleswig-Holstein,Strongly agree,0.07001,123,1064,0.05467,0.08535
2018,Schleswig-Holstein,Agree,0.55218,673,1064,0.52229,0.58208
2018,Schleswig-Holstein,Disagree,0.17484,218,1064,0.15200,0.19767
2018,Schleswig-Holstein,Strongly disagree,0.02443,50,1064,0.01515,0.03371
2018,Hamburg,Strongly agree,0.11254,75,504,0.08492,0.14016
2018,Hamburg,Agree,0.52003,312,504,0.47637,0.56369
2018,Hamburg,Disagree,0.16492,117,504,0.13249,0.19735
2018,Lower Saxony,Strongly agree,0.06117,361,2933,0.05250,0.06985
2018,Lower Saxony,Agree,0.54327,1749,2933,0.52524,0.56130
2018,Lower Saxony,Disagree,0.20110,681,2933,0.18659,0.21561
2018,Lower Saxony,Strongly disagree,0.03639,142,2933,0.02962,0.04317
2018,Bremen,Agree,0.41745,132,260,0.35739,0.47751
2018,Bremen,Disagree,0.29302,96,260,0.23759,0.34846
2018,Bremen,Strongly disagree,0.06336,32,260,0.03369,0.09303
2018,North Rhine-Westphalia,Strongly agree,0.06332,537,6122,0.05722,0.06943
2018,North Rhine-Westphalia,Agree,0.51033,3676,6122,0.49780,0.52285
2018,North Rhine-Westphalia,Disagree,0.23514,1581,6122,0.22452,0.24577
2018,North Rhine-Westphalia,Strongly disagree,0.03953,328,6122,0.03465,0.04442
2018,Hesse,Strongly agree,0.05689,226,2044,0.04685,0.06694
2018,Hesse,Agree,0.49194,1150,2044,0.47026,0.51362
2018,Hesse,Disagree,0.25759,522,2044,0.23863,0.27656
2018,Hesse,Strongly disagree,0.03242,146,2044,0.02474,0.04010
2018,"Rhineland-Palatinate, Saarland",Strongly agree,0.05036,115,1675,0.03989,0.06084
2018,"Rhineland-Palatinate, Saarland",Agree,0.48693,1002,1675,0.46299,0.51088
2018,"Rhineland-Palatinate, Saarland",Disagree,0.26139,471,1675,0.24034,0.28244
2018,"Rhineland-Palatinate, Saarland",Strongly disagree,0.02996,87,1675,0.02179,0.03812
2018,Baden-Wuerttemberg,Strongly agree,0.06931,312,3121,0.06040,0.07823
2018,Baden-Wuerttemberg,Agree,0.51305,1932,3121,0.49551,0.53059
2018,Baden-Wuerttemberg,Disagree,0.21812,740,3121,0.20363,0.23261
2018,Baden-Wuerttemberg,Strongly disagree,0.02683,137,3121,0.02116,0.03250
2018,Bavaria,Strongly agree,0.05446,353,4276,0.04765,0.06126
2018,Bavaria,Agree,0.51976,2621,4276,0.50478,0.53473
2018,Bavaria,Disagree,0.23569,1129,4276,0.22297,0.24842
2018,Bavaria,Strongly disagree,0.02999,173,4276,0.02487,0.03510
2018,Berlin,Strongly agree,0.08289,133,1118,0.06672,0.09906
2018,Berlin,Agree,0.51502,677,1118,0.48571,0.54433
2018,Berlin,Disagree,0.21966,251,1118,0.19538,0.24394
2018,Berlin,Strongly disagree,0.03116,57,1118,0.02097,0.04135
2018,Brandenburg,Strongly agree,0.05274,77,1120,0.03964,0.06584
2018,Brandenburg,Agree,0.46511,641,1120,0.43589,0.49433
2018,Brandenburg,Disagree,0.26264,333,1120,0.23685,0.28842
2018,Brandenburg,Strongly disagree,0.03836,69,1120,0.02710,0.04961
2018,Mecklenburg-Western Pomerania,Agree,0.45741,377,584,0.41697,0.49785
2018,Mecklenburg-Western Pomerania,Disagree,0.30940,207,584,0.27188,0.34692
2018,Saxony,Strongly agree,0.03493,104,1727,0.02627,0.04360
2018,Saxony,Agree,0.50597,1051,1727,0.48238,0.52956
2018,Saxony,Disagree,0.28105,508,1727,0.25984,0.30226
2018,Saxony,Strongly disagree,0.02734,64,1727,0.01965,0.03504
2018,Saxony-Anhalt,Strongly agree,0.03803,49,990,0.02611,0.04995
2018,Saxony-Anhalt,Agree,0.45352,557,990,0.42249,0.48455
2018,Saxony-Anhalt,Disagree,0.31584,338,990,0.28687,0.34481
2018,Saxony-Anhalt,Strongly disagree,0.02960,46,990,0.01904,0.04017
2018,Thuringa,Strongly agree,0.06236,81,1020,0.04751,0.07721
2018,Thuringa,Agree,0.45433,556,1020,0.42376,0.48490
2018,Thuringa,Disagree,0.28621,328,1020,0.25846,0.31397
2018,Thuringa,Strongly disagree,0.03988,55,1020,0.02786,0.05189
