year,quintil_oecd,regtyp,plh0192,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2003,5th Quintile,Rural regions,Strongly agree,0.06125574272588055,27727,0.058433127487647125,0.06407835796411397
2003,5th Quintile,Rural regions,Strongly disagree,0.02986217457886677,27727,0.02785870817491415,0.03186564098281939
2008,1st Quintile,Urban regions,Agree,0.46879875195007803,23673,0.4624417522772254,0.47515575162293067
2008,1st Quintile,Urban regions,Disagree,0.3783151326053042,23673,0.3721372247401162,0.3844930404704922
2008,1st Quintile,Urban regions,Strongly disagree,0.08502340093603744,23673,0.08147033184887323,0.08857647002320165
2008,1st Quintile,Urban regions,Strongly agree,0.06786271450858035,23673,0.06465877007041401,0.07106665894674669
2008,1st Quintile,Rural regions,Agree,0.43373493975903615,23673,0.4274217112462004,0.44004816827187193
2008,1st Quintile,Rural regions,Disagree,0.41633199464524767,23673,0.4100523906132579,0.42261159867723747
2008,1st Quintile,Rural regions,Strongly disagree,0.11378848728246319,23673,0.10974321947760785,0.11783375508731853
2008,1st Quintile,Rural regions,Strongly agree,0.03614457831325301,23673,0.03376687889905124,0.03852227772745478
2008,2nd Quintile,Urban regions,Agree,0.48065984072810014,23673,0.4742951941199467,0.4870244873362536
2008,2nd Quintile,Urban regions,Disagree,0.3845278725824801,23673,0.37833064379041065,0.3907251013745496
2008,2nd Quintile,Urban regions,Strongly disagree,0.07565415244596133,23673,0.07228544687542994,0.07902285801649271
2008,2nd Quintile,Urban regions,Strongly agree,0.05915813424345848,23673,0.056152784817489754,0.0621634836694272
2008,2nd Quintile,Rural regions,Agree,0.4978165938864629,23673,0.4914472413712481,0.5041859464016776
2008,2nd Quintile,Rural regions,Disagree,0.3930131004366812,23673,0.38679120662459093,0.39923499424877146
2008,2nd Quintile,Rural regions,Strongly disagree,0.062882096069869,23673,0.05978973608526349,0.06597445605447451
2008,2nd Quintile,Rural regions,Strongly agree,0.0462882096069869,23673,0.043611672987615924,0.04896474622635788
2008,3rd Quintile,Urban regions,Agree,0.544472152950956,23673,0.5381279842324788,0.5508163216694332
2008,3rd Quintile,Urban regions,Disagree,0.35993349958437243,23673,0.35381911001471134,0.3660478891540335
2008,3rd Quintile,Urban regions,Strongly agree,0.048628428927680795,23673,0.045888434834921124,0.051368423020440465
2008,3rd Quintile,Urban regions,Strongly disagree,0.04696591853699086,23673,0.04427081751701245,0.04966101955696926
2008,3rd Quintile,Rural regions,Agree,0.5287214329833231,23673,0.5223625369433467,0.5350803290232995
2008,3rd Quintile,Rural regions,Disagree,0.39036442248301423,23673,0.3841500155411048,0.3965788294249237
2008,3rd Quintile,Rural regions,Strongly agree,0.04570722668313774,23673,0.04304673028501045,0.048367723081265024
2008,3rd Quintile,Rural regions,Strongly disagree,0.035206917850525016,23673,0.032859120997497215,0.037554714703552816
2008,4th Quintile,Urban regions,Agree,0.5778065351019087,23673,0.5715147134970946,0.5840983567067228
2008,4th Quintile,Urban regions,Disagree,0.3290197347136849,23673,0.3230343059035559,0.3350051635238139
2008,4th Quintile,Urban regions,Strongly agree,0.053057263021675835,23673,0.05020188440744832,0.05591264163590335
2008,4th Quintile,Urban regions,Strongly disagree,0.040116467162730506,23673,0.0376166972707108,0.04261623705475021
2008,4th Quintile,Rural regions,Agree,0.5336879432624113,23673,0.5273330034696895,0.5400428830551331
2008,4th Quintile,Rural regions,Disagree,0.374113475177305,23673,0.3679492442702876,0.3802777060843224
2008,4th Quintile,Rural regions,Strongly agree,0.051418439716312055,23673,0.048605073887009034,0.054231805545615075
2008,4th Quintile,Rural regions,Strongly disagree,0.040780141843971635,23673,0.03826065051007622,0.04329963317786705
2008,5th Quintile,Urban regions,Agree,0.6426999266324285,23673,0.6365954266030281,0.6488044266618288
2008,5th Quintile,Urban regions,Disagree,0.2533626803619467,23673,0.24782209574873343,0.25890326497516
2008,5th Quintile,Urban regions,Strongly agree,0.07825874296894106,23673,0.07483737039559553,0.08168011554228659
2008,5th Quintile,Urban regions,Strongly disagree,0.025678650036683785,23673,0.023663689122674813,0.027693610950692758
2008,5th Quintile,Rural regions,Agree,0.6235129461161651,23673,0.6173409281246632,0.6296849641076671
2008,5th Quintile,Rural regions,Disagree,0.28901329601119663,23673,0.2832387336827733,0.29478785833961996
2008,5th Quintile,Rural regions,Strongly agree,0.05808257522743177,23673,0.05510296971105251,0.061062180743811034
2008,5th Quintile,Rural regions,Strongly disagree,0.02939118264520644,23673,0.027239589909894557,0.03154277538051832
2013,1st Quintile,Urban regions,Agree,0.5032175032175032,44486,0.4985712229331663,0.5078637835018401
2013,1st Quintile,Urban regions,Disagree,0.35585585585585583,44486,0.3514067475038796,0.36030496420783203
2013,1st Quintile,Urban regions,Strongly disagree,0.07207207207207207,44486,0.06966889916241807,0.07447524498172607
2013,1st Quintile,Urban regions,Strongly agree,0.06885456885456885,44486,0.0665015818286419,0.07120755588049581
2013,1st Quintile,Rural regions,Agree,0.4330117899249732,44486,0.42840730275239786,0.4376162770975485
2013,1st Quintile,Rural regions,Disagree,0.4105037513397642,44486,0.40593241179430506,0.4150750908852233
2013,1st Quintile,Rural regions,Strongly disagree,0.10396570203644159,44486,0.1011294047157611,0.10680199935712209
2013,1st Quintile,Rural regions,Strongly agree,0.05251875669882101,44486,0.05044581579435604,0.05459169760328598
2013,2nd Quintile,Urban regions,Agree,0.5506470325747435,44486,0.5460245545926773,0.5552695105568096
2013,2nd Quintile,Urban regions,Disagree,0.34181169120928157,44486,0.3374039820400848,0.3462194003784783
2013,2nd Quintile,Urban regions,Strongly agree,0.06113342257920571,44486,0.05890711232117622,0.0633597328372352
2013,2nd Quintile,Urban regions,Strongly disagree,0.0464078536367693,44486,0.04445296749996559,0.04836273977357301
2013,2nd Quintile,Rural regions,Agree,0.5230953809238152,44486,0.5184539638066158,0.5277367980410147
2013,2nd Quintile,Rural regions,Disagree,0.367126574685063,44486,0.36264726866707647,0.3716058807030495
2013,2nd Quintile,Rural regions,Strongly agree,0.05818836232753449,44486,0.05601293546930993,0.060363789185759055
2013,2nd Quintile,Rural regions,Strongly disagree,0.05158968206358728,44486,0.049534151430463226,0.05364521269671133
2013,3rd Quintile,Urban regions,Agree,0.5955092743247641,44486,0.5909484542294925,0.6000700944200357
2013,3rd Quintile,Urban regions,Disagree,0.30003254149040026,44486,0.29577393513324585,0.3042911478475547
2013,3rd Quintile,Urban regions,Strongly agree,0.06443215099251545,44486,0.06215058333428019,0.06671371865075071
2013,3rd Quintile,Urban regions,Strongly disagree,0.04002603319232021,44486,0.03820446515980271,0.04184760122483771
2013,3rd Quintile,Rural regions,Agree,0.5937059652418976,44486,0.5891419159951876,0.5982700144886075
2013,3rd Quintile,Rural regions,Disagree,0.3006106153123532,44486,0.2963496689521453,0.30487156167256113
2013,3rd Quintile,Rural regions,Strongly agree,0.06294034758102396,44486,0.06068355014179985,0.06519714502024807
2013,3rd Quintile,Rural regions,Strongly disagree,0.04274307186472522,44486,0.04086335898519551,0.044622784744254934
2013,4th Quintile,Urban regions,Agree,0.6459901375551518,44486,0.6415462299882809,0.6504340451220226
2013,4th Quintile,Urban regions,Disagree,0.2597975603425902,44486,0.2557224705474541,0.2638726501377263
2013,4th Quintile,Urban regions,Strongly agree,0.0698157280041526,44486,0.0674475980886324,0.0721838579196728
2013,4th Quintile,Urban regions,Strongly disagree,0.024396574098105372,44486,0.02296291639265148,0.025830231803559263
2013,4th Quintile,Rural regions,Agree,0.6013815522145469,44486,0.5968316910962834,0.6059314133328104
2013,4th Quintile,Rural regions,Disagree,0.3088175538399025,44486,0.3045242489424809,0.3131108587373241
2013,4th Quintile,Rural regions,Strongly agree,0.0625761885412434,44486,0.06032549203606475,0.06482688504642206
2013,4th Quintile,Rural regions,Strongly disagree,0.027224705404307194,44486,0.025712425248794527,0.02873698555981986
2013,5th Quintile,Urban regions,Agree,0.6697519437245465,44486,0.6653815403883419,0.6741223470607511
2013,5th Quintile,Urban regions,Disagree,0.222510181414291,44486,0.2186450283976162,0.22637533443096577
2013,5th Quintile,Urban regions,Strongly agree,0.08737504627915586,44486,0.08475092277206224,0.08999916978624949
2013,5th Quintile,Urban regions,Strongly disagree,0.020362828582006665,44486,0.01905033837066715,0.02167531879334618
2013,5th Quintile,Rural regions,Agree,0.653663177925785,44486,0.6492416666496781,0.6580846892018919
2013,5th Quintile,Rural regions,Disagree,0.25689819219790677,44486,0.25283797678403586,0.2609584076117777
2013,5th Quintile,Rural regions,Strongly agree,0.06517602283539486,44486,0.06288223501785294,0.06746981065293679
2013,5th Quintile,Rural regions,Strongly disagree,0.024262607040913417,44486,0.022832792863119948,0.025692421218706886
2018,1st Quintile,Urban regions,Agree,0.5093283582089553,43121,0.5046098353045855,0.5140468811133251
2018,1st Quintile,Urban regions,Disagree,0.22723880597014925,43121,0.22328354119836616,0.23119407074193235
2018,1st Quintile,Urban regions,Strongly agree,0.15186567164179104,43121,0.1484782146663006,0.1552531286172815
2018,1st Quintile,Urban regions,Strongly disagree,0.11156716417910448,43121,0.10859555181080817,0.11453877654740079
2018,1st Quintile,Rural regions,Agree,0.4558333333333333,43121,0.45113243707361506,0.46053422959305157
2018,1st Quintile,Rural regions,Disagree,0.29,43121,0.2857170812780931,0.29428291872190687
2018,1st Quintile,Rural regions,Strongly agree,0.145,43121,0.14167662982594603,0.14832337017405395
2018,1st Quintile,Rural regions,Strongly disagree,0.10916666666666666,43121,0.10622322852110518,0.11211010481222815
2018,2nd Quintile,Urban regions,Agree,0.49584631360332293,43121,0.4911271321386925,0.5005654950679533
2018,2nd Quintile,Urban regions,Disagree,0.31879543094496365,43121,0.31439691186960783,0.3231939500203195
2018,2nd Quintile,Urban regions,Strongly agree,0.09501557632398754,43121,0.09224780876232148,0.09778334388565359
2018,2nd Quintile,Urban regions,Strongly disagree,0.09034267912772585,43121,0.08763687065901721,0.0930484875964345
2018,2nd Quintile,Rural regions,Agree,0.5089361702127659,43121,0.5042175796865686,0.5136547607389633
2018,2nd Quintile,Rural regions,Disagree,0.345531914893617,43121,0.341043427812484,0.35002040197475004
2018,2nd Quintile,Rural regions,Strongly disagree,0.07659574468085106,43121,0.0740855354825823,0.07910595387911983
2018,2nd Quintile,Rural regions,Strongly agree,0.06893617021276596,43121,0.06654492032157533,0.0713274201039566
2018,3rd Quintile,Urban regions,Agree,0.559664506290507,43121,0.5549788827948576,0.5643501297861564
2018,3rd Quintile,Urban regions,Disagree,0.3156690812047274,43121,0.3112821506081717,0.3200560118012831
2018,3rd Quintile,Urban regions,Strongly agree,0.06862371330537552,43121,0.06623748850602411,0.07100993810472693
2018,3rd Quintile,Urban regions,Strongly disagree,0.05604269919939001,43121,0.05387176152020095,0.05821363687857908
2018,3rd Quintile,Rural regions,Agree,0.5779761904761904,43121,0.5733145893472069,0.5826377916051739
2018,3rd Quintile,Rural regions,Disagree,0.30416666666666664,43121,0.2998243640794911,0.3085089692538422
2018,3rd Quintile,Rural regions,Strongly agree,0.06428571428571428,43121,0.06197077009010421,0.06660065848132435
2018,3rd Quintile,Rural regions,Strongly disagree,0.05357142857142857,43121,0.051446119017093894,0.05569673812576324
2018,4th Quintile,Urban regions,Agree,0.6248124062031015,43121,0.6202424639083935,0.6293823484978095
2018,4th Quintile,Urban regions,Disagree,0.267383691845923,43121,0.26320618271223156,0.2715612009796144
2018,4th Quintile,Urban regions,Strongly agree,0.0727863931965983,43121,0.07033435824052171,0.07523842815267488
2018,4th Quintile,Urban regions,Strongly disagree,0.03501750875437719,43121,0.033282450746113926,0.03675256676264045
2018,4th Quintile,Rural regions,Agree,0.6278225806451613,43121,0.6232600569241098,0.6323851043662128
2018,4th Quintile,Rural regions,Disagree,0.2862903225806452,43121,0.2820237829290249,0.29055686223226546
2018,4th Quintile,Rural regions,Strongly agree,0.06129032258064516,43121,0.059026339063933494,0.06355430609735682
2018,4th Quintile,Rural regions,Strongly disagree,0.024596774193548387,43121,0.0231347894846356,0.026058758902461177
2018,5th Quintile,Urban regions,Agree,0.6818390804597702,43121,0.6774428948442737,0.6862352660752666
2018,5th Quintile,Urban regions,Disagree,0.20229885057471264,43121,0.19850719852877843,0.20609050262064685
2018,5th Quintile,Urban regions,Strongly agree,0.09900383141762452,43121,0.09618480508581502,0.10182285774943402
2018,5th Quintile,Urban regions,Strongly disagree,0.01685823754789272,43121,0.015643098949241745,0.018073376146543692
2018,5th Quintile,Rural regions,Agree,0.6762438682550805,43121,0.6718274282945575,0.6806603082156035
2018,5th Quintile,Rural regions,Disagree,0.23370707778556413,43121,0.22971273806429843,0.23770141750682983
2018,5th Quintile,Rural regions,Strongly agree,0.07112824106517168,43121,0.06870213058716003,0.07355435154318334
2018,5th Quintile,Rural regions,Strongly disagree,0.0189208128941836,43121,0.017634834754027856,0.020206791034339346
