"plh0192","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme eher zu","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Stimme eher zu","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2004","Realschule","kein Migrationshintergrund","","","",""
"Stimme eher zu","2004","Realschule","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Stimme eher zu","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Lehne eher ab","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2004","Realschule","kein Migrationshintergrund","","","",""
"Lehne eher ab","2004","Realschule","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Lehne eher ab","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Lehne voll ab","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2004","Realschule","kein Migrationshintergrund","","","",""
"Lehne voll ab","2004","Realschule","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Lehne voll ab","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Stimme voll zu","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2005","Realschule","kein Migrationshintergrund","","","",""
"Stimme voll zu","2005","Realschule","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Stimme voll zu","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Stimme eher zu","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2005","Realschule","kein Migrationshintergrund","","","",""
"Stimme eher zu","2005","Realschule","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Stimme eher zu","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Lehne eher ab","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2005","Realschule","kein Migrationshintergrund","","","",""
"Lehne eher ab","2005","Realschule","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Lehne eher ab","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Lehne voll ab","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2005","Realschule","kein Migrationshintergrund","","","",""
"Lehne voll ab","2005","Realschule","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Lehne voll ab","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Stimme voll zu","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2006","Realschule","kein Migrationshintergrund","","","",""
"Stimme voll zu","2006","Realschule","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme voll zu","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Stimme voll zu","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stimme voll zu","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimme voll zu","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Stimme eher zu","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2006","Realschule","kein Migrationshintergrund","","","",""
"Stimme eher zu","2006","Realschule","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimme eher zu","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Stimme eher zu","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stimme eher zu","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimme eher zu","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Lehne eher ab","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2006","Realschule","kein Migrationshintergrund","","","",""
"Lehne eher ab","2006","Realschule","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne eher ab","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Lehne eher ab","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Lehne eher ab","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Lehne eher ab","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Lehne voll ab","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2006","Realschule","kein Migrationshintergrund","","","",""
"Lehne voll ab","2006","Realschule","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Lehne voll ab","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Lehne voll ab","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Lehne voll ab","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Lehne voll ab","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
