year,bula_h,pgisced97,plh0192,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Bavaria,Upper Secondary Level,Strongly agree,0.06464,103,1627,0.05268,0.07659
2003,Bavaria,Upper Secondary Level,Agree,0.54774,930,1627,0.52355,0.57193
2003,Bavaria,Upper Secondary Level,Disagree,0.33787,531,1627,0.31488,0.36086
2003,Bavaria,Upper Secondary Level,Strongly disagree,0.04975,63,1627,0.03919,0.06032
2003,Bavaria,Post-secondary Non-tertiary Level,Agree,0.66269,89,134,0.58234,0.74304
2003,Bavaria,Post-secondary Non-tertiary Level,Disagree,0.25108,45,134,0.17738,0.32478
2003,Bavaria,First Stage of Tertiary Education,Agree,0.59474,148,224,0.53031,0.65918
2003,Bavaria,First Stage of Tertiary Education,Disagree,0.30177,76,224,0.24152,0.36202
2003,Bavaria,Second Stage of Tertiary Education,Strongly agree,0.07785,51,570,0.05584,0.09987
2003,Bavaria,Second Stage of Tertiary Education,Agree,0.66101,392,570,0.62212,0.69991
2003,Bavaria,Second Stage of Tertiary Education,Disagree,0.23062,127,570,0.19601,0.26523
2003,Berlin,Upper Secondary Level,Agree,0.52034,179,299,0.46362,0.57707
2003,Berlin,Upper Secondary Level,Disagree,0.35535,120,299,0.30101,0.40969
2003,Berlin,First Stage of Tertiary Education,Agree,0.66194,40,40,0.51348,0.81041
2003,Berlin,Second Stage of Tertiary Education,Agree,0.63191,149,214,0.56714,0.69668
2003,Berlin,Second Stage of Tertiary Education,Disagree,0.24920,65,214,0.19111,0.30729
2003,Brandenburg,Lower Secondary Level,Disagree,0.48702,37,37,0.32374,0.65029
2003,Brandenburg,Upper Secondary Level,Agree,0.39794,197,448,0.35256,0.44332
2003,Brandenburg,Upper Secondary Level,Disagree,0.48235,213,448,0.43602,0.52867
2003,Brandenburg,Upper Secondary Level,Strongly disagree,0.09779,38,448,0.07025,0.12532
2003,Brandenburg,First Stage of Tertiary Education,Agree,0.57003,45,77,0.45872,0.68134
2003,Brandenburg,First Stage of Tertiary Education,Disagree,0.41760,32,77,0.30672,0.52847
2003,Brandenburg,Second Stage of Tertiary Education,Agree,0.57609,153,239,0.51330,0.63887
2003,Brandenburg,Second Stage of Tertiary Education,Disagree,0.35541,86,239,0.29460,0.41621
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.44780,122,240,0.38476,0.51085
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.42261,118,240,0.35999,0.48524
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Agree,0.62219,86,130,0.53852,0.70585
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.32599,44,130,0.24510,0.40688
2003,Saxony,Lower Secondary Level,Agree,0.52092,61,107,0.42582,0.61603
2003,Saxony,Lower Secondary Level,Disagree,0.37365,46,107,0.28156,0.46575
2003,Saxony,Upper Secondary Level,Agree,0.51060,456,824,0.47645,0.54476
2003,Saxony,Upper Secondary Level,Disagree,0.43819,368,824,0.40429,0.47209
2003,Saxony,First Stage of Tertiary Education,Agree,0.51052,75,127,0.42323,0.59780
2003,Saxony,First Stage of Tertiary Education,Disagree,0.42976,52,127,0.34332,0.51620
2003,Saxony,Second Stage of Tertiary Education,Agree,0.56047,223,353,0.50862,0.61232
2003,Saxony,Second Stage of Tertiary Education,Disagree,0.39320,130,353,0.34218,0.44423
2003,Saxony-Anhalt,Lower Secondary Level,Agree,0.43729,32,64,0.31480,0.55978
2003,Saxony-Anhalt,Lower Secondary Level,Disagree,0.36642,32,64,0.24744,0.48540
2003,Saxony-Anhalt,Upper Secondary Level,Agree,0.41781,187,438,0.37156,0.46405
2003,Saxony-Anhalt,Upper Secondary Level,Disagree,0.43036,209,438,0.38394,0.47678
2003,Saxony-Anhalt,Upper Secondary Level,Strongly disagree,0.11338,42,438,0.08365,0.14311
2003,Saxony-Anhalt,First Stage of Tertiary Education,Agree,0.49800,52,87,0.39233,0.60368
2003,Saxony-Anhalt,First Stage of Tertiary Education,Disagree,0.36915,35,87,0.26716,0.47114
2003,Saxony-Anhalt,Second Stage of Tertiary Education,Agree,0.53549,115,207,0.46738,0.60359
2003,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.38330,92,207,0.31691,0.44969
2003,Thuringa,Upper Secondary Level,Agree,0.48185,277,546,0.43990,0.52380
2003,Thuringa,Upper Secondary Level,Disagree,0.36928,231,546,0.32877,0.40980
2003,Thuringa,Upper Secondary Level,Strongly disagree,0.09972,38,546,0.07457,0.12488
2003,Thuringa,First Stage of Tertiary Education,Agree,0.55807,38,38,0.39805,0.71809
2003,Thuringa,Second Stage of Tertiary Education,Agree,0.50848,105,158,0.43028,0.58668
2003,Thuringa,Second Stage of Tertiary Education,Disagree,0.35072,53,158,0.27607,0.42536
2008,Schleswig-Holstein,Lower Secondary Level,Agree,0.52332,33,33,0.35027,0.69637
2008,Schleswig-Holstein,Upper Secondary Level,Strongly agree,0.11483,46,278,0.07728,0.15237
2008,Schleswig-Holstein,Upper Secondary Level,Agree,0.56120,159,278,0.50276,0.61964
2008,Schleswig-Holstein,Upper Secondary Level,Disagree,0.28140,73,278,0.22844,0.33435
2008,Schleswig-Holstein,First Stage of Tertiary Education,Agree,0.62334,33,33,0.45546,0.79123
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Agree,0.69879,60,60,0.58172,0.81586
2008,Hamburg,Upper Secondary Level,Agree,0.52619,59,101,0.42833,0.62406
2008,Hamburg,Upper Secondary Level,Disagree,0.37328,42,101,0.27848,0.46808
2008,Hamburg,Second Stage of Tertiary Education,Agree,0.65435,44,44,0.51220,0.79650
2008,Lower Saxony,Lower Secondary Level,Agree,0.46941,95,165,0.39303,0.54579
2008,Lower Saxony,Lower Secondary Level,Disagree,0.33334,70,165,0.26119,0.40549
2008,Lower Saxony,Upper Secondary Level,Strongly agree,0.05025,59,929,0.03619,0.06431
2008,Lower Saxony,Upper Secondary Level,Agree,0.54412,509,929,0.51207,0.57616
2008,Lower Saxony,Upper Secondary Level,Disagree,0.34901,311,929,0.31834,0.37968
2008,Lower Saxony,Upper Secondary Level,Strongly disagree,0.05662,50,929,0.04175,0.07149
2008,Lower Saxony,Post-secondary Non-tertiary Level,Agree,0.63028,74,74,0.51955,0.74102
2008,Lower Saxony,First Stage of Tertiary Education,Agree,0.55205,62,96,0.45205,0.65205
2008,Lower Saxony,First Stage of Tertiary Education,Disagree,0.30650,34,96,0.21379,0.39921
2008,Lower Saxony,Second Stage of Tertiary Education,Strongly agree,0.10111,32,294,0.06659,0.13563
2008,Lower Saxony,Second Stage of Tertiary Education,Agree,0.64183,203,294,0.58693,0.69673
2008,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.20759,59,294,0.16115,0.25403
2008,Bremen,Upper Secondary Level,Agree,0.46125,31,31,0.28286,0.63963
2008,North Rhine-Westphalia,No answer / don't know,Agree,0.43797,38,38,0.27810,0.59784
2008,North Rhine-Westphalia,Pre-primary Level,Agree,0.53785,42,42,0.38524,0.69046
2008,North Rhine-Westphalia,Lower Secondary Level,Agree,0.42059,216,448,0.37483,0.46636
2008,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.46008,199,448,0.41387,0.50628
2008,North Rhine-Westphalia,Lower Secondary Level,Strongly disagree,0.08072,33,448,0.05546,0.10597
2008,North Rhine-Westphalia,Upper Secondary Level,Strongly agree,0.03989,79,1901,0.03109,0.04869
2008,North Rhine-Westphalia,Upper Secondary Level,Agree,0.49142,997,1901,0.46894,0.51390
2008,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.40326,717,1901,0.38121,0.42532
2008,North Rhine-Westphalia,Upper Secondary Level,Strongly disagree,0.06543,108,1901,0.05431,0.07655
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Agree,0.58333,177,280,0.52548,0.64118
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.37436,103,280,0.31757,0.43115
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Agree,0.61128,157,250,0.55073,0.67183
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.30964,93,250,0.25221,0.36707
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Strongly agree,0.08950,74,767,0.06929,0.10972
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Agree,0.62436,513,767,0.59007,0.65866
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.26325,180,767,0.23206,0.29444
2008,Hesse,Lower Secondary Level,Agree,0.45104,60,111,0.35805,0.54403
2008,Hesse,Lower Secondary Level,Disagree,0.37572,51,111,0.28521,0.46623
2008,Hesse,Upper Secondary Level,Agree,0.55342,344,600,0.51360,0.59323
2008,Hesse,Upper Secondary Level,Disagree,0.36780,223,600,0.32918,0.40641
2008,Hesse,Upper Secondary Level,Strongly disagree,0.05336,33,600,0.03536,0.07136
2008,Hesse,Post-secondary Non-tertiary Level,Agree,0.57600,55,55,0.44419,0.70782
2008,Hesse,First Stage of Tertiary Education,Agree,0.55144,42,73,0.43656,0.66633
2008,Hesse,First Stage of Tertiary Education,Disagree,0.40079,31,73,0.28759,0.51399
2008,Hesse,Second Stage of Tertiary Education,Agree,0.60860,222,290,0.55233,0.66487
2008,Hesse,Second Stage of Tertiary Education,Disagree,0.27295,68,290,0.22159,0.32431
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Agree,0.46823,79,144,0.38645,0.55002
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.40375,65,144,0.32333,0.48417
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Strongly agree,0.05560,36,561,0.03662,0.07458
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.49537,283,561,0.45396,0.53678
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.38696,209,561,0.34662,0.42730
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Strongly disagree,0.06207,33,561,0.04209,0.08206
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Agree,0.61984,31,31,0.44613,0.79355
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Agree,0.47311,48,79,0.36230,0.58391
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Disagree,0.38735,31,79,0.27924,0.49546
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Agree,0.72541,125,164,0.65689,0.79393
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree,0.21224,39,164,0.14947,0.27502
2008,Baden-Wuerttemberg,Pre-primary Level,Agree,0.67681,36,36,0.52186,0.83176
2008,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.48529,155,265,0.42500,0.54558
2008,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.35958,110,265,0.30169,0.41746
2008,Baden-Wuerttemberg,Upper Secondary Level,Strongly agree,0.05179,73,1136,0.03890,0.06468
2008,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.57977,677,1136,0.55106,0.60849
2008,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.32116,340,1136,0.29399,0.34832
2008,Baden-Wuerttemberg,Upper Secondary Level,Strongly disagree,0.04728,46,1136,0.03493,0.05962
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Agree,0.58838,84,126,0.50211,0.67466
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree,0.34680,42,126,0.26336,0.43024
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Agree,0.57449,113,160,0.49763,0.65134
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.33123,47,160,0.25808,0.40439
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Strongly agree,0.10020,41,449,0.07240,0.12801
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Agree,0.64066,307,449,0.59623,0.68509
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.24303,101,449,0.20332,0.28275
2008,Bavaria,Lower Secondary Level,Agree,0.52204,161,275,0.46289,0.58119
2008,Bavaria,Lower Secondary Level,Disagree,0.37331,114,275,0.31604,0.43058
2008,Bavaria,Upper Secondary Level,Strongly agree,0.04226,61,1441,0.03187,0.05265
2008,Bavaria,Upper Secondary Level,Agree,0.52338,784,1441,0.49758,0.54918
2008,Bavaria,Upper Secondary Level,Disagree,0.39289,545,1441,0.36766,0.41811
2008,Bavaria,Upper Secondary Level,Strongly disagree,0.04148,51,1441,0.03118,0.05177
2008,Bavaria,Post-secondary Non-tertiary Level,Agree,0.68243,87,125,0.60049,0.76437
2008,Bavaria,Post-secondary Non-tertiary Level,Disagree,0.28325,38,125,0.20394,0.36255
2008,Bavaria,First Stage of Tertiary Education,Agree,0.51009,115,198,0.44028,0.57989
2008,Bavaria,First Stage of Tertiary Education,Disagree,0.43374,83,198,0.36453,0.50295
2008,Bavaria,Second Stage of Tertiary Education,Strongly agree,0.05731,40,543,0.03774,0.07688
2008,Bavaria,Second Stage of Tertiary Education,Agree,0.69407,389,543,0.65528,0.73287
2008,Bavaria,Second Stage of Tertiary Education,Disagree,0.22152,114,543,0.18655,0.25648
2008,Berlin,Upper Secondary Level,Agree,0.46344,140,243,0.40061,0.52627
2008,Berlin,Upper Secondary Level,Disagree,0.39954,103,243,0.33783,0.46125
2008,Berlin,First Stage of Tertiary Education,Agree,0.71435,34,34,0.56023,0.86848
2008,Berlin,Second Stage of Tertiary Education,Agree,0.60189,156,221,0.53721,0.66658
2008,Berlin,Second Stage of Tertiary Education,Disagree,0.29515,65,221,0.23488,0.35543
2008,Brandenburg,Upper Secondary Level,Agree,0.46409,192,392,0.41465,0.51352
2008,Brandenburg,Upper Secondary Level,Disagree,0.42687,166,392,0.37784,0.47590
2008,Brandenburg,Upper Secondary Level,Strongly disagree,0.07857,34,392,0.05190,0.10524
2008,Brandenburg,First Stage of Tertiary Education,Disagree,0.52009,31,31,0.34131,0.69886
2008,Brandenburg,Second Stage of Tertiary Education,Agree,0.60774,146,219,0.54293,0.67256
2008,Brandenburg,Second Stage of Tertiary Education,Disagree,0.29305,73,219,0.23263,0.35347
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.46253,113,224,0.39709,0.52797
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.46980,111,224,0.40429,0.53530
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Agree,0.60945,94,134,0.52654,0.69237
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.36604,40,134,0.28417,0.44791
2008,Saxony,Lower Secondary Level,Agree,0.45124,36,36,0.28638,0.61610
2008,Saxony,Upper Secondary Level,Agree,0.45815,366,742,0.42227,0.49402
2008,Saxony,Upper Secondary Level,Disagree,0.44271,331,742,0.40695,0.47848
2008,Saxony,Upper Secondary Level,Strongly disagree,0.06659,45,742,0.04864,0.08454
2008,Saxony,Post-secondary Non-tertiary Level,Agree,0.51152,32,32,0.33555,0.68749
2008,Saxony,First Stage of Tertiary Education,Agree,0.57932,63,107,0.48534,0.67330
2008,Saxony,First Stage of Tertiary Education,Disagree,0.31447,44,107,0.22608,0.40286
2008,Saxony,Second Stage of Tertiary Education,Agree,0.60004,229,337,0.54766,0.65242
2008,Saxony,Second Stage of Tertiary Education,Disagree,0.30941,108,337,0.25998,0.35883
2008,Saxony-Anhalt,Upper Secondary Level,Agree,0.47243,202,393,0.42301,0.52185
2008,Saxony-Anhalt,Upper Secondary Level,Disagree,0.46661,191,393,0.41722,0.51600
2008,Saxony-Anhalt,First Stage of Tertiary Education,Agree,0.50927,33,66,0.38773,0.63080
2008,Saxony-Anhalt,First Stage of Tertiary Education,Disagree,0.35537,33,66,0.23901,0.47173
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Agree,0.54161,112,179,0.46841,0.61481
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.32946,67,179,0.26041,0.39851
2008,Thuringa,Upper Secondary Level,Agree,0.51996,270,475,0.47498,0.56493
2008,Thuringa,Upper Secondary Level,Disagree,0.36607,205,475,0.32270,0.40944
2008,Thuringa,Second Stage of Tertiary Education,Agree,0.55435,113,175,0.48050,0.62820
2008,Thuringa,Second Stage of Tertiary Education,Disagree,0.39588,62,175,0.32321,0.46854
2013,Schleswig-Holstein,Lower Secondary Level,Agree,0.57716,55,88,0.47335,0.68097
2013,Schleswig-Holstein,Lower Secondary Level,Disagree,0.29242,33,88,0.19683,0.38800
2013,Schleswig-Holstein,Upper Secondary Level,Strongly agree,0.09275,49,456,0.06610,0.11941
2013,Schleswig-Holstein,Upper Secondary Level,Agree,0.67117,296,456,0.62800,0.71433
2013,Schleswig-Holstein,Upper Secondary Level,Disagree,0.21384,111,456,0.17616,0.25151
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,Agree,0.74885,54,54,0.63210,0.86561
2013,Schleswig-Holstein,First Stage of Tertiary Education,Agree,0.69056,38,38,0.54161,0.83951
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Agree,0.70788,106,106,0.62090,0.79486
2013,Hamburg,Upper Secondary Level,Agree,0.54196,101,145,0.46058,0.62333
2013,Hamburg,Upper Secondary Level,Disagree,0.28394,44,145,0.21029,0.35759
2013,Hamburg,Second Stage of Tertiary Education,Agree,0.73639,85,85,0.64217,0.83061
2013,Lower Saxony,Lower Secondary Level,Agree,0.54684,174,264,0.48667,0.60700
2013,Lower Saxony,Lower Secondary Level,Disagree,0.32643,90,264,0.26976,0.38311
2013,Lower Saxony,Upper Secondary Level,Strongly agree,0.06334,72,1228,0.04971,0.07697
2013,Lower Saxony,Upper Secondary Level,Agree,0.56710,736,1228,0.53937,0.59482
2013,Lower Saxony,Upper Secondary Level,Disagree,0.32884,376,1228,0.30256,0.35513
2013,Lower Saxony,Upper Secondary Level,Strongly disagree,0.04072,44,1228,0.02966,0.05178
2013,Lower Saxony,Post-secondary Non-tertiary Level,Agree,0.70191,111,147,0.62771,0.77611
2013,Lower Saxony,Post-secondary Non-tertiary Level,Disagree,0.17657,36,147,0.11472,0.23842
2013,Lower Saxony,First Stage of Tertiary Education,Agree,0.72461,90,123,0.64534,0.80388
2013,Lower Saxony,First Stage of Tertiary Education,Disagree,0.24263,33,123,0.16656,0.31870
2013,Lower Saxony,Second Stage of Tertiary Education,Strongly agree,0.11714,66,474,0.08816,0.14612
2013,Lower Saxony,Second Stage of Tertiary Education,Agree,0.67552,329,474,0.63332,0.71771
2013,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.16752,79,474,0.13386,0.20117
2013,Bremen,Upper Secondary Level,Agree,0.29708,37,71,0.19003,0.40413
2013,Bremen,Upper Secondary Level,Disagree,0.61604,34,71,0.50211,0.72997
2013,Bremen,Second Stage of Tertiary Education,Agree,0.86503,41,41,0.75914,0.97092
2013,North Rhine-Westphalia,No answer / don't know,Agree,0.54866,62,113,0.45650,0.64082
2013,North Rhine-Westphalia,No answer / don't know,Disagree,0.34001,51,113,0.25228,0.42775
2013,North Rhine-Westphalia,Pre-primary Level,Agree,0.64177,78,113,0.55297,0.73057
2013,North Rhine-Westphalia,Pre-primary Level,Disagree,0.28352,35,113,0.20005,0.36700
2013,North Rhine-Westphalia,Primary Level,Agree,0.36092,37,76,0.25222,0.46961
2013,North Rhine-Westphalia,Primary Level,Disagree,0.48943,39,76,0.37629,0.60256
