"plh0192","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2003","(Fach-)Abitur","Nordrhein-Westfalen","35","0.0501702367318331","0.0337748940892236","0.0665655793744427"
"Stimme voll zu","2003","(Fach-)Abitur","Hessen","11","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","9","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Baden-Württemberg","31","0.0999903826726123","0.0666499994916376","0.133330765853587"
"Stimme voll zu","2003","(Fach-)Abitur","Bayern","22","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Saarland","","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Berlin","9","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Brandenburg","1","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Sachsen","6","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Thüringen","4","","",""
"Stimme voll zu","2003","AkademikerIn","Schleswig-Holstein","7","","",""
"Stimme voll zu","2003","AkademikerIn","Hamburg","16","","",""
"Stimme voll zu","2003","AkademikerIn","Niedersachsen","25","","",""
"Stimme voll zu","2003","AkademikerIn","Bremen","11","","",""
"Stimme voll zu","2003","AkademikerIn","Nordrhein-Westfalen","62","0.0714248900466788","0.0540504755894453","0.0887993045039124"
"Stimme voll zu","2003","AkademikerIn","Hessen","28","","",""
"Stimme voll zu","2003","AkademikerIn","Rheinland-Pfalz,Saarland","6","","",""
"Stimme voll zu","2003","AkademikerIn","Baden-Württemberg","52","0.0954376169313703","0.068817851796626","0.122057382066115"
"Stimme voll zu","2003","AkademikerIn","Bayern","51","0.0778727274753533","0.0561019105834136","0.0996435443672929"
"Stimme voll zu","2003","AkademikerIn","Saarland","","","",""
"Stimme voll zu","2003","AkademikerIn","Berlin","29","","",""
"Stimme voll zu","2003","AkademikerIn","Brandenburg","11","","",""
"Stimme voll zu","2003","AkademikerIn","Mecklenburg-Vorpommern","5","","",""
"Stimme voll zu","2003","AkademikerIn","Sachsen","18","","",""
"Stimme voll zu","2003","AkademikerIn","Sachsen-Anhalt","7","","",""
"Stimme voll zu","2003","AkademikerIn","Thüringen","9","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Schleswig-Holstein","8","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Hamburg","5","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Niedersachsen","42","0.463735551983573","0.357092357196213","0.570378746770934"
"Stimme eher zu","2003","(noch) kein Abschluss","Bremen","3","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Nordrhein-Westfalen","117","0.484308759404824","0.42000147981645","0.548616038993199"
"Stimme eher zu","2003","(noch) kein Abschluss","Hessen","25","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","34","0.618046362771281","0.488457683529123","0.747635042013438"
"Stimme eher zu","2003","(noch) kein Abschluss","Baden-Württemberg","65","0.454758322373475","0.367114340780655","0.542402303966296"
"Stimme eher zu","2003","(noch) kein Abschluss","Bayern","44","0.462254050539185","0.362520469968126","0.561987631110244"
"Stimme eher zu","2003","(noch) kein Abschluss","Saarland","","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Berlin","25","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Brandenburg","22","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","10","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Sachsen","27","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Sachsen-Anhalt","19","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Thüringen","16","","",""
"Stimme eher zu","2003","Hauptschule","Schleswig-Holstein","149","0.552268048182576","0.493603253783378","0.610932842581775"
"Stimme eher zu","2003","Hauptschule","Hamburg","52","0.575967702932187","0.470284253010787","0.681651152853588"
"Stimme eher zu","2003","Hauptschule","Niedersachsen","400","0.518409425525493","0.482744784927609","0.554074066123376"
"Stimme eher zu","2003","Hauptschule","Bremen","30","0.474988735548719","0.348631989961283","0.601345481136154"
"Stimme eher zu","2003","Hauptschule","Nordrhein-Westfalen","978","0.531834678924147","0.509320812372207","0.554348545476087"
"Stimme eher zu","2003","Hauptschule","Hessen","274","0.472811355075651","0.431199938748592","0.51442277140271"
"Stimme eher zu","2003","Hauptschule","Rheinland-Pfalz,Saarland","348","0.520662090751928","0.483250887817746","0.558073293686109"
"Stimme eher zu","2003","Hauptschule","Baden-Württemberg","620","0.52433827042974","0.495524501400942","0.553152039458537"
"Stimme eher zu","2003","Hauptschule","Bayern","790","0.552407191159101","0.526452865675416","0.578361516642786"
"Stimme eher zu","2003","Hauptschule","Saarland","","","",""
"Stimme eher zu","2003","Hauptschule","Berlin","75","0.476296248329917","0.398420726388392","0.554171770271442"
"Stimme eher zu","2003","Hauptschule","Brandenburg","101","0.395852187430631","0.334365218791121","0.457339156070142"
"Stimme eher zu","2003","Hauptschule","Mecklenburg-Vorpommern","57","0.456539829947669","0.369909607998968","0.543170051896371"
"Stimme eher zu","2003","Hauptschule","Sachsen","204","0.484105133101875","0.436081847160631","0.532128419043119"
"Stimme eher zu","2003","Hauptschule","Sachsen-Anhalt","120","0.41723122152505","0.360281922198111","0.47418052085199"
"Stimme eher zu","2003","Hauptschule","Thüringen","151","0.484110526715144","0.427465329512555","0.540755723917734"
"Stimme eher zu","2003","Realschule","Schleswig-Holstein","100","0.606232375254921","0.531226746733284","0.681238003776558"
"Stimme eher zu","2003","Realschule","Hamburg","47","0.583244763054077","0.475208624182289","0.691280901925865"
"Stimme eher zu","2003","Realschule","Niedersachsen","316","0.549023935398722","0.507324822751968","0.590723048045476"
"Stimme eher zu","2003","Realschule","Bremen","23","","",""
"Stimme eher zu","2003","Realschule","Nordrhein-Westfalen","495","0.535571815467381","0.503638321683158","0.567505309251604"
"Stimme eher zu","2003","Realschule","Hessen","192","0.523187897821258","0.470711870591953","0.575663925050564"
"Stimme eher zu","2003","Realschule","Rheinland-Pfalz,Saarland","144","0.545455148683624","0.485277098666361","0.605633198700886"
"Stimme eher zu","2003","Realschule","Baden-Württemberg","329","0.559236025392216","0.518655769225638","0.599816281558794"
"Stimme eher zu","2003","Realschule","Bayern","391","0.524903056867708","0.487803037165967","0.562003076569449"
"Stimme eher zu","2003","Realschule","Saarland","","","",""
"Stimme eher zu","2003","Realschule","Berlin","116","0.466416495681871","0.403692588639156","0.529140402724586"
"Stimme eher zu","2003","Realschule","Brandenburg","144","0.41949339884161","0.365843049102045","0.473143748581176"
"Stimme eher zu","2003","Realschule","Mecklenburg-Vorpommern","100","0.464399354139597","0.397105839270318","0.531692869008876"
"Stimme eher zu","2003","Realschule","Sachsen","349","0.527600261114875","0.489191255122203","0.566009267107547"
"Stimme eher zu","2003","Realschule","Sachsen-Anhalt","133","0.443909785850723","0.388332300983868","0.499487270717579"
"Stimme eher zu","2003","Realschule","Thüringen","174","0.494492985732035","0.444024406740636","0.544961564723434"
"Stimme eher zu","2003","(Fach-)Abitur","Schleswig-Holstein","42","0.606679320159814","0.497571541319046","0.715787099000583"
"Stimme eher zu","2003","(Fach-)Abitur","Hamburg","30","0.664141876981102","0.519576423274206","0.808707330687998"
"Stimme eher zu","2003","(Fach-)Abitur","Niedersachsen","122","0.61216923575481","0.543426578659406","0.680911892850214"
"Stimme eher zu","2003","(Fach-)Abitur","Bremen","10","","",""
"Stimme eher zu","2003","(Fach-)Abitur","Nordrhein-Westfalen","410","0.603675616564379","0.566938780642669","0.640412452486088"
"Stimme eher zu","2003","(Fach-)Abitur","Hessen","114","0.552318317318241","0.484082500728926","0.620554133907556"
"Stimme eher zu","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","79","0.57928163154221","0.496915406246781","0.661647856837639"
"Stimme eher zu","2003","(Fach-)Abitur","Baden-Württemberg","199","0.608258623111374","0.554007122363022","0.662510123859727"
"Stimme eher zu","2003","(Fach-)Abitur","Bayern","181","0.62883074810055","0.573700497896231","0.683960998304868"
"Stimme eher zu","2003","(Fach-)Abitur","Saarland","","","",""
"Stimme eher zu","2003","(Fach-)Abitur","Berlin","69","0.634192488144969","0.54538578946192","0.722999186828018"
"Stimme eher zu","2003","(Fach-)Abitur","Brandenburg","39","0.52426212206348","0.409699019378892","0.638825224748069"
"Stimme eher zu","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"Stimme eher zu","2003","(Fach-)Abitur","Sachsen","57","0.566727669184477","0.470562966954427","0.662892371414527"
"Stimme eher zu","2003","(Fach-)Abitur","Sachsen-Anhalt","30","0.414740308148711","0.297640532009715","0.531840084287707"
"Stimme eher zu","2003","(Fach-)Abitur","Thüringen","29","","",""
"Stimme eher zu","2003","AkademikerIn","Schleswig-Holstein","65","0.523058628020173","0.428420991503443","0.617696264536903"
"Stimme eher zu","2003","AkademikerIn","Hamburg","48","0.599773727425735","0.488890980728037","0.710656474123432"
"Stimme eher zu","2003","AkademikerIn","Niedersachsen","208","0.656179935965843","0.602251597380788","0.710108274550898"
"Stimme eher zu","2003","AkademikerIn","Bremen","21","","",""
"Stimme eher zu","2003","AkademikerIn","Nordrhein-Westfalen","538","0.593398414424301","0.560259781194067","0.626537047654535"
"Stimme eher zu","2003","AkademikerIn","Hessen","204","0.569539777665067","0.515542063780589","0.623537491549544"
"Stimme eher zu","2003","AkademikerIn","Rheinland-Pfalz,Saarland","132","0.701903177994621","0.636342329567528","0.767464026421713"
"Stimme eher zu","2003","AkademikerIn","Baden-Württemberg","309","0.647385842283924","0.604098927213556","0.690672757354293"
"Stimme eher zu","2003","AkademikerIn","Bayern","392","0.66105025851641","0.622593604778708","0.699506912254112"
"Stimme eher zu","2003","AkademikerIn","Saarland","","","",""
"Stimme eher zu","2003","AkademikerIn","Berlin","149","0.632091526540255","0.5721940816126","0.691988971467909"
"Stimme eher zu","2003","AkademikerIn","Brandenburg","153","0.575903739123519","0.5155998378805","0.636207640366539"
"Stimme eher zu","2003","AkademikerIn","Mecklenburg-Vorpommern","86","0.621946588380474","0.541044138412627","0.702849038348322"
"Stimme eher zu","2003","AkademikerIn","Sachsen","223","0.560549707864019","0.510248984110253","0.610850431617785"
"Stimme eher zu","2003","AkademikerIn","Sachsen-Anhalt","115","0.535468534595109","0.470009408099199","0.600927661091019"
"Stimme eher zu","2003","AkademikerIn","Thüringen","105","0.508497305093908","0.434639051118344","0.582355559069473"
"Lehne eher ab","2003","(noch) kein Abschluss","Schleswig-Holstein","9","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Hamburg","4","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Niedersachsen","30","0.363766559865625","0.260887240983421","0.466645878747829"
"Lehne eher ab","2003","(noch) kein Abschluss","Bremen","1","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Nordrhein-Westfalen","81","0.353177992804005","0.291675416361262","0.414680569246748"
"Lehne eher ab","2003","(noch) kein Abschluss","Hessen","16","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","15","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Baden-Württemberg","35","0.338594862072528","0.255301342724671","0.421888381420386"
"Lehne eher ab","2003","(noch) kein Abschluss","Bayern","40","0.407306883517682","0.309021646102119","0.505592120933245"
"Lehne eher ab","2003","(noch) kein Abschluss","Saarland","","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Berlin","13","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Brandenburg","8","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Sachsen","16","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Sachsen-Anhalt","9","","",""
"Lehne eher ab","2003","(noch) kein Abschluss","Thüringen","11","","",""
"Lehne eher ab","2003","Hauptschule","Schleswig-Holstein","94","0.316268420694972","0.261407349344693","0.371129492045252"
"Lehne eher ab","2003","Hauptschule","Hamburg","20","","",""
"Lehne eher ab","2003","Hauptschule","Niedersachsen","243","0.328964476844209","0.295428599279214","0.362500354409204"
"Lehne eher ab","2003","Hauptschule","Bremen","19","","",""
"Lehne eher ab","2003","Hauptschule","Nordrhein-Westfalen","653","0.337347181507865","0.316014585507431","0.358679777508298"
"Lehne eher ab","2003","Hauptschule","Hessen","210","0.386292634113057","0.345711478808209","0.426873789417906"
"Lehne eher ab","2003","Hauptschule","Rheinland-Pfalz,Saarland","241","0.332087818054576","0.296819158010269","0.367356478098884"
"Lehne eher ab","2003","Hauptschule","Baden-Württemberg","388","0.351775756847285","0.324224540676234","0.379326973018335"
"Lehne eher ab","2003","Hauptschule","Bayern","470","0.32421793066901","0.299785854050432","0.348650007287588"
"Lehne eher ab","2003","Hauptschule","Saarland","","","",""
"Lehne eher ab","2003","Hauptschule","Berlin","53","0.372387305947706","0.297006141632515","0.447768470262897"
"Lehne eher ab","2003","Hauptschule","Brandenburg","107","0.447372899684075","0.384856223524432","0.509889575843718"
"Lehne eher ab","2003","Hauptschule","Mecklenburg-Vorpommern","50","0.379012943368917","0.294637799693588","0.463388087044246"
"Lehne eher ab","2003","Hauptschule","Sachsen","180","0.438966103097107","0.3912778439179","0.486654362276314"
"Lehne eher ab","2003","Hauptschule","Sachsen-Anhalt","118","0.392976966233244","0.336569319684565","0.449384612781923"
"Lehne eher ab","2003","Hauptschule","Thüringen","102","0.302934292693397","0.250847984626548","0.355020600760245"
"Lehne eher ab","2003","Realschule","Schleswig-Holstein","51","0.309370510125625","0.2384100692774","0.38033095097385"
"Lehne eher ab","2003","Realschule","Hamburg","22","","",""
"Lehne eher ab","2003","Realschule","Niedersachsen","178","0.326818908580179","0.287511540103909","0.366126277056449"
"Lehne eher ab","2003","Realschule","Bremen","13","","",""
"Lehne eher ab","2003","Realschule","Nordrhein-Westfalen","349","0.367532960562849","0.336662337795516","0.398403583330182"
"Lehne eher ab","2003","Realschule","Hessen","116","0.351917096174008","0.301741339069291","0.402092853278725"
"Lehne eher ab","2003","Realschule","Rheinland-Pfalz,Saarland","91","0.350589460574256","0.292922201328116","0.408256719820396"
"Lehne eher ab","2003","Realschule","Baden-Württemberg","191","0.348674225343117","0.309722811749668","0.387625638936567"
"Lehne eher ab","2003","Realschule","Bayern","232","0.361239368180751","0.32555236503706","0.396926371324441"
"Lehne eher ab","2003","Realschule","Saarland","","","",""
"Lehne eher ab","2003","Realschule","Berlin","92","0.369224863939947","0.308547360052014","0.429902367827881"
"Lehne eher ab","2003","Realschule","Brandenburg","153","0.490373034415152","0.436023490940701","0.544722577889603"
"Lehne eher ab","2003","Realschule","Mecklenburg-Vorpommern","97","0.449845348000256","0.382720877168559","0.516969818831952"
"Lehne eher ab","2003","Realschule","Sachsen","268","0.432981872339919","0.394861329933049","0.471102414746789"
"Lehne eher ab","2003","Realschule","Sachsen-Anhalt","147","0.456559053744904","0.40084002187061","0.512278085619197"
"Lehne eher ab","2003","Realschule","Thüringen","166","0.395382469785775","0.346028000262629","0.44473693930892"
"Lehne eher ab","2003","(Fach-)Abitur","Schleswig-Holstein","23","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Hamburg","9","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Niedersachsen","50","0.264277177172878","0.202067724493952","0.326486629851804"
"Lehne eher ab","2003","(Fach-)Abitur","Bremen","9","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Nordrhein-Westfalen","205","0.295136292561378","0.260880153044903","0.329392432077853"
"Lehne eher ab","2003","(Fach-)Abitur","Hessen","74","0.356898007890638","0.291155692324587","0.422640323456689"
"Lehne eher ab","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","46","0.31829335840349","0.240575450957101","0.39601126584988"
"Lehne eher ab","2003","(Fach-)Abitur","Baden-Württemberg","78","0.280722588672662","0.230781870049191","0.330663307296133"
"Lehne eher ab","2003","(Fach-)Abitur","Bayern","85","0.2718957471533","0.22112248420974","0.32266901009686"
"Lehne eher ab","2003","(Fach-)Abitur","Saarland","","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Berlin","31","0.285862875936071","0.202556440174973","0.369169311697168"
"Lehne eher ab","2003","(Fach-)Abitur","Brandenburg","32","0.430997811088569","0.317397070730598","0.544598551446541"
"Lehne eher ab","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","8","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Sachsen","35","0.344099208241851","0.251903879042519","0.436294537441182"
"Lehne eher ab","2003","(Fach-)Abitur","Sachsen-Anhalt","28","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Thüringen","27","","",""
"Lehne eher ab","2003","AkademikerIn","Schleswig-Holstein","31","0.397901999589509","0.305159701023041","0.490644298155976"
"Lehne eher ab","2003","AkademikerIn","Hamburg","9","","",""
"Lehne eher ab","2003","AkademikerIn","Niedersachsen","60","0.232682172083719","0.184707815592639","0.280656528574798"
"Lehne eher ab","2003","AkademikerIn","Bremen","6","","",""
"Lehne eher ab","2003","AkademikerIn","Nordrhein-Westfalen","222","0.305091445348235","0.274027564485056","0.336155326211414"
"Lehne eher ab","2003","AkademikerIn","Hessen","83","0.309237051997757","0.258833968125862","0.359640135869652"
"Lehne eher ab","2003","AkademikerIn","Rheinland-Pfalz,Saarland","43","0.214647854372404","0.155801063950744","0.273494644794064"
"Lehne eher ab","2003","AkademikerIn","Baden-Württemberg","97","0.22426437931338","0.186475659373883","0.262053099252877"
"Lehne eher ab","2003","AkademikerIn","Bayern","127","0.230562356377464","0.196343340555841","0.264781372199088"
"Lehne eher ab","2003","AkademikerIn","Saarland","","","",""
"Lehne eher ab","2003","AkademikerIn","Berlin","65","0.248798239685954","0.195101197050564","0.302495282321345"
"Lehne eher ab","2003","AkademikerIn","Brandenburg","86","0.355586429721274","0.29717562816156","0.413997231280987"
"Lehne eher ab","2003","AkademikerIn","Mecklenburg-Vorpommern","44","0.326186384467528","0.247967547621444","0.404405221313611"
"Lehne eher ab","2003","AkademikerIn","Sachsen","130","0.393139934965197","0.34363709097636","0.442642778954035"
"Lehne eher ab","2003","AkademikerIn","Sachsen-Anhalt","92","0.383309218641357","0.319496974250369","0.447121463032345"
"Lehne eher ab","2003","AkademikerIn","Thüringen","53","0.350373238676171","0.279889460688107","0.420857016664234"
"Lehne voll ab","2003","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Hamburg","1","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Niedersachsen","6","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Bremen","","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Nordrhein-Westfalen","15","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Hessen","8","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Baden-Württemberg","9","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Bayern","2","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Saarland","","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Berlin","","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Brandenburg","1","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Sachsen","1","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Sachsen-Anhalt","6","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Thüringen","","","",""
"Lehne voll ab","2003","Hauptschule","Schleswig-Holstein","10","","",""
"Lehne voll ab","2003","Hauptschule","Hamburg","2","","",""
"Lehne voll ab","2003","Hauptschule","Niedersachsen","59","0.0819419835094341","0.0623647771846445","0.101519189834224"
"Lehne voll ab","2003","Hauptschule","Bremen","6","","",""
"Lehne voll ab","2003","Hauptschule","Nordrhein-Westfalen","135","0.0696831198633228","0.0581952003316634","0.0811710393949823"
"Lehne voll ab","2003","Hauptschule","Hessen","41","0.0898015731466841","0.0659731371457801","0.113630009147588"
"Lehne voll ab","2003","Hauptschule","Rheinland-Pfalz,Saarland","44","0.066596002391413","0.0479252545472245","0.0852667502356015"
"Lehne voll ab","2003","Hauptschule","Baden-Württemberg","69","0.0620408578580955","0.0481228831119316","0.0759588326042595"
"Lehne voll ab","2003","Hauptschule","Bayern","68","0.0567492659970268","0.0446730121089619","0.0688255198850917"
"Lehne voll ab","2003","Hauptschule","Saarland","","","",""
"Lehne voll ab","2003","Hauptschule","Berlin","10","","",""
"Lehne voll ab","2003","Hauptschule","Brandenburg","27","","",""
"Lehne voll ab","2003","Hauptschule","Mecklenburg-Vorpommern","13","","",""
"Lehne voll ab","2003","Hauptschule","Sachsen","18","","",""
"Lehne voll ab","2003","Hauptschule","Sachsen-Anhalt","35","0.137161032586697","0.0974297947953992","0.176892270377994"
"Lehne voll ab","2003","Hauptschule","Thüringen","27","","",""
"Lehne voll ab","2003","Realschule","Schleswig-Holstein","8","","",""
"Lehne voll ab","2003","Realschule","Hamburg","3","","",""
"Lehne voll ab","2003","Realschule","Niedersachsen","29","","",""
"Lehne voll ab","2003","Realschule","Bremen","4","","",""
"Lehne voll ab","2003","Realschule","Nordrhein-Westfalen","39","0.0372286730223948","0.0251065511015638","0.0493507949432258"
"Lehne voll ab","2003","Realschule","Hessen","19","","",""
"Lehne voll ab","2003","Realschule","Rheinland-Pfalz,Saarland","15","","",""
"Lehne voll ab","2003","Realschule","Baden-Württemberg","18","","",""
"Lehne voll ab","2003","Realschule","Bayern","24","","",""
"Lehne voll ab","2003","Realschule","Saarland","","","",""
"Lehne voll ab","2003","Realschule","Berlin","13","","",""
"Lehne voll ab","2003","Realschule","Brandenburg","21","","",""
"Lehne voll ab","2003","Realschule","Mecklenburg-Vorpommern","13","","",""
"Lehne voll ab","2003","Realschule","Sachsen","23","","",""
"Lehne voll ab","2003","Realschule","Sachsen-Anhalt","18","","",""
"Lehne voll ab","2003","Realschule","Thüringen","25","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Hamburg","","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Niedersachsen","5","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Bremen","1","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Nordrhein-Westfalen","31","0.0510178541424102","0.0344919720512871","0.0675437362335333"
"Lehne voll ab","2003","(Fach-)Abitur","Hessen","5","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Baden-Württemberg","3","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Bayern","7","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Saarland","","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Berlin","4","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Brandenburg","1","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Sachsen","4","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Sachsen-Anhalt","8","","",""
"Lehne voll ab","2003","(Fach-)Abitur","Thüringen","5","","",""
"Lehne voll ab","2003","AkademikerIn","Schleswig-Holstein","4","","",""
"Lehne voll ab","2003","AkademikerIn","Hamburg","2","","",""
