year,age_gr,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,17-29 y.,Less important,0.04473,108,2700,0.03693,0.05252
2021,30-45 y.,Very important,0.40852,1810,4132,0.39353,0.42351
2021,30-45 y.,Important,0.52592,2148,4132,0.51069,0.54115
2021,30-45 y.,Less important,0.04115,174,4132,0.03510,0.04721
2021,46-65 y.,Very important,0.33317,2452,6769,0.32194,0.34440
2021,46-65 y.,Important,0.60192,4000,6769,0.59026,0.61358
2021,46-65 y.,Less important,0.05516,317,6769,0.04972,0.06059
2021,66 and older,Very important,0.25833,933,3514,0.24386,0.27281
2021,66 and older,Important,0.66949,2383,3514,0.65393,0.68504
2021,66 and older,Less important,0.05688,198,3514,0.04922,0.06454
