year,age_gr,regtyp,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Urban regions,Very important,0.34252,790,2077,0.32211,0.36294
2008,17-29 y.,Urban regions,Important,0.52495,1172,2077,0.50347,0.54644
2008,17-29 y.,Urban regions,Less important,0.05360,115,2077,0.04391,0.06329
2008,17-29 y.,Rural regions,Very important,0.32642,374,1067,0.29827,0.35457
2008,17-29 y.,Rural regions,Important,0.54788,636,1067,0.51801,0.57776
2008,17-29 y.,Rural regions,Less important,0.05339,57,1067,0.03990,0.06689
2008,30-45 y.,Urban regions,Very important,0.29235,1049,3431,0.27713,0.30757
2008,30-45 y.,Urban regions,Important,0.63723,2186,3431,0.62114,0.65332
2008,30-45 y.,Urban regions,Less important,0.06257,196,3431,0.05447,0.07068
2008,30-45 y.,Rural regions,Very important,0.26208,436,1716,0.24127,0.28289
2008,30-45 y.,Rural regions,Important,0.65572,1155,1716,0.63323,0.67821
2008,30-45 y.,Rural regions,Less important,0.07455,125,1716,0.06212,0.08698
2008,46-65 y.,Urban regions,Very important,0.20920,964,4308,0.19705,0.22135
2008,46-65 y.,Urban regions,Important,0.68998,3010,4308,0.67617,0.70380
2008,46-65 y.,Urban regions,Less important,0.09400,334,4308,0.08528,0.10272
2008,46-65 y.,Rural regions,Very important,0.18631,458,2348,0.17056,0.20206
2008,46-65 y.,Rural regions,Important,0.71767,1687,2348,0.69946,0.73588
2008,46-65 y.,Rural regions,Less important,0.08821,203,2348,0.07674,0.09969
2008,66 and older,Urban regions,Very important,0.20906,608,2758,0.19388,0.22424
2008,66 and older,Urban regions,Important,0.66875,1878,2758,0.65118,0.68632
2008,66 and older,Urban regions,Less important,0.10057,272,2758,0.08934,0.11180
2008,66 and older,Rural regions,Very important,0.16511,267,1467,0.14610,0.18411
2008,66 and older,Rural regions,Important,0.70577,1054,1467,0.68245,0.72910
2008,66 and older,Rural regions,Less important,0.10558,146,1467,0.08985,0.12131
2012,17-29 y.,Urban regions,Very important,0.46648,1332,2552,0.44712,0.48584
2012,17-29 y.,Urban regions,Important,0.41433,1127,2552,0.39522,0.43345
2012,17-29 y.,Urban regions,Less important,0.04311,93,2552,0.03523,0.05100
2012,17-29 y.,Rural regions,Very important,0.41566,643,1413,0.38995,0.44136
2012,17-29 y.,Rural regions,Important,0.47105,713,1413,0.44501,0.49709
2012,17-29 y.,Rural regions,Less important,0.04793,57,1413,0.03678,0.05907
2012,30-45 y.,Urban regions,Very important,0.35888,2398,5819,0.34656,0.37121
2012,30-45 y.,Urban regions,Important,0.59588,3228,5819,0.58327,0.60849
2012,30-45 y.,Urban regions,Less important,0.04213,193,5819,0.03697,0.04729
2012,30-45 y.,Rural regions,Very important,0.36826,1231,3229,0.35162,0.38490
2012,30-45 y.,Rural regions,Important,0.59383,1904,3229,0.57689,0.61077
2012,30-45 y.,Rural regions,Less important,0.03442,94,3229,0.02813,0.04071
2012,46-65 y.,Urban regions,Very important,0.27168,1758,5753,0.26019,0.28318
2012,46-65 y.,Urban regions,Important,0.65091,3688,5753,0.63859,0.66323
2012,46-65 y.,Urban regions,Less important,0.07055,307,5753,0.06393,0.07717
2012,46-65 y.,Rural regions,Very important,0.25100,997,3575,0.23678,0.26522
2012,46-65 y.,Rural regions,Important,0.68492,2409,3575,0.66968,0.70015
2012,46-65 y.,Rural regions,Less important,0.05487,169,3575,0.04740,0.06233
2012,66 and older,Urban regions,Very important,0.24570,819,3259,0.23091,0.26048
2012,66 and older,Urban regions,Important,0.65958,2208,3259,0.64330,0.67585
2012,66 and older,Urban regions,Less important,0.07432,232,3259,0.06531,0.08333
2012,66 and older,Rural regions,Very important,0.21045,406,1856,0.19190,0.22900
2012,66 and older,Rural regions,Important,0.68690,1324,1856,0.66580,0.70801
2012,66 and older,Rural regions,Less important,0.07658,126,1856,0.06448,0.08868
2016,17-29 y.,Urban regions,Very important,0.44845,1320,2606,0.42935,0.46755
2016,17-29 y.,Urban regions,Important,0.42846,1192,2606,0.40946,0.44746
2016,17-29 y.,Urban regions,Less important,0.03612,94,2606,0.02895,0.04328
2016,17-29 y.,Rural regions,Very important,0.44557,589,1237,0.41786,0.47327
2016,17-29 y.,Rural regions,Important,0.41217,592,1237,0.38473,0.43961
2016,17-29 y.,Rural regions,Less important,0.04890,56,1237,0.03687,0.06092
2016,30-45 y.,Urban regions,Very important,0.39946,1996,4694,0.38544,0.41347
2016,30-45 y.,Urban regions,Important,0.55023,2544,4694,0.53599,0.56446
2016,30-45 y.,Urban regions,Less important,0.04014,154,4694,0.03452,0.04576
2016,30-45 y.,Rural regions,Very important,0.36050,950,2377,0.34119,0.37980
2016,30-45 y.,Rural regions,Important,0.60075,1353,2377,0.58106,0.62044
2016,30-45 y.,Rural regions,Less important,0.02971,74,2377,0.02288,0.03653
2016,46-65 y.,Urban regions,Very important,0.29639,1800,5423,0.28423,0.30854
2016,46-65 y.,Urban regions,Important,0.63025,3332,5423,0.61740,0.64310
2016,46-65 y.,Urban regions,Less important,0.06522,291,5423,0.05865,0.07180
2016,46-65 y.,Rural regions,Very important,0.29818,1010,3137,0.28217,0.31419
2016,46-65 y.,Rural regions,Important,0.64440,1987,3137,0.62764,0.66115
2016,46-65 y.,Rural regions,Less important,0.05237,140,3137,0.04458,0.06017
2016,66 and older,Urban regions,Very important,0.24940,741,2940,0.23375,0.26504
2016,66 and older,Urban regions,Important,0.66844,2016,2940,0.65142,0.68546
2016,66 and older,Urban regions,Less important,0.07130,183,2940,0.06200,0.08061
2016,66 and older,Rural regions,Very important,0.25858,442,1733,0.23796,0.27920
2016,66 and older,Rural regions,Important,0.67051,1187,1733,0.64837,0.69264
2016,66 and older,Rural regions,Less important,0.05717,104,1733,0.04624,0.06811
2021,17-29 y.,Urban regions,Very important,0.49716,1075,1923,0.47481,0.51951
2021,17-29 y.,Urban regions,Important,0.35797,767,1923,0.33654,0.37941
2021,17-29 y.,Urban regions,Less important,0.05118,81,1923,0.04133,0.06103
2021,17-29 y.,Rural regions,Very important,0.47830,414,750,0.44252,0.51407
2021,17-29 y.,Rural regions,Important,0.40569,336,750,0.37053,0.44086
2021,30-45 y.,Urban regions,Very important,0.41782,1250,2800,0.39955,0.43609
2021,30-45 y.,Urban regions,Important,0.51821,1434,2800,0.49970,0.53672
2021,30-45 y.,Urban regions,Less important,0.03902,116,2800,0.03184,0.04619
2021,30-45 y.,Rural regions,Very important,0.38662,560,1332,0.36046,0.41278
2021,30-45 y.,Rural regions,Important,0.54409,714,1332,0.51733,0.57085
2021,30-45 y.,Rural regions,Less important,0.04618,58,1332,0.03491,0.05746
2021,46-65 y.,Urban regions,Very important,0.35051,1653,4419,0.33644,0.36458
2021,46-65 y.,Urban regions,Important,0.58953,2570,4419,0.57503,0.60404
2021,46-65 y.,Urban regions,Less important,0.05044,196,4419,0.04399,0.05690
2021,46-65 y.,Rural regions,Very important,0.30016,799,2349,0.28162,0.31870
2021,46-65 y.,Rural regions,Important,0.62517,1429,2349,0.60559,0.64475
2021,46-65 y.,Rural regions,Less important,0.06443,121,2349,0.05450,0.07437
2021,66 and older,Urban regions,Very important,0.25750,577,2204,0.23924,0.27576
2021,66 and older,Urban regions,Important,0.66563,1496,2204,0.64593,0.68533
2021,66 and older,Urban regions,Less important,0.06125,131,2204,0.05123,0.07126
2021,66 and older,Rural regions,Very important,0.25994,356,1310,0.23618,0.28370
2021,66 and older,Rural regions,Important,0.67696,887,1310,0.65162,0.70229
2021,66 and older,Rural regions,Less important,0.04844,67,1310,0.03681,0.06007
