year,pgisced97,plj0175,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Second Stage of Tertiary Education,No,0.05866,437,5538,0.05247,0.06485
2014,Pre-primary Level,Yes,0.38713,294,355,0.33639,0.43787
2014,Pre-primary Level,No,0.05202,61,355,0.02889,0.07515
2014,Primary Level,Yes,0.43494,173,173,0.36085,0.50903
2014,Lower Secondary Level,Yes,0.65988,1730,1893,0.63853,0.68123
2014,Lower Secondary Level,No,0.04187,163,1893,0.03284,0.05089
2014,Upper Secondary Level,Yes,0.83775,9856,10380,0.83065,0.84484
2014,Upper Secondary Level,No,0.03778,524,10380,0.03411,0.04145
2014,Post-secondary Non-tertiary Level,Yes,0.71723,1272,1362,0.69331,0.74116
2014,Post-secondary Non-tertiary Level,No,0.04081,90,1362,0.03030,0.05132
2014,First Stage of Tertiary Education,Yes,0.90161,1399,1463,0.88634,0.91687
2014,First Stage of Tertiary Education,No,0.02583,64,1463,0.01770,0.03396
2014,Second Stage of Tertiary Education,Yes,0.81060,4715,4953,0.79969,0.82151
2014,Second Stage of Tertiary Education,No,0.03859,238,4953,0.03323,0.04396
2015,Pre-primary Level,Yes,0.36153,221,291,0.30623,0.41682
2015,Pre-primary Level,No,0.08011,70,291,0.04887,0.11136
2015,Primary Level,Yes,0.42850,161,161,0.35183,0.50518
2015,Lower Secondary Level,Yes,0.64548,1609,1822,0.62351,0.66745
2015,Lower Secondary Level,No,0.05504,213,1822,0.04456,0.06551
2015,Upper Secondary Level,Yes,0.83597,9417,10073,0.82874,0.84320
2015,Upper Secondary Level,No,0.04551,656,10073,0.04144,0.04958
2015,Post-secondary Non-tertiary Level,Yes,0.68971,1224,1339,0.66492,0.71450
2015,Post-secondary Non-tertiary Level,No,0.04848,115,1339,0.03697,0.05999
2015,First Stage of Tertiary Education,Yes,0.89185,1347,1410,0.87563,0.90806
2015,First Stage of Tertiary Education,No,0.03168,63,1410,0.02253,0.04083
2015,Second Stage of Tertiary Education,Yes,0.79848,4611,4911,0.78726,0.80970
2015,Second Stage of Tertiary Education,No,0.05163,300,4911,0.04544,0.05781
2016,Pre-primary Level,Yes,0.36231,223,266,0.30444,0.42019
2016,Pre-primary Level,No,0.03673,43,266,0.01408,0.05938
2016,Primary Level,Yes,0.38381,136,136,0.30177,0.46585
2016,Lower Secondary Level,Yes,0.63506,1506,1706,0.61221,0.65791
2016,Lower Secondary Level,No,0.05950,200,1706,0.04827,0.07073
2016,Upper Secondary Level,Yes,0.83232,8676,9291,0.82472,0.83991
2016,Upper Secondary Level,No,0.04840,615,9291,0.04403,0.05276
2016,Post-secondary Non-tertiary Level,Yes,0.67848,1177,1275,0.65284,0.70413
2016,Post-secondary Non-tertiary Level,No,0.04652,98,1275,0.03495,0.05808
2016,First Stage of Tertiary Education,Yes,0.89864,1242,1295,0.88219,0.91508
2016,First Stage of Tertiary Education,No,0.02452,53,1295,0.01610,0.03295
2016,Second Stage of Tertiary Education,Yes,0.79122,4373,4649,0.77954,0.80291
2016,Second Stage of Tertiary Education,No,0.04914,276,4649,0.04292,0.05535
2017,Pre-primary Level,Yes,0.43455,296,356,0.38299,0.48612
2017,Pre-primary Level,No,0.04833,60,356,0.02602,0.07064
2017,Primary Level,Yes,0.36251,170,170,0.29003,0.43498
2017,Lower Secondary Level,Yes,0.64301,1705,1880,0.62135,0.66468
2017,Lower Secondary Level,No,0.04510,175,1880,0.03572,0.05449
2017,Upper Secondary Level,Yes,0.82634,9668,10382,0.81905,0.83362
2017,Upper Secondary Level,No,0.05127,714,10382,0.04703,0.05551
2017,Post-secondary Non-tertiary Level,Yes,0.68415,1429,1549,0.66099,0.70730
2017,Post-secondary Non-tertiary Level,No,0.05999,120,1549,0.04816,0.07182
2017,First Stage of Tertiary Education,Yes,0.88195,1362,1428,0.86521,0.89869
2017,First Stage of Tertiary Education,No,0.03241,66,1428,0.02322,0.04160
2017,Second Stage of Tertiary Education,Yes,0.79637,5008,5301,0.78552,0.80721
2017,Second Stage of Tertiary Education,No,0.04744,293,5301,0.04172,0.05317
2018,Pre-primary Level,Yes,0.41638,228,293,0.35984,0.47292
2018,Pre-primary Level,No,0.06765,65,293,0.03884,0.09645
2018,Primary Level,Yes,0.31911,172,204,0.25498,0.38323
2018,Primary Level,No,0.04531,32,204,0.01670,0.07393
2018,Lower Secondary Level,Yes,0.63305,1672,1871,0.61120,0.65489
2018,Lower Secondary Level,No,0.05507,199,1871,0.04474,0.06541
2018,Upper Secondary Level,Yes,0.82108,9262,9966,0.81356,0.82861
2018,Upper Secondary Level,No,0.05282,704,9966,0.04843,0.05721
2018,Post-secondary Non-tertiary Level,Yes,0.69215,1404,1520,0.66893,0.71536
2018,Post-secondary Non-tertiary Level,No,0.05808,116,1520,0.04632,0.06985
2018,First Stage of Tertiary Education,Yes,0.89487,1305,1372,0.87863,0.91111
2018,First Stage of Tertiary Education,No,0.02887,67,1372,0.02001,0.03773
2018,Second Stage of Tertiary Education,Yes,0.78954,4885,5180,0.77844,0.80064
2018,Second Stage of Tertiary Education,No,0.04907,295,5180,0.04319,0.05495
2020,Pre-primary Level,Yes,0.35164,208,276,0.29521,0.40808
2020,Pre-primary Level,No,0.06431,68,276,0.03532,0.09330
2020,Primary Level,Yes,0.30911,132,132,0.22997,0.38824
2020,Lower Secondary Level,Yes,0.64573,1459,1626,0.62248,0.66899
2020,Lower Secondary Level,No,0.04634,167,1626,0.03612,0.05656
2020,Upper Secondary Level,Yes,0.83445,8365,8980,0.82676,0.84214
2020,Upper Secondary Level,No,0.05120,615,8980,0.04664,0.05576
2020,Post-secondary Non-tertiary Level,Yes,0.71881,1454,1577,0.69661,0.74100
2020,Post-secondary Non-tertiary Level,No,0.06142,123,1577,0.04957,0.07327
2020,First Stage of Tertiary Education,Yes,0.89477,1325,1380,0.87857,0.91097
2020,First Stage of Tertiary Education,No,0.03295,55,1380,0.02352,0.04237
2020,Second Stage of Tertiary Education,Yes,0.80713,5276,5606,0.79680,0.81746
2020,Second Stage of Tertiary Education,No,0.04571,330,5606,0.04024,0.05118
2021,Pre-primary Level,Yes,0.39158,112,112,0.30078,0.48238
2021,Primary Level,Yes,0.30211,87,87,0.20506,0.39916
2021,Lower Secondary Level,Yes,0.61229,902,1001,0.58209,0.64249
2021,Lower Secondary Level,No,0.05108,99,1001,0.03744,0.06473
2021,Upper Secondary Level,Yes,0.82673,5630,6112,0.81724,0.83622
2021,Upper Secondary Level,No,0.05774,482,6112,0.05189,0.06359
2021,Post-secondary Non-tertiary Level,Yes,0.70432,1046,1144,0.67787,0.73078
2021,Post-secondary Non-tertiary Level,No,0.07184,98,1144,0.05687,0.08681
2021,First Stage of Tertiary Education,Yes,0.87388,898,944,0.85269,0.89507
2021,First Stage of Tertiary Education,No,0.04240,46,944,0.02954,0.05526
2021,Second Stage of Tertiary Education,Yes,0.79223,4053,4321,0.78013,0.80433
2021,Second Stage of Tertiary Education,No,0.05054,268,4321,0.04401,0.05707
