year,age_gr,pgisced97,plj0175,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,17-29 y.,Lower Secondary Level,No,0.11159,109,537,0.08494,0.13825
2016,17-29 y.,Upper Secondary Level,Yes,0.74274,988,1173,0.71771,0.76777
2016,17-29 y.,Upper Secondary Level,No,0.10486,185,1173,0.08732,0.12240
2016,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.72530,167,167,0.65739,0.79320
2016,17-29 y.,First Stage of Tertiary Education,Yes,0.91146,42,42,0.82450,0.99842
2016,17-29 y.,Second Stage of Tertiary Education,Yes,0.72341,257,257,0.66862,0.77821
2016,30-45 y.,Primary Level,Yes,0.31976,46,46,0.18350,0.45603
2016,30-45 y.,Lower Secondary Level,Yes,0.51350,248,293,0.45617,0.57083
2016,30-45 y.,Lower Secondary Level,No,0.05763,45,293,0.03090,0.08435
2016,30-45 y.,Upper Secondary Level,Yes,0.73824,2001,2175,0.71976,0.75672
2016,30-45 y.,Upper Secondary Level,No,0.05765,174,2175,0.04785,0.06744
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.65258,483,525,0.61181,0.69335
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.05377,42,525,0.03446,0.07309
2016,30-45 y.,First Stage of Tertiary Education,Yes,0.88371,287,287,0.84656,0.92087
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.73695,1228,1327,0.71326,0.76065
2016,30-45 y.,Second Stage of Tertiary Education,No,0.04503,99,1327,0.03387,0.05619
2016,46-65 y.,Primary Level,Yes,0.41416,41,41,0.26150,0.56681
2016,46-65 y.,Lower Secondary Level,Yes,0.57837,315,315,0.52375,0.63299
2016,46-65 y.,Upper Secondary Level,Yes,0.85306,3459,3651,0.84157,0.86454
2016,46-65 y.,Upper Secondary Level,No,0.04147,192,3651,0.03500,0.04794
2016,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.66977,444,476,0.62748,0.71206
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.03565,32,476,0.01898,0.05233
2016,46-65 y.,First Stage of Tertiary Education,Yes,0.88645,616,616,0.86137,0.91152
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.79831,1821,1939,0.78045,0.81618
2016,46-65 y.,Second Stage of Tertiary Education,No,0.05771,118,1939,0.04732,0.06809
2016,66 and older,Lower Secondary Level,Yes,0.80259,515,515,0.76818,0.83700
2016,66 and older,Upper Secondary Level,Yes,0.91858,2228,2292,0.90738,0.92978
2016,66 and older,Upper Secondary Level,No,0.02245,64,2292,0.01639,0.02852
2016,66 and older,Post-secondary Non-tertiary Level,Yes,0.72495,83,83,0.62829,0.82160
2016,66 and older,First Stage of Tertiary Education,Yes,0.93353,297,297,0.90515,0.96191
2016,66 and older,Second Stage of Tertiary Education,Yes,0.89192,1067,1103,0.87359,0.91025
2016,66 and older,Second Stage of Tertiary Education,No,0.02820,36,1103,0.01842,0.03797
2017,17-29 y.,Pre-primary Level,Yes,0.43413,295,355,0.38250,0.48576
2017,17-29 y.,Pre-primary Level,No,0.04838,60,355,0.02603,0.07074
2017,17-29 y.,Primary Level,Yes,0.33360,36,36,0.17739,0.48981
2017,17-29 y.,Lower Secondary Level,Yes,0.56464,477,572,0.52398,0.60531
2017,17-29 y.,Lower Secondary Level,No,0.08379,95,572,0.06107,0.10652
2017,17-29 y.,Upper Secondary Level,Yes,0.72501,1249,1469,0.70217,0.74785
2017,17-29 y.,Upper Secondary Level,No,0.11172,220,1469,0.09560,0.12783
2017,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.73201,224,224,0.67388,0.79015
2017,17-29 y.,First Stage of Tertiary Education,Yes,0.82120,52,52,0.71604,0.92637
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.80485,373,373,0.76457,0.84512
2017,30-45 y.,Primary Level,Yes,0.31439,58,58,0.19386,0.43492
2017,30-45 y.,Lower Secondary Level,Yes,0.53002,296,331,0.47617,0.58387
2017,30-45 y.,Lower Secondary Level,No,0.04646,35,331,0.02375,0.06916
2017,30-45 y.,Upper Secondary Level,Yes,0.73424,2019,2215,0.71584,0.75264
2017,30-45 y.,Upper Secondary Level,No,0.05787,196,2215,0.04815,0.06760
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.66184,542,583,0.62341,0.70028
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.05110,41,583,0.03321,0.06899
2017,30-45 y.,First Stage of Tertiary Education,Yes,0.86171,291,291,0.82197,0.90144
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.72872,1384,1493,0.70616,0.75128
2017,30-45 y.,Second Stage of Tertiary Education,No,0.05328,109,1493,0.04188,0.06468
2017,46-65 y.,Primary Level,Yes,0.42702,61,61,0.30186,0.55218
2017,46-65 y.,Lower Secondary Level,Yes,0.59734,423,423,0.55055,0.64413
2017,46-65 y.,Upper Secondary Level,Yes,0.85005,4054,4273,0.83934,0.86075
2017,46-65 y.,Upper Secondary Level,No,0.04147,219,4273,0.03549,0.04745
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.67330,568,612,0.63611,0.71049
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.04735,44,612,0.03051,0.06420
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.87783,703,737,0.85417,0.90149
2017,46-65 y.,First Stage of Tertiary Education,No,0.03599,34,737,0.02253,0.04944
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.79733,2124,2242,0.78068,0.81397
2017,46-65 y.,Second Stage of Tertiary Education,No,0.04543,118,2242,0.03681,0.05405
2017,66 and older,Lower Secondary Level,Yes,0.80766,509,509,0.77339,0.84194
2017,66 and older,Upper Secondary Level,Yes,0.90928,2346,2425,0.89785,0.92072
2017,66 and older,Upper Secondary Level,No,0.02991,79,2425,0.02313,0.03670
2017,66 and older,Post-secondary Non-tertiary Level,Yes,0.71332,95,95,0.62190,0.80474
2017,66 and older,First Stage of Tertiary Education,Yes,0.91720,316,316,0.88677,0.94763
2017,66 and older,Second Stage of Tertiary Education,Yes,0.89492,1127,1165,0.87730,0.91253
2017,66 and older,Second Stage of Tertiary Education,No,0.03167,38,1165,0.02161,0.04173
2018,17-29 y.,Pre-primary Level,Yes,0.41785,228,293,0.36128,0.47442
2018,17-29 y.,Pre-primary Level,No,0.06789,65,293,0.03903,0.09674
2018,17-29 y.,Primary Level,Yes,0.32386,45,45,0.18559,0.46213
2018,17-29 y.,Lower Secondary Level,Yes,0.53165,495,607,0.49192,0.57138
2018,17-29 y.,Lower Secondary Level,No,0.09986,112,607,0.07599,0.12373
2018,17-29 y.,Upper Secondary Level,Yes,0.74465,1245,1464,0.72230,0.76699
2018,17-29 y.,Upper Secondary Level,No,0.10658,219,1464,0.09077,0.12239
2018,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.73882,232,232,0.68217,0.79546
2018,17-29 y.,First Stage of Tertiary Education,Yes,0.96237,52,52,0.91015,1.01460
2018,17-29 y.,Second Stage of Tertiary Education,Yes,0.77804,388,388,0.73664,0.81945
2018,30-45 y.,Primary Level,Yes,0.29058,57,57,0.17167,0.40950
2018,30-45 y.,Lower Secondary Level,Yes,0.50711,279,316,0.45190,0.56232
2018,30-45 y.,Lower Secondary Level,No,0.06489,37,316,0.03769,0.09210
2018,30-45 y.,Upper Secondary Level,Yes,0.71811,1811,1988,0.69833,0.73790
2018,30-45 y.,Upper Secondary Level,No,0.05273,177,1988,0.04290,0.06256
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.67882,515,546,0.63961,0.71802
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.04072,31,546,0.02412,0.05731
2018,30-45 y.,First Stage of Tertiary Education,Yes,0.86496,268,268,0.82396,0.90595
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.72255,1324,1432,0.69935,0.74575
2018,30-45 y.,Second Stage of Tertiary Education,No,0.05646,108,1432,0.04450,0.06842
2018,46-65 y.,Primary Level,Yes,0.34230,58,58,0.21912,0.46548
2018,46-65 y.,Lower Secondary Level,Yes,0.61545,411,411,0.56836,0.66254
2018,46-65 y.,Upper Secondary Level,Yes,0.84114,3889,4101,0.82995,0.85232
2018,46-65 y.,Upper Secondary Level,No,0.04509,212,4101,0.03874,0.05144
2018,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.69876,558,606,0.66220,0.73531
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.04631,48,606,0.02957,0.06306
2018,46-65 y.,First Stage of Tertiary Education,Yes,0.89845,666,666,0.87549,0.92141
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.81249,2038,2150,0.79599,0.82899
2018,46-65 y.,Second Stage of Tertiary Education,No,0.04527,112,2150,0.03648,0.05406
2018,66 and older,Lower Secondary Level,Yes,0.79383,487,487,0.75786,0.82980
2018,66 and older,Upper Secondary Level,Yes,0.90131,2317,2413,0.88941,0.91321
2018,66 and older,Upper Secondary Level,No,0.03672,96,2413,0.02921,0.04422
2018,66 and older,Post-secondary Non-tertiary Level,Yes,0.64302,99,99,0.54816,0.73788
2018,66 and older,First Stage of Tertiary Education,Yes,0.89812,319,319,0.86487,0.93136
2018,66 and older,Second Stage of Tertiary Education,Yes,0.85961,1135,1180,0.83978,0.87944
2018,66 and older,Second Stage of Tertiary Education,No,0.03645,45,1180,0.02575,0.04715
2020,17-29 y.,Pre-primary Level,Yes,0.35212,208,276,0.29567,0.40857
2020,17-29 y.,Pre-primary Level,No,0.06440,68,276,0.03539,0.09341
2020,17-29 y.,Primary Level,Yes,0.29914,31,31,0.13529,0.46299
2020,17-29 y.,Lower Secondary Level,Yes,0.57550,425,525,0.53318,0.61782
2020,17-29 y.,Lower Secondary Level,No,0.09710,100,525,0.07175,0.12245
2020,17-29 y.,Upper Secondary Level,Yes,0.78979,1109,1295,0.76759,0.81199
2020,17-29 y.,Upper Secondary Level,No,0.08889,186,1295,0.07338,0.10440
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.81139,230,230,0.76072,0.86206
2020,17-29 y.,First Stage of Tertiary Education,Yes,0.89697,47,47,0.80912,0.98482
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.82254,366,412,0.78560,0.85948
2020,17-29 y.,Second Stage of Tertiary Education,No,0.08459,46,412,0.05769,0.11149
2020,30-45 y.,Primary Level,Yes,0.27055,44,44,0.13776,0.40333
2020,30-45 y.,Lower Secondary Level,Yes,0.52368,254,287,0.46580,0.58156
2020,30-45 y.,Lower Secondary Level,No,0.04536,33,287,0.02124,0.06947
2020,30-45 y.,Upper Secondary Level,Yes,0.74442,1460,1606,0.72308,0.76576
2020,30-45 y.,Upper Secondary Level,No,0.06098,146,1606,0.04928,0.07269
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.72069,471,505,0.68152,0.75986
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.05195,34,505,0.03257,0.07132
2020,30-45 y.,First Stage of Tertiary Education,Yes,0.86252,244,244,0.81923,0.90582
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.74142,1318,1415,0.71860,0.76424
2020,30-45 y.,Second Stage of Tertiary Education,No,0.04633,97,1415,0.03537,0.05728
2020,46-65 y.,Primary Level,Yes,0.35616,46,46,0.21625,0.49607
2020,46-65 y.,Lower Secondary Level,Yes,0.60950,366,366,0.55945,0.65955
2020,46-65 y.,Upper Secondary Level,Yes,0.84308,3587,3782,0.83149,0.85467
2020,46-65 y.,Upper Secondary Level,No,0.04503,195,3782,0.03842,0.05164
2020,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.71880,655,709,0.68568,0.75192
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.05219,54,709,0.03581,0.06858
2020,46-65 y.,First Stage of Tertiary Education,Yes,0.91240,708,708,0.89156,0.93324
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.82365,2369,2509,0.80873,0.83856
2020,46-65 y.,Second Stage of Tertiary Education,No,0.04547,140,2509,0.03731,0.05362
2020,66 and older,Lower Secondary Level,Yes,0.81467,414,414,0.77719,0.85214
2020,66 and older,Upper Secondary Level,Yes,0.90017,2209,2297,0.88791,0.91243
2020,66 and older,Upper Secondary Level,No,0.03598,88,2297,0.02836,0.04360
2020,66 and older,Post-secondary Non-tertiary Level,Yes,0.55949,98,98,0.46069,0.65829
2020,66 and older,First Stage of Tertiary Education,Yes,0.89005,326,326,0.85603,0.92406
2020,66 and older,Second Stage of Tertiary Education,Yes,0.87840,1223,1270,0.86042,0.89639
2020,66 and older,Second Stage of Tertiary Education,No,0.02932,47,1270,0.02004,0.03860
2021,17-29 y.,Pre-primary Level,Yes,0.39200,112,112,0.30118,0.48282
2021,17-29 y.,Lower Secondary Level,Yes,0.54602,264,313,0.49077,0.60126
2021,17-29 y.,Lower Secondary Level,No,0.09295,49,313,0.06073,0.12517
2021,17-29 y.,Upper Secondary Level,Yes,0.79795,803,953,0.77245,0.82346
2021,17-29 y.,Upper Secondary Level,No,0.09897,150,953,0.08000,0.11794
2021,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.79117,170,170,0.72989,0.85245
2021,17-29 y.,First Stage of Tertiary Education,Yes,0.95357,32,32,0.87950,1.02764
2021,17-29 y.,Second Stage of Tertiary Education,Yes,0.82589,326,363,0.78683,0.86496
2021,17-29 y.,Second Stage of Tertiary Education,No,0.08829,37,363,0.05906,0.11752
2021,30-45 y.,Lower Secondary Level,Yes,0.49062,164,164,0.41387,0.56736
2021,30-45 y.,Upper Secondary Level,Yes,0.73563,939,1047,0.70891,0.76236
2021,30-45 y.,Upper Secondary Level,No,0.05472,108,1047,0.04094,0.06850
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.68541,327,327,0.63501,0.73582
2021,30-45 y.,First Stage of Tertiary Education,Yes,0.83166,168,168,0.77491,0.88841
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.73838,990,1065,0.71197,0.76479
2021,30-45 y.,Second Stage of Tertiary Education,No,0.04718,75,1065,0.03444,0.05992
