"ple0055","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"4","1984","Mecklenburg-Vorpommern","männlich","","","",""
"4","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"4","1984","Sachsen","männlich","","","",""
"4","1984","Sachsen","weiblich","","","",""
"4","1984","Sachsen-Anhalt","männlich","","","",""
"4","1984","Sachsen-Anhalt","weiblich","","","",""
"4","1984","Thüringen","männlich","","","",""
"4","1984","Thüringen","weiblich","","","",""
"5","1984","Schleswig-Holstein","männlich","","","",""
"5","1984","Schleswig-Holstein","weiblich","","","",""
"5","1984","Hamburg","männlich","","","",""
"5","1984","Hamburg","weiblich","","","",""
"5","1984","Niedersachsen","männlich","","","",""
"5","1984","Niedersachsen","weiblich","","","",""
"5","1984","Bremen","männlich","","","",""
"5","1984","Bremen","weiblich","","","",""
"5","1984","Nordrhein-Westfalen","männlich","1","","",""
"5","1984","Nordrhein-Westfalen","weiblich","2","","",""
"5","1984","Hessen","männlich","","","",""
"5","1984","Hessen","weiblich","","","",""
"5","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"5","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"5","1984","Baden-Württemberg","männlich","","","",""
"5","1984","Baden-Württemberg","weiblich","","","",""
"5","1984","Bayern","männlich","1","","",""
"5","1984","Bayern","weiblich","1","","",""
"5","1984","Saarland","männlich","","","",""
"5","1984","Saarland","weiblich","","","",""
"5","1984","Berlin","männlich","","","",""
"5","1984","Berlin","weiblich","","","",""
"5","1984","Brandenburg","männlich","","","",""
"5","1984","Brandenburg","weiblich","","","",""
"5","1984","Mecklenburg-Vorpommern","männlich","","","",""
"5","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"5","1984","Sachsen","männlich","","","",""
"5","1984","Sachsen","weiblich","","","",""
"5","1984","Sachsen-Anhalt","männlich","","","",""
"5","1984","Sachsen-Anhalt","weiblich","","","",""
"5","1984","Thüringen","männlich","","","",""
"5","1984","Thüringen","weiblich","","","",""
"6","1984","Schleswig-Holstein","männlich","","","",""
"6","1984","Schleswig-Holstein","weiblich","","","",""
"6","1984","Hamburg","männlich","","","",""
"6","1984","Hamburg","weiblich","","","",""
"6","1984","Niedersachsen","männlich","","","",""
"6","1984","Niedersachsen","weiblich","","","",""
"6","1984","Bremen","männlich","","","",""
"6","1984","Bremen","weiblich","","","",""
"6","1984","Nordrhein-Westfalen","männlich","1","","",""
"6","1984","Nordrhein-Westfalen","weiblich","1","","",""
"6","1984","Hessen","männlich","","","",""
"6","1984","Hessen","weiblich","","","",""
"6","1984","Rheinland-Pfalz,Saarland","männlich","1","","",""
"6","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"6","1984","Baden-Württemberg","männlich","","","",""
"6","1984","Baden-Württemberg","weiblich","","","",""
"6","1984","Bayern","männlich","2","","",""
"6","1984","Bayern","weiblich","","","",""
"6","1984","Saarland","männlich","","","",""
"6","1984","Saarland","weiblich","","","",""
"6","1984","Berlin","männlich","","","",""
"6","1984","Berlin","weiblich","","","",""
"6","1984","Brandenburg","männlich","","","",""
"6","1984","Brandenburg","weiblich","","","",""
"6","1984","Mecklenburg-Vorpommern","männlich","","","",""
"6","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"6","1984","Sachsen","männlich","","","",""
"6","1984","Sachsen","weiblich","","","",""
"6","1984","Sachsen-Anhalt","männlich","","","",""
"6","1984","Sachsen-Anhalt","weiblich","","","",""
"6","1984","Thüringen","männlich","","","",""
"6","1984","Thüringen","weiblich","","","",""
"7","1984","Schleswig-Holstein","männlich","","","",""
"7","1984","Schleswig-Holstein","weiblich","","","",""
"7","1984","Hamburg","männlich","","","",""
"7","1984","Hamburg","weiblich","","","",""
"7","1984","Niedersachsen","männlich","","","",""
"7","1984","Niedersachsen","weiblich","2","","",""
"7","1984","Bremen","männlich","","","",""
"7","1984","Bremen","weiblich","","","",""
"7","1984","Nordrhein-Westfalen","männlich","","","",""
"7","1984","Nordrhein-Westfalen","weiblich","","","",""
"7","1984","Hessen","männlich","","","",""
"7","1984","Hessen","weiblich","","","",""
"7","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"7","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"7","1984","Baden-Württemberg","männlich","1","","",""
"7","1984","Baden-Württemberg","weiblich","1","","",""
"7","1984","Bayern","männlich","","","",""
"7","1984","Bayern","weiblich","","","",""
"7","1984","Saarland","männlich","","","",""
"7","1984","Saarland","weiblich","","","",""
"7","1984","Berlin","männlich","","","",""
"7","1984","Berlin","weiblich","","","",""
"7","1984","Brandenburg","männlich","","","",""
"7","1984","Brandenburg","weiblich","","","",""
"7","1984","Mecklenburg-Vorpommern","männlich","","","",""
"7","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"7","1984","Sachsen","männlich","","","",""
"7","1984","Sachsen","weiblich","","","",""
"7","1984","Sachsen-Anhalt","männlich","","","",""
"7","1984","Sachsen-Anhalt","weiblich","","","",""
"7","1984","Thüringen","männlich","","","",""
"7","1984","Thüringen","weiblich","","","",""
"8","1984","Schleswig-Holstein","männlich","","","",""
"8","1984","Schleswig-Holstein","weiblich","","","",""
"8","1984","Hamburg","männlich","","","",""
"8","1984","Hamburg","weiblich","","","",""
"8","1984","Niedersachsen","männlich","","","",""
"8","1984","Niedersachsen","weiblich","","","",""
"8","1984","Bremen","männlich","","","",""
"8","1984","Bremen","weiblich","","","",""
"8","1984","Nordrhein-Westfalen","männlich","","","",""
"8","1984","Nordrhein-Westfalen","weiblich","","","",""
"8","1984","Hessen","männlich","","","",""
"8","1984","Hessen","weiblich","","","",""
"8","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"8","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"8","1984","Baden-Württemberg","männlich","","","",""
"8","1984","Baden-Württemberg","weiblich","1","","",""
"8","1984","Bayern","männlich","","","",""
"8","1984","Bayern","weiblich","","","",""
"8","1984","Saarland","männlich","","","",""
"8","1984","Saarland","weiblich","","","",""
"8","1984","Berlin","männlich","","","",""
"8","1984","Berlin","weiblich","","","",""
"8","1984","Brandenburg","männlich","","","",""
"8","1984","Brandenburg","weiblich","","","",""
"8","1984","Mecklenburg-Vorpommern","männlich","","","",""
"8","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"8","1984","Sachsen","männlich","","","",""
"8","1984","Sachsen","weiblich","","","",""
"8","1984","Sachsen-Anhalt","männlich","","","",""
"8","1984","Sachsen-Anhalt","weiblich","","","",""
"8","1984","Thüringen","männlich","","","",""
"8","1984","Thüringen","weiblich","","","",""
"9","1984","Schleswig-Holstein","männlich","","","",""
"9","1984","Schleswig-Holstein","weiblich","","","",""
"9","1984","Hamburg","männlich","","","",""
"9","1984","Hamburg","weiblich","","","",""
"9","1984","Niedersachsen","männlich","1","","",""
"9","1984","Niedersachsen","weiblich","","","",""
"9","1984","Bremen","männlich","","","",""
"9","1984","Bremen","weiblich","","","",""
"9","1984","Nordrhein-Westfalen","männlich","","","",""
"9","1984","Nordrhein-Westfalen","weiblich","1","","",""
"9","1984","Hessen","männlich","","","",""
"9","1984","Hessen","weiblich","","","",""
"9","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"9","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"9","1984","Baden-Württemberg","männlich","","","",""
"9","1984","Baden-Württemberg","weiblich","","","",""
"9","1984","Bayern","männlich","","","",""
"9","1984","Bayern","weiblich","","","",""
"9","1984","Saarland","männlich","","","",""
"9","1984","Saarland","weiblich","","","",""
"9","1984","Berlin","männlich","","","",""
"9","1984","Berlin","weiblich","","","",""
"9","1984","Brandenburg","männlich","","","",""
"9","1984","Brandenburg","weiblich","","","",""
"9","1984","Mecklenburg-Vorpommern","männlich","","","",""
"9","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"9","1984","Sachsen","männlich","","","",""
"9","1984","Sachsen","weiblich","","","",""
"9","1984","Sachsen-Anhalt","männlich","","","",""
"9","1984","Sachsen-Anhalt","weiblich","","","",""
"9","1984","Thüringen","männlich","","","",""
"9","1984","Thüringen","weiblich","","","",""
"10","1984","Schleswig-Holstein","männlich","","","",""
"10","1984","Schleswig-Holstein","weiblich","","","",""
"10","1984","Hamburg","männlich","1","","",""
"10","1984","Hamburg","weiblich","","","",""
"10","1984","Niedersachsen","männlich","","","",""
"10","1984","Niedersachsen","weiblich","","","",""
"10","1984","Bremen","männlich","","","",""
"10","1984","Bremen","weiblich","","","",""
"10","1984","Nordrhein-Westfalen","männlich","1","","",""
"10","1984","Nordrhein-Westfalen","weiblich","","","",""
"10","1984","Hessen","männlich","","","",""
"10","1984","Hessen","weiblich","","","",""
"10","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"10","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"10","1984","Baden-Württemberg","männlich","","","",""
"10","1984","Baden-Württemberg","weiblich","1","","",""
"10","1984","Bayern","männlich","","","",""
"10","1984","Bayern","weiblich","","","",""
"10","1984","Saarland","männlich","","","",""
"10","1984","Saarland","weiblich","","","",""
"10","1984","Berlin","männlich","","","",""
"10","1984","Berlin","weiblich","","","",""
"10","1984","Brandenburg","männlich","","","",""
"10","1984","Brandenburg","weiblich","","","",""
"10","1984","Mecklenburg-Vorpommern","männlich","","","",""
"10","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"10","1984","Sachsen","männlich","","","",""
"10","1984","Sachsen","weiblich","","","",""
"10","1984","Sachsen-Anhalt","männlich","","","",""
"10","1984","Sachsen-Anhalt","weiblich","","","",""
"10","1984","Thüringen","männlich","","","",""
"10","1984","Thüringen","weiblich","","","",""
"11","1984","Schleswig-Holstein","männlich","","","",""
"11","1984","Schleswig-Holstein","weiblich","","","",""
"11","1984","Hamburg","männlich","","","",""
"11","1984","Hamburg","weiblich","","","",""
"11","1984","Niedersachsen","männlich","","","",""
"11","1984","Niedersachsen","weiblich","","","",""
"11","1984","Bremen","männlich","","","",""
"11","1984","Bremen","weiblich","","","",""
"11","1984","Nordrhein-Westfalen","männlich","","","",""
"11","1984","Nordrhein-Westfalen","weiblich","","","",""
"11","1984","Hessen","männlich","","","",""
"11","1984","Hessen","weiblich","","","",""
"11","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"11","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"11","1984","Baden-Württemberg","männlich","","","",""
"11","1984","Baden-Württemberg","weiblich","","","",""
"11","1984","Bayern","männlich","","","",""
"11","1984","Bayern","weiblich","","","",""
"11","1984","Saarland","männlich","","","",""
"11","1984","Saarland","weiblich","","","",""
"11","1984","Berlin","männlich","","","",""
"11","1984","Berlin","weiblich","","","",""
"11","1984","Brandenburg","männlich","","","",""
"11","1984","Brandenburg","weiblich","","","",""
"11","1984","Mecklenburg-Vorpommern","männlich","","","",""
"11","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"11","1984","Sachsen","männlich","","","",""
"11","1984","Sachsen","weiblich","","","",""
"11","1984","Sachsen-Anhalt","männlich","","","",""
"11","1984","Sachsen-Anhalt","weiblich","","","",""
"11","1984","Thüringen","männlich","","","",""
"11","1984","Thüringen","weiblich","","","",""
"12","1984","Schleswig-Holstein","männlich","","","",""
"12","1984","Schleswig-Holstein","weiblich","","","",""
"12","1984","Hamburg","männlich","","","",""
"12","1984","Hamburg","weiblich","","","",""
"12","1984","Niedersachsen","männlich","1","","",""
"12","1984","Niedersachsen","weiblich","","","",""
"12","1984","Bremen","männlich","","","",""
"12","1984","Bremen","weiblich","","","",""
"12","1984","Nordrhein-Westfalen","männlich","","","",""
"12","1984","Nordrhein-Westfalen","weiblich","","","",""
"12","1984","Hessen","männlich","","","",""
"12","1984","Hessen","weiblich","","","",""
"12","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"12","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"12","1984","Baden-Württemberg","männlich","","","",""
"12","1984","Baden-Württemberg","weiblich","","","",""
"12","1984","Bayern","männlich","","","",""
"12","1984","Bayern","weiblich","","","",""
"12","1984","Saarland","männlich","","","",""
"12","1984","Saarland","weiblich","","","",""
"12","1984","Berlin","männlich","","","",""
"12","1984","Berlin","weiblich","","","",""
"12","1984","Brandenburg","männlich","","","",""
"12","1984","Brandenburg","weiblich","","","",""
"12","1984","Mecklenburg-Vorpommern","männlich","","","",""
"12","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"12","1984","Sachsen","männlich","","","",""
"12","1984","Sachsen","weiblich","","","",""
"12","1984","Sachsen-Anhalt","männlich","","","",""
"12","1984","Sachsen-Anhalt","weiblich","","","",""
"12","1984","Thüringen","männlich","","","",""
"12","1984","Thüringen","weiblich","","","",""
"13","1984","Schleswig-Holstein","männlich","","","",""
"13","1984","Schleswig-Holstein","weiblich","","","",""
"13","1984","Hamburg","männlich","","","",""
"13","1984","Hamburg","weiblich","","","",""
"13","1984","Niedersachsen","männlich","","","",""
"13","1984","Niedersachsen","weiblich","","","",""
"13","1984","Bremen","männlich","","","",""
"13","1984","Bremen","weiblich","","","",""
"13","1984","Nordrhein-Westfalen","männlich","","","",""
"13","1984","Nordrhein-Westfalen","weiblich","","","",""
"13","1984","Hessen","männlich","","","",""
"13","1984","Hessen","weiblich","","","",""
"13","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"13","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"13","1984","Baden-Württemberg","männlich","","","",""
"13","1984","Baden-Württemberg","weiblich","","","",""
"13","1984","Bayern","männlich","","","",""
"13","1984","Bayern","weiblich","","","",""
"13","1984","Saarland","männlich","","","",""
"13","1984","Saarland","weiblich","","","",""
"13","1984","Berlin","männlich","","","",""
"13","1984","Berlin","weiblich","","","",""
"13","1984","Brandenburg","männlich","","","",""
"13","1984","Brandenburg","weiblich","","","",""
"13","1984","Mecklenburg-Vorpommern","männlich","","","",""
"13","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"13","1984","Sachsen","männlich","","","",""
"13","1984","Sachsen","weiblich","","","",""
"13","1984","Sachsen-Anhalt","männlich","","","",""
"13","1984","Sachsen-Anhalt","weiblich","","","",""
"13","1984","Thüringen","männlich","","","",""
"13","1984","Thüringen","weiblich","","","",""
"14","1984","Schleswig-Holstein","männlich","","","",""
"14","1984","Schleswig-Holstein","weiblich","","","",""
"14","1984","Hamburg","männlich","","","",""
"14","1984","Hamburg","weiblich","","","",""
"14","1984","Niedersachsen","männlich","","","",""
"14","1984","Niedersachsen","weiblich","","","",""
"14","1984","Bremen","männlich","","","",""
"14","1984","Bremen","weiblich","","","",""
"14","1984","Nordrhein-Westfalen","männlich","","","",""
"14","1984","Nordrhein-Westfalen","weiblich","","","",""
"14","1984","Hessen","männlich","","","",""
"14","1984","Hessen","weiblich","","","",""
"14","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"14","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"14","1984","Baden-Württemberg","männlich","","","",""
"14","1984","Baden-Württemberg","weiblich","","","",""
"14","1984","Bayern","männlich","","","",""
"14","1984","Bayern","weiblich","","","",""
"14","1984","Saarland","männlich","","","",""
"14","1984","Saarland","weiblich","","","",""
"14","1984","Berlin","männlich","","","",""
"14","1984","Berlin","weiblich","1","","",""
"14","1984","Brandenburg","männlich","","","",""
"14","1984","Brandenburg","weiblich","","","",""
"14","1984","Mecklenburg-Vorpommern","männlich","","","",""
"14","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"14","1984","Sachsen","männlich","","","",""
"14","1984","Sachsen","weiblich","","","",""
"14","1984","Sachsen-Anhalt","männlich","","","",""
"14","1984","Sachsen-Anhalt","weiblich","","","",""
"14","1984","Thüringen","männlich","","","",""
"14","1984","Thüringen","weiblich","","","",""
"15","1984","Schleswig-Holstein","männlich","","","",""
"15","1984","Schleswig-Holstein","weiblich","","","",""
"15","1984","Hamburg","männlich","","","",""
"15","1984","Hamburg","weiblich","","","",""
"15","1984","Niedersachsen","männlich","","","",""
"15","1984","Niedersachsen","weiblich","","","",""
"15","1984","Bremen","männlich","","","",""
"15","1984","Bremen","weiblich","","","",""
"15","1984","Nordrhein-Westfalen","männlich","","","",""
"15","1984","Nordrhein-Westfalen","weiblich","","","",""
"15","1984","Hessen","männlich","","","",""
"15","1984","Hessen","weiblich","","","",""
"15","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"15","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"15","1984","Baden-Württemberg","männlich","","","",""
"15","1984","Baden-Württemberg","weiblich","","","",""
"15","1984","Bayern","männlich","","","",""
"15","1984","Bayern","weiblich","","","",""
"15","1984","Saarland","männlich","","","",""
"15","1984","Saarland","weiblich","","","",""
"15","1984","Berlin","männlich","","","",""
"15","1984","Berlin","weiblich","","","",""
"15","1984","Brandenburg","männlich","","","",""
"15","1984","Brandenburg","weiblich","","","",""
"15","1984","Mecklenburg-Vorpommern","männlich","","","",""
"15","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"15","1984","Sachsen","männlich","","","",""
"15","1984","Sachsen","weiblich","","","",""
"15","1984","Sachsen-Anhalt","männlich","","","",""
"15","1984","Sachsen-Anhalt","weiblich","","","",""
"15","1984","Thüringen","männlich","","","",""
"15","1984","Thüringen","weiblich","","","",""
"16","1984","Schleswig-Holstein","männlich","","","",""
"16","1984","Schleswig-Holstein","weiblich","","","",""
"16","1984","Hamburg","männlich","","","",""
"16","1984","Hamburg","weiblich","","","",""
"16","1984","Niedersachsen","männlich","","","",""
"16","1984","Niedersachsen","weiblich","","","",""
"16","1984","Bremen","männlich","","","",""
"16","1984","Bremen","weiblich","","","",""
"16","1984","Nordrhein-Westfalen","männlich","","","",""
"16","1984","Nordrhein-Westfalen","weiblich","","","",""
"16","1984","Hessen","männlich","","","",""
"16","1984","Hessen","weiblich","","","",""
"16","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"16","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"16","1984","Baden-Württemberg","männlich","","","",""
"16","1984","Baden-Württemberg","weiblich","","","",""
"16","1984","Bayern","männlich","","","",""
"16","1984","Bayern","weiblich","","","",""
"16","1984","Saarland","männlich","","","",""
"16","1984","Saarland","weiblich","","","",""
"16","1984","Berlin","männlich","","","",""
"16","1984","Berlin","weiblich","","","",""
"16","1984","Brandenburg","männlich","","","",""
"16","1984","Brandenburg","weiblich","","","",""
"16","1984","Mecklenburg-Vorpommern","männlich","","","",""
"16","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"16","1984","Sachsen","männlich","","","",""
"16","1984","Sachsen","weiblich","","","",""
"16","1984","Sachsen-Anhalt","männlich","","","",""
"16","1984","Sachsen-Anhalt","weiblich","","","",""
"16","1984","Thüringen","männlich","","","",""
"16","1984","Thüringen","weiblich","","","",""
"17","1984","Schleswig-Holstein","männlich","","","",""
"17","1984","Schleswig-Holstein","weiblich","","","",""
"17","1984","Hamburg","männlich","","","",""
"17","1984","Hamburg","weiblich","","","",""
"17","1984","Niedersachsen","männlich","","","",""
"17","1984","Niedersachsen","weiblich","","","",""
"17","1984","Bremen","männlich","","","",""
"17","1984","Bremen","weiblich","","","",""
"17","1984","Nordrhein-Westfalen","männlich","","","",""
"17","1984","Nordrhein-Westfalen","weiblich","","","",""
"17","1984","Hessen","männlich","","","",""
"17","1984","Hessen","weiblich","","","",""
"17","1984","Rheinland-Pfalz,Saarland","männlich","","","",""
"17","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"17","1984","Baden-Württemberg","männlich","","","",""
"17","1984","Baden-Württemberg","weiblich","","","",""
"17","1984","Bayern","männlich","","","",""
"17","1984","Bayern","weiblich","","","",""
"17","1984","Saarland","männlich","","","",""
"17","1984","Saarland","weiblich","","","",""
"17","1984","Berlin","männlich","","","",""
"17","1984","Berlin","weiblich","","","",""
