"ple0055","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"4","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"4","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"5","1984","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"5","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"5","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1984","Hauptschule","kein Migrationshintergrund","2","","",""
"5","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"5","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"5","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1984","Realschule","kein Migrationshintergrund","1","","",""
"5","1984","Realschule","direkter Migrationshintergrund","","","",""
"5","1984","Realschule","indirekter Migrationshintergrund","","","",""
"5","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1984","(Fach-)Abitur","kein Migrationshintergrund","1","","",""
"5","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"5","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"5","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"5","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"5","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"5","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"6","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"6","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"6","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1984","Hauptschule","kein Migrationshintergrund","3","","",""
"6","1984","Hauptschule","direkter Migrationshintergrund","1","","",""
"6","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"6","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1984","Realschule","kein Migrationshintergrund","1","","",""
"6","1984","Realschule","direkter Migrationshintergrund","","","",""
"6","1984","Realschule","indirekter Migrationshintergrund","","","",""
"6","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"6","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"6","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"6","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"6","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"6","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"6","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"7","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"7","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"7","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1984","Hauptschule","kein Migrationshintergrund","4","","",""
"7","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"7","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"7","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1984","Realschule","kein Migrationshintergrund","","","",""
"7","1984","Realschule","direkter Migrationshintergrund","","","",""
"7","1984","Realschule","indirekter Migrationshintergrund","","","",""
"7","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"7","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"7","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"7","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"7","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"7","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"7","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"8","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"8","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"8","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1984","Hauptschule","kein Migrationshintergrund","1","","",""
"8","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"8","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"8","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1984","Realschule","kein Migrationshintergrund","","","",""
"8","1984","Realschule","direkter Migrationshintergrund","","","",""
"8","1984","Realschule","indirekter Migrationshintergrund","","","",""
"8","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"8","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"8","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"8","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"8","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"8","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"8","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"9","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"9","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"9","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1984","Hauptschule","kein Migrationshintergrund","2","","",""
"9","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"9","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"9","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1984","Realschule","kein Migrationshintergrund","","","",""
"9","1984","Realschule","direkter Migrationshintergrund","","","",""
"9","1984","Realschule","indirekter Migrationshintergrund","","","",""
"9","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"9","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"9","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"9","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"9","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"9","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"9","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"10","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"10","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"10","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1984","Hauptschule","kein Migrationshintergrund","1","","",""
"10","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"10","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"10","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1984","Realschule","kein Migrationshintergrund","1","","",""
"10","1984","Realschule","direkter Migrationshintergrund","","","",""
"10","1984","Realschule","indirekter Migrationshintergrund","","","",""
"10","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1984","(Fach-)Abitur","kein Migrationshintergrund","1","","",""
"10","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"10","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"10","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"10","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"10","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"10","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"11","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"11","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"11","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1984","Hauptschule","kein Migrationshintergrund","","","",""
"11","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"11","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"11","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1984","Realschule","kein Migrationshintergrund","","","",""
"11","1984","Realschule","direkter Migrationshintergrund","","","",""
"11","1984","Realschule","indirekter Migrationshintergrund","","","",""
"11","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"11","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"11","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"11","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"11","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"11","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"11","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"12","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"12","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"12","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1984","Hauptschule","kein Migrationshintergrund","1","","",""
"12","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"12","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"12","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1984","Realschule","kein Migrationshintergrund","","","",""
"12","1984","Realschule","direkter Migrationshintergrund","","","",""
"12","1984","Realschule","indirekter Migrationshintergrund","","","",""
"12","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"12","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"12","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"12","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"12","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"12","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"12","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"13","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"13","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"13","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1984","Hauptschule","kein Migrationshintergrund","","","",""
"13","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"13","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"13","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1984","Realschule","kein Migrationshintergrund","","","",""
"13","1984","Realschule","direkter Migrationshintergrund","","","",""
"13","1984","Realschule","indirekter Migrationshintergrund","","","",""
"13","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"13","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"13","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"13","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"13","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"13","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"13","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"14","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"14","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"14","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1984","Hauptschule","kein Migrationshintergrund","1","","",""
"14","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"14","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"14","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1984","Realschule","kein Migrationshintergrund","","","",""
"14","1984","Realschule","direkter Migrationshintergrund","","","",""
"14","1984","Realschule","indirekter Migrationshintergrund","","","",""
"14","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"14","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"14","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"14","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"14","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"14","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"14","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"15","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"15","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"15","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1984","Hauptschule","kein Migrationshintergrund","","","",""
"15","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"15","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"15","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1984","Realschule","kein Migrationshintergrund","","","",""
"15","1984","Realschule","direkter Migrationshintergrund","","","",""
"15","1984","Realschule","indirekter Migrationshintergrund","","","",""
"15","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"15","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"15","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"15","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"15","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"15","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"15","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"16","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"16","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"16","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1984","Hauptschule","kein Migrationshintergrund","","","",""
"16","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"16","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"16","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1984","Realschule","kein Migrationshintergrund","","","",""
"16","1984","Realschule","direkter Migrationshintergrund","","","",""
"16","1984","Realschule","indirekter Migrationshintergrund","","","",""
"16","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"16","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"16","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"16","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"16","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"16","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"16","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"17","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"17","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"17","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1984","Hauptschule","kein Migrationshintergrund","","","",""
"17","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"17","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"17","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1984","Realschule","kein Migrationshintergrund","","","",""
"17","1984","Realschule","direkter Migrationshintergrund","","","",""
"17","1984","Realschule","indirekter Migrationshintergrund","","","",""
"17","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"17","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"17","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"17","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"17","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"17","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"17","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"18","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"18","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"18","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1984","Hauptschule","kein Migrationshintergrund","","","",""
"18","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"18","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"18","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1984","Realschule","kein Migrationshintergrund","","","",""
"18","1984","Realschule","direkter Migrationshintergrund","","","",""
"18","1984","Realschule","indirekter Migrationshintergrund","","","",""
"18","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"18","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"18","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"18","1984","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1984","AkademikerIn","kein Migrationshintergrund","","","",""
"18","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"18","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"18","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"19","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"19","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"19","1984","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1984","Hauptschule","kein Migrationshintergrund","","","",""
"19","1984","Hauptschule","direkter Migrationshintergrund","","","",""
"19","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"19","1984","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1984","Realschule","kein Migrationshintergrund","","","",""
"19","1984","Realschule","direkter Migrationshintergrund","","","",""
"19","1984","Realschule","indirekter Migrationshintergrund","","","",""
"19","1984","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1984","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"19","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"19","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
