year,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,female,(1a) Inadequately completed,0.02022,512,5531,0.01651,0.02393
1985,female,(1b) General Elementary School,0.28036,1750,5531,0.26853,0.29220
1985,female,(1c) Basic Vocational Qualification,0.26007,1563,5531,0.24850,0.27163
1985,female,(2) Intermediate General/Vocational Qualification,0.18625,1061,5531,0.17599,0.19651
1985,female,(2c_gen) General Maturity Certificate,0.02041,162,5531,0.01668,0.02414
1985,female,(2c_voc) Vocational Maturity Certificate,0.02437,162,5531,0.02030,0.02843
1985,female,(3a) Lower Tertiary Education,0.01189,71,5531,0.00903,0.01475
1985,female,(3b) Higher Tertiary Education,0.02799,175,5531,0.02365,0.03234
1986,male,(0) No qualification (yet),0.01633,116,5171,0.01288,0.01979
1986,male,(1a) Inadequately completed,0.01923,364,5171,0.01549,0.02297
1986,male,(1b) General Elementary School,0.10036,848,5171,0.09217,0.10856
1986,male,(1c) Basic Vocational Qualification,0.38413,2130,5171,0.37087,0.39738
1986,male,(2) Intermediate General/Vocational Qualification,0.13979,738,5171,0.13034,0.14925
1986,male,(2c_gen) General Maturity Certificate,0.03348,231,5171,0.02858,0.03838
1986,male,(2c_voc) Vocational Maturity Certificate,0.03847,239,5171,0.03323,0.04371
1986,male,(3a) Lower Tertiary Education,0.03515,177,5171,0.03013,0.04017
1986,male,(3b) Higher Tertiary Education,0.05512,328,5171,0.04890,0.06134
1986,female,(0) No qualification (yet),0.00892,73,5276,0.00638,0.01146
1986,female,(1a) Inadequately completed,0.02072,475,5276,0.01688,0.02456
1986,female,(1b) General Elementary School,0.26868,1622,5276,0.25672,0.28064
1986,female,(1c) Basic Vocational Qualification,0.26036,1490,5276,0.24852,0.27220
1986,female,(2) Intermediate General/Vocational Qualification,0.18920,1034,5276,0.17863,0.19977
1986,female,(2c_gen) General Maturity Certificate,0.02379,168,5276,0.01968,0.02790
1986,female,(2c_voc) Vocational Maturity Certificate,0.02671,170,5276,0.02236,0.03107
1986,female,(3a) Lower Tertiary Education,0.01240,70,5276,0.00941,0.01538
1986,female,(3b) Higher Tertiary Education,0.02824,174,5276,0.02377,0.03271
1987,male,(0) No qualification (yet),0.01213,102,5098,0.00912,0.01513
1987,male,(1a) Inadequately completed,0.01905,353,5098,0.01530,0.02281
1987,male,(1b) General Elementary School,0.09588,843,5098,0.08780,0.10396
1987,male,(1c) Basic Vocational Qualification,0.38602,2107,5098,0.37266,0.39939
1987,male,(2) Intermediate General/Vocational Qualification,0.13873,745,5098,0.12924,0.14822
1987,male,(2c_gen) General Maturity Certificate,0.03458,227,5098,0.02956,0.03960
1987,male,(2c_voc) Vocational Maturity Certificate,0.03804,227,5098,0.03279,0.04329
1987,male,(3a) Lower Tertiary Education,0.03586,176,5098,0.03075,0.04096
1987,male,(3b) Higher Tertiary Education,0.05473,318,5098,0.04848,0.06097
1987,female,(0) No qualification (yet),0.01075,90,5202,0.00794,0.01355
1987,female,(1a) Inadequately completed,0.01981,458,5202,0.01603,0.02360
1987,female,(1b) General Elementary School,0.26638,1592,5202,0.25437,0.27840
1987,female,(1c) Basic Vocational Qualification,0.26188,1474,5202,0.24994,0.27383
1987,female,(2) Intermediate General/Vocational Qualification,0.18747,1014,5202,0.17686,0.19807
1987,female,(2c_gen) General Maturity Certificate,0.02085,152,5202,0.01697,0.02474
1987,female,(2c_voc) Vocational Maturity Certificate,0.02822,174,5202,0.02371,0.03272
1987,female,(3a) Lower Tertiary Education,0.01348,73,5202,0.01035,0.01662
1987,female,(3b) Higher Tertiary Education,0.03013,175,5202,0.02548,0.03478
1988,male,(0) No qualification (yet),0.01331,90,4843,0.01008,0.01654
1988,male,(1a) Inadequately completed,0.01713,309,4843,0.01347,0.02078
1988,male,(1b) General Elementary School,0.09722,836,4843,0.08887,0.10556
1988,male,(1c) Basic Vocational Qualification,0.38596,2003,4843,0.37225,0.39967
1988,male,(2) Intermediate General/Vocational Qualification,0.13456,697,4843,0.12494,0.14417
1988,male,(2c_gen) General Maturity Certificate,0.03559,218,4843,0.03037,0.04081
1988,male,(2c_voc) Vocational Maturity Certificate,0.03831,218,4843,0.03290,0.04372
1988,male,(3a) Lower Tertiary Education,0.03594,167,4843,0.03070,0.04119
1988,male,(3b) Higher Tertiary Education,0.05561,305,4843,0.04916,0.06207
1988,female,(0) No qualification (yet),0.01011,73,4949,0.00732,0.01289
1988,female,(1a) Inadequately completed,0.01899,436,4949,0.01519,0.02280
1988,female,(1b) General Elementary School,0.25753,1487,4949,0.24535,0.26972
1988,female,(1c) Basic Vocational Qualification,0.26504,1418,4949,0.25275,0.27734
1988,female,(2) Intermediate General/Vocational Qualification,0.19253,1004,4949,0.18154,0.20352
1988,female,(2c_gen) General Maturity Certificate,0.01934,131,4949,0.01550,0.02317
1988,female,(2c_voc) Vocational Maturity Certificate,0.03010,170,4949,0.02534,0.03486
1988,female,(3a) Lower Tertiary Education,0.01229,66,4949,0.00922,0.01536
1988,female,(3b) Higher Tertiary Education,0.03129,164,4949,0.02644,0.03615
1989,male,(0) No qualification (yet),0.01650,91,4677,0.01285,0.02016
1989,male,(1a) Inadequately completed,0.01685,294,4677,0.01317,0.02054
1989,male,(1b) General Elementary School,0.09643,790,4677,0.08797,0.10489
1989,male,(1c) Basic Vocational Qualification,0.37699,1911,4677,0.36310,0.39088
1989,male,(2) Intermediate General/Vocational Qualification,0.13433,674,4677,0.12456,0.14410
1989,male,(2c_gen) General Maturity Certificate,0.03667,225,4677,0.03129,0.04206
1989,male,(2c_voc) Vocational Maturity Certificate,0.04019,220,4677,0.03456,0.04582
1989,male,(3a) Lower Tertiary Education,0.03791,170,4677,0.03243,0.04338
1989,male,(3b) Higher Tertiary Education,0.05861,302,4677,0.05188,0.06535
1989,female,(0) No qualification (yet),0.01156,85,4808,0.00854,0.01458
1989,female,(1a) Inadequately completed,0.02039,418,4808,0.01639,0.02438
1989,female,(1b) General Elementary School,0.25158,1414,4808,0.23931,0.26384
1989,female,(1c) Basic Vocational Qualification,0.26535,1379,4808,0.25287,0.27783
1989,female,(2) Intermediate General/Vocational Qualification,0.19208,977,4808,0.18094,0.20322
1989,female,(2c_gen) General Maturity Certificate,0.01896,127,4808,0.01510,0.02281
1989,female,(2c_voc) Vocational Maturity Certificate,0.03240,182,4808,0.02740,0.03741
1989,female,(3a) Lower Tertiary Education,0.01221,62,4808,0.00910,0.01531
1989,female,(3b) Higher Tertiary Education,0.03289,164,4808,0.02785,0.03793
1990,male,(0) No qualification (yet),0.01167,93,6670,0.00909,0.01425
1990,male,(1a) Inadequately completed,0.01656,313,6670,0.01349,0.01962
1990,male,(1b) General Elementary School,0.07954,813,6670,0.07305,0.08604
1990,male,(1c) Basic Vocational Qualification,0.34939,2544,6670,0.33794,0.36083
1990,male,(2) Intermediate General/Vocational Qualification,0.16576,1479,6670,0.15684,0.17469
1990,male,(2c_gen) General Maturity Certificate,0.03025,226,6670,0.02614,0.03436
1990,male,(2c_voc) Vocational Maturity Certificate,0.03749,278,6670,0.03293,0.04205
1990,male,(3a) Lower Tertiary Education,0.04824,425,6670,0.04310,0.05338
1990,male,(3b) Higher Tertiary Education,0.06293,499,6670,0.05711,0.06876
1990,female,(0) No qualification (yet),0.00801,70,7008,0.00592,0.01009
1990,female,(1a) Inadequately completed,0.01795,414,7008,0.01485,0.02106
1990,female,(1b) General Elementary School,0.21993,1657,7008,0.21023,0.22963
1990,female,(1c) Basic Vocational Qualification,0.26102,2006,7008,0.25074,0.27130
1990,female,(2) Intermediate General/Vocational Qualification,0.20148,1721,7008,0.19209,0.21087
1990,female,(2c_gen) General Maturity Certificate,0.01711,157,7008,0.01408,0.02015
1990,female,(2c_voc) Vocational Maturity Certificate,0.02778,216,7008,0.02394,0.03163
1990,female,(3a) Lower Tertiary Education,0.03582,464,7008,0.03147,0.04017
1990,female,(3b) Higher Tertiary Education,0.03520,303,7008,0.03088,0.03951
1991,male,(0) No qualification (yet),0.00991,84,6526,0.00750,0.01231
1991,male,(1a) Inadequately completed,0.01686,305,6526,0.01374,0.01998
1991,male,(1b) General Elementary School,0.07809,792,6526,0.07158,0.08460
1991,male,(1c) Basic Vocational Qualification,0.34232,2469,6526,0.33080,0.35383
1991,male,(2) Intermediate General/Vocational Qualification,0.16666,1441,6526,0.15762,0.17570
1991,male,(2c_gen) General Maturity Certificate,0.02912,226,6526,0.02504,0.03320
1991,male,(2c_voc) Vocational Maturity Certificate,0.03937,285,6526,0.03466,0.04409
1991,male,(3a) Lower Tertiary Education,0.05153,423,6526,0.04616,0.05689
1991,male,(3b) Higher Tertiary Education,0.06697,501,6526,0.06091,0.07304
1991,female,(0) No qualification (yet),0.00854,69,6826,0.00636,0.01072
1991,female,(1a) Inadequately completed,0.01953,421,6826,0.01624,0.02281
1991,female,(1b) General Elementary School,0.21121,1557,6826,0.20152,0.22089
1991,female,(1c) Basic Vocational Qualification,0.25897,1937,6826,0.24858,0.26936
1991,female,(2) Intermediate General/Vocational Qualification,0.20596,1709,6826,0.19636,0.21555
1991,female,(2c_gen) General Maturity Certificate,0.01677,160,6826,0.01372,0.01982
1991,female,(2c_voc) Vocational Maturity Certificate,0.02857,219,6826,0.02461,0.03252
1991,female,(3a) Lower Tertiary Education,0.03848,461,6826,0.03392,0.04304
1991,female,(3b) Higher Tertiary Education,0.03644,293,6826,0.03199,0.04088
1992,male,(0) No qualification (yet),0.00931,73,6349,0.00695,0.01167
1992,male,(1a) Inadequately completed,0.01791,303,6349,0.01464,0.02117
1992,male,(1b) General Elementary School,0.07832,778,6349,0.07171,0.08493
1992,male,(1c) Basic Vocational Qualification,0.33945,2386,6349,0.32780,0.35110
1992,male,(2) Intermediate General/Vocational Qualification,0.16698,1395,6349,0.15781,0.17616
1992,male,(2c_gen) General Maturity Certificate,0.02758,214,6349,0.02355,0.03161
1992,male,(2c_voc) Vocational Maturity Certificate,0.04131,289,6349,0.03641,0.04620
1992,male,(3a) Lower Tertiary Education,0.05137,415,6349,0.04594,0.05680
1992,male,(3b) Higher Tertiary Education,0.06855,496,6349,0.06233,0.07476
1992,female,(0) No qualification (yet),0.00785,74,6718,0.00574,0.00997
1992,female,(1a) Inadequately completed,0.02131,422,6718,0.01785,0.02476
1992,female,(1b) General Elementary School,0.20466,1491,6718,0.19501,0.21431
1992,female,(1c) Basic Vocational Qualification,0.25574,1884,6718,0.24531,0.26618
1992,female,(2) Intermediate General/Vocational Qualification,0.20694,1709,6718,0.19725,0.21663
1992,female,(2c_gen) General Maturity Certificate,0.01971,165,6718,0.01639,0.02304
1992,female,(2c_voc) Vocational Maturity Certificate,0.02928,229,6718,0.02525,0.03331
1992,female,(3a) Lower Tertiary Education,0.03861,451,6718,0.03401,0.04322
1992,female,(3b) Higher Tertiary Education,0.03721,293,6718,0.03268,0.04174
1993,male,(0) No qualification (yet),0.00827,58,6245,0.00602,0.01051
1993,male,(1a) Inadequately completed,0.02023,310,6245,0.01673,0.02372
1993,male,(1b) General Elementary School,0.07666,745,6245,0.07006,0.08326
1993,male,(1c) Basic Vocational Qualification,0.33437,2333,6245,0.32267,0.34607
1993,male,(2) Intermediate General/Vocational Qualification,0.17200,1395,6245,0.16264,0.18136
1993,male,(2c_gen) General Maturity Certificate,0.02648,212,6245,0.02250,0.03046
1993,male,(2c_voc) Vocational Maturity Certificate,0.03909,283,6245,0.03429,0.04390
1993,male,(3a) Lower Tertiary Education,0.05345,411,6245,0.04787,0.05903
1993,male,(3b) Higher Tertiary Education,0.07102,498,6245,0.06465,0.07739
1993,female,(0) No qualification (yet),0.00779,69,6594,0.00566,0.00991
1993,female,(1a) Inadequately completed,0.02277,413,6594,0.01916,0.02637
1993,female,(1b) General Elementary School,0.19968,1439,6594,0.19003,0.20933
1993,female,(1c) Basic Vocational Qualification,0.25361,1830,6594,0.24311,0.26412
1993,female,(2) Intermediate General/Vocational Qualification,0.20553,1701,6594,0.19578,0.21529
1993,female,(2c_gen) General Maturity Certificate,0.02030,185,6594,0.01690,0.02370
1993,female,(2c_voc) Vocational Maturity Certificate,0.03192,230,6594,0.02768,0.03617
1993,female,(3a) Lower Tertiary Education,0.03872,435,6594,0.03406,0.04338
1993,female,(3b) Higher Tertiary Education,0.03836,292,6594,0.03372,0.04300
1994,male,(0) No qualification (yet),0.01162,91,6083,0.00893,0.01431
1994,male,(1a) Inadequately completed,0.01801,272,6083,0.01467,0.02135
1994,male,(1b) General Elementary School,0.07517,693,6083,0.06854,0.08180
1994,male,(1c) Basic Vocational Qualification,0.32985,2256,6083,0.31803,0.34166
1994,male,(2) Intermediate General/Vocational Qualification,0.16817,1361,6083,0.15877,0.17757
1994,male,(2c_gen) General Maturity Certificate,0.02712,217,6083,0.02304,0.03120
1994,male,(2c_voc) Vocational Maturity Certificate,0.03942,280,6083,0.03453,0.04431
1994,male,(3a) Lower Tertiary Education,0.05604,419,6083,0.05026,0.06182
1994,male,(3b) Higher Tertiary Education,0.07101,494,6083,0.06455,0.07746
1994,female,(0) No qualification (yet),0.01103,111,6490,0.00849,0.01358
1994,female,(1a) Inadequately completed,0.02271,374,6490,0.01909,0.02634
1994,female,(1b) General Elementary School,0.19082,1354,6490,0.18126,0.20038
1994,female,(1c) Basic Vocational Qualification,0.25442,1800,6490,0.24382,0.26502
1994,female,(2) Intermediate General/Vocational Qualification,0.20503,1687,6490,0.19521,0.21486
1994,female,(2c_gen) General Maturity Certificate,0.02089,184,6490,0.01741,0.02437
1994,female,(2c_voc) Vocational Maturity Certificate,0.03255,240,6490,0.02823,0.03687
1994,female,(3a) Lower Tertiary Education,0.03864,430,6490,0.03396,0.04333
1994,female,(3b) Higher Tertiary Education,0.04290,310,6490,0.03797,0.04783
1995,male,(0) No qualification (yet),0.01500,133,6260,0.01199,0.01802
1995,male,(1a) Inadequately completed,0.01593,260,6260,0.01282,0.01903
1995,male,(1b) General Elementary School,0.07359,709,6260,0.06712,0.08006
1995,male,(1c) Basic Vocational Qualification,0.32272,2276,6260,0.31114,0.33430
1995,male,(2) Intermediate General/Vocational Qualification,0.16284,1371,6260,0.15369,0.17199
1995,male,(2c_gen) General Maturity Certificate,0.03036,244,6260,0.02611,0.03461
1995,male,(2c_voc) Vocational Maturity Certificate,0.04219,312,6260,0.03721,0.04717
1995,male,(3a) Lower Tertiary Education,0.05660,417,6260,0.05087,0.06232
1995,male,(3b) Higher Tertiary Education,0.07650,538,6260,0.06992,0.08309
1995,female,(0) No qualification (yet),0.01206,132,6676,0.00944,0.01468
1995,female,(1a) Inadequately completed,0.01889,356,6676,0.01562,0.02215
1995,female,(1b) General Elementary School,0.18424,1332,6676,0.17494,0.19354
1995,female,(1c) Basic Vocational Qualification,0.25028,1808,6676,0.23989,0.26067
1995,female,(2) Intermediate General/Vocational Qualification,0.20233,1745,6676,0.19269,0.21197
1995,female,(2c_gen) General Maturity Certificate,0.02202,222,6676,0.01850,0.02554
1995,female,(2c_voc) Vocational Maturity Certificate,0.03784,283,6676,0.03326,0.04241
1995,female,(3a) Lower Tertiary Education,0.03996,447,6676,0.03526,0.04466
1995,female,(3b) Higher Tertiary Education,0.04789,351,6676,0.04277,0.05302
1996,male,(0) No qualification (yet),0.01506,134,6136,0.01201,0.01811
1996,male,(1a) Inadequately completed,0.01631,237,6136,0.01314,0.01948
1996,male,(1b) General Elementary School,0.07105,665,6136,0.06462,0.07748
1996,male,(1c) Basic Vocational Qualification,0.32072,2228,6136,0.30905,0.33240
1996,male,(2) Intermediate General/Vocational Qualification,0.16556,1381,6136,0.15626,0.17486
1996,male,(2c_gen) General Maturity Certificate,0.02781,224,6136,0.02369,0.03192
1996,male,(2c_voc) Vocational Maturity Certificate,0.04401,301,6136,0.03888,0.04914
1996,male,(3a) Lower Tertiary Education,0.05880,427,6136,0.05292,0.06469
1996,male,(3b) Higher Tertiary Education,0.07599,539,6136,0.06936,0.08262
1996,female,(0) No qualification (yet),0.01558,153,6560,0.01258,0.01858
1996,female,(1a) Inadequately completed,0.01837,317,6560,0.01512,0.02162
1996,female,(1b) General Elementary School,0.17739,1276,6560,0.16814,0.18663
1996,female,(1c) Basic Vocational Qualification,0.25152,1777,6560,0.24102,0.26202
1996,female,(2) Intermediate General/Vocational Qualification,0.20431,1735,6560,0.19455,0.21407
1996,female,(2c_gen) General Maturity Certificate,0.02171,209,6560,0.01818,0.02523
1996,female,(2c_voc) Vocational Maturity Certificate,0.04055,295,6560,0.03578,0.04533
1996,female,(3a) Lower Tertiary Education,0.03970,446,6560,0.03498,0.04443
1996,female,(3b) Higher Tertiary Education,0.04783,352,6560,0.04267,0.05299
1997,male,(0) No qualification (yet),0.01542,153,6047,0.01231,0.01853
1997,male,(1a) Inadequately completed,0.01642,223,6047,0.01322,0.01963
1997,male,(1b) General Elementary School,0.07152,659,6047,0.06503,0.07802
1997,male,(1c) Basic Vocational Qualification,0.31735,2157,6047,0.30562,0.32908
1997,male,(2) Intermediate General/Vocational Qualification,0.16614,1367,6047,0.15676,0.17552
1997,male,(2c_gen) General Maturity Certificate,0.02851,218,6047,0.02432,0.03271
1997,male,(2c_voc) Vocational Maturity Certificate,0.04577,302,6047,0.04050,0.05103
1997,male,(3a) Lower Tertiary Education,0.05986,431,6047,0.05388,0.06584
1997,male,(3b) Higher Tertiary Education,0.07580,537,6047,0.06912,0.08247
1997,female,(0) No qualification (yet),0.01559,159,6423,0.01256,0.01862
1997,female,(1a) Inadequately completed,0.01859,297,6423,0.01528,0.02189
1997,female,(1b) General Elementary School,0.17609,1221,6423,0.16678,0.18541
1997,female,(1c) Basic Vocational Qualification,0.24978,1735,6423,0.23920,0.26037
1997,female,(2) Intermediate General/Vocational Qualification,0.20473,1713,6423,0.19487,0.21460
1997,female,(2c_gen) General Maturity Certificate,0.02263,212,6423,0.01899,0.02627
1997,female,(2c_voc) Vocational Maturity Certificate,0.04026,287,6423,0.03545,0.04506
1997,female,(3a) Lower Tertiary Education,0.04155,442,6423,0.03667,0.04643
1997,female,(3b) Higher Tertiary Education,0.04682,357,6423,0.04165,0.05198
1998,male,(0) No qualification (yet),0.01508,161,6552,0.01213,0.01803
1998,male,(1a) Inadequately completed,0.01598,209,6552,0.01294,0.01901
1998,male,(1b) General Elementary School,0.07546,726,6552,0.06906,0.08186
1998,male,(1c) Basic Vocational Qualification,0.29498,2297,6552,0.28394,0.30602
1998,male,(2) Intermediate General/Vocational Qualification,0.16889,1519,6552,0.15982,0.17796
1998,male,(2c_gen) General Maturity Certificate,0.02881,242,6552,0.02476,0.03286
1998,male,(2c_voc) Vocational Maturity Certificate,0.04223,319,6552,0.03736,0.04710
1998,male,(3a) Lower Tertiary Education,0.06038,483,6552,0.05461,0.06615
1998,male,(3b) Higher Tertiary Education,0.07381,596,6552,0.06747,0.08014
1998,female,(0) No qualification (yet),0.01599,169,6979,0.01304,0.01893
1998,female,(1a) Inadequately completed,0.01948,285,6979,0.01624,0.02273
1998,female,(1b) General Elementary School,0.16647,1309,6979,0.15773,0.17521
1998,female,(1c) Basic Vocational Qualification,0.23343,1864,6979,0.22350,0.24335
1998,female,(2) Intermediate General/Vocational Qualification,0.19903,1876,6979,0.18966,0.20840
1998,female,(2c_gen) General Maturity Certificate,0.02529,239,6979,0.02161,0.02897
1998,female,(2c_voc) Vocational Maturity Certificate,0.04252,347,6979,0.03778,0.04725
1998,female,(3a) Lower Tertiary Education,0.04218,480,6979,0.03746,0.04690
1998,female,(3b) Higher Tertiary Education,0.04780,410,6979,0.04280,0.05281
1999,male,(0) No qualification (yet),0.01588,158,6438,0.01283,0.01893
1999,male,(1a) Inadequately completed,0.01699,200,6438,0.01383,0.02015
1999,male,(1b) General Elementary School,0.07479,690,6438,0.06836,0.08121
1999,male,(1c) Basic Vocational Qualification,0.31068,2267,6438,0.29938,0.32199
1999,male,(2) Intermediate General/Vocational Qualification,0.17370,1504,6438,0.16444,0.18295
1999,male,(2c_gen) General Maturity Certificate,0.02951,229,6438,0.02538,0.03365
1999,male,(2c_voc) Vocational Maturity Certificate,0.04266,312,6438,0.03773,0.04760
1999,male,(3a) Lower Tertiary Education,0.06119,478,6438,0.05534,0.06705
1999,male,(3b) Higher Tertiary Education,0.07621,600,6438,0.06972,0.08269
1999,female,(0) No qualification (yet),0.01561,158,6854,0.01268,0.01855
1999,female,(1a) Inadequately completed,0.02085,275,6854,0.01746,0.02423
1999,female,(1b) General Elementary School,0.16645,1250,6854,0.15763,0.17527
1999,female,(1c) Basic Vocational Qualification,0.24114,1818,6854,0.23102,0.25127
1999,female,(2) Intermediate General/Vocational Qualification,0.20674,1877,6854,0.19715,0.21633
1999,female,(2c_gen) General Maturity Certificate,0.02518,242,6854,0.02147,0.02889
1999,female,(2c_voc) Vocational Maturity Certificate,0.04542,353,6854,0.04049,0.05035
1999,female,(3a) Lower Tertiary Education,0.04275,471,6854,0.03796,0.04754
1999,female,(3b) Higher Tertiary Education,0.05069,410,6854,0.04549,0.05588
2000,male,(0) No qualification (yet),0.01462,237,11561,0.01243,0.01680
2000,male,(1a) Inadequately completed,0.01292,183,11561,0.01086,0.01497
2000,male,(1b) General Elementary School,0.05759,867,11561,0.05334,0.06183
2000,male,(1c) Basic Vocational Qualification,0.31442,4283,11561,0.30596,0.32288
2000,male,(2) Intermediate General/Vocational Qualification,0.18060,2716,11561,0.17359,0.18761
2000,male,(2c_gen) General Maturity Certificate,0.02558,375,11561,0.02270,0.02845
2000,male,(2c_voc) Vocational Maturity Certificate,0.05738,741,11561,0.05314,0.06161
2000,male,(3a) Lower Tertiary Education,0.06699,937,11561,0.06243,0.07155
2000,male,(3b) Higher Tertiary Education,0.08631,1222,11561,0.08119,0.09143
2000,female,(0) No qualification (yet),0.01387,258,12493,0.01182,0.01592
2000,female,(1a) Inadequately completed,0.01472,240,12493,0.01261,0.01684
2000,female,(1b) General Elementary School,0.14489,1999,12493,0.13872,0.15107
2000,female,(1c) Basic Vocational Qualification,0.25113,3527,12493,0.24352,0.25873
2000,female,(2) Intermediate General/Vocational Qualification,0.22394,3577,12493,0.21663,0.23125
2000,female,(2c_gen) General Maturity Certificate,0.02583,424,12493,0.02305,0.02862
2000,female,(2c_voc) Vocational Maturity Certificate,0.05591,811,12493,0.05188,0.05994
2000,female,(3a) Lower Tertiary Education,0.04422,762,12493,0.04061,0.04782
2000,female,(3b) Higher Tertiary Education,0.06019,895,12493,0.05602,0.06436
2001,male,(0) No qualification (yet),0.01757,257,10459,0.01505,0.02008
2001,male,(1a) Inadequately completed,0.01101,141,10459,0.00901,0.01301
2001,male,(1b) General Elementary School,0.05578,749,10459,0.05138,0.06018
2001,male,(1c) Basic Vocational Qualification,0.30856,3790,10459,0.29971,0.31742
2001,male,(2) Intermediate General/Vocational Qualification,0.18254,2493,10459,0.17514,0.18995
2001,male,(2c_gen) General Maturity Certificate,0.02572,347,10459,0.02269,0.02875
2001,male,(2c_voc) Vocational Maturity Certificate,0.05829,688,10459,0.05380,0.06278
2001,male,(3a) Lower Tertiary Education,0.06839,863,10459,0.06355,0.07323
2001,male,(3b) Higher Tertiary Education,0.08856,1131,10459,0.08312,0.09401
2001,female,(0) No qualification (yet),0.01487,283,11328,0.01264,0.01710
2001,female,(1a) Inadequately completed,0.01173,181,11328,0.00975,0.01371
2001,female,(1b) General Elementary School,0.13897,1720,11328,0.13260,0.14534
2001,female,(1c) Basic Vocational Qualification,0.24777,3129,11328,0.23982,0.25572
2001,female,(2) Intermediate General/Vocational Qualification,0.22370,3276,11328,0.21602,0.23137
2001,female,(2c_gen) General Maturity Certificate,0.02818,419,11328,0.02514,0.03123
2001,female,(2c_voc) Vocational Maturity Certificate,0.05803,764,11328,0.05373,0.06234
2001,female,(3a) Lower Tertiary Education,0.04645,730,11328,0.04257,0.05032
2001,female,(3b) Higher Tertiary Education,0.06262,826,11328,0.05815,0.06708
2002,male,(0) No qualification (yet),0.01819,297,11019,0.01570,0.02069
2002,male,(1a) Inadequately completed,0.01094,128,11019,0.00900,0.01288
2002,male,(1b) General Elementary School,0.05628,692,11019,0.05198,0.06059
2002,male,(1c) Basic Vocational Qualification,0.30757,3602,11019,0.29895,0.31619
2002,male,(2) Intermediate General/Vocational Qualification,0.18625,2557,11019,0.17898,0.19352
2002,male,(2c_gen) General Maturity Certificate,0.02708,419,11019,0.02405,0.03011
2002,male,(2c_voc) Vocational Maturity Certificate,0.05632,722,11019,0.05202,0.06063
2002,male,(3a) Lower Tertiary Education,0.06686,991,11019,0.06220,0.07152
2002,male,(3b) Higher Tertiary Education,0.08539,1611,11019,0.08017,0.09061
2002,female,(0) No qualification (yet),0.01588,316,11799,0.01363,0.01814
2002,female,(1a) Inadequately completed,0.01222,166,11799,0.01023,0.01420
2002,female,(1b) General Elementary School,0.13773,1586,11799,0.13151,0.14395
2002,female,(1c) Basic Vocational Qualification,0.24780,3037,11799,0.24001,0.25559
2002,female,(2) Intermediate General/Vocational Qualification,0.22686,3426,11799,0.21930,0.23442
2002,female,(2c_gen) General Maturity Certificate,0.02718,449,11799,0.02425,0.03012
2002,female,(2c_voc) Vocational Maturity Certificate,0.06018,862,11799,0.05589,0.06447
2002,female,(3a) Lower Tertiary Education,0.04491,809,11799,0.04117,0.04864
2002,female,(3b) Higher Tertiary Education,0.05980,1148,11799,0.05552,0.06408
2003,male,(0) No qualification (yet),0.01831,302,10541,0.01575,0.02087
2003,male,(1a) Inadequately completed,0.01161,120,10541,0.00957,0.01366
