year,age_gr,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.02908,41,1217,0.01964,0.03853
1984,66 and older,West,(3b) Higher Tertiary Education,0.03092,40,1217,0.02119,0.04064
1985,17-29 y.,West,(0) No qualification (yet),0.06952,187,3071,0.06052,0.07851
1985,17-29 y.,West,(1a) Inadequately completed,0.02706,164,3071,0.02132,0.03280
1985,17-29 y.,West,(1b) General Elementary School,0.15062,623,3071,0.13796,0.16327
1985,17-29 y.,West,(1c) Basic Vocational Qualification,0.24543,746,3071,0.23021,0.26066
1985,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.30425,791,3071,0.28798,0.32053
1985,17-29 y.,West,(2c_gen) General Maturity Certificate,0.09483,299,3071,0.08447,0.10520
1985,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.05250,141,3071,0.04461,0.06039
1985,17-29 y.,West,(3a) Lower Tertiary Education,0.01261,35,3071,0.00867,0.01656
1985,17-29 y.,West,(3b) Higher Tertiary Education,0.02650,85,3071,0.02081,0.03218
1985,30-45 y.,West,(1a) Inadequately completed,0.02943,352,3433,0.02377,0.03508
1985,30-45 y.,West,(1b) General Elementary School,0.14240,650,3433,0.13071,0.15409
1985,30-45 y.,West,(1c) Basic Vocational Qualification,0.45991,1379,3433,0.44323,0.47658
1985,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.18458,501,3433,0.17161,0.19756
1985,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01122,51,3433,0.00770,0.01475
1985,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.03786,137,3433,0.03147,0.04424
1985,30-45 y.,West,(3a) Lower Tertiary Education,0.03807,105,3433,0.03166,0.04447
1985,30-45 y.,West,(3b) Higher Tertiary Education,0.09143,258,3433,0.08179,0.10107
1985,46-65 y.,West,(1a) Inadequately completed,0.02254,367,3256,0.01744,0.02764
1985,46-65 y.,West,(1b) General Elementary School,0.29985,947,3256,0.28411,0.31559
1985,46-65 y.,West,(1c) Basic Vocational Qualification,0.43517,1272,3256,0.41814,0.45221
1985,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.13276,358,3256,0.12111,0.14442
1985,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02862,96,3256,0.02290,0.03435
1985,46-65 y.,West,(3a) Lower Tertiary Education,0.03146,84,3256,0.02547,0.03746
1985,46-65 y.,West,(3b) Higher Tertiary Education,0.04178,132,3256,0.03491,0.04865
1985,66 and older,West,(1b) General Elementary School,0.36514,396,1057,0.33610,0.39418
1985,66 and older,West,(1c) Basic Vocational Qualification,0.38222,428,1057,0.35291,0.41153
1985,66 and older,West,(2) Intermediate General/Vocational Qualification,0.15450,165,1057,0.13270,0.17629
1985,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.02956,36,1057,0.01935,0.03978
1985,66 and older,West,(3b) Higher Tertiary Education,0.02909,32,1057,0.01895,0.03923
1986,17-29 y.,West,(0) No qualification (yet),0.05915,189,2986,0.05069,0.06761
1986,17-29 y.,West,(1a) Inadequately completed,0.02781,158,2986,0.02191,0.03371
1986,17-29 y.,West,(1b) General Elementary School,0.15083,621,2986,0.13799,0.16367
1986,17-29 y.,West,(1c) Basic Vocational Qualification,0.24106,704,2986,0.22571,0.25640
1986,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.30210,769,2986,0.28562,0.31857
1986,17-29 y.,West,(2c_gen) General Maturity Certificate,0.11243,318,2986,0.10110,0.12376
1986,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.05233,134,2986,0.04434,0.06032
1986,17-29 y.,West,(3a) Lower Tertiary Education,0.01427,35,2986,0.01002,0.01852
1986,17-29 y.,West,(3b) Higher Tertiary Education,0.02010,58,2986,0.01506,0.02513
1986,30-45 y.,West,(1a) Inadequately completed,0.02870,309,3231,0.02294,0.03445
1986,30-45 y.,West,(1b) General Elementary School,0.13065,584,3231,0.11903,0.14227
1986,30-45 y.,West,(1c) Basic Vocational Qualification,0.44949,1270,3231,0.43233,0.46664
1986,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.19213,490,3231,0.17854,0.20572
1986,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01262,53,3231,0.00877,0.01647
1986,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.04280,148,3231,0.03582,0.04978
1986,30-45 y.,West,(3a) Lower Tertiary Education,0.03925,102,3231,0.03255,0.04594
1986,30-45 y.,West,(3b) Higher Tertiary Education,0.09984,275,3231,0.08950,0.11018
1986,46-65 y.,West,(1a) Inadequately completed,0.02260,351,3178,0.01743,0.02777
1986,46-65 y.,West,(1b) General Elementary School,0.28626,901,3178,0.27055,0.30198
1986,46-65 y.,West,(1c) Basic Vocational Qualification,0.44061,1258,3178,0.42334,0.45787
1986,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.13897,353,3178,0.12694,0.15100
1986,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02732,89,3178,0.02165,0.03299
1986,46-65 y.,West,(3a) Lower Tertiary Education,0.03248,86,3178,0.02631,0.03864
1986,46-65 y.,West,(3b) Higher Tertiary Education,0.04345,140,3178,0.03636,0.05054
1986,66 and older,West,(1b) General Elementary School,0.35759,364,950,0.32710,0.38809
1986,66 and older,West,(1c) Basic Vocational Qualification,0.37643,388,950,0.34561,0.40726
1986,66 and older,West,(2) Intermediate General/Vocational Qualification,0.16247,160,950,0.13900,0.18594
1986,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.03322,38,950,0.02182,0.04463
1987,17-29 y.,West,(0) No qualification (yet),0.05588,192,2925,0.04756,0.06421
1987,17-29 y.,West,(1a) Inadequately completed,0.02221,128,2925,0.01687,0.02756
1987,17-29 y.,West,(1b) General Elementary School,0.14791,629,2925,0.13504,0.16078
1987,17-29 y.,West,(1c) Basic Vocational Qualification,0.24358,692,2925,0.22802,0.25914
1987,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.30217,763,2925,0.28552,0.31881
1987,17-29 y.,West,(2c_gen) General Maturity Certificate,0.11097,299,2925,0.09959,0.12236
1987,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.05616,132,2925,0.04782,0.06451
1987,17-29 y.,West,(3a) Lower Tertiary Education,0.01646,39,2925,0.01185,0.02107
1987,17-29 y.,West,(3b) Higher Tertiary Education,0.01973,51,2925,0.01469,0.02477
1987,30-45 y.,West,(1a) Inadequately completed,0.03156,306,3129,0.02543,0.03768
1987,30-45 y.,West,(1b) General Elementary School,0.12755,554,3129,0.11586,0.13924
1987,30-45 y.,West,(1c) Basic Vocational Qualification,0.44053,1215,3129,0.42313,0.45793
1987,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.19862,492,3129,0.18464,0.21260
1987,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01250,53,3129,0.00860,0.01639
1987,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.04553,145,3129,0.03822,0.05283
1987,30-45 y.,West,(3a) Lower Tertiary Education,0.04027,99,3129,0.03338,0.04716
1987,30-45 y.,West,(3b) Higher Tertiary Education,0.09817,265,3129,0.08774,0.10860
1987,46-65 y.,West,(1a) Inadequately completed,0.02480,357,3159,0.01938,0.03023
1987,46-65 y.,West,(1b) General Elementary School,0.27502,874,3159,0.25944,0.29059
1987,46-65 y.,West,(1c) Basic Vocational Qualification,0.45140,1269,3159,0.43405,0.46876
1987,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.13413,342,3159,0.12225,0.14602
1987,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02648,87,3159,0.02088,0.03208
1987,46-65 y.,West,(3a) Lower Tertiary Education,0.03154,83,3159,0.02544,0.03763
1987,46-65 y.,West,(3b) Higher Tertiary Education,0.04799,147,3159,0.04054,0.05545
1987,66 and older,West,(1b) General Elementary School,0.35619,378,982,0.32622,0.38615
1987,66 and older,West,(1c) Basic Vocational Qualification,0.37974,405,982,0.34937,0.41011
1987,66 and older,West,(2) Intermediate General/Vocational Qualification,0.16052,162,982,0.13755,0.18349
1987,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.03104,37,982,0.02019,0.04189
1988,17-29 y.,West,(0) No qualification (yet),0.05794,163,2762,0.04923,0.06666
1988,17-29 y.,West,(1a) Inadequately completed,0.02017,119,2762,0.01493,0.02541
1988,17-29 y.,West,(1b) General Elementary School,0.14796,626,2762,0.13472,0.16121
1988,17-29 y.,West,(1c) Basic Vocational Qualification,0.24313,652,2762,0.22713,0.25913
1988,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.29637,728,2762,0.27934,0.31341
1988,17-29 y.,West,(2c_gen) General Maturity Certificate,0.10997,271,2762,0.09830,0.12164
1988,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.05828,127,2762,0.04954,0.06702
1988,17-29 y.,West,(3a) Lower Tertiary Education,0.01596,34,2762,0.01129,0.02064
1988,17-29 y.,West,(3b) Higher Tertiary Education,0.01772,42,2762,0.01280,0.02264
1988,30-45 y.,West,(1a) Inadequately completed,0.03008,263,2914,0.02388,0.03629
1988,30-45 y.,West,(1b) General Elementary School,0.11663,500,2914,0.10497,0.12829
1988,30-45 y.,West,(1c) Basic Vocational Qualification,0.44014,1134,2914,0.42211,0.45816
1988,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.20539,481,2914,0.19071,0.22006
1988,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01410,52,2914,0.00982,0.01839
1988,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.04771,141,2914,0.03997,0.05545
1988,30-45 y.,West,(3a) Lower Tertiary Education,0.04003,96,2914,0.03292,0.04715
1988,30-45 y.,West,(3b) Higher Tertiary Education,0.09975,247,2914,0.08887,0.11063
1988,46-65 y.,West,(1a) Inadequately completed,0.02262,343,3062,0.01736,0.02789
1988,46-65 y.,West,(1b) General Elementary School,0.27294,845,3062,0.25716,0.28872
1988,46-65 y.,West,(1c) Basic Vocational Qualification,0.45224,1231,3062,0.43460,0.46987
1988,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.13472,333,3062,0.12262,0.14681
1988,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02652,83,3062,0.02083,0.03221
1988,46-65 y.,West,(3a) Lower Tertiary Education,0.02998,75,3062,0.02394,0.03602
1988,46-65 y.,West,(3b) Higher Tertiary Education,0.05276,152,3062,0.04484,0.06068
1988,66 and older,West,(1b) General Elementary School,0.34529,352,952,0.31507,0.37551
1988,66 and older,West,(1c) Basic Vocational Qualification,0.38774,404,952,0.35677,0.41871
1988,66 and older,West,(2) Intermediate General/Vocational Qualification,0.16337,159,952,0.13987,0.18687
1988,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.03283,37,952,0.02150,0.04415
1989,17-29 y.,West,(0) No qualification (yet),0.06882,176,2694,0.05926,0.07838
1989,17-29 y.,West,(1a) Inadequately completed,0.02033,118,2694,0.01500,0.02566
1989,17-29 y.,West,(1b) General Elementary School,0.14472,589,2694,0.13143,0.15801
1989,17-29 y.,West,(1c) Basic Vocational Qualification,0.23419,639,2694,0.21820,0.25019
1989,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.28647,702,2694,0.26939,0.30354
1989,17-29 y.,West,(2c_gen) General Maturity Certificate,0.10914,274,2694,0.09736,0.12092
1989,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.06394,144,2694,0.05470,0.07318
1989,17-29 y.,West,(3b) Higher Tertiary Education,0.02348,52,2694,0.01776,0.02920
1989,30-45 y.,West,(1a) Inadequately completed,0.03085,244,2803,0.02444,0.03725
1989,30-45 y.,West,(1b) General Elementary School,0.11272,470,2803,0.10101,0.12443
1989,30-45 y.,West,(1c) Basic Vocational Qualification,0.43826,1092,2803,0.41989,0.45663
1989,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.20050,467,2803,0.18567,0.21532
1989,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01593,53,2803,0.01129,0.02056
1989,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.05137,139,2803,0.04320,0.05955
1989,30-45 y.,West,(3a) Lower Tertiary Education,0.04513,104,2803,0.03744,0.05281
1989,30-45 y.,West,(3b) Higher Tertiary Education,0.09806,234,2803,0.08705,0.10907
1989,46-65 y.,West,(1a) Inadequately completed,0.02443,335,2934,0.01884,0.03001
1989,46-65 y.,West,(1b) General Elementary School,0.26280,794,2934,0.24687,0.27873
1989,46-65 y.,West,(1c) Basic Vocational Qualification,0.45166,1177,2934,0.43365,0.46967
1989,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.13997,324,2934,0.12741,0.15252
1989,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02529,78,2934,0.01961,0.03097
1989,46-65 y.,West,(3a) Lower Tertiary Education,0.03087,75,2934,0.02461,0.03713
1989,46-65 y.,West,(3b) Higher Tertiary Education,0.05644,151,2934,0.04809,0.06479
1989,66 and older,West,(1b) General Elementary School,0.35150,351,932,0.32083,0.38217
1989,66 and older,West,(1c) Basic Vocational Qualification,0.37393,382,932,0.34284,0.40501
1989,66 and older,West,(2) Intermediate General/Vocational Qualification,0.16796,158,932,0.14395,0.19197
1989,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.03515,41,932,0.02332,0.04697
1990,17-29 y.,West,(0) No qualification (yet),0.06272,162,2572,0.05335,0.07209
1990,17-29 y.,West,(1a) Inadequately completed,0.02341,110,2572,0.01756,0.02925
1990,17-29 y.,West,(1b) General Elementary School,0.14824,561,2572,0.13450,0.16198
1990,17-29 y.,West,(1c) Basic Vocational Qualification,0.23008,619,2572,0.21381,0.24634
1990,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.28806,675,2572,0.27056,0.30557
1990,17-29 y.,West,(2c_gen) General Maturity Certificate,0.11076,253,2572,0.09863,0.12289
1990,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.06667,146,2572,0.05702,0.07631
1990,17-29 y.,West,(3b) Higher Tertiary Education,0.02014,46,2572,0.01471,0.02557
1990,17-29 y.,East,(1a) Inadequately completed,0.02374,33,1123,0.01483,0.03264
1990,17-29 y.,East,(1c) Basic Vocational Qualification,0.08959,97,1123,0.07288,0.10630
1990,17-29 y.,East,(2) Intermediate General/Vocational Qualification,0.65455,751,1123,0.62673,0.68238
1990,17-29 y.,East,(2c_gen) General Maturity Certificate,0.03797,44,1123,0.02679,0.04915
1990,17-29 y.,East,(2c_voc) Vocational Maturity Certificate,0.03819,43,1123,0.02697,0.04940
1990,17-29 y.,East,(3a) Lower Tertiary Education,0.10099,116,1123,0.08336,0.11863
1990,17-29 y.,East,(3b) Higher Tertiary Education,0.03360,39,1123,0.02305,0.04414
1990,30-45 y.,West,(1a) Inadequately completed,0.02934,222,2741,0.02302,0.03566
1990,30-45 y.,West,(1b) General Elementary School,0.11062,464,2741,0.09887,0.12236
1990,30-45 y.,West,(1c) Basic Vocational Qualification,0.41906,1039,2741,0.40058,0.43753
1990,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.20562,468,2741,0.19049,0.22075
1990,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01888,63,2741,0.01378,0.02397
1990,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.05795,150,2741,0.04920,0.06670
1990,30-45 y.,West,(3a) Lower Tertiary Education,0.04560,104,2741,0.03779,0.05342
1990,30-45 y.,West,(3b) Higher Tertiary Education,0.10134,231,2741,0.09004,0.11264
1990,30-45 y.,East,(1b) General Elementary School,0.02222,36,1509,0.01478,0.02966
1990,30-45 y.,East,(1c) Basic Vocational Qualification,0.19450,282,1509,0.17452,0.21448
1990,30-45 y.,East,(2) Intermediate General/Vocational Qualification,0.45533,681,1509,0.43020,0.48047
1990,30-45 y.,East,(2c_voc) Vocational Maturity Certificate,0.02049,31,1509,0.01334,0.02765
1990,30-45 y.,East,(3a) Lower Tertiary Education,0.18742,295,1509,0.16772,0.20711
1990,30-45 y.,East,(3b) Higher Tertiary Education,0.11727,184,1509,0.10103,0.13351
1990,46-65 y.,West,(1a) Inadequately completed,0.02722,330,2869,0.02126,0.03317
1990,46-65 y.,West,(1b) General Elementary School,0.25547,763,2869,0.23951,0.27144
1990,46-65 y.,West,(1c) Basic Vocational Qualification,0.44916,1150,2869,0.43095,0.46736
1990,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.14457,324,2869,0.13170,0.15744
1990,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02496,75,2869,0.01925,0.03067
1990,46-65 y.,West,(3a) Lower Tertiary Education,0.03162,76,2869,0.02522,0.03803
1990,46-65 y.,West,(3b) Higher Tertiary Education,0.05868,151,2869,0.05008,0.06728
1990,46-65 y.,East,(1b) General Elementary School,0.11688,150,1327,0.09959,0.13418
1990,46-65 y.,East,(1c) Basic Vocational Qualification,0.55289,756,1327,0.52612,0.57965
1990,46-65 y.,East,(2) Intermediate General/Vocational Qualification,0.08055,109,1327,0.06590,0.09520
1990,46-65 y.,East,(3a) Lower Tertiary Education,0.15099,207,1327,0.13172,0.17026
1990,46-65 y.,East,(3b) Higher Tertiary Education,0.08229,105,1327,0.06750,0.09708
1990,66 and older,West,(1b) General Elementary School,0.33957,351,984,0.30997,0.36918
1990,66 and older,West,(1c) Basic Vocational Qualification,0.38664,401,984,0.35620,0.41709
1990,66 and older,West,(2) Intermediate General/Vocational Qualification,0.16626,158,984,0.14298,0.18953
1990,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.03157,39,984,0.02064,0.04250
1990,66 and older,West,(3b) Higher Tertiary Education,0.03215,35,984,0.02112,0.04318
1990,66 and older,East,(1b) General Elementary School,0.31975,130,405,0.27427,0.36523
1990,66 and older,East,(1c) Basic Vocational Qualification,0.49404,206,405,0.44529,0.54280
1990,66 and older,East,(2) Intermediate General/Vocational Qualification,0.07839,34,405,0.05218,0.10460
1990,66 and older,East,(3a) Lower Tertiary Education,0.07112,35,405,0.04605,0.09618
1991,17-29 y.,West,(0) No qualification (yet),0.06128,153,2555,0.05198,0.07058
1991,17-29 y.,West,(1a) Inadequately completed,0.02321,114,2555,0.01737,0.02905
1991,17-29 y.,West,(1b) General Elementary School,0.14214,525,2555,0.12860,0.15569
1991,17-29 y.,West,(1c) Basic Vocational Qualification,0.22212,605,2555,0.20600,0.23824
1991,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.29521,694,2555,0.27752,0.31290
1991,17-29 y.,West,(2c_gen) General Maturity Certificate,0.10868,258,2555,0.09661,0.12075
1991,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.07266,159,2555,0.06259,0.08273
1991,17-29 y.,West,(3b) Higher Tertiary Education,0.02043,47,2555,0.01494,0.02591
1991,17-29 y.,East,(1a) Inadequately completed,0.03713,44,966,0.02520,0.04905
1991,17-29 y.,East,(1c) Basic Vocational Qualification,0.08533,76,966,0.06771,0.10296
1991,17-29 y.,East,(2) Intermediate General/Vocational Qualification,0.66010,646,966,0.63022,0.68999
1991,17-29 y.,East,(2c_gen) General Maturity Certificate,0.03360,39,966,0.02223,0.04497
1991,17-29 y.,East,(2c_voc) Vocational Maturity Certificate,0.03811,36,966,0.02603,0.05019
1991,17-29 y.,East,(3a) Lower Tertiary Education,0.09890,94,966,0.08006,0.11773
1991,17-29 y.,East,(3b) Higher Tertiary Education,0.03282,31,966,0.02158,0.04407
1991,30-45 y.,West,(1a) Inadequately completed,0.03203,219,2776,0.02548,0.03858
1991,30-45 y.,West,(1b) General Elementary School,0.10898,451,2776,0.09738,0.12057
1991,30-45 y.,West,(1c) Basic Vocational Qualification,0.40182,1051,2776,0.38357,0.42006
1991,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.20773,482,2776,0.19264,0.22283
1991,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01891,61,2776,0.01384,0.02398
1991,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.06007,155,2776,0.05123,0.06891
1991,30-45 y.,West,(3a) Lower Tertiary Education,0.05143,117,2776,0.04321,0.05964
1991,30-45 y.,West,(3b) Higher Tertiary Education,0.10688,240,2776,0.09539,0.11838
1991,30-45 y.,East,(1b) General Elementary School,0.02652,36,1452,0.01825,0.03479
1991,30-45 y.,East,(1c) Basic Vocational Qualification,0.17331,251,1452,0.15383,0.19278
1991,30-45 y.,East,(2) Intermediate General/Vocational Qualification,0.48543,705,1452,0.45971,0.51114
1991,30-45 y.,East,(3a) Lower Tertiary Education,0.18000,291,1452,0.16023,0.19977
1991,30-45 y.,East,(3b) Higher Tertiary Education,0.10915,169,1452,0.09311,0.12520
1991,46-65 y.,West,(1a) Inadequately completed,0.02960,316,2806,0.02333,0.03587
1991,46-65 y.,West,(1b) General Elementary School,0.24836,741,2806,0.23237,0.26435
1991,46-65 y.,West,(1c) Basic Vocational Qualification,0.44347,1124,2806,0.42509,0.46186
1991,46-65 y.,West,(2) Intermediate General/Vocational Qualification,0.14637,321,2806,0.13329,0.15945
1991,46-65 y.,West,(2c_voc) Vocational Maturity Certificate,0.02610,76,2806,0.02020,0.03200
1991,46-65 y.,West,(3a) Lower Tertiary Education,0.03434,79,2806,0.02760,0.04108
1991,46-65 y.,West,(3b) Higher Tertiary Education,0.06091,149,2806,0.05206,0.06976
1991,46-65 y.,East,(1b) General Elementary School,0.10459,131,1253,0.08764,0.12154
1991,46-65 y.,East,(1c) Basic Vocational Qualification,0.53625,687,1253,0.50863,0.56387
1991,46-65 y.,East,(2) Intermediate General/Vocational Qualification,0.09053,114,1253,0.07464,0.10642
1991,46-65 y.,East,(3a) Lower Tertiary Education,0.16246,213,1253,0.14203,0.18290
1991,46-65 y.,East,(3b) Higher Tertiary Education,0.08784,108,1253,0.07216,0.10352
1991,66 and older,West,(1b) General Elementary School,0.32935,344,993,0.30010,0.35860
1991,66 and older,West,(1c) Basic Vocational Qualification,0.39794,418,993,0.36748,0.42840
1991,66 and older,West,(2) Intermediate General/Vocational Qualification,0.16425,157,993,0.14120,0.18731
1991,66 and older,West,(2c_voc) Vocational Maturity Certificate,0.03101,38,993,0.02022,0.04180
1991,66 and older,West,(3b) Higher Tertiary Education,0.03540,36,993,0.02390,0.04690
1991,66 and older,East,(1b) General Elementary School,0.30957,112,371,0.26246,0.35668
1991,66 and older,East,(1c) Basic Vocational Qualification,0.49340,194,371,0.44246,0.54434
1991,66 and older,East,(2) Intermediate General/Vocational Qualification,0.07859,31,371,0.05117,0.10601
1991,66 and older,East,(3a) Lower Tertiary Education,0.07619,34,371,0.04915,0.10322
1992,17-29 y.,West,(0) No qualification (yet),0.05846,145,2490,0.04925,0.06768
1992,17-29 y.,West,(1a) Inadequately completed,0.02618,117,2490,0.01990,0.03245
1992,17-29 y.,West,(1b) General Elementary School,0.14269,504,2490,0.12895,0.15644
1992,17-29 y.,West,(1c) Basic Vocational Qualification,0.20151,568,2490,0.18575,0.21727
1992,17-29 y.,West,(2) Intermediate General/Vocational Qualification,0.29659,692,2490,0.27864,0.31453
1992,17-29 y.,West,(2c_gen) General Maturity Certificate,0.11492,249,2490,0.10239,0.12745
1992,17-29 y.,West,(2c_voc) Vocational Maturity Certificate,0.07701,173,2490,0.06654,0.08749
1992,17-29 y.,West,(3b) Higher Tertiary Education,0.01940,42,2490,0.01398,0.02482
1992,17-29 y.,East,(1a) Inadequately completed,0.04724,56,851,0.03297,0.06150
1992,17-29 y.,East,(1c) Basic Vocational Qualification,0.07628,63,851,0.05844,0.09413
1992,17-29 y.,East,(2) Intermediate General/Vocational Qualification,0.65361,588,851,0.62162,0.68559
1992,17-29 y.,East,(2c_gen) General Maturity Certificate,0.03451,41,851,0.02224,0.04679
1992,17-29 y.,East,(2c_voc) Vocational Maturity Certificate,0.03624,31,851,0.02367,0.04880
1992,17-29 y.,East,(3a) Lower Tertiary Education,0.08669,72,851,0.06777,0.10560
1992,30-45 y.,West,(1a) Inadequately completed,0.03166,213,2779,0.02515,0.03817
1992,30-45 y.,West,(1b) General Elementary School,0.10252,421,2779,0.09124,0.11380
1992,30-45 y.,West,(1c) Basic Vocational Qualification,0.40017,1047,2779,0.38195,0.41839
1992,30-45 y.,West,(2) Intermediate General/Vocational Qualification,0.20734,503,2779,0.19226,0.22241
1992,30-45 y.,West,(2c_gen) General Maturity Certificate,0.01754,57,2779,0.01266,0.02242
1992,30-45 y.,West,(2c_voc) Vocational Maturity Certificate,0.06517,161,2779,0.05599,0.07435
1992,30-45 y.,West,(3a) Lower Tertiary Education,0.05428,127,2779,0.04586,0.06271
1992,30-45 y.,West,(3b) Higher Tertiary Education,0.10826,250,2779,0.09671,0.11982
1992,30-45 y.,East,(1c) Basic Vocational Qualification,0.16411,230,1367,0.14447,0.18375
1992,30-45 y.,East,(2) Intermediate General/Vocational Qualification,0.48538,685,1367,0.45888,0.51189
1992,30-45 y.,East,(3a) Lower Tertiary Education,0.18435,286,1367,0.16379,0.20492
1992,30-45 y.,East,(3b) Higher Tertiary Education,0.11780,166,1367,0.10071,0.13490
