year,age_gr,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Never,0.16044,507,3139,0.14760,0.17328
2008,30-45 y.,At least once per week,0.02480,127,5154,0.02055,0.02905
2008,30-45 y.,At least once per month,0.20760,1139,5154,0.19653,0.21868
2008,30-45 y.,Seldom,0.63347,3273,5154,0.62032,0.64663
2008,30-45 y.,Never,0.13022,615,5154,0.12103,0.13940
2008,46-65 y.,At least once per week,0.02945,195,6662,0.02539,0.03351
2008,46-65 y.,At least once per month,0.20651,1520,6662,0.19679,0.21623
2008,46-65 y.,Seldom,0.59512,4076,6662,0.58333,0.60691
2008,46-65 y.,Never,0.16202,871,6662,0.15317,0.17087
2008,66 and older,At least once per week,0.03538,164,4265,0.02983,0.04092
2008,66 and older,At least once per month,0.19030,921,4265,0.17851,0.20208
2008,66 and older,Seldom,0.51081,2222,4265,0.49580,0.52581
2008,66 and older,Never,0.25441,958,4265,0.24134,0.26748
2013,17-29 y.,At least once per week,0.02796,150,3553,0.02254,0.03338
2013,17-29 y.,At least once per month,0.20684,976,3553,0.19352,0.22016
2013,17-29 y.,Seldom,0.43997,2028,3553,0.42364,0.45629
2013,17-29 y.,Never,0.07587,399,3553,0.06716,0.08458
2013,30-45 y.,At least once per week,0.03532,441,7980,0.03127,0.03937
2013,30-45 y.,At least once per month,0.24825,2419,7980,0.23877,0.25773
2013,30-45 y.,Seldom,0.47115,4314,7980,0.46020,0.48210
2013,30-45 y.,Never,0.07728,806,7980,0.07142,0.08314
2013,46-65 y.,At least once per week,0.03131,323,8956,0.02770,0.03492
2013,46-65 y.,At least once per month,0.24774,2453,8956,0.23880,0.25668
2013,46-65 y.,Seldom,0.54257,5116,8956,0.53225,0.55289
2013,46-65 y.,Never,0.12033,1064,8956,0.11359,0.12707
2013,66 and older,At least once per week,0.03968,233,4913,0.03422,0.04514
2013,66 and older,At least once per month,0.22929,1283,4913,0.21753,0.24104
2013,66 and older,Seldom,0.48247,2388,4913,0.46850,0.49644
2013,66 and older,Never,0.23083,1009,4913,0.21905,0.24261
2017,17-29 y.,At least once per week,0.00206,150,1432,-0.00029,0.00441
2017,17-29 y.,At least once per month,0.00381,256,1432,0.00062,0.00700
2017,17-29 y.,Seldom,0.00589,486,1432,0.00193,0.00985
2017,17-29 y.,Never,0.00707,540,1432,0.00273,0.01141
2017,30-45 y.,At least once per week,0.00075,146,1846,-0.00050,0.00201
2017,30-45 y.,At least once per month,0.00167,304,1846,-0.00019,0.00353
2017,30-45 y.,Seldom,0.00387,685,1846,0.00103,0.00670
2017,30-45 y.,Never,0.00403,711,1846,0.00114,0.00692
2017,46-65 y.,At least once per week,0.00012,39,599,-0.00077,0.00102
2017,46-65 y.,At least once per month,0.00037,101,599,-0.00117,0.00191
2017,46-65 y.,Seldom,0.00065,208,599,-0.00139,0.00269
2017,46-65 y.,Never,0.00109,251,599,-0.00155,0.00374
2018,17-29 y.,At least once per week,0.00381,182,1014,0.00002,0.00761
2018,17-29 y.,At least once per month,0.00523,289,1014,0.00079,0.00967
2018,17-29 y.,Seldom,0.00585,371,1014,0.00115,0.01054
2018,17-29 y.,Never,0.00351,172,1014,-0.00013,0.00715
2018,30-45 y.,At least once per week,0.00160,269,1545,-0.00039,0.00360
2018,30-45 y.,At least once per month,0.00261,390,1545,0.00006,0.00515
2018,30-45 y.,Seldom,0.00387,569,1545,0.00077,0.00697
2018,30-45 y.,Never,0.00256,317,1545,0.00004,0.00508
2018,46-65 y.,At least once per week,0.00026,80,528,-0.00112,0.00165
2018,46-65 y.,At least once per month,0.00042,125,528,-0.00133,0.00218
2018,46-65 y.,Seldom,0.00089,199,528,-0.00166,0.00343
2018,46-65 y.,Never,0.00056,124,528,-0.00146,0.00257
2019,17-29 y.,Daily,0.00235,41,4758,0.00097,0.00373
2019,17-29 y.,At least once per week,0.04707,340,4758,0.04105,0.05309
2019,17-29 y.,At least once per month,0.31424,1619,4758,0.30105,0.32743
2019,17-29 y.,Seldom,0.48511,2299,4758,0.47091,0.49932
2019,17-29 y.,Never,0.07665,459,4758,0.06909,0.08421
2019,30-45 y.,Daily,0.00153,51,7855,0.00067,0.00239
2019,30-45 y.,At least once per week,0.06512,634,7855,0.05966,0.07058
2019,30-45 y.,At least once per month,0.39292,2941,7855,0.38212,0.40372
2019,30-45 y.,Seldom,0.46879,3520,7855,0.45776,0.47983
2019,30-45 y.,Never,0.07022,709,7855,0.06457,0.07587
2019,46-65 y.,Daily,0.00119,37,10987,0.00054,0.00183
2019,46-65 y.,At least once per week,0.03961,572,10987,0.03597,0.04326
2019,46-65 y.,At least once per month,0.30019,3738,10987,0.29162,0.30876
2019,46-65 y.,Seldom,0.54790,5623,10987,0.53859,0.55721
2019,46-65 y.,Never,0.10860,1017,10987,0.10278,0.11442
2019,66 and older,At least once per week,0.04104,295,5170,0.03563,0.04645
2019,66 and older,At least once per month,0.25466,1580,5170,0.24279,0.26654
2019,66 and older,Seldom,0.49867,2461,5170,0.48504,0.51230
2019,66 and older,Never,0.20029,834,5170,0.18938,0.21120
