year,age_gr,quintil_oecd,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,2nd Quintile,At least once per month,0.31348,179,615,0.27678,0.35017
1990,30-45 y.,2nd Quintile,Seldom,0.56413,345,615,0.52490,0.60335
1990,30-45 y.,2nd Quintile,Never,0.05315,51,615,0.03541,0.07090
1990,30-45 y.,3rd Quintile,At least once per week,0.08460,45,577,0.06187,0.10733
1990,30-45 y.,3rd Quintile,At least once per month,0.35463,192,577,0.31556,0.39370
1990,30-45 y.,3rd Quintile,Seldom,0.48310,281,577,0.44229,0.52391
1990,30-45 y.,3rd Quintile,Never,0.07219,59,577,0.05106,0.09333
1990,30-45 y.,4th Quintile,At least once per week,0.10043,48,453,0.07272,0.12814
1990,30-45 y.,4th Quintile,At least once per month,0.37843,167,453,0.33372,0.42315
1990,30-45 y.,4th Quintile,Seldom,0.48658,238,453,0.44050,0.53265
1990,30-45 y.,5th Quintile,At least once per week,0.08645,41,570,0.06336,0.10954
1990,30-45 y.,5th Quintile,At least once per month,0.46946,288,570,0.42846,0.51047
1990,30-45 y.,5th Quintile,Seldom,0.41840,241,570,0.37786,0.45893
1990,46-65 y.,1st Quintile,At least once per month,0.17060,81,470,0.13656,0.20465
1990,46-65 y.,1st Quintile,Seldom,0.52834,247,470,0.48317,0.57352
1990,46-65 y.,1st Quintile,Never,0.20810,142,470,0.17136,0.24484
1990,46-65 y.,2nd Quintile,At least once per month,0.30741,125,443,0.26439,0.35043
1990,46-65 y.,2nd Quintile,Seldom,0.50799,243,443,0.46138,0.55460
1990,46-65 y.,2nd Quintile,Never,0.09238,75,443,0.06538,0.11937
1990,46-65 y.,3rd Quintile,At least once per week,0.09105,44,574,0.06750,0.11461
1990,46-65 y.,3rd Quintile,At least once per month,0.28871,146,574,0.25161,0.32582
1990,46-65 y.,3rd Quintile,Seldom,0.53805,307,574,0.49723,0.57887
1990,46-65 y.,3rd Quintile,Never,0.07453,77,574,0.05303,0.09603
1990,46-65 y.,4th Quintile,At least once per week,0.11231,68,666,0.08831,0.13631
1990,46-65 y.,4th Quintile,At least once per month,0.40031,248,666,0.36307,0.43754
1990,46-65 y.,4th Quintile,Seldom,0.42351,292,666,0.38595,0.46107
1990,46-65 y.,4th Quintile,Never,0.04969,58,666,0.03318,0.06621
1990,46-65 y.,5th Quintile,At least once per week,0.09499,58,645,0.07234,0.11763
1990,46-65 y.,5th Quintile,At least once per month,0.40855,263,645,0.37058,0.44651
1990,46-65 y.,5th Quintile,Seldom,0.46945,324,645,0.43091,0.50800
1990,66 and older,1st Quintile,At least once per month,0.15110,45,270,0.10830,0.19390
1990,66 and older,1st Quintile,Seldom,0.41022,118,270,0.35144,0.46900
1990,66 and older,1st Quintile,Never,0.39702,107,270,0.33855,0.45549
1990,66 and older,2nd Quintile,At least once per month,0.26552,56,206,0.20506,0.32597
1990,66 and older,2nd Quintile,Seldom,0.41551,97,206,0.34805,0.48297
1990,66 and older,2nd Quintile,Never,0.23249,53,206,0.17466,0.29031
1990,66 and older,3rd Quintile,At least once per month,0.25345,48,184,0.19042,0.31647
1990,66 and older,3rd Quintile,Seldom,0.48211,100,184,0.40972,0.55451
1990,66 and older,3rd Quintile,Never,0.18579,36,184,0.12943,0.24214
1990,66 and older,4th Quintile,At least once per month,0.36159,64,129,0.27835,0.44482
1990,66 and older,4th Quintile,Seldom,0.36841,65,129,0.28485,0.45198
1990,66 and older,5th Quintile,At least once per month,0.38515,70,126,0.29984,0.47046
1990,66 and older,5th Quintile,Seldom,0.38024,56,126,0.29514,0.46535
1995,17-29 y.,1st Quintile,At least once per week,0.06598,42,754,0.04825,0.08371
1995,17-29 y.,1st Quintile,At least once per month,0.19849,149,754,0.17000,0.22698
1995,17-29 y.,1st Quintile,Seldom,0.57090,435,754,0.53555,0.60626
1995,17-29 y.,1st Quintile,Never,0.15848,128,754,0.13240,0.18456
1995,17-29 y.,2nd Quintile,At least once per week,0.05322,34,714,0.03674,0.06970
1995,17-29 y.,2nd Quintile,At least once per month,0.23267,162,714,0.20166,0.26369
1995,17-29 y.,2nd Quintile,Seldom,0.59484,425,714,0.55881,0.63088
1995,17-29 y.,2nd Quintile,Never,0.11564,93,714,0.09216,0.13911
1995,17-29 y.,3rd Quintile,At least once per week,0.05357,33,692,0.03678,0.07036
1995,17-29 y.,3rd Quintile,At least once per month,0.27791,178,692,0.24451,0.31131
1995,17-29 y.,3rd Quintile,Seldom,0.59210,422,692,0.55546,0.62874
1995,17-29 y.,3rd Quintile,Never,0.07497,59,692,0.05533,0.09460
1995,17-29 y.,4th Quintile,At least once per month,0.30407,217,651,0.26870,0.33943
1995,17-29 y.,4th Quintile,Seldom,0.58942,394,651,0.55160,0.62724
1995,17-29 y.,4th Quintile,Never,0.05855,40,651,0.04050,0.07660
1995,17-29 y.,5th Quintile,At least once per week,0.05813,31,474,0.03704,0.07922
1995,17-29 y.,5th Quintile,At least once per month,0.35853,174,474,0.31531,0.40175
1995,17-29 y.,5th Quintile,Seldom,0.53927,269,474,0.49435,0.58419
1995,30-45 y.,1st Quintile,At least once per week,0.07183,47,829,0.05424,0.08941
1995,30-45 y.,1st Quintile,At least once per month,0.24396,194,829,0.21471,0.27322
1995,30-45 y.,1st Quintile,Seldom,0.51471,435,829,0.48066,0.54875
1995,30-45 y.,1st Quintile,Never,0.14971,153,829,0.12541,0.17402
1995,30-45 y.,2nd Quintile,At least once per week,0.06018,57,1013,0.04552,0.07483
1995,30-45 y.,2nd Quintile,At least once per month,0.28637,283,1013,0.25852,0.31423
1995,30-45 y.,2nd Quintile,Seldom,0.55572,567,1013,0.52511,0.58634
1995,30-45 y.,2nd Quintile,Never,0.09263,106,1013,0.07476,0.11049
1995,30-45 y.,3rd Quintile,At least once per week,0.06586,66,948,0.05006,0.08165
1995,30-45 y.,3rd Quintile,At least once per month,0.28750,266,948,0.25868,0.31633
1995,30-45 y.,3rd Quintile,Seldom,0.57196,537,948,0.54044,0.60347
1995,30-45 y.,3rd Quintile,Never,0.06756,79,948,0.05157,0.08354
1995,30-45 y.,4th Quintile,At least once per week,0.07505,46,830,0.05711,0.09298
1995,30-45 y.,4th Quintile,At least once per month,0.31581,275,830,0.28416,0.34745
1995,30-45 y.,4th Quintile,Seldom,0.56888,476,830,0.53517,0.60259
1995,30-45 y.,4th Quintile,Never,0.03846,33,830,0.02537,0.05156
1995,30-45 y.,5th Quintile,At least once per week,0.06647,45,773,0.04890,0.08404
1995,30-45 y.,5th Quintile,At least once per month,0.41075,319,773,0.37605,0.44545
1995,30-45 y.,5th Quintile,Seldom,0.49303,409,773,0.45777,0.52830
1995,46-65 y.,1st Quintile,At least once per month,0.17635,109,615,0.14620,0.20650
1995,46-65 y.,1st Quintile,Seldom,0.50841,329,615,0.46886,0.54795
1995,46-65 y.,1st Quintile,Never,0.25828,177,615,0.22366,0.29290
1995,46-65 y.,2nd Quintile,At least once per month,0.23329,161,692,0.20175,0.26482
1995,46-65 y.,2nd Quintile,Seldom,0.54941,399,692,0.51231,0.58651
1995,46-65 y.,2nd Quintile,Never,0.17772,132,692,0.14922,0.20623
1995,46-65 y.,3rd Quintile,At least once per week,0.07768,49,735,0.05831,0.09704
1995,46-65 y.,3rd Quintile,At least once per month,0.24121,172,735,0.21026,0.27216
1995,46-65 y.,3rd Quintile,Seldom,0.57540,424,735,0.53964,0.61116
1995,46-65 y.,3rd Quintile,Never,0.10181,90,735,0.07994,0.12369
1995,46-65 y.,4th Quintile,At least once per week,0.06180,51,885,0.04593,0.07767
1995,46-65 y.,4th Quintile,At least once per month,0.28296,245,885,0.25327,0.31265
1995,46-65 y.,4th Quintile,Seldom,0.59125,526,885,0.55884,0.62366
1995,46-65 y.,4th Quintile,Never,0.05912,63,885,0.04357,0.07466
1995,46-65 y.,5th Quintile,At least once per week,0.07535,61,967,0.05871,0.09200
1995,46-65 y.,5th Quintile,At least once per month,0.35237,339,967,0.32225,0.38250
1995,46-65 y.,5th Quintile,Seldom,0.53260,527,967,0.50114,0.56406
1995,46-65 y.,5th Quintile,Never,0.03682,40,967,0.02495,0.04870
1995,66 and older,1st Quintile,At least once per month,0.14150,46,289,0.10124,0.18175
1995,66 and older,1st Quintile,Seldom,0.39409,121,289,0.33765,0.45052
1995,66 and older,1st Quintile,Never,0.41279,122,289,0.35593,0.46965
1995,66 and older,2nd Quintile,At least once per month,0.19390,72,383,0.15426,0.23355
1995,66 and older,2nd Quintile,Seldom,0.43362,193,383,0.38392,0.48331
1995,66 and older,2nd Quintile,Never,0.31456,118,383,0.26800,0.36113
1995,66 and older,3rd Quintile,At least once per month,0.23609,74,300,0.18795,0.28422
1995,66 and older,3rd Quintile,Seldom,0.49502,160,300,0.43834,0.55169
1995,66 and older,3rd Quintile,Never,0.19633,66,300,0.15131,0.24136
1995,66 and older,4th Quintile,At least once per month,0.30336,74,251,0.24637,0.36034
1995,66 and older,4th Quintile,Seldom,0.45418,127,251,0.39246,0.51590
1995,66 and older,4th Quintile,Never,0.17319,50,251,0.12628,0.22009
1995,66 and older,5th Quintile,At least once per month,0.45054,89,197,0.38088,0.52019
1995,66 and older,5th Quintile,Seldom,0.29537,70,197,0.23150,0.35924
1995,66 and older,5th Quintile,Never,0.15621,38,197,0.10538,0.20704
1998,17-29 y.,1st Quintile,At least once per week,0.06147,36,685,0.04347,0.07947
1998,17-29 y.,1st Quintile,At least once per month,0.14888,109,685,0.12220,0.17555
1998,17-29 y.,1st Quintile,Seldom,0.62490,424,685,0.58862,0.66119
1998,17-29 y.,1st Quintile,Never,0.15445,116,685,0.12736,0.18153
1998,17-29 y.,2nd Quintile,At least once per month,0.22820,151,617,0.19506,0.26134
1998,17-29 y.,2nd Quintile,Seldom,0.64397,406,617,0.60615,0.68178
1998,17-29 y.,2nd Quintile,Never,0.07938,60,617,0.05803,0.10073
1998,17-29 y.,3rd Quintile,At least once per month,0.27145,140,499,0.23239,0.31051
1998,17-29 y.,3rd Quintile,Seldom,0.64471,359,499,0.60268,0.68675
1998,17-29 y.,4th Quintile,At least once per week,0.04808,33,571,0.03052,0.06565
1998,17-29 y.,4th Quintile,At least once per month,0.28902,183,571,0.25181,0.32624
1998,17-29 y.,4th Quintile,Seldom,0.59938,355,571,0.55915,0.63961
1998,17-29 y.,5th Quintile,At least once per month,0.30969,106,336,0.26018,0.35920
1998,17-29 y.,5th Quintile,Seldom,0.60807,230,336,0.55579,0.66035
1998,30-45 y.,1st Quintile,At least once per week,0.03591,32,745,0.02254,0.04929
1998,30-45 y.,1st Quintile,At least once per month,0.16683,120,745,0.14004,0.19363
1998,30-45 y.,1st Quintile,Seldom,0.61881,462,745,0.58391,0.65371
1998,30-45 y.,1st Quintile,Never,0.17049,131,745,0.14347,0.19752
1998,30-45 y.,2nd Quintile,At least once per week,0.04171,32,940,0.02892,0.05450
1998,30-45 y.,2nd Quintile,At least once per month,0.20099,192,940,0.17536,0.22662
1998,30-45 y.,2nd Quintile,Seldom,0.66059,626,940,0.63031,0.69088
1998,30-45 y.,2nd Quintile,Never,0.08772,90,940,0.06963,0.10582
1998,30-45 y.,3rd Quintile,At least once per month,0.27588,249,867,0.24611,0.30565
1998,30-45 y.,3rd Quintile,Seldom,0.65497,580,867,0.62330,0.68663
1998,30-45 y.,3rd Quintile,Never,0.03876,38,867,0.02591,0.05162
1998,30-45 y.,4th Quintile,At least once per week,0.03899,34,860,0.02605,0.05194
1998,30-45 y.,4th Quintile,At least once per month,0.29102,224,860,0.26065,0.32140
1998,30-45 y.,4th Quintile,Seldom,0.61880,556,860,0.58632,0.65128
1998,30-45 y.,4th Quintile,Never,0.04821,46,860,0.03388,0.06253
1998,30-45 y.,5th Quintile,At least once per week,0.04627,37,740,0.03112,0.06141
1998,30-45 y.,5th Quintile,At least once per month,0.31906,240,740,0.28546,0.35267
1998,30-45 y.,5th Quintile,Seldom,0.60873,463,740,0.57354,0.64391
1998,46-65 y.,1st Quintile,At least once per month,0.14562,83,557,0.11630,0.17494
1998,46-65 y.,1st Quintile,Seldom,0.54072,325,557,0.49930,0.58214
1998,46-65 y.,1st Quintile,Never,0.26628,149,557,0.22954,0.30302
1998,46-65 y.,2nd Quintile,At least once per month,0.19004,106,595,0.15849,0.22159
1998,46-65 y.,2nd Quintile,Seldom,0.62208,392,595,0.58309,0.66108
1998,46-65 y.,2nd Quintile,Never,0.14595,97,595,0.11756,0.17434
1998,46-65 y.,3rd Quintile,At least once per month,0.24797,160,702,0.21601,0.27994
1998,46-65 y.,3rd Quintile,Seldom,0.62909,480,702,0.59333,0.66485
1998,46-65 y.,3rd Quintile,Never,0.07277,62,702,0.05354,0.09200
1998,46-65 y.,4th Quintile,At least once per week,0.04688,46,854,0.03269,0.06106
1998,46-65 y.,4th Quintile,At least once per month,0.25818,224,854,0.22881,0.28755
1998,46-65 y.,4th Quintile,Seldom,0.61294,525,854,0.58026,0.64563
1998,46-65 y.,4th Quintile,Never,0.06868,59,854,0.05171,0.08565
1998,46-65 y.,5th Quintile,At least once per week,0.05956,55,881,0.04392,0.07519
1998,46-65 y.,5th Quintile,At least once per month,0.33099,273,881,0.29990,0.36208
1998,46-65 y.,5th Quintile,Seldom,0.57912,553,881,0.54650,0.61174
1998,66 and older,1st Quintile,At least once per month,0.12024,35,301,0.08343,0.15704
1998,66 and older,1st Quintile,Seldom,0.47373,153,301,0.41722,0.53023
1998,66 and older,1st Quintile,Never,0.35575,113,301,0.30158,0.40993
1998,66 and older,2nd Quintile,At least once per month,0.18682,63,335,0.14502,0.22863
1998,66 and older,2nd Quintile,Seldom,0.47409,175,335,0.42054,0.52764
1998,66 and older,2nd Quintile,Never,0.27520,97,335,0.22730,0.32309
1998,66 and older,3rd Quintile,At least once per month,0.25767,102,347,0.21159,0.30376
1998,66 and older,3rd Quintile,Seldom,0.51895,188,347,0.46630,0.57159
1998,66 and older,3rd Quintile,Never,0.16652,57,347,0.12727,0.20578
1998,66 and older,4th Quintile,At least once per month,0.23154,57,252,0.17936,0.28373
1998,66 and older,4th Quintile,Seldom,0.51614,149,252,0.45432,0.57797
1998,66 and older,4th Quintile,Never,0.15075,46,252,0.10649,0.19502
1998,66 and older,5th Quintile,At least once per month,0.31942,67,185,0.25205,0.38679
1998,66 and older,5th Quintile,Seldom,0.48548,118,185,0.41327,0.55770
2003,17-29 y.,1st Quintile,At least once per month,0.16050,151,838,0.13563,0.18536
2003,17-29 y.,1st Quintile,Seldom,0.60669,531,838,0.57360,0.63979
2003,17-29 y.,1st Quintile,Never,0.20207,156,838,0.17486,0.22927
2003,17-29 y.,2nd Quintile,At least once per week,0.05562,40,766,0.03938,0.07186
2003,17-29 y.,2nd Quintile,At least once per month,0.21040,149,766,0.18151,0.23928
2003,17-29 y.,2nd Quintile,Seldom,0.61862,481,766,0.58420,0.65304
2003,17-29 y.,2nd Quintile,Never,0.10654,96,766,0.08468,0.12841
2003,17-29 y.,3rd Quintile,At least once per week,0.04184,34,752,0.02752,0.05617
2003,17-29 y.,3rd Quintile,At least once per month,0.21871,180,752,0.18914,0.24827
2003,17-29 y.,3rd Quintile,Seldom,0.64273,470,752,0.60846,0.67700
2003,17-29 y.,3rd Quintile,Never,0.09147,68,752,0.07086,0.11209
2003,17-29 y.,4th Quintile,At least once per month,0.28379,203,765,0.25182,0.31576
2003,17-29 y.,4th Quintile,Seldom,0.61876,506,765,0.58432,0.65320
2003,17-29 y.,4th Quintile,Never,0.06677,56,765,0.04907,0.08447
2003,17-29 y.,5th Quintile,At least once per week,0.05144,42,815,0.03627,0.06662
2003,17-29 y.,5th Quintile,At least once per month,0.28714,254,815,0.25606,0.31822
2003,17-29 y.,5th Quintile,Seldom,0.59078,475,815,0.55700,0.62456
2003,17-29 y.,5th Quintile,Never,0.06633,44,815,0.04924,0.08343
2003,30-45 y.,1st Quintile,At least once per month,0.16165,142,927,0.13794,0.18536
2003,30-45 y.,1st Quintile,Seldom,0.53807,537,927,0.50596,0.57018
2003,30-45 y.,1st Quintile,Never,0.26823,248,927,0.23969,0.29677
2003,30-45 y.,2nd Quintile,At least once per week,0.05499,57,1249,0.04234,0.06763
2003,30-45 y.,2nd Quintile,At least once per month,0.22177,267,1249,0.19872,0.24482
2003,30-45 y.,2nd Quintile,Seldom,0.60704,779,1249,0.57994,0.63414
2003,30-45 y.,2nd Quintile,Never,0.10635,146,1249,0.08925,0.12346
2003,30-45 y.,3rd Quintile,At least once per week,0.02431,35,1365,0.01614,0.03248
2003,30-45 y.,3rd Quintile,At least once per month,0.23017,333,1365,0.20783,0.25251
2003,30-45 y.,3rd Quintile,Seldom,0.65965,895,1365,0.63451,0.68480
2003,30-45 y.,3rd Quintile,Never,0.08076,102,1365,0.06630,0.09522
2003,30-45 y.,4th Quintile,At least once per week,0.04958,69,1483,0.03852,0.06063
2003,30-45 y.,4th Quintile,At least once per month,0.29775,422,1483,0.27447,0.32103
2003,30-45 y.,4th Quintile,Seldom,0.59589,911,1483,0.57091,0.62087
2003,30-45 y.,4th Quintile,Never,0.04931,81,1483,0.03829,0.06034
2003,30-45 y.,5th Quintile,At least once per week,0.05742,116,1848,0.04681,0.06803
2003,30-45 y.,5th Quintile,At least once per month,0.36944,699,1848,0.34742,0.39145
2003,30-45 y.,5th Quintile,Seldom,0.53868,986,1848,0.51594,0.56141
2003,30-45 y.,5th Quintile,Never,0.02901,47,1848,0.02135,0.03666
2003,46-65 y.,1st Quintile,At least once per month,0.14412,117,857,0.12059,0.16764
2003,46-65 y.,1st Quintile,Seldom,0.51659,470,857,0.48311,0.55006
2003,46-65 y.,1st Quintile,Never,0.30813,270,857,0.27720,0.33906
2003,46-65 y.,2nd Quintile,At least once per week,0.05703,54,965,0.04239,0.07167
2003,46-65 y.,2nd Quintile,At least once per month,0.18081,160,965,0.15652,0.20511
2003,46-65 y.,2nd Quintile,Seldom,0.58977,591,965,0.55872,0.62082
2003,46-65 y.,2nd Quintile,Never,0.16740,160,965,0.14383,0.19097
2003,46-65 y.,3rd Quintile,At least once per week,0.04649,55,1227,0.03470,0.05827
2003,46-65 y.,3rd Quintile,At least once per month,0.25234,308,1227,0.22803,0.27666
2003,46-65 y.,3rd Quintile,Seldom,0.59460,741,1227,0.56712,0.62209
2003,46-65 y.,3rd Quintile,Never,0.09968,123,1227,0.08291,0.11645
2003,46-65 y.,4th Quintile,At least once per week,0.04783,76,1561,0.03724,0.05842
2003,46-65 y.,4th Quintile,At least once per month,0.23756,406,1561,0.21644,0.25868
2003,46-65 y.,4th Quintile,Seldom,0.62375,969,1561,0.59971,0.64779
2003,46-65 y.,4th Quintile,Never,0.07879,110,1561,0.06542,0.09216
2003,46-65 y.,5th Quintile,At least once per week,0.05621,196,2896,0.04782,0.06460
2003,46-65 y.,5th Quintile,At least once per month,0.34176,1028,2896,0.32448,0.35904
2003,46-65 y.,5th Quintile,Seldom,0.55997,1582,2896,0.54189,0.57805
2003,46-65 y.,5th Quintile,Never,0.03915,90,2896,0.03209,0.04622
2003,66 and older,1st Quintile,At least once per month,0.11682,83,673,0.09253,0.14110
2003,66 and older,1st Quintile,Seldom,0.50029,352,673,0.46248,0.53809
2003,66 and older,1st Quintile,Never,0.34534,238,673,0.30939,0.38129
2003,66 and older,2nd Quintile,At least once per month,0.19238,168,849,0.16585,0.21891
2003,66 and older,2nd Quintile,Seldom,0.50826,456,849,0.47461,0.54191
2003,66 and older,2nd Quintile,Never,0.26307,225,849,0.23344,0.29271
2003,66 and older,3rd Quintile,At least once per week,0.06649,54,759,0.04876,0.08423
2003,66 and older,3rd Quintile,At least once per month,0.20679,169,759,0.17795,0.23562
2003,66 and older,3rd Quintile,Seldom,0.51289,394,759,0.47730,0.54847
2003,66 and older,3rd Quintile,Never,0.20102,142,759,0.17249,0.22955
2003,66 and older,4th Quintile,At least once per week,0.05969,33,562,0.04008,0.07929
2003,66 and older,4th Quintile,At least once per month,0.25185,138,562,0.21593,0.28777
2003,66 and older,4th Quintile,Seldom,0.48720,280,562,0.44584,0.52857
2003,66 and older,4th Quintile,Never,0.19316,111,562,0.16049,0.22583
2003,66 and older,5th Quintile,At least once per week,0.10211,84,736,0.08022,0.12400
2003,66 and older,5th Quintile,At least once per month,0.31024,256,736,0.27679,0.34368
2003,66 and older,5th Quintile,Seldom,0.43877,314,736,0.40289,0.47464
2003,66 and older,5th Quintile,Never,0.13401,82,736,0.10938,0.15864
2008,17-29 y.,1st Quintile,At least once per month,0.13005,125,765,0.10619,0.15390
2008,17-29 y.,1st Quintile,Seldom,0.51174,431,765,0.47629,0.54718
2008,17-29 y.,1st Quintile,Never,0.26122,209,765,0.23007,0.29237
2008,17-29 y.,2nd Quintile,At least once per month,0.12407,80,554,0.09659,0.15155
2008,17-29 y.,2nd Quintile,Seldom,0.58088,366,554,0.53975,0.62200
2008,17-29 y.,2nd Quintile,Never,0.17807,108,554,0.14619,0.20996
2008,17-29 y.,3rd Quintile,At least once per month,0.16514,109,618,0.13584,0.19444
2008,17-29 y.,3rd Quintile,Seldom,0.62738,414,618,0.58923,0.66553
2008,17-29 y.,3rd Quintile,Never,0.12322,95,618,0.09728,0.14915
2008,17-29 y.,4th Quintile,At least once per month,0.22936,144,596,0.19558,0.26314
2008,17-29 y.,4th Quintile,Seldom,0.60064,393,596,0.56129,0.64000
2008,17-29 y.,4th Quintile,Never,0.09031,59,596,0.06728,0.11335
2008,17-29 y.,5th Quintile,At least once per month,0.26744,142,541,0.23011,0.30477
2008,17-29 y.,5th Quintile,Seldom,0.59638,363,541,0.55500,0.63777
2008,17-29 y.,5th Quintile,Never,0.05787,36,541,0.03818,0.07757
2008,30-45 y.,1st Quintile,At least once per month,0.11165,89,712,0.08850,0.13480
2008,30-45 y.,1st Quintile,Seldom,0.56100,407,712,0.52453,0.59748
2008,30-45 y.,1st Quintile,Never,0.30131,216,712,0.26758,0.33503
2008,30-45 y.,2nd Quintile,At least once per month,0.16566,149,890,0.14122,0.19010
2008,30-45 y.,2nd Quintile,Seldom,0.61102,587,890,0.57897,0.64307
2008,30-45 y.,2nd Quintile,Never,0.19262,154,890,0.16670,0.21855
2008,30-45 y.,3rd Quintile,At least once per month,0.19124,209,1068,0.16764,0.21483
2008,30-45 y.,3rd Quintile,Seldom,0.66658,737,1068,0.63830,0.69487
2008,30-45 y.,3rd Quintile,Never,0.12042,122,1068,0.10089,0.13994
2008,30-45 y.,4th Quintile,At least once per week,0.02648,33,1133,0.01712,0.03583
2008,30-45 y.,4th Quintile,At least once per month,0.20965,259,1133,0.18594,0.23337
2008,30-45 y.,4th Quintile,Seldom,0.68826,759,1133,0.66127,0.71524
2008,30-45 y.,4th Quintile,Never,0.07181,82,1133,0.05677,0.08685
2008,30-45 y.,5th Quintile,At least once per week,0.03113,43,1300,0.02168,0.04057
2008,30-45 y.,5th Quintile,At least once per month,0.32091,433,1300,0.29553,0.34630
2008,30-45 y.,5th Quintile,Seldom,0.61978,783,1300,0.59338,0.64618
2008,30-45 y.,5th Quintile,Never,0.02581,41,1300,0.01719,0.03443
2008,46-65 y.,1st Quintile,At least once per month,0.09628,71,774,0.07549,0.11708
2008,46-65 y.,1st Quintile,Seldom,0.44778,376,774,0.41273,0.48284
2008,46-65 y.,1st Quintile,Never,0.41773,327,774,0.38296,0.45250
2008,46-65 y.,2nd Quintile,At least once per month,0.13749,131,807,0.11372,0.16127
2008,46-65 y.,2nd Quintile,Seldom,0.60614,506,807,0.57240,0.63987
2008,46-65 y.,2nd Quintile,Never,0.21996,170,807,0.19136,0.24856
2008,46-65 y.,3rd Quintile,At least once per month,0.18188,212,1076,0.15882,0.20494
2008,46-65 y.,3rd Quintile,Seldom,0.65718,735,1076,0.62881,0.68556
2008,46-65 y.,3rd Quintile,Never,0.13309,129,1076,0.11279,0.15340
2008,46-65 y.,4th Quintile,At least once per week,0.02078,32,1478,0.01351,0.02806
2008,46-65 y.,4th Quintile,At least once per month,0.21630,328,1478,0.19530,0.23730
2008,46-65 y.,4th Quintile,Seldom,0.65525,975,1478,0.63101,0.67949
2008,46-65 y.,4th Quintile,Never,0.10284,143,1478,0.08735,0.11833
2008,46-65 y.,5th Quintile,At least once per week,0.04358,100,2463,0.03552,0.05165
2008,46-65 y.,5th Quintile,At least once per month,0.31130,778,2463,0.29301,0.32959
2008,46-65 y.,5th Quintile,Seldom,0.58191,1483,2463,0.56242,0.60139
2008,46-65 y.,5th Quintile,Never,0.05749,102,2463,0.04830,0.06669
2008,66 and older,1st Quintile,At least once per month,0.08244,60,688,0.06187,0.10301
2008,66 and older,1st Quintile,Seldom,0.43855,318,688,0.40144,0.47565
2008,66 and older,1st Quintile,Never,0.44417,310,688,0.40701,0.48132
2008,66 and older,2nd Quintile,At least once per month,0.14090,157,1004,0.11937,0.16243
2008,66 and older,2nd Quintile,Seldom,0.53583,589,1004,0.50497,0.56670
2008,66 and older,2nd Quintile,Never,0.28467,258,1004,0.25674,0.31260
2008,66 and older,3rd Quintile,At least once per week,0.03629,38,930,0.02426,0.04831
2008,66 and older,3rd Quintile,At least once per month,0.21892,210,930,0.19233,0.24551
2008,66 and older,3rd Quintile,Seldom,0.52301,495,930,0.49089,0.55513
2008,66 and older,3rd Quintile,Never,0.21384,187,930,0.18748,0.24021
2008,66 and older,4th Quintile,At least once per month,0.21838,165,683,0.18737,0.24939
2008,66 and older,4th Quintile,Seldom,0.56434,390,683,0.52713,0.60156
2008,66 and older,4th Quintile,Never,0.18024,128,683,0.15139,0.20909
2008,66 and older,5th Quintile,At least once per week,0.06168,61,895,0.04591,0.07745
2008,66 and older,5th Quintile,At least once per month,0.34235,329,895,0.31125,0.37346
2008,66 and older,5th Quintile,Seldom,0.48956,430,895,0.45679,0.52233
2008,66 and older,5th Quintile,Never,0.09319,75,895,0.07414,0.11225
