"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1992","AkademikerIn","weiblich","6.74","6.5","741","5","6","8","9","10","6.62","6.86","1","10","7","7"
"1992","Hauptschule","maennlich","7.06","6.5","3145","5","6","8","9","10","7","7.12","0","10","7","7"
"1992","Hauptschule","weiblich","6.96","6.5","3354","5","6","8","9","10","6.9","7.02","0","10","7","7"
"1992","Realschule","maennlich","","","","","","","","","","","","","",""
"1992","Realschule","weiblich","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","maennlich","7.03","6.5","494","5","6","8","9","10","6.88","7.18","0","10","7","7"
"1993","(Fach-)Abitur","weiblich","7.42","7.5","412","5","7","8","9","10","7.25","7.59","0","10","7","8"
"1993","(noch) kein Abschluss","maennlich","7.07","6.5","366","5","6","8","9","10","6.88","7.26","0","10","7","7"
"1993","(noch) kein Abschluss","weiblich","7.01","6.5","477","5","6","8","10","10","6.84","7.18","0","10","7","7"
"1993","AkademikerIn","maennlich","7.01","6.5","907","5","6","8","9","10","6.89","7.13","0","10","7","7"
"1993","AkademikerIn","weiblich","6.72","6.5","725","4","5","8","9","10","6.59","6.85","0","10","7","7"
"1993","Hauptschule","maennlich","6.98","6.5","3062","5","6","8","9","10","6.91","7.05","0","10","7","7"
"1993","Hauptschule","weiblich","6.92","6.5","3255","5","6","8","9","10","6.85","6.99","0","10","7","7"
"1993","Realschule","maennlich","","","","","","","","","","","","","",""
"1993","Realschule","weiblich","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","maennlich","6.96","6.5","495","5","6","8","8","10","6.81","7.11","0","10","7","8"
"1994","(Fach-)Abitur","weiblich","7.21","7.5","422","5","6","8","9","10","7.05","7.37","1","10","7","8"
"1994","(noch) kein Abschluss","maennlich","6.96","6.5","360","5","6","8","9","10","6.76","7.16","1","10","7","7"
"1994","(noch) kein Abschluss","weiblich","6.94","6.5","483","5","6","8","9","10","6.76","7.12","0","10","7","7"
"1994","AkademikerIn","maennlich","7","6.5","911","5","6","8","9","10","6.89","7.11","0","10","7","7"
"1994","AkademikerIn","weiblich","6.81","6.5","734","4","6","8","9","10","6.68","6.94","0","10","7","7"
"1994","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1994","Hauptschule","weiblich","6.84","6.5","3144","5","5","8","9","10","6.77","6.91","0","10","7","7"
"1994","Realschule","maennlich","","","","","","","","","","","","","",""
"1994","Realschule","weiblich","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","maennlich","7.07","6.5","554","5","6","8","9","10","6.93","7.21","0","10","7","7"
"1995","(Fach-)Abitur","weiblich","7.17","7.5","501","5","6","8","9","10","7.02","7.32","0","10","7","8"
"1995","(noch) kein Abschluss","maennlich","7.06","6.5","388","5","6","8","9","10","6.87","7.25","0","10","7","8"
"1995","(noch) kein Abschluss","weiblich","6.8","6.5","484","4","5","8","9","10","6.63","6.97","0","10","7","7"
"1995","AkademikerIn","maennlich","7","6.5","951","5","6","8","9","10","6.89","7.11","0","10","7","7"
"1995","AkademikerIn","weiblich","6.92","6.5","796","5","6","8","9","10","6.8","7.04","0","10","7","7"
"1995","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1995","Hauptschule","weiblich","6.76","6.5","3131","4","5","8","9","10","6.69","6.83","0","10","7","7"
"1995","Realschule","maennlich","","","","","","","","","","","","","",""
"1995","Realschule","weiblich","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","maennlich","7.02","6.5","525","5","6","8","9","10","6.88","7.16","0","10","7","7"
"1996","(Fach-)Abitur","weiblich","7.17","7.5","504","5","6","8","9","10","7.03","7.31","0","10","7","8"
"1996","(noch) kein Abschluss","maennlich","7.04","6.5","370","5","6","8","9","10","6.86","7.22","0","10","7","7"
"1996","(noch) kein Abschluss","weiblich","7.06","6.5","468","5","6","8","9","10","6.9","7.22","1","10","7","7"
"1996","AkademikerIn","maennlich","6.97","6.5","966","5","6","8","9","10","6.86","7.08","0","10","7","7"
"1996","AkademikerIn","weiblich","6.9","6.5","796","5","6","8","9","10","6.79","7.01","0","10","7","7"
"1996","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1996","Hauptschule","weiblich","6.82","6.5","3048","5","5","8","9","10","6.75","6.89","0","10","7","7"
"1996","Realschule","maennlich","","","","","","","","","","","","","",""
"1996","Realschule","weiblich","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","maennlich","7.01","6.5","519","5","6","8","9","9","6.87","7.15","0","10","7","7"
"1997","(Fach-)Abitur","weiblich","7.08","6.5","497","5","6","8","9","10","6.94","7.22","0","10","7","7"
"1997","(noch) kein Abschluss","maennlich","6.85","6.5","376","4","5","8","9","10","6.66","7.04","0","10","7","8"
"1997","(noch) kein Abschluss","weiblich","7.15","7.5","456","5","6","8","10","10","6.98","7.32","0","10","7","7"
"1997","AkademikerIn","maennlich","6.95","6.5","965","5","6","8","9","10","6.84","7.06","0","10","7","7"
"1997","AkademikerIn","weiblich","6.84","6.5","797","5","6","8","9","10","6.73","6.95","1","10","7","7"
"1997","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1997","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1997","Realschule","maennlich","","","","","","","","","","","","","",""
"1997","Realschule","weiblich","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","maennlich","7.04","6.5","561","5","6","8","9","10","6.91","7.17","0","10","7","8"
"1998","(Fach-)Abitur","weiblich","7.22","7.5","585","5","7","8","9","10","7.08","7.36","0","10","7","8"
"1998","(noch) kein Abschluss","maennlich","7.01","7.5","368","5","5","8","9","10","6.83","7.19","1","10","7","8"
"1998","(noch) kein Abschluss","weiblich","6.99","6.5","453","5","6","8","9","10","6.82","7.16","0","10","7","7"
"1998","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1998","AkademikerIn","weiblich","7.01","6.5","888","5","6","8","9","10","6.9","7.12","0","10","7","7"
"1998","Hauptschule","maennlich","6.86","6.5","3018","5","6","8","9","10","6.79","6.93","0","10","7","7"
"1998","Hauptschule","weiblich","6.84","6.5","3161","5","6","8","9","10","6.78","6.9","0","10","7","7"
"1998","Realschule","maennlich","","","","","","","","","","","","","",""
"1998","Realschule","weiblich","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","maennlich","7.11","6.5","540","5","6","8","9","10","6.97","7.25","0","10","7","8"
"1999","(Fach-)Abitur","weiblich","7.22","7.5","594","5","6","8","9","10","7.09","7.35","0","10","7","8"
"1999","(noch) kein Abschluss","maennlich","6.95","7.5","357","4","5","8","9","10","6.75","7.15","0","10","7","8"
"1999","(noch) kein Abschluss","weiblich","7.16","6.5","431","5","6","8","9","10","6.99","7.33","0","10","7","8"
"1999","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1999","AkademikerIn","weiblich","7.07","6.5","879","5","6","8","9","10","6.96","7.18","0","10","7","7"
"1999","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1999","Hauptschule","weiblich","6.9","6.5","3058","5","6","8","9","10","6.83","6.97","0","10","7","7"
"1999","Realschule","maennlich","","","","","","","","","","","","","",""
"1999","Realschule","weiblich","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","maennlich","6.97","6.5","417","5","5","8","9","10","6.79","7.15","0","10","7","8"
"2000","(noch) kein Abschluss","weiblich","7.03","6.5","496","5","6","8","9","10","6.87","7.19","0","10","7","8"
"2000","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2000","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2000","Hauptschule","maennlich","7","6.5","5141","5","6","8","9","10","6.95","7.05","0","10","7","7"
"2000","Hauptschule","weiblich","6.98","6.5","5508","5","6","8","9","10","6.93","7.03","0","10","7","7"
"2000","Realschule","maennlich","","","","","","","","","","","","","",""
"2000","Realschule","weiblich","7.18","7.5","3566","5","6","8","9","10","7.12","7.24","0","10","7","8"
"2001","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","maennlich","7.41","7.5","403","5","6","9","9","10","7.24","7.58","0","10","8","8"
"2001","(noch) kein Abschluss","weiblich","7.17","6.5","463","5","6","8","9","10","7.01","7.33","0","10","7","8"
"2001","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2001","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2001","Hauptschule","maennlich","7.01","6.5","4530","5","6","8","9","10","6.96","7.06","0","10","7","7"
"2001","Hauptschule","weiblich","7.02","6.5","4834","5","6","8","9","10","6.97","7.07","0","10","7","7"
"2001","Realschule","maennlich","","","","","","","","","","","","","",""
"2001","Realschule","weiblich","7.18","7.5","3278","5","6","8","9","10","7.12","7.24","0","10","7","8"
"2002","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","maennlich","7.17","7.5","425","5","6","8","9","10","7","7.34","0","10","8","8"
"2002","(noch) kein Abschluss","weiblich","7.2","7.5","479","5","6","8","9","10","7.04","7.36","0","10","7","8"
"2002","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2002","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2002","Hauptschule","maennlich","6.76","6.5","4289","4","5","8","9","10","6.71","6.81","0","10","7","7"
"2002","Hauptschule","weiblich","6.79","6.5","4611","4","5","8","9","10","6.74","6.84","0","10","7","7"
"2002","Realschule","maennlich","","","","","","","","","","","","","",""
"2002","Realschule","weiblich","6.96","6.5","3424","5","6","8","9","10","6.9","7.02","0","10","7","7"
"2003","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","maennlich","7.18","7.5","421","5","6","8","9","10","7.02","7.34","0","10","7","8"
"2003","(noch) kein Abschluss","weiblich","7.08","7.5","472","5","6","8","9","10","6.91","7.25","0","10","7","8"
"2003","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2003","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2003","Hauptschule","maennlich","6.71","6.5","4078","4","5","8","9","10","6.65","6.77","0","10","7","7"
"2003","Hauptschule","weiblich","6.78","6.5","4362","5","5","8","9","10","6.73","6.83","0","10","7","7"
"2003","Realschule","maennlich","","","","","","","","","","","","","",""
"2003","Realschule","weiblich","6.88","6.5","3304","5","6","8","9","10","6.82","6.94","0","10","7","7"
"2004","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","maennlich","7.02","6.5","421","5","6","8","9","10","6.87","7.17","1","10","7","8"
"2004","(noch) kein Abschluss","weiblich","6.81","6.5","485","5","5","8","9","10","6.65","6.97","0","10","7","8"
"2004","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2004","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2004","Hauptschule","maennlich","6.53","6.5","3889","4","5","8","9","10","6.47","6.59","0","10","7","7"
"2004","Hauptschule","weiblich","6.55","6.5","4159","4","5","8","9","10","6.49","6.61","0","10","7","7"
"2004","Realschule","maennlich","","","","","","","","","","","","","",""
"2004","Realschule","weiblich","6.62","6.5","3227","4","5","8","9","10","6.56","6.68","0","10","7","7"
"2005","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","maennlich","7.16","6.5","417","5","6","8","9","10","6.99","7.33","0","10","7","8"
"2005","(noch) kein Abschluss","weiblich","7.04","6.5","482","5","6","8","9","10","6.87","7.21","0","10","7","8"
"2005","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2005","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2005","Hauptschule","maennlich","6.64","6.5","3648","4","5","8","9","10","6.58","6.7","0","10","7","7"
"2005","Hauptschule","weiblich","6.75","6.5","3893","4","5","8","9","10","6.69","6.81","0","10","7","7"
"2005","Realschule","maennlich","","","","","","","","","","","","","",""
"2005","Realschule","weiblich","6.82","6.5","3088","4","6","8","9","10","6.76","6.88","0","10","7","7"
"2006","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","maennlich","6.96","7.5","304","4","6","8","9","10","6.76","7.16","0","10","7","8"
"2006","(noch) kein Abschluss","weiblich","6.83","6.5","343","5","6","8","9","10","6.63","7.03","0","10","7","8"
"2006","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2006","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2006","Hauptschule","maennlich","6.58","6.5","3898","4","5","8","9","10","6.52","6.64","0","10","7","7"
"2006","Hauptschule","weiblich","6.65","6.5","4173","4","5","8","9","10","6.59","6.71","0","10","7","7"
"2006","Realschule","maennlich","","","","","","","","","","","","","",""
"2006","Realschule","weiblich","6.78","6.5","3327","4","6","8","9","10","6.72","6.84","0","10","7","7"
"2007","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","weiblich","6.92","6.5","310","5","5","8","9","10","6.72","7.12","0","10","7","8"
"2007","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2007","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2007","Hauptschule","maennlich","6.64","6.5","3553","4","5","8","9","10","6.58","6.7","0","10","7","7"
"2007","Hauptschule","weiblich","6.71","6.5","3768","4","5","8","9","10","6.65","6.77","0","10","7","7"
"2007","Realschule","maennlich","","","","","","","","","","","","","",""
"2007","Realschule","weiblich","6.85","6.5","3120","5","6","8","9","10","6.79","6.91","0","10","7","7"
"2008","(Fach-)Abitur","maennlich","6.96","6.5","967","5","6","8","9","10","6.86","7.06","0","10","7","8"
"2008","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2008","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2008","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2008","Hauptschule","maennlich","6.68","6.5","3281","4","5","8","9","10","6.62","6.74","0","10","7","7"
"2008","Hauptschule","weiblich","6.73","6.5","3511","4","5","8","9","10","6.67","6.79","0","10","7","7"
"2008","Realschule","maennlich","","","","","","","","","","","","","",""
"2008","Realschule","weiblich","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","maennlich","6.84","6.5","887","5","6","8","9","10","6.73","6.95","0","10","7","7"
"2009","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2009","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2009","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2009","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2009","Hauptschule","weiblich","6.73","6.5","3194","4","5","8","9","10","6.66","6.8","0","10","7","7"
"2009","Realschule","maennlich","","","","","","","","","","","","","",""
"2009","Realschule","weiblich","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","maennlich","7.28","7.5","375","5","6","8","9","10","7.11","7.45","1","10","8","8"
"2010","(noch) kein Abschluss","weiblich","7","6.5","396","4","6","8","9","10","6.8","7.2","0","10","7","8"
"2010","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2010","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2010","Hauptschule","maennlich","6.77","6.5","3625","5","5","8","9","10","6.71","6.83","0","10","7","7"
"2010","Hauptschule","weiblich","6.91","6.5","3860","5","6","8","9","10","6.85","6.97","0","10","7","7"
"2010","Realschule","maennlich","","","","","","","","","","","","","",""
"2010","Realschule","weiblich","7.03","6.5","4133","5","6","8","9","10","6.98","7.08","0","10","8","8"
"2011","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","maennlich","7.35","7.5","378","5","6","8","9","10","7.19","7.51","0","10","8","8"
"2011","(noch) kein Abschluss","weiblich","6.98","6.5","424","4","5","8","9","10","6.78","7.18","0","10","7","8"
"2011","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2011","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2011","Hauptschule","maennlich","6.68","6.5","3786","4","5","8","9","10","6.62","6.74","0","10","7","7"
"2011","Hauptschule","weiblich","6.76","6.5","4136","4","5","8","9","10","6.7","6.82","0","10","7","7"
"2011","Realschule","maennlich","","","","","","","","","","","","","",""
"2011","Realschule","weiblich","6.95","6.5","4481","5","6","8","9","10","6.9","7","0","10","7","8"
"2012","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","maennlich","7.43","7.5","391","5","6","9","9","10","7.26","7.6","0","10","8","8"
"2012","(noch) kein Abschluss","weiblich","6.82","6.5","450","4","5","8","9","10","6.63","7.01","0","10","7","8"
"2012","AkademikerIn","maennlich","7.41","7.5","3027","5","7","8","9","10","7.36","7.46","1","10","8","8"
"2012","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2012","Hauptschule","maennlich","6.8","6.5","3974","4","5","8","9","10","6.74","6.86","0","10","7","7"
"2012","Hauptschule","weiblich","6.89","6.5","4238","5","6","8","9","10","6.83","6.95","0","10","7","7"
"2012","Realschule","maennlich","","","","","","","","","","","","","",""
"2012","Realschule","weiblich","7.04","6.5","4530","5","6","8","9","10","6.99","7.09","0","10","7","8"
"2013","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","maennlich","7.26","7.5","621","5","6","8","9","10","7.11","7.41","0","10","8","8"
"2013","(noch) kein Abschluss","weiblich","6.87","6.5","690","4","5","8","10","10","6.72","7.02","0","10","7","8"
"2013","AkademikerIn","maennlich","7.44","7.5","3433","5","7","8","9","10","7.39","7.49","0","10","8","8"
"2013","AkademikerIn","weiblich","7.47","7.5","3416","5","7","8","9","10","7.42","7.52","0","10","8","8"
"2013","Hauptschule","maennlich","6.95","6.5","4590","5","6","8","9","10","6.9","7","0","10","7","8"
"2013","Hauptschule","weiblich","7","6.5","4806","5","6","8","9","10","6.95","7.05","0","10","7","8"
