"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","7.29","7.5","703","7.17","7.41"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","7.26","7.5","5383","7.22","7.3"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","6.89","6.5","1977","6.81","6.97"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","6.94","6.5","94","6.58","7.3"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","7.07","6.5","11335","7.04","7.1"
"2000","66 und älter","direkter Migrationshintergrund","6.88","6.5","353","6.67","7.09"
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","7.05","6.5","3213","6.98","7.12"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","7.29","7.5","824","7.18","7.4"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","7.38","7.5","645","7.25","7.51"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","7.3","7.5","4762","7.25","7.35"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","6.94","6.5","1751","6.86","7.02"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","7.17","6.5","103","6.86","7.48"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","7.06","6.5","10397","7.03","7.09"
"2001","66 und älter","direkter Migrationshintergrund","6.83","6.5","334","6.65","7.01"
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","7.12","7.5","3037","7.05","7.19"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","7.17","6.5","736","7.05","7.29"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","7.18","6.5","623","7.06","7.3"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","7.1","6.5","4763","7.05","7.15"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","6.64","6.5","1709","6.56","6.72"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","6.79","6.5","129","6.49","7.09"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","6.87","6.5","11438","6.84","6.9"
"2002","66 und älter","direkter Migrationshintergrund","6.49","6.5","348","6.29","6.69"
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","6.96","6.5","3221","6.9","7.02"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","7.1","6.5","668","6.97","7.23"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","7.13","7.5","629","7","7.26"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","7.06","6.5","4532","7.01","7.11"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","6.56","6.5","1590","6.47","6.65"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","7.02","6.5","138","6.71","7.33"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","6.8","6.5","10923","6.77","6.83"
"2003","66 und älter","direkter Migrationshintergrund","6.72","6.5","355","6.53","6.91"
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","6.93","6.5","3275","6.87","6.99"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","6.94","6.5","621","6.81","7.07"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","6.9","6.5","639","6.76","7.04"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","6.85","6.5","4333","6.8","6.9"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","6.39","6.5","1551","6.3","6.48"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","6.48","6.5","151","6.17","6.79"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","6.6","6.5","10523","6.57","6.63"
"2004","66 und älter","direkter Migrationshintergrund","6.67","6.5","360","6.48","6.86"
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","6.7","6.5","3369","6.63","6.77"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","6.99","6.5","529","6.84","7.14"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","6.94","6.5","658","6.8","7.08"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","7.1","6.5","4104","7.05","7.15"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","6.5","6.5","1466","6.4","6.6"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","6.99","6.5","155","6.74","7.24"
"2005","35-65 Jahre alt","kein Migrationshintergrund ","6.77","6.5","9976","6.73","6.81"
"2005","66 und älter","direkter Migrationshintergrund","6.71","6.5","362","6.51","6.91"
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","6.89","6.5","3372","6.83","6.95"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","7.15","6.5","533","7.02","7.28"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","7.01","6.5","620","6.87","7.15"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","7.02","6.5","3954","6.97","7.07"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","6.48","6.5","1450","6.39","6.57"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","6.78","6.5","182","6.53","7.03"
"2006","35-65 Jahre alt","kein Migrationshintergrund ","6.7","6.5","10757","6.67","6.73"
"2006","66 und älter","direkter Migrationshintergrund","6.45","6.5","388","6.25","6.65"
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","6.85","6.5","3999","6.79","6.91"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","7.13","6.5","441","6.98","7.28"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","7.15","6.5","582","7.02","7.28"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","7.18","7.5","3658","7.13","7.23"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","6.48","6.5","1301","6.38","6.58"
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","6.81","6.5","188","6.55","7.07"
"2007","35-65 Jahre alt","kein Migrationshintergrund ","6.76","6.5","9965","6.72","6.8"
"2007","66 und älter","direkter Migrationshintergrund","6.56","6.5","375","6.37","6.75"
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","6.84","6.5","3940","6.78","6.9"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","7.35","7.5","367","7.19","7.51"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","7.2","6.5","564","7.07","7.33"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","7.09","6.5","3404","7.04","7.14"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","6.52","6.5","1165","6.41","6.63"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","6.69","6.5","193","6.45","6.93"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","6.83","6.5","9301","6.79","6.87"
"2008","66 und älter","direkter Migrationshintergrund","6.43","6.5","369","6.22","6.64"
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","6.9","6.5","3901","6.84","6.96"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","7.12","6.5","295","6.93","7.31"
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","7.01","6.5","509","6.87","7.15"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","7.06","6.5","3154","7","7.12"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","6.42","6.5","1026","6.3","6.54"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","7.02","7.5","190","6.78","7.26"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","6.71","6.5","8640","6.67","6.75"
"2009","66 und älter","direkter Migrationshintergrund","6.42","6.5","335","6.21","6.63"
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","6.9","6.5","3808","6.84","6.96"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","7.61","7.5","927","7.5","7.72"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","7.15","7.5","755","7.03","7.27"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","7.32","7.5","4862","7.28","7.36"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","6.81","6.5","1654","6.72","6.9"
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","7.1","6.5","384","6.93","7.27"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","6.91","6.5","11329","6.88","6.94"
"2010","66 und älter","direkter Migrationshintergrund","6.62","6.5","317","6.41","6.83"
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","7.05","6.5","3693","6.99","7.11"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","7.48","7.5","800","7.36","7.6"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","7.18","6.5","734","7.06","7.3"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","7.27","7.5","4761","7.22","7.32"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","6.83","6.5","1744","6.74","6.92"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","7.04","6.5","472","6.89","7.19"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","6.89","6.5","12815","6.86","6.92"
"2011","66 und älter","direkter Migrationshintergrund","6.55","6.5","358","6.34","6.76"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","6.9","6.5","4088","6.84","6.96"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","7.68","7.5","718","7.56","7.8"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","7.48","7.5","704","7.35","7.61"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","7.33","7.5","4640","7.28","7.38"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","7.05","6.5","1785","6.97","7.13"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","7.16","7.5","510","7.01","7.31"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","6.94","6.5","13132","6.91","6.97"
"2012","66 und älter","direkter Migrationshintergrund","6.77","6.5","398","6.58","6.96"
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","7.08","6.5","4495","7.03","7.13"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","7.73","7.5","1924","7.66","7.8"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","7.33","7.5","1385","7.24","7.42"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","7.34","7.5","4521","7.29","7.39"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","7.14","6.5","4012","7.08","7.2"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","7.22","7.5","737","7.09","7.35"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","7.06","6.5","12958","7.03","7.09"
"2013","66 und älter","direkter Migrationshintergrund","6.88","6.5","445","6.7","7.06"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","7.17","7.5","4570","7.12","7.22"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","7.83","7.5","1410","7.75","7.91"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","7.43","7.5","1093","7.33","7.53"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","7.32","7.5","4011","7.27","7.37"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","7.18","7.5","3257","7.12","7.24"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","7.25","7.5","681","7.12","7.38"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","7.02","6.5","11609","6.99","7.05"
"2014","66 und älter","direkter Migrationshintergrund","6.82","6.5","439","6.64","7"
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","7.19","7.5","4484","7.14","7.24"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","7.78","7.5","1920","7.71","7.85"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","7.62","7.5","993","7.52","7.72"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","7.46","7.5","3727","7.41","7.51"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","7.29","7.5","3529","7.23","7.35"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","7.33","7.5","684","7.21","7.45"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","7.15","7.5","10989","7.12","7.18"
"2015","66 und älter","direkter Migrationshintergrund","7.02","6.5","430","6.85","7.19"
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","7.23","7.5","4452","7.18","7.28"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","7.75","7.5","2938","7.68","7.82"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","7.71","7.5","893","7.61","7.81"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7.57","7.5","3335","7.52","7.62"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","7.33","7.5","4462","7.28","7.38"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","7.18","7.5","657","7.04","7.32"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","7.15","7.5","10124","7.12","7.18"
"2016","66 und älter","direkter Migrationshintergrund","6.76","6.5","421","6.58","6.94"
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","7.15","7.5","4283","7.1","7.2"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","7.63","7.5","3300","7.57","7.69"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","7.49","7.5","963","7.39","7.59"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","7.42","7.5","4047","7.37","7.47"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","7.39","7.5","4834","7.34","7.44"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","7.24","7.5","723","7.1","7.38"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","7.13","7.5","11623","7.1","7.16"
"2017","66 und älter","direkter Migrationshintergrund","7.14","7.5","464","6.98","7.3"
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","7.27","7.5","4504","7.22","7.32"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","7.57","7.5","2877","7.5","7.64"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","7.41","7.5","978","7.3","7.52"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","7.45","7.5","3948","7.4","7.5"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","7.39","7.5","4645","7.34","7.44"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","7.3","7.5","710","7.17","7.43"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","7.26","7.5","11000","7.23","7.29"
"2018","66 und älter","direkter Migrationshintergrund","7.07","7.5","473","6.89","7.25"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","7.42","7.5","4514","7.37","7.47"
