"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1988","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1988","(noch) kein Abschluss","Westdeutschland","6.99","7.5","902","6.86","7.12"
"1988","AkademikerIn","Ostdeutschland","","","","",""
"1988","AkademikerIn","Westdeutschland","7.21","7.5","697","7.07","7.35"
"1988","Hauptschule","Ostdeutschland","","","","",""
"1988","Hauptschule","Westdeutschland","6.95","6.5","5726","6.9","7"
"1988","Realschule","Ostdeutschland","","","","",""
"1988","Realschule","Westdeutschland","7.13","7.5","1692","7.04","7.22"
"1989","(Fach-)Abitur","Ostdeutschland","","","","",""
"1989","(Fach-)Abitur","Westdeutschland","7.09","6.5","751","6.96","7.22"
"1989","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1989","(noch) kein Abschluss","Westdeutschland","7.06","6.5","885","6.93","7.19"
"1989","AkademikerIn","Ostdeutschland","","","","",""
"1989","AkademikerIn","Westdeutschland","7.3","7.5","696","7.16","7.44"
"1989","Hauptschule","Ostdeutschland","","","","",""
"1989","Hauptschule","Westdeutschland","6.96","6.5","5473","6.91","7.01"
"1989","Realschule","Ostdeutschland","","","","",""
"1989","Realschule","Westdeutschland","7.27","7.5","1650","7.18","7.36"
"1990","(Fach-)Abitur","Ostdeutschland","6.89","6.5","129","6.61","7.17"
"1990","(Fach-)Abitur","Westdeutschland","7.25","7.5","747","7.13","7.37"
"1990","(noch) kein Abschluss","Ostdeutschland","7.66","7.5","45","7.06","8.26"
"1990","(noch) kein Abschluss","Westdeutschland","7.24","7.5","840","7.1","7.38"
"1990","AkademikerIn","Ostdeutschland","6.55","6.5","990","6.44","6.66"
"1990","AkademikerIn","Westdeutschland","7.42","7.5","696","7.3","7.54"
"1990","Hauptschule","Ostdeutschland","6.53","6.5","1660","6.43","6.63"
"1990","Hauptschule","Westdeutschland","7.18","7.5","5324","7.13","7.23"
"1990","Realschule","Ostdeutschland","6.58","6.5","1562","6.49","6.67"
"1990","Realschule","Westdeutschland","7.39","7.5","1620","7.31","7.47"
"1991","(Fach-)Abitur","Ostdeutschland","6.14","6.5","114","5.78","6.5"
"1991","(Fach-)Abitur","Westdeutschland","7.24","7.5","767","7.12","7.36"
"1991","(noch) kein Abschluss","Ostdeutschland","6.95","6.5","54","6.49","7.41"
"1991","(noch) kein Abschluss","Westdeutschland","7.21","7.5","819","7.08","7.34"
"1991","AkademikerIn","Ostdeutschland","5.88","5.5","949","5.77","5.99"
"1991","AkademikerIn","Westdeutschland","7.5","7.5","720","7.39","7.61"
"1991","Hauptschule","Ostdeutschland","6.06","5.5","1482","5.95","6.17"
"1991","Hauptschule","Westdeutschland","7.31","7.5","5207","7.26","7.36"
"1991","Realschule","Ostdeutschland","6.07","5.5","1476","5.97","6.17"
"1991","Realschule","Westdeutschland","7.4","7.5","1644","7.32","7.48"
"1992","(Fach-)Abitur","Ostdeutschland","6.29","5.5","116","5.97","6.61"
"1992","(Fach-)Abitur","Westdeutschland","7.23","7.5","777","7.11","7.35"
"1992","(noch) kein Abschluss","Ostdeutschland","6.88","6.5","68","6.49","7.27"
"1992","(noch) kein Abschluss","Westdeutschland","7.17","7.5","793","7.04","7.3"
"1992","AkademikerIn","Ostdeutschland","6.09","5.5","910","5.98","6.2"
"1992","AkademikerIn","Westdeutschland","7.39","7.5","737","7.28","7.5"
"1992","Hauptschule","Ostdeutschland","6.03","5.5","1404","5.93","6.13"
"1992","Hauptschule","Westdeutschland","7.19","7.5","5095","7.14","7.24"
"1992","Realschule","Ostdeutschland","6.11","5.5","1421","6.02","6.2"
"1992","Realschule","Westdeutschland","7.35","7.5","1664","7.27","7.43"
"1993","(Fach-)Abitur","Ostdeutschland","6.53","6.5","123","6.21","6.85"
"1993","(Fach-)Abitur","Westdeutschland","7.27","7.5","783","7.15","7.39"
"1993","(noch) kein Abschluss","Ostdeutschland","7.29","6.5","80","6.93","7.65"
"1993","(noch) kein Abschluss","Westdeutschland","7.01","6.5","763","6.88","7.14"
"1993","AkademikerIn","Ostdeutschland","6.23","6.5","870","6.11","6.35"
"1993","AkademikerIn","Westdeutschland","7.26","7.5","762","7.14","7.38"
"1993","Hauptschule","Ostdeutschland","6.06","5.5","1318","5.95","6.17"
"1993","Hauptschule","Westdeutschland","7.11","6.5","4999","7.06","7.16"
"1993","Realschule","Ostdeutschland","6.27","6.5","1389","6.18","6.36"
"1993","Realschule","Westdeutschland","7.27","7.5","1691","7.19","7.35"
"1994","(Fach-)Abitur","Ostdeutschland","6.65","6.5","137","6.36","6.94"
"1994","(Fach-)Abitur","Westdeutschland","7.11","6.5","780","6.99","7.23"
"1994","(noch) kein Abschluss","Ostdeutschland","6.94","6.5","100","6.61","7.27"
"1994","(noch) kein Abschluss","Westdeutschland","6.95","6.5","743","6.81","7.09"
"1994","AkademikerIn","Ostdeutschland","6.43","6.5","856","6.31","6.55"
"1994","AkademikerIn","Westdeutschland","7.18","7.5","789","7.07","7.29"
"1994","Hauptschule","Ostdeutschland","6.17","5.5","1275","6.06","6.28"
"1994","Hauptschule","Westdeutschland","7","6.5","4802","6.95","7.05"
"1994","Realschule","Ostdeutschland","6.25","6.5","1365","6.16","6.34"
"1994","Realschule","Westdeutschland","7.14","7.5","1659","7.06","7.22"
"1995","(Fach-)Abitur","Ostdeutschland","6.83","6.5","151","6.54","7.12"
"1995","(Fach-)Abitur","Westdeutschland","7.14","6.5","904","7.03","7.25"
"1995","(noch) kein Abschluss","Ostdeutschland","7.13","6.5","112","6.85","7.41"
"1995","(noch) kein Abschluss","Westdeutschland","6.9","6.5","760","6.76","7.04"
"1995","AkademikerIn","Ostdeutschland","6.49","6.5","832","6.38","6.6"
"1995","AkademikerIn","Westdeutschland","7.18","7.5","915","7.08","7.28"
"1995","Hauptschule","Ostdeutschland","6.24","5.5","1217","6.13","6.35"
"1995","Hauptschule","Westdeutschland","6.89","6.5","4874","6.84","6.94"
"1995","Realschule","Ostdeutschland","6.45","6.5","1337","6.36","6.54"
"1995","Realschule","Westdeutschland","7.09","7.5","1767","7.01","7.17"
"1996","(Fach-)Abitur","Ostdeutschland","6.68","6.5","163","6.42","6.94"
"1996","(Fach-)Abitur","Westdeutschland","7.13","6.5","866","7.02","7.24"
"1996","(noch) kein Abschluss","Ostdeutschland","7.07","6.5","116","6.77","7.37"
"1996","(noch) kein Abschluss","Westdeutschland","7.05","6.5","722","6.92","7.18"
"1996","AkademikerIn","Ostdeutschland","6.47","6.5","839","6.36","6.58"
"1996","AkademikerIn","Westdeutschland","7.16","7.5","923","7.06","7.26"
"1996","Hauptschule","Ostdeutschland","6.28","5.5","1189","6.17","6.39"
"1996","Hauptschule","Westdeutschland","6.92","6.5","4747","6.87","6.97"
"1996","Realschule","Ostdeutschland","6.5","6.5","1335","6.41","6.59"
"1996","Realschule","Westdeutschland","7.19","7.5","1778","7.11","7.27"
"1997","(Fach-)Abitur","Ostdeutschland","6.57","6.5","170","6.32","6.82"
"1997","(Fach-)Abitur","Westdeutschland","7.09","6.5","846","6.98","7.2"
"1997","(noch) kein Abschluss","Ostdeutschland","7.13","6.5","130","6.85","7.41"
"1997","(noch) kein Abschluss","Westdeutschland","6.99","6.5","702","6.85","7.13"
"1997","AkademikerIn","Ostdeutschland","6.41","6.5","834","6.3","6.52"
"1997","AkademikerIn","Westdeutschland","7.13","6.5","928","7.03","7.23"
"1997","Hauptschule","Ostdeutschland","6.21","5.5","1150","6.1","6.32"
"1997","Hauptschule","Westdeutschland","6.76","6.5","4611","6.71","6.81"
"1997","Realschule","Ostdeutschland","6.36","6.5","1296","6.27","6.45"
"1997","Realschule","Westdeutschland","7.01","6.5","1779","6.93","7.09"
"1998","(Fach-)Abitur","Ostdeutschland","6.75","6.5","170","6.5","7"
"1998","(Fach-)Abitur","Westdeutschland","7.17","7.5","976","7.07","7.27"
"1998","(noch) kein Abschluss","Ostdeutschland","7.15","6.5","131","6.87","7.43"
"1998","(noch) kein Abschluss","Westdeutschland","6.98","6.5","690","6.84","7.12"
"1998","AkademikerIn","Ostdeutschland","6.48","6.5","865","6.37","6.59"
"1998","AkademikerIn","Westdeutschland","7.25","7.5","1098","7.16","7.34"
"1998","Hauptschule","Ostdeutschland","6.33","5.5","1179","6.23","6.43"
"1998","Hauptschule","Westdeutschland","6.94","6.5","5000","6.89","6.99"
"1998","Realschule","Ostdeutschland","6.61","6.5","1400","6.52","6.7"
"1998","Realschule","Westdeutschland","7.23","7.5","1989","7.16","7.3"
"1999","(Fach-)Abitur","Ostdeutschland","7.01","6.5","190","6.79","7.23"
"1999","(Fach-)Abitur","Westdeutschland","7.18","7.5","944","7.08","7.28"
"1999","(noch) kein Abschluss","Ostdeutschland","7.05","6.5","126","6.74","7.36"
"1999","(noch) kein Abschluss","Westdeutschland","7.06","7.5","662","6.92","7.2"
"1999","AkademikerIn","Ostdeutschland","6.66","6.5","857","6.55","6.77"
"1999","AkademikerIn","Westdeutschland","7.33","7.5","1100","7.24","7.42"
"1999","Hauptschule","Ostdeutschland","6.39","6.5","1151","6.29","6.49"
"1999","Hauptschule","Westdeutschland","6.98","6.5","4857","6.93","7.03"
"1999","Realschule","Ostdeutschland","6.6","6.5","1396","6.51","6.69"
"1999","Realschule","Westdeutschland","7.25","7.5","1979","7.18","7.32"
"2000","(Fach-)Abitur","Ostdeutschland","6.8","6.5","356","6.63","6.97"
"2000","(Fach-)Abitur","Westdeutschland","7.34","7.5","1989","7.27","7.41"
"2000","(noch) kein Abschluss","Ostdeutschland","6.95","6.5","161","6.69","7.21"
"2000","(noch) kein Abschluss","Westdeutschland","7.01","6.5","752","6.88","7.14"
"2000","AkademikerIn","Ostdeutschland","6.84","6.5","1288","6.75","6.93"
"2000","AkademikerIn","Westdeutschland","7.45","7.5","2524","7.39","7.51"
"2000","Hauptschule","Ostdeutschland","6.44","6.5","1769","6.35","6.53"
"2000","Hauptschule","Westdeutschland","7.08","6.5","8880","7.04","7.12"
"2000","Realschule","Ostdeutschland","6.58","6.5","2258","6.51","6.65"
"2000","Realschule","Westdeutschland","7.37","7.5","4019","7.32","7.42"
"2001","(Fach-)Abitur","Ostdeutschland","6.84","6.5","349","6.68","7"
"2001","(Fach-)Abitur","Westdeutschland","7.34","7.5","1871","7.27","7.41"
"2001","(noch) kein Abschluss","Ostdeutschland","7.37","7.5","174","7.12","7.62"
"2001","(noch) kein Abschluss","Westdeutschland","7.28","7.5","692","7.15","7.41"
"2001","AkademikerIn","Ostdeutschland","6.83","6.5","1218","6.74","6.92"
"2001","AkademikerIn","Westdeutschland","7.49","7.5","2324","7.43","7.55"
"2001","Hauptschule","Ostdeutschland","6.43","6.5","1595","6.34","6.52"
"2001","Hauptschule","Westdeutschland","7.1","7.5","7769","7.06","7.14"
"2001","Realschule","Ostdeutschland","6.58","6.5","2067","6.51","6.65"
"2001","Realschule","Westdeutschland","7.31","7.5","3704","7.26","7.36"
"2002","(Fach-)Abitur","Ostdeutschland","6.76","6.5","356","6.6","6.92"
"2002","(Fach-)Abitur","Westdeutschland","7.16","6.5","2096","7.09","7.23"
"2002","(noch) kein Abschluss","Ostdeutschland","7.28","7.5","172","7.03","7.53"
"2002","(noch) kein Abschluss","Westdeutschland","7.17","7.5","732","7.04","7.3"
"2002","AkademikerIn","Ostdeutschland","6.68","6.5","1320","6.59","6.77"
"2002","AkademikerIn","Westdeutschland","7.31","7.5","3232","7.26","7.36"
"2002","Hauptschule","Ostdeutschland","6.21","5.5","1502","6.12","6.3"
"2002","Hauptschule","Westdeutschland","6.87","6.5","7398","6.83","6.91"
"2002","Realschule","Ostdeutschland","6.38","6.5","2026","6.31","6.45"
"2002","Realschule","Westdeutschland","7.16","6.5","3957","7.11","7.21"
"2003","(Fach-)Abitur","Ostdeutschland","6.77","6.5","369","6.6","6.94"
"2003","(Fach-)Abitur","Westdeutschland","7.1","6.5","2036","7.03","7.17"
"2003","(noch) kein Abschluss","Ostdeutschland","7.37","6.5","183","7.15","7.59"
"2003","(noch) kein Abschluss","Westdeutschland","7.09","7.5","710","6.95","7.23"
"2003","AkademikerIn","Ostdeutschland","6.59","6.5","1290","6.5","6.68"
"2003","AkademikerIn","Westdeutschland","7.27","7.5","3057","7.22","7.32"
"2003","Hauptschule","Ostdeutschland","6.09","5.5","1441","6","6.18"
"2003","Hauptschule","Westdeutschland","6.84","6.5","6999","6.8","6.88"
"2003","Realschule","Ostdeutschland","6.29","6.5","1998","6.21","6.37"
"2003","Realschule","Westdeutschland","7.08","6.5","3779","7.03","7.13"
"2004","(Fach-)Abitur","Ostdeutschland","6.59","6.5","391","6.42","6.76"
"2004","(Fach-)Abitur","Westdeutschland","6.88","6.5","2001","6.81","6.95"
"2004","(noch) kein Abschluss","Ostdeutschland","7.18","7.5","184","6.96","7.4"
"2004","(noch) kein Abschluss","Westdeutschland","6.87","6.5","722","6.74","7"
"2004","AkademikerIn","Ostdeutschland","6.51","6.5","1272","6.42","6.6"
"2004","AkademikerIn","Westdeutschland","7.11","7.5","3014","7.05","7.17"
"2004","Hauptschule","Ostdeutschland","5.85","5.5","1369","5.75","5.95"
"2004","Hauptschule","Westdeutschland","6.64","6.5","6679","6.59","6.69"
"2004","Realschule","Ostdeutschland","6.04","5.5","1926","5.96","6.12"
"2004","Realschule","Westdeutschland","6.84","6.5","3689","6.78","6.9"
"2005","(Fach-)Abitur","Ostdeutschland","6.98","6.5","394","6.81","7.15"
"2005","(Fach-)Abitur","Westdeutschland","7.04","6.5","1896","6.96","7.12"
"2005","(noch) kein Abschluss","Ostdeutschland","7.1","6.5","167","6.85","7.35"
"2005","(noch) kein Abschluss","Westdeutschland","7.1","6.5","732","6.96","7.24"
"2005","AkademikerIn","Ostdeutschland","6.69","6.5","1249","6.59","6.79"
"2005","AkademikerIn","Westdeutschland","7.32","7.5","2911","7.26","7.38"
"2005","Hauptschule","Ostdeutschland","6.15","5.5","1286","6.04","6.26"
"2005","Hauptschule","Westdeutschland","6.78","6.5","6255","6.73","6.83"
"2005","Realschule","Ostdeutschland","6.16","6.5","1840","6.08","6.24"
"2005","Realschule","Westdeutschland","7.01","6.5","3531","6.95","7.07"
"2006","(Fach-)Abitur","Ostdeutschland","6.67","6.5","409","6.51","6.83"
"2006","(Fach-)Abitur","Westdeutschland","6.99","6.5","2038","6.92","7.06"
"2006","(noch) kein Abschluss","Ostdeutschland","6.9","7.5","98","6.58","7.22"
"2006","(noch) kein Abschluss","Westdeutschland","6.89","6.5","549","6.73","7.05"
"2006","AkademikerIn","Ostdeutschland","6.61","6.5","1327","6.52","6.7"
"2006","AkademikerIn","Westdeutschland","7.28","7.5","3237","7.23","7.33"
"2006","Hauptschule","Ostdeutschland","5.98","5.5","1382","5.88","6.08"
"2006","Hauptschule","Westdeutschland","6.72","6.5","6689","6.68","6.76"
"2006","Realschule","Ostdeutschland","6.2","5.5","1951","6.12","6.28"
"2006","Realschule","Westdeutschland","6.97","6.5","3790","6.92","7.02"
"2007","(Fach-)Abitur","Ostdeutschland","6.91","6.5","389","6.76","7.06"
"2007","(Fach-)Abitur","Westdeutschland","7.07","6.5","1962","7","7.14"
"2007","(noch) kein Abschluss","Ostdeutschland","6.71","6.5","102","6.35","7.07"
"2007","(noch) kein Abschluss","Westdeutschland","7.06","6.5","452","6.9","7.22"
"2007","AkademikerIn","Ostdeutschland","6.63","6.5","1298","6.54","6.72"
"2007","AkademikerIn","Westdeutschland","7.33","7.5","3086","7.28","7.38"
"2007","Hauptschule","Ostdeutschland","6.15","5.5","1269","6.05","6.25"
"2007","Hauptschule","Westdeutschland","6.76","6.5","6052","6.71","6.81"
"2007","Realschule","Ostdeutschland","6.26","6.5","1830","6.18","6.34"
"2007","Realschule","Westdeutschland","7","6.5","3562","6.94","7.06"
"2008","(Fach-)Abitur","Ostdeutschland","6.94","6.5","363","6.78","7.1"
"2008","(Fach-)Abitur","Westdeutschland","7","6.5","1807","6.92","7.08"
"2008","(noch) kein Abschluss","Ostdeutschland","7.09","6.5","100","6.78","7.4"
"2008","(noch) kein Abschluss","Westdeutschland","6.85","6.5","445","6.69","7.01"
"2008","AkademikerIn","Ostdeutschland","6.84","6.5","1238","6.75","6.93"
"2008","AkademikerIn","Westdeutschland","7.28","7.5","2946","7.23","7.33"
"2008","Hauptschule","Ostdeutschland","6.19","5.5","1192","6.09","6.29"
"2008","Hauptschule","Westdeutschland","6.78","6.5","5600","6.73","6.83"
"2008","Realschule","Ostdeutschland","6.48","6.5","1747","6.4","6.56"
"2008","Realschule","Westdeutschland","7.03","6.5","3364","6.97","7.09"
"2009","(Fach-)Abitur","Ostdeutschland","6.79","6.5","347","6.62","6.96"
"2009","(Fach-)Abitur","Westdeutschland","6.89","6.5","1655","6.81","6.97"
"2009","(noch) kein Abschluss","Ostdeutschland","7.11","6.5","71","6.7","7.52"
"2009","(noch) kein Abschluss","Westdeutschland","6.65","6.5","410","6.47","6.83"
"2009","AkademikerIn","Ostdeutschland","6.85","6.5","1204","6.76","6.94"
"2009","AkademikerIn","Westdeutschland","7.26","7.5","2818","7.2","7.32"
"2009","Hauptschule","Ostdeutschland","6.15","5.5","1120","6.04","6.26"
"2009","Hauptschule","Westdeutschland","6.73","6.5","5073","6.68","6.78"
"2009","Realschule","Ostdeutschland","6.35","6.5","1667","6.27","6.43"
"2009","Realschule","Westdeutschland","6.9","6.5","3129","6.84","6.96"
"2010","(Fach-)Abitur","Ostdeutschland","7.24","7.5","497","7.1","7.38"
"2010","(Fach-)Abitur","Westdeutschland","7.2","7.5","2560","7.14","7.26"
"2010","(noch) kein Abschluss","Ostdeutschland","7.32","7.5","84","6.88","7.76"
"2010","(noch) kein Abschluss","Westdeutschland","7.13","6.5","687","6.99","7.27"
"2010","AkademikerIn","Ostdeutschland","6.97","6.5","1396","6.88","7.06"
"2010","AkademikerIn","Westdeutschland","7.41","7.5","3976","7.36","7.46"
"2010","Hauptschule","Ostdeutschland","6.46","6.5","1179","6.35","6.57"
"2010","Hauptschule","Westdeutschland","6.9","6.5","6306","6.85","6.95"
"2010","Realschule","Ostdeutschland","6.57","6.5","2195","6.5","6.64"
"2010","Realschule","Westdeutschland","7.1","7.5","4583","7.05","7.15"
"2011","(Fach-)Abitur","Ostdeutschland","7.23","6.5","533","7.1","7.36"
"2011","(Fach-)Abitur","Westdeutschland","7.21","6.5","2759","7.15","7.27"
"2011","(noch) kein Abschluss","Ostdeutschland","7.12","7.5","88","6.76","7.48"
"2011","(noch) kein Abschluss","Westdeutschland","7.16","7.5","714","7.02","7.3"
"2011","AkademikerIn","Ostdeutschland","6.98","6.5","1465","6.9","7.06"
"2011","AkademikerIn","Westdeutschland","7.4","7.5","4293","7.36","7.44"
"2011","Hauptschule","Ostdeutschland","6.3","6.5","1234","6.19","6.41"
"2011","Hauptschule","Westdeutschland","6.78","6.5","6688","6.74","6.82"
"2011","Realschule","Ostdeutschland","6.52","6.5","2322","6.45","6.59"
"2011","Realschule","Westdeutschland","7.08","6.5","4945","7.03","7.13"
"2012","(Fach-)Abitur","Ostdeutschland","7.15","6.5","534","7.02","7.28"
"2012","(Fach-)Abitur","Westdeutschland","7.35","7.5","2842","7.29","7.41"
"2012","(noch) kein Abschluss","Ostdeutschland","7.29","7.5","100","6.93","7.65"
"2012","(noch) kein Abschluss","Westdeutschland","7.1","7.5","741","6.96","7.24"
"2012","AkademikerIn","Ostdeutschland","7.07","6.5","1490","6.99","7.15"
"2012","AkademikerIn","Westdeutschland","7.51","7.5","4428","7.47","7.55"
"2012","Hauptschule","Ostdeutschland","6.37","6.5","1325","6.26","6.48"
"2012","Hauptschule","Westdeutschland","6.91","6.5","6887","6.87","6.95"
"2012","Realschule","Ostdeutschland","6.63","6.5","2378","6.56","6.7"
"2012","Realschule","Westdeutschland","7.19","7.5","5063","7.14","7.24"
"2013","(Fach-)Abitur","Ostdeutschland","7.34","7.5","569","7.22","7.46"
"2013","(Fach-)Abitur","Westdeutschland","7.36","7.5","3889","7.31","7.41"
"2013","(noch) kein Abschluss","Ostdeutschland","6.97","6.5","141","6.64","7.3"
"2013","(noch) kein Abschluss","Westdeutschland","7.07","6.5","1170","6.96","7.18"
"2013","AkademikerIn","Ostdeutschland","7.12","7.5","1552","7.04","7.2"
"2013","AkademikerIn","Westdeutschland","7.53","7.5","5297","7.49","7.57"
"2013","Hauptschule","Ostdeutschland","6.53","6.5","1368","6.42","6.64"
"2013","Hauptschule","Westdeutschland","7.04","6.5","8028","7","7.08"
"2013","Realschule","Ostdeutschland","6.74","6.5","2345","6.67","6.81"
"2013","Realschule","Westdeutschland","7.28","7.5","5430","7.24","7.32"
"2014","(Fach-)Abitur","Ostdeutschland","7.22","7.5","519","7.09","7.35"
"2014","(Fach-)Abitur","Westdeutschland","7.37","7.5","3416","7.32","7.42"
"2014","(noch) kein Abschluss","Ostdeutschland","6.85","7.5","113","6.5","7.2"
"2014","(noch) kein Abschluss","Westdeutschland","6.88","6.5","885","6.75","7.01"
"2014","AkademikerIn","Ostdeutschland","7.13","7.5","1434","7.05","7.21"
"2014","AkademikerIn","Westdeutschland","7.48","7.5","4769","7.44","7.52"
"2014","Hauptschule","Ostdeutschland","6.56","6.5","1251","6.45","6.67"
"2014","Hauptschule","Westdeutschland","7.06","6.5","6930","7.02","7.1"
"2014","Realschule","Ostdeutschland","6.74","6.5","2103","6.67","6.81"
"2014","Realschule","Westdeutschland","7.24","7.5","4754","7.19","7.29"
"2015","(Fach-)Abitur","Ostdeutschland","7.32","7.5","521","7.19","7.45"
"2015","(Fach-)Abitur","Westdeutschland","7.49","7.5","3629","7.44","7.54"
"2015","(noch) kein Abschluss","Ostdeutschland","7.03","6.5","117","6.67","7.39"
"2015","(noch) kein Abschluss","Westdeutschland","6.93","6.5","847","6.79","7.07"
"2015","AkademikerIn","Ostdeutschland","7.25","7.5","1414","7.16","7.34"
"2015","AkademikerIn","Westdeutschland","7.62","7.5","4994","7.58","7.66"
"2015","Hauptschule","Ostdeutschland","6.69","6.5","1202","6.58","6.8"
"2015","Hauptschule","Westdeutschland","7.12","7.5","6594","7.08","7.16"
"2015","Realschule","Ostdeutschland","6.84","6.5","2007","6.76","6.92"
"2015","Realschule","Westdeutschland","7.35","7.5","4545","7.3","7.4"
"2016","(Fach-)Abitur","Ostdeutschland","7.54","7.5","575","7.4","7.68"
"2016","(Fach-)Abitur","Westdeutschland","7.49","7.5","3620","7.44","7.54"
"2016","(noch) kein Abschluss","Ostdeutschland","7.37","7.5","287","7.1","7.64"
"2016","(noch) kein Abschluss","Westdeutschland","7.14","7.5","1594","7.04","7.24"
"2016","AkademikerIn","Ostdeutschland","7.25","7.5","1434","7.16","7.34"
"2016","AkademikerIn","Westdeutschland","7.59","7.5","5031","7.55","7.63"
"2016","Hauptschule","Ostdeutschland","6.74","6.5","1162","6.63","6.85"
"2016","Hauptschule","Westdeutschland","7.08","7.5","6418","7.03","7.13"
"2016","Realschule","Ostdeutschland","6.79","6.5","1880","6.71","6.87"
"2016","Realschule","Westdeutschland","7.35","7.5","4120","7.3","7.4"
"2017","(Fach-)Abitur","Ostdeutschland","7.31","7.5","691","7.2","7.42"
"2017","(Fach-)Abitur","Westdeutschland","7.35","7.5","4128","7.3","7.4"
"2017","(noch) kein Abschluss","Ostdeutschland","7.08","6.5","352","6.88","7.28"
"2017","(noch) kein Abschluss","Westdeutschland","7.14","7.5","2036","7.05","7.23"
"2017","AkademikerIn","Ostdeutschland","7.27","7.5","1529","7.19","7.35"
"2017","AkademikerIn","Westdeutschland","7.62","7.5","5712","7.58","7.66"
"2017","Hauptschule","Ostdeutschland","6.61","6.5","1225","6.5","6.72"
"2017","Hauptschule","Westdeutschland","7.15","7.5","6791","7.11","7.19"
"2017","Realschule","Ostdeutschland","6.85","6.5","2192","6.78","6.92"
"2017","Realschule","Westdeutschland","7.33","7.5","4744","7.28","7.38"
"2018","(Fach-)Abitur","Ostdeutschland","7.49","7.5","668","7.38","7.6"
"2018","(Fach-)Abitur","Westdeutschland","7.44","7.5","3963","7.39","7.49"
"2018","(noch) kein Abschluss","Ostdeutschland","6.93","6.5","311","6.71","7.15"
"2018","(noch) kein Abschluss","Westdeutschland","7.03","6.5","1902","6.94","7.12"
"2018","AkademikerIn","Ostdeutschland","7.43","7.5","1486","7.35","7.51"
"2018","AkademikerIn","Westdeutschland","7.66","7.5","5485","7.62","7.7"
"2018","Hauptschule","Ostdeutschland","6.72","6.5","1179","6.61","6.83"
"2018","Hauptschule","Westdeutschland","7.22","7.5","6377","7.17","7.27"
"2018","Realschule","Ostdeutschland","7.05","6.5","2167","6.98","7.12"
"2018","Realschule","Westdeutschland","7.44","7.5","4494","7.39","7.49"
"2019","(Fach-)Abitur","Ostdeutschland","7.46","7.5","669","7.34","7.58"
"2019","(Fach-)Abitur","Westdeutschland","7.55","7.5","3994","7.5","7.6"
