"year","bula_h","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","Thueringen","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1995","Thueringen","2","","","","","","","","","","","","","",""
"1995","Thueringen","3","","","","","","","","","","","","","",""
"1995","Thueringen","4","","","","","","","","","","","","","",""
"1995","Thueringen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","3.47","3.5","872","1","2","4","6","8","3.35","3.59","1","10","4","4"
"1996","Baden-Wuerttemberg","2","2.87","2.5","578","1","2","4","4","7","2.74","3","1","10","3","3"
"1996","Baden-Wuerttemberg","3","2.99","2.5","477","1","2","4","4","5","2.89","3.09","1","5","3","3"
"1996","Baden-Wuerttemberg","4","3.03","1.5","272","2","2","4","6","7","2.84","3.22","1","8","2","3"
"1996","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","2.45","1.5","140","1","2","3","4","5","2.26","2.64","1","5","2","3"
"1996","Bayern","1 Einkommensschwächstes Quintil","3.01","2.5","692","1","2","4","5","7","2.91","3.11","1","7","3","4"
"1996","Bayern","2","3.14","2.5","654","1","2","4","5","7","3.04","3.24","1","7","3","4"
"1996","Bayern","3","2.99","2.5","405","1","2","4","5","6","2.87","3.11","1","6","3","3"
"1996","Bayern","4","2.49","1.5","304","1","2","3","4","6","2.36","2.62","1","6","2","3"
"1996","Bayern","5 Einkommensstärkstes Quintil","2.14","1.5","175","1","1","3","3","5","1.97","2.31","1","5","2","2"
"1996","Berlin","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Berlin","2","","","","","","","","","","","","","",""
"1996","Berlin","3","","","","","","","","","","","","","",""
"1996","Berlin","4","","","","","","","","","","","","","",""
"1996","Berlin","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Brandenburg","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Brandenburg","2","","","","","","","","","","","","","",""
"1996","Brandenburg","3","","","","","","","","","","","","","",""
"1996","Brandenburg","4","","","","","","","","","","","","","",""
"1996","Brandenburg","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Bremen","1 Einkommensschwächstes Quintil","2.2","1.5","36","1","1","3","4","5","1.72","2.68","1","5","2","4"
"1996","Bremen","2","2.44","1.5","38","1","2","3","4","4","2.13","2.75","1","4","2","3"
"1996","Bremen","3","","","","","","","","","","","","","",""
"1996","Bremen","4","","","","","","","","","","","","","",""
"1996","Bremen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Hamburg","1 Einkommensschwächstes Quintil","1.98","1","47","1","1","3","4","6","1.46","2.5","1","6","3","4"
"1996","Hamburg","2","2.04","1","33","1","1","4","4","4","1.57","2.51","1","4","1","4"
"1996","Hamburg","3","1.89","1.5","49","1","1","2","4","4","1.52","2.26","1","5","2","3"
"1996","Hamburg","4","","","","","","","","","","","","","",""
"1996","Hamburg","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Hessen","1 Einkommensschwächstes Quintil","2.78","1.5","373","1","2","4","5","7","2.63","2.93","1","7","3","4"
"1996","Hessen","2","3.15","2.5","323","1","2","4","5","7","3.01","3.29","1","7","3","4"
"1996","Hessen","3","2.86","2.5","244","1","2","4","4","5","2.72","3","1","5","3","3"
"1996","Hessen","4","2.54","1.5","169","2","2","3","4","6","2.36","2.72","1","6","2","3"
"1996","Hessen","5 Einkommensstärkstes Quintil","2.52","1.5","88","1","2","3","4","5","2.27","2.77","1","5","2","3"
"1996","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Mecklenburg-Vorpommern","2","","","","","","","","","","","","","",""
"1996","Mecklenburg-Vorpommern","3","","","","","","","","","","","","","",""
"1996","Mecklenburg-Vorpommern","4","","","","","","","","","","","","","",""
"1996","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Niedersachsen","1 Einkommensschwächstes Quintil","3.47","2.5","475","1","2","5","6","11","3.28","3.66","1","11","4","4"
"1996","Niedersachsen","2","3.03","2.5","373","1","2","4","5","6","2.9","3.16","1","6","3","3"
"1996","Niedersachsen","3","2.58","1.5","259","1","2","3","4","5","2.45","2.71","1","5","2","3"
"1996","Niedersachsen","4","2.56","1.5","202","1","2","3","5","6","2.37","2.75","1","6","2","3"
"1996","Niedersachsen","5 Einkommensstärkstes Quintil","2.6","1.5","87","1","2","3","4","4","2.39","2.81","1","4","2","3"
"1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","3.15","2.5","1282","1","2","4","5","8","3.06","3.24","1","11","4","4"
"1996","Nordrhein-Westfalen","2","3.08","2.5","841","1","2","4","5","6","2.99","3.17","1","7","3","4"
"1996","Nordrhein-Westfalen","3","2.82","2.5","586","1","2","4","4","8","2.71","2.93","1","8","3","3"
"1996","Nordrhein-Westfalen","4","2.49","1.5","411","1","2","3","4","5","2.38","2.6","1","5","2","3"
"1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","2.43","1.5","277","1","2","3","4","5","2.3","2.56","1","5","2","3"
"1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","3","2.5","309","1","2","4","5","7","2.83","3.17","1","7","3","4"
"1996","Rheinland-Pfalz,Saarland","2","3.31","2.5","282","1","2","4","5","7","3.14","3.48","1","7","3","4"
"1996","Rheinland-Pfalz,Saarland","3","2.96","2.5","181","2","2","4","4","5","2.8","3.12","1","5","3","3"
"1996","Rheinland-Pfalz,Saarland","4","2.61","1.5","124","2","2","3","4","4","2.46","2.76","1","4","2","3"
"1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","1.79","1.5","31","1","1","2","3","4","1.46","2.12","1","4","2","2"
"1996","Saarland","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Saarland","2","","","","","","","","","","","","","",""
"1996","Saarland","3","","","","","","","","","","","","","",""
"1996","Saarland","4","","","","","","","","","","","","","",""
"1996","Saarland","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Sachsen","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Sachsen","2","","","","","","","","","","","","","",""
"1996","Sachsen","3","","","","","","","","","","","","","",""
"1996","Sachsen","4","","","","","","","","","","","","","",""
"1996","Sachsen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Sachsen-Anhalt","2","","","","","","","","","","","","","",""
"1996","Sachsen-Anhalt","3","","","","","","","","","","","","","",""
"1996","Sachsen-Anhalt","4","","","","","","","","","","","","","",""
"1996","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","3.4","2.5","123","1","2","5","6","8","3.06","3.74","1","8","3","4"
"1996","Schleswig-Holstein","2","3.28","2.5","124","1","2","5","5","6","3","3.56","1","6","3","4"
"1996","Schleswig-Holstein","3","2.79","1.5","65","1","2","4","4","6","2.46","3.12","1","6","2","3"
"1996","Schleswig-Holstein","4","3.06","2.5","54","2","2","4","5","5","2.73","3.39","1","5","3","4"
"1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Thueringen","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Thueringen","2","","","","","","","","","","","","","",""
"1996","Thueringen","3","","","","","","","","","","","","","",""
"1996","Thueringen","4","","","","","","","","","","","","","",""
"1996","Thueringen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","3.3","2.5","829","1","2","4","5","8","3.18","3.42","1","10","4","4"
"1997","Baden-Wuerttemberg","2","3.18","2.5","611","1","2","4","6","7","3.03","3.33","1","11","3","4"
"1997","Baden-Wuerttemberg","3","3.18","2.5","502","1","2","4","5","7","3.07","3.29","1","7","3","3"
"1997","Baden-Wuerttemberg","4","2.62","1.5","256","1","2","4","4","5","2.48","2.76","1","5","2","3"
"1997","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","2.32","1.5","143","1","2","3","4","5","2.13","2.51","1","5","2","3"
"1997","Bayern","1 Einkommensschwächstes Quintil","3.08","2.5","645","1","2","4","5","7","2.97","3.19","1","7","4","4"
"1997","Bayern","2","3.11","2.5","650","1","2","4","5","6","3.01","3.21","1","6","4","4"
"1997","Bayern","3","2.77","2.5","426","1","2","4","4","5","2.66","2.88","1","6","3","3"
"1997","Bayern","4","2.66","2.5","323","1","2","3","4","6","2.53","2.79","1","6","2","3"
"1997","Bayern","5 Einkommensstärkstes Quintil","2.13","1.5","154","1","2","3","3","5","1.97","2.29","1","5","2","2"
"1997","Berlin","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Berlin","2","","","","","","","","","","","","","",""
"1997","Berlin","3","","","","","","","","","","","","","",""
"1997","Berlin","4","","","","","","","","","","","","","",""
"1997","Berlin","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Brandenburg","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Brandenburg","2","","","","","","","","","","","","","",""
"1997","Brandenburg","3","","","","","","","","","","","","","",""
"1997","Brandenburg","4","","","","","","","","","","","","","",""
"1997","Brandenburg","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Bremen","1 Einkommensschwächstes Quintil","2.46","1.5","37","1","2","3","4","5","2.04","2.88","1","5","2","4"
"1997","Bremen","2","2.12","1.5","31","1","1","3","4","4","1.71","2.53","1","4","2","3"
"1997","Bremen","3","","","","","","","","","","","","","",""
"1997","Bremen","4","","","","","","","","","","","","","",""
"1997","Bremen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Hamburg","1 Einkommensschwächstes Quintil","2.07","1","42","1","1","3","4","6","1.53","2.61","1","6","3","4"
"1997","Hamburg","2","","","","","","","","","","","","","",""
"1997","Hamburg","3","2.15","1.5","51","1","1","3","4","4","1.79","2.51","1","5","2","3"
"1997","Hamburg","4","","","","","","","","","","","","","",""
"1997","Hamburg","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Hessen","1 Einkommensschwächstes Quintil","2.85","2.5","336","1","2","4","5","7","2.7","3","1","7","3","4"
"1997","Hessen","2","2.79","2.5","275","1","2","4","4","5","2.65","2.93","1","6","3","3"
"1997","Hessen","3","2.9","2.5","235","1","2","4","4","5","2.76","3.04","1","5","3","3"
"1997","Hessen","4","2.7","1.5","171","2","2","4","4","6","2.53","2.87","1","6","2","3"
"1997","Hessen","5 Einkommensstärkstes Quintil","2.58","1.5","90","1","2","4","5","5","2.32","2.84","1","5","2","3"
"1997","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Mecklenburg-Vorpommern","2","","","","","","","","","","","","","",""
"1997","Mecklenburg-Vorpommern","3","","","","","","","","","","","","","",""
"1997","Mecklenburg-Vorpommern","4","","","","","","","","","","","","","",""
"1997","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Niedersachsen","1 Einkommensschwächstes Quintil","3.53","2.5","440","1","2","4","6","12","3.32","3.74","1","12","4","4"
"1997","Niedersachsen","2","3.09","2.5","395","1","2","4","5","6","2.95","3.23","1","6","3","4"
"1997","Niedersachsen","3","2.76","2.5","268","1","2","4","4","5","2.62","2.9","1","5","3","3"
"1997","Niedersachsen","4","2.36","1.5","185","1","2","3","4","5","2.2","2.52","1","5","2","3"
"1997","Niedersachsen","5 Einkommensstärkstes Quintil","2.8","2.5","103","2","2","4","4","6","2.57","3.03","1","6","2","3"
"1997","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","3.17","2.5","1173","1","2","4","5","7","3.08","3.26","1","11","4","4"
"1997","Nordrhein-Westfalen","2","2.93","2.5","826","1","2","4","5","6","2.84","3.02","1","7","3","3"
"1997","Nordrhein-Westfalen","3","2.81","1.5","645","1","2","4","4","8","2.7","2.92","1","8","3","3"
"1997","Nordrhein-Westfalen","4","2.43","1.5","422","1","2","3","4","5","2.33","2.53","1","5","2","3"
"1997","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","2.38","1.5","266","1","2","3","4","5","2.25","2.51","1","5","2","3"
"1997","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","3.09","2.5","284","1","2","4","5","7","2.9","3.28","1","7","3","4"
"1997","Rheinland-Pfalz,Saarland","2","3.31","2.5","309","1","2","4","5","7","3.16","3.46","1","7","3","4"
"1997","Rheinland-Pfalz,Saarland","3","2.72","2.5","187","2","2","3","4","6","2.56","2.88","1","6","2","3"
"1997","Rheinland-Pfalz,Saarland","4","2.5","1.5","122","2","2","3","3","5","2.35","2.65","1","5","2","3"
"1997","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","2.28","1.5","41","1","2","3","4","4","1.97","2.59","1","4","2","3"
"1997","Saarland","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Saarland","2","","","","","","","","","","","","","",""
"1997","Saarland","3","","","","","","","","","","","","","",""
"1997","Saarland","4","","","","","","","","","","","","","",""
"1997","Saarland","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Sachsen","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Sachsen","2","","","","","","","","","","","","","",""
"1997","Sachsen","3","","","","","","","","","","","","","",""
"1997","Sachsen","4","","","","","","","","","","","","","",""
"1997","Sachsen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Sachsen-Anhalt","2","","","","","","","","","","","","","",""
"1997","Sachsen-Anhalt","3","","","","","","","","","","","","","",""
"1997","Sachsen-Anhalt","4","","","","","","","","","","","","","",""
"1997","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Schleswig-Holstein","1 Einkommensschwächstes Quintil","3.51","3.5","129","2","3","4","5","6","3.27","3.75","1","6","4","4"
"1997","Schleswig-Holstein","2","3.18","2.5","100","1","2","4","5","6","2.89","3.47","1","6","3","4"
"1997","Schleswig-Holstein","3","2.52","1.5","54","1","2","3","4","4","2.25","2.79","1","4","2","3"
"1997","Schleswig-Holstein","4","3.17","2.5","59","1","2","4","5","6","2.8","3.54","1","6","3","4"
"1997","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Thueringen","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Thueringen","2","","","","","","","","","","","","","",""
"1997","Thueringen","3","","","","","","","","","","","","","",""
"1997","Thueringen","4","","","","","","","","","","","","","",""
"1997","Thueringen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","3.24","2.5","848","1","2","4","5","9","3.13","3.35","1","9","4","4"
"1998","Baden-Wuerttemberg","2","3.04","2.5","626","1","2","4","4","7","2.93","3.15","1","9","3","4"
"1998","Baden-Wuerttemberg","3","2.87","2.5","505","1","2","4","4","6","2.76","2.98","1","6","3","3"
"1998","Baden-Wuerttemberg","4","2.82","1.5","347","1","2","4","4","7","2.68","2.96","1","7","2","3"
"1998","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","2.1","1.5","133","1","2","3","3","5","1.94","2.26","1","5","2","2"
"1998","Bayern","1 Einkommensschwächstes Quintil","3.27","2.5","723","1","2","4","5","7","3.17","3.37","1","7","4","4"
"1998","Bayern","2","3.1","2.5","677","1","2","4","5","7","2.99","3.21","1","7","4","4"
"1998","Bayern","3","2.75","1.5","537","1","2","4","4","7","2.64","2.86","1","7","3","3"
"1998","Bayern","4","2.67","1.5","387","1","2","3","4","6","2.55","2.79","1","6","2","3"
"1998","Bayern","5 Einkommensstärkstes Quintil","2.24","1.5","183","1","1","3","4","5","2.08","2.4","1","5","2","2"
"1998","Berlin","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1998","Berlin","2","","","","","","","","","","","","","",""
"1998","Berlin","3","","","","","","","","","","","","","",""
"1998","Berlin","4","","","","","","","","","","","","","",""
"1998","Berlin","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Brandenburg","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1998","Brandenburg","2","","","","","","","","","","","","","",""
"1998","Brandenburg","3","","","","","","","","","","","","","",""
"1998","Brandenburg","4","","","","","","","","","","","","","",""
"1998","Brandenburg","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Bremen","1 Einkommensschwächstes Quintil","2.81","2.5","35","2","2","4","4","5","2.42","3.2","1","5","3","4"
"1998","Bremen","2","1.94","1.5","37","1","1","3","3","4","1.61","2.27","1","4","2","3"
"1998","Bremen","3","","","","","","","","","","","","","",""
"1998","Bremen","4","","","","","","","","","","","","","",""
"1998","Bremen","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Hamburg","1 Einkommensschwächstes Quintil","2","1.5","37","1","1","3","3","4","1.62","2.38","1","4","2","3"
"1998","Hamburg","2","2.22","1.5","60","1","1","3","4","6","1.8","2.64","1","6","2","4"
"1998","Hamburg","3","2.51","1.5","42","1","1","4","5","5","2.05","2.97","1","5","2","4"
"1998","Hamburg","4","2.84","1.5","36","1","1","5","5","5","2.35","3.33","1","5","2","4"
"1998","Hamburg","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Hessen","1 Einkommensschwächstes Quintil","3.14","2.5","392","1","2","4","5","8","3","3.28","1","8","3","4"
"1998","Hessen","2","2.78","2.5","325","1","2","4","4","7","2.64","2.92","1","7","3","4"
"1998","Hessen","3","2.66","2.5","216","1","2","4","4","4","2.52","2.8","1","5","3","3"
"1998","Hessen","4","2.83","2.5","217","2","2","4","4","6","2.67","2.99","1","6","3","3"
"1998","Hessen","5 Einkommensstärkstes Quintil","2.52","1.5","99","1","2","3","4","5","2.31","2.73","1","5","2","2"
"1998","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1998","Mecklenburg-Vorpommern","2","","","","","","","","","","","","","",""
"1998","Mecklenburg-Vorpommern","3","","","","","","","","","","","","","",""
"1998","Mecklenburg-Vorpommern","4","","","","","","","","","","","","","",""
"1998","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Niedersachsen","1 Einkommensschwächstes Quintil","3.49","2.5","479","1","2","5","6","12","3.29","3.69","1","12","4","4"
"1998","Niedersachsen","2","3.08","2.5","462","1","2","4","5","7","2.96","3.2","1","7","3","4"
"1998","Niedersachsen","3","2.62","1.5","314","1","2","4","4","5","2.49","2.75","1","6","2","3"
"1998","Niedersachsen","4","2.71","1.5","225","1","2","4","4","6","2.54","2.88","1","6","2","3"
"1998","Niedersachsen","5 Einkommensstärkstes Quintil","2.92","2.5","129","1","2","4","5","6","2.7","3.14","1","6","2","3"
"1998","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","3.15","2.5","1218","1","2","4","5","7","3.07","3.23","1","8","3","4"
"1998","Nordrhein-Westfalen","2","3","2.5","1021","1","2","4","5","7","2.91","3.09","1","8","3","3"
"1998","Nordrhein-Westfalen","3","2.81","1.5","715","1","2","4","4","8","2.72","2.9","1","8","3","3"
"1998","Nordrhein-Westfalen","4","2.46","1.5","483","1","2","3","4","5","2.37","2.55","1","5","2","3"
"1998","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","2.29","1.5","318","1","2","3","4","5","2.18","2.4","1","5","2","2"
"1998","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","3.45","3.5","335","1","2","4","5","7","3.29","3.61","1","7","4","4"
"1998","Rheinland-Pfalz,Saarland","2","3.02","2.5","340","1","2","4","5","7","2.86","3.18","1","7","3","3"
"1998","Rheinland-Pfalz,Saarland","3","2.71","1.5","204","1","2","4","5","6","2.54","2.88","1","6","2","3"
"1998","Rheinland-Pfalz,Saarland","4","2.36","1.5","134","1","2","3","4","4","2.22","2.5","1","4","2","3"
