year,pli0083,age_gr,sex,proportion,n,lower_confidence,upper_confidence
1990,Seldom,46-65 y.,male,0.1510574018126888,18165,0.1458496708666712,0.15626513275870643
1990,Seldom,18-29 y.,male,0.1148036253776435,18165,0.11016770482217517,0.11943954593311185
1990,Seldom,46-65 y.,female,0.1148036253776435,18165,0.11016770482217517,0.11943954593311185
1990,Seldom,66 and older,female,0.0513595166163142,18165,0.048149556316192596,0.05456947691643581
1990,Seldom,66 and older,male,0.015105740181268883,18165,0.013331942108572421,0.016879538253965345
1990,Never,30-45 y.,male,0.20618556701030927,18165,0.20030218570180836,0.21206894831881018
1990,Never,46-65 y.,male,0.20618556701030927,18165,0.20030218570180836,0.21206894831881018
1990,Never,46-65 y.,female,0.1958762886597938,18165,0.19010476157841683,0.2016478157411708
1990,Never,30-45 y.,female,0.12371134020618557,18165,0.11892320151096143,0.1284994789014097
1990,Never,66 and older,female,0.10309278350515463,18165,0.09867070689430239,0.10751486011600687
1990,Never,18-29 y.,female,0.08247422680412371,18165,0.07847379719713658,0.08647465641111084
1990,Never,18-29 y.,male,0.05154639175257732,18165,0.0483309136836842,0.05476186982147043
1990,Never,66 and older,male,0.030927835051546393,18165,0.02841020919542364,0.033445460907669144
1995,Daily,30-45 y.,female,0.16701613638435592,17246,0.161449288027526,0.17258298474118583
1995,Daily,46-65 y.,male,0.16309599781201567,17246,0.1575819394955489,0.16861005612848243
1995,Daily,30-45 y.,male,0.15726137296016046,17246,0.15182800193923632,0.1626947439810846
1995,Daily,46-65 y.,female,0.1559850487738171,17246,0.1505696750049153,0.1614004225427189
1995,Daily,18-29 y.,female,0.11596316893062267,17246,0.11118449830437536,0.12074183955686997
1995,Daily,18-29 y.,male,0.111496034278421,17246,0.10679848574220546,0.11619358281463654
1995,Daily,66 and older,female,0.07913209955328654,17246,0.07510319580457353,0.08316100330199955
1995,Daily,66 and older,male,0.050050141307320634,17246,0.046795786684426605,0.05330449593021466
1995,At least once per week,30-45 y.,female,0.2141863699582754,17246,0.20806332322104454,0.22030941669550624
1995,At least once per week,30-45 y.,male,0.20792767732962447,17246,0.2018707766720438,0.21398457798720513
1995,At least once per week,18-29 y.,female,0.1717663421418637,17246,0.16613700380235547,0.17739568048137194
1995,At least once per week,18-29 y.,male,0.15368567454798332,17246,0.14830304587679413,0.1590683032191725
1995,At least once per week,46-65 y.,male,0.1133518776077886,17246,0.1086203444378657,0.1180834107777115
1995,At least once per week,46-65 y.,female,0.1043115438108484,17246,0.09974953042270218,0.10887355719899461
1995,At least once per week,66 and older,female,0.02364394993045897,17246,0.02137630002157484,0.025911599839343102
1995,At least once per week,66 and older,male,0.011126564673157162,17246,0.009561029663951668,0.012692099682362656
1995,At least once per month,30-45 y.,female,0.25517241379310346,17246,0.24866577620066202,0.2616790513855449
1995,At least once per month,30-45 y.,male,0.20689655172413793,17246,0.2008507566032624,0.21294234684501345
1995,At least once per month,18-29 y.,male,0.15862068965517243,17246,0.15316828962428727,0.16407308968605758
1995,At least once per month,18-29 y.,female,0.1310344827586207,17246,0.12599824817162025,0.13607071734562115
1995,At least once per month,46-65 y.,female,0.11724137931034483,17246,0.11243991921573417,0.12204283940495549
1995,At least once per month,46-65 y.,male,0.09655172413793103,17246,0.09214370426395344,0.10095974401190863
1995,At least once per month,66 and older,male,0.020689655172413793,17246,0.0185651945887256,0.022814115756101986
1995,At least once per month,66 and older,female,0.013793103448275862,17246,0.012052391562246103,0.01553381533430562
1995,Seldom,30-45 y.,male,0.23510971786833856,17246,0.22878054813933832,0.2414388875973388
1995,Seldom,30-45 y.,female,0.23197492163009403,17246,0.22567521827649833,0.23827462498368973
1995,Seldom,18-29 y.,female,0.14733542319749215,17246,0.1420454365186666,0.1526254098763177
1995,Seldom,18-29 y.,male,0.12225705329153605,17246,0.11736791280539079,0.12714619377768133
1995,Seldom,46-65 y.,male,0.109717868338558,17246,0.10505326853542843,0.11438246814168757
1995,Seldom,46-65 y.,female,0.10658307210031348,17246,0.10197750529852603,0.11118863890210093
1995,Seldom,66 and older,female,0.03134796238244514,17246,0.028747201423744213,0.03394872334114606
1995,Seldom,66 and older,male,0.01567398119122257,17246,0.013820146420291125,0.017527815962154015
1995,Never,30-45 y.,female,0.18487394957983194,17246,0.1790801678939831,0.1906677312656808
1995,Never,30-45 y.,male,0.15966386554621848,17246,0.15419695812349615,0.1651307729689408
1995,Never,46-65 y.,female,0.15126050420168066,17246,0.14591286795232297,0.15660814045103835
1995,Never,46-65 y.,male,0.12605042016806722,17246,0.12109674849636001,0.13100409183977443
1995,Never,66 and older,female,0.12605042016806722,17246,0.12109674849636001,0.13100409183977443
1995,Never,66 and older,male,0.09243697478991597,17246,0.08811409519402304,0.0967598543858089
1995,Never,18-29 y.,female,0.08403361344537816,17246,0.07989287147793524,0.08817435541282108
1995,Never,18-29 y.,male,0.07563025210084033,17246,0.0716840209874247,0.07957648321425596
1998,Daily,46-65 y.,female,0.16478707288335298,18147,0.15938930971931203,0.17018483604739393
1998,Daily,30-45 y.,female,0.16344049823262077,18147,0.1580605027787263,0.16882049368651525
1998,Daily,46-65 y.,male,0.1622622454132301,18147,0.15689790367908876,0.16762658714737141
1998,Daily,30-45 y.,male,0.16184144083487628,18147,0.1564827140877736,0.16720016758197898
1998,Daily,18-29 y.,female,0.10132974246759804,18147,0.09693915831597523,0.10572032661922086
1998,Daily,18-29 y.,male,0.09998316781686585,18147,0.09561858826246265,0.10434774737126905
1998,Daily,66 and older,female,0.08634909947820232,18147,0.08226240000893985,0.0904357989474648
1998,Daily,66 and older,male,0.060006732873253664,18147,0.05655119216083249,0.06346227358567484
1998,At least once per week,30-45 y.,female,0.23935799023028612,18147,0.23314976062736606,0.24556621983320617
1998,At least once per week,30-45 y.,male,0.22330774598743894,18147,0.21724834026575623,0.22936715170912164
1998,At least once per week,18-29 y.,female,0.1423586880669923,18147,0.13727477065901894,0.14744260547496568
1998,At least once per week,18-29 y.,male,0.13398464759246337,18147,0.1290285030195816,0.13894079216534513
1998,At least once per week,46-65 y.,male,0.12281926029309141,18147,0.11804362190984499,0.12759489867633783
1998,At least once per week,46-65 y.,female,0.10327983251919051,18147,0.09885201328103248,0.10770765175734855
1998,At least once per week,66 and older,female,0.019539427773900907,18147,0.017525589274749613,0.0215532662730522
1998,At least once per week,66 and older,male,0.015352407536636426,18147,0.013563523005546679,0.017141292067726174
1998,At least once per month,30-45 y.,male,0.20588235294117646,18147,0.19999926098405904,0.21176544489829388
1998,At least once per month,30-45 y.,female,0.19117647058823528,18147,0.18545513055208837,0.1968978106243822
1998,At least once per month,46-65 y.,female,0.15441176470588236,18147,0.14915433698260594,0.15966919242915878
1998,At least once per month,46-65 y.,male,0.14705882352941177,18147,0.14190584021951327,0.15221180683931027
1998,At least once per month,18-29 y.,male,0.13970588235294118,18147,0.13466177321483122,0.14474999149105114
1998,At least once per month,18-29 y.,female,0.10294117647058823,18147,0.09851978797834388,0.10736256496283259
1998,At least once per month,66 and older,male,0.03676470588235294,18147,0.03402669359129997,0.039502718173405914
1998,At least once per month,66 and older,female,0.022058823529411766,18147,0.019921839919692447,0.024195807139131085
1998,Seldom,30-45 y.,female,0.29253731343283584,18147,0.28591825743070903,0.29915636943496265
1998,Seldom,30-45 y.,male,0.22388059701492538,18147,0.2178156620199027,0.22994553200994805
1998,Seldom,46-65 y.,female,0.12238805970149254,18147,0.11761964038861436,0.12715647901437072
1998,Seldom,18-29 y.,female,0.11343283582089553,18147,0.10881882224867938,0.11804684939311168
1998,Seldom,46-65 y.,male,0.10746268656716418,18147,0.10295663985806255,0.1119687332762658
1998,Seldom,18-29 y.,male,0.09253731343283582,18147,0.08832106217823164,0.09675356468744
1998,Seldom,66 and older,female,0.023880597014925373,18147,0.021659192171047108,0.02610200185880364
1998,Seldom,66 and older,male,0.023880597014925373,18147,0.021659192171047108,0.02610200185880364
1998,Never,30-45 y.,female,0.208955223880597,18147,0.20303986903738824,0.21487057872380577
1998,Never,66 and older,female,0.16417910447761194,18147,0.1587893472307817,0.1695688617244422
1998,Never,30-45 y.,male,0.15671641791044777,18147,0.1514271237279799,0.16200571209291564
1998,Never,46-65 y.,male,0.13432835820895522,18147,0.12936684558680753,0.13928987083110292
1998,Never,18-29 y.,female,0.11194029850746269,18147,0.10735288421211558,0.1165277128028098
1998,Never,46-65 y.,female,0.11194029850746269,18147,0.10735288421211558,0.1165277128028098
1998,Never,18-29 y.,male,0.08208955223880597,18147,0.07809564704334701,0.08608345743426493
1998,Never,66 and older,male,0.029850746268656716,18147,0.02737474692516425,0.03232674561214918
2003,Daily,46-65 y.,female,0.18062449959967974,27727,0.17609620737189005,0.18515279182746944
2003,Daily,46-65 y.,male,0.17416599946623965,27727,0.16970191197222165,0.17863008696025764
2003,Daily,30-45 y.,female,0.1583133173205231,27727,0.15401658219053838,0.1626100524505078
2003,Daily,30-45 y.,male,0.14576994929276754,27727,0.141616336062301,0.14992356252323408
2003,Daily,66 and older,female,0.09933279957299172,27727,0.09581206616186036,0.10285353298412309
2003,Daily,66 and older,male,0.0843875100080064,27727,0.08111561340714292,0.08765940660886988
2003,Daily,18-29 y.,female,0.08198558847077662,27727,0.07875636471423503,0.08521481222731822
2003,Daily,18-29 y.,male,0.07542033626901522,27727,0.07231204985069543,0.078528622687335
2003,At least once per week,30-45 y.,female,0.2190121155638397,27727,0.2141440003444952,0.2238802307831842
2003,At least once per week,30-45 y.,male,0.212022367194781,27727,0.20721117822989088,0.2168335561596711
2003,At least once per week,46-65 y.,male,0.1500465983224604,27727,0.14584305753910087,0.15425013910581992
2003,At least once per week,46-65 y.,female,0.1342031686859273,27727,0.13019086301865765,0.13821547435319695
2003,At least once per week,18-29 y.,female,0.12534948741845295,27727,0.12145201375829377,0.1292469610786121
2003,At least once per week,18-29 y.,male,0.11602982292637465,27727,0.1122601102367953,0.119799535615954
2003,At least once per week,66 and older,female,0.023765144454799627,27727,0.021972261186752214,0.02555802772284704
2003,At least once per week,66 and older,male,0.0195712954333644,27727,0.017940789342590024,0.021201801524138773
2003,At least once per month,30-45 y.,male,0.19117647058823528,27727,0.1865478803152584,0.19580506086121216
2003,At least once per month,30-45 y.,female,0.18137254901960784,27727,0.17683696140877883,0.18590813663043684
2003,At least once per month,18-29 y.,female,0.16176470588235295,27727,0.15743030089051865,0.16609911087418724
2003,At least once per month,46-65 y.,male,0.15196078431372548,27727,0.14773528183111337,0.1561862867963376
2003,At least once per month,18-29 y.,male,0.13725490196078433,27727,0.1332043909946078,0.14130541292696086
2003,At least once per month,46-65 y.,female,0.12745098039215685,27727,0.12352569590583821,0.13137626487847548
2003,At least once per month,66 and older,female,0.029411764705882353,27727,0.02742300330169457,0.03140052611007014
2003,At least once per month,66 and older,male,0.0196078431372549,27727,0.017975845760964063,0.02123984051354574
2003,Seldom,46-65 y.,male,0.2041343669250646,27727,0.1993899530315268,0.2088787808186024
2003,Seldom,30-45 y.,female,0.19896640826873385,27727,0.1942672521399765,0.2036655643974912
2003,Seldom,46-65 y.,female,0.165374677002584,27727,0.16100162226663997,0.169747731738528
2003,Seldom,30-45 y.,male,0.16020671834625322,27727,0.1558892298372431,0.16452420685526334
2003,Seldom,18-29 y.,male,0.11627906976744186,27727,0.11250584240606183,0.12005229712882189
2003,Seldom,18-29 y.,female,0.10077519379844961,27727,0.09723183124977852,0.1043185563471207
2003,Seldom,66 and older,female,0.04392764857881137,27727,0.04151541705950633,0.046339880098116404
2003,Seldom,66 and older,male,0.0103359173126615,27727,0.009145434724713766,0.011526399900609233
2003,Never,30-45 y.,female,0.18250950570342206,27727,0.17796288494658688,0.18705612646025724
2003,Never,46-65 y.,male,0.17870722433460076,27727,0.17419776280596572,0.1832166858632358
2003,Never,46-65 y.,female,0.1634980988593156,27727,0.15914504089803394,0.16785115682059726
2003,Never,66 and older,female,0.1634980988593156,27727,0.15914504089803394,0.16785115682059726
2003,Never,30-45 y.,male,0.11406844106463879,27727,0.11032658162472726,0.11781030050455031
2003,Never,66 and older,male,0.08365019011406843,27727,0.08039130730469782,0.08690907292343905
2003,Never,18-29 y.,male,0.057034220532319393,27727,0.054304486390947745,0.05976395467369104
2003,Never,18-29 y.,female,0.057034220532319393,27727,0.054304486390947745,0.05976395467369104
2008,Daily,46-65 y.,female,0.18506776078577644,23673,0.1801206053360921,0.1900149162354608
2008,Daily,46-65 y.,male,0.16623150565709313,23673,0.16148898936201087,0.1709740219521754
2008,Daily,30-45 y.,female,0.13235111276886735,23673,0.128034279968247,0.1366679455694877
2008,Daily,66 and older,female,0.13141862489120976,23673,0.12711471531951657,0.13572253446290294
2008,Daily,30-45 y.,male,0.118550292179535,23673,0.11443235700363624,0.12266822735543376
2008,Daily,66 and older,male,0.11817729702847196,23673,0.11406497528116727,0.12228961877577665
2008,Daily,18-29 y.,female,0.07739649384558,23673,0.07399243063321632,0.08080055705794369
2008,Daily,18-29 y.,male,0.07080691284346637,23673,0.06753937792590488,0.07407444776102785
2008,At least once per week,30-45 y.,female,0.1888641425389755,23673,0.18387815741801466,0.1938501276599363
2008,At least once per week,30-45 y.,male,0.1870824053452116,23673,0.1821145475399083,0.19205026315051488
2008,At least once per week,46-65 y.,male,0.15412026726057906,23673,0.1495207356414212,0.15871979887973692
2008,At least once per week,46-65 y.,female,0.15367483296213807,23673,0.14908074374450694,0.1582689221797692
2008,At least once per week,18-29 y.,female,0.13184855233853007,23673,0.12753867557581433,0.13615842910124581
2008,At least once per week,18-29 y.,male,0.12383073496659243,23673,0.11963471394894601,0.12802675598423885
2008,At least once per week,66 and older,male,0.03474387527839644,23673,0.032411009061548236,0.03707674149524464
2008,At least once per week,66 and older,female,0.025835189309576838,23673,0.023814258405084655,0.02785612021406902
2008,At least once per month,46-65 y.,male,0.1881918819188192,23673,0.18321271644085368,0.1931710473967847
2008,At least once per month,30-45 y.,female,0.15129151291512916,23673,0.1467267736307333,0.155856252199525
2008,At least once per month,30-45 y.,male,0.15129151291512916,23673,0.1467267736307333,0.155856252199525
2008,At least once per month,46-65 y.,female,0.14760147601476015,23673,0.14308295697056064,0.15211999505895965
2008,At least once per month,18-29 y.,male,0.14760147601476015,23673,0.14308295697056064,0.15211999505895965
2008,At least once per month,18-29 y.,female,0.13653136531365315,23673,0.1321574645826582,0.1409052660446481
2008,At least once per month,66 and older,female,0.05166051660516605,23673,0.04884089577081671,0.054480137439515394
2008,At least once per month,66 and older,male,0.025830258302583026,23673,0.023809515154491534,0.02785100145067452
2008,Seldom,46-65 y.,female,0.22018348623853212,23673,0.21490489529778523,0.22546207717927902
2008,Seldom,46-65 y.,male,0.1834862385321101,23673,0.1785554891891698,0.1884169878750504
2008,Seldom,30-45 y.,female,0.1743119266055046,23673,0.16947910260427748,0.1791447506067317
2008,Seldom,30-45 y.,male,0.1559633027522936,23673,0.15134139472871028,0.1605852107758769
2008,Seldom,18-29 y.,female,0.09174311926605505,23673,0.08806589157679034,0.09542034695531976
2008,Seldom,66 and older,female,0.0779816513761468,23673,0.07456582790714417,0.08139747484514942
2008,Seldom,18-29 y.,male,0.07110091743119266,23673,0.06782712385978804,0.0743747110025973
2008,Seldom,66 and older,male,0.02522935779816514,23673,0.023231641831804116,0.027227073764526162
2008,Never,46-65 y.,female,0.16589861751152074,23673,0.161159906477618,0.1706373285454235
2008,Never,30-45 y.,female,0.15207373271889402,23673,0.14749931763688318,0.15664814780090486
2008,Never,66 and older,female,0.15207373271889402,23673,0.14749931763688318,0.15664814780090486
2008,Never,46-65 y.,male,0.14746543778801843,23673,0.14294864110555502,0.15198223447048184
2008,Never,66 and older,male,0.12903225806451613,23673,0.12476174941118087,0.13330276671785138
2008,Never,18-29 y.,female,0.09216589861751152,23673,0.08848106570785849,0.09585073152716456
2008,Never,30-45 y.,male,0.08294930875576037,23673,0.07943586925858871,0.08646274825293203
2008,Never,18-29 y.,male,0.07834101382488479,23673,0.07491799610792627,0.08176403154184331
2013,Daily,46-65 y.,female,0.19322427547207915,44486,0.18955524222309872,0.1968933087210596
2013,Daily,30-45 y.,female,0.17060486721195597,44486,0.16710927436204825,0.1741004600618637
2013,Daily,46-65 y.,male,0.16525295365040896,44486,0.1618015444424708,0.1687043628583471
2013,Daily,30-45 y.,male,0.11950923962435625,44486,0.11649479343517022,0.12252368581354228
2013,Daily,66 and older,female,0.1176916086034535,44486,0.11469708771514714,0.12068612949175986
2013,Daily,66 and older,male,0.1093607997576492,44486,0.10646061186997371,0.11226098764532469
2013,Daily,18-29 y.,female,0.06715136827224073,44486,0.06482554123304721,0.06947719531143426
2013,Daily,18-29 y.,male,0.0572048874078562,44486,0.055046797064588114,0.05936297775112429
2013,At least once per week,30-45 y.,female,0.2452309236947791,44486,0.24123295804144684,0.24922888934811138
2013,At least once per week,30-45 y.,male,0.1716867469879518,44486,0.1681823759401627,0.17519111803574092
2013,At least once per week,46-65 y.,female,0.16390562248995985,44486,0.16046553910364855,0.16734570587627115
2013,At least once per week,46-65 y.,male,0.15210843373493976,44486,0.1487711648636452,0.15544570260623433
2013,At least once per week,18-29 y.,female,0.10968875502008033,44486,0.1067847566012054,0.11259275343895525
2013,At least once per week,18-29 y.,male,0.10266064257028112,44486,0.09984015142959649,0.10548113371096576
2013,At least once per week,66 and older,female,0.028112449799196786,44486,0.026576412546623136,0.029648487051770436
2013,At least once per week,66 and older,male,0.026606425702811246,44486,0.02511094126575166,0.02810191013987083
2013,At least once per month,30-45 y.,female,0.19786096256684493,44486,0.19415885291704518,0.20156307221664468
2013,At least once per month,46-65 y.,male,0.1925133689839572,44486,0.18884947827857956,0.19617725968933486
2013,At least once per month,30-45 y.,male,0.18181818181818182,44486,0.1782340171034167,0.18540234653294696
2013,At least once per month,46-65 y.,female,0.16399286987522282,44486,0.16055205056882163,0.16743368918162402
2013,At least once per month,18-29 y.,female,0.0944741532976827,44486,0.09175614159508733,0.09719216500027808
2013,At least once per month,18-29 y.,male,0.09090909090909091,44486,0.08823761226083392,0.0935805695573479
2013,At least once per month,66 and older,male,0.05525846702317291,44486,0.0531352210306279,0.057381713015717914
2013,At least once per month,66 and older,female,0.023172905525846704,44486,0.021774788621403862,0.024571022430289545
2013,Seldom,30-45 y.,female,0.21867321867321868,44486,0.21483209273353104,0.2225143446129063
2013,Seldom,46-65 y.,female,0.21253071253071254,44486,0.20872906320376472,0.21633236185766036
2013,Seldom,46-65 y.,male,0.19164619164619165,44486,0.1879885998577349,0.1953037834346484
2013,Seldom,30-45 y.,male,0.13144963144963145,44486,0.1283096897572439,0.134589573142019
2013,Seldom,18-29 y.,female,0.08845208845208845,44486,0.08581339956172632,0.09109077734245058
2013,Seldom,66 and older,male,0.05773955773955774,44486,0.05557202034524062,0.059907095133874856
2013,Seldom,18-29 y.,male,0.052825552825552825,44486,0.05074690265851545,0.054904202992590204
2013,Seldom,66 and older,female,0.04668304668304668,44486,0.04472265592402364,0.04864343744206972
2013,Never,46-65 y.,female,0.1864406779661017,44486,0.18282150497509353,0.19005985095710987
2013,Never,30-45 y.,female,0.18305084745762712,44486,0.17945726364893858,0.18664443126631566
2013,Never,66 and older,female,0.1423728813559322,44486,0.13912569448468987,0.14562006822717455
2013,Never,66 and older,male,0.13898305084745763,44486,0.135768419589704,0.14219768210521125
2013,Never,30-45 y.,male,0.12542372881355932,44486,0.12234598057352325,0.12850147705359538
2013,Never,46-65 y.,male,0.1016949152542373,44486,0.09888621145994429,0.1045036190485303
2013,Never,18-29 y.,male,0.07457627118644068,44486,0.07213500553555924,0.07701753683732213
2013,Never,18-29 y.,female,0.04745762711864407,44486,0.04548184270809076,0.04943341152919738
2019,Daily,46-65 y.,female,0.20963319364685187,42417,0.20575945364485151,0.21350693364885223
2019,Daily,46-65 y.,male,0.19457809509027885,42417,0.190810668585133,0.1983455215954247
2019,Daily,30-45 y.,female,0.12406228982358115,42417,0.12092508694429122,0.1271994927028711
2019,Daily,66 and older,female,0.11899218790418542,42417,0.11591087926605065,0.12207349654232019
2019,Daily,66 and older,male,0.11754358735578664,42417,0.1144785752163991,0.12060859949517418
2019,Daily,30-45 y.,male,0.0973666511459465,42417,0.09454536652969958,0.10018793576219343
2019,Daily,18-29 y.,female,0.06942935485539863,42417,0.06701037453076372,0.07184833518003353
2019,Daily,18-29 y.,male,0.06839464017797092,42417,0.06599241828556524,0.07079686207037661
2019,At least once per week,46-65 y.,male,0.21099050203527817,42417,0.20710758004806212,0.2148734240224942
2019,At least once per week,46-65 y.,female,0.1994572591587517,42417,0.1956544609375423,0.2032600573799611
2019,At least once per week,30-45 y.,female,0.18792401628222524,42417,0.18420630573986732,0.19164172682458316
2019,At least once per week,30-45 y.,male,0.13251922207146088,42417,0.12929254527676537,0.1357458988661564
2019,At least once per week,18-29 y.,female,0.10628674807779286,42417,0.10335366235824317,0.10921983379734254
2019,At least once per week,18-29 y.,male,0.08751696065128901,42417,0.08482762746823494,0.09020629383434309
2019,At least once per week,66 and older,male,0.04251469923111714,42417,0.04059460868197423,0.04443478978026005
2019,At least once per week,66 and older,female,0.03279059249208503,42417,0.031095782621150148,0.03448540236301992
2019,At least once per month,46-65 y.,female,0.20224719101123595,42417,0.19842456758450217,0.20606981443796973
2019,At least once per month,46-65 y.,male,0.20037453183520598,42417,0.19656518368628279,0.20418387998412918
2019,At least once per month,30-45 y.,female,0.17228464419475656,42417,0.1686908774293913,0.17587841096012183
2019,At least once per month,30-45 y.,male,0.14232209737827714,42417,0.13899715307413144,0.14564704168242285
2019,At least once per month,18-29 y.,male,0.10861423220973783,42417,0.10565306921877217,0.11157539520070349
2019,At least once per month,18-29 y.,female,0.09925093632958802,42417,0.09640545780192802,0.10209641485724802
2019,At least once per month,66 and older,male,0.05056179775280899,42417,0.048476679445131905,0.05264691606048607
2019,At least once per month,66 and older,female,0.024344569288389514,42417,0.022877889262549588,0.02581124931422944
2019,Seldom,46-65 y.,male,0.20534861509073543,42417,0.20150428821156027,0.2091929419699106
2019,Seldom,46-65 y.,female,0.19961795606494748,42417,0.19581400810040397,0.20342190402949098
2019,Seldom,30-45 y.,female,0.18911174785100288,42417,0.1853850356491547,0.19283846005285105
2019,Seldom,30-45 y.,male,0.10506208213944604,42417,0.10214394597322986,0.10798021830566222
2019,Seldom,18-29 y.,female,0.0830945558739255,42417,0.08046770960126018,0.08572140214659082
2019,Seldom,66 and older,male,0.08213944603629417,42417,0.07952638030467511,0.08475251176791322
2019,Seldom,18-29 y.,male,0.07449856733524356,42417,0.07199966890088269,0.07699746576960442
2019,Seldom,66 and older,female,0.061127029608404965,42417,0.058847180201966054,0.06340687901484388
2019,Never,46-65 y.,female,0.209366391184573,42417,0.20549446368926874,0.21323831867987728
2019,Never,46-65 y.,male,0.19008264462809918,42417,0.18634861566455055,0.1938166735916478
2019,Never,30-45 y.,female,0.1763085399449036,42417,0.1726818948878645,0.17993518500194267
2019,Never,30-45 y.,male,0.12672176308539945,42417,0.12355592996227305,0.12988759620852586
2019,Never,66 and older,male,0.11570247933884298,42417,0.11265839533382527,0.11874656334386069
2019,Never,66 and older,female,0.06887052341597796,42417,0.06646057455924359,0.07128047227271234
2019,Never,18-29 y.,male,0.05785123966942149,42417,0.0556294539443134,0.06007302539452958
2019,Never,18-29 y.,female,0.05509641873278237,42417,0.05292501025263652,0.057267827212928224
2021,Daily,46-65 y.,female,0.21318500206015656,27598,0.20835294665806955,0.21801705746224356
2021,Daily,46-65 y.,male,0.17857437165224557,27598,0.17405569821835892,0.18309304508613222
2021,Daily,66 and older,female,0.12303255047383602,27598,0.11915712832790981,0.12690797261976222
2021,Daily,30-45 y.,female,0.12286773794808406,27598,0.11899454849834103,0.1267409273978271
2021,Daily,66 and older,male,0.11512154923774207,27598,0.1113559214647466,0.11888717701073753
2021,Daily,30-45 y.,male,0.09864029666254635,27598,0.09512231541405171,0.102158277911041
2021,Daily,18-29 y.,male,0.0749896992171405,27598,0.07188234075101449,0.07809705768326652
2021,Daily,18-29 y.,female,0.07358879274824887,27598,0.07050826584872831,0.07666931964776942
2021,At least once per week,46-65 y.,female,0.20407025369389462,27598,0.199315319768607,0.20882518761918223
2021,At least once per week,46-65 y.,male,0.1929188737106217,27598,0.1882634070508541,0.1975743403703893
2021,At least once per week,30-45 y.,female,0.17201003624198494,27598,0.1675575078629689,0.17646256462100096
2021,At least once per week,30-45 y.,male,0.13521048229718427,27598,0.13117609436973246,0.13924487022463608
2021,At least once per week,18-29 y.,female,0.10677446333983831,27598,0.10313085631922479,0.11041807036045183
2021,At least once per week,18-29 y.,male,0.08530805687203792,27598,0.08201234134593874,0.0886037723981371
2021,At least once per week,66 and older,male,0.055199330917201,27598,0.05250497931325191,0.05789368252115009
2021,At least once per week,66 and older,female,0.04850850292723725,27598,0.045973790711848816,0.05104321514262568
2021,At least once per month,46-65 y.,female,0.22943722943722944,27598,0.22447641225836804,0.23439804661609084
2021,At least once per month,46-65 y.,male,0.20562770562770563,27598,0.20085933366842387,0.2103960775869874
2021,At least once per month,30-45 y.,female,0.170995670995671,27598,0.16655357209859872,0.1754377698927433
2021,At least once per month,30-45 y.,male,0.11038961038961038,27598,0.10669233934468292,0.11408688143453785
2021,At least once per month,18-29 y.,male,0.08874458874458875,27598,0.08538946712948312,0.09209971035969439
