year,age_gr,migback,pli0083,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1995,66 and older,Direct migration background,Seldom,0.012609117361784675,17246,0.010943793210837134,0.014274441512732215
1995,66 and older,Direct migration background,At least once per month,0.011639185257032008,17246,0.010038407908720898,0.013239962605343119
1995,66 and older,Indirect migration background,Daily,0.7,17246,0.6931605445059266,0.7068394554940733
1995,66 and older,Indirect migration background,At least once per week,0.3,17246,0.29316054450592666,0.3068394554940733
1995,,No migration background,Daily,0.938319198149576,17246,0.9347286381611033,0.9419097581380487
1995,,No migration background,At least once per week,0.03084040092521203,17246,0.028260104867234813,0.033420696983189245
1995,,No migration background,Never,0.017733230531996914,17246,0.015763437774092864,0.019703023289900964
1995,,No migration background,Seldom,0.010023130300693909,17246,0.008536420883355404,0.011509839718032414
1995,,No migration background,At least once per month,0.0030840400925212026,17246,0.002256476907315704,0.0039116032777267015
1995,,Direct migration background,Daily,0.9245283018867925,17246,0.9205858713819028,0.9284707323916821
1995,,Direct migration background,At least once per week,0.04716981132075472,17246,0.044005700366540876,0.050333922274968565
1995,,Direct migration background,Never,0.014150943396226415,17246,0.01238811600540302,0.01591377078704981
1995,,Direct migration background,Seldom,0.009433962264150943,17246,0.007991180432657322,0.010876744095644564
1995,,Direct migration background,At least once per month,0.0047169811320754715,17246,0.0036943541505507563,0.005739608113600187
1995,,Indirect migration background,Daily,1.0,17246,1.0,1.0
1998,30-45 y.,No migration background,Daily,0.8174496644295302,18147,0.8118291576047735,0.8230701712542868
1998,30-45 y.,No migration background,At least once per week,0.1413870246085011,18147,0.1363176176929123,0.1464564315240899
1998,30-45 y.,No migration background,Seldom,0.02237136465324385,18147,0.020219639250358166,0.024523090056129532
1998,30-45 y.,No migration background,At least once per month,0.01029082774049217,18147,0.00882246754323345,0.01175918793775089
1998,30-45 y.,No migration background,Never,0.008501118568232663,18147,0.007165329752843525,0.0098369073836218
1998,30-45 y.,Direct migration background,Daily,0.8459770114942529,18147,0.8407249995454783,0.8512290234430274
1998,30-45 y.,Direct migration background,At least once per week,0.09655172413793103,18147,0.09225452663024429,0.10084892164561778
1998,30-45 y.,Direct migration background,Seldom,0.03218390804597701,18147,0.02961605917200357,0.03475175691995045
1998,30-45 y.,Direct migration background,At least once per month,0.013793103448275862,18147,0.012096154933500232,0.015490051963051492
1998,30-45 y.,Direct migration background,Never,0.011494252873563218,18147,0.00994335348504272,0.013045152262083717
1998,30-45 y.,Indirect migration background,Daily,0.8506224066390041,18147,0.8454360211906476,0.8558087920873606
1998,30-45 y.,Indirect migration background,At least once per week,0.11410788381742738,18147,0.10948192357676546,0.1187338440580893
1998,30-45 y.,Indirect migration background,Seldom,0.02074688796680498,18147,0.018673036668790163,0.022820739264819794
1998,30-45 y.,Indirect migration background,At least once per month,0.01037344398340249,18147,0.008899262997991136,0.011847624968813843
1998,30-45 y.,Indirect migration background,Never,0.004149377593360996,18147,0.003214096338868188,0.005084658847853804
1998,46-65 y.,No migration background,Daily,0.7925775292323335,18147,0.7866782027599095,0.7984768557047575
1998,46-65 y.,No migration background,At least once per week,0.1494661921708185,18147,0.14427853906440435,0.15465384527723264
1998,46-65 y.,No migration background,Seldom,0.03609557702084393,18147,0.03338165332669439,0.038809500714993464
1998,46-65 y.,No migration background,At least once per month,0.011947127605490595,18147,0.010366332817130279,0.013527922393850911
1998,46-65 y.,No migration background,Never,0.009913573970513472,18147,0.008472104891785388,0.011355043049241556
1998,46-65 y.,Direct migration background,Daily,0.8693982074263764,18147,0.8644954817820011,0.8743009330707517
1998,46-65 y.,Direct migration background,At least once per week,0.0793854033290653,18147,0.0754520504762143,0.0833187561819163
1998,46-65 y.,Direct migration background,Seldom,0.034571062740076826,18147,0.03191296973313594,0.03722915574701771
1998,46-65 y.,Direct migration background,Never,0.010243277848911651,18147,0.0087782787474516,0.011708276950371703
1998,46-65 y.,Direct migration background,At least once per month,0.006402048655569782,18147,0.005241619903935318,0.007562477407204246
1998,46-65 y.,Indirect migration background,Daily,0.7640449438202247,18147,0.7578672305280136,0.7702226571124358
1998,46-65 y.,Indirect migration background,At least once per week,0.14606741573033707,18147,0.14092884761960334,0.1512059838410708
1998,46-65 y.,Indirect migration background,Seldom,0.0449438202247191,18147,0.04192940479845716,0.04795823565098104
1998,46-65 y.,Indirect migration background,At least once per month,0.02247191011235955,18147,0.020315465691966576,0.024628354532752524
1998,46-65 y.,Indirect migration background,Never,0.02247191011235955,18147,0.020315465691966576,0.024628354532752524
1998,66 and older,No migration background,Daily,0.8895382817066043,18147,0.8849774728588706,0.894099090554338
1998,66 and older,No migration background,At least once per week,0.07744009351256576,18147,0.07355112994655612,0.08132905707857539
1998,66 and older,No migration background,Seldom,0.018118059614260665,18147,0.016177445749056846,0.020058673479464485
1998,66 and older,No migration background,At least once per month,0.008182349503214495,18147,0.006871633562742984,0.009493065443686005
1998,66 and older,No migration background,Never,0.0067212156633547635,18147,0.005532403754828515,0.007910027571881011
1998,66 and older,Direct migration background,Daily,0.9001085776330076,18147,0.8957457786774554,0.9044713765885597
1998,66 and older,Direct migration background,At least once per week,0.06080347448425624,18147,0.05732654335115882,0.06428040561735367
1998,66 and older,Direct migration background,Seldom,0.01520086862106406,18147,0.0134206977806717,0.01698103946145642
1998,66 and older,Direct migration background,At least once per month,0.013029315960912053,18147,0.011379381907368367,0.014679250014455738
1998,66 and older,Direct migration background,Never,0.010857763300760043,18147,0.009349930418429851,0.012365596183090235
1998,66 and older,Indirect migration background,Daily,0.7222222222222222,18147,0.7157053707199001,0.7287390737245443
1998,66 and older,Indirect migration background,At least once per week,0.16666666666666666,18147,0.1612443184560036,0.17208901487732972
1998,66 and older,Indirect migration background,At least once per month,0.05555555555555555,18147,0.05222278352948018,0.05888832758163093
1998,66 and older,Indirect migration background,Seldom,0.05555555555555555,18147,0.05222278352948018,0.05888832758163093
1998,,No migration background,Daily,0.947103274559194,18147,0.9438466573403367,0.9503598917780512
1998,,No migration background,At least once per week,0.02644836272040302,18147,0.02411365486987683,0.028783070570929215
1998,,No migration background,Never,0.013853904282115869,18147,0.012153272179561251,0.015554536384670487
1998,,No migration background,Seldom,0.009445843828715366,18147,0.008038458094668856,0.010853229562761876
1998,,No migration background,At least once per month,0.0031486146095717885,18147,0.0023334813511266396,0.003963747868016938
1998,,Direct migration background,Daily,0.9349593495934959,18147,0.9313714320473373,0.9385472671396545
1998,,Direct migration background,At least once per week,0.032520325203252036,18147,0.02993953906935887,0.035101111337145205
1998,,Direct migration background,Never,0.016260162601626018,18147,0.014419999901776538,0.018100325301475498
1998,,Direct migration background,At least once per month,0.012195121951219513,18147,0.010598205081408012,0.013792038821031014
1998,,Direct migration background,Seldom,0.0040650406504065045,18147,0.003139273882732323,0.004990807418080686
1998,,Indirect migration background,Daily,1.0,18147,1.0,1.0
2003,30-45 y.,No migration background,Daily,0.8168968840346932,27727,0.8123445290798124,0.821449238989574
2003,30-45 y.,No migration background,At least once per week,0.14198522325730806,27727,0.13787681504983146,0.14609363146478466
2003,30-45 y.,No migration background,Seldom,0.022165114037905557,27727,0.02043221851819194,0.023898009557619174
2003,30-45 y.,No migration background,At least once per month,0.014776742691937038,27727,0.01335650408756415,0.016196981296309927
2003,30-45 y.,No migration background,Never,0.004176035978156119,27727,0.0034169726111564313,0.004935099345155808
2003,30-45 y.,Direct migration background,Daily,0.8153034300791556,27727,0.8107357710177339,0.8198710891405774
2003,30-45 y.,Direct migration background,At least once per week,0.10026385224274406,27727,0.0967284860226621,0.10379921846282603
2003,30-45 y.,Direct migration background,Never,0.03430079155672823,27727,0.032158504622589075,0.036443078490867385
2003,30-45 y.,Direct migration background,At least once per month,0.026385224274406333,27727,0.02449862960387931,0.028271818944933358
2003,30-45 y.,Direct migration background,Seldom,0.023746701846965697,27727,0.021954497456387924,0.02553890623754347
2003,30-45 y.,Indirect migration background,Daily,0.8031809145129225,27727,0.7985009245145186,0.8078609045113264
2003,30-45 y.,Indirect migration background,At least once per week,0.147117296222664,27727,0.14294782336473896,0.15128676908058905
2003,30-45 y.,Indirect migration background,Seldom,0.02186878727634195,27727,0.020147253535239457,0.023590321017444443
2003,30-45 y.,Indirect migration background,At least once per month,0.015904572564612324,27727,0.014431974456963969,0.01737717067226068
2003,30-45 y.,Indirect migration background,Never,0.011928429423459244,27727,0.010650548271302445,0.013206310575616043
2003,46-65 y.,No migration background,Daily,0.8184006878761823,27727,0.8138628944400192,0.8229384813123453
2003,46-65 y.,No migration background,At least once per week,0.13860705073086843,27727,0.13453982807710205,0.14267427338463481
2003,46-65 y.,No migration background,Seldom,0.020808254514187448,27727,0.019128072514574435,0.02248843651380046
2003,46-65 y.,No migration background,At least once per month,0.011693895098882202,27727,0.010428488875573438,0.012959301322190966
2003,46-65 y.,No migration background,Never,0.01049011177987962,27727,0.009290875503207948,0.011689348056551294
2003,46-65 y.,Direct migration background,Daily,0.8605174353205849,27727,0.8564394615382254,0.8645954091029444
2003,46-65 y.,Direct migration background,At least once per week,0.1046119235095613,27727,0.1010094493250583,0.10821439769406431
2003,46-65 y.,Direct migration background,Never,0.014623172103487065,27727,0.013210222739033411,0.016036121467940718
2003,46-65 y.,Direct migration background,Seldom,0.013498312710911136,27727,0.012140020254065496,0.014856605167756776
2003,46-65 y.,Direct migration background,At least once per month,0.006749156355455568,27727,0.005785418660158602,0.007712894050752534
2003,46-65 y.,Indirect migration background,Daily,0.8199052132701422,27727,0.8153821045719813,0.8244283219683031
2003,46-65 y.,Indirect migration background,At least once per week,0.12322274881516587,27727,0.11935378459844738,0.12709171303188435
2003,46-65 y.,Indirect migration background,Seldom,0.02843601895734597,27727,0.026479542030361583,0.030392495884330357
2003,46-65 y.,Indirect migration background,Never,0.018957345971563982,27727,0.01735211569208278,0.020562576251045184
2003,46-65 y.,Indirect migration background,At least once per month,0.009478672985781991,27727,0.008338133525019734,0.010619212446544249
2003,66 and older,No migration background,Daily,0.8780861831007514,27727,0.8742349512373225,0.8819374149641802
2003,66 and older,No migration background,At least once per week,0.08326943720288299,27727,0.08001730418947312,0.08652157021629286
2003,66 and older,No migration background,Seldom,0.019322189848182795,27727,0.01770188781520709,0.0209424918811585
2003,66 and older,No migration background,Never,0.011347952767980372,27727,0.01010118626675336,0.012594719269207383
2003,66 and older,No migration background,At least once per month,0.007974237080202423,27727,0.006927323876132395,0.009021150284272451
2003,66 and older,Direct migration background,Daily,0.90020366598778,27727,0.8966756356361206,0.9037316963394394
2003,66 and older,Direct migration background,At least once per week,0.06313645621181263,27727,0.06027370965637367,0.06599920276725159
2003,66 and older,Direct migration background,Seldom,0.016293279022403257,27727,0.014803088843354961,0.017783469201451553
2003,66 and older,Direct migration background,Never,0.015274949083503055,27727,0.0138313320127993,0.01671856615420681
2003,66 and older,Direct migration background,At least once per month,0.0050916496945010185,27727,0.0042538784948562445,0.0059294208941457925
2003,66 and older,Indirect migration background,Daily,0.8409090909090909,27727,0.8366038066063816,0.8452143752118003
2003,66 and older,Indirect migration background,At least once per week,0.11363636363636363,27727,0.10990068714544936,0.11737204012727791
2003,66 and older,Indirect migration background,Seldom,0.022727272727272728,27727,0.02097304415063198,0.024481501303913477
2003,66 and older,Indirect migration background,Never,0.022727272727272728,27727,0.02097304415063198,0.024481501303913477
2003,,No migration background,Daily,0.9485136377566656,27727,0.9459124450724243,0.9511148304409069
2003,,No migration background,At least once per week,0.025436714679742567,27727,0.023583438419887384,0.02728999093959775
2003,,No migration background,Never,0.017468587189702726,27727,0.01592650776285548,0.019010666616549973
2003,,No migration background,Seldom,0.0058228623965675755,27727,0.004927281585710571,0.00671844320742458
2003,,No migration background,At least once per month,0.0027581979773214833,27727,0.0021408676891042605,0.003375528265538706
2003,,Direct migration background,Daily,0.9410112359550562,27727,0.9382380008884915,0.9437844710216209
2003,,Direct migration background,At least once per week,0.028089887640449437,27727,0.026145008217007458,0.030034767063891417
2003,,Direct migration background,Never,0.02247191011235955,27727,0.020727336707285698,0.024216483517433402
2003,,Direct migration background,Seldom,0.0056179775280898875,27727,0.004738203248712404,0.006497751807467371
2003,,Direct migration background,At least once per month,0.0028089887640449437,27727,0.0021860163604857084,0.003431961167604179
2003,,Indirect migration background,Daily,1.0,27727,1.0,1.0
2008,30-45 y.,No migration background,Daily,0.7564308681672026,23673,0.7509629101939986,0.7618988261404066
2008,30-45 y.,No migration background,At least once per week,0.18971061093247588,23673,0.18471607307317703,0.19470514879177472
2008,30-45 y.,No migration background,At least once per month,0.02532154340836013,23673,0.023320275678560053,0.027322811138160204
2008,30-45 y.,No migration background,Seldom,0.02130225080385852,23673,0.01946289196398497,0.023141609643732068
2008,30-45 y.,No migration background,Never,0.007234726688102894,23673,0.006155124451851359,0.008314328924354429
2008,30-45 y.,Direct migration background,Daily,0.7321428571428571,23673,0.7265015602941176,0.7377841539915966
2008,30-45 y.,Direct migration background,At least once per week,0.16517857142857142,23673,0.1604481147533101,0.16990902810383274
2008,30-45 y.,Direct migration background,Never,0.05357142857142857,23673,0.05070302696231689,0.056439830180540246
2008,30-45 y.,Direct migration background,Seldom,0.026785714285714284,23673,0.024728946431572883,0.028842482139855685
2008,30-45 y.,Direct migration background,At least once per month,0.022321428571428572,23673,0.020439563577996794,0.02420329356486035
2008,30-45 y.,Indirect migration background,Daily,0.7842227378190255,23673,0.7789824881820394,0.7894629874560116
2008,30-45 y.,Indirect migration background,At least once per week,0.15081206496519722,23673,0.1462532772093184,0.15537085272107604
2008,30-45 y.,Indirect migration background,Seldom,0.027842227378190254,23673,0.02574642761643532,0.02993802713994519
2008,30-45 y.,Indirect migration background,At least once per month,0.02088167053364269,23673,0.019060168617886567,0.022703172449398814
2008,30-45 y.,Indirect migration background,Never,0.016241299303944315,23673,0.014631083442130354,0.017851515165758274
2008,46-65 y.,No migration background,Daily,0.7749533582089553,23673,0.7696334581581942,0.7802732582597164
2008,46-65 y.,No migration background,At least once per week,0.17164179104477612,23673,0.1668383769141022,0.17644520517545004
2008,46-65 y.,No migration background,Seldom,0.029384328358208957,23673,0.027232978926667258,0.03153567778975066
2008,46-65 y.,No migration background,At least once per month,0.014925373134328358,23673,0.013380735587581974,0.016470010681074742
2008,46-65 y.,No migration background,Never,0.009095149253731344,23673,0.007885803971621596,0.010304494535841091
2008,46-65 y.,Direct migration background,Daily,0.83,23673,0.8252148789443644,0.8347851210556355
2008,46-65 y.,Direct migration background,At least once per week,0.11666666666666667,23673,0.11257721455639948,0.12075611877693386
2008,46-65 y.,Direct migration background,Never,0.018333333333333333,23673,0.016624372293807557,0.02004229437285911
2008,46-65 y.,Direct migration background,At least once per month,0.018333333333333333,23673,0.016624372293807557,0.02004229437285911
2008,46-65 y.,Direct migration background,Seldom,0.016666666666666666,23673,0.01503585361793495,0.018297479715398385
2008,46-65 y.,Indirect migration background,Daily,0.7992565055762082,23673,0.7941538852799225,0.8043591258724939
2008,46-65 y.,Indirect migration background,At least once per week,0.1412639405204461,23673,0.13682708863942974,0.14570079240146247
2008,46-65 y.,Indirect migration background,Seldom,0.02973977695167286,23673,0.02757585102943715,0.03190370287390857
2008,46-65 y.,Indirect migration background,At least once per month,0.026022304832713755,23673,0.023994263471825338,0.028050346193602173
2008,46-65 y.,Indirect migration background,Never,0.0037174721189591076,23673,0.002942217184256083,0.004492727053662132
2008,66 and older,No migration background,Daily,0.8413851351351351,23673,0.8367314308548028,0.8460388394154674
2008,66 and older,No migration background,At least once per week,0.10929054054054053,23673,0.10531598343158666,0.11326509764949441
2008,66 and older,No migration background,Seldom,0.02668918918918919,23673,0.024636028757290613,0.02874234962108777
2008,66 and older,No migration background,At least once per month,0.013344594594594595,23673,0.011882872322366815,0.014806316866822376
2008,66 and older,No migration background,Never,0.009290540540540541,23673,0.008068394602832261,0.010512686478248821
2008,66 and older,Direct migration background,Daily,0.8852691218130312,23673,0.8812092975068359,0.8893289461192265
2008,66 and older,Direct migration background,At least once per week,0.05807365439093484,23673,0.055094263591744394,0.06105304519012529
2008,66 and older,Direct migration background,Seldom,0.0226628895184136,23673,0.020767016447156655,0.024558762589670543
2008,66 and older,Direct migration background,Never,0.018413597733711047,23673,0.016700969833769775,0.02012622563365232
2008,66 and older,Direct migration background,At least once per month,0.015580736543909348,23673,0.014003076356608041,0.017158396731210654
2008,66 and older,Indirect migration background,Daily,0.8823529411764706,23673,0.8782486219855693,0.8864572603673718
2008,66 and older,Indirect migration background,At least once per week,0.058823529411764705,23673,0.055826158473020714,0.061820900350508697
2008,66 and older,Indirect migration background,Seldom,0.0392156862745098,23673,0.036742981405239544,0.04168839114378006
2008,66 and older,Indirect migration background,At least once per month,0.0196078431372549,23673,0.01784162537349043,0.021374060901019374
2008,,No migration background,Daily,0.9389900025634452,23673,0.9359409816035034,0.9420390235233871
2008,,No migration background,At least once per week,0.03255575493463215,23673,0.03029498546117478,0.034816524408089515
2008,,No migration background,Never,0.014098948987439118,23673,0.012597054384380111,0.015600843590498126
2008,,No migration background,Seldom,0.009741092027685208,23673,0.008489947086141902,0.010992236969228514
2008,,No migration background,At least once per month,0.004614201486798257,23673,0.0037508782709005616,0.005477524702695953
2008,,Direct migration background,Daily,0.9371584699453552,23673,0.9340670406726261,0.9402498992180843
2008,,Direct migration background,Seldom,0.01912568306010929,23673,0.017380887364359585,0.020870478755858995
2008,,Direct migration background,At least once per week,0.01912568306010929,23673,0.017380887364359585,0.020870478755858995
2008,,Direct migration background,Never,0.01639344262295082,23673,0.014775827447715191,0.01801105779818645
2008,,Direct migration background,At least once per month,0.00819672131147541,23673,0.007048138595194413,0.009345304027756407
2008,,Indirect migration background,Daily,0.8181818181818182,23673,0.813268521493528,0.8230951148701084
2008,,Indirect migration background,At least once per week,0.18181818181818182,23673,0.17690488512989155,0.1867314785064721
2013,30-45 y.,No migration background,Daily,0.6957605985037406,44486,0.6914851464847375,0.7000360505227438
2013,30-45 y.,No migration background,At least once per week,0.23619522622016387,44486,0.23224818979150103,0.2401422626488267
2013,30-45 y.,No migration background,Seldom,0.030637691485571786,44486,0.029036233768846124,0.03223914920229745
2013,30-45 y.,No migration background,At least once per month,0.02921268257926612,44486,0.0276477625125818,0.030777602645950444
2013,30-45 y.,No migration background,Never,0.008193801211257571,44486,0.007356078068285905,0.009031524354229237
2013,30-45 y.,Direct migration background,Daily,0.6654929577464789,44486,0.6611084710437732,0.6698774444491845
2013,30-45 y.,Direct migration background,At least once per week,0.2676056338028169,44486,0.26349163163527484,0.2717196359703589
2013,30-45 y.,Direct migration background,At least once per month,0.02464788732394366,44486,0.023207049976701487,0.026088724671185833
2013,30-45 y.,Direct migration background,Never,0.02112676056338028,44486,0.019790398692913724,0.02246312243384684
2013,30-45 y.,Direct migration background,Seldom,0.02112676056338028,44486,0.019790398692913724,0.02246312243384684
2013,30-45 y.,Indirect migration background,Daily,0.6772151898734177,44486,0.6728704449690628,0.6815599347777725
2013,30-45 y.,Indirect migration background,At least once per week,0.22573839662447256,44486,0.22185339708285873,0.2296233961660864
2013,30-45 y.,Indirect migration background,Seldom,0.05063291139240506,44486,0.0485955037603821,0.05267031902442802
