year,age_gr,regtyp,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Urban regions,At least once per week,0.15898,428,2877,0.14562,0.17235
1995,30-45 y.,Urban regions,At least once per month,0.02028,42,2877,0.01512,0.02543
1995,30-45 y.,Urban regions,Seldom,0.03038,74,2877,0.02411,0.03665
1995,30-45 y.,Urban regions,Never,0.01020,32,2877,0.00653,0.01387
1995,30-45 y.,Rural regions,Daily,0.78914,1256,1510,0.76856,0.80972
1995,30-45 y.,Rural regions,At least once per week,0.12541,179,1510,0.10870,0.14212
1995,30-45 y.,Rural regions,Seldom,0.05870,75,1510,0.04684,0.07055
1995,46-65 y.,Urban regions,Daily,0.86801,2273,2535,0.85483,0.88119
1995,46-65 y.,Urban regions,At least once per week,0.09449,214,2535,0.08310,0.10588
1995,46-65 y.,Urban regions,Seldom,0.01747,48,2535,0.01237,0.02258
1995,46-65 y.,Rural regions,Daily,0.86917,1227,1326,0.85101,0.88733
1995,46-65 y.,Rural regions,At least once per week,0.09018,99,1326,0.07476,0.10560
1995,66 and older,Urban regions,Daily,0.93742,940,978,0.92224,0.95261
1995,66 and older,Urban regions,At least once per week,0.03563,38,978,0.02400,0.04725
1995,66 and older,Rural regions,Daily,0.92910,477,477,0.90604,0.95216
1998,17-29 y.,Urban regions,Daily,0.78871,1674,2011,0.77086,0.80656
1998,17-29 y.,Urban regions,At least once per week,0.16262,286,2011,0.14649,0.17875
1998,17-29 y.,Urban regions,Seldom,0.02468,51,2011,0.01790,0.03146
1998,17-29 y.,Rural regions,Daily,0.81697,931,1058,0.79365,0.84028
1998,17-29 y.,Rural regions,At least once per week,0.14020,127,1058,0.11927,0.16113
1998,30-45 y.,Urban regions,Daily,0.77735,2519,3164,0.76285,0.79185
1998,30-45 y.,Urban regions,At least once per week,0.16173,470,3164,0.14889,0.17456
1998,30-45 y.,Urban regions,At least once per month,0.01434,35,3164,0.01019,0.01848
1998,30-45 y.,Urban regions,Seldom,0.03496,104,3164,0.02856,0.04136
1998,30-45 y.,Urban regions,Never,0.01163,36,3164,0.00789,0.01536
1998,30-45 y.,Rural regions,Daily,0.79713,1345,1607,0.77746,0.81680
1998,30-45 y.,Rural regions,At least once per week,0.12205,193,1607,0.10604,0.13805
1998,30-45 y.,Rural regions,Seldom,0.04911,69,1607,0.03854,0.05968
1998,46-65 y.,Urban regions,Daily,0.87499,2478,2742,0.86261,0.88737
1998,46-65 y.,Urban regions,At least once per week,0.08946,220,2742,0.07878,0.10015
1998,46-65 y.,Urban regions,Seldom,0.02128,44,2742,0.01588,0.02669
1998,46-65 y.,Rural regions,Daily,0.88520,1409,1546,0.86930,0.90109
1998,46-65 y.,Rural regions,At least once per week,0.06436,104,1546,0.05213,0.07660
1998,46-65 y.,Rural regions,Seldom,0.02431,33,1546,0.01663,0.03199
1998,66 and older,Urban regions,Daily,0.93273,1146,1187,0.91848,0.94699
1998,66 and older,Urban regions,At least once per week,0.03455,41,1187,0.02415,0.04494
1998,66 and older,Rural regions,Daily,0.96810,593,593,0.95394,0.98225
2003,17-29 y.,Urban regions,Daily,0.81041,2111,2594,0.79532,0.82550
2003,17-29 y.,Urban regions,At least once per week,0.13657,371,2594,0.12336,0.14979
2003,17-29 y.,Urban regions,At least once per month,0.02061,47,2594,0.01514,0.02608
2003,17-29 y.,Urban regions,Seldom,0.02348,65,2594,0.01765,0.02931
2003,17-29 y.,Rural regions,Daily,0.82386,1145,1328,0.80336,0.84435
2003,17-29 y.,Rural regions,At least once per week,0.13504,183,1328,0.11665,0.15342
2003,30-45 y.,Urban regions,Daily,0.82276,3831,4667,0.81180,0.83372
2003,30-45 y.,Urban regions,At least once per week,0.13437,657,4667,0.12459,0.14416
2003,30-45 y.,Urban regions,At least once per month,0.01388,50,4667,0.01052,0.01724
2003,30-45 y.,Urban regions,Seldom,0.01910,79,4667,0.01517,0.02302
2003,30-45 y.,Urban regions,Never,0.00989,50,4667,0.00705,0.01273
2003,30-45 y.,Rural regions,Daily,0.83422,1865,2193,0.81866,0.84979
2003,30-45 y.,Rural regions,At least once per week,0.11635,268,2193,0.10293,0.12978
2003,30-45 y.,Rural regions,Seldom,0.02602,60,2193,0.01936,0.03269
2003,46-65 y.,Urban regions,Daily,0.88064,4417,5040,0.87168,0.88959
2003,46-65 y.,Urban regions,At least once per week,0.08157,431,5040,0.07401,0.08913
2003,46-65 y.,Urban regions,At least once per month,0.00597,33,5040,0.00384,0.00810
2003,46-65 y.,Urban regions,Seldom,0.01677,97,5040,0.01323,0.02032
2003,46-65 y.,Urban regions,Never,0.01506,62,5040,0.01169,0.01842
2003,46-65 y.,Rural regions,Daily,0.89440,2231,2456,0.88224,0.90655
2003,46-65 y.,Rural regions,At least once per week,0.05965,179,2456,0.05028,0.06902
2003,46-65 y.,Rural regions,Seldom,0.01911,46,2456,0.01369,0.02452
2003,66 and older,Urban regions,Daily,0.94501,2263,2374,0.93584,0.95418
2003,66 and older,Urban regions,At least once per week,0.02521,67,2374,0.01890,0.03152
2003,66 and older,Urban regions,Never,0.02295,44,2374,0.01692,0.02897
2003,66 and older,Rural regions,Daily,0.94859,1179,1179,0.93598,0.96120
2008,17-29 y.,Urban regions,Daily,0.75263,1541,2059,0.73399,0.77128
2008,17-29 y.,Urban regions,At least once per week,0.19299,408,2059,0.17594,0.21004
2008,17-29 y.,Urban regions,At least once per month,0.02894,64,2059,0.02170,0.03619
2008,17-29 y.,Urban regions,Seldom,0.01691,46,2059,0.01134,0.02248
2008,17-29 y.,Rural regions,Daily,0.81279,843,1009,0.78871,0.83687
2008,17-29 y.,Rural regions,At least once per week,0.14899,166,1009,0.12701,0.17098
2008,30-45 y.,Urban regions,Daily,0.77153,2668,3450,0.75752,0.78555
2008,30-45 y.,Urban regions,At least once per week,0.17427,599,3450,0.16161,0.18693
2008,30-45 y.,Urban regions,At least once per month,0.01666,57,3450,0.01239,0.02094
2008,30-45 y.,Urban regions,Seldom,0.02719,91,3450,0.02177,0.03262
2008,30-45 y.,Urban regions,Never,0.01034,35,3450,0.00696,0.01372
2008,30-45 y.,Rural regions,Daily,0.78472,1367,1665,0.76497,0.80447
2008,30-45 y.,Rural regions,At least once per week,0.14518,245,1665,0.12825,0.16211
2008,30-45 y.,Rural regions,Seldom,0.03416,53,1665,0.02543,0.04289
2008,46-65 y.,Urban regions,Daily,0.85285,3644,4336,0.84231,0.86340
2008,46-65 y.,Urban regions,At least once per week,0.09628,467,4336,0.08750,0.10506
2008,46-65 y.,Urban regions,At least once per month,0.01326,54,4336,0.00986,0.01667
2008,46-65 y.,Urban regions,Seldom,0.02282,119,4336,0.01837,0.02726
2008,46-65 y.,Urban regions,Never,0.01479,52,4336,0.01119,0.01838
2008,46-65 y.,Rural regions,Daily,0.84934,2007,2325,0.83480,0.86389
2008,46-65 y.,Rural regions,At least once per week,0.09679,224,2325,0.08477,0.10881
2008,46-65 y.,Rural regions,At least once per month,0.01316,37,2325,0.00853,0.01779
2008,46-65 y.,Rural regions,Seldom,0.03078,57,2325,0.02376,0.03781
2008,66 and older,Urban regions,Daily,0.93289,2612,2753,0.92354,0.94224
2008,66 and older,Urban regions,At least once per week,0.03189,101,2753,0.02533,0.03845
2008,66 and older,Urban regions,Never,0.01616,40,2753,0.01145,0.02088
2008,66 and older,Rural regions,Daily,0.93459,1404,1439,0.92181,0.94737
2008,66 and older,Rural regions,At least once per week,0.02339,35,1439,0.01558,0.03121
2013,17-29 y.,Urban regions,Daily,0.69016,1569,2303,0.67127,0.70905
2013,17-29 y.,Urban regions,At least once per week,0.24837,583,2303,0.23072,0.26602
2013,17-29 y.,Urban regions,At least once per month,0.03120,74,2303,0.02410,0.03830
2013,17-29 y.,Urban regions,Seldom,0.02248,77,2303,0.01643,0.02854
2013,17-29 y.,Rural regions,Daily,0.70147,894,1196,0.67553,0.72742
2013,17-29 y.,Rural regions,At least once per week,0.24318,263,1196,0.21886,0.26750
2013,17-29 y.,Rural regions,Seldom,0.02960,39,1196,0.01999,0.03921
2013,30-45 y.,Urban regions,Daily,0.67653,3593,5144,0.66375,0.68932
2013,30-45 y.,Urban regions,At least once per week,0.25215,1172,5144,0.24028,0.26402
2013,30-45 y.,Urban regions,At least once per month,0.02770,142,5144,0.02322,0.03219
2013,30-45 y.,Urban regions,Seldom,0.03257,178,5144,0.02771,0.03742
2013,30-45 y.,Urban regions,Never,0.01105,59,5144,0.00819,0.01391
2013,30-45 y.,Rural regions,Daily,0.75822,2153,2852,0.74250,0.77393
2013,30-45 y.,Rural regions,At least once per week,0.15887,489,2852,0.14545,0.17229
2013,30-45 y.,Rural regions,At least once per month,0.03592,71,2852,0.02909,0.04275
2013,30-45 y.,Rural regions,Seldom,0.03316,107,2852,0.02659,0.03973
2013,30-45 y.,Rural regions,Never,0.01383,32,2852,0.00954,0.01812
2013,46-65 y.,Urban regions,Daily,0.79835,4301,5554,0.78780,0.80890
2013,46-65 y.,Urban regions,At least once per week,0.13515,855,5554,0.12615,0.14414
2013,46-65 y.,Urban regions,At least once per month,0.01999,131,5554,0.01631,0.02367
2013,46-65 y.,Urban regions,Seldom,0.03797,211,5554,0.03294,0.04300
2013,46-65 y.,Urban regions,Never,0.00854,56,5554,0.00612,0.01097
2013,46-65 y.,Rural regions,Daily,0.82695,2799,3390,0.81421,0.83968
2013,46-65 y.,Rural regions,At least once per week,0.10321,404,3390,0.09297,0.11346
2013,46-65 y.,Rural regions,At least once per month,0.02548,69,3390,0.02018,0.03079
2013,46-65 y.,Rural regions,Seldom,0.03336,118,3390,0.02731,0.03941
2013,66 and older,Urban regions,Daily,0.90305,2870,3138,0.89269,0.91340
2013,66 and older,Urban regions,At least once per week,0.04584,147,3138,0.03852,0.05315
2013,66 and older,Urban regions,Seldom,0.01643,57,3138,0.01198,0.02088
2013,66 and older,Urban regions,Never,0.02639,64,3138,0.02078,0.03200
2013,66 and older,Rural regions,Daily,0.90760,1627,1698,0.89382,0.92137
2013,66 and older,Rural regions,At least once per week,0.05186,71,1698,0.04131,0.06241
2019,17-29 y.,No answer / don't know,Daily,0.57756,72,104,0.48216,0.67295
2019,17-29 y.,No answer / don't know,At least once per week,0.28035,32,104,0.19360,0.36709
2019,17-29 y.,Urban regions,Daily,0.68618,1748,2537,0.66812,0.70424
2019,17-29 y.,Urban regions,At least once per week,0.24013,606,2537,0.22350,0.25676
2019,17-29 y.,Urban regions,At least once per month,0.02454,69,2537,0.01851,0.03056
2019,17-29 y.,Urban regions,Seldom,0.03269,114,2537,0.02577,0.03961
2019,17-29 y.,Rural regions,Daily,0.70624,846,1148,0.67988,0.73260
2019,17-29 y.,Rural regions,At least once per week,0.20773,220,1148,0.18425,0.23120
2019,17-29 y.,Rural regions,At least once per month,0.03869,37,1148,0.02753,0.04986
2019,17-29 y.,Rural regions,Seldom,0.04119,45,1148,0.02969,0.05269
2019,30-45 y.,No answer / don't know,Daily,0.61820,98,136,0.53624,0.70015
2019,30-45 y.,No answer / don't know,At least once per week,0.23225,38,136,0.16102,0.30348
2019,30-45 y.,Urban regions,Daily,0.66995,2710,4062,0.65548,0.68441
2019,30-45 y.,Urban regions,At least once per week,0.24146,967,4062,0.22829,0.25462
2019,30-45 y.,Urban regions,At least once per month,0.03042,115,4062,0.02514,0.03570
2019,30-45 y.,Urban regions,Seldom,0.04257,192,4062,0.03636,0.04878
2019,30-45 y.,Urban regions,Never,0.01561,78,4062,0.01179,0.01942
2019,30-45 y.,Rural regions,Daily,0.71686,1475,2039,0.69730,0.73642
2019,30-45 y.,Rural regions,At least once per week,0.20384,412,2039,0.18635,0.22133
2019,30-45 y.,Rural regions,At least once per month,0.02062,46,2039,0.01445,0.02679
2019,30-45 y.,Rural regions,Seldom,0.04097,106,2039,0.03236,0.04958
2019,46-65 y.,No answer / don't know,Daily,0.70509,140,172,0.63674,0.77344
2019,46-65 y.,No answer / don't know,At least once per week,0.14661,32,172,0.09360,0.19963
2019,46-65 y.,Urban regions,Daily,0.76657,4743,6530,0.75631,0.77683
2019,46-65 y.,Urban regions,At least once per week,0.15964,1243,6530,0.15076,0.16852
2019,46-65 y.,Urban regions,At least once per month,0.02197,152,6530,0.01841,0.02552
2019,46-65 y.,Urban regions,Seldom,0.03895,288,6530,0.03426,0.04364
2019,46-65 y.,Urban regions,Never,0.01287,104,6530,0.01014,0.01561
2019,46-65 y.,Rural regions,Daily,0.81324,2931,3685,0.80066,0.82583
2019,46-65 y.,Rural regions,At least once per week,0.13026,540,3685,0.11939,0.14113
2019,46-65 y.,Rural regions,At least once per month,0.01515,57,3685,0.01121,0.01910
2019,46-65 y.,Rural regions,Seldom,0.03244,121,3685,0.02672,0.03816
2019,46-65 y.,Rural regions,Never,0.00891,36,3685,0.00588,0.01195
2019,66 and older,No answer / don't know,Daily,0.80165,64,64,0.70318,0.90012
2019,66 and older,Urban regions,Daily,0.89052,2838,3195,0.87970,0.90135
2019,66 and older,Urban regions,At least once per week,0.05700,216,3195,0.04896,0.06504
2019,66 and older,Urban regions,Seldom,0.02766,93,3195,0.02197,0.03335
2019,66 and older,Urban regions,Never,0.01827,48,3195,0.01362,0.02291
2019,66 and older,Rural regions,Daily,0.89001,1671,1833,0.87568,0.90434
2019,66 and older,Rural regions,At least once per week,0.05861,110,1833,0.04785,0.06937
2019,66 and older,Rural regions,Seldom,0.03138,52,1833,0.02340,0.03937
2021,17-29 y.,Urban regions,Daily,0.65211,1251,1913,0.63076,0.67346
2021,17-29 y.,Urban regions,At least once per week,0.27963,520,1913,0.25952,0.29975
2021,17-29 y.,Urban regions,At least once per month,0.02479,58,1913,0.01782,0.03175
2021,17-29 y.,Urban regions,Seldom,0.03750,84,1913,0.02898,0.04601
2021,17-29 y.,Rural regions,Daily,0.72832,557,726,0.69594,0.76070
2021,17-29 y.,Rural regions,At least once per week,0.19577,169,726,0.16689,0.22466
2021,30-45 y.,Urban regions,Daily,0.64156,1780,2819,0.62386,0.65927
2021,30-45 y.,Urban regions,At least once per week,0.27899,797,2819,0.26243,0.29555
2021,30-45 y.,Urban regions,At least once per month,0.02774,87,2819,0.02167,0.03380
2021,30-45 y.,Urban regions,Seldom,0.04335,124,2819,0.03583,0.05087
2021,30-45 y.,Urban regions,Never,0.00836,31,2819,0.00500,0.01172
2021,30-45 y.,Rural regions,Daily,0.68261,907,1313,0.65743,0.70780
2021,30-45 y.,Rural regions,At least once per week,0.23776,306,1313,0.21473,0.26080
2021,30-45 y.,Rural regions,At least once per month,0.02670,43,1313,0.01798,0.03542
2021,30-45 y.,Rural regions,Seldom,0.03438,57,1313,0.02452,0.04424
2021,46-65 y.,Urban regions,Daily,0.73507,3053,4429,0.72207,0.74806
2021,46-65 y.,Urban regions,At least once per week,0.17916,972,4429,0.16787,0.19046
2021,46-65 y.,Urban regions,At least once per month,0.02045,133,4429,0.01628,0.02462
2021,46-65 y.,Urban regions,Seldom,0.04297,178,4429,0.03699,0.04894
2021,46-65 y.,Urban regions,Never,0.02236,93,4429,0.01800,0.02671
2021,46-65 y.,Rural regions,Daily,0.73698,1702,2359,0.71921,0.75476
2021,46-65 y.,Rural regions,At least once per week,0.17416,451,2359,0.15885,0.18947
2021,46-65 y.,Rural regions,At least once per month,0.03397,68,2359,0.02666,0.04128
2021,46-65 y.,Rural regions,Seldom,0.04395,107,2359,0.03567,0.05222
2021,46-65 y.,Rural regions,Never,0.01094,31,2359,0.00674,0.01514
2021,66 and older,Urban regions,Daily,0.81970,1785,2221,0.80371,0.83569
2021,66 and older,Urban regions,At least once per week,0.09881,245,2221,0.08640,0.11122
2021,66 and older,Urban regions,At least once per month,0.01169,31,2221,0.00722,0.01617
2021,66 and older,Urban regions,Seldom,0.03717,87,2221,0.02930,0.04504
2021,66 and older,Urban regions,Never,0.03263,73,2221,0.02524,0.04002
2021,66 and older,Rural regions,Daily,0.81749,1105,1306,0.79654,0.83845
2021,66 and older,Rural regions,At least once per week,0.11334,128,1306,0.09614,0.13054
2021,66 and older,Rural regions,Seldom,0.02806,41,1306,0.01910,0.03702
2021,66 and older,Rural regions,Never,0.03388,32,1306,0.02407,0.04370
