"pli0083","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1996","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","1996","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1996","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1996","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1996","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","1996","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","1996","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","1996","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","1996","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","1996","Hauptschule","Städtischer Raum","","","",""
"Seltener","1996","Hauptschule","Ländlicher Raum","","","",""
"Seltener","1996","Realschule","Städtischer Raum","","","",""
"Seltener","1996","Realschule","Ländlicher Raum","","","",""
"Seltener","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","1996","AkademikerIn","Städtischer Raum","","","",""
"Seltener","1996","AkademikerIn","Ländlicher Raum","","","",""
"Nie","1996","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","1996","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","1996","Hauptschule","Städtischer Raum","","","",""
"Nie","1996","Hauptschule","Ländlicher Raum","","","",""
"Nie","1996","Realschule","Städtischer Raum","","","",""
"Nie","1996","Realschule","Ländlicher Raum","","","",""
"Nie","1996","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","1996","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","1996","AkademikerIn","Städtischer Raum","","","",""
"Nie","1996","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","1997","Hauptschule","Städtischer Raum","","","",""
"Täglich","1997","Hauptschule","Ländlicher Raum","","","",""
"Täglich","1997","Realschule","Städtischer Raum","","","",""
"Täglich","1997","Realschule","Ländlicher Raum","","","",""
"Täglich","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","1997","AkademikerIn","Städtischer Raum","","","",""
"Täglich","1997","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Städtischer Raum","","","",""
