year,bula_h,sex,pli0083,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,"Rhineland-Palatinate, Saarland",male,Seldom,0.025477707006369428,18165,0.023186235670935494,0.027769178341803362
1990,"Rhineland-Palatinate, Saarland",male,At least once per month,0.009554140127388535,18165,0.008139488367935653,0.010968791886841417
1990,"Rhineland-Palatinate, Saarland",male,Never,0.0031847133757961785,18165,0.0023653418059197914,0.004004084945672566
1990,"Rhineland-Palatinate, Saarland",female,Daily,0.8134110787172012,18165,0.8077456035689587,0.8190765538654436
1990,"Rhineland-Palatinate, Saarland",female,At least once per week,0.13994169096209913,18165,0.13489652012264564,0.14498686180155262
1990,"Rhineland-Palatinate, Saarland",female,Seldom,0.03206997084548105,18165,0.02950779085836736,0.03463215083259474
1990,"Rhineland-Palatinate, Saarland",female,At least once per month,0.008746355685131196,18165,0.0073922756459570225,0.010100435724305369
1990,"Rhineland-Palatinate, Saarland",female,Never,0.0058309037900874635,18165,0.004723677376662276,0.006938130203512651
1990,Baden-Wuerttemberg,male,Daily,0.7862857142857143,18165,0.7803243544170583,0.7922470741543702
1990,Baden-Wuerttemberg,male,At least once per week,0.15885714285714286,18165,0.15354124503702712,0.1641730406772586
1990,Baden-Wuerttemberg,male,Seldom,0.027428571428571427,18165,0.025053368510559136,0.029803774346583718
1990,Baden-Wuerttemberg,male,Never,0.017142857142857144,18165,0.015255191060893965,0.019030523224820323
1990,Baden-Wuerttemberg,male,At least once per month,0.010285714285714285,18165,0.008818442664111558,0.011752985907317012
1990,Baden-Wuerttemberg,female,Daily,0.7977142857142857,18165,0.7918725129213604,0.803556058507211
1990,Baden-Wuerttemberg,female,At least once per week,0.12914285714285714,18165,0.12426592149927149,0.1340197927864428
1990,Baden-Wuerttemberg,female,Seldom,0.036571428571428574,18165,0.033841702336452055,0.03930115480640509
1990,Baden-Wuerttemberg,female,At least once per month,0.019428571428571427,18165,0.01742133550089273,0.021435807356250124
1990,Baden-Wuerttemberg,female,Never,0.017142857142857144,18165,0.015255191060893965,0.019030523224820323
1990,Bavaria,male,Daily,0.7486979166666666,18165,0.7423899450999153,0.755005888233418
1990,Bavaria,male,At least once per week,0.17838541666666666,18165,0.17281802066222754,0.18395281267110578
1990,Bavaria,male,Seldom,0.032552083333333336,18165,0.029971359328636094,0.03513280733803058
1990,Bavaria,male,At least once per month,0.028645833333333332,18165,0.026220017064317203,0.031071649602349462
1990,Bavaria,male,Never,0.01171875,18165,0.010153732158705735,0.013283767841294265
1990,Bavaria,female,Daily,0.7384230287859824,18165,0.7320317061736146,0.7448143513983503
1990,Bavaria,female,At least once per week,0.17647058823529413,18165,0.17092670475179228,0.18201447171879598
1990,Bavaria,female,Seldom,0.04505632040050062,18165,0.042039808032516855,0.04807283276848439
1990,Bavaria,female,At least once per month,0.026282853566958697,18165,0.02395641795712233,0.028609289176795064
1990,Bavaria,female,Never,0.01376720901126408,18165,0.012072672065010523,0.015461745957517639
1990,Berlin,male,Daily,0.8145695364238411,18165,0.8089176556174228,0.8202214172302594
1990,Berlin,male,At least once per week,0.13245033112582782,18165,0.1275207267256684,0.13737993552598726
1990,Berlin,male,Seldom,0.026490066225165563,18165,0.024154726397438413,0.028825406052892712
1990,Berlin,male,At least once per month,0.019867549668874173,18165,0.017838218583215347,0.021896880754533
1990,Berlin,male,Never,0.006622516556291391,18165,0.00544299182160504,0.007802041290977741
1990,Berlin,female,Daily,0.8181818181818182,18165,0.8125728634153018,0.8237907729483347
1990,Berlin,female,At least once per week,0.12121212121212122,18165,0.11646584044958308,0.12595840197465935
1990,Berlin,female,Seldom,0.03636363636363636,18165,0.033641382559353464,0.03908589016791926
1990,Berlin,female,At least once per month,0.01818181818181818,18165,0.01623881925522576,0.020124817108410603
1990,Berlin,female,Never,0.006060606060606061,18165,0.004931911713201659,0.007189300408010462
1995,Schleswig-Holstein,male,Daily,0.8181818181818182,17246,0.8124253587564428,0.8239382776071936
1995,Schleswig-Holstein,male,At least once per week,0.15151515151515152,17246,0.14616381874228832,0.15686648428801472
1995,Schleswig-Holstein,male,At least once per month,0.030303030303030304,17246,0.027744603891752363,0.03286145671430824
1995,Schleswig-Holstein,female,Daily,0.7310344827586207,17246,0.7244164469242423,0.7376525185929991
1995,Schleswig-Holstein,female,At least once per week,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Schleswig-Holstein,female,Seldom,0.04827586206896552,17246,0.045076727995468656,0.05147499614246238
1995,Schleswig-Holstein,female,At least once per month,0.013793103448275862,17246,0.012052391562246103,0.01553381533430562
1995,Schleswig-Holstein,female,Never,0.006896551724137931,17246,0.005661386304872014,0.008131717143403848
1995,Hamburg,male,Daily,0.8548387096774194,17246,0.849581208477275,0.8600962108775637
1995,Hamburg,male,At least once per week,0.11290322580645161,17246,0.10817987115415048,0.11762658045875274
1995,Hamburg,male,Seldom,0.016129032258064516,17246,0.014248914253025071,0.01800915026310396
1995,Hamburg,male,At least once per month,0.016129032258064516,17246,0.014248914253025071,0.01800915026310396
1995,Hamburg,female,Daily,0.8695652173913043,17246,0.8645387870340501,0.8745916477485586
1995,Hamburg,female,At least once per week,0.10144927536231885,17246,0.09694310450547729,0.1059554462191604
1995,Hamburg,female,Seldom,0.014492753623188406,17246,0.01270907237713083,0.016276434869245984
1995,Hamburg,female,At least once per month,0.014492753623188406,17246,0.01270907237713083,0.016276434869245984
1995,Lower Saxony,male,Daily,0.8346303501945526,17246,0.8290855376239178,0.8401751627651873
1995,Lower Saxony,male,At least once per week,0.11284046692607004,17246,0.10811825819781695,0.11756267565432313
1995,Lower Saxony,male,Seldom,0.0311284046692607,17246,0.028536473739553477,0.03372033559896792
1995,Lower Saxony,male,At least once per month,0.013618677042801557,17246,0.011888853668814137,0.015348500416788976
1995,Lower Saxony,male,Never,0.007782101167315175,17246,0.006470614604734215,0.009093587729896135
1995,Lower Saxony,female,Daily,0.8648648648648649,17246,0.8597625160204164,0.8699672137093134
1995,Lower Saxony,female,At least once per week,0.09073359073359073,17246,0.08644670899118528,0.09502047247599618
1995,Lower Saxony,female,Seldom,0.02895752895752896,17246,0.02645481196234582,0.0314602459527121
1995,Lower Saxony,female,At least once per month,0.007722007722007722,17246,0.006415555066726674,0.00902846037728877
1995,Lower Saxony,female,Never,0.007722007722007722,17246,0.006415555066726674,0.00902846037728877
1995,Bremen,male,Daily,0.813953488372093,17246,0.8081455441005324,0.8197614326436536
1995,Bremen,male,At least once per week,0.11627906976744186,17246,0.11149474970614667,0.12106338982873704
1995,Bremen,male,Seldom,0.06976744186046512,17246,0.06596524982382058,0.07356963389710965
1995,Bremen,female,Daily,0.8367346938775511,17246,0.8312183323326174,0.8422510554224847
1995,Bremen,female,At least once per week,0.12244897959183673,17246,0.11755653795641806,0.12734142122725542
1995,Bremen,female,At least once per month,0.02040816326530612,17246,0.018297901068173472,0.02251842546243877
1995,Bremen,female,Seldom,0.02040816326530612,17246,0.018297901068173472,0.02251842546243877
1995,North Rhine-Westphalia,male,Daily,0.8587943848059455,17246,0.8535970288449471,0.8639917407669438
1995,North Rhine-Westphalia,male,At least once per week,0.0990916597853014,17246,0.0946323182503779,0.1035510013202249
1995,North Rhine-Westphalia,male,Seldom,0.023121387283236993,17246,0.020878336401429425,0.02536443816504456
1995,North Rhine-Westphalia,male,Never,0.00990916597853014,17246,0.008430847682387482,0.011387484274672798
1995,North Rhine-Westphalia,male,At least once per month,0.009083402146985962,17246,0.007667430025017179,0.010499374268954746
1995,North Rhine-Westphalia,female,Daily,0.8519083969465648,17246,0.8466072047857025,0.8572095891074272
1995,North Rhine-Westphalia,female,At least once per week,0.10534351145038168,17246,0.10076162909681188,0.10992539380395147
1995,North Rhine-Westphalia,female,Seldom,0.01984732824427481,17246,0.017765668371117278,0.02192898811743234
1995,North Rhine-Westphalia,female,At least once per month,0.012213740458015267,17246,0.010574405446335455,0.013853075469695079
1995,North Rhine-Westphalia,female,Never,0.010687022900763359,17246,0.00915238081719499,0.012221664984331727
1995,Hesse,male,Daily,0.8344519015659956,17246,0.8289046912352677,0.8399991118967235
1995,Hesse,male,At least once per week,0.116331096196868,17246,0.11154584680243153,0.12111634559130448
1995,Hesse,male,Seldom,0.026845637583892617,17246,0.024433291525280863,0.02925798364250437
1995,Hesse,male,At least once per month,0.011185682326621925,17246,0.009616040748494531,0.012755323904749318
1995,Hesse,male,Never,0.011185682326621925,17246,0.009616040748494531,0.012755323904749318
1995,Hesse,female,Daily,0.8389121338912134,17246,0.8334255562067153,0.8443987115757116
1995,Hesse,female,At least once per week,0.1192468619246862,17246,0.11441001370303772,0.12408371014633468
1995,Hesse,female,Seldom,0.01882845188284519,17246,0.01679987412245077,0.020857029643239607
1995,Hesse,female,At least once per month,0.014644351464435146,17246,0.01285150352072169,0.016437199408148605
1995,Hesse,female,Never,0.008368200836820083,17246,0.007008625898715012,0.009727775774925153
1995,"Rhineland-Palatinate, Saarland",male,Daily,0.8323353293413174,17246,0.8267598549535369,0.8379108037290979
1995,"Rhineland-Palatinate, Saarland",male,At least once per week,0.11377245508982035,17246,0.1090332765800266,0.11851163359961411
1995,"Rhineland-Palatinate, Saarland",male,Seldom,0.020958083832335328,17246,0.018820179290054553,0.023095988374616103
1995,"Rhineland-Palatinate, Saarland",male,At least once per month,0.017964071856287425,17246,0.01598173269440683,0.01994641101816802
1995,"Rhineland-Palatinate, Saarland",male,Never,0.014970059880239521,17246,0.013157683620203049,0.016782436140275993
1995,"Rhineland-Palatinate, Saarland",female,Daily,0.8429752066115702,17246,0.8375451620139761,0.8484052512091643
1995,"Rhineland-Palatinate, Saarland",female,At least once per week,0.1184573002754821,17246,0.11363433125418484,0.12328026929677935
1995,"Rhineland-Palatinate, Saarland",female,At least once per month,0.01652892561983471,17246,0.014626029902531645,0.018431821337137777
1995,"Rhineland-Palatinate, Saarland",female,Seldom,0.01652892561983471,17246,0.014626029902531645,0.018431821337137777
1995,"Rhineland-Palatinate, Saarland",female,Never,0.005509641873278237,17246,0.004404866832044581,0.006614416914511893
1995,Baden-Wuerttemberg,male,Daily,0.8460648148148148,17246,0.8406786126891959,0.8514510169404337
1995,Baden-Wuerttemberg,male,At least once per week,0.1099537037037037,17246,0.10528471191073085,0.11462269549667656
1995,Baden-Wuerttemberg,male,Seldom,0.02546296296296296,17246,0.023111893156253824,0.0278140327696721
1995,Baden-Wuerttemberg,male,At least once per month,0.009259259259259259,17246,0.007829772905494269,0.010688745613024249
1995,Baden-Wuerttemberg,male,Never,0.009259259259259259,17246,0.007829772905494269,0.010688745613024249
1995,Baden-Wuerttemberg,female,Daily,0.8224719101123595,17246,0.81676887615054,0.8281749440741791
1995,Baden-Wuerttemberg,female,At least once per week,0.12696629213483146,17246,0.12199726229260711,0.13193532197705582
1995,Baden-Wuerttemberg,female,Seldom,0.03146067415730337,17246,0.028855393456149698,0.03406595485845705
1995,Baden-Wuerttemberg,female,Never,0.012359550561797753,17246,0.010710580943672457,0.014008520179923049
1995,Baden-Wuerttemberg,female,At least once per month,0.006741573033707865,17246,0.005520269449821956,0.007962876617593775
1995,Bavaria,male,Daily,0.8022528160200251,17246,0.7963082157154933,0.8081974163245569
1995,Bavaria,male,At least once per week,0.1439299123904881,17246,0.13869098870503613,0.1491688360759401
1995,Bavaria,male,Seldom,0.025031289111389236,17246,0.022699717129532865,0.027362861093245608
1995,Bavaria,male,At least once per month,0.02127659574468085,17246,0.019122857409051463,0.023430334080310238
1995,Bavaria,male,Never,0.007509386733416771,17246,0.006220907806631894,0.008797865660201649
1995,Bavaria,female,Daily,0.7780401416765053,17246,0.7718378797617285,0.7842424035912821
1995,Bavaria,female,At least once per week,0.1617473435655254,17246,0.15625170796666935,0.16724297916438144
1995,Bavaria,female,Seldom,0.02833530106257379,17246,0.02585882571778489,0.03081177640736269
1995,Bavaria,female,At least once per month,0.01770956316410862,17246,0.015741061606283507,0.019678064721933734
1995,Bavaria,female,Never,0.014167650531286895,17246,0.012403797763485868,0.01593150329908792
1995,Berlin,male,Daily,0.8237547892720306,17246,0.81806796878999,0.8294416097540712
1995,Berlin,male,At least once per week,0.13793103448275862,17246,0.13278451190248397,0.14307755706303327
1995,Berlin,male,Seldom,0.019157088122605363,17246,0.01711122601820861,0.021202950227002117
1995,Berlin,male,Never,0.011494252873563218,17246,0.009903356640632507,0.013085149106493929
1995,Berlin,male,At least once per month,0.007662835249042145,17246,0.006361358981908633,0.008964311516175659
1995,Berlin,female,Daily,0.8401360544217688,17246,0.8346663739596344,0.8456057348839031
1995,Berlin,female,At least once per week,0.11224489795918367,17246,0.10753358695787651,0.11695620896049083
1995,Berlin,female,Seldom,0.02040816326530612,17246,0.018297901068173472,0.02251842546243877
1995,Berlin,female,At least once per month,0.013605442176870748,17246,0.011876447943977287,0.015334436409764209
1995,Berlin,female,Never,0.013605442176870748,17246,0.011876447943977287,0.015334436409764209
1995,Brandenburg,male,Daily,0.8671586715867159,17246,0.8620931080022498,0.872224235171182
1995,Brandenburg,male,At least once per week,0.07749077490774908,17246,0.07350032152829816,0.0814812282872
1995,Brandenburg,male,Seldom,0.04059040590405904,17246,0.03764513256477006,0.043535679243348016
1995,Brandenburg,male,Never,0.007380073800738007,17246,0.006102653753672803,0.00865749384780321
1995,Brandenburg,male,At least once per month,0.007380073800738007,17246,0.006102653753672803,0.00865749384780321
1995,Brandenburg,female,Daily,0.8624161073825504,17246,0.8572750304073778,0.8675571843577229
1995,Brandenburg,female,At least once per week,0.0738255033557047,17246,0.0699228363403768,0.0777281703710326
1995,Brandenburg,female,Seldom,0.0436241610738255,17246,0.040575636342883616,0.04667268580476739
1995,Brandenburg,female,Never,0.013422818791946308,17246,0.011705308780475763,0.015140328803416854
1995,Brandenburg,female,At least once per month,0.006711409395973154,17246,0.005492822595078895,0.007929996196867413
1995,Mecklenburg-Western Pomerania,male,Daily,0.8955223880597015,17246,0.8909571679361694,0.9000876081832336
1995,Mecklenburg-Western Pomerania,male,At least once per week,0.05970149253731343,17246,0.05616528823527131,0.06323769683935555
1995,Mecklenburg-Western Pomerania,male,Seldom,0.029850746268656716,17246,0.027310892260422954,0.03239060027689048
1995,Mecklenburg-Western Pomerania,male,Never,0.014925373134328358,17246,0.01311566288704202,0.016735083381614696
1995,Mecklenburg-Western Pomerania,female,Daily,0.8866995073891626,17246,0.8819689097237937,0.8914301050545315
1995,Mecklenburg-Western Pomerania,female,At least once per week,0.07389162561576355,17246,0.06998735064407374,0.07779590058745336
1995,Mecklenburg-Western Pomerania,female,Seldom,0.029556650246305417,17246,0.027028955761606646,0.03208434473100419
1995,Mecklenburg-Western Pomerania,female,At least once per month,0.009852216748768473,17246,0.008378110221932964,0.011326323275603982
1995,Saxony,male,Daily,0.8313492063492064,17246,0.8257606733671247,0.8369377393312881
1995,Saxony,male,At least once per week,0.14484126984126985,17246,0.139588584213137,0.1500939554694027
1995,Saxony,male,Seldom,0.013888888888888888,17246,0.012142228149860526,0.01563554962791725
1995,Saxony,male,Never,0.00992063492063492,17246,0.008441469930815062,0.011399799910454778
1995,Saxony,female,Daily,0.8717047451669596,17246,0.866713580681895,0.8766959096520243
1995,Saxony,female,At least once per week,0.0913884007029877,17246,0.08708762733784398,0.09568917406813143
1995,Saxony,female,Seldom,0.01757469244288225,17246,0.015613566350053499,0.019535818535711003
1995,Saxony,female,Never,0.012302284710017574,17246,0.010657091941572933,0.013947477478462216
1995,Saxony,female,At least once per month,0.007029876977152899,17246,0.005782913212230061,0.008276840742075738
1995,Saxony-Anhalt,male,Daily,0.887459807073955,17246,0.882743087521502,0.892176526626408
1995,Saxony-Anhalt,male,At least once per week,0.08038585209003216,17246,0.07632792245218144,0.08444378172788287
1995,Saxony-Anhalt,male,Seldom,0.01607717041800643,17246,0.014200028072420065,0.017954312763592793
1995,Saxony-Anhalt,male,At least once per month,0.012861736334405145,17246,0.011180028006444393,0.014543444662365896
1995,Saxony-Anhalt,male,Never,0.003215434083601286,17246,0.0023704814997384657,0.004060386667464107
1995,Saxony-Anhalt,female,Daily,0.9196675900277008,17246,0.9156108916407961,0.9237242884146055
1995,Saxony-Anhalt,female,At least once per week,0.055401662049861494,17246,0.05198739988152825,0.05881592421819474
1995,Saxony-Anhalt,female,Seldom,0.0221606648199446,17246,0.019963629570906742,0.024357700068982455
1995,Saxony-Anhalt,female,Never,0.002770083102493075,17246,0.0019856499698978083,0.0035545162350883413
1995,Thuringa,male,Daily,0.883495145631068,17246,0.8787067946640514,0.8882834965980846
1995,Thuringa,male,At least once per week,0.07119741100323625,17246,0.06735940464541457,0.07503541736105793
1995,Thuringa,male,Seldom,0.03559870550161812,17246,0.0328333060291176,0.03836410497411865
1995,Thuringa,male,At least once per month,0.009708737864077669,17246,0.008245298469678253,0.011172177258477085
1995,Thuringa,female,Daily,0.9069069069069069,17246,0.9025702809459033,0.9112435328679105
1995,Thuringa,female,At least once per week,0.06006006006006006,17246,0.05651392874611748,0.06360619137400264
1995,Thuringa,female,Seldom,0.015015015015015015,17246,0.013199960928696925,0.016830069101333105
1995,Thuringa,female,At least once per month,0.015015015015015015,17246,0.013199960928696925,0.016830069101333105
1995,Thuringa,female,Never,0.003003003003003003,17246,0.002186351644562403,0.003819654361443603
1998,Schleswig-Holstein,male,Daily,0.7677419354838709,18147,0.761597999461893,0.7738858715058489
1998,Schleswig-Holstein,male,At least once per week,0.17419354838709677,18147,0.16867520374365907,0.17971189303053448
1998,Schleswig-Holstein,male,At least once per month,0.03870967741935484,18147,0.035903011552816985,0.041516343285892696
1998,Schleswig-Holstein,male,Seldom,0.012903225806451613,18147,0.011261189834987313,0.014545261777915913
1998,Schleswig-Holstein,male,Never,0.0064516129032258064,18147,0.005286729885362497,0.007616495921089116
1998,Schleswig-Holstein,female,Daily,0.7362637362637363,18147,0.729852300703651,0.7426751718238216
1998,Schleswig-Holstein,female,At least once per week,0.21428571428571427,18147,0.20831560080955921,0.22025582776186933
1998,Schleswig-Holstein,female,Seldom,0.038461538461538464,18147,0.03566352172383455,0.041259555199242376
1998,Schleswig-Holstein,female,At least once per month,0.01098901098901099,18147,0.009472192848024997,0.012505829129996983
1998,Hamburg,male,Daily,0.8970588235294118,18147,0.8926374350371674,0.9014802120216562
1998,Hamburg,male,At least once per week,0.07352941176470588,18147,0.06973189223568545,0.07732693129372632
1998,Hamburg,male,Seldom,0.014705882352941176,18147,0.012954495277786865,0.01645726942809549
1998,Hamburg,male,At least once per month,0.014705882352941176,18147,0.012954495277786865,0.01645726942809549
1998,Hamburg,female,Daily,0.7682926829268293,18147,0.762153835006967,0.7744315308466916
1998,Hamburg,female,At least once per week,0.1951219512195122,18147,0.1893559894509079,0.2008879129881165
1998,Hamburg,female,Seldom,0.024390243902439025,18147,0.022145846327971945,0.026634641476906105
1998,Hamburg,female,Never,0.012195121951219513,18147,0.010598205081408012,0.013792038821031014
1998,Lower Saxony,male,Daily,0.8144329896907216,18147,0.8087766990671101,0.8200892803143331
1998,Lower Saxony,male,At least once per week,0.13058419243986255,18147,0.12568174753480812,0.13548663734491698
1998,Lower Saxony,male,Seldom,0.03608247422680412,18147,0.03336902471586625,0.03879592373774199
1998,Lower Saxony,male,Never,0.010309278350515464,18147,0.008839616117297517,0.01177894058373341
1998,Lower Saxony,male,At least once per month,0.00859106529209622,18147,0.0072482892750245975,0.009933841309167843
1998,Lower Saxony,female,Daily,0.836424957841484,18147,0.8310431812697755,0.8418067344131924
1998,Lower Saxony,female,At least once per week,0.10961214165261383,18147,0.10506673652047935,0.11415754678474832
1998,Lower Saxony,female,Seldom,0.026981450252951095,18147,0.02462397655381042,0.02933892395209177
1998,Lower Saxony,female,Never,0.01854974704890388,18147,0.01658658209145646,0.0205129120063513
1998,Lower Saxony,female,At least once per month,0.008431703204047217,18147,0.007101332650649774,0.00976207375744466
1998,Bremen,male,Daily,0.8125,18147,0.806821077098905,0.818178922901095
1998,Bremen,male,At least once per week,0.125,18147,0.12018814330609548,0.12981185669390452
1998,Bremen,male,Seldom,0.0625,18147,0.05897808152605052,0.06602191847394948
1998,Bremen,female,Daily,0.8627450980392157,18147,0.8577383142906224,0.867751881787809
1998,Bremen,female,At least once per week,0.09803921568627451,18147,0.09371260923355383,0.10236582213899519
1998,Bremen,female,Seldom,0.0196078431372549,18147,0.017590552476992104,0.0216251337975177
1998,Bremen,female,At least once per month,0.0196078431372549,18147,0.017590552476992104,0.0216251337975177
1998,North Rhine-Westphalia,male,Daily,0.8810408921933085,18147,0.8763305708747477,0.8857512135118693
1998,North Rhine-Westphalia,male,At least once per week,0.08401486988847584,18147,0.0799786395445067,0.08805110023244499
1998,North Rhine-Westphalia,male,Seldom,0.019330855018587362,18147,0.017327580627879587,0.021334129409295136
1998,North Rhine-Westphalia,male,Never,0.008178438661710037,18147,0.006868033410505536,0.00948884391291454
1998,North Rhine-Westphalia,male,At least once per month,0.007434944237918215,18147,0.0061850536426288055,0.008684834833207625
1998,North Rhine-Westphalia,female,Daily,0.8641718641718642,18147,0.8591870544750699,0.8691566738686585
1998,North Rhine-Westphalia,female,At least once per week,0.09355509355509356,18147,0.08931809733175647,0.09779208977843065
1998,North Rhine-Westphalia,female,Seldom,0.021483021483021482,18147,0.01937349240600027,0.023592550560042693
1998,North Rhine-Westphalia,female,Never,0.012474012474012475,18147,0.010859166870825552,0.014088858077199397
1998,North Rhine-Westphalia,female,At least once per month,0.008316008316008316,18147,0.006994719495087408,0.009637297136929224
1998,Hesse,male,Daily,0.838495575221239,18147,0.8331413547281526,0.8438497957143253
1998,Hesse,male,At least once per week,0.11946902654867257,18147,0.11474998682780974,0.12418806626953541
1998,Hesse,male,Seldom,0.01991150442477876,18147,0.017878968011695442,0.02194404083786208
1998,Hesse,male,Never,0.015486725663716814,18147,0.013690155253829736,0.017283296073603894
1998,Hesse,male,At least once per month,0.00663716814159292,18147,0.00545576256972051,0.00781857371346533
1998,Hesse,female,Daily,0.8520084566596194,18147,0.8468419849684958,0.857174928350743
1998,Hesse,female,At least once per week,0.08668076109936575,18147,0.08258696401107164,0.09077455818765985
