syear,age_gr,migback,ple0053,proportion,n,lower_confidence,upper_confidence
1985,30-45 J.,Direct migration background,1.0,0.011812812358019082,11026,0.009796102880047768,0.013829521835990396
1985,46-65 J.,Direct migration background,1.0,0.009541117673784643,11026,0.00772658443146712,0.011355650916102165
1985,17-29 J.,Direct migration background,1.0,0.008814175374829623,11026,0.007069496662098681,0.010558854087560564
1985,17-29 J.,Indirect migration background,2.0,0.008632439800090867,11026,0.006905682867320627,0.010359196732861108
1985,66 und älter,Direct migration background,2.0,0.003089504770558837,11026,0.00205360056446057,0.004125408976657105
1985,17-29 J.,Indirect migration background,1.0,0.0013630168105406633,11026,0.0006743621259432172,0.0020516714951381095
1985,30-45 J.,Indirect migration background,2.0,0.0012721490231712858,11026,0.0006068151231000557,0.001937482923242516
1985,46-65 J.,Indirect migration background,2.0,0.0009995456610631531,11026,0.0004097097105371327,0.0015893816115891736
1985,66 und älter,Indirect migration background,2.0,0.00027260336210813266,11026,-3.5540469195776336e-05,0.0005807471934120416
1985,66 und älter,Direct migration background,1.0,0.00027260336210813266,11026,-3.5540469195776336e-05,0.0005807471934120416
1985,30-45 J.,Indirect migration background,1.0,0.0001817355747387551,11026,-6.987424390631305e-05,0.00043334539338382326
1986,46-65 J.,No migration background,2.0,0.19670267197271177,10583,0.1891292010183439,0.20427614292707963
1986,30-45 J.,No migration background,2.0,0.1823005495546712,10583,0.17494453609596258,0.18965656301337983
1986,17-29 J.,No migration background,2.0,0.1797422778093614,10583,0.1724266440116561,0.18705791160706667
1986,30-45 J.,Direct migration background,2.0,0.09162402880424483,10583,0.08612749144473468,0.09712056616375499
1986,66 und älter,No migration background,2.0,0.07532689027856737,10583,0.07029859460898373,0.08035518594815101
1986,46-65 J.,Direct migration background,2.0,0.07011559598256585,10583,0.06525070099489896,0.07498049097023274
1986,17-29 J.,Direct migration background,2.0,0.06490430168656433,10583,0.060210589628813656,0.069598013744315
1986,46-65 J.,No migration background,1.0,0.02472996020466174,10583,0.021771090620545202,0.02768882978877828
1986,17-29 J.,No migration background,1.0,0.02226643926473375,10583,0.019455267896965438,0.025077610632502065
1986,30-45 J.,No migration background,1.0,0.020845177184006063,10583,0.018123227126579166,0.02356712724143296
1986,66 und älter,No migration background,1.0,0.01648664013644116,10583,0.014060544680785332,0.01891273559209699
1986,46-65 J.,Direct migration background,1.0,0.012601857115785485,10583,0.010476582270822012,0.014727131960748957
1986,30-45 J.,Direct migration background,1.0,0.012412355505021793,10583,0.010302918306855095,0.014521792703188492
1986,17-29 J.,Direct migration background,1.0,0.010706841008148569,10583,0.00874598883844594,0.012667693177851196
1986,17-29 J.,Indirect migration background,2.0,0.010138336175857495,10583,0.008229703873749168,0.012046968477965821
1986,66 und älter,Direct migration background,2.0,0.004074284631419367,10583,0.0028606419836515085,0.005287927279187227
1986,30-45 J.,Indirect migration background,2.0,0.0017055144968732233,10583,0.0009193585264834486,0.002491670467262998
1986,17-29 J.,Indirect migration background,1.0,0.0014212620807276862,10583,0.0007035009844342541,0.0021390231770211186
1986,46-65 J.,Indirect migration background,2.0,0.0009475080538184574,10583,0.00036131957002311663,0.0015336965376137983
1986,66 und älter,Direct migration background,1.0,0.0006632556376729202,10583,0.00017274539967606012,0.0011537658756697803
1986,66 und älter,Indirect migration background,1.0,9.475080538184574e-05,10583,-9.069736480949537e-05,0.00028019897557318685
1986,66 und älter,Indirect migration background,2.0,9.475080538184574e-05,10583,-9.069736480949537e-05,0.00028019897557318685
1986,46-65 J.,Indirect migration background,1.0,9.475080538184574e-05,10583,-9.069736480949537e-05,0.00028019897557318685
1987,46-65 J.,No migration background,2.0,0.19491362763915546,10452,0.1873191359572977,0.2025081193210132
1987,30-45 J.,No migration background,2.0,0.1789827255278311,10452,0.17163355919417744,0.18633189186148474
1987,17-29 J.,No migration background,2.0,0.17571976967370442,10452,0.16842344543192939,0.18301609391547946
1987,30-45 J.,Direct migration background,2.0,0.09126679462571977,10452,0.08574562654426933,0.0967879627071702
1987,66 und älter,No migration background,2.0,0.07783109404990403,10452,0.07269493840925448,0.08296724969055358
1987,46-65 J.,Direct migration background,2.0,0.07725527831094049,10452,0.07213655993090523,0.08237399669097575
1987,17-29 J.,Direct migration background,2.0,0.06593090211132438,10452,0.06117327519983092,0.07068852902281783
1987,46-65 J.,No migration background,1.0,0.023512476007677544,10452,0.020607524393765536,0.02641742762158955
1987,17-29 J.,No migration background,1.0,0.022648752399232246,10452,0.019796395609751764,0.025501109188712727
1987,30-45 J.,No migration background,1.0,0.021497120921305183,10452,0.018716590990098723,0.024277650852511642
1987,66 und älter,No migration background,1.0,0.01871401151631478,10452,0.016116020674025417,0.02131200235860414
1987,17-29 J.,Indirect migration background,2.0,0.012092130518234165,10452,0.009996735020736182,0.014187526015732149
1987,17-29 J.,Direct migration background,1.0,0.01017274472168906,10452,0.008248965861783907,0.012096523581594213
1987,46-65 J.,Direct migration background,1.0,0.009980806142034549,10452,0.008075077820232934,0.011886534463836165
1987,30-45 J.,Direct migration background,1.0,0.009692898272552783,10452,0.00781458449115554,0.011571212053950026
1987,66 und älter,Direct migration background,2.0,0.004702495201535509,10452,0.003390908486718693,0.006014081916352325
1987,30-45 J.,Indirect migration background,2.0,0.0015355086372360845,10452,0.000784839060685681,0.002286178213786488
1987,17-29 J.,Indirect migration background,1.0,0.001343570057581574,10452,0.0006413154772621561,0.002045824637900992
1987,46-65 J.,Indirect migration background,2.0,0.0011516314779270633,10452,0.0005014075958378886,0.001801855360016238
1987,66 und älter,Direct migration background,1.0,0.000671785028790787,10452,0.00017504906280346093,0.001168520994778113
1987,30-45 J.,Indirect migration background,1.0,0.00019193857965451057,10452,-7.364170144864317e-05,0.00045751886075766433
1987,66 und älter,Indirect migration background,2.0,0.00019193857965451057,10452,-7.364170144864317e-05,0.00045751886075766433
1988,46-65 J.,No migration background,2.0,0.1938015697323405,9970,0.18604252757568243,0.20156061188899857
1988,30-45 J.,No migration background,2.0,0.17941235661098812,9970,0.17188058479513132,0.1869441284268449
1988,17-29 J.,No migration background,2.0,0.16924934594485813,9970,0.16188884559526717,0.1766098462944491
1988,30-45 J.,Direct migration background,2.0,0.08311531495270678,9970,0.07769647431597665,0.08853415558943692
1988,46-65 J.,Direct migration background,2.0,0.07979472730931778,9970,0.07447562984278112,0.08511382477585443
1988,66 und älter,No migration background,2.0,0.07919098410142886,9970,0.07389030951057995,0.08449165869227776
1988,17-29 J.,Direct migration background,2.0,0.06882672569933589,9970,0.06385734466424746,0.07379610673442431
1988,46-65 J.,No migration background,1.0,0.025960957939223185,9970,0.022839503276618708,0.029082412601827663
1988,17-29 J.,No migration background,1.0,0.023143489635741598,9970,0.020192020122304744,0.026094959149178452
1988,30-45 J.,No migration background,1.0,0.02143288388005635,9970,0.018590098282463996,0.024275669477648705
1988,66 und älter,No migration background,1.0,0.01811229623666734,9970,0.015494558346267279,0.0207300341270674
1988,17-29 J.,Indirect migration background,2.0,0.01740792916079694,9970,0.014840676130432849,0.019975182191161032
1988,46-65 J.,Direct migration background,1.0,0.010666130006037432,9970,0.00864969899752523,0.012682561014549634
1988,30-45 J.,Direct migration background,1.0,0.010565506138055947,9970,0.008558507078859067,0.012572505197252828
1988,17-29 J.,Direct migration background,1.0,0.008351781042463272,9970,0.006565388651202971,0.010138173433723573
1988,66 und älter,Direct migration background,2.0,0.005534312738981686,9970,0.0040780650732658375,0.006990560404697535
1988,30-45 J.,Indirect migration background,2.0,0.0016099818877037633,9970,0.000822992089755149,0.0023969716856523777
1988,17-29 J.,Indirect migration background,1.0,0.0016099818877037633,9970,0.000822992089755149,0.0023969716856523777
1988,46-65 J.,Indirect migration background,2.0,0.001006238679814852,9970,0.0003838805256951713,0.0016285968339345327
1988,66 und älter,Direct migration background,1.0,0.0007043670758703965,9970,0.00018358622030803138,0.0012251479314327614
1988,66 und älter,Indirect migration background,2.0,0.0002012477359629704,9970,-7.719140745461638e-05,0.0004796868793805572
1988,30-45 J.,Indirect migration background,1.0,0.0002012477359629704,9970,-7.719140745461638e-05,0.0004796868793805572
1988,46-65 J.,Indirect migration background,1.0,0.0001006238679814852,9970,-9.627224594731734e-05,0.0002975199819102878
1989,46-65 J.,No migration background,2.0,0.18992731048805817,9662,0.1821060228244693,0.19774859815164703
1989,30-45 J.,No migration background,2.0,0.18099688473520248,9662,0.1733197196127608,0.18867404985764416
1989,17-29 J.,No migration background,2.0,0.1703011422637591,9662,0.16280579806214676,0.1777964864653714
1989,46-65 J.,Direct migration background,2.0,0.08234683281412253,9662,0.07686551115007435,0.0878281544781707
1989,30-45 J.,Direct migration background,2.0,0.08078920041536863,9662,0.07535536138683488,0.08622303944390239
1989,66 und älter,No migration background,2.0,0.07860851505711319,9662,0.0732421594511988,0.08397487066302758
1989,17-29 J.,Direct migration background,2.0,0.06749740394600208,9662,0.062494857675202214,0.07249995021680194
1989,46-65 J.,No migration background,1.0,0.023779854620976117,9662,0.020741761823034582,0.026817947418917652
1989,17-29 J.,No migration background,1.0,0.02315680166147456,9662,0.02015781681590996,0.02615578650703916
1989,17-29 J.,Indirect migration background,2.0,0.021079958463136032,9662,0.018215575775679047,0.023944341150593018
1989,30-45 J.,No migration background,1.0,0.020976116303219106,9662,0.018118645909860398,0.023833586696577813
1989,66 und älter,No migration background,1.0,0.01838006230529595,9662,0.01570170983291673,0.021058414777675172
1989,46-65 J.,Direct migration background,1.0,0.011007268951194185,9662,0.008926811234235327,0.013087726668153042
1989,30-45 J.,Direct migration background,1.0,0.009761163032191069,9662,0.00780076925329588,0.011721556811086258
1989,17-29 J.,Direct migration background,1.0,0.008722741433021807,9662,0.0068685839180254,0.010576898948018214
1989,66 und älter,Direct migration background,2.0,0.006438213914849429,9662,0.004843426882166695,0.008033000947532162
1989,17-29 J.,Indirect migration background,1.0,0.0020768431983385254,9662,0.0011690791904478345,0.0029846072062292162
1989,30-45 J.,Indirect migration background,2.0,0.0016614745586708203,9662,0.0008493767887627119,0.0024735723285789287
1989,46-65 J.,Indirect migration background,2.0,0.0012461059190031153,9662,0.0005426623282145414,0.0019495495097916892
1989,66 und älter,Direct migration background,1.0,0.0007268951194184839,9662,0.00018949156994327245,0.0012642986688936953
1989,30-45 J.,Indirect migration background,1.0,0.00031152647975077883,9662,-4.0359838204338794e-05,0.0006634127977058965
1989,66 und älter,Indirect migration background,2.0,0.00020768431983385254,9662,-7.96445775648422e-05,0.0004950132172325473
1991,30-45 J.,No migration background,2.0,0.1908722542119855,13586,0.18426394715471137,0.19748056126925964
1991,46-65 J.,No migration background,2.0,0.18052889741949243,13586,0.1740611886990712,0.18699660613991367
1991,17-29 J.,No migration background,2.0,0.15642994241842612,13586,0.15032149574283513,0.1625383890940171
1991,46-65 J.,Direct migration background,2.0,0.08637236084452975,13586,0.08164866119039103,0.09109606049866846
1991,66 und älter,No migration background,2.0,0.0798677756451269,13586,0.07530928381090035,0.08442626747935345
1991,30-45 J.,Direct migration background,2.0,0.07709532949456174,13586,0.07260991354950204,0.08158074543962145
1991,17-29 J.,Direct migration background,2.0,0.06131371294519087,13586,0.05727958831567356,0.06534783757470818
1991,17-29 J.,Indirect migration background,2.0,0.030816805288974194,13586,0.027910729000628787,0.033722881577319605
1991,17-29 J.,No migration background,1.0,0.026551503518873962,13586,0.023848097260099097,0.029254909777648826
1991,46-65 J.,No migration background,1.0,0.02399232245681382,13586,0.021419125506210206,0.026565519407417432
1991,66 und älter,No migration background,1.0,0.021006611217743654,13586,0.018595161866878627,0.023418060568608682
1991,30-45 J.,No migration background,1.0,0.020260183407976116,13586,0.017891061921338935,0.022629304894613296
1991,46-65 J.,Direct migration background,1.0,0.011196417146513116,13586,0.009427103540470442,0.01296573075255579
1991,30-45 J.,Direct migration background,1.0,0.009170398805715504,13586,0.007567508272220017,0.010773289339210993
1991,66 und älter,Direct migration background,2.0,0.008850501172957987,13586,0.007275562014981132,0.010425440330934841
1991,17-29 J.,Direct migration background,1.0,0.008317338451695458,13586,0.006790163425509602,0.009844513477881314
1991,17-29 J.,Indirect migration background,1.0,0.002452548517807635,13586,0.001620811843083114,0.003284285192532156
1991,30-45 J.,Indirect migration background,2.0,0.0021326508850501172,13586,0.0013569280855929232,0.002908373684507311
1991,66 und älter,Direct migration background,1.0,0.0013862230752825762,13586,0.0007605814942599153,0.002011864656305237
1991,46-65 J.,Indirect migration background,2.0,0.0008530603540200469,13586,0.00036213571804011074,0.001343984989999983
1991,66 und älter,Indirect migration background,2.0,0.00021326508850501172,13586,-3.227580676424266e-05,0.0004588059837742661
1991,46-65 J.,Indirect migration background,1.0,0.00010663254425250586,13586,-6.700034654355958e-05,0.0002802654350485713
1991,66 und älter,Indirect migration background,1.0,0.00010663254425250586,13586,-6.700034654355958e-05,0.0002802654350485713
1991,30-45 J.,Indirect migration background,1.0,0.00010663254425250586,13586,-6.700034654355958e-05,0.0002802654350485713
1992,30-45 J.,No migration background,2.0,0.23527637433074428,13316,0.2280717624251402,0.24248098623634834
1992,46-65 J.,No migration background,2.0,0.20473569112434958,13316,0.19788204457617808,0.21158933767252108
1992,17-29 J.,No migration background,2.0,0.17185732599351483,13316,0.16544957265847496,0.1782650793285547
1992,66 und älter,No migration background,2.0,0.07827463992157455,13316,0.07371237515325418,0.08283690468989491
1992,46-65 J.,Direct migration background,2.0,0.06673704848804766,13316,0.062498133676427176,0.07097596329966815
1992,30-45 J.,Direct migration background,2.0,0.05293718422441746,13316,0.04913407332817495,0.05674029512065997
1992,17-29 J.,Direct migration background,2.0,0.04192745645124802,13316,0.03852323633641693,0.04533167656607911
1992,17-29 J.,Indirect migration background,2.0,0.025412864791493853,13316,0.022739819433797714,0.028085910149189992
1992,30-45 J.,No migration background,1.0,0.023527637433074428,13316,0.020953164587123426,0.02610211027902543
1992,46-65 J.,No migration background,1.0,0.022848955584043436,13316,0.020311004746741565,0.025386906421345307
1992,17-29 J.,No migration background,1.0,0.02194404645200211,13316,0.019455708373120325,0.024432384530883897
1992,66 und älter,No migration background,1.0,0.01945554633888847,13316,0.017109565085805863,0.021801527591971077
1992,66 und älter,Direct migration background,2.0,0.008898273131739689,13316,0.007303197939376092,0.010493348324103285
1992,46-65 J.,Direct migration background,1.0,0.007917954905361587,13316,0.006412563317039918,0.009423346493683257
1992,30-45 J.,Direct migration background,1.0,0.006409773018626047,13316,0.0050542897570272,0.0077652562802248935
1992,17-29 J.,Direct migration background,1.0,0.005429454792247945,13316,0.0041813096655301885,0.006677599918965702
1992,17-29 J.,Indirect migration background,1.0,0.0024130910187768646,13316,0.0015797334187364525,0.003246448618817277
1992,30-45 J.,Indirect migration background,2.0,0.0015081818867355404,13316,0.0008490561137278647,0.002167307659743216
1992,66 und älter,Direct migration background,1.0,0.0013573636980619864,13316,0.0007320148630264843,0.0019827125330974882
1992,46-65 J.,Indirect migration background,2.0,0.0006032727546942162,13316,0.0001862161574222225,0.0010203293519662098
1992,30-45 J.,Indirect migration background,1.0,0.0003016363773471081,13316,6.6883289681918e-06,0.0005965844257260244
1992,66 und älter,Indirect migration background,1.0,0.00015081818867355404,13316,-5.775730788797138e-05,0.00035939368523507946
1992,46-65 J.,Indirect migration background,1.0,7.540909433677702e-05,13316,-7.208161526589164e-05,0.00022289980393944568
1994,30-45 J.,No migration background,2.0,0.23891529650120782,12873,0.23154890728940666,0.24628168571300899
1994,46-65 J.,No migration background,2.0,0.20104418296579132,12873,0.1941207207864801,0.20796764514510255
1994,17-29 J.,No migration background,2.0,0.16629003350736382,12873,0.1598578741765575,0.17272219283817014
1994,66 und älter,No migration background,2.0,0.07987220447284345,12873,0.07518905415945305,0.08455535478623384
1994,46-65 J.,Direct migration background,2.0,0.06607963843216708,12873,0.06178817972776681,0.07037109713656735
1994,30-45 J.,Direct migration background,2.0,0.04994934933374893,12873,0.046186173733160835,0.05371252493433702
1994,17-29 J.,Direct migration background,2.0,0.03592301098729837,12873,0.03270817803801852,0.03913784393657822
1994,17-29 J.,Indirect migration background,2.0,0.030857944362191227,12873,0.02787054418381255,0.0338453445405699
1994,46-65 J.,No migration background,1.0,0.026338346450557156,12873,0.02357194965520996,0.02910474324590435
1994,30-45 J.,No migration background,1.0,0.025091560819761553,12873,0.022389706427852398,0.027793415211670707
1994,66 und älter,No migration background,1.0,0.02228629315047144,12873,0.01973628858476955,0.02483629771617333
1994,17-29 J.,No migration background,1.0,0.019169329073482427,12873,0.016800593064667597,0.021538065082297258
1994,66 und älter,Direct migration background,2.0,0.011065222473310996,12873,0.009258131208026975,0.012872313738595017
1994,46-65 J.,Direct migration background,1.0,0.0077924101924725315,12873,0.006273425623433003,0.00931139476151206
1994,30-45 J.,Direct migration background,1.0,0.005454687134730772,12873,0.0041823172040205215,0.006727057065441023
1994,17-29 J.,Direct migration background,1.0,0.0045975220135587936,12873,0.0034288908745982835,0.005766153152519304
1994,17-29 J.,Indirect migration background,1.0,0.0029611158731395622,12873,0.0020224739750412447,0.0038997577712378798
1994,30-45 J.,Indirect migration background,2.0,0.0028052676692901114,12873,0.0018915893327920371,0.003718946005788186
1994,66 und älter,Direct migration background,1.0,0.0022597989558170344,12873,0.0014395232973154733,0.0030800746143185955
1994,46-65 J.,Indirect migration background,2.0,0.0004675446115483519,12873,9.410002780630723e-05,0.0008409891952903966
1994,30-45 J.,Indirect migration background,1.0,0.0003896205096236266,12873,4.870051708912753e-05,0.0007305405021581256
1994,46-65 J.,Indirect migration background,1.0,0.00023377230577417596,12873,-3.032376998468917e-05,0.0004978683815330411
1994,66 und älter,Indirect migration background,2.0,7.792410192472531e-05,12873,-7.456372237241947e-05,0.00023041192622187012
1994,66 und älter,Indirect migration background,1.0,7.792410192472531e-05,12873,-7.456372237241947e-05,0.00023041192622187012
1995,30-45 J.,No migration background,2.0,0.235792659856224,13284,0.22857390354902332,0.24301141616342467
1995,46-65 J.,No migration background,2.0,0.19349224366250473,13284,0.18677443403568905,0.2002100532893204
1995,17-29 J.,No migration background,2.0,0.1539160045402951,13284,0.14777922858022408,0.16005278050036614
1995,66 und älter,No migration background,2.0,0.07839576239122209,13284,0.07382477352597476,0.08296675125646942
1995,46-65 J.,Direct migration background,2.0,0.06802875520242149,13284,0.06374682921388938,0.0723106811909536
1995,30-45 J.,Direct migration background,2.0,0.06288308740068105,13284,0.05875493754701591,0.06701123725434618
1995,17-29 J.,Direct migration background,2.0,0.040711312902005296,13284,0.03735065850008343,0.044071967303927165
1995,17-29 J.,Indirect migration background,2.0,0.03064699205448354,13284,0.027715919648487273,0.03357806446047981
1995,30-45 J.,No migration background,1.0,0.025728339008702233,13284,0.02303595161891983,0.028420726398484635
1995,46-65 J.,No migration background,1.0,0.02565266742338252,13284,0.022964137939597857,0.028341196907167184
1995,66 und älter,No migration background,1.0,0.019901626939084375,13284,0.017526587845742823,0.022276666032425927
1995,17-29 J.,No migration background,1.0,0.019901626939084375,13284,0.017526587845742823,0.022276666032425927
1995,66 und älter,Direct migration background,2.0,0.013469542186908816,13284,0.011509238736462082,0.01542984563735555
1995,46-65 J.,Direct migration background,1.0,0.01021566401816118,13284,0.008505667497754396,0.011925660538567964
1995,30-45 J.,Direct migration background,1.0,0.006659099508134696,13284,0.005276015534118177,0.008042183482151214
1995,17-29 J.,Direct migration background,1.0,0.004691638289822172,13284,0.0035295671241310084,0.005853709455513336
1995,30-45 J.,Indirect migration background,2.0,0.003026863412788498,13284,0.0020926851059556743,0.003961041719621322
1995,17-29 J.,Indirect migration background,1.0,0.0027998486568293606,13284,0.001901282445043156,0.0036984148686155655
1995,66 und älter,Direct migration background,1.0,0.002572833900870223,13284,0.0017113679655295178,0.0034342998362109287
1995,46-65 J.,Indirect migration background,2.0,0.0007567158531971245,13284,0.000289095211855977,0.001224336494538272
1995,30-45 J.,Indirect migration background,1.0,0.0004540295119182747,13284,9.175726417839149e-05,0.000816301759658158
1995,66 und älter,Indirect migration background,2.0,0.0003026863412788498,13284,6.86989710975682e-06,0.0005985027854479427
1996,30-45 J.,No migration background,2.0,0.24215625961242696,13048,0.2348056766919068,0.2495068425329471
1996,46-65 J.,No migration background,2.0,0.1956321131959397,13048,0.1888254927761863,0.20243873361569312
1996,17-29 J.,No migration background,2.0,0.14849277145493694,13048,0.14239135142601742,0.15459419148385647
1996,66 und älter,No migration background,2.0,0.07997539218701938,13048,0.07532101035853334,0.08462977401550542
1996,46-65 J.,Direct migration background,2.0,0.06528760381421102,13048,0.061048847368239734,0.0695263602601823
1996,30-45 J.,Direct migration background,2.0,0.058828052906797906,13048,0.05479056883992847,0.06286553697366734
1996,17-29 J.,Direct migration background,2.0,0.036604121808674256,13048,0.033381929288014964,0.03982631432933355
1996,17-29 J.,Indirect migration background,2.0,0.03222085512150108,13048,0.029190868172062207,0.03525084207093995
1996,30-45 J.,No migration background,1.0,0.027760689018763458,13048,0.02494174918589677,0.030579628851630146
1996,46-65 J.,No migration background,1.0,0.0269147954475546,13048,0.024137928483715224,0.029691662411393975
1996,66 und älter,No migration background,1.0,0.02068594278683482,13048,0.018243734215329682,0.023128151358339955
1996,17-29 J.,No migration background,1.0,0.01760996616425715,13048,0.015353102460082734,0.01986682986843157
1996,66 und älter,Direct migration background,2.0,0.0134573977237773,13048,0.011480325369100338,0.015434470078454261
1996,46-65 J.,Direct migration background,1.0,0.010150722854506305,13048,0.00843076772277972,0.01187067798623289
1996,30-45 J.,Direct migration background,1.0,0.006536450322977545,13048,0.0051537404989100075,0.007919160147045082
1996,17-29 J.,Direct migration background,1.0,0.004460166102737619,13048,0.0033167904641832127,0.005603541741292026
1996,30-45 J.,Indirect migration background,2.0,0.004152568440479852,13048,0.0030491533970187865,0.005255983483940917
1996,66 und älter,Direct migration background,1.0,0.003768071362657644,13048,0.002716778090321014,0.004819364634994274
1996,17-29 J.,Indirect migration background,1.0,0.0033066748692709936,13048,0.00232161955206918,0.004291730186472807
1996,30-45 J.,Indirect migration background,1.0,0.0007689941556444171,13048,0.0002933539395704567,0.0012446343717183775
1996,46-65 J.,Indirect migration background,2.0,0.0006920947400799754,13048,0.00024084544845559823,0.0011433440317043524
1996,66 und älter,Indirect migration background,2.0,0.00038449707782220856,13048,4.810395344676617e-05,0.000720890202197651
1996,46-65 J.,Indirect migration background,1.0,7.689941556444171e-05,13048,-7.356330763966339e-05,0.00022736213876854683
1996,66 und älter,Indirect migration background,1.0,7.689941556444171e-05,13048,-7.356330763966339e-05,0.00022736213876854683
1997,30-45 J.,No migration background,2.0,0.24364091727322532,12828,0.23621216763845174,0.2510696669079989
1997,46-65 J.,No migration background,2.0,0.19707286530484464,12828,0.19018906792398063,0.20395666268570864
1997,17-29 J.,No migration background,2.0,0.1450262189872427,12828,0.1389325865229553,0.1511198514515301
1997,66 und älter,No migration background,2.0,0.08437035297800735,12828,0.07956050387319362,0.08918020208282108
1997,46-65 J.,Direct migration background,2.0,0.06511700712217265,12828,0.06084725718194867,0.06938675706239664
1997,30-45 J.,Direct migration background,2.0,0.05736870939970259,12828,0.05334445839015233,0.06139296040925284
1997,17-29 J.,Indirect migration background,2.0,0.03349769116380997,12828,0.03038392868704392,0.03661145364057602
1997,17-29 J.,Direct migration background,2.0,0.03263676919464663,12828,0.029561911907086402,0.035711626482206854
1997,46-65 J.,No migration background,1.0,0.02903655005087266,12828,0.02613085158460301,0.031942248517142315
1997,30-45 J.,No migration background,1.0,0.02754950301322689,12828,0.02471702053901672,0.030381985487437063
1997,66 und älter,No migration background,1.0,0.02003600219143774,12828,0.017611139277877365,0.022460865104998118
1997,17-29 J.,No migration background,1.0,0.016983642482585895,12828,0.01474763945344068,0.01921964551173111
1997,66 und älter,Direct migration background,2.0,0.014166079674414965,12828,0.012121032576550589,0.01621112677227934
1997,46-65 J.,Direct migration background,1.0,0.008061360256711277,12828,0.0065138869559524075,0.009608833557470147
1997,30-45 J.,Direct migration background,1.0,0.006339516318384597,12828,0.004966032120256174,0.00771300051651302
1997,30-45 J.,Indirect migration background,2.0,0.004382875479377006,12828,0.0032397277955402556,0.005526023163213756
1997,17-29 J.,Direct migration background,1.0,0.004304609845816702,12828,0.0031716702870166454,0.005437549404616759
1997,66 und älter,Direct migration background,1.0,0.004069812945135791,12828,0.002968075099038384,0.0051715507912331975
1997,17-29 J.,Indirect migration background,1.0,0.003600219143773969,12828,0.002563746423982615,0.004636691863565323
1997,46-65 J.,Indirect migration background,2.0,0.0010957188698442514,12828,0.0005232022435848544,0.0016682354961036483
