year,migback,ple0053,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1991,Indirect migration background,Yes,0.08680555555555555,17756,0.08266423456148723,0.09094687654962387
1992,No migration background,No,0.8868387476690549,17350,0.8821248783959972,0.8915526169421126
1992,No migration background,Yes,0.11316125233094514,17350,0.10844738305788741,0.11787512160400286
1992,Direct migration background,No,0.8895071542130366,17350,0.8848421919588045,0.8941721164672687
1992,Direct migration background,Yes,0.11049284578696343,17350,0.1058278835327314,0.11515780804119546
1992,Indirect migration background,No,0.9033232628398792,17350,0.898925934230748,0.9077205914490104
1992,Indirect migration background,Yes,0.09667673716012085,17350,0.09227940855098961,0.10107406576925208
1994,No migration background,No,0.880243161094225,16642,0.8753102327806267,0.8851760894078232
1994,No migration background,Yes,0.11975683890577507,16642,0.11482391059217686,0.12468976721937328
1994,Direct migration background,No,0.8897435897435897,16642,0.8849848969316368,0.8945022825555425
1994,Direct migration background,Yes,0.11025641025641025,16642,0.10549771744445742,0.11501510306836309
1994,Indirect migration background,No,0.8995433789954338,16642,0.894976140913696,0.9041106170771716
1994,Indirect migration background,Yes,0.1004566210045662,16642,0.09588938292282842,0.10502385908630399
1995,No migration background,No,0.8783921648643134,17246,0.8735142200159928,0.883270109712634
1995,No migration background,Yes,0.1216078351356866,17246,0.11672989028736601,0.12648577998400717
1995,Direct migration background,No,0.8838143953233467,17246,0.8790317455723637,0.8885970450743297
1995,Direct migration background,Yes,0.11618560467665327,17246,0.11140295492567034,0.1209682544276362
1995,Indirect migration background,No,0.9144736842105263,17246,0.9102997329948544,0.9186476354261982
1995,Indirect migration background,Yes,0.08552631578947369,17246,0.08135236457380177,0.0897002670051456
1996,No migration background,No,0.8766333984977879,16862,0.8716696549484653,0.8815971420471105
1996,No migration background,Yes,0.12336660150221217,16862,0.11840285795288952,0.12833034505153482
1996,Direct migration background,No,0.8747090768037238,16862,0.8697122631898379,0.8797058904176097
1996,Direct migration background,Yes,0.1252909231962762,16862,0.1202941095823903,0.1302877368101621
1996,Indirect migration background,No,0.891170431211499,16862,0.8864698087962385,0.8958710536267595
1996,Indirect migration background,Yes,0.10882956878850103,16862,0.10412894637324054,0.11353019120376152
1997,No migration background,No,0.876405664306539,16487,0.8713818089838616,0.8814295196292163
1997,No migration background,Yes,0.12359433569346105,16487,0.11857048037078374,0.12861819101613836
1997,Direct migration background,No,0.8813628899835796,16487,0.8764269154310289,0.8862988645361303
1997,Direct migration background,Yes,0.11863711001642036,16487,0.11370113546386966,0.12357308456897105
1997,Indirect migration background,No,0.8857715430861723,16487,0.8809160507913771,0.8906270353809675
1997,Indirect migration background,Yes,0.11422845691382766,16487,0.10937296461903243,0.11908394920862289
1998,No migration background,No,0.8759612774812268,18147,0.8711653263599306,0.8807572286025229
1998,No migration background,Yes,0.12403872251877318,18147,0.11924277139747701,0.12883467364006934
1998,Direct migration background,No,0.873215785054576,18147,0.8683746518381081,0.8780569182710438
1998,Direct migration background,Yes,0.12678421494542402,18147,0.12194308172895618,0.13162534816189186
1998,Indirect migration background,No,0.9192660550458716,18147,0.915302340680597,0.9232297694111461
1998,Indirect migration background,Yes,0.08073394495412844,18147,0.07677023058885389,0.084697659319403
1999,No migration background,No,0.8760407895967818,17396,0.8711437576589959,0.8809378215345677
1999,No migration background,Yes,0.12395921040321826,17396,0.11906217846543234,0.1288562423410042
1999,Direct migration background,No,0.8710562414266118,17396,0.8660759514183163,0.8760365314349072
1999,Direct migration background,Yes,0.1289437585733882,17396,0.12396346856509266,0.13392404858168372
1999,Indirect migration background,No,0.9247311827956989,17396,0.9208106357565594,0.9286517298348383
1999,Indirect migration background,Yes,0.07526881720430108,17396,0.0713482701651616,0.07918936424344056
2000,No migration background,No,0.8788865706579818,30607,0.8752313949854501,0.8825417463305135
2000,No migration background,Yes,0.12111342934201821,30607,0.11745825366948649,0.12476860501454994
2000,Direct migration background,No,0.8855477140227064,30607,0.881981035977993,0.8891143920674197
2000,Direct migration background,Yes,0.11445228597729365,30607,0.11088560793258036,0.11801896402200694
2000,Indirect migration background,No,0.8961892247043364,30607,0.8927720532814124,0.8996063961272603
2000,Indirect migration background,Yes,0.1038107752956636,30607,0.10039360387273966,0.10722794671858754
2001,No migration background,No,0.8783520098121202,27798,0.8745093134891123,0.8821947061351282
2001,No migration background,Yes,0.1216479901878798,27798,0.11780529386487187,0.12549068651088774
2001,Direct migration background,No,0.8798611111111111,27798,0.8760390452807084,0.8836831769415138
2001,Direct migration background,Yes,0.12013888888888889,27798,0.11631682305848619,0.1239609547192916
2001,Indirect migration background,No,0.8922651933701657,27798,0.8886203884369916,0.8959099983033398
2001,Indirect migration background,Yes,0.10773480662983426,27798,0.10409000169666022,0.1113796115630083
2002,No migration background,No,0.8810680879970737,28961,0.8773398534132782,0.8847963225808692
2002,No migration background,Yes,0.11893191200292627,28961,0.11520367741913087,0.12266014658672167
2002,Direct migration background,No,0.8835690968443961,28961,0.8798750390429709,0.8872631546458213
2002,Direct migration background,Yes,0.11643090315560392,28961,0.1127368453541788,0.12012496095702904
2002,Indirect migration background,No,0.8885793871866295,28961,0.8849554539913378,0.8922033203819213
2002,Indirect migration background,Yes,0.11142061281337047,28961,0.10779667961807872,0.11504454600866222
2003,No migration background,No,0.8796441937408472,27727,0.8758142563576122,0.8834741311240822
2003,No migration background,Yes,0.12035580625915279,27727,0.11652586887591779,0.1241857436423878
2003,Direct migration background,No,0.881849980567431,27727,0.8780505467519807,0.8856494143828814
2003,Direct migration background,Yes,0.11815001943256899,27727,0.1143505856171186,0.12194945324801938
2003,Indirect migration background,No,0.9029126213592233,27727,0.8994275724311614,0.9063976702872852
2003,Indirect migration background,Yes,0.0970873786407767,27727,0.09360232971271483,0.10057242756883857
2004,No migration background,No,0.878506233303651,26790,0.8745940505284902,0.8824184160788118
2004,No migration background,Yes,0.12149376669634906,26790,0.11758158392118823,0.1254059494715099
2004,Direct migration background,No,0.8797264682220435,26790,0.8758312788558005,0.8836216575882865
2004,Direct migration background,Yes,0.12027353177795656,26790,0.11637834241171359,0.12416872114419954
2004,Indirect migration background,No,0.9006802721088435,26790,0.8970987074148629,0.9042618368028241
2004,Indirect migration background,Yes,0.09931972789115646,26790,0.09573816319717579,0.10290129258513714
2005,No migration background,No,0.8868846735715117,25520,0.8829986087746805,0.8907707383683429
2005,No migration background,Yes,0.1131153264284883,25520,0.10922926163165712,0.11700139122531948
2005,Direct migration background,No,0.8909324208725407,25520,0.8871078214537798,0.8947570202913016
2005,Direct migration background,Yes,0.10906757912745936,25520,0.1052429797086985,0.11289217854622022
2005,Indirect migration background,No,0.9162234042553191,25520,0.9128241959326074,0.9196226125780308
2005,Indirect migration background,Yes,0.08377659574468085,25520,0.08037738742196913,0.08717580406739257
2006,No migration background,No,0.8816492202520829,27321,0.877818845629644,0.8854795948745219
2006,No migration background,Yes,0.1183507797479171,27321,0.11452040512547813,0.12218115437035608
2006,Direct migration background,No,0.8894981020666386,27321,0.8857804806852747,0.8932157234480025
2006,Direct migration background,Yes,0.11050189793336145,27321,0.10678427655199756,0.11421951931472533
2006,Indirect migration background,No,0.9114713216957606,27321,0.9081029402203538,0.9148397031711675
2006,Indirect migration background,Yes,0.0885286783042394,27321,0.08516029682883249,0.09189705977964631
2007,No migration background,No,0.8785014803006149,25385,0.874482422707954,0.8825205378932759
2007,No migration background,Yes,0.1214985196993851,25385,0.11747946210672418,0.12551757729204605
2007,Direct migration background,No,0.8878371982962613,25385,0.8839551710386188,0.8917192255539038
2007,Direct migration background,Yes,0.11216280170373875,25385,0.10828077444609624,0.11604482896138127
2007,Indirect migration background,No,0.9174193548387096,25385,0.9140333266262675,0.9208053830511518
2007,Indirect migration background,Yes,0.08258064516129032,25385,0.07919461694884816,0.08596667337373248
2008,No migration background,No,0.8816154309825196,23673,0.877499988251824,0.8857308737132152
2008,No migration background,Yes,0.11838456901748041,23673,0.1142691262867848,0.12250001174817603
2008,Direct migration background,No,0.8880714661061482,23673,0.8840551879051498,0.8920877443071465
2008,Direct migration background,Yes,0.11192853389385181,23673,0.10791225569285345,0.11594481209485016
2008,Indirect migration background,No,0.9101717305151915,23673,0.906529246872893,0.91381421415749
2008,Indirect migration background,Yes,0.08982826948480846,23673,0.08618578584251,0.09347075312710693
2009,No migration background,No,0.8697239479920579,21983,0.8652741981107243,0.8741736978733915
2009,No migration background,Yes,0.1302760520079421,21983,0.12582630212660842,0.13472580188927577
2009,Direct migration background,No,0.8811104405552203,21983,0.876831860878274,0.8853890202321665
2009,Direct migration background,Yes,0.11888955944477972,21983,0.1146109797678335,0.12316813912172593
2009,Indirect migration background,No,0.9121813031161473,21983,0.908439795196926,0.9159228110353687
2009,Indirect migration background,Yes,0.08781869688385269,21983,0.0840771889646314,0.09156020480307397
2010,No migration background,No,0.8643931391781098,35837,0.8608483800064946,0.867937898349725
2010,No migration background,Yes,0.13560686082189025,35837,0.13206210165027502,0.13915161999350548
2010,Direct migration background,No,0.8534013605442177,35837,0.8497392463438441,0.8570634747445912
2010,Direct migration background,Yes,0.1465986394557823,35837,0.14293652525540876,0.15026075365615585
2010,Indirect migration background,No,0.8693284936479129,35837,0.8658389177061591,0.8728180695896667
2010,Indirect migration background,Yes,0.1306715063520871,35837,0.12718193041033324,0.13416108229384097
2011,No migration background,No,0.8624311945880079,41903,0.859133156063691,0.8657292331123247
2011,No migration background,Yes,0.1375688054119921,41903,0.13427076688767522,0.14086684393630897
2011,Direct migration background,No,0.8507281553398058,41903,0.8473160858615902,0.8541402248180214
2011,Direct migration background,Yes,0.14927184466019416,41903,0.14585977518197854,0.1526839141384098
2011,Indirect migration background,No,0.8932270916334661,41903,0.8902701347459054,0.8961840485210268
2011,Indirect migration background,Yes,0.10677290836653386,41903,0.10381595147897313,0.10972986525409459
2012,No migration background,No,0.8640705679862306,40229,0.8607215474542946,0.8674195885181666
2012,No migration background,Yes,0.13592943201376936,40229,0.13258041148183342,0.1392784525457053
2012,Direct migration background,No,0.86816,40229,0.8648539460526554,0.8714660539473447
2012,Direct migration background,Yes,0.13184,40229,0.12853394605265542,0.1351460539473446
2012,Indirect migration background,No,0.8739703459637562,40229,0.8707271650657873,0.8772135268617252
2012,Indirect migration background,Yes,0.12602965403624383,40229,0.12278647313827493,0.12927283493421274
2013,No migration background,No,0.8632888070013819,44486,0.8600963542070735,0.8664812597956902
2013,No migration background,Yes,0.13671119299861814,44486,0.13351874020430973,0.13990364579292655
2013,Direct migration background,No,0.8737482117310443,44486,0.8706617825834383,0.8768346408786504
2013,Direct migration background,Yes,0.12625178826895564,44486,0.12316535912134957,0.1293382174165617
2013,Indirect migration background,No,0.891703056768559,44486,0.8888152866409361,0.8945908268961819
2013,Indirect migration background,Yes,0.10829694323144105,44486,0.10540917310381814,0.11118471335906396
2014,No migration background,No,0.8703593112371852,38694,0.8670123227964575,0.873706299677913
2014,No migration background,Yes,0.12964068876281476,38694,0.12629370032208695,0.13298767720354257
2014,Direct migration background,No,0.8595516382448745,38694,0.8560896261341149,0.863013650355634
2014,Direct migration background,Yes,0.1404483617551255,38694,0.13698634964436598,0.14391037386588504
2014,Indirect migration background,No,0.8758017492711371,38694,0.8725155423849422,0.8790879561573319
2014,Indirect migration background,Yes,0.12419825072886298,38694,0.12091204384266814,0.1274844576150578
2015,No migration background,No,0.8665790856542301,38036,0.8631618517232268,0.8699963195852335
2015,No migration background,Yes,0.13342091434576983,38036,0.1300036804147665,0.13683814827677315
2015,Direct migration background,No,0.8649568769859283,38036,0.8615221508370228,0.8683916031348338
2015,Direct migration background,Yes,0.13504312301407173,38036,0.1316083968651662,0.13847784916297726
2015,Indirect migration background,No,0.8816720257234727,38036,0.8784259705482267,0.8849180808987187
2015,Indirect migration background,Yes,0.11832797427652733,38036,0.11508191910128136,0.1215740294517733
2016,No migration background,No,0.8680508665316228,41132,0.8647801566993537,0.8713215763638918
2016,No migration background,Yes,0.13194913346837722,41132,0.12867842363610818,0.13521984330064626
2016,Direct migration background,No,0.8646431501230517,41132,0.8613369835570519,0.8679493166890515
2016,Direct migration background,Yes,0.13535684987694832,41132,0.13205068331094855,0.1386630164429481
2016,Indirect migration background,No,0.8783967391304348,41132,0.8752382155341063,0.8815552627267633
2016,Indirect migration background,Yes,0.12160326086956522,41132,0.11844473727323673,0.1247617844658937
2017,No migration background,No,0.8639168076425515,45410,0.8607631210884357,0.8670704941966674
2017,No migration background,Yes,0.1360831923574485,45410,0.13292950580333265,0.13923687891156436
2017,Direct migration background,No,0.865582191780822,45410,0.8624448424257836,0.8687195411358604
2017,Direct migration background,Yes,0.1344178082191781,45410,0.13128045886413972,0.13755515757421646
2017,Indirect migration background,No,0.8796526054590571,45410,0.8766599669278197,0.8826452439902945
2017,Indirect migration background,Yes,0.12034739454094293,45410,0.11735475600970548,0.12334003307218037
2018,No migration background,No,0.8643273045808213,43121,0.8610951136862517,0.8675594954753909
2018,No migration background,Yes,0.13567269541917865,43121,0.13244050452460904,0.13890488631374825
2018,Direct migration background,No,0.868075639599555,43121,0.864881506990188,0.8712697722089221
2018,Direct migration background,Yes,0.13192436040044495,43121,0.12873022779107787,0.13511849300981202
2018,Indirect migration background,No,0.8806431663574521,43121,0.8775830686840065,0.8837032640308977
2018,Indirect migration background,Yes,0.11935683364254793,43121,0.11629673596910226,0.1224169313159936
2019,No migration background,No,0.8645926366974298,42417,0.86133642221347,0.8678488511813897
2019,No migration background,Yes,0.13540736330257022,42417,0.1321511488186104,0.13866357778653005
2019,Direct migration background,No,0.8669701568032372,42417,0.8637382211131504,0.870202092493324
2019,Direct migration background,Yes,0.13302984319676278,42417,0.12979790750667594,0.13626177888684962
2019,Indirect migration background,No,0.8807397959183674,42417,0.8776554883399815,0.8838241034967532
2019,Indirect migration background,Yes,0.11926020408163265,42417,0.11617589650324678,0.12234451166001853
2020,No migration background,No,0.8638912855910268,42741,0.8606403658750335,0.8671422053070201
2020,No migration background,Yes,0.13610871440897326,42741,0.13285779469297987,0.13935963412496666
2020,Direct migration background,No,0.8802077043835286,42741,0.8771291930385806,0.8832862157284765
2020,Direct migration background,Yes,0.11979229561647144,42741,0.11671378427152353,0.12287080696141935
2020,Indirect migration background,No,0.8988910632746249,42741,0.8960329329035561,0.9017491936456936
2020,Indirect migration background,Yes,0.10110893672537508,42741,0.0982508063543063,0.10396706709644385
2021,No migration background,No,0.8757203518350015,27598,0.8718281083964771,0.879612595273526
2021,No migration background,Yes,0.12427964816499848,27598,0.12038740472647404,0.12817189160352294
2021,Direct migration background,No,0.8870967741935484,27598,0.8833629321512967,0.8908306162358001
2021,Direct migration background,Yes,0.11290322580645161,27598,0.10916938376419996,0.11663706784870326
2021,Indirect migration background,No,0.9020234291799787,27598,0.8985160130670933,0.9055308452928641
2021,Indirect migration background,Yes,0.0979765708200213,27598,0.09446915470713585,0.10148398693290675
