year,quintil_oecd,sex,ple0053,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,3rd Quintile,female,Yes,0.1342031686859273,17350,0.12913097635728352,0.13927536101457108
1992,4th Quintile,male,No,0.9135338345864662,17350,0.9093517602324223,0.9177159089405101
1992,4th Quintile,male,Yes,0.08646616541353383,17350,0.08228409105948993,0.09064823976757773
1992,4th Quintile,female,No,0.8852691218130312,17350,0.8805268750490298,0.8900113685770326
1992,4th Quintile,female,Yes,0.11473087818696884,17350,0.10998863142296748,0.11947312495097019
1992,5th Quintile,male,No,0.8933823529411765,17350,0.8887899544719745,0.8979747514103785
1992,5th Quintile,male,Yes,0.10661764705882353,17350,0.10202524858962149,0.11121004552802556
1992,5th Quintile,female,No,0.8821138211382114,17350,0.8773153808969542,0.8869122613794685
1992,5th Quintile,female,Yes,0.11788617886178862,17350,0.11308773862053138,0.12268461910304586
1994,1st Quintile,male,No,0.8899521531100478,16642,0.8851974060723935,0.8947069001477022
1994,1st Quintile,male,Yes,0.11004784688995216,16642,0.10529309985229787,0.11480259392760644
1994,1st Quintile,female,No,0.8452631578947368,16642,0.8397684305476361,0.8507578852418376
1994,1st Quintile,female,Yes,0.15473684210526314,16642,0.14924211475816243,0.16023156945236386
1994,2nd Quintile,male,No,0.9054895302773062,16642,0.9010449066571644,0.9099341538974479
1994,2nd Quintile,male,Yes,0.09451046972269384,16642,0.09006584610255212,0.09895509334283555
1994,2nd Quintile,female,No,0.8572178477690289,16642,0.8519024486891091,0.8625332468489486
1994,2nd Quintile,female,Yes,0.14278215223097113,16642,0.13746675315105136,0.1480975513108909
1994,3rd Quintile,male,No,0.9159010600706714,16642,0.9116843586124671,0.9201177615288757
1994,3rd Quintile,male,Yes,0.08409893992932863,16642,0.07988223847112437,0.08831564138753288
1994,3rd Quintile,female,No,0.873653984206748,16642,0.8686061646821999,0.8787018037312961
1994,3rd Quintile,female,Yes,0.12634601579325197,16642,0.12129819626870379,0.13139383531780013
1994,4th Quintile,male,No,0.9231517509727627,16642,0.9191049965529574,0.927198505392568
1994,4th Quintile,male,Yes,0.07684824902723736,16642,0.07280149460743203,0.08089500344704269
1994,4th Quintile,female,No,0.8697524219590959,16642,0.8646387135057015,0.8748661304124902
1994,4th Quintile,female,Yes,0.1302475780409042,16642,0.12513386958750988,0.13536128649429852
1994,5th Quintile,male,No,0.9131403118040089,16642,0.9088614210017052,0.9174192026063126
1994,5th Quintile,male,Yes,0.08685968819599109,16642,0.0825807973936874,0.09113857899829478
1994,5th Quintile,female,No,0.8596491228070176,16642,0.8543717048513726,0.8649265407626625
1994,5th Quintile,female,Yes,0.14035087719298245,16642,0.13507345923733755,0.14562829514862735
1995,1st Quintile,male,No,0.8847184986595175,17246,0.8799520573874398,0.8894849399315952
1995,1st Quintile,male,Yes,0.11528150134048257,17246,0.11051506006840484,0.1200479426125603
1995,1st Quintile,female,No,0.8427807486631016,17246,0.8373479695756437,0.8482135277505595
1995,1st Quintile,female,Yes,0.1572192513368984,17246,0.15178647224944056,0.16265203042435625
1995,2nd Quintile,male,No,0.9006659267480577,17246,0.8962017347030985,0.9051301187930169
1995,2nd Quintile,male,Yes,0.09933407325194228,17246,0.09486988120698316,0.1037982652969014
1995,2nd Quintile,female,No,0.8559150657229525,17246,0.850673796089278,0.8611563353566271
1995,2nd Quintile,female,Yes,0.14408493427704752,17246,0.138843664643373,0.14932620391072204
1995,3rd Quintile,male,No,0.9055592766242465,17246,0.9011946210827999,0.9099239321656931
1995,3rd Quintile,male,Yes,0.09444072337575352,17246,0.0900760678343069,0.09880537891720013
1995,3rd Quintile,female,No,0.8686181075561606,17246,0.8635762093131124,0.8736600057992089
1995,3rd Quintile,female,Yes,0.13138189244383935,17246,0.12633999420079114,0.13642379068688756
1995,4th Quintile,male,No,0.9270935960591133,17246,0.9232133746299169,0.9309738174883098
1995,4th Quintile,male,Yes,0.0729064039408867,17246,0.06902618251169025,0.07678662537008314
1995,4th Quintile,female,No,0.8768115942028986,17246,0.8719064707762402,0.881716717629557
1995,4th Quintile,female,Yes,0.12318840579710146,17246,0.11828328237044312,0.1280935292237598
1995,5th Quintile,male,No,0.9055793991416309,17246,0.9012151601260102,0.9099436381572515
1995,5th Quintile,male,Yes,0.0944206008583691,17246,0.09005636184274847,0.09878483987398974
1995,5th Quintile,female,No,0.8918918918918919,17246,0.8872574534062049,0.8965263303775789
1995,5th Quintile,female,Yes,0.10810810810810811,17246,0.10347366962242109,0.11274254659379514
1996,1st Quintile,male,No,0.8847926267281107,16862,0.8799735658385401,0.8896116876176812
1996,1st Quintile,male,Yes,0.1152073732718894,16862,0.11038831238231889,0.12002643416145992
1996,1st Quintile,female,No,0.8289940828402367,16862,0.8233110153543481,0.8346771503261252
1996,1st Quintile,female,Yes,0.17100591715976332,16862,0.16532284967387476,0.1766889846456519
1996,2nd Quintile,male,No,0.9025612472160356,16862,0.8980850859137507,0.9070374085183205
1996,2nd Quintile,male,Yes,0.09743875278396437,16862,0.09296259148167942,0.10191491408624932
1996,2nd Quintile,female,No,0.8529707955689829,16862,0.8476255161376864,0.8583160750002794
1996,2nd Quintile,female,Yes,0.1470292044310171,16862,0.1416839249997206,0.15237448386231361
1996,3rd Quintile,male,No,0.898110661268556,16862,0.8935447146830254,0.9026766078540865
1996,3rd Quintile,male,Yes,0.101889338731444,16862,0.09732339214591348,0.10645528531697451
1996,3rd Quintile,female,No,0.870434183321847,16862,0.8653652717335648,0.8755030949101291
1996,3rd Quintile,female,Yes,0.129565816678153,16862,0.12449690508987088,0.13463472826643513
1996,4th Quintile,male,No,0.9213691026827012,16862,0.9173064006912943,0.9254318046741081
1996,4th Quintile,male,Yes,0.0786308973172988,16862,0.07456819532589193,0.08269359930870568
1996,4th Quintile,female,No,0.8771929824561403,16862,0.8722389289213256,0.882147035990955
1996,4th Quintile,female,Yes,0.12280701754385964,16862,0.11785296400904494,0.12776107107867435
1996,5th Quintile,male,No,0.8895463510848126,16862,0.8848151015517521,0.8942776006178731
1996,5th Quintile,male,Yes,0.11045364891518737,16862,0.1057223993821269,0.11518489844824785
1996,5th Quintile,female,No,0.8639308855291576,16862,0.8587557609576699,0.8691060101006454
1996,5th Quintile,female,Yes,0.13606911447084233,16862,0.13089398989935463,0.14124423904233002
1997,1st Quintile,male,No,0.88,16487,0.8750395941445296,0.8849604058554704
1997,1st Quintile,male,Yes,0.12,16487,0.11503959414452954,0.12496040585547045
1997,1st Quintile,female,No,0.8236101578586136,16487,0.8177920350334527,0.8294282806837745
1997,1st Quintile,female,Yes,0.17638984214138642,16487,0.17057171931622553,0.18220796496654731
1997,2nd Quintile,male,No,0.9036993540810335,16487,0.8991962515204679,0.9082024566415992
1997,2nd Quintile,male,Yes,0.09630064591896653,16487,0.09179754335840096,0.10080374847953211
1997,2nd Quintile,female,No,0.8528481012658228,16487,0.8474405078451368,0.8582556946865088
1997,2nd Quintile,female,Yes,0.14715189873417722,16487,0.14174430531349128,0.15255949215486317
1997,3rd Quintile,male,No,0.8956078930617442,16487,0.8909404606246063,0.900275325498882
1997,3rd Quintile,male,Yes,0.10439210693825589,16487,0.09972467450111806,0.10905953937539371
1997,3rd Quintile,female,No,0.8686224489795918,16487,0.8634658737508174,0.8737790242083663
1997,3rd Quintile,female,Yes,0.13137755102040816,16487,0.12622097579163372,0.1365341262491826
1997,4th Quintile,male,No,0.9121863799283154,16487,0.9078661388239547,0.9165066210326761
1997,4th Quintile,male,Yes,0.08781362007168458,16487,0.0834933789673239,0.09213386117604527
1997,4th Quintile,female,No,0.880708294501398,16487,0.8757605596304514,0.8856560293723446
1997,4th Quintile,female,Yes,0.11929170549860205,16487,0.11434397062765547,0.12423944036954862
1997,5th Quintile,male,No,0.9136690647482014,16487,0.909381971443543,0.9179561580528598
1997,5th Quintile,male,Yes,0.08633093525179857,16487,0.0820438419471402,0.09061802855645693
1997,5th Quintile,female,No,0.8857715430861723,16487,0.8809160507913771,0.8906270353809675
1997,5th Quintile,female,Yes,0.11422845691382766,16487,0.10937296461903243,0.11908394920862289
1998,1st Quintile,male,No,0.8914167528438469,18147,0.8868901180206658,0.8959433876670281
1998,1st Quintile,male,Yes,0.10858324715615306,18147,0.10405661233297188,0.11310988197933423
1998,1st Quintile,female,No,0.8375510204081633,18147,0.8321841911142017,0.8429178497021249
1998,1st Quintile,female,Yes,0.16244897959183674,18147,0.15708215029787517,0.1678158088857983
1998,2nd Quintile,male,No,0.8969512195121951,18147,0.892527786117042,0.9013746529073483
1998,2nd Quintile,male,Yes,0.10304878048780487,18147,0.09862534709265176,0.10747221388295798
1998,2nd Quintile,female,No,0.8524768644529124,18147,0.847317157698506,0.8576365712073187
1998,2nd Quintile,female,Yes,0.14752313554708765,18147,0.1423634287926813,0.152682842301494
1998,3rd Quintile,male,No,0.8873608382449247,18147,0.8827609372349994,0.8919607392548501
1998,3rd Quintile,male,Yes,0.11263916175507531,18147,0.10803926074515,0.11723906276500062
1998,3rd Quintile,female,No,0.8584965255843335,18147,0.8534253753783474,0.8635676757903197
1998,3rd Quintile,female,Yes,0.14150347441566646,18147,0.1364323242096803,0.14657462462165263
1998,4th Quintile,male,No,0.9133154602323503,18147,0.9092215823835353,0.9174093380811653
1998,4th Quintile,male,Yes,0.08668453976764968,18147,0.08259066191883474,0.09077841761646463
1998,4th Quintile,female,No,0.8634651600753296,18147,0.8584694433549348,0.8684608767957244
1998,4th Quintile,female,Yes,0.13653483992467044,18147,0.13153912320427563,0.14153055664506525
1998,5th Quintile,male,No,0.9232081911262798,18147,0.9193341794516392,0.9270822028009205
1998,5th Quintile,male,Yes,0.07679180887372014,18147,0.07291779719907955,0.08066582054836073
1998,5th Quintile,female,No,0.8844765342960289,18147,0.8798256887807072,0.8891273798113506
1998,5th Quintile,female,Yes,0.11552346570397112,18147,0.11087262018864945,0.1201743112192928
1999,1st Quintile,male,No,0.893467336683417,17396,0.8888826242120766,0.8980520491547574
1999,1st Quintile,male,Yes,0.10653266331658291,17396,0.10194795084524254,0.11111737578792329
1999,1st Quintile,female,No,0.8361538461538461,17396,0.8306534674322958,0.8416542248753964
1999,1st Quintile,female,Yes,0.16384615384615384,17396,0.1583457751246035,0.16934653256770418
1999,2nd Quintile,male,No,0.8858225108225108,17396,0.8810964971651873,0.8905485244798343
1999,2nd Quintile,male,Yes,0.11417748917748918,17396,0.1094514755201657,0.11890350283481267
1999,2nd Quintile,female,No,0.8502994011976048,17396,0.8449975311675594,0.8556012712276503
1999,2nd Quintile,female,Yes,0.1497005988023952,17396,0.14439872877234974,0.15500246883244065
1999,3rd Quintile,male,No,0.8929016189290162,17396,0.888306205066125,0.8974970327919074
1999,3rd Quintile,male,Yes,0.10709838107098381,17396,0.10250296720809263,0.11169379493387499
1999,3rd Quintile,female,No,0.8641532016756434,17396,0.8590616348614468,0.8692447684898399
1999,3rd Quintile,female,Yes,0.13584679832435667,17396,0.1307552315101601,0.14093836513855323
1999,4th Quintile,male,No,0.9057315233785822,17396,0.9013892780362545,0.91007376872091
1999,4th Quintile,male,Yes,0.0942684766214178,17396,0.08992623127909004,0.09861072196374555
1999,4th Quintile,female,No,0.8726851851851852,17396,0.8677318280121916,0.8776385423581788
1999,4th Quintile,female,Yes,0.12731481481481483,17396,0.12236145764182121,0.13226817198780844
1999,5th Quintile,male,No,0.9177126917712691,17396,0.9136290167954032,0.921796366747135
1999,5th Quintile,male,Yes,0.08228730822873083,17396,0.07820363325286489,0.08637098320459677
1999,5th Quintile,female,No,0.8941877794336811,17396,0.8896167538580727,0.8987588050092895
1999,5th Quintile,female,Yes,0.10581222056631892,17396,0.10124119499071049,0.11038324614192735
2000,1st Quintile,male,No,0.883495145631068,30607,0.8799008004330332,0.8870894908291028
2000,1st Quintile,male,Yes,0.11650485436893204,30607,0.1129105091708972,0.12009919956696688
2000,1st Quintile,female,No,0.8542986425339366,30607,0.8503460472626708,0.8582512378052024
2000,1st Quintile,female,Yes,0.14570135746606336,30607,0.14174876219479754,0.14965395273732918
2000,2nd Quintile,male,No,0.8918575063613231,30607,0.8883782084577561,0.8953368042648902
2000,2nd Quintile,male,Yes,0.10814249363867684,30607,0.1046631957351098,0.11162179154224387
2000,2nd Quintile,female,No,0.8638684061259218,30607,0.8600264805308168,0.8677103317210267
2000,2nd Quintile,female,Yes,0.13613159387407828,30607,0.13228966827897332,0.13997351946918324
2000,3rd Quintile,male,No,0.8953900709219859,30607,0.8919613015012414,0.8988188403427303
2000,3rd Quintile,male,Yes,0.10460992907801418,30607,0.10118115965726976,0.1080386984987586
2000,3rd Quintile,female,No,0.8535031847133758,30607,0.8495416601384572,0.8574647092882944
2000,3rd Quintile,female,Yes,0.1464968152866242,30607,0.14253529071170556,0.15045833986154283
2000,4th Quintile,male,No,0.9028985507246376,30607,0.8995813020936219,0.9062157993556534
2000,4th Quintile,male,Yes,0.09710144927536232,30607,0.09378420064434655,0.1004186979063781
2000,4th Quintile,female,No,0.8826151560178306,30607,0.8790090591098259,0.8862212529258353
2000,4th Quintile,female,Yes,0.11738484398216939,30607,0.11377874707416472,0.12099094089017406
2000,5th Quintile,male,No,0.9119047619047619,30607,0.9087293750089004,0.9150801488006234
2000,5th Quintile,male,Yes,0.0880952380952381,30607,0.08491985119937656,0.09127062499109964
2000,5th Quintile,female,No,0.8869346733668342,30607,0.8833868970758345,0.8904824496578339
2000,5th Quintile,female,Yes,0.11306532663316583,30607,0.10951755034216619,0.11661310292416548
2001,1st Quintile,male,No,0.8690568978955573,27798,0.8650912448584311,0.8730225509326834
2001,1st Quintile,male,Yes,0.1309431021044427,27798,0.12697744906731656,0.13490875514156886
2001,1st Quintile,female,No,0.8402032749858837,27798,0.8358957736754663,0.844510776296301
2001,1st Quintile,female,Yes,0.15979672501411632,27798,0.15548922370369894,0.1641042263245337
2001,2nd Quintile,male,No,0.8940769563337657,27798,0.890459261141824,0.8976946515257074
2001,2nd Quintile,male,Yes,0.10592304366623433,27798,0.10230534847429272,0.10954073885817593
2001,2nd Quintile,female,No,0.8655651520841157,27798,0.8615550529609616,0.8695752512072698
2001,2nd Quintile,female,Yes,0.13443484791588434,27798,0.13042474879273028,0.1384449470390384
