year,ple0053,age_gr,sampreg,proportion,n,lower_confidence,upper_confidence
1994,No,30-45 y.,East,0.11035471157291293,16642,0.10559416088067151,0.11511526226515435
1994,No,46-65 y.,East,0.09584378359011107,16642,0.09137121485345004,0.1003163523267721
1994,No,66 and older,West,0.07604801146542457,16642,0.07202063761410271,0.08007538531674643
1994,No,18-29 y.,East,0.06225367251881046,16642,0.05858272236967719,0.06592462266794374
1994,No,66 and older,East,0.028573987817986386,16642,0.026042687903804974,0.031105287732167797
1995,Yes,46-65 y.,West,0.22659780503550678,17246,0.22034978476330802,0.23284582530770553
1995,Yes,30-45 y.,West,0.197546804389929,17246,0.19160447474392234,0.20348913403593566
1995,Yes,18-29 y.,West,0.16526791478373143,17246,0.15972447023260666,0.1708113593348562
1995,Yes,66 and older,West,0.13750806972240154,17246,0.1323681836415934,0.1426479558032097
1995,Yes,30-45 y.,East,0.08263395739186571,17246,0.07852470812349534,0.08674320666023609
1995,Yes,46-65 y.,East,0.07940606843124597,17246,0.07537079673544958,0.08344134012704235
1995,Yes,18-29 y.,East,0.056810845706907684,17246,0.05335601392003793,0.06026567749377744
1995,Yes,66 and older,East,0.05422853453841188,17246,0.05084851727770872,0.05760855179911504
1995,No,30-45 y.,West,0.24803424777214747,17246,0.2415885975183171,0.2544798980259778
1995,No,46-65 y.,West,0.21151493971693167,17246,0.20541986352508076,0.21761001590878257
1995,No,18-29 y.,West,0.184431242355408,17246,0.17864283060187766,0.19021965410893835
1995,No,30-45 y.,East,0.10029704700331994,17246,0.09581366724544631,0.10478042676119358
1995,No,46-65 y.,East,0.09129827013803948,17246,0.0869994048865296,0.09559713538954936
1995,No,66 and older,West,0.07845535558273632,17246,0.07444224277531034,0.08246846839016231
1995,No,18-29 y.,East,0.05801153241307007,17246,0.05452260573698832,0.06150045908915182
1995,No,66 and older,East,0.02795736501834702,17246,0.02549698236813645,0.03041774766855759
1996,Yes,46-65 y.,West,0.21777777777777776,16862,0.2115479881018069,0.22400756745374864
1996,Yes,30-45 y.,West,0.206984126984127,16862,0.20086892241358906,0.21309933155466493
1996,Yes,66 and older,West,0.1492063492063492,16862,0.14382851633896984,0.15458418207372857
1996,Yes,18-29 y.,West,0.14285714285714285,16862,0.13757537737449527,0.14813890833979043
1996,Yes,46-65 y.,East,0.08888888888888889,16862,0.0845934164271263,0.09318436135065149
1996,Yes,30-45 y.,East,0.08253968253968254,16862,0.07838606437122737,0.0866933007081377
1996,Yes,18-29 y.,East,0.058412698412698416,16862,0.054872843517257935,0.0619525533081389
1996,Yes,66 and older,East,0.05333333333333334,16862,0.049941773872615086,0.05672489279405159
1996,No,30-45 y.,West,0.25354625747167453,16862,0.24697979326953853,0.2601127216738105
1996,No,46-65 y.,West,0.2114372379338032,16862,0.20527397920207563,0.21760049666553077
1996,No,18-29 y.,West,0.1745026318137211,16862,0.16877387527410373,0.1802313883533385
1996,No,30-45 y.,East,0.10045499152466768,16862,0.09591767853425018,0.10499230451508518
1996,No,46-65 y.,East,0.09206887322687127,16862,0.08770487670668833,0.0964328697470542
1996,No,66 and older,West,0.07913283968239808,16862,0.0750583014524355,0.08320737791236066
1996,No,18-29 y.,East,0.05914889820679811,16862,0.055588198839349776,0.06270959757424645
1996,No,66 and older,East,0.02970827014006602,16862,0.027145607863682635,0.032270932416449405
1997,Yes,30-45 y.,West,0.2217873450750163,16487,0.21544568764912417,0.22812900250090842
1997,Yes,46-65 y.,West,0.21069797782126548,16487,0.20447301095916728,0.21692294468336368
1997,Yes,66 and older,West,0.15394651011089366,16487,0.1484375568586777,0.15945546336310962
1997,Yes,18-29 y.,West,0.14220482713633398,16487,0.1368735136433552,0.14753614062931275
1997,Yes,46-65 y.,East,0.09915198956294846,16487,0.09458992181064255,0.10371405731525438
1997,Yes,30-45 y.,East,0.06914546640574037,16487,0.06527281847125502,0.07301811434022573
1997,Yes,18-29 y.,East,0.0547945205479452,16487,0.0513206235823556,0.05826841751353481
1997,Yes,66 and older,East,0.04827136333985649,16487,0.044999564430158456,0.05154316224955452
1997,No,30-45 y.,West,0.25640559694711973,16487,0.24974033750217503,0.26307085639206446
1997,No,46-65 y.,West,0.21288388151917137,16487,0.20663537761648493,0.2191323854218578
1997,No,18-29 y.,West,0.16445575140832272,16487,0.15879734010477417,0.17011416271187127
1997,No,30-45 y.,East,0.09812829365800473,16487,0.09358725962153241,0.10266932769447704
1997,No,46-65 y.,East,0.0927675813192804,16487,0.08833922406939343,0.09719593856916736
1997,No,66 and older,West,0.08204615664183172,16487,0.07785701740435556,0.08623529587930788
1997,No,18-29 y.,East,0.06051244775576958,16487,0.056872852184704135,0.06415204332683502
1997,No,66 and older,East,0.03280029075049973,16487,0.03008145997170381,0.03551912152929565
1998,Yes,46-65 y.,West,0.21840419336051253,18147,0.21239279860137225,0.22441558811965281
1998,Yes,30-45 y.,West,0.2131624927198602,18147,0.20720379199206293,0.2191211934476575
1998,Yes,66 and older,West,0.1555037856726849,18147,0.15023120797404155,0.16077636337132828
1998,Yes,18-29 y.,West,0.1333721607454863,18147,0.12842560892255428,0.13831871256841832
1998,Yes,46-65 y.,East,0.09609784507862551,18147,0.09180968304708247,0.10038600711016855
1998,Yes,30-45 y.,East,0.07338380896913221,18147,0.06958975312456439,0.07717786481370004
1998,Yes,66 and older,East,0.05591147350029121,18147,0.05256867283040677,0.05925427417017565
1998,Yes,18-29 y.,East,0.054164239953407106,18147,0.05087104195094675,0.05745743795586746
1998,No,30-45 y.,West,0.2615183886487809,18147,0.2551243595208128,0.267912417776749
1998,No,46-65 y.,West,0.22351789937209493,18147,0.21745646329088672,0.22957933545330314
1998,No,18-29 y.,West,0.15436679442224577,18147,0.1491099925524545,0.15962359629203704
1998,No,30-45 y.,East,0.09149474027562586,18147,0.08729989990397212,0.0956895806472796
1998,No,66 and older,West,0.09067927913234934,18147,0.08650130039903134,0.09485725786566734
1998,No,46-65 y.,East,0.09010845633205578,18147,0.08594234145545945,0.0942745712086521
1998,No,18-29 y.,East,0.057653102829650166,18147,0.05426177013360287,0.06104443552569746
1998,No,66 and older,East,0.03066133898719726,18147,0.028152995674957996,0.03316968229943652
1999,Yes,46-65 y.,West,0.23832625833838691,17396,0.2319948283178766,0.24465768835889723
1999,Yes,30-45 y.,West,0.21528198908429352,17396,0.2091740874973195,0.22138989067126755
1999,Yes,66 and older,West,0.15221346270466948,17396,0.14687518499981098,0.157551740409528
1999,Yes,18-29 y.,West,0.10673135233474833,17396,0.10214287676716256,0.11131982790233409
1999,Yes,46-65 y.,East,0.09945421467556094,17396,0.09500692040424116,0.10390150894688072
1999,Yes,30-45 y.,East,0.07337780473013948,17396,0.069502863871246,0.07725274558903296
1999,Yes,66 and older,East,0.06306852637962401,17396,0.05945616136320669,0.06668089139604133
1999,Yes,18-29 y.,East,0.05154639175257732,17396,0.048260611210653094,0.05483217229450154
1999,No,30-45 y.,West,0.2656767076792533,17396,0.25911296171542497,0.2722404536430816
1999,No,46-65 y.,West,0.21603733559609672,17396,0.20992167368948922,0.22215299750270423
1999,No,18-29 y.,West,0.1540093338990242,17396,0.14864534736584661,0.15937332043220176
1999,No,30-45 y.,East,0.09367840475180314,17396,0.08934836105346279,0.09800844845014349
1999,No,46-65 y.,East,0.09104794229953331,17396,0.086772934336878,0.09532295026218862
1999,No,66 and older,West,0.09011455239711498,17396,0.08585933065485712,0.09436977413937284
1999,No,18-29 y.,East,0.057276198557488334,17396,0.05382308626983181,0.06072931084514486
1999,No,66 and older,East,0.03215952481968604,17396,0.029537794155905447,0.03478125548346664
2000,Yes,46-65 y.,West,0.2517655367231638,30607,0.24690300235570412,0.2566280710906235
2000,Yes,30-45 y.,West,0.2055084745762712,30607,0.20098152984857812,0.21003541930396427
2000,Yes,66 and older,West,0.18679378531073446,30607,0.18242734783680198,0.19116022278466693
2000,Yes,18-29 y.,West,0.10734463276836158,30607,0.10387664332197405,0.1108126222147491
2000,Yes,46-65 y.,East,0.0893361581920904,30607,0.08614066150060533,0.09253165488357547
2000,Yes,66 and older,East,0.05826271186440678,30607,0.055638457546084756,0.0608869661827288
2000,Yes,30-45 y.,East,0.0557909604519774,30607,0.05321960754644722,0.05836231335750758
2000,Yes,18-29 y.,East,0.04519774011299435,30607,0.04287039510115955,0.04752508512482915
2000,No,30-45 y.,West,0.27592494841403137,30607,0.2709173099508686,0.28093258687719413
2000,No,46-65 y.,West,0.24434953692595615,30607,0.23953547218869348,0.24916360166321883
2000,No,18-29 y.,West,0.1342194922980949,30607,0.13040042433210386,0.13803856026408595
2000,No,66 and older,West,0.10494745429243246,30607,0.10151380519837565,0.10838110338648928
2000,No,46-65 y.,East,0.0812419022026009,30607,0.07818109255710283,0.08430271184809897
2000,No,30-45 y.,East,0.0796583329334421,30607,0.07662488993488527,0.08269177593199893
2000,No,18-29 y.,East,0.045539613225202745,30607,0.04320390111375746,0.04787532533664803
2000,No,66 and older,East,0.03411871970823936,30607,0.03208493991911663,0.036152499497362094
2001,Yes,46-65 y.,West,0.24290099769762089,27798,0.23785972393263155,0.24794227146261022
2001,Yes,30-45 y.,West,0.21181887950882577,27798,0.20701552497229833,0.21662223404535322
2001,Yes,66 and older,West,0.1953184957789716,27798,0.19065799064111907,0.1999790009168241
2001,Yes,18-29 y.,West,0.10514198004604758,27798,0.1015360737309985,0.10874788636109665
2001,Yes,46-65 y.,East,0.08710667689946278,27798,0.08379166543792403,0.09042168836100152
2001,Yes,30-45 y.,East,0.056792018419033,27798,0.054071218026009005,0.059512818812057
2001,Yes,66 and older,East,0.056792018419033,27798,0.054071218026009005,0.059512818812057
2001,Yes,18-29 y.,East,0.04412893323100537,27798,0.04171452519104315,0.04654334127096759
2001,No,30-45 y.,West,0.27045154475838395,27798,0.2652297343404614,0.27567335517630653
2001,No,46-65 y.,West,0.2426194877211513,27798,0.23758019948282844,0.24765877595947416
2001,No,18-29 y.,West,0.13144969632954845,27798,0.12747753775487802,0.13542185490421887
2001,No,66 and older,West,0.10768418273039346,27798,0.10404013086238936,0.11132823459839755
2001,No,46-65 y.,East,0.08497491418008978,27798,0.0816968974656369,0.08825293089454266
2001,No,30-45 y.,East,0.07895431740163718,27798,0.07578418191826444,0.08212445288500991
2001,No,18-29 y.,East,0.04742540269342487,27798,0.04492675912986185,0.049924046256987896
2001,No,66 and older,East,0.03644045418537101,27798,0.03423762680573824,0.038643281565003774
2002,Yes,46-65 y.,West,0.27007844602166603,28961,0.26496478010289704,0.275192111940435
2002,Yes,66 and older,West,0.20732162868883078,28961,0.20265266921076364,0.21199058816689792
2002,Yes,30-45 y.,West,0.18565558460963766,28961,0.18117734461230883,0.19013382460696648
2002,Yes,18-29 y.,West,0.09675009338812103,28961,0.09334539258119626,0.1001547941950458
2002,Yes,46-65 y.,East,0.0847964138961524,28961,0.08158795193955815,0.08800487585274666
2002,Yes,66 and older,East,0.06873365707881958,28961,0.06581978169816603,0.07164753245947313
2002,Yes,30-45 y.,East,0.055285767650354874,28961,0.05265364455590851,0.057917890744801234
2002,Yes,18-29 y.,East,0.03137840866641763,28961,0.029370509845139895,0.033386307487695374
2002,No,30-45 y.,West,0.2681715575620767,28961,0.2630693244849964,0.273273790639157
2002,No,46-65 y.,West,0.26275395033860044,28961,0.25768485862708623,0.26782304205011465
2002,No,18-29 y.,West,0.12706295460245798,28961,0.12322720515102913,0.13089870405388684
2002,No,66 and older,West,0.1072987208427389,28961,0.10373421241912888,0.11086322926634894
2002,No,46-65 y.,East,0.08281916227740156,28961,0.07964490446244524,0.08599342009235789
2002,No,30-45 y.,East,0.07198394783044897,28961,0.06900718064697631,0.07496071501392162
2002,No,18-29 y.,East,0.044645096563832455,28961,0.042266512272596285,0.047023680855068625
2002,No,66 and older,East,0.03526460998244294,28961,0.03314027528704454,0.037388944677841346
2003,Yes,46-65 y.,West,0.26108754338603934,27727,0.2559174998516204,0.2662575869204583
2003,Yes,30-45 y.,West,0.20053991515618974,27727,0.19582685008141096,0.20525298023096852
2003,Yes,66 and older,West,0.19591207096027768,27727,0.19124024130423942,0.20058390061631595
2003,Yes,18-29 y.,West,0.09255688391824142,27727,0.08914559347305655,0.09596817436342629
2003,Yes,46-65 y.,East,0.08985730813729272,27727,0.08649113790302014,0.09322347837156529
2003,Yes,66 and older,East,0.06710374084072503,27727,0.06415867728353476,0.07004880439791529
2003,Yes,30-45 y.,East,0.05707674508291554,27727,0.05434605506470343,0.059807435101127654
2003,Yes,18-29 y.,East,0.03586579251831855,27727,0.03367695465852335,0.03805463037811375
2003,No,46-65 y.,West,0.2611035635907618,27727,0.25593341749043064,0.266273709691093
2003,No,30-45 y.,West,0.25650538196258754,27727,0.2513650426734488,0.2616457212517263
2003,No,18-29 y.,West,0.12681575922248928,27727,0.1228988438568675,0.13073267458811105
2003,No,66 and older,West,0.11599958198348835,27727,0.11223029610482572,0.11976886786215098
2003,No,46-65 y.,East,0.08558888076079005,27727,0.08229593897618576,0.08888182254539434
2003,No,30-45 y.,East,0.06986100950987564,27727,0.06686049325645618,0.0728615257632951
2003,No,18-29 y.,East,0.045772808025917024,27727,0.043312812585132136,0.04823280346670191
2003,No,66 and older,East,0.03835301494409029,27727,0.03609247480914614,0.04061355507903444
2004,Yes,46-65 y.,West,0.26262230919765167,26790,0.2573526743864164,0.26789194400888694
2004,Yes,66 and older,West,0.22818003913894325,26790,0.22315468649654766,0.23320539178133884
2004,Yes,30-45 y.,West,0.1917808219178082,26790,0.18706630847842914,0.19649533535718727
2004,Yes,46-65 y.,East,0.08336594911937378,26790,0.08005568949310894,0.08667620874563862
2004,Yes,18-29 y.,West,0.07710371819960861,26790,0.07390935846007685,0.08029807793914037
2004,Yes,66 and older,East,0.07318982387475538,26790,0.07007100278444353,0.07630864496506723
2004,Yes,30-45 y.,East,0.050489236790606656,26790,0.04786731904169578,0.053111154539517536
2004,Yes,18-29 y.,East,0.033268101761252444,26790,0.03112058407330159,0.035415619449203295
2004,No,46-65 y.,West,0.26049157454116134,26790,0.2552357831624321,0.26574736591989057
2004,No,30-45 y.,West,0.24949017924224537,26790,0.24430845100786427,0.25467190747662644
2004,No,18-29 y.,West,0.129387141783836,26790,0.12536805103269189,0.13340623253498013
2004,No,66 and older,West,0.11897606525705699,26790,0.11509908696737627,0.12285304354673772
2004,No,46-65 y.,East,0.08629387141783836,26790,0.08293136625267002,0.0896563765830067
2004,No,30-45 y.,East,0.06681335193731888,26790,0.06382325269553064,0.06980345117910712
2004,No,18-29 y.,East,0.04760115917140711,26790,0.04505146607553563,0.050150852267278584
2004,No,66 and older,East,0.040946656649135986,26790,0.03857364254331319,0.04331967075495878
2005,Yes,66 and older,West,0.2413793103448276,25520,0.23612908312982286,0.24662953755983233
2005,Yes,46-65 y.,West,0.23784261715296198,25520,0.23261886089630646,0.2430663734096175
2005,Yes,30-45 y.,West,0.17639257294429708,25520,0.17171612600509711,0.18106901988349705
2005,Yes,46-65 y.,East,0.10389036251105217,25520,0.10014680989792894,0.1076339151241754
2005,Yes,18-29 y.,West,0.07603890362511052,25520,0.07278682900379825,0.0792909782464228
2005,Yes,66 and older,East,0.07250221043324491,25520,0.06932059414246305,0.07568382672402676
2005,Yes,30-45 y.,East,0.0610079575596817,25520,0.05807139041702145,0.06394452470234195
2005,Yes,18-29 y.,East,0.03094606542882405,25520,0.028821390806220367,0.03307074005142773
2005,No,46-65 y.,West,0.2606861330076607,25520,0.25529985051073906,0.2660724155045823
2005,No,30-45 y.,West,0.24325524591984013,25520,0.23799117716238777,0.2485193146772925
2005,No,18-29 y.,West,0.13095370267569667,25520,0.1268146964052352,0.13509270894615813
2005,No,66 and older,West,0.12501387809481515,25520,0.12095603329478692,0.12907172289484337
2005,No,46-65 y.,East,0.08443432885533474,25520,0.08102302806838668,0.08784562964228279
2005,No,30-45 y.,East,0.06383923614966137,25520,0.06083983333371757,0.06683863896560518
2005,No,18-29 y.,East,0.04779615854335517,25520,0.04517871575654814,0.050413601330162205
2005,No,66 and older,East,0.04402131675363606,25520,0.041504385492047456,0.046538248015224666
2006,Yes,66 and older,West,0.26480972930561003,27321,0.2595776463651381,0.270041812246082
2006,Yes,46-65 y.,West,0.23460180462926639,27321,0.22957702329707058,0.2396265859614622
2006,Yes,30-45 y.,West,0.1624166339741075,27321,0.158043054219998,0.16679021372821698
2006,Yes,46-65 y.,East,0.09336994899960768,27321,0.08991989103684328,0.09682000696237208
2006,Yes,66 and older,East,0.08944684189878384,27321,0.08606274387777063,0.09283093991979705
2006,Yes,18-29 y.,West,0.08160062769713614,27321,0.07835446476256278,0.0848467906317095
2006,Yes,30-45 y.,East,0.04119262455865045,27321,0.038836039116129914,0.043549210001170985
2006,Yes,18-29 y.,East,0.032561788936837976,27321,0.030457169763494534,0.034666408110181415
2006,No,46-65 y.,West,0.2634897663841224,27321,0.258266056550948,0.26871347621729685
2006,No,30-45 y.,West,0.23501137068430847,27321,0.22998355089029668,0.24003919047832026
2006,No,66 and older,West,0.1353628281992971,27321,0.1313061137701624,0.1394195426284318
2006,No,18-29 y.,West,0.1283336778995245,27321,0.12436767315393264,0.13229968264511632
2006,No,46-65 y.,East,0.08414306388257184,27321,0.08085128423275667,0.08743484353238701
2006,No,30-45 y.,East,0.0624870787678313,27321,0.05961701518693052,0.06535714234873208
2006,No,66 and older,East,0.04630969609261939,27321,0.043817699611159326,0.04880169257407945
2006,No,18-29 y.,East,0.04486251808972504,27321,0.04240790784196841,0.04731712833748166
2007,Yes,66 and older,West,0.2751540041067762,25385,0.2696601353776339,0.2806478728359185
2007,Yes,46-65 y.,West,0.23285420944558521,25385,0.22765486622292747,0.23805355266824296
2007,Yes,30-45 y.,West,0.1535934291581109,25385,0.14915792164795533,0.15802893666826645
2007,Yes,66 and older,East,0.09527720739219712,25385,0.09166544008167321,0.09888897470272104
2007,Yes,46-65 y.,East,0.08501026694045175,25385,0.08157934143935762,0.08844119244154587
2007,Yes,18-29 y.,West,0.07967145790554415,25385,0.07634033762017059,0.08300257819091772
2007,Yes,30-45 y.,East,0.04271047227926078,25385,0.040223011004222334,0.04519793355429923
2007,Yes,18-29 y.,East,0.03572895277207392,25385,0.03344557802049666,0.03801232752365118
2007,No,46-65 y.,West,0.26153077648887163,25385,0.2561245393795638,0.26693701359817945
2007,No,30-45 y.,West,0.22806238552478214,25385,0.22290077274993567,0.23322399829962862
2007,No,66 and older,West,0.1410334683909641,25385,0.13675176378601653,0.14531517299591165
2007,No,18-29 y.,West,0.1272131875450963,25385,0.1231140957629599,0.13131227932723272
2007,No,46-65 y.,East,0.08647388577454626,25385,0.08301631993932065,0.08993145160977187
2007,No,30-45 y.,East,0.06166398401509685,25385,0.05870486474113077,0.06462310328906293
2007,No,66 and older,East,0.04906477215962702,25385,0.04640755010186723,0.05172199421738681
2007,No,18-29 y.,East,0.04495754010101571,25385,0.042408479868112206,0.04750660033391921
2008,Yes,66 and older,West,0.27616926503340755,23673,0.2704737158781981,0.28186481418861703
2008,Yes,46-65 y.,West,0.2329621380846325,23673,0.22757720271839865,0.23834707345086636
2008,Yes,30-45 y.,West,0.1487750556792873,23673,0.14424173278172867,0.15330837857684596
2008,Yes,66 and older,East,0.10423162583518931,23673,0.10033913999883133,0.1081241116715473
2008,Yes,46-65 y.,East,0.09532293986636971,23673,0.09158204997588895,0.09906382975685046
2008,Yes,18-29 y.,West,0.07260579064587973,23673,0.0693002139221759,0.07591136736958355
2008,Yes,30-45 y.,East,0.03830734966592428,23673,0.03586229471659452,0.040752404615254034
2008,Yes,18-29 y.,East,0.03162583518930958,23673,0.029396517196633637,0.03385515318198552
2008,No,46-65 y.,West,0.2632755072037636,23673,0.25766519272701754,0.2688858216805096
2008,No,30-45 y.,West,0.21646574536900912,23673,0.21121944675247065,0.22171204398554759
2008,No,66 and older,West,0.14960305792413997,23673,0.145059348995245,0.15414676685303494
2008,No,18-29 y.,West,0.1270214642752132,23673,0.1227794730816629,0.13126345546876347
2008,No,46-65 y.,East,0.08585710085269038,23673,0.08228828140284014,0.08942592030254062
2008,No,30-45 y.,East,0.06233460746839165,23673,0.059254839622408635,0.06541437531437466
2008,No,66 and older,East,0.05163187297853573,23673,0.04881299136456518,0.05445075459250628
2008,No,18-29 y.,East,0.0438106439282564,23673,0.04120334279720944,0.046417945059303356
2009,Yes,66 and older,West,0.27911033580462274,21983,0.2731806053747279,0.2850400662345176
