year,ple0053,age_gr,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,Yes,18-29 y.,in school,0.0036982248520710057,16099,0.0027605576410107344,0.004635892063131277
1984,Yes,66 and older,vocational + Abi,0.0014792899408284023,16099,0.0008855971003903224,0.002072982781266482
1984,No,30-45 y.,middle vocational,0.16636354934430936,16099,0.16061081846252742,0.1721162802260913
1984,No,18-29 y.,middle vocational,0.13630707380109122,16099,0.13100683423466453,0.14160731336751792
1984,No,46-65 y.,middle vocational,0.13439264860725567,16099,0.1291239319232427,0.13966136529126863
1984,No,46-65 y.,general elementary,0.09198813056379822,16099,0.08752367730466003,0.09645258382293641
1984,No,18-29 y.,general elementary,0.07638556523403849,16099,0.07228250752476961,0.08048862294330736
1984,No,30-45 y.,general elementary,0.06872786445869628,16099,0.06481980331131605,0.0726359256060765
1984,No,66 and older,middle vocational,0.046520532210203885,16099,0.04326715341924937,0.049773911001158404
1984,No,66 and older,general elementary,0.04077725662869723,16099,0.037722157143121965,0.0438323561142725
1984,No,30-45 y.,inadequately,0.033310998372738584,16099,0.0305389944882248,0.03608300225725237
1984,No,30-45 y.,higher education,0.03311955585335503,16099,0.03035525529539876,0.035883856411311296
1984,No,46-65 y.,inadequately,0.030630803101368814,16099,0.027968972456797705,0.03329263374593992
1984,No,30-45 y.,higher vocational,0.02144156217095817,16099,0.019203984002742702,0.023679140339173635
1984,No,46-65 y.,higher education,0.01943141571743084,16099,0.017299118057423127,0.021563713377438554
1984,No,46-65 y.,higher vocational,0.01598545036852685,16099,0.01404804803111295,0.01792285270594075
1984,No,18-29 y.,inadequately,0.015219680290992629,16099,0.01332851683829682,0.017110843743688438
1984,No,18-29 y.,higher education,0.011486551163013305,16099,0.009840502243598028,0.013132600082428583
1984,No,18-29 y.,vocational + Abi,0.011007944864554418,16099,0.009396163443428805,0.012619726285680031
1984,No,18-29 y.,higher vocational,0.010529338566095529,16099,0.008952603859889727,0.012106073272301331
1984,No,30-45 y.,vocational + Abi,0.008040585814109314,16099,0.006661004134111163,0.009420167494107465
1984,No,18-29 y.,in school,0.007753422035033981,16099,0.006398503642674523,0.00910834042739344
1984,No,66 and older,higher vocational,0.0066047669187326505,16099,0.005353510250326796,0.007856023587138505
1984,No,66 and older,higher education,0.00545611180243132,16099,0.004318195739324424,0.0065940278655382155
1984,No,46-65 y.,vocational + Abi,0.005360390542739542,16099,0.004232446090877886,0.006488334994601198
1984,No,66 and older,vocational + Abi,0.0017229826744519958,16099,0.0010823300453463955,0.002363635303557596
1984,No,66 and older,inadequately,0.0014358188953766632,16099,0.0008509016242334358,0.0020207361665198903
1985,Yes,30-45 y.,middle vocational,0.14086814086814087,14443,0.1351944761304614,0.14654180560582034
1985,Yes,46-65 y.,middle vocational,0.13677313677313677,14443,0.13116923850247977,0.14237703504379376
1985,Yes,18-29 y.,middle vocational,0.13267813267813267,14443,0.12714568660847453,0.1382105787477908
1985,Yes,46-65 y.,general elementary,0.09746109746109746,14443,0.09262409866002214,0.10229809626217279
1985,Yes,18-29 y.,general elementary,0.07125307125307126,14443,0.0670576279602977,0.07544851454584482
1985,Yes,66 and older,middle vocational,0.06633906633906633,14443,0.06228018236499051,0.07039795031314215
1985,Yes,30-45 y.,general elementary,0.06388206388206388,14443,0.05989381622872354,0.06787031153540422
1985,Yes,66 and older,general elementary,0.055692055692055695,14443,0.05195197638130055,0.05943213500281084
1985,Yes,30-45 y.,inadequately,0.036036036036036036,14443,0.03299636719640474,0.03907570487566733
1985,Yes,46-65 y.,inadequately,0.029484029484029485,14443,0.026725217350797793,0.032242841617261174
1985,Yes,30-45 y.,higher vocational,0.02620802620802621,14443,0.023602606953978193,0.028813445462074226
1985,Yes,30-45 y.,higher education,0.02293202293202293,14443,0.0204907803351241,0.025373265528921763
1985,Yes,18-29 y.,inadequately,0.020475020475020474,14443,0.01816536450144934,0.02278467644859161
1985,Yes,46-65 y.,higher vocational,0.019656019656019656,14443,0.01739208234038698,0.021919956971652332
1985,Yes,46-65 y.,higher education,0.018018018018018018,14443,0.01584865299468544,0.020187383041350596
1985,Yes,18-29 y.,higher vocational,0.010647010647010647,14443,0.008973159458202217,0.012320861835819076
1985,Yes,18-29 y.,higher education,0.010647010647010647,14443,0.008973159458202217,0.012320861835819076
1985,Yes,66 and older,higher vocational,0.009009009009009009,14443,0.007468015783353592,0.010550002234664426
1985,Yes,30-45 y.,vocational + Abi,0.007371007371007371,14443,0.005975975060657802,0.008766039681356941
1985,Yes,66 and older,higher education,0.007371007371007371,14443,0.005975975060657802,0.008766039681356941
1985,Yes,18-29 y.,vocational + Abi,0.006552006552006552,14443,0.005236214993881931,0.007867798110131174
1985,Yes,46-65 y.,vocational + Abi,0.004914004914004914,14443,0.0037735569717121933,0.0060544528562976345
1985,Yes,18-29 y.,in school,0.003276003276003276,14443,0.0023440653489446876,0.004207941203061865
1985,Yes,66 and older,inadequately,0.001638001638001638,14443,0.0009784807536744686,0.0022975225223288076
1985,Yes,66 and older,vocational + Abi,0.000819000819000819,14443,0.00035245788404039506,0.001285543753961243
1985,No,30-45 y.,middle vocational,0.16856201509193325,14443,0.16245650218296198,0.17466752800090452
1985,No,46-65 y.,middle vocational,0.13890955468168775,14443,0.13326905199512934,0.14455005736824617
1985,No,18-29 y.,middle vocational,0.1335954936762674,14443,0.12804689106993136,0.13914409628260346
1985,No,46-65 y.,general elementary,0.09331491125518121,14443,0.0885710593119547,0.09805876319840771
1985,No,18-29 y.,general elementary,0.07801041555957063,14443,0.07363653752192886,0.08238429359721239
1985,No,30-45 y.,general elementary,0.06334360718461048,14443,0.05937106139206393,0.06731615297715703
1985,No,66 and older,middle vocational,0.04580720586672335,14443,0.04239753598957009,0.049216875743876606
1985,No,66 and older,general elementary,0.037517270698267616,14443,0.0344181431050084,0.04061639829152683
1985,No,30-45 y.,higher education,0.03549792751620789,14443,0.032480197049669264,0.03851565798274651
1985,No,46-65 y.,inadequately,0.03188436603252205,14443,0.02901900153492163,0.03474973053012247
1985,No,30-45 y.,inadequately,0.02933361674992029,14443,0.026581637423415575,0.032085596076425
1985,No,30-45 y.,higher vocational,0.021362525241789776,14443,0.019004412411661432,0.02372063807191812
1985,No,46-65 y.,higher education,0.020618556701030927,14443,0.018300988987806518,0.022936124414255337
1985,No,46-65 y.,higher vocational,0.01817408863853757,14443,0.01599552158580609,0.020352655691269053
1985,No,18-29 y.,inadequately,0.012966308853225635,14443,0.011121286911563003,0.014811330794888267
1985,No,18-29 y.,higher education,0.011372090551599533,14443,0.009642815986924506,0.01310136511627456
1985,No,18-29 y.,vocational + Abi,0.010840684451057498,14443,0.009151843154579122,0.012529525747535875
1985,No,18-29 y.,higher vocational,0.01041555957062387,14443,0.008759808294762346,0.012071310846485396
1985,No,18-29 y.,in school,0.009033903709214582,14443,0.007490802212568613,0.010577005205860551
1985,No,30-45 y.,vocational + Abi,0.008289935168455734,14443,0.006811183344684787,0.009768686992226681
1985,No,66 and older,higher vocational,0.007333404187480072,14443,0.005941908448812221,0.008724899926147923
1985,No,46-65 y.,vocational + Abi,0.005845467105962376,14443,0.004602201484659662,0.0070887327272650905
1985,No,66 and older,higher education,0.0049952173450951215,14443,0.0038454310055058448,0.006145003684684398
1985,No,66 and older,vocational + Abi,0.0017004995217345096,14443,0.001028535455138223,0.0023724635883307964
1985,No,66 and older,inadequately,0.001275374641300882,14443,0.0006933127935289009,0.0018574364890728634
1986,Yes,46-65 y.,middle vocational,0.14354066985645933,13742,0.13767831698903915,0.1494030227238795
1986,Yes,30-45 y.,middle vocational,0.13636363636363635,13742,0.1306258305490238,0.1421014421782489
1986,Yes,18-29 y.,middle vocational,0.12998405103668262,13742,0.1243614179971736,0.13560668407619164
1986,Yes,46-65 y.,general elementary,0.09011164274322168,13742,0.0853240675644393,0.09489921792200406
1986,Yes,18-29 y.,general elementary,0.08133971291866028,13742,0.07676925317364393,0.08591017266367663
1986,Yes,66 and older,middle vocational,0.07894736842105263,13742,0.07443876379638296,0.08345597304572229
1986,Yes,30-45 y.,general elementary,0.06220095693779904,13742,0.058162787617195746,0.06623912625840234
1986,Yes,66 and older,general elementary,0.046251993620414676,13742,0.042740328052279196,0.049763659188550156
1986,Yes,46-65 y.,inadequately,0.03508771929824561,13742,0.0320112499945102,0.03816418860198102
1986,Yes,30-45 y.,inadequately,0.02711323763955343,13742,0.024397718071820323,0.029828757207286536
1986,Yes,30-45 y.,higher education,0.02631578947368421,13742,0.02363940584490997,0.028992173102458448
1986,Yes,46-65 y.,higher vocational,0.023923444976076555,13742,0.021368480306505823,0.026478409645647287
1986,Yes,18-29 y.,inadequately,0.019138755980861243,13742,0.01684793190200801,0.021429580059714477
1986,Yes,46-65 y.,higher education,0.01594896331738437,13742,0.013854339003359077,0.01804358763140966
1986,Yes,30-45 y.,higher vocational,0.01594896331738437,13742,0.013854339003359077,0.01804358763140966
1986,Yes,18-29 y.,higher vocational,0.01036682615629984,13742,0.008673303037676383,0.012060349274923297
1986,Yes,30-45 y.,vocational + Abi,0.009569377990430622,13742,0.00794163818623067,0.011197117794630573
1986,Yes,18-29 y.,higher education,0.008771929824561403,13742,0.007212860345687019,0.010330999303435787
1986,Yes,66 and older,higher education,0.007974481658692184,13742,0.006487369402453819,0.009461593914930549
1986,Yes,66 and older,higher vocational,0.007177033492822967,13742,0.005765668005691072,0.008588398979954861
1986,Yes,18-29 y.,vocational + Abi,0.007177033492822967,13742,0.005765668005691072,0.008588398979954861
1986,Yes,18-29 y.,in school,0.006379585326953748,13742,0.005048402895130178,0.007710767758777318
1986,Yes,46-65 y.,vocational + Abi,0.005582137161084529,13742,0.004336430434667614,0.006827843887501445
1986,Yes,66 and older,inadequately,0.0023923444976076554,13742,0.0015755311142827966,0.0032091578809325142
1986,Yes,66 and older,vocational + Abi,0.0023923444976076554,13742,0.0015755311142827966,0.0032091578809325142
1986,No,30-45 y.,middle vocational,0.16593837535014005,13742,0.15971818627764595,0.17215856442263416
1986,No,46-65 y.,middle vocational,0.1438655462184874,13742,0.13799767618474412,0.1497334162522307
1986,No,18-29 y.,middle vocational,0.13714285714285715,13742,0.1313912774050438,0.1428944368806705
1986,No,46-65 y.,general elementary,0.09333333333333334,13742,0.0884695601687358,0.09819710649793087
1986,No,18-29 y.,general elementary,0.0788795518207283,13742,0.07437271817225509,0.0833863854692015
1986,No,30-45 y.,general elementary,0.060280112044817924,13742,0.056300714443634145,0.0642595096460017
1986,No,66 and older,middle vocational,0.04145658263305322,13742,0.03812359468369994,0.0447895705824065
1986,No,30-45 y.,higher education,0.03854341736694678,13742,0.03532478742748942,0.04176204730640414
1986,No,66 and older,general elementary,0.037198879551820725,13742,0.03403467666650174,0.04036308243713971
1986,No,46-65 y.,inadequately,0.030476190476190476,13742,0.02760216457105703,0.033350216381323926
1986,No,30-45 y.,inadequately,0.027450980392156862,13742,0.024719074220615058,0.030182886563698667
1986,No,46-65 y.,higher education,0.0230812324929972,13742,0.020570561393084025,0.025591903592910373
1986,No,30-45 y.,higher vocational,0.02173669467787115,13742,0.019298570992167686,0.024174818363574612
1986,No,46-65 y.,higher vocational,0.01837535014005602,13742,0.016129805780931157,0.020620894499180885
1986,No,18-29 y.,inadequately,0.01310924369747899,13742,0.011207489172285964,0.015010998222672017
1986,No,18-29 y.,vocational + Abi,0.010868347338935574,13742,0.009134783242319167,0.012601911435551982
1986,No,18-29 y.,higher vocational,0.009747899159663866,13742,0.008105194460896416,0.011390603858431316
1986,No,18-29 y.,in school,0.009635854341736695,13742,0.008002525364513936,0.011269183318959455
1986,No,18-29 y.,higher education,0.00918767507002801,13742,0.007592421911533755,0.010782928228522266
1986,No,30-45 y.,vocational + Abi,0.00907563025210084,13742,0.0074900444407591145,0.010661216063442565
1986,No,66 and older,higher vocational,0.007058823529411765,13742,0.0056590459854064055,0.008458601073417124
1986,No,46-65 y.,vocational + Abi,0.005266106442577031,13742,0.004055983837079091,0.006476229048074971
1986,No,66 and older,higher education,0.004705882352941176,13742,0.003561615412473572,0.005850149293408781
1986,No,66 and older,inadequately,0.001792717086834734,13742,0.0010854273679302075,0.0025000068057392604
1986,No,66 and older,vocational + Abi,0.001792717086834734,13742,0.0010854273679302075,0.0025000068057392604
1987,Yes,30-45 y.,middle vocational,0.1375,13496,0.13168988889272865,0.14331011110727138
1987,Yes,18-29 y.,middle vocational,0.13416666666666666,13496,0.1284163335735022,0.1399169997598311
1987,Yes,46-65 y.,middle vocational,0.13416666666666666,13496,0.1284163335735022,0.1399169997598311
1987,Yes,18-29 y.,general elementary,0.08666666666666667,13496,0.08191993985771702,0.09141339347561632
1987,Yes,46-65 y.,general elementary,0.08333333333333333,13496,0.07867029878552022,0.08799636788114644
1987,Yes,66 and older,middle vocational,0.08333333333333333,13496,0.07867029878552022,0.08799636788114644
1987,Yes,66 and older,general elementary,0.060833333333333336,13496,0.056800635530677816,0.06486603113598885
1987,Yes,30-45 y.,general elementary,0.05333333333333334,13496,0.04954235377009768,0.057124312896568996
1987,Yes,46-65 y.,inadequately,0.03166666666666667,13496,0.02871228123670201,0.03462105209663133
1987,Yes,30-45 y.,inadequately,0.028333333333333332,13496,0.02553395869131895,0.031132707975347715
1987,Yes,30-45 y.,higher vocational,0.025,13496,0.02236593887536778,0.027634061124632223
1987,Yes,30-45 y.,higher education,0.023333333333333334,13496,0.0207864144578263,0.025880252208840368
1987,Yes,46-65 y.,higher education,0.0225,13496,0.01999790855118018,0.02500209144881982
1987,Yes,18-29 y.,inadequately,0.016666666666666666,13496,0.014506793286159187,0.018826540047174146
1987,Yes,46-65 y.,higher vocational,0.013333333333333334,13496,0.011398212301692148,0.01526845436497452
1987,Yes,18-29 y.,higher vocational,0.013333333333333334,13496,0.011398212301692148,0.01526845436497452
1987,Yes,66 and older,higher education,0.013333333333333334,13496,0.011398212301692148,0.01526845436497452
1987,Yes,66 and older,higher vocational,0.008333333333333333,13496,0.0067996144269736256,0.009867052239693041
1987,Yes,18-29 y.,vocational + Abi,0.008333333333333333,13496,0.0067996144269736256,0.009867052239693041
1987,Yes,18-29 y.,higher education,0.006666666666666667,13496,0.005293714484400211,0.008039618848933124
1987,Yes,46-65 y.,vocational + Abi,0.005,13496,0.0038099914571944424,0.006190008542805558
1987,Yes,18-29 y.,in school,0.004166666666666667,13496,0.003079887648045211,0.005253445685288122
1987,Yes,30-45 y.,vocational + Abi,0.004166666666666667,13496,0.003079887648045211,0.005253445685288122
1987,Yes,66 and older,vocational + Abi,0.0025,13496,0.0016574804384358443,0.003342519561564156
1987,No,30-45 y.,middle vocational,0.1613995485327314,13496,0.15519254145945424,0.16760655560600854
1987,No,46-65 y.,middle vocational,0.14695259593679458,13496,0.14097909755216992,0.15292609432141924
1987,No,18-29 y.,middle vocational,0.13826185101580135,13496,0.13243823972027013,0.14408546231133257
1987,No,46-65 y.,general elementary,0.09232505643340858,13496,0.08744102443189955,0.0972090884349176
1987,No,18-29 y.,general elementary,0.07708803611738149,13496,0.07258788430010871,0.08158818793465428
1987,No,30-45 y.,general elementary,0.058803611738148985,13496,0.05483447863299457,0.06277274484330339
1987,No,66 and older,middle vocational,0.04480812641083522,13496,0.04131771002733414,0.04829854279433629
1987,No,30-45 y.,higher education,0.037923250564334085,13496,0.03470061516082985,0.041145885967838323
1987,No,66 and older,general elementary,0.037358916478555305,13496,0.03415941092177648,0.04055842203533413
1987,No,46-65 y.,inadequately,0.03194130925507901,13496,0.028974560713929745,0.03490805779622827
1987,No,30-45 y.,inadequately,0.027313769751693,13496,0.024563782107414448,0.030063757395971554
1987,No,46-65 y.,higher education,0.02291196388261851,13496,0.020387602414984725,0.025436325350252295
1987,No,30-45 y.,higher vocational,0.020993227990970656,13496,0.018574505763453,0.02341195021848831
1987,No,46-65 y.,higher vocational,0.01963882618510158,13496,0.01729781035015319,0.02197984202004997
1987,No,18-29 y.,in school,0.011738148984198645,13496,0.009921004915842566,0.013555293052554724
1987,No,18-29 y.,inadequately,0.011625282167042889,13496,0.009816792207845992,0.013433772126239786
1987,No,18-29 y.,vocational + Abi,0.010835214446952596,13496,0.009088561521364585,0.012581867372540606
1987,No,30-45 y.,vocational + Abi,0.010270880361173814,13496,0.008569836367221906,0.011971924355125722
1987,No,18-29 y.,higher education,0.009142212189616254,13496,0.007536436611170136,0.010747987768062371
1987,No,18-29 y.,higher vocational,0.008239277652370203,13496,0.006714166285521687,0.009764389019218719
1987,No,66 and older,higher vocational,0.006659142212189616,13496,0.005286959855305586,0.008031324569073647
1987,No,46-65 y.,vocational + Abi,0.005304740406320542,13496,0.004079191550873353,0.006530289261767731
1987,No,66 and older,higher education,0.004740406320541761,13496,0.0035815502312942864,0.005899262409789234
1987,No,66 and older,inadequately,0.0019187358916478556,13496,0.0011804168183471666,0.0026570549649485445
1987,No,66 and older,vocational + Abi,0.0018058690744920992,13496,0.0010895538644287175,0.002522184284555481
1988,Yes,46-65 y.,middle vocational,0.14065180102915953,12817,0.13463285965021382,0.14667074240810524
1988,Yes,30-45 y.,middle vocational,0.12950257289879932,12817,0.12368976696910194,0.1353153788284967
1988,Yes,18-29 y.,middle vocational,0.12178387650085763,12817,0.11612202493752832,0.12744572806418694
1988,Yes,18-29 y.,general elementary,0.09090909090909091,12817,0.08593206164831665,0.09588612016986517
1988,Yes,46-65 y.,general elementary,0.08490566037735849,12817,0.08007991797288255,0.08973140278183442
1988,Yes,66 and older,middle vocational,0.06946826758147513,12817,0.06506655473363646,0.07386998042931381
1988,Yes,30-45 y.,general elementary,0.06518010291595197,12817,0.06090659636646616,0.06945360946543779
1988,Yes,66 and older,general elementary,0.06174957118353345,12817,0.05758242018118566,0.06591672218588124
1988,Yes,46-65 y.,inadequately,0.03344768439108062,12817,0.030334831548219542,0.03656053723394169
1988,Yes,30-45 y.,inadequately,0.02830188679245283,12817,0.025430866555972844,0.031172907028932818
1988,Yes,46-65 y.,higher vocational,0.023156089193825044,12817,0.020552286494480303,0.025759891893169785
1988,Yes,46-65 y.,higher education,0.02144082332761578,12817,0.01893311423110995,0.023948532424121607
1988,Yes,30-45 y.,higher education,0.02144082332761578,12817,0.01893311423110995,0.023948532424121607
1988,Yes,30-45 y.,higher vocational,0.018010291595197257,12817,0.015707913103762728,0.020312670086631786
1988,Yes,18-29 y.,inadequately,0.015437392795883362,12817,0.013303013864232858,0.017571771727533866
1988,Yes,18-29 y.,higher vocational,0.014579759862778732,12817,0.0125046131639763,0.01665490656158116
1988,Yes,66 and older,higher vocational,0.014579759862778732,12817,0.0125046131639763,0.01665490656158116
1988,Yes,66 and older,higher education,0.011149228130360206,12817,0.009331409045883173,0.012967047214837239
1988,Yes,30-45 y.,vocational + Abi,0.007718696397941681,12817,0.00620355814522834,0.009233834650655023
1988,Yes,46-65 y.,vocational + Abi,0.007718696397941681,12817,0.00620355814522834,0.009233834650655023
1988,Yes,18-29 y.,in school,0.006003430531732418,12817,0.0046660497847921915,0.007340811278672645
1988,Yes,18-29 y.,vocational + Abi,0.006003430531732418,12817,0.0046660497847921915,0.007340811278672645
1988,Yes,18-29 y.,higher education,0.003430531732418525,12817,0.0024182593495167435,0.004442804115320306
1988,Yes,66 and older,vocational + Abi,0.002572898799313894,12817,0.0016958680637380328,0.003449929534889755
1988,Yes,66 and older,inadequately,0.0008576329331046312,12817,0.00035084380284243727,0.0013644220633668251
1988,No,30-45 y.,middle vocational,0.1604087452471483,12817,0.15405527715500916,0.16676221333928742
1988,No,46-65 y.,middle vocational,0.14923954372623574,12817,0.1430706330302167,0.1554084544222548
1988,No,18-29 y.,middle vocational,0.1373574144486692,12817,0.1313979891566889,0.1433168397406495
1988,No,46-65 y.,general elementary,0.09351235741444867,12817,0.08847180278458802,0.09855291204430933
1988,No,18-29 y.,general elementary,0.08341254752851711,12817,0.07862552440069889,0.08819957065633532
1988,No,30-45 y.,general elementary,0.05418250950570342,12817,0.050263321407447874,0.05810169760395897
1988,No,66 and older,middle vocational,0.04895437262357415,12817,0.045218781795748515,0.05268996345139978
1988,No,30-45 y.,higher education,0.03766634980988593,12817,0.034370233843365856,0.040962465776406005
1988,No,66 and older,general elementary,0.03624049429657795,12817,0.03300497292536383,0.03947601566779207
1988,No,46-65 y.,inadequately,0.03172528517110266,12817,0.02869094028183063,0.034759630060374684
1988,No,30-45 y.,inadequately,0.024358365019011407,12817,0.02168946620319815,0.027027263834824664
1988,No,46-65 y.,higher education,0.02400190114068441,12817,0.02135211889192894,0.026651683389439882
1988,No,30-45 y.,higher vocational,0.022576045627376425,12817,0.02000429825100092,0.025147793003751927
1988,No,46-65 y.,higher vocational,0.018179657794676805,12817,0.015866678504770516,0.020492637084583095
1988,No,18-29 y.,inadequately,0.011763307984790874,12817,0.009896678590771913,0.013629937378809836
1988,No,18-29 y.,vocational + Abi,0.01164448669201521,12817,0.009787197000637328,0.013501776383393092
1988,No,30-45 y.,vocational + Abi,0.009862167300380227,12817,0.00815137656587524,0.011572958034885216
1988,No,18-29 y.,in school,0.008911596958174905,12817,0.0072845621480818485,0.010538631768267961
1988,No,18-29 y.,higher education,0.008555133079847909,12817,0.006960684388816531,0.010149581770879287
1988,No,18-29 y.,higher vocational,0.00724809885931559,12817,0.005779526678817985,0.008716671039813195
1988,No,66 and older,higher vocational,0.006178707224334601,12817,0.004822063418447249,0.007535351030221953
1988,No,46-65 y.,vocational + Abi,0.0051093155893536125,12817,0.0038749837667596777,0.006343647411947547
1988,No,66 and older,higher education,0.0051093155893536125,12817,0.0038749837667596777,0.006343647411947547
1988,No,66 and older,inadequately,0.0019011406844106464,12817,0.0011469923317095304,0.0026552890371117624
1988,No,66 and older,vocational + Abi,0.0019011406844106464,12817,0.0011469923317095304,0.0026552890371117624
1989,Yes,18-29 y.,middle vocational,0.14068100358422939,12393,0.13455943412418542,0.14680257304427335
1989,Yes,46-65 y.,middle vocational,0.13799283154121864,12393,0.13192055490857985,0.14406510817385743
1989,Yes,30-45 y.,middle vocational,0.13799283154121864,12393,0.13192055490857985,0.14406510817385743
1989,Yes,46-65 y.,general elementary,0.08960573476702509,12393,0.08457709522717213,0.09463437430687804
1989,Yes,18-29 y.,general elementary,0.08422939068100359,12393,0.07933956894622049,0.08911921241578669
1989,Yes,66 and older,middle vocational,0.07706093189964158,12393,0.07236554385439559,0.08175631994488758
1989,Yes,66 and older,general elementary,0.06093189964157706,12393,0.05672038078451776,0.06514341849863636
1989,Yes,30-45 y.,general elementary,0.05824372759856631,12393,0.05412026852679791,0.06236718667033471
1989,Yes,46-65 y.,inadequately,0.03763440860215054,12393,0.03428374801052612,0.04098506919377496
1989,Yes,30-45 y.,inadequately,0.02956989247311828,12393,0.026587430945644787,0.032552354000591775
1989,Yes,30-45 y.,higher education,0.017025089605734768,12393,0.014747456502878554,0.019302722708590982
1989,Yes,46-65 y.,higher education,0.016129032258064516,12393,0.013911136784827811,0.01834692773130122
1989,Yes,30-45 y.,higher vocational,0.016129032258064516,12393,0.013911136784827811,0.01834692773130122
1989,Yes,18-29 y.,vocational + Abi,0.013440860215053764,12393,0.011413443881853865,0.015468276548253663
1989,Yes,18-29 y.,inadequately,0.013440860215053764,12393,0.011413443881853865,0.015468276548253663
1989,Yes,46-65 y.,higher vocational,0.012544802867383513,12393,0.010585243312850184,0.014504362421916842
1989,Yes,66 and older,higher vocational,0.012544802867383513,12393,0.010585243312850184,0.014504362421916842
1989,Yes,18-29 y.,higher vocational,0.011648745519713262,12393,0.009759610128174338,0.013537880911252187
1989,Yes,66 and older,higher education,0.007168458781362007,12393,0.005683143922805368,0.008653773639918648
1989,Yes,30-45 y.,vocational + Abi,0.0062724014336917565,12393,0.004882389768330365,0.007662413099053148
1989,Yes,18-29 y.,higher education,0.005376344086021506,12393,0.004088863270320824,0.006663824901722188
1989,Yes,66 and older,vocational + Abi,0.004480286738351254,12393,0.00330445363288145,0.005656119843821058
1989,Yes,18-29 y.,in school,0.004480286738351254,12393,0.00330445363288145,0.005656119843821058
1989,Yes,46-65 y.,vocational + Abi,0.0035842293906810036,12393,0.002532059084501838,0.00463639969686017
1989,Yes,66 and older,inadequately,0.0017921146953405018,12393,0.00104744917561186,0.0025367802150691437
1989,No,30-45 y.,middle vocational,0.15956537663288975,12393,0.15311790937720268,0.16601284388857682
1989,No,46-65 y.,middle vocational,0.14857770723965327,12393,0.14231564786381498,0.15483976661549156
1989,No,18-29 y.,middle vocational,0.1400317421560249,12393,0.13392200814990507,0.14614147616214473
1989,No,46-65 y.,general elementary,0.0896105481626175,12393,0.08458178685559208,0.09463930946964293
1989,No,18-29 y.,general elementary,0.08289586131119521,12393,0.07804137146159526,0.08775035116079516
1989,No,30-45 y.,general elementary,0.05249664265657429,12393,0.04856997640263142,0.05642330891051716
1989,No,66 and older,middle vocational,0.046514467098034425,12393,0.042806644684907504,0.050222289511161346
1989,No,30-45 y.,higher education,0.038945183738249296,12393,0.03553899424631788,0.04235137323018071
1989,No,66 and older,general elementary,0.03784641679892565,12393,0.03448670185387734,0.04120613174397396
1989,No,46-65 y.,inadequately,0.031131729947503357,12393,0.028073980894327073,0.034189479000679646
1989,No,46-65 y.,higher education,0.025149554388963498,12393,0.022392775140409743,0.027906333637517253
1989,No,30-45 y.,inadequately,0.02270785007935539,12393,0.020085032651207972,0.025330667507502805
1989,No,30-45 y.,higher vocational,0.022097424001953362,12393,0.019509291742193173,0.02468555626171355
1989,No,46-65 y.,higher vocational,0.01904529361494323,12393,0.016638791984235537,0.021451795245650922
1989,No,18-29 y.,vocational + Abi,0.012941032840922965,12393,0.010951166685808141,0.014930898996037788
