year,pgisced97,ple0053,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1988,higher education,Yes,0.09557774607703282,12817,0.09048763931480863,0.100667852839257
1989,in school,No,0.9425287356321839,12393,0.9384310322118654,0.9466264390525023
1989,in school,Yes,0.05747126436781609,12393,0.053373560947497664,0.06156896778813452
1989,inadequately,No,0.8560250391236307,12393,0.8498440985915309,0.8622059796557305
1989,inadequately,Yes,0.14397496087636932,12393,0.13779402034426946,0.15015590140846918
1989,general elementary,No,0.8681451612903226,12393,0.8621883744844556,0.8741019480961896
1989,general elementary,Yes,0.13185483870967743,12393,0.12589805190381045,0.1378116255155444
1989,middle vocational,No,0.8802954594829459,12393,0.8745801810962934,0.8860107378695983
1989,middle vocational,Yes,0.11970454051705409,12393,0.11398926213040168,0.12541981890370651
1989,vocational + Abi,No,0.8923611111111112,12393,0.8869045029612526,0.8978177192609698
1989,vocational + Abi,Yes,0.1076388888888889,12393,0.1021822807390303,0.1130954970387475
1989,higher vocational,No,0.8852140077821011,12393,0.8796017652378645,0.8908262503263378
1989,higher vocational,Yes,0.11478599221789883,12393,0.10917374967366218,0.12039823476213547
1989,higher education,No,0.9267241379310345,12393,0.9221361364199735,0.9313121394420955
1989,higher education,Yes,0.07327586206896551,12393,0.06868786055790457,0.07786386358002645
1991,in school,No,0.9642857142857143,17756,0.961556061839333,0.9670153667320956
1991,in school,Yes,0.03571428571428571,17756,0.03298463326790438,0.038443938160667046
1991,inadequately,No,0.8877887788778878,17756,0.8831462301239421,0.8924313276318334
1991,inadequately,Yes,0.11221122112211221,17756,0.10756867236816657,0.11685376987605785
1991,general elementary,No,0.8633433605500644,17756,0.8582910428942918,0.8683956782058371
1991,general elementary,Yes,0.13665663944993553,17756,0.13160432179416295,0.1417089571057081
1991,middle vocational,No,0.8774150566289141,17756,0.872591086499679,0.8822390267581491
1991,middle vocational,Yes,0.12258494337108594,17756,0.11776097324185084,0.12740891350032105
1991,vocational + Abi,No,0.8355263157894737,17756,0.8300736135799195,0.8409790179990279
1991,vocational + Abi,Yes,0.16447368421052633,17756,0.15902098200097212,0.16992638642008054
1991,higher vocational,No,0.8607350096711799,17756,0.8556424137977954,0.8658276055445644
1991,higher vocational,Yes,0.13926499032882012,17756,0.1341723944554356,0.14435758620220462
1991,higher education,No,0.9026425591098748,17756,0.8982821626216034,0.9070029555981461
1991,higher education,Yes,0.09735744089012517,17756,0.09299704440185383,0.10171783737839651
1992,in school,No,0.9368421052631579,17350,0.9332225654749863,0.9404616450513296
1992,in school,Yes,0.06315789473684211,17350,0.059538354948670436,0.06677743452501378
1992,inadequately,No,0.896551724137931,17350,0.8920200816998504,0.9010833665760117
1992,inadequately,Yes,0.10344827586206896,17350,0.09891663342398826,0.10797991830014966
1992,general elementary,No,0.8756574004507889,17350,0.8707473787191693,0.8805674221824085
1992,general elementary,Yes,0.12434259954921112,17350,0.11943257781759148,0.12925262128083076
1992,middle vocational,No,0.8851846314845269,17350,0.8804408652841348,0.8899283976849189
1992,middle vocational,Yes,0.11481536851547317,17350,0.11007160231508113,0.1195591347158652
1992,vocational + Abi,No,0.89501312335958,17350,0.8904518243653773,0.8995744223537828
1992,vocational + Abi,Yes,0.10498687664041995,17350,0.10042557764621717,0.10954817563462273
1992,higher vocational,No,0.8872870249017037,17350,0.8825813127940697,0.8919927370093378
1992,higher vocational,Yes,0.1127129750982962,17350,0.10800726299066214,0.11741868720593025
1992,higher education,No,0.9089253187613844,17350,0.9046440818380617,0.9132065556847071
1992,higher education,Yes,0.09107468123861566,17350,0.08679344431529294,0.09535591816193838
1994,in school,No,0.9504132231404959,16642,0.9471149054237218,0.9537115408572701
1994,in school,Yes,0.049586776859504134,16642,0.04628845914273001,0.052885094576278255
1994,inadequately,No,0.8698010849909584,16642,0.8646881888889512,0.8749139810929657
1994,inadequately,Yes,0.1301989150090416,16642,0.12508601890703436,0.13531181111104884
1994,general elementary,No,0.8712871287128713,16642,0.8661991539208715,0.876375103504871
1994,general elementary,Yes,0.12871287128712872,16642,0.12362489649512895,0.13380084607912848
1994,middle vocational,No,0.8822721026110857,16642,0.877375506538892,0.8871686986832794
1994,middle vocational,Yes,0.11772789738891434,16642,0.11283130131672064,0.12262449346110804
1994,vocational + Abi,No,0.8717948717948718,16642,0.8667154630049053,0.8768742805848383
1994,vocational + Abi,Yes,0.1282051282051282,16642,0.12312571941516173,0.13328453699509465
1994,higher vocational,No,0.8704939919893191,16642,0.8653926885205202,0.875595295458118
1994,higher vocational,Yes,0.1295060080106809,16642,0.12440470454188196,0.13460731147947985
1994,higher education,No,0.9090357792601577,16642,0.9046668088553799,0.9134047496649355
1994,higher education,Yes,0.09096422073984232,16642,0.08659525033506452,0.09533319114462013
1995,in school,No,0.9236111111111112,17246,0.9196467651143866,0.9275754571078357
1995,in school,Yes,0.0763888888888889,17246,0.07242454289216431,0.08035323488561348
1995,inadequately,No,0.88,17246,0.8751499765372727,0.8848500234627273
1995,inadequately,Yes,0.12,17246,0.1151499765372726,0.12485002346272739
1995,general elementary,No,0.8585649108253837,17246,0.853364028443276,0.8637657932074914
1995,general elementary,Yes,0.14143508917461634,17246,0.1362342067925086,0.14663597155672406
1995,middle vocational,No,0.8813153961136024,17246,0.8764884244276108,0.8861423677995941
1995,middle vocational,Yes,0.11868460388639761,17246,0.1138576322004059,0.12351157557238931
1995,vocational + Abi,No,0.8763326226012793,17246,0.8714193150999718,0.8812459301025868
1995,vocational + Abi,Yes,0.12366737739872068,17246,0.11875406989741316,0.1285806849000282
1995,higher vocational,No,0.8909574468085106,17246,0.8863054611474095,0.8956094324696118
1995,higher vocational,Yes,0.10904255319148937,17246,0.10439056753038826,0.11369453885259047
1995,higher education,No,0.9031518624641833,17246,0.8987378057586274,0.9075659191697393
1995,higher education,Yes,0.09684813753581661,17246,0.09243408083026068,0.10126219424137255
1996,in school,No,0.9342105263157895,16862,0.9304685407053133,0.9379525119262657
1996,in school,Yes,0.06578947368421052,16862,0.062047488073734273,0.06953145929468676
1996,inadequately,No,0.8548057259713702,16862,0.8494881955275365,0.8601232564152038
1996,inadequately,Yes,0.14519427402862986,16862,0.13987674358479618,0.15051180447246354
1996,general elementary,No,0.8643259644560035,16862,0.8591571769278964,0.8694947519841106
1996,general elementary,Yes,0.13567403554399654,16862,0.13050524801588936,0.14084282307210372
1996,middle vocational,No,0.879004098982845,16862,0.8740816377105105,0.8839265602551796
1996,middle vocational,Yes,0.120995901017155,16862,0.11607343974482041,0.12591836228948958
1996,vocational + Abi,No,0.8747346072186837,16862,0.8697382298149273,0.87973098462244
1996,vocational + Abi,Yes,0.12526539278131635,16862,0.12026901537755999,0.1302617701850727
1996,higher vocational,No,0.8731836195508587,16862,0.8681608645395107,0.8782063745622066
1996,higher vocational,Yes,0.12681638044914134,16862,0.12179362543779333,0.13183913546048934
1996,higher education,No,0.8898353208404316,16862,0.8851094969211437,0.8945611447597195
1996,higher education,Yes,0.11016467915956843,16862,0.1054388552402805,0.11489050307885636
1997,in school,No,0.9276315789473685,16487,0.923676569152932,0.931586588741805
1997,in school,Yes,0.07236842105263158,16487,0.06841341125819504,0.07632343084706812
1997,inadequately,No,0.869281045751634,16487,0.8641354621358315,0.8744266293674365
1997,inadequately,Yes,0.13071895424836602,16487,0.12557337063256346,0.13586453786416858
1997,general elementary,No,0.8505798394290812,16487,0.8451379790599568,0.8560216997982056
1997,general elementary,Yes,0.14942016057091884,16487,0.14397830020179442,0.15486202094004325
1997,middle vocational,No,0.8786422814631122,16487,0.8736577424075285,0.8836268205186959
1997,middle vocational,Yes,0.12135771853688779,16487,0.11637317948130407,0.1263422575924715
1997,vocational + Abi,No,0.8713968957871396,16487,0.8662869183506345,0.8765068732236447
1997,vocational + Abi,Yes,0.1286031042128603,16487,0.1234931267763552,0.13371308164936543
1997,higher vocational,No,0.8821192052980132,16487,0.877196878782069,0.8870415318139575
1997,higher vocational,Yes,0.11788079470198676,16487,0.11295846818604253,0.12280312121793098
1997,higher education,No,0.9069239500567536,16487,0.9024889905403065,0.9113589095732008
1997,higher education,Yes,0.09307604994324631,16487,0.08864109042679921,0.0975110094596934
1998,in school,No,0.9398907103825137,18147,0.9364324066926663,0.9433490140723612
1998,in school,Yes,0.060109289617486336,18147,0.05665098592763888,0.06356759330733379
1998,inadequately,No,0.8645598194130926,18147,0.8595810164688853,0.8695386223572998
1998,inadequately,Yes,0.13544018058690746,18147,0.13046137764270016,0.14041898353111476
1998,general elementary,No,0.861281109751122,18147,0.8562519675498701,0.866310251952374
1998,general elementary,Yes,0.138718890248878,18147,0.13368974804762612,0.1437480324501299
1998,middle vocational,No,0.8780313837375179,18147,0.8732700050926356,0.8827927623824001
1998,middle vocational,Yes,0.12196861626248216,18147,0.11720723761759991,0.12672999490736442
1998,vocational + Abi,No,0.876984126984127,18147,0.8722052033054328,0.8817630506628211
1998,vocational + Abi,Yes,0.12301587301587301,18147,0.11823694933717885,0.12779479669456717
1998,higher vocational,No,0.8827838827838828,18147,0.8781035739083495,0.887464191659416
1998,higher vocational,Yes,0.11721611721611722,18147,0.11253580834058396,0.12189642609165047
1998,higher education,No,0.8912048805287239,18147,0.8866743700780283,0.8957353909794196
1998,higher education,Yes,0.10879511947127606,18147,0.10426460902058043,0.11332562992197168
1999,in school,No,0.9298245614035088,17396,0.9260285767616399,0.9336205460453777
1999,in school,Yes,0.07017543859649122,17396,0.06637945395462226,0.07397142323836019
1999,inadequately,No,0.8820754716981132,17396,0.8772827046735776,0.8868682387226487
1999,inadequately,Yes,0.1179245283018868,17396,0.1131317612773512,0.1227172953264224
1999,general elementary,No,0.8532148900169205,17396,0.8479559092060134,0.8584738708278277
1999,general elementary,Yes,0.14678510998307953,17396,0.1415261291721724,0.15204409079398667
1999,middle vocational,No,0.8803295273883509,17396,0.8755061914672861,0.8851528633094157
1999,middle vocational,Yes,0.11967047261164908,17396,0.11484713669058429,0.12449380853271387
1999,vocational + Abi,No,0.8904382470119522,17396,0.8857966999202647,0.8950797941036397
1999,vocational + Abi,Yes,0.10956175298804781,17396,0.10492020589636024,0.11420330007973538
1999,higher vocational,No,0.8771498771498771,17396,0.8722717167891699,0.8820280375105843
1999,higher vocational,Yes,0.12285012285012285,17396,0.11797196248941567,0.12772828321083005
1999,higher education,No,0.8870720490546755,17396,0.8823686530765599,0.8917754450327912
1999,higher education,Yes,0.11292795094532447,17396,0.10822455496720879,0.11763134692344016
2000,in school,No,0.9552845528455285,30607,0.9529690737941091,0.9576000318969479
2000,in school,Yes,0.044715447154471545,30607,0.04239996810305221,0.04703092620589088
2000,inadequately,No,0.8740554156171285,30607,0.8703383098188929,0.8777725214153641
2000,inadequately,Yes,0.12594458438287154,30607,0.12222747858463598,0.1296616901811071
2000,general elementary,No,0.8613138686131386,30607,0.8574418010507044,0.8651859361755728
2000,general elementary,Yes,0.1386861313868613,30607,0.13481406382442712,0.1425581989492955
2000,middle vocational,No,0.8786050156739812,30607,0.8749461800376945,0.8822638513102679
2000,middle vocational,Yes,0.1213949843260188,30607,0.11773614868973215,0.12505381996230547
2000,vocational + Abi,No,0.8871978513876455,30607,0.8836536808069977,0.8907420219682933
2000,vocational + Abi,Yes,0.11280214861235452,30607,0.10925797803170674,0.1163463191930023
2000,higher vocational,No,0.8760638297872341,30607,0.8723722471012098,0.8797554124732584
2000,higher vocational,Yes,0.12393617021276596,30607,0.1202445875267416,0.12762775289879033
2000,higher education,No,0.9,30607,0.8966390121359407,0.9033609878640594
2000,higher education,Yes,0.1,30607,0.09663901213594063,0.10336098786405938
2001,in school,No,0.952054794520548,27798,0.9495431807217067,0.9545664083193892
2001,in school,Yes,0.04794520547945205,27798,0.04543359168061076,0.05045681927829335
2001,inadequately,No,0.8849840255591054,27798,0.8812334657671967,0.888734585351014
2001,inadequately,Yes,0.11501597444089456,27798,0.11126541464898597,0.11876653423280316
2001,general elementary,No,0.8598006644518272,27798,0.8557191516600662,0.8638821772435883
2001,general elementary,Yes,0.14019933554817277,27798,0.13611782275641165,0.14428084833993388
2001,middle vocational,No,0.8757909335182457,27798,0.8719136624242161,0.8796682046122752
2001,middle vocational,Yes,0.12420906648175435,27798,0.12033179538772483,0.1280863375757839
2001,vocational + Abi,No,0.8853383458646616,27798,0.8815928179783753,0.889083873750948
2001,vocational + Abi,Yes,0.11466165413533834,27798,0.11091612624905203,0.11840718202162465
2001,higher vocational,No,0.8768679019725045,27798,0.8730051037560708,0.8807307001889383
2001,higher vocational,Yes,0.12313209802749552,27798,0.11926929981106171,0.12699489624392932
2001,higher education,No,0.8981900452488688,27798,0.8946351358476072,0.9017449546501304
2001,higher education,Yes,0.10180995475113122,27798,0.09825504534986963,0.10536486415239281
2002,in school,No,0.9425981873111783,28961,0.939919170750546,0.9452772038718106
2002,in school,Yes,0.05740181268882175,28961,0.0547227961281895,0.06008082924945401
2002,inadequately,No,0.8701754385964913,28961,0.8663043675954295,0.874046509597553
2002,inadequately,Yes,0.12982456140350876,28961,0.12595349040244705,0.13369563240457047
2002,general elementary,No,0.8519971469329529,28961,0.8479073343338971,0.8560869595320088
2002,general elementary,Yes,0.14800285306704708,28961,0.14391304046799125,0.1520926656661029
2002,middle vocational,No,0.8806370639660694,28961,0.8769029934000283,0.8843711345321106
2002,middle vocational,Yes,0.11936293603393058,28961,0.11562886546788946,0.1230970065999717
2002,vocational + Abi,No,0.8858369098712446,28961,0.8821743136895523,0.8894995060529369
2002,vocational + Abi,Yes,0.11416309012875536,28961,0.11050049394706307,0.11782568631044765
2002,higher vocational,No,0.8793796668581275,28961,0.8756286607950097,0.8831306729212454
2002,higher vocational,Yes,0.12062033314187248,28961,0.11686932707875462,0.12437133920499034
2002,higher education,No,0.8959982409850483,28961,0.8924824486462888,0.8995140333238079
2002,higher education,Yes,0.10400175901495162,28961,0.10048596667619207,0.10751755135371117
2003,in school,No,0.9452449567723343,27727,0.9425670905472902,0.9479228229973785
2003,in school,Yes,0.05475504322766571,27727,0.052077177002621565,0.05743290945270985
2003,inadequately,No,0.8773234200743495,27727,0.8734618375396858,0.8811850026090132
2003,inadequately,Yes,0.12267657992565056,27727,0.11881499739098682,0.12653816246031432
2003,general elementary,No,0.8590960881124193,27727,0.8550007758087417,0.863191400416097
2003,general elementary,Yes,0.1409039118875807,27727,0.136808599583903,0.14499922419125838
2003,middle vocational,No,0.878423574075748,27727,0.8745769361668843,0.8822702119846118
2003,middle vocational,Yes,0.12157642592425201,27727,0.1177297880153883,0.12542306383311572
2003,vocational + Abi,No,0.891398783666377,27727,0.8877364492906339,0.8950611180421202
2003,vocational + Abi,Yes,0.10860121633362294,27727,0.10493888195787975,0.11226355070936613
2003,higher vocational,No,0.8824228028503563,27727,0.8786313597493076,0.8862142459514051
2003,higher vocational,Yes,0.11757719714964371,27727,0.11378575404859492,0.1213686402506925
2003,higher education,No,0.8903730999539383,27727,0.8866956293298598,0.8940505705780168
2003,higher education,Yes,0.10962690004606172,27727,0.10594942942198318,0.11330437067014026
2004,in school,No,0.9508670520231214,26790,0.9482787436014039,0.9534553604448389
2004,in school,Yes,0.049132947976878616,26790,0.04654463955516113,0.0517212563985961
2004,inadequately,No,0.8588235294117647,26790,0.8546538483039803,0.862993210519549
2004,inadequately,Yes,0.1411764705882353,26790,0.13700678948045092,0.14534615169601967
2004,general elementary,No,0.8597122302158273,26790,0.8555535438111763,0.8638709166204783
2004,general elementary,Yes,0.14028776978417265,26790,0.13612908337952168,0.14444645618882362
2004,middle vocational,No,0.8762445333581464,26790,0.8723011902052904,0.8801878765110025
2004,middle vocational,Yes,0.12375546664185354,26790,0.11981212348899745,0.12769880979470963
2004,vocational + Abi,No,0.9012987012987013,26790,0.8977270790409809,0.9048703235564216
2004,vocational + Abi,Yes,0.0987012987012987,26790,0.09512967644357836,0.10227292095901905
2004,higher vocational,No,0.8665033680342927,26790,0.8624305969884907,0.8705761390800948
2004,higher vocational,Yes,0.1334966319657073,26790,0.1294238609199053,0.1375694030115093
2004,higher education,No,0.8903150525087514,26790,0.8865729550984234,0.8940571499190795
2004,higher education,Yes,0.10968494749124855,26790,0.1059428500809205,0.1134270449015766
2005,in school,No,0.9705093833780161,25520,0.968433717087167,0.9725850496688652
2005,in school,Yes,0.029490616621983913,25520,0.027414950331134825,0.031566282912833005
2005,inadequately,No,0.8770491803278688,25520,0.8730202159830122,0.8810781446727255
2005,inadequately,Yes,0.12295081967213115,25520,0.1189218553272745,0.12697978401698778
2005,general elementary,No,0.8723496321938555,25520,0.8682554038292953,0.8764438605584157
2005,general elementary,Yes,0.12765036780614453,25520,0.12355613944158436,0.1317445961707047
2005,middle vocational,No,0.8850676072898295,25520,0.8811544691133156,0.8889807454663433
2005,middle vocational,Yes,0.11493239271017049,25520,0.1110192545336566,0.11884553088668437
2005,vocational + Abi,No,0.9067495559502664,25520,0.9031818843901044,0.9103172275104284
2005,vocational + Abi,Yes,0.09325044404973357,25520,0.08968277248957157,0.09681811560989556
2005,higher vocational,No,0.8809523809523809,25520,0.8769790722346379,0.884925689670124
2005,higher vocational,Yes,0.11904761904761904,25520,0.11507431032987604,0.12302092776536204
2005,higher education,No,0.892874337987482,25520,0.8890798108224635,0.8966688651525004
2005,higher education,Yes,0.10712566201251805,25520,0.10333113484749959,0.11092018917753652
2006,in school,No,0.9493333333333334,27321,0.9467327048942896,0.9519339617723771
2006,in school,Yes,0.050666666666666665,27321,0.048066038227622974,0.053267295105710356
2006,inadequately,No,0.8744769874476988,27321,0.8705483346836121,0.8784056402117854
2006,inadequately,Yes,0.12552301255230125,27321,0.12159435978821467,0.12945166531638783
2006,general elementary,No,0.8572008113590264,27321,0.8530521123045968,0.861349510413456
2006,general elementary,Yes,0.14279918864097363,27321,0.13865048958654397,0.1469478876954033
2006,middle vocational,No,0.881374321880651,27321,0.877540099247106,0.8852085445141961
2006,middle vocational,Yes,0.118625678119349,27321,0.11479145548580395,0.12245990075289405
2006,vocational + Abi,No,0.8845836768342952,27321,0.8807947968082538,0.8883725568603366
2006,vocational + Abi,Yes,0.11541632316570487,27321,0.1116274431396635,0.11920520319174624
2006,higher vocational,No,0.8828172434729812,27321,0.8790032931299848,0.8866311938159775
2006,higher vocational,Yes,0.11718275652701882,27321,0.11336880618402241,0.12099670687001522
2006,higher education,No,0.8956464668562678,27321,0.8920212861236791,0.8992716475888565
2006,higher education,Yes,0.10435353314373222,27321,0.10072835241114356,0.10797871387632088
2007,in school,No,0.9378698224852071,25385,0.9349002764267843,0.9408393685436299
2007,in school,Yes,0.0621301775147929,25385,0.05916063145637011,0.0650997235732157
2007,inadequately,No,0.8518518518518519,25385,0.8474816888393053,0.8562220148643984
2007,inadequately,Yes,0.14814814814814814,25385,0.14377798513560158,0.1525183111606947
2007,general elementary,No,0.8510928961748634,25385,0.8467135056064284,0.8554722867432983
2007,general elementary,Yes,0.1489071038251366,25385,0.14452771325670172,0.1532864943935715
2007,middle vocational,No,0.8818897637795275,25385,0.877919508724343,0.8858600188347121
2007,middle vocational,Yes,0.11811023622047244,25385,0.11413998116528783,0.12208049127565705
2007,vocational + Abi,No,0.8927958833619211,25385,0.8889900540354693,0.8966017126883729
2007,vocational + Abi,Yes,0.1072041166380789,25385,0.10339828731162715,0.11100994596453065
2007,higher vocational,No,0.8790849673202614,25385,0.8750742406769748,0.883095693963548
2007,higher vocational,Yes,0.12091503267973856,25385,0.11690430603645198,0.12492575932302515
2007,higher education,No,0.8843785632839225,25385,0.8804448221976799,0.8883123043701651
2007,higher education,Yes,0.11562143671607754,25385,0.11168769562983502,0.11955517780232006
2008,in school,No,0.9461756373937678,23673,0.9433008564934268,0.9490504182941087
2008,in school,Yes,0.053824362606232294,23673,0.05094958170589125,0.05669914350657334
2008,inadequately,No,0.9005524861878453,23673,0.8967402403214557,0.904364732054235
2008,inadequately,Yes,0.09944751381215469,23673,0.09563526794576505,0.10325975967854434
2008,general elementary,No,0.8606393606393606,23673,0.8562276188152599,0.8650511024634614
2008,general elementary,Yes,0.13936063936063936,23673,0.13494889753653866,0.14377238118474006
2008,middle vocational,No,0.8805400948258091,23673,0.8764085252263398,0.8846716644252783
2008,middle vocational,Yes,0.11945990517419089,23673,0.11532833557472166,0.12359147477366011
2008,vocational + Abi,No,0.8953168044077136,23673,0.8914168792196914,0.8992167295957357
2008,vocational + Abi,Yes,0.1046831955922865,23673,0.10078327040426431,0.1085831207803087
2008,higher vocational,No,0.8816442239546421,23673,0.8775292145291989,0.8857592333800854
2008,higher vocational,Yes,0.11835577604535791,23673,0.11424076661991459,0.12247078547080123
2008,higher education,No,0.8880382775119617,23673,0.8840214789689163,0.8920550760550072
2008,higher education,Yes,0.11196172248803828,23673,0.10794492394499283,0.11597852103108372
2009,in school,No,0.9423076923076923,21983,0.9392254419252284,0.9453899426901562
2009,in school,Yes,0.057692307692307696,21983,0.05461005730984384,0.06077455807477155
2009,inadequately,No,0.8841463414634146,21983,0.8799154727904492,0.88837721013638
2009,inadequately,Yes,0.11585365853658537,21983,0.11162278986361993,0.12008452720955082
2009,general elementary,No,0.8586651710600112,21983,0.8540599645070439,0.8632703776129784
2009,general elementary,Yes,0.14133482893998878,21983,0.13672962238702147,0.1459400354929561
2009,middle vocational,No,0.8642849242340449,21983,0.8597574591785374,0.8688123892895524
2009,middle vocational,Yes,0.1357150757659551,21983,0.13118761071044763,0.14024254082146256
2009,vocational + Abi,No,0.8995983935742972,21983,0.8956254970135457,0.9035712901350487
2009,vocational + Abi,Yes,0.10040160642570281,21983,0.09642870986495136,0.10437450298645426
2009,higher vocational,No,0.8629518072289156,21983,0.8584056702297159,0.8674979442281153
2009,higher vocational,Yes,0.13704819277108435,21983,0.1325020557718846,0.1415943297702841
2009,higher education,No,0.8843098311817279,21983,0.8800815579333854,0.8885381044300704
2009,higher education,Yes,0.1156901688182721,21983,0.11146189556992961,0.11991844206661459
2010,in school,No,0.9420289855072463,35837,0.9396094732239708,0.9444484977905219
2010,in school,Yes,0.057971014492753624,35837,0.055551502209478125,0.06039052677602912
2010,inadequately,No,0.8005865102639296,35837,0.7964496424036881,0.804723378124171
