year,ple0053,pgisced97,sex,proportion,n,lower_confidence,upper_confidence
1986,No,middle vocational,female,0.21624649859943978,13742,0.209363219358283,0.22312977784059657
1986,No,general elementary,female,0.17714285714285713,13742,0.17075941180927112,0.18352630247644314
1986,No,general elementary,male,0.09254901960784313,13742,0.0877036311815916,0.09739440803409467
1986,No,higher education,male,0.05198879551820728,13742,0.04827692590573529,0.05570066513067927
1986,No,inadequately,female,0.04280112044817927,13742,0.039416891320217716,0.04618534957614082
1986,No,higher vocational,male,0.03282913165266106,13742,0.029849844248627883,0.03580841905669424
1986,No,inadequately,male,0.030028011204481793,13742,0.02717453680696794,0.03288148560199564
1986,No,higher vocational,female,0.024089635854341738,13742,0.021526030429449783,0.026653241279233693
1986,No,higher education,female,0.023529411764705882,13742,0.020995063948784958,0.026063759580626806
1986,No,vocational + Abi,male,0.016246498599439777,13742,0.014132746102940118,0.018360251095939438
1986,No,vocational + Abi,female,0.010756302521008404,13742,0.009031599796582683,0.012481005245434124
1986,No,in school,male,0.006274509803921568,13742,0.004954265764530423,0.007594753843312714
1986,No,in school,female,0.0033613445378151263,13742,0.002393609471837278,0.004329079603792974
1987,Yes,middle vocational,female,0.26916666666666667,13496,0.26168370796496954,0.2766496253683638
1987,Yes,middle vocational,male,0.22,13496,0.21301104605978669,0.22698895394021332
1987,Yes,general elementary,female,0.2125,13496,0.2055982649213813,0.21940173507861868
1987,Yes,general elementary,male,0.07166666666666667,13496,0.06731491492746657,0.07601841840586678
1987,Yes,inadequately,female,0.0525,13496,0.048737098955080146,0.05626290104491985
1987,Yes,higher education,male,0.0375,13496,0.03429469368246783,0.040705306317532164
1987,Yes,higher vocational,female,0.0375,13496,0.03429469368246783,0.040705306317532164
1987,Yes,higher education,female,0.028333333333333332,13496,0.02553395869131895,0.031132707975347715
1987,Yes,inadequately,male,0.024166666666666666,13496,0.021575772119392597,0.026757561213940736
1987,Yes,higher vocational,male,0.0225,13496,0.01999790855118018,0.02500209144881982
1987,Yes,vocational + Abi,male,0.010833333333333334,13496,0.009086830372827459,0.012579836293839209
1987,Yes,vocational + Abi,female,0.009166666666666667,13496,0.007558764722212861,0.010774568611120472
1987,Yes,in school,female,0.0033333333333333335,13496,0.0023608820002553417,0.004305784666411325
1987,Yes,in school,male,0.0008333333333333334,13496,0.00034649823392525307,0.0013201684327414137
1987,No,middle vocational,male,0.27697516930022575,13496,0.2694251065521296,0.2845252320483219
1987,No,middle vocational,female,0.2144469525959368,13496,0.20752224826163645,0.22137165693023714
1987,No,general elementary,female,0.17031602708803611,13496,0.16397386049122809,0.17665819368484414
1987,No,general elementary,male,0.09525959367945824,13496,0.09030657583938018,0.10021261151953631
1987,No,higher education,male,0.05056433408577878,13496,0.04686768306175633,0.054260985109801235
1987,No,inadequately,female,0.041873589164785556,13496,0.03849422467452036,0.045252953655050755
1987,No,higher vocational,male,0.03295711060948081,13496,0.029945138338509435,0.03596908288045218
1987,No,inadequately,male,0.0309255079006772,13496,0.02800478377407408,0.03384623202728032
1987,No,higher education,female,0.02415349887133183,13496,0.02156329280033651,0.026743704942327147
1987,No,higher vocational,female,0.022573363431151242,13496,0.020067290194509275,0.02507943666779321
1987,No,vocational + Abi,male,0.01636568848758465,13496,0.014225078676910356,0.018506298298258943
1987,No,vocational + Abi,female,0.011851015801354402,13496,0.010025260630032182,0.013676770972676623
1987,No,in school,male,0.006997742663656885,13496,0.005591346612765389,0.00840413871454838
1987,No,in school,female,0.004740406320541761,13496,0.0035815502312942864,0.005899262409789234
1988,Yes,middle vocational,female,0.24013722126929674,12817,0.23274184619149613,0.24753259634709734
1988,Yes,general elementary,female,0.2221269296740995,12817,0.2149304872628819,0.2293233720853171
1988,Yes,middle vocational,male,0.22126929674099485,12817,0.21408280210067362,0.22845579138131608
1988,Yes,general elementary,male,0.08061749571183534,12817,0.07590418958095894,0.08533080184271173
1988,Yes,inadequately,female,0.04974271012006861,12817,0.04597872233177127,0.05350669790836595
1988,Yes,higher vocational,male,0.04202401372212693,12817,0.03855034054338186,0.04549768690087199
1988,Yes,higher education,male,0.03173241852487135,12817,0.02869774370061433,0.03476709334912837
1988,Yes,higher vocational,female,0.02830188679245283,12817,0.025430866555972844,0.031172907028932818
1988,Yes,inadequately,male,0.02830188679245283,12817,0.025430866555972844,0.031172907028932818
1988,Yes,higher education,female,0.025728987993138937,12817,0.022987955891454834,0.02847002009482304
1988,Yes,vocational + Abi,female,0.012864493996569469,12817,0.010913537343951637,0.0148154506491873
1988,Yes,vocational + Abi,male,0.011149228130360206,12817,0.009331409045883173,0.012967047214837239
1988,Yes,in school,female,0.003430531732418525,12817,0.0024182593495167435,0.004442804115320306
1988,Yes,in school,male,0.002572898799313894,12817,0.0016958680637380328,0.003449929534889755
1988,No,middle vocational,male,0.2750712927756654,12817,0.2673403374693756,0.2828022480819552
1988,No,middle vocational,female,0.22088878326996197,12817,0.21370671648731598,0.22807085005260797
1988,No,general elementary,female,0.17015209125475286,12817,0.16364658982392796,0.17665759268557776
1988,No,general elementary,male,0.0971958174904943,12817,0.09206739910073224,0.10232423588025637
1988,No,higher education,male,0.05168726235741445,12817,0.047854336343312875,0.055520188371516024
1988,No,inadequately,female,0.04182509505703422,12817,0.038359293091534206,0.04529089702253423
1988,No,higher vocational,male,0.03101235741444867,12817,0.028011195760891353,0.03401351906800599
1988,No,inadequately,male,0.027923003802281368,12817,0.02507070985813501,0.030775297746427725
1988,No,higher education,female,0.023645437262357415,12817,0.021014924979153023,0.026275949545561807
1988,No,higher vocational,female,0.023170152091254753,12817,0.020565577603997784,0.025774726578511722
1988,No,vocational + Abi,male,0.01651615969581749,12817,0.014309674438138907,0.01872264495349607
1988,No,vocational + Abi,female,0.012000950570342206,12817,0.010115787315267778,0.013886113825416633
1988,No,in school,male,0.004871673003802281,12817,0.003666244411358131,0.006077101596246432
1988,No,in school,female,0.004039923954372623,12817,0.0029417517702511496,0.005138096138494097
1989,Yes,middle vocational,female,0.26881720430107525,12393,0.26101154918359215,0.27662285941855835
1989,Yes,middle vocational,male,0.224910394265233,12393,0.21755935798141054,0.23226143054905543
1989,Yes,general elementary,female,0.2132616487455197,12393,0.2060499199147726,0.2204733775762668
1989,Yes,general elementary,male,0.07974910394265233,12393,0.07497948287461702,0.08451872501068765
1989,Yes,inadequately,female,0.05465949820788531,12393,0.0506573349624514,0.05866166145331921
1989,Yes,higher vocational,female,0.02867383512544803,12393,0.025735554427569078,0.03161211582332698
1989,Yes,inadequately,male,0.027777777777777776,12393,0.02488443846543271,0.03067111709012284
1989,Yes,higher education,male,0.025985663082437275,12393,0.023184635258490682,0.028786690906383867
1989,Yes,higher vocational,male,0.024193548387096774,12393,0.021488347794655565,0.026898748979537982
1989,Yes,higher education,female,0.01971326164874552,12393,0.01726575627892839,0.022160767018562646
1989,Yes,vocational + Abi,female,0.017025089605734768,12393,0.014747456502878554,0.019302722708590982
1989,Yes,vocational + Abi,male,0.010752688172043012,12393,0.008936843016879192,0.01256853332720683
1989,Yes,in school,female,0.002688172043010753,12393,0.0017765562057983442,0.003599787880223162
1989,Yes,in school,male,0.0017921146953405018,12393,0.00104744917561186,0.0025367802150691437
1989,No,middle vocational,male,0.2757905017702356,12393,0.26792204420115967,0.28365895933931157
1989,No,middle vocational,female,0.21889879135636675,12393,0.21161859348673412,0.22617898922599938
1989,No,general elementary,female,0.1673788304236357,12393,0.1608061603103163,0.17395150053695507
1989,No,general elementary,male,0.09547063850567697,12393,0.09029678539658895,0.10064449161476499
1989,No,higher education,male,0.05383958002685875,12393,0.04986582521730395,0.05781333483641355
1989,No,inadequately,female,0.04016603589305335,12393,0.036709067655441005,0.043623004130665693
1989,No,higher vocational,male,0.032474667317787816,12393,0.02935382824753088,0.035595506388044755
1989,No,inadequately,male,0.02661457697472836,12393,0.023780771405811883,0.02944838254364484
1989,No,higher education,female,0.024905383958002687,12393,0.0221616762300407,0.027649091685964675
1989,No,higher vocational,female,0.023074105725796604,12393,0.02043071661770993,0.02571749483388328
1989,No,vocational + Abi,male,0.017580271029178366,12393,0.015266453178316184,0.019894088880040548
1989,No,vocational + Abi,female,0.013795629349285802,12393,0.011741999979475178,0.015849258719096426
1989,No,in school,male,0.005249664265657429,12393,0.00397736095127327,0.006521967580041587
1989,No,in school,female,0.004761323403735807,12393,0.003549343804498958,0.005973303002972657
1991,Yes,middle vocational,female,0.26654898499558694,17756,0.2600453287743527,0.27305264121682116
1991,Yes,middle vocational,male,0.22065313327449249,17756,0.21455349684638933,0.22675276970259564
1991,Yes,general elementary,female,0.1994704324801412,17756,0.19359267779384243,0.20534818716644
1991,Yes,general elementary,male,0.08120035304501325,17756,0.07718269590778461,0.08521801018224189
1991,Yes,inadequately,female,0.03971756398940865,17756,0.036844969666243454,0.042590158312573845
1991,Yes,higher vocational,female,0.03618711385701677,17756,0.03344012535975017,0.03893410235428337
1991,Yes,higher education,female,0.03353927625772286,17756,0.030891066074620686,0.03618748644082503
1991,Yes,higher education,male,0.02824360105913504,17756,0.025806787839892847,0.030680414278377234
1991,Yes,higher vocational,male,0.02736098852603707,17756,0.02496146375586488,0.02976051329620926
1991,Yes,vocational + Abi,male,0.02383053839364519,17756,0.021587105729427316,0.026073971057863066
1991,Yes,vocational + Abi,female,0.02030008826125331,17756,0.018225752757298302,0.02237442376520832
1991,Yes,inadequately,male,0.02030008826125331,17756,0.018225752757298302,0.02237442376520832
1991,Yes,in school,female,0.00176522506619594,17756,0.0011477777694009835,0.0023826723629908966
1991,Yes,in school,male,0.00088261253309797,17756,0.00044581838960645285,0.001319406676589487
1991,No,middle vocational,male,0.272107985366469,17756,0.2655618101717127,0.27865416056122533
1991,No,middle vocational,female,0.22631512552037342,17756,0.22016020645257403,0.2324700445881728
1991,No,general elementary,female,0.16185189857449225,17756,0.15643435036038875,0.16726944678859576
1991,No,general elementary,male,0.09158571969219124,17756,0.08734304864038732,0.09582839074399517
1991,No,higher education,male,0.05676800807367226,17756,0.05336436044574546,0.060171655701599054
1991,No,inadequately,female,0.040242210167781005,17756,0.037351495417693774,0.043132924917868236
1991,No,higher vocational,male,0.032799293553677306,17756,0.030179457885600884,0.03541912922175373
1991,No,inadequately,male,0.027627097262520498,17756,0.025216261887485835,0.03003793263755516
1991,No,higher education,female,0.0251040746814684,17756,0.02280297866870868,0.02740517069422812
1991,No,higher vocational,female,0.023337958874731928,17756,0.02111727319149354,0.025558644557970318
1991,No,vocational + Abi,male,0.018544215970732938,17756,0.01655984387727045,0.020528588064195427
1991,No,vocational + Abi,female,0.013498170808628737,17756,0.011800826649017057,0.015195514968240417
1991,No,in school,male,0.006433707581682856,17756,0.005257693324741837,0.007609721838623875
1991,No,in school,female,0.0037845338715781504,17756,0.0028813704476042027,0.004687697295552098
1992,Yes,middle vocational,female,0.2950138504155125,17350,0.2882277883544617,0.30179991247656324
1992,Yes,middle vocational,male,0.23684210526315788,17350,0.23051590422861234,0.24316830629770342
1992,Yes,general elementary,female,0.1703601108033241,17350,0.16476594800096375,0.17595427360568447
1992,Yes,higher education,female,0.061634349030470915,17350,0.05805582622314789,0.06521287183779394
1992,Yes,general elementary,male,0.05886426592797784,17350,0.055361925721776194,0.062366606134179485
1992,Yes,higher education,male,0.04224376731301939,17350,0.039250709220921276,0.0452368254051175
1992,Yes,higher vocational,male,0.03462603878116344,17350,0.03190549620088433,0.037346581361442546
1992,Yes,inadequately,female,0.027008310249307478,17350,0.024596130849730675,0.02942048964888428
1992,Yes,higher vocational,female,0.024930747922437674,17350,0.022610727988928006,0.027250767855947343
1992,Yes,inadequately,male,0.01662049861495845,17350,0.014718155146594927,0.018522842083321972
1992,Yes,vocational + Abi,male,0.015235457063711912,17350,0.013412819665644607,0.017058094461779215
1992,Yes,vocational + Abi,female,0.012465373961218837,17350,0.010814419272982977,0.014116328649454698
1992,Yes,in school,female,0.0034626038781163434,17350,0.002588517126626639,0.004336690629606048
1992,Yes,in school,male,0.0006925207756232687,17350,0.00030107437495054595,0.0010839671762959914
1992,No,middle vocational,male,0.269952639887739,17350,0.2633468365722968,0.2765584432031812
1992,No,middle vocational,female,0.24934222066304157,17350,0.24290460213649018,0.25577983918959296
1992,No,general elementary,female,0.13225749868444134,17350,0.12721655415014418,0.1372984432187385
1992,No,higher education,male,0.07419750920891072,17350,0.0702975490767508,0.07809746934107063
1992,No,general elementary,male,0.07218031924223821,17350,0.06832954976026263,0.07603108872421378
1992,No,higher education,female,0.057095246447991584,17350,0.0536426945116741,0.06054779838430907
1992,No,higher vocational,male,0.03876512892475004,17350,0.035892750163250664,0.04163750768624942
1992,No,inadequately,female,0.028854586914576392,17350,0.026363689200665286,0.0313454846284875
1992,No,higher vocational,female,0.020610419224697422,17350,0.018496309692787684,0.02272452875660716
1992,No,inadequately,male,0.019031748815997195,17350,0.01699858132846101,0.02106491630353338
1992,No,vocational + Abi,male,0.017102262760919137,17350,0.015173018190018081,0.019031507331820192
1992,No,vocational + Abi,female,0.012804771092790738,17350,0.011131779474178316,0.01447776271140316
1992,No,in school,male,0.00456060340291177,17350,0.003558009872825345,0.005563196932998195
1992,No,in school,female,0.0032450447289949134,17350,0.0023987709649740023,0.004091318493015824
1994,Yes,middle vocational,female,0.3168724279835391,16642,0.3098036157543965,0.32394124021268167
1994,Yes,middle vocational,male,0.21193415637860083,16642,0.2057249650458378,0.21814334771136387
1994,Yes,general elementary,female,0.15432098765432098,16642,0.14883229912953352,0.15980967617910843
1994,Yes,general elementary,male,0.059670781893004114,16642,0.056071845738923355,0.06326971804708487
1994,Yes,higher education,female,0.05829903978052126,16642,0.05473911747243362,0.06185896208860891
1994,Yes,higher education,male,0.04458161865569273,16642,0.04144596544902888,0.04771727186235659
1994,Yes,higher vocational,male,0.04046639231824417,16642,0.037472538082933216,0.043460246553555126
1994,Yes,inadequately,female,0.033607681755829906,16642,0.030869581630639534,0.03634578188102028
1994,Yes,higher vocational,female,0.02606310013717421,16642,0.0236424514783546,0.028483748795993823
1994,Yes,vocational + Abi,female,0.025377229080932786,16642,0.022987802506128023,0.02776665565573755
1994,Yes,inadequately,male,0.01577503429355281,16642,0.013881881541674416,0.017668187045431206
1994,Yes,vocational + Abi,male,0.008916323731138546,16642,0.007488083085706408,0.010344564376570685
1994,Yes,in school,male,0.0027434842249657062,16642,0.0019487754883288333,0.003538192961602579
1994,Yes,in school,female,0.0013717421124828531,16642,0.0008094118271631834,0.001934072397802523
1994,No,middle vocational,male,0.2735720142115332,16642,0.26679894630146034,0.2803450821216061
1994,No,middle vocational,female,0.25280131183383436,16642,0.24619801189458937,0.2594046117730794
1994,No,general elementary,female,0.12480641340985697,16642,0.11978502486798441,0.12982780195172955
1994,No,higher education,male,0.07697913819805047,16642,0.07292922613503745,0.08102905026106348
1994,No,general elementary,male,0.06759588229935319,16642,0.06378157635752274,0.07141018824118364
1994,No,higher education,female,0.0595791199781361,16642,0.05598277382792494,0.06317546612834725
1994,No,higher vocational,male,0.03789742188211715,16642,0.03499628089394477,0.04079856287028953
1994,No,inadequately,female,0.02559897968479548,16642,0.023199409233124732,0.02799855013646623
1994,No,higher vocational,female,0.021499498952354923,16642,0.019295821601326535,0.02370317630338331
1994,No,vocational + Abi,male,0.018402113510066504,16642,0.01636012181026676,0.020444105209866247
1994,No,inadequately,male,0.018219914366402478,16642,0.01618786812027249,0.020251960612532465
1994,No,vocational + Abi,female,0.01257174091281771,16642,0.010878948126480466,0.014264533699154954
1994,No,in school,female,0.0052837751662567186,16642,0.004182299066534936,0.006385251265978501
1994,No,in school,male,0.005192675594424706,16642,0.004100686263156823,0.00628466492569259
1995,Yes,middle vocational,female,0.2938076416337286,17246,0.2870092695413763,0.30060601372608087
1995,Yes,middle vocational,male,0.22924901185770752,17246,0.2229753275415877,0.23552269617382735
1995,Yes,general elementary,female,0.1673254281949934,17246,0.1617544622429648,0.17289639414702201
1995,Yes,higher education,female,0.05928853754940711,17246,0.055763810695079886,0.06281326440373433
1995,Yes,general elementary,male,0.05731225296442688,17246,0.053843131132288446,0.06078137479656531
1995,Yes,higher education,male,0.05204216073781291,17246,0.04872715677786993,0.055357164697755895
1995,Yes,inadequately,female,0.028326745718050064,17246,0.025850633364712584,0.030802858071387544
1995,Yes,higher vocational,female,0.02766798418972332,17246,0.02522000380893344,0.0301159645705132
1995,Yes,higher vocational,male,0.026350461133069828,17246,0.023959858895796722,0.028741063370342934
1995,Yes,vocational + Abi,female,0.023715415019762844,17246,0.021444423768670156,0.025986406270855533
1995,Yes,vocational + Abi,male,0.014492753623188406,17246,0.01270907237713083,0.016276434869245984
1995,Yes,inadequately,male,0.013175230566534914,17246,0.011473420793247951,0.014877040339821877
1995,Yes,in school,male,0.003952569169960474,17246,0.003016103999063943,0.004889034340857005
1995,Yes,in school,female,0.0032938076416337285,17246,0.002438653161952484,0.004148962121314973
1995,No,middle vocational,male,0.2697450525940453,17246,0.2631209678716759,0.2763691373164147
1995,No,middle vocational,female,0.2558388304510608,17246,0.24932661720447588,0.2623510436976458
1995,No,general elementary,female,0.11811374576573365,17246,0.11329683735711286,0.12293065417435443
1995,No,higher education,male,0.07791050098056694,17246,0.0739101654731616,0.08191083648797229
1995,No,general elementary,male,0.06641112497771438,17246,0.0626948303893356,0.07012741956609317
1995,No,higher education,female,0.06257799964343021,17246,0.05896314956981728,0.06619284971704313
1995,No,higher vocational,male,0.03850953824211089,17246,0.035637643449341894,0.041381433034879886
1995,No,inadequately,female,0.024514173649491888,17246,0.022206199228229133,0.026822148070754642
1995,No,higher vocational,female,0.0212159030130148,17246,0.019065172020725225,0.023366634005304372
1995,No,vocational + Abi,male,0.020146193617400606,17246,0.018049239035102905,0.022243148199698307
1995,No,inadequately,male,0.016669638081654482,17246,0.0147587964691777,0.018580479694131267
1995,No,vocational + Abi,female,0.01649135318238545,17246,0.01459058515522002,0.01839212120955088
1995,No,in school,female,0.006239971474416117,17246,0.0050646844407606605,0.007415258508071574
1995,No,in school,male,0.005615974326974505,17246,0.004500649147665354,0.006731299506283656
1996,Yes,middle vocational,female,0.29935064935064937,16862,0.2924380403406705,0.30626325836062823
1996,Yes,middle vocational,male,0.21818181818181817,16862,0.2119478627912498,0.22441577357238654
1996,Yes,general elementary,female,0.14805194805194805,16862,0.142691326487881,0.1534125696160151
1996,Yes,higher education,female,0.06753246753246753,16862,0.06374477517517299,0.07132015988976206
1996,Yes,higher education,male,0.05844155844155844,16862,0.054900883446823534,0.061982233436293346
1996,Yes,general elementary,male,0.05519480519480519,16862,0.051747960088857826,0.05864165030075256
1996,Yes,higher vocational,male,0.031818181818181815,16862,0.029168963985337786,0.03446739965102585
1996,Yes,higher vocational,female,0.03051948051948052,16862,0.027923152018099466,0.03311580902086157
1996,Yes,inadequately,female,0.02922077922077922,16862,0.02667859123901479,0.03176296720254365
1996,Yes,vocational + Abi,female,0.025324675324675326,16862,0.022953282739046697,0.027696067910303955
1996,Yes,inadequately,male,0.016883116883116882,16862,0.014938516264361407,0.018827717501872357
1996,Yes,vocational + Abi,male,0.012987012987012988,16862,0.011278109248615827,0.014695916725410148
1996,Yes,in school,female,0.005844155844155844,16862,0.004693647803767327,0.006994663884544362
1996,Yes,in school,male,0.0006493506493506494,16862,0.0002648473082112882,0.0010338539904900105
1996,No,middle vocational,male,0.2716678805535324,16862,0.26495381762311415,0.2783819434839507
1996,No,middle vocational,female,0.2554624908958485,16862,0.24887972529358854,0.26204525649810845
1996,No,general elementary,female,0.11771667880553532,16862,0.11285233162697066,0.12258102598409999
1996,No,higher education,male,0.07966132556445739,16862,0.0755743774007384,0.08374827372817638
1996,No,general elementary,male,0.06382010196649672,16862,0.06013066638773649,0.06750953754525695
1996,No,higher education,female,0.06300072833211945,16862,0.05933344942432297,0.06666800723991594
1996,No,higher vocational,male,0.038328477785870355,16862,0.035430629181000255,0.041226326390740455
1996,No,inadequately,female,0.02221412964311726,16862,0.019989600711194423,0.024438658575040097
1996,No,higher vocational,female,0.021849963583394028,16862,0.019643333039505072,0.024056594127282983
1996,No,vocational + Abi,male,0.01993809176984705,16862,0.017828151897966354,0.022048031641727743
1996,No,vocational + Abi,female,0.01757101238164603,16862,0.015587885482179376,0.019554139281112687
1996,No,inadequately,male,0.01584122359796067,16862,0.013956583288444332,0.017725863907477005
1996,No,in school,female,0.0066460305899490165,16862,0.005419623330422314,0.00787243784947572
1996,No,in school,male,0.006281864530225783,16862,0.005089312269502374,0.007474416790949193
1997,Yes,middle vocational,female,0.296,16487,0.28903185085775196,0.302968149142248
1997,Yes,middle vocational,male,0.226,16487,0.21961574901292413,0.23238425098707588
1997,Yes,general elementary,female,0.16933333333333334,16487,0.16360840739376528,0.1750582592729014
1997,Yes,higher education,female,0.05466666666666667,16487,0.05119659028046238,0.058136743052870955
1997,Yes,higher education,male,0.05466666666666667,16487,0.05119659028046238,0.058136743052870955
1997,Yes,general elementary,male,0.054,16487,0.050549931638515795,0.057450068361484204
1997,Yes,higher vocational,male,0.032,16487,0.029313431488505126,0.034686568511494875
1997,Yes,vocational + Abi,female,0.028,16487,0.025481758361988845,0.030518241638011156
1997,Yes,higher vocational,female,0.027333333333333334,16487,0.02484439826033698,0.029822268406329688
1997,Yes,inadequately,female,0.021333333333333333,16487,0.019127706634133806,0.02353896003253286
1997,Yes,inadequately,male,0.018666666666666668,16487,0.016600682856010136,0.0207326504773232
1997,Yes,vocational + Abi,male,0.010666666666666666,16487,0.009098576847628905,0.012234756485704427
1997,Yes,in school,female,0.004666666666666667,16487,0.0036263323673517683,0.005707000965981566
