year,ple0053,migback,regtyp,proportion,n,lower_confidence,upper_confidence
1992,No,Direct migration background,Rural regions,0.03137254901960784,17350,0.028778610840017455,0.03396648719919823
1992,No,Indirect migration background,Urban regions,0.022222222222222223,17350,0.020028810519564344,0.024415633924880102
1992,No,Indirect migration background,Rural regions,0.0038344226579520697,17350,0.00291477368916822,0.00475407162673592
1994,Yes,No migration background,Urban regions,0.49595687331536387,16642,0.4883604507064629,0.5035532959242649
1994,Yes,No migration background,Rural regions,0.3005390835579515,16642,0.29357305071530043,0.3075051164006026
1994,Yes,Direct migration background,Urban regions,0.14622641509433962,16642,0.14085810510470856,0.15159472508397068
1994,Yes,Direct migration background,Rural regions,0.027628032345013476,16642,0.025137773418788492,0.03011829127123846
1994,Yes,Indirect migration background,Urban regions,0.02425876010781671,16642,0.02192124222052687,0.02659627799510655
1994,Yes,Indirect migration background,Rural regions,0.005390835579514825,16642,0.00427831620279016,0.00650335495623949
1994,No,No migration background,Urban regions,0.4697241132210677,16642,0.46214138169622004,0.4773068447459154
1994,No,No migration background,Rural regions,0.30849158007882477,16642,0.3014742208985143,0.31550893925913526
1994,No,Direct migration background,Urban regions,0.15603726262988177,16642,0.15052374065325974,0.1615507846065038
1994,No,Direct migration background,Rural regions,0.03045503403797922,16642,0.027844274730140076,0.03306579334581836
1994,No,Indirect migration background,Urban regions,0.029828018631314943,16642,0.027243439226263124,0.03241259803636676
1994,No,Indirect migration background,Rural regions,0.005463991400931565,16642,0.004343989983968328,0.0065839928178948025
1995,Yes,No migration background,Urban regions,0.44286636539703034,17246,0.4354527864207404,0.45027994437332025
1995,Yes,No migration background,Rural regions,0.32666236281471916,17246,0.31966268782319135,0.333662037806247
1995,Yes,Direct migration background,Urban regions,0.17430600387346676,17246,0.16864390280784386,0.17996810493908966
1995,Yes,Direct migration background,Rural regions,0.030987734021949646,17246,0.028401478520357397,0.033573989523541896
1995,Yes,Indirect migration background,Urban regions,0.02194964493221433,17246,0.019762859169782775,0.024136430694645886
1995,Yes,Indirect migration background,Rural regions,0.0032278889606197547,17246,0.0023813067996007165,0.0040744711216387924
1995,No,No migration background,Urban regions,0.4535208806569981,17246,0.44609073529406174,0.46095102601993443
1995,No,No migration background,Rural regions,0.29870697186790146,17246,0.291875971310252,0.3055379724255509
1995,No,Direct migration background,Urban regions,0.17490826489603356,17246,0.16923845934648316,0.18057807044558397
1995,No,Direct migration background,Rural regions,0.03643194128953346,17246,0.03363557386210133,0.039228308716965594
1995,No,Indirect migration background,Urban regions,0.03110256858291106,17246,0.028511678963591622,0.0336934582022305
1995,No,Indirect migration background,Rural regions,0.005329372706622401,17246,0.0042427229829950786,0.006416022430249723
1996,Yes,No migration background,Urban regions,0.44063492063492066,16862,0.43314135250489216,0.44812848876494915
1996,Yes,No migration background,Rural regions,0.32063492063492066,16862,0.3135902847834012,0.32767955648644015
1996,Yes,Direct migration background,Urban regions,0.17333333333333334,16862,0.16761976025665465,0.17904690641001203
1996,Yes,Direct migration background,Rural regions,0.031746031746031744,16862,0.029099720668576502,0.034392342823486986
1996,Yes,Indirect migration background,Urban regions,0.027301587301587302,16862,0.02484187348189015,0.029761301121284455
1996,Yes,Indirect migration background,Rural regions,0.006349206349206349,16862,0.005150319650956594,0.007548093047456105
1996,No,No migration background,Urban regions,0.4578463734499063,16862,0.45032629100817684,0.4653664558916358
1996,No,No migration background,Rural regions,0.30225711481844947,16862,0.2953254508092296,0.3091887788276693
1996,No,Direct migration background,Urban regions,0.165045945222589,16862,0.15944275653562007,0.17064913390955794
1996,No,Direct migration background,Rural regions,0.036131679900080295,16862,0.03331488997262086,0.03894846982753973
1996,No,Indirect migration background,Urban regions,0.03283076099562851,16862,0.030141126654044958,0.03552039533721207
1996,No,Indirect migration background,Rural regions,0.005888125613346418,16862,0.004733323173606826,0.00704292805308601
1997,Yes,No migration background,Urban regions,0.45401174168297453,16487,0.4464117967357173,0.4616116866302318
1997,Yes,No migration background,Rural regions,0.3202870189171559,16487,0.31316476089473966,0.3274092769395721
1997,Yes,Direct migration background,Urban regions,0.15851272015655576,16487,0.15293776870860618,0.16408767160450535
1997,Yes,Indirect migration background,Urban regions,0.03261578604044357,16487,0.029904354302800112,0.03532721777808703
1997,Yes,Direct migration background,Rural regions,0.030006523157208087,16487,0.02740230419014027,0.03261074212427591
1997,Yes,Indirect migration background,Rural regions,0.0045662100456621,16487,0.0035370820695460655,0.005595338021778135
1997,No,No migration background,Urban regions,0.45942753293957295,16487,0.45182040496231796,0.46703466091682794
1997,No,No migration background,Rural regions,0.30531576556110857,16487,0.2982857936612205,0.31234573746099664
1997,No,Direct migration background,Urban regions,0.1606542480690595,16487,0.15504891004175067,0.16625958609636834
1997,No,Direct migration background,Rural regions,0.034438891412994097,16487,0.031655336993955355,0.03722244583203284
1997,No,Indirect migration background,Urban regions,0.033711949114039075,16487,0.030956892749704354,0.036467005478373796
1997,No,Indirect migration background,Rural regions,0.0064516129032258064,16487,0.005229492725247551,0.007673733081204062
1998,Yes,No migration background,Urban regions,0.46359930110658126,18147,0.456343761694305,0.4708548405188575
1998,Yes,No migration background,Rural regions,0.33488642981945255,18147,0.3280196941333832,0.34175316550552187
1998,Yes,Direct migration background,Urban regions,0.14210832847990681,18147,0.1370281421307753,0.14718851482903833
1998,Yes,Direct migration background,Rural regions,0.0337798485730926,18147,0.03115127252414994,0.036408424622035265
1998,Yes,Indirect migration background,Urban regions,0.019801980198019802,18147,0.017774928276006848,0.021829032120032756
1998,Yes,Indirect migration background,Rural regions,0.005824111822947,18147,0.004716978003901532,0.006931245641992469
1998,No,No migration background,Urban regions,0.4798173367039061,18147,0.47254842227004223,0.48708625113776993
1998,No,No migration background,Rural regions,0.3097121422164234,18147,0.3029847323950917,0.3164395520377551
1998,No,Direct migration background,Urban regions,0.1408301394438555,18147,0.13576908541927493,0.14589119346843607
1998,No,Indirect migration background,Urban regions,0.03482019081790753,18147,0.0321528817633787,0.03748749987243635
1998,No,Direct migration background,Rural regions,0.028785778357661256,18147,0.02635301336945113,0.03121854334587138
1998,No,Indirect migration background,Rural regions,0.006034412460246269,18147,0.004907586557087101,0.007161238363405438
1999,Yes,No migration background,Urban regions,0.47847180109157067,17396,0.4710484766272466,0.48589512555589476
1999,Yes,No migration background,Rural regions,0.32504548211036993,17396,0.31808497801666974,0.3320059862040701
1999,Yes,Direct migration background,Urban regions,0.13765918738629473,17396,0.13253914633562353,0.14277922843696594
1999,Yes,Direct migration background,Rural regions,0.03335354760460885,17396,0.03068523799981263,0.03602185720940508
1999,Yes,Indirect migration background,Urban regions,0.021831412977562158,17396,0.019659816391211088,0.024003009563913227
1999,Yes,Indirect migration background,Rural regions,0.0036385688295936932,17396,0.0027438117916639554,0.004533325867523431
1999,No,No migration background,Urban regions,0.4779804836656767,17396,0.4705574774533635,0.48540348987798987
1999,No,No migration background,Rural regions,0.31658888417479847,17396,0.30967662168101495,0.323501146668582
1999,No,Direct migration background,Urban regions,0.1356809503606279,17396,0.13059200423998707,0.14076989648126875
1999,No,Indirect migration background,Urban regions,0.03759015697921086,17396,0.03476366036486992,0.040416653593551795
1999,No,Direct migration background,Rural regions,0.025965210012728043,17396,0.023601933568566116,0.02832848645688997
1999,No,Indirect migration background,Rural regions,0.006194314806957997,17396,0.005028367974480606,0.007360261639435388
2000,Yes,No migration background,Urban regions,0.5021186440677966,30607,0.4965170479156141,0.5077202402199792
2000,Yes,No migration background,Rural regions,0.3382768361581921,30607,0.33297629771835,0.34357737459803417
2000,Yes,Direct migration background,Urban regions,0.10346045197740113,30607,0.10004838457892704,0.10687251937587522
2000,Yes,Direct migration background,Rural regions,0.02824858757062147,30607,0.02639240090343408,0.030104774237808857
2000,Yes,Indirect migration background,Urban regions,0.022951977401129944,30607,0.02127427974238652,0.024629675059873367
2000,Yes,Indirect migration background,Rural regions,0.0049435028248587575,30607,0.004157748187523221,0.005729257462194294
2000,No,No migration background,Urban regions,0.5128365084696962,30607,0.5072367083671034,0.518436308572289
2000,No,No migration background,Rural regions,0.3159460626709535,30607,0.31073774654031916,0.3211543788015878
2000,No,Direct migration background,Urban regions,0.11478477854023705,30607,0.11121359413470454,0.11835596294576957
2000,No,Indirect migration background,Urban regions,0.028168338212006334,30607,0.026314713439400318,0.03002196298461235
2000,No,Direct migration background,Rural regions,0.023705552089831567,30607,0.022001192861409127,0.025409911318254007
2000,No,Indirect migration background,Rural regions,0.004558760017275301,30607,0.0038040556390368232,0.005313464395513779
2001,Yes,No migration background,Urban regions,0.5065234075211051,27798,0.5006460469574121,0.5124007680847982
2001,Yes,No migration background,Rural regions,0.33077513430544897,27798,0.32524415851031757,0.33630611010058037
2001,Yes,Direct migration background,Urban regions,0.10168841135840369,27798,0.09813538418880335,0.10524143852800402
2001,Yes,Direct migration background,Rural regions,0.03108211818879509,27798,0.029042034021652258,0.03312220235593792
2001,Yes,Indirect migration background,Urban regions,0.02340752110514198,27798,0.0216301271634455,0.02518491504683846
2001,Yes,Indirect migration background,Rural regions,0.006523407521105142,27798,0.005577027920121581,0.007469787122088702
2001,No,No migration background,Urban regions,0.5149194613150251,27798,0.5090442177597565,0.5207947048702937
2001,No,No migration background,Rural regions,0.3171375759176129,27798,0.3116669155323923,0.3226082363028335
2001,No,Direct migration background,Urban regions,0.11095854238183259,27798,0.10726629599451175,0.11465078876915342
2001,No,Indirect migration background,Urban regions,0.030102983892263006,27798,0.028094275561264658,0.03211169222326135
2001,No,Direct migration background,Rural regions,0.02286770530763137,27798,0.02111044025116891,0.02462497036409383
2001,No,Indirect migration background,Rural regions,0.004013731185635068,27798,0.003270455180297406,0.0047570071909727295
2002,Yes,No migration background,Urban regions,0.5218528203212551,28961,0.5160996913331581,0.5276059493093521
2002,Yes,No migration background,Rural regions,0.3283526335450131,28961,0.3229439670318839,0.3337613000581423
2002,Yes,Direct migration background,Urban regions,0.096002988419873,28961,0.09261005632404903,0.09939592051569696
2002,Yes,Indirect migration background,Urban regions,0.02652222637280538,28961,0.02467160615102334,0.02837284659458742
2002,Yes,Direct migration background,Rural regions,0.023907358983937244,28961,0.022147975076809018,0.02566674289106547
2002,Yes,Indirect migration background,Rural regions,0.0033619723571161747,28961,0.0026952959431428346,0.004028648771089515
2002,No,No migration background,Urban regions,0.5372962126912465,28961,0.5315536240002927,0.5430388013822003
2002,No,No migration background,Rural regions,0.308502633559067,28961,0.30318309455412146,0.3138221725640125
2002,No,Direct migration background,Urban regions,0.10112866817155756,28961,0.09765622455091036,0.10460111179220477
2002,No,Indirect migration background,Urban regions,0.027689992475545523,28961,0.02580020445655742,0.029579780494533626
2002,No,Direct migration background,Rural regions,0.021068472535741158,28961,0.019414447885815925,0.02272249718566639
2002,No,Indirect migration background,Rural regions,0.004314020566842237,28961,0.0035591863197440956,0.005068854813940379
2003,Yes,No migration background,Urban regions,0.5322020825298882,27727,0.526328919491063,0.5380752455687134
2003,Yes,No migration background,Rural regions,0.3235634400308523,27727,0.3180566579783637,0.3290702220833409
2003,Yes,Direct migration background,Urban regions,0.0956421133821828,27727,0.09218033407724667,0.09910389268711893
2003,Yes,Indirect migration background,Urban regions,0.023524874662553028,27727,0.021740858101768012,0.025308891223338043
2003,Yes,Direct migration background,Rural regions,0.021596606247589665,27727,0.019885581226419514,0.023307631268759815
2003,Yes,Indirect migration background,Rural regions,0.003470883146934053,27727,0.002778622533692634,0.004163143760175472
2003,No,No migration background,Urban regions,0.5395548124150904,27727,0.5336878759585575,0.5454217488716233
2003,No,No migration background,Rural regions,0.30786916083185284,27727,0.30243563389608086,0.3133026877676248
2003,No,Direct migration background,Urban regions,0.09739784721496499,27727,0.09390783062390079,0.10088786380602918
2003,No,Indirect migration background,Urban regions,0.029574668199393875,27727,0.027580574170747836,0.031568762228039914
2003,No,Direct migration background,Rural regions,0.021162085902393143,27727,0.019467985061330264,0.022856186743456023
2003,No,Indirect migration background,Rural regions,0.004441425436304734,27727,0.0036587184207776046,0.005224132451831864
2004,Yes,No migration background,Urban regions,0.5401174168297456,26790,0.5341493004061746,0.5460855332533165
2004,Yes,No migration background,Rural regions,0.3142857142857143,26790,0.30872662520164945,0.3198448033697791
2004,Yes,Direct migration background,Urban regions,0.09158512720156556,26790,0.08813111148787109,0.09503914291526003
2004,Yes,Direct migration background,Rural regions,0.025440313111545987,26790,0.023554775664619304,0.02732585055847267
2004,Yes,Indirect migration background,Urban regions,0.02309197651663405,26790,0.021293407505315807,0.024890545527952296
2004,Yes,Indirect migration background,Rural regions,0.005479452054794521,26790,0.004595466515917638,0.006363437593671403
2004,No,No migration background,Urban regions,0.5377804014167651,26790,0.5318100983422367,0.5437507044912935
2004,No,No migration background,Rural regions,0.30932703659976385,26790,0.30379207154964133,0.31486200164988637
2004,No,Direct migration background,Urban regions,0.09740259740259741,26790,0.09385199515731266,0.10095319964788216
2004,No,Indirect migration background,Urban regions,0.030803906836964687,26790,0.028734821311371558,0.03287299236255782
2004,No,Direct migration background,Rural regions,0.01996350756681335,26790,0.018288528967494114,0.02163848616613259
2004,No,Indirect migration background,Rural regions,0.004722550177095631,26790,0.0039015748843955716,0.005543525469795691
2005,Yes,No migration background,Urban regions,0.5278514588859416,25520,0.5217263907319237,0.5339765270399596
2005,Yes,No migration background,Rural regions,0.33156498673740054,25520,0.32578895377446276,0.3373410197003383
2005,Yes,Direct migration background,Urban regions,0.08930150309460655,25520,0.08580259584127936,0.09280041034793374
2005,Yes,Direct migration background,Rural regions,0.023430592396109638,25520,0.021574673778178413,0.025286511014040863
2005,Yes,Indirect migration background,Urban regions,0.022988505747126436,25520,0.02114976311970438,0.024827248374548493
2005,Yes,Indirect migration background,Rural regions,0.004862953138815208,25520,0.004009445866606331,0.005716460411024085
2005,No,No migration background,Urban regions,0.5391362273787055,25520,0.5330204554765382,0.5452519992808728
2005,No,No migration background,Rural regions,0.30698345731098037,25520,0.3013243878636195,0.31264252675834125
2005,No,Direct migration background,Urban regions,0.09609192850005552,25520,0.09247598760276057,0.09970786939735046
2005,No,Indirect migration background,Urban regions,0.03330742755634507,25520,0.031105867823907948,0.03550898728878219
2005,No,Direct migration background,Rural regions,0.01954035749972244,25520,0.017842126165296773,0.021238588834148104
2005,No,Indirect migration background,Rural regions,0.0049406017541911845,25520,0.00408034089513869,0.005800862613243679
2006,Yes,No migration background,Urban regions,0.5406041584935268,27321,0.5346947910312166,0.546513525955837
2006,Yes,No migration background,Rural regions,0.3287563750490388,27321,0.323185993362972,0.33432675673510565
2006,Yes,Direct migration background,Urban regions,0.07767752059631228,27321,0.07450359420926754,0.08085144698335701
2006,Yes,Direct migration background,Rural regions,0.025107885445272655,27321,0.023252683787249064,0.026963087103296247
2006,Yes,Indirect migration background,Urban regions,0.024323264025107885,27321,0.02249654531256352,0.02614998273765225
2006,Yes,Indirect migration background,Rural regions,0.003530796390741467,27321,0.002827439003288686,0.004234153778194248
2006,No,No migration background,Urban regions,0.5372648335745297,27321,0.5313523732957017,0.5431772938533577
2006,No,No migration background,Rural regions,0.3159499689890428,27321,0.31043731330427626,0.32146262467380937
2006,No,Direct migration background,Urban regions,0.09019020053752326,27321,0.08679345700532762,0.0935869440697189
2006,No,Indirect migration background,Urban regions,0.03219971056439942,27321,0.030106433892775335,0.03429298723602351
2006,No,Direct migration background,Rural regions,0.01881331403762663,27321,0.017202237209065323,0.020424390866187934
2006,No,Indirect migration background,Rural regions,0.0055819722968782305,27321,0.004698513888377418,0.006465430705379043
2007,Yes,No migration background,Urban regions,0.5375770020533881,25385,0.5314435137632636,0.5437104903435126
2007,Yes,No migration background,Rural regions,0.33880903490759756,25385,0.3329865491587465,0.34463152065644864
2007,Yes,Direct migration background,Urban regions,0.07843942505133471,25385,0.07513194958179788,0.08174690052087154
2007,Yes,Indirect migration background,Urban regions,0.02135523613963039,25385,0.019576824816184783,0.023133647463075998
2007,Yes,Direct migration background,Rural regions,0.0188911704312115,25385,0.01721639912068883,0.020565941741734168
2007,Yes,Indirect migration background,Rural regions,0.004928131416837783,25385,0.004066669958336783,0.005789592875338782
2007,No,No migration background,Urban regions,0.5392684686684798,25385,0.5331365841256122,0.5454003532113474
2007,No,No migration background,Rural regions,0.31714491868790584,25385,0.311420114468662,0.32286972290714966
2007,No,Direct migration background,Urban regions,0.08458677915302215,25385,0.08116361818191804,0.08800994012412626
2007,No,Indirect migration background,Urban regions,0.03385691291557973,25385,0.031632005768543844,0.03608182006261562
2007,No,Direct migration background,Rural regions,0.01953710384636732,25385,0.017834501758729915,0.021239705934004725
2007,No,Indirect migration background,Rural regions,0.005605816728645168,25385,0.004687344090968636,0.0065242893663217
2008,Yes,No migration background,Urban regions,0.5269487750556793,23673,0.5205886199398002,0.5333089301715583
2008,Yes,No migration background,Rural regions,0.34788418708240537,23673,0.34181669620175703,0.3539516779630537
2008,Yes,Direct migration background,Urban regions,0.07126948775055679,23673,0.06799211304196814,0.07454686245914544
2008,Yes,Indirect migration background,Urban regions,0.025835189309576838,23673,0.023814258405084655,0.02785612021406902
2008,Yes,Direct migration background,Rural regions,0.023608017817371936,23673,0.0216739518335186,0.02554208380122527
2008,Yes,Indirect migration background,Rural regions,0.004454342984409799,23673,0.0036060383478922213,0.005302647620927377
2008,No,No migration background,Urban regions,0.54331079094384,23673,0.5369653184965644,0.5496562633911157
2008,No,No migration background,Rural regions,0.3167891796530432,23673,0.3108627660177114,0.322715593288375
2008,No,Direct migration background,Urban regions,0.0818582769773596,23673,0.07836594449369717,0.08535060946102203
2008,No,Indirect migration background,Urban regions,0.034519259041458396,23673,0.03219367540828914,0.036844842674627655
2008,No,Direct migration background,Rural regions,0.01752425757130256,23673,0.015852743048090336,0.01919577209451478
2008,No,Indirect migration background,Rural regions,0.0059982358129961775,23673,0.005014599014409534,0.006981872611582821
2009,Yes,No migration background,Urban regions,0.5333624073266463,21983,0.5267674247269447,0.5399573899263479
2009,Yes,No migration background,Rural regions,0.3536851286524204,21983,0.3473647504648599,0.36000550683998095
2009,Yes,Direct migration background,Urban regions,0.06628870475359791,21983,0.06299989566234548,0.06957751384485034
2009,Yes,Indirect migration background,Urban regions,0.02311382468382032,21983,0.021127407421580934,0.02510024194605971
2009,Yes,Direct migration background,Rural regions,0.01962494548626254,21983,0.017791310245891662,0.021458580726633415
2009,Yes,Indirect migration background,Rural regions,0.0039249890972525075,21983,0.0030984225183730008,0.004751555676132014
2009,No,No migration background,Urban regions,0.5422431932665944,21983,0.5356571125134737,0.5488292740197152
2009,No,No migration background,Rural regions,0.32359880124976087,21983,0.3174141070951898,0.32978349540433194
2009,No,Direct migration background,Urban regions,0.07568704967161895,21983,0.07219055477582512,0.07918354456741278
2009,No,Indirect migration background,Urban regions,0.03417713447682204,21983,0.03177537697157866,0.03657889198206542
2009,No,Direct migration background,Rural regions,0.017407383791366447,21983,0.015678498849101746,0.019136268733631147
2009,No,Indirect migration background,Rural regions,0.006886437543837276,21983,0.005793213047980922,0.007979662039693629
2010,Yes,No migration background,Urban regions,0.5044328951391012,35837,0.49925631211947197,0.5096094781587304
2010,Yes,No migration background,Rural regions,0.31977988382757566,35837,0.314951068976128,0.3246086986790233
2010,Yes,Direct migration background,Urban regions,0.10638948333842861,35837,0.10319710957028695,0.10958185710657027
2010,Yes,Indirect migration background,Urban regions,0.035768878018954446,35837,0.03384608082682731,0.037691675211081584
2010,Yes,Direct migration background,Rural regions,0.025374503210027516,35837,0.023746302625067786,0.027002703794987246
2010,Yes,Indirect migration background,Rural regions,0.008254356465912565,35837,0.0073175885480553735,0.009191124383769756
2010,No,No migration background,Urban regions,0.5190296339337594,35837,0.5138565981233207,0.5242026697441982
2010,No,No migration background,Rural regions,0.3130931628897928,35837,0.3082916736545578,0.31789465212502777
2010,No,Direct migration background,Urban regions,0.09514816966879722,35837,0.09211022960171773,0.0981861097358767
