"ple0053","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","1984","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Nein","1984","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","(noch) kein Abschluss","kein Migrationshintergrund","27","","",""
"Ja","1985","(noch) kein Abschluss","direkter Migrationshintergrund","106","","",""
"Ja","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","Hauptschule","kein Migrationshintergrund","570","0.119495476958815","0.110358088703596","0.128632865214034"
"Ja","1985","Hauptschule","direkter Migrationshintergrund","176","","",""
"Ja","1985","Hauptschule","indirekter Migrationshintergrund","9","0.104275793969815","0.0373055308030257","0.171246057136605"
"Ja","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","Realschule","kein Migrationshintergrund","180","","",""
"Ja","1985","Realschule","direkter Migrationshintergrund","12","","",""
"Ja","1985","Realschule","indirekter Migrationshintergrund","5","0.184240874095512","0.0477696122150844","0.32071213597594"
"Ja","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","(Fach-)Abitur","kein Migrationshintergrund","57","0.0929668153609202","0.0687423546525106","0.11719127606933"
"Ja","1985","(Fach-)Abitur","direkter Migrationshintergrund","27","","",""
"Ja","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1985","AkademikerIn","kein Migrationshintergrund","65","0.103710199316218","0.080107914984112","0.127312483648324"
"Ja","1985","AkademikerIn","direkter Migrationshintergrund","7","0.0565908293098379","0.0132139885580156","0.0999676700616603"
"Ja","1985","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1985","(noch) kein Abschluss","kein Migrationshintergrund","199","","",""
"Nein","1985","(noch) kein Abschluss","direkter Migrationshintergrund","737","0.875041949222339","0.852720064475157","0.897363833969521"
"Nein","1985","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Nein","1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1985","Hauptschule","kein Migrationshintergrund","4271","0.880504523041185","0.871367134785966","0.889641911296404"
"Nein","1985","Hauptschule","direkter Migrationshintergrund","1327","","",""
"Nein","1985","Hauptschule","indirekter Migrationshintergrund","71","0.895724206030185","0.828753942863395","0.962694469196974"
"Nein","1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1985","Realschule","kein Migrationshintergrund","1465","","",""
"Nein","1985","Realschule","direkter Migrationshintergrund","126","","",""
"Nein","1985","Realschule","indirekter Migrationshintergrund","26","","",""
"Nein","1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1985","(Fach-)Abitur","kein Migrationshintergrund","495","0.90703318463908","0.88280872393067","0.931257645347489"
"Nein","1985","(Fach-)Abitur","direkter Migrationshintergrund","202","","",""
"Nein","1985","(Fach-)Abitur","indirekter Migrationshintergrund","5","1","1","1"
"Nein","1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1985","AkademikerIn","kein Migrationshintergrund","576","0.896289800683782","0.872687516351676","0.919892085015888"
"Nein","1985","AkademikerIn","direkter Migrationshintergrund","102","","",""
"Nein","1985","AkademikerIn","indirekter Migrationshintergrund","4","1","1","1"
"Nein","1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1986","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"Ja","1986","(noch) kein Abschluss","direkter Migrationshintergrund","114","","",""
"Ja","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1986","Hauptschule","kein Migrationshintergrund","554","0.126319813511006","0.116623202927056","0.136016424094957"
"Ja","1986","Hauptschule","direkter Migrationshintergrund","200","","",""
"Ja","1986","Hauptschule","indirekter Migrationshintergrund","9","0.129659925112268","0.0582454905496712","0.201074359674865"
"Ja","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1986","Realschule","kein Migrationshintergrund","189","","",""
"Ja","1986","Realschule","direkter Migrationshintergrund","19","","",""
"Ja","1986","Realschule","indirekter Migrationshintergrund","5","0.448542003809944","0.273466645943209","0.623617361676678"
"Ja","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1986","(Fach-)Abitur","kein Migrationshintergrund","51","0.0886761927977092","0.0653183981912857","0.112033987404133"
"Ja","1986","(Fach-)Abitur","direkter Migrationshintergrund","36","0.108527094914623","0.0681529041729483","0.148901285656298"
"Ja","1986","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1986","AkademikerIn","kein Migrationshintergrund","63","0.106378140884994","0.0823784000494163","0.130377881720571"
"Ja","1986","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Ja","1986","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Ja","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1986","(noch) kein Abschluss","kein Migrationshintergrund","197","","",""
"Nein","1986","(noch) kein Abschluss","direkter Migrationshintergrund","673","0.845753253123686","0.820518993326212","0.87098751292116"
"Nein","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","18","","",""
"Nein","1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1986","Hauptschule","kein Migrationshintergrund","3955","0.873680186488994","0.863983575905043","0.883376797072944"
"Nein","1986","Hauptschule","direkter Migrationshintergrund","1278","","",""
"Nein","1986","Hauptschule","indirekter Migrationshintergrund","76","0.870340074887732","0.798925640325135","0.941754509450329"
"Nein","1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1986","Realschule","kein Migrationshintergrund","1403","","",""
"Nein","1986","Realschule","direkter Migrationshintergrund","125","","",""
"Nein","1986","Realschule","indirekter Migrationshintergrund","26","","",""
"Nein","1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1986","(Fach-)Abitur","kein Migrationshintergrund","518","0.911323807202291","0.887966012595867","0.934681601808714"
"Nein","1986","(Fach-)Abitur","direkter Migrationshintergrund","192","","",""
"Nein","1986","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.883737205237603","0.674321723550516","1.09315268692469"
"Nein","1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1986","AkademikerIn","kein Migrationshintergrund","571","0.893621859115006","0.869622118279429","0.917621599950584"
"Nein","1986","AkademikerIn","direkter Migrationshintergrund","100","","",""
"Nein","1986","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Nein","1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1987","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Ja","1987","(noch) kein Abschluss","direkter Migrationshintergrund","93","0.118589121156824","0.0957682336304729","0.141410008683174"
"Ja","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1987","Hauptschule","kein Migrationshintergrund","576","0.134878361423661","0.124796551057382","0.144960171789939"
"Ja","1987","Hauptschule","direkter Migrationshintergrund","170","","",""
"Ja","1987","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Ja","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1987","Realschule","kein Migrationshintergrund","172","","",""
"Ja","1987","Realschule","direkter Migrationshintergrund","18","","",""
"Ja","1987","Realschule","indirekter Migrationshintergrund","2","","",""
"Ja","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1987","(Fach-)Abitur","kein Migrationshintergrund","49","0.0953096248120337","0.0704737585175097","0.120145491106558"
"Ja","1987","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Ja","1987","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1987","AkademikerIn","kein Migrationshintergrund","70","0.124906561676211","0.099232285097937","0.150580838254485"
"Ja","1987","AkademikerIn","direkter Migrationshintergrund","7","0.0599835087234004","0.0134429320241744","0.106524085422626"
"Ja","1987","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Ja","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1987","(noch) kein Abschluss","kein Migrationshintergrund","191","","",""
"Nein","1987","(noch) kein Abschluss","direkter Migrationshintergrund","678","0.881410878843176","0.858589991316826","0.904231766369527"
"Nein","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","20","","",""
"Nein","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1987","Hauptschule","kein Migrationshintergrund","3834","0.865121638576339","0.855039828210061","0.875203448942618"
"Nein","1987","Hauptschule","direkter Migrationshintergrund","1322","","",""
"Nein","1987","Hauptschule","indirekter Migrationshintergrund","84","0.919032494044372","0.863887641644936","0.974177346443809"
"Nein","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1987","Realschule","kein Migrationshintergrund","1398","","",""
"Nein","1987","Realschule","direkter Migrationshintergrund","129","","",""
"Nein","1987","Realschule","indirekter Migrationshintergrund","32","0.820145469385923","0.691048880003675","0.949242058768172"
"Nein","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1987","(Fach-)Abitur","kein Migrationshintergrund","488","0.904690375187966","0.879854508893442","0.92952624148249"
"Nein","1987","(Fach-)Abitur","direkter Migrationshintergrund","203","","",""
"Nein","1987","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Nein","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1987","AkademikerIn","kein Migrationshintergrund","567","0.875093438323789","0.849419161745515","0.900767714902063"
"Nein","1987","AkademikerIn","direkter Migrationshintergrund","93","0.9400164912766","0.893475914577374","0.986557067975826"
"Nein","1987","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Nein","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1988","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"Ja","1988","(noch) kein Abschluss","direkter Migrationshintergrund","89","0.117247751434971","0.093312387606678","0.141183115263265"
"Ja","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1988","Hauptschule","kein Migrationshintergrund","577","0.144040501544063","0.133372919950972","0.154708083137154"
"Ja","1988","Hauptschule","direkter Migrationshintergrund","150","","",""
"Ja","1988","Hauptschule","indirekter Migrationshintergrund","11","","",""
"Ja","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1988","Realschule","kein Migrationshintergrund","167","","",""
"Ja","1988","Realschule","direkter Migrationshintergrund","18","","",""
"Ja","1988","Realschule","indirekter Migrationshintergrund","5","0.177133723437563","0.0655869295790203","0.288680517296105"
"Ja","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1988","(Fach-)Abitur","kein Migrationshintergrund","43","0.0745960544976097","0.0517259729306434","0.097466136064576"
"Ja","1988","(Fach-)Abitur","direkter Migrationshintergrund","30","0.157232469774602","0.107998658192944","0.20646628135626"
"Ja","1988","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1988","AkademikerIn","kein Migrationshintergrund","61","0.107113298408777","0.0826318151052498","0.131594781712304"
"Ja","1988","AkademikerIn","direkter Migrationshintergrund","6","0.0858466232020243","0.0259393447555437","0.145753901648505"
"Ja","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1988","(noch) kein Abschluss","kein Migrationshintergrund","158","","",""
"Nein","1988","(noch) kein Abschluss","direkter Migrationshintergrund","605","0.882752248565029","0.858816884736735","0.906687612393322"
"Nein","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","27","","",""
"Nein","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1988","Hauptschule","kein Migrationshintergrund","3585","0.855959498455937","0.845291916862846","0.866627080049028"
"Nein","1988","Hauptschule","direkter Migrationshintergrund","1295","","",""
"Nein","1988","Hauptschule","indirekter Migrationshintergrund","103","","",""
"Nein","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1988","Realschule","kein Migrationshintergrund","1338","","",""
"Nein","1988","Realschule","direkter Migrationshintergrund","131","","",""
"Nein","1988","Realschule","indirekter Migrationshintergrund","40","0.822866276562437","0.711319482703895","0.93441307042098"
"Nein","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1988","(Fach-)Abitur","kein Migrationshintergrund","464","0.92540394550239","0.902533863935424","0.948274027069357"
"Nein","1988","(Fach-)Abitur","direkter Migrationshintergrund","180","","",""
"Nein","1988","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"Nein","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1988","AkademikerIn","kein Migrationshintergrund","552","0.892886701591223","0.868405218287696","0.91736818489475"
"Nein","1988","AkademikerIn","direkter Migrationshintergrund","78","0.914153376797976","0.854246098351495","0.974060655244456"
"Nein","1988","AkademikerIn","indirekter Migrationshintergrund","4","1","1","1"
"Nein","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1989","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Ja","1989","(noch) kein Abschluss","direkter Migrationshintergrund","92","0.123790907511185","0.0987217592971875","0.148860055725183"
"Ja","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1989","Hauptschule","kein Migrationshintergrund","525","0.136038705383531","0.125346115428699","0.146731295338363"
"Ja","1989","Hauptschule","direkter Migrationshintergrund","151","","",""
"Ja","1989","Hauptschule","indirekter Migrationshintergrund","15","","",""
"Ja","1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1989","Realschule","kein Migrationshintergrund","179","","",""
"Ja","1989","Realschule","direkter Migrationshintergrund","16","","",""
"Ja","1989","Realschule","indirekter Migrationshintergrund","4","0.0483306158281516","-0.0111146539485949","0.107775885604898"
"Ja","1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1989","(Fach-)Abitur","kein Migrationshintergrund","49","0.0922775711446835","0.0674260005989521","0.117129141690415"
"Ja","1989","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Ja","1989","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja","1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1989","AkademikerIn","kein Migrationshintergrund","51","0.0981589533623904","0.0744310382370104","0.12188686848777"
"Ja","1989","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1989","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1989","(noch) kein Abschluss","kein Migrationshintergrund","162","","",""
"Nein","1989","(noch) kein Abschluss","direkter Migrationshintergrund","571","0.876209092488815","0.851139944274817","0.901278240702812"
"Nein","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","40","0.983905335115792","0.945386442803908","1.02242422742768"
"Nein","1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1989","Hauptschule","kein Migrationshintergrund","3424","0.863961294616469","0.853268704661637","0.874653884571301"
"Nein","1989","Hauptschule","direkter Migrationshintergrund","1246","","",""
"Nein","1989","Hauptschule","indirekter Migrationshintergrund","114","","",""
"Nein","1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1989","Realschule","kein Migrationshintergrund","1275","","",""
"Nein","1989","Realschule","direkter Migrationshintergrund","130","","",""
"Nein","1989","Realschule","indirekter Migrationshintergrund","46","0.951669384171848","0.892224114395102","1.01111465394859"
"Nein","1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1989","(Fach-)Abitur","kein Migrationshintergrund","472","0.907722428855317","0.882870858309585","0.932573999401048"
"Nein","1989","(Fach-)Abitur","direkter Migrationshintergrund","186","","",""
"Nein","1989","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Nein","1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1989","AkademikerIn","kein Migrationshintergrund","553","0.90184104663761","0.87811313151223","0.92556896176299"
"Nein","1989","AkademikerIn","direkter Migrationshintergrund","88","1","1","1"
"Nein","1989","AkademikerIn","indirekter Migrationshintergrund","4","1","1","1"
"Nein","1989","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1990","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1990","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1990","Realschule","kein Migrationshintergrund","","","",""
"Ja","1990","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1990","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1990","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","1990","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1990","Realschule","kein Migrationshintergrund","","","",""
"Nein","1990","Realschule","direkter Migrationshintergrund","","","",""
"Nein","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1990","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1991","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Ja","1991","(noch) kein Abschluss","direkter Migrationshintergrund","68","0.118078031285405","0.0924275254659996","0.143728537104811"
"Ja","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1991","Hauptschule","kein Migrationshintergrund","519","0.145838897575458","0.134498589903139","0.157179205247777"
"Ja","1991","Hauptschule","direkter Migrationshintergrund","143","","",""
"Ja","1991","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Ja","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1991","Realschule","kein Migrationshintergrund","177","","",""
"Ja","1991","Realschule","direkter Migrationshintergrund","16","","",""
"Ja","1991","Realschule","indirekter Migrationshintergrund","9","0.136038561442254","0.053329266611652","0.218747856272856"
"Ja","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1991","(Fach-)Abitur","kein Migrationshintergrund","73","0.137942846230912","0.108584757572159","0.167300934889666"
"Ja","1991","(Fach-)Abitur","direkter Migrationshintergrund","30","0.167192806964794","0.11534832000622","0.219037293923369"
"Ja","1991","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Ja","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1991","AkademikerIn","kein Migrationshintergrund","61","0.102227256519137","0.0785334504199723","0.125921062618301"
"Ja","1991","AkademikerIn","direkter Migrationshintergrund","9","0.111286295223725","0.0459499452619287","0.176622645185522"
"Ja","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1991","(noch) kein Abschluss","kein Migrationshintergrund","144","","",""
"Nein","1991","(noch) kein Abschluss","direkter Migrationshintergrund","540","0.881921968714594","0.856271462895189","0.907572474534"
"Nein","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","52","1","1","1"
"Nein","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1991","Hauptschule","kein Migrationshintergrund","3202","0.854161102424542","0.842820794752222","0.865501410096861"
"Nein","1991","Hauptschule","direkter Migrationshintergrund","1203","","",""
"Nein","1991","Hauptschule","indirekter Migrationshintergrund","152","","",""
"Nein","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1991","Realschule","kein Migrationshintergrund","1244","","",""
"Nein","1991","Realschule","direkter Migrationshintergrund","130","","",""
"Nein","1991","Realschule","indirekter Migrationshintergrund","57","0.863961438557746","0.781252143727144","0.946670733388348"
"Nein","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1991","(Fach-)Abitur","kein Migrationshintergrund","457","0.862057153769088","0.832699065110334","0.891415242427841"
"Nein","1991","(Fach-)Abitur","direkter Migrationshintergrund","169","","",""
"Nein","1991","(Fach-)Abitur","indirekter Migrationshintergrund","36","0.953606763974076","0.886731072208767","1.02048245573938"
"Nein","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","1991","AkademikerIn","kein Migrationshintergrund","567","0.897772743480863","0.874078937381699","0.921466549580028"
"Nein","1991","AkademikerIn","direkter Migrationshintergrund","80","0.888713704776275","0.823377354814478","0.954050054738071"
"Nein","1991","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Nein","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","1992","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Ja","1992","(noch) kein Abschluss","direkter Migrationshintergrund","58","0.0849404964133166","0.0623099062877523","0.107571086538881"
"Ja","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","8","0.152584884419104","0.0695260748172519","0.235643694020957"
