year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2017,Urban regions,male,,,,,,,,,,,,
2017,Urban regions,female,,,,,,,,,,,,
2017,Rural regions,male,,,,,,,,,,,,
2017,Rural regions,female,,,,,,,,,,,,
2018,Urban regions,male,,,,,,,,,,,,
2018,Urban regions,female,,,,,,,,,,,,
2018,Rural regions,male,,,,,,,,,,,,
2018,Rural regions,female,,,,,,,,,,,,
2019,Urban regions,male,,,,,,,,,,,,
2019,Urban regions,female,,,,,,,,,,,,
2019,Rural regions,male,,,,,,,,,,,,
2019,Rural regions,female,,,,,,,,,,,,
2020,Urban regions,male,9893,5.48101,5.45536,5.50665,5.00000,6.00000,6.00000,3.50000,7.00000,6.00000,6.00000,6.00000
2020,Urban regions,female,9934,5.30477,5.27561,5.33393,4.00000,6.00000,6.00000,1.00000,7.00000,6.00000,6.00000,6.00000
2020,Rural regions,male,4624,5.45751,5.41830,5.49672,5.00000,6.00000,6.00000,3.50000,7.00000,6.00000,6.00000,6.00000
2020,Rural regions,female,4764,5.27769,5.23621,5.31917,4.00000,6.00000,6.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2021,Urban regions,male,,,,,,,,,,,,
2021,Urban regions,female,,,,,,,,,,,,
2021,Rural regions,male,,,,,,,,,,,,
2021,Rural regions,female,,,,,,,,,,,,
2022,Urban regions,male,,,,,,,,,,,,
2022,Urban regions,female,,,,,,,,,,,,
2022,Rural regions,male,,,,,,,,,,,,
2022,Rural regions,female,,,,,,,,,,,,
