year,quintil_oecd,sex,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,5th Quintile,female,No,0.98060,2018,2018,0.97458,0.98662
2013,1st Quintile,male,Yes,0.04182,55,1284,0.03087,0.05278
2013,1st Quintile,male,No,0.95818,1229,1284,0.94722,0.96913
2013,1st Quintile,female,Yes,0.02984,51,1816,0.02202,0.03767
2013,1st Quintile,female,No,0.97016,1765,1816,0.96233,0.97798
2013,2nd Quintile,male,Yes,0.03003,41,1532,0.02148,0.03857
2013,2nd Quintile,male,No,0.96997,1491,1532,0.96143,0.97852
2013,2nd Quintile,female,Yes,0.02851,43,1909,0.02105,0.03598
2013,2nd Quintile,female,No,0.97149,1866,1909,0.96402,0.97895
2013,3rd Quintile,male,Yes,0.02883,52,1711,0.02090,0.03676
2013,3rd Quintile,male,No,0.97117,1659,1711,0.96324,0.97910
2013,3rd Quintile,female,Yes,0.02346,41,1893,0.01664,0.03028
2013,3rd Quintile,female,No,0.97654,1852,1893,0.96972,0.98336
2013,4th Quintile,male,Yes,0.01833,40,1905,0.01231,0.02436
2013,4th Quintile,male,No,0.98167,1865,1905,0.97564,0.98769
2013,4th Quintile,female,No,0.98628,1985,1985,0.98116,0.99140
2013,5th Quintile,male,Yes,0.01753,39,2400,0.01228,0.02278
2013,5th Quintile,male,No,0.98247,2361,2400,0.97722,0.98772
2013,5th Quintile,female,No,0.98895,2379,2379,0.98474,0.99315
2015,1st Quintile,male,Yes,0.02625,66,2107,0.01942,0.03308
2015,1st Quintile,male,No,0.97375,2041,2107,0.96692,0.98058
2015,1st Quintile,female,Yes,0.02675,59,2975,0.02095,0.03255
2015,1st Quintile,female,No,0.97325,2916,2975,0.96745,0.97905
2015,2nd Quintile,male,Yes,0.04297,68,2278,0.03464,0.05130
2015,2nd Quintile,male,No,0.95703,2210,2278,0.94870,0.96536
2015,2nd Quintile,female,Yes,0.02310,59,2971,0.01770,0.02850
2015,2nd Quintile,female,No,0.97690,2912,2971,0.97150,0.98230
2015,3rd Quintile,male,Yes,0.02378,49,2247,0.01748,0.03008
2015,3rd Quintile,male,No,0.97622,2198,2247,0.96992,0.98252
2015,3rd Quintile,female,Yes,0.02139,44,2595,0.01582,0.02695
2015,3rd Quintile,female,No,0.97861,2551,2595,0.97305,0.98418
2015,4th Quintile,male,Yes,0.01972,33,2275,0.01401,0.02543
2015,4th Quintile,male,No,0.98028,2242,2275,0.97457,0.98599
2015,4th Quintile,female,Yes,0.01959,38,2480,0.01413,0.02504
2015,4th Quintile,female,No,0.98041,2442,2480,0.97496,0.98587
2015,5th Quintile,male,Yes,0.01686,51,2551,0.01186,0.02186
2015,5th Quintile,male,No,0.98314,2500,2551,0.97814,0.98814
2015,5th Quintile,female,No,0.98729,2534,2534,0.98292,0.99165
2017,1st Quintile,male,Yes,0.03296,57,1955,0.02505,0.04088
2017,1st Quintile,male,No,0.96704,1898,1955,0.95912,0.97495
2017,1st Quintile,female,Yes,0.02189,42,2762,0.01643,0.02735
2017,1st Quintile,female,No,0.97811,2720,2762,0.97265,0.98357
2017,2nd Quintile,male,Yes,0.03012,58,2112,0.02283,0.03741
2017,2nd Quintile,male,No,0.96988,2054,2112,0.96259,0.97717
2017,2nd Quintile,female,Yes,0.03330,60,2681,0.02651,0.04009
2017,2nd Quintile,female,No,0.96670,2621,2681,0.95991,0.97349
2017,3rd Quintile,male,Yes,0.03058,61,2017,0.02307,0.03810
2017,3rd Quintile,male,No,0.96942,1956,2017,0.96190,0.97693
2017,3rd Quintile,female,Yes,0.02319,41,2397,0.01716,0.02921
2017,3rd Quintile,female,No,0.97681,2356,2397,0.97079,0.98284
2017,4th Quintile,male,Yes,0.02256,34,2077,0.01617,0.02895
2017,4th Quintile,male,No,0.97744,2043,2077,0.97105,0.98383
2017,4th Quintile,female,Yes,0.01816,34,2281,0.01268,0.02364
2017,4th Quintile,female,No,0.98184,2247,2281,0.97636,0.98732
2017,5th Quintile,male,Yes,0.01642,44,2277,0.01120,0.02164
2017,5th Quintile,male,No,0.98358,2233,2277,0.97836,0.98880
2017,5th Quintile,female,No,0.98665,2252,2252,0.98191,0.99139
2019,1st Quintile,male,Yes,0.03926,70,1876,0.03047,0.04806
2019,1st Quintile,male,No,0.96074,1806,1876,0.95194,0.96953
2019,1st Quintile,female,Yes,0.01897,43,2569,0.01370,0.02425
2019,1st Quintile,female,No,0.98103,2526,2569,0.97575,0.98630
2019,2nd Quintile,male,Yes,0.03800,73,2112,0.02984,0.04615
2019,2nd Quintile,male,No,0.96200,2039,2112,0.95385,0.97016
2019,2nd Quintile,female,Yes,0.02389,44,2657,0.01808,0.02970
2019,2nd Quintile,female,No,0.97611,2613,2657,0.97030,0.98192
2019,3rd Quintile,male,Yes,0.02170,46,2018,0.01534,0.02806
2019,3rd Quintile,male,No,0.97830,1972,2018,0.97194,0.98466
2019,3rd Quintile,female,Yes,0.02150,43,2404,0.01570,0.02730
2019,3rd Quintile,female,No,0.97850,2361,2404,0.97270,0.98430
2019,4th Quintile,male,Yes,0.02152,43,2022,0.01520,0.02785
2019,4th Quintile,male,No,0.97848,1979,2022,0.97215,0.98480
2019,4th Quintile,female,No,0.98352,2222,2222,0.97823,0.98882
2019,5th Quintile,male,Yes,0.02064,55,2420,0.01497,0.02631
2019,5th Quintile,male,No,0.97936,2365,2420,0.97369,0.98503
2019,5th Quintile,female,Yes,0.01533,36,2398,0.01041,0.02025
2019,5th Quintile,female,No,0.98467,2362,2398,0.97975,0.98959
2021,1st Quintile,male,Yes,0.02724,45,2298,0.02058,0.03390
2021,1st Quintile,male,No,0.97276,2253,2298,0.96610,0.97942
2021,1st Quintile,female,Yes,0.02555,41,2470,0.01932,0.03177
2021,1st Quintile,female,No,0.97445,2429,2470,0.96823,0.98068
2021,2nd Quintile,male,Yes,0.02477,40,1598,0.01715,0.03239
2021,2nd Quintile,male,No,0.97523,1558,1598,0.96761,0.98285
2021,2nd Quintile,female,Yes,0.02800,39,1928,0.02063,0.03536
2021,2nd Quintile,female,No,0.97200,1889,1928,0.96464,0.97937
2021,3rd Quintile,male,Yes,0.03126,40,1437,0.02226,0.04026
2021,3rd Quintile,male,No,0.96874,1397,1437,0.95974,0.97774
2021,3rd Quintile,female,No,0.97191,1659,1659,0.96395,0.97986
2021,4th Quintile,male,Yes,0.02270,33,1517,0.01520,0.03019
2021,4th Quintile,male,No,0.97730,1484,1517,0.96981,0.98480
2021,4th Quintile,female,No,0.98459,1645,1645,0.97863,0.99054
2021,5th Quintile,male,Yes,0.02597,57,2249,0.01940,0.03255
2021,5th Quintile,male,No,0.97403,2192,2249,0.96745,0.98060
2021,5th Quintile,female,No,0.98287,1980,1980,0.97715,0.98858
