"ple0016","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2009","(Fach-)Abitur","Baden-Württemberg","3","","",""
"Ja","2009","(Fach-)Abitur","Bayern","2","","",""
"Ja","2009","(Fach-)Abitur","Saarland","","","",""
"Ja","2009","(Fach-)Abitur","Berlin","1","","",""
"Ja","2009","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2009","(Fach-)Abitur","Sachsen","","","",""
"Ja","2009","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Ja","2009","(Fach-)Abitur","Thüringen","1","","",""
"Ja","2009","AkademikerIn","Schleswig-Holstein","1","","",""
"Ja","2009","AkademikerIn","Hamburg","","","",""
"Ja","2009","AkademikerIn","Niedersachsen","2","","",""
"Ja","2009","AkademikerIn","Bremen","1","","",""
"Ja","2009","AkademikerIn","Nordrhein-Westfalen","7","","",""
"Ja","2009","AkademikerIn","Hessen","5","","",""
"Ja","2009","AkademikerIn","Rheinland-Pfalz,Saarland","1","","",""
"Ja","2009","AkademikerIn","Baden-Württemberg","1","","",""
"Ja","2009","AkademikerIn","Bayern","4","","",""
"Ja","2009","AkademikerIn","Saarland","","","",""
"Ja","2009","AkademikerIn","Berlin","3","","",""
"Ja","2009","AkademikerIn","Brandenburg","5","","",""
"Ja","2009","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Ja","2009","AkademikerIn","Sachsen","4","","",""
"Ja","2009","AkademikerIn","Sachsen-Anhalt","4","","",""
"Ja","2009","AkademikerIn","Thüringen","1","","",""
"Nein","2009","(noch) kein Abschluss","Schleswig-Holstein","18","","",""
"Nein","2009","(noch) kein Abschluss","Hamburg","9","","",""
"Nein","2009","(noch) kein Abschluss","Niedersachsen","42","1","1","1"
"Nein","2009","(noch) kein Abschluss","Bremen","3","","",""
"Nein","2009","(noch) kein Abschluss","Nordrhein-Westfalen","122","1","1","1"
"Nein","2009","(noch) kein Abschluss","Hessen","35","1","1","1"
"Nein","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","27","","",""
"Nein","2009","(noch) kein Abschluss","Baden-Württemberg","73","0.974282640156997","0.938458718018918","1.01010656229508"
"Nein","2009","(noch) kein Abschluss","Bayern","68","0.907134561650927","0.839141909084384","0.975127214217469"
"Nein","2009","(noch) kein Abschluss","Saarland","","","",""
"Nein","2009","(noch) kein Abschluss","Berlin","19","","",""
"Nein","2009","(noch) kein Abschluss","Brandenburg","16","","",""
"Nein","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","9","","",""
"Nein","2009","(noch) kein Abschluss","Sachsen","19","","",""
"Nein","2009","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"Nein","2009","(noch) kein Abschluss","Thüringen","8","","",""
"Nein","2009","Hauptschule","Schleswig-Holstein","184","0.965379500045937","0.939384669285718","0.991374330806155"
"Nein","2009","Hauptschule","Hamburg","55","0.966402723888591","0.919624710900071","1.01318073687711"
"Nein","2009","Hauptschule","Niedersachsen","578","0.96929480138136","0.95539779890514","0.98319180385758"
"Nein","2009","Hauptschule","Bremen","31","0.946968994994422","0.869325350825038","1.02461263916381"
"Nein","2009","Hauptschule","Nordrhein-Westfalen","1346","0.968866064392274","0.959715899305556","0.978016229478991"
"Nein","2009","Hauptschule","Hessen","366","0.964547491479318","0.945954828988753","0.983140153969882"
"Nein","2009","Hauptschule","Rheinland-Pfalz,Saarland","485","0.983491728463427","0.972278171062419","0.994705285864435"
"Nein","2009","Hauptschule","Baden-Württemberg","765","0.975174933881229","0.964290653159411","0.986059214603046"
"Nein","2009","Hauptschule","Bayern","1085","0.980770961519983","0.972692118204617","0.98884980483535"
"Nein","2009","Hauptschule","Saarland","","","",""
"Nein","2009","Hauptschule","Berlin","111","0.992635440474602","0.976871051357781","1.00839982959142"
"Nein","2009","Hauptschule","Brandenburg","181","0.945069828927175","0.912500666391936","0.977638991462413"
"Nein","2009","Hauptschule","Mecklenburg-Vorpommern","105","0.985971571159918","0.963687583185528","1.00825555913431"
"Nein","2009","Hauptschule","Sachsen","297","0.961205177026548","0.939812217964496","0.9825981360886"
"Nein","2009","Hauptschule","Sachsen-Anhalt","202","0.978997765923152","0.959463975858143","0.998531555988161"
"Nein","2009","Hauptschule","Thüringen","250","0.973651127461095","0.95410679048894","0.99319546443325"
"Nein","2009","Realschule","Schleswig-Holstein","141","0.991197738815336","0.975888367764687","1.00650710986599"
"Nein","2009","Realschule","Hamburg","65","1","1","1"
"Nein","2009","Realschule","Niedersachsen","482","0.981766440499458","0.969932015393579","0.993600865605336"
"Nein","2009","Realschule","Bremen","38","1","1","1"
"Nein","2009","Realschule","Nordrhein-Westfalen","744","0.995139712544219","0.990155801308232","1.00012362378021"
"Nein","2009","Realschule","Hessen","289","0.983594149872825","0.968998987365033","0.998189312380617"
"Nein","2009","Realschule","Rheinland-Pfalz,Saarland","201","0.994375535043803","0.984062458781778","1.00468861130583"
"Nein","2009","Realschule","Baden-Württemberg","482","0.987861552405688","0.978126023025818","0.997597081785559"
"Nein","2009","Realschule","Bayern","587","0.992249973290397","0.985191953172674","0.999307993408121"
"Nein","2009","Realschule","Saarland","","","",""
"Nein","2009","Realschule","Berlin","188","0.961546775051393","0.934418571926591","0.988674978176195"
"Nein","2009","Realschule","Brandenburg","261","0.993254255043287","0.983380296411143","1.00312821367543"
"Nein","2009","Realschule","Mecklenburg-Vorpommern","174","0.977916895806889","0.956206247475229","0.999627544138549"
"Nein","2009","Realschule","Sachsen","544","0.983780558511851","0.97324286367247","0.994318253351232"
"Nein","2009","Realschule","Sachsen-Anhalt","257","0.974788228122935","0.955732820675872","0.993843635569997"
"Nein","2009","Realschule","Thüringen","307","0.996102271612308","0.989166017498139","1.00303852572648"
"Nein","2009","(Fach-)Abitur","Schleswig-Holstein","61","0.977828317790051","0.941177567136842","1.01447906844326"
"Nein","2009","(Fach-)Abitur","Hamburg","48","1","1","1"
"Nein","2009","(Fach-)Abitur","Niedersachsen","164","0.994946242198737","0.984126594014359","1.00576589038311"
"Nein","2009","(Fach-)Abitur","Bremen","15","","",""
"Nein","2009","(Fach-)Abitur","Nordrhein-Westfalen","538","0.989462650150165","0.980866304889518","0.998058995410812"
"Nein","2009","(Fach-)Abitur","Hessen","170","0.994771683832749","0.983962505940334","1.00558086172516"
"Nein","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","101","1","1","1"
"Nein","2009","(Fach-)Abitur","Baden-Württemberg","247","0.982576699910723","0.966357608341206","0.998795791480239"
"Nein","2009","(Fach-)Abitur","Bayern","242","0.992356079174728","0.98142796974693","1.00328418860253"
"Nein","2009","(Fach-)Abitur","Saarland","","","",""
"Nein","2009","(Fach-)Abitur","Berlin","92","0.995198408833697","0.981149129649965","1.00924768801743"
"Nein","2009","(Fach-)Abitur","Brandenburg","63","1","1","1"
"Nein","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","26","","",""
"Nein","2009","(Fach-)Abitur","Sachsen","112","1","1","1"
"Nein","2009","(Fach-)Abitur","Sachsen-Anhalt","69","0.97482807630436","0.938131859855412","1.01152429275331"
"Nein","2009","(Fach-)Abitur","Thüringen","40","0.966648665320088","0.911688617775716","1.02160871286446"
"Nein","2009","AkademikerIn","Schleswig-Holstein","81","0.998398997007742","0.989745546688777","1.00705244732671"
"Nein","2009","AkademikerIn","Hamburg","80","1","1","1"
"Nein","2009","AkademikerIn","Niedersachsen","304","0.996538341595462","0.989957574980366","1.00311910821056"
"Nein","2009","AkademikerIn","Bremen","27","","",""
"Nein","2009","AkademikerIn","Nordrhein-Westfalen","734","0.984919988015952","0.97614512579822","0.993694850233684"
"Nein","2009","AkademikerIn","Hessen","313","0.994153884761553","0.985774830093401","1.0025329394297"
"Nein","2009","AkademikerIn","Rheinland-Pfalz,Saarland","164","0.99689012862531","0.988394393180676","1.00538586406994"
"Nein","2009","AkademikerIn","Baden-Württemberg","442","0.992771000984886","0.984882220850912","1.00065978111886"
"Nein","2009","AkademikerIn","Bayern","527","0.990810047887139","0.982693849469515","0.998926246304764"
"Nein","2009","AkademikerIn","Saarland","","","",""
"Nein","2009","AkademikerIn","Berlin","244","0.9731977840869","0.953056575793003","0.993338992380797"
"Nein","2009","AkademikerIn","Brandenburg","233","0.983453477821694","0.967246953488955","0.999660002154434"
"Nein","2009","AkademikerIn","Mecklenburg-Vorpommern","134","0.948331496833806","0.911129036316708","0.985533957350903"
"Nein","2009","AkademikerIn","Sachsen","340","0.991511494105994","0.981816816449343","1.00120617176264"
"Nein","2009","AkademikerIn","Sachsen-Anhalt","194","0.970805488248902","0.947356062295056","0.994254914202747"
"Nein","2009","AkademikerIn","Thüringen","177","0.987579804164312","0.971309771990947","1.00384983633768"
"Ja","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2010","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2010","(noch) kein Abschluss","Bremen","","","",""
"Ja","2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2010","(noch) kein Abschluss","Hessen","","","",""
"Ja","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2010","(noch) kein Abschluss","Bayern","","","",""
"Ja","2010","(noch) kein Abschluss","Saarland","","","",""
"Ja","2010","(noch) kein Abschluss","Berlin","","","",""
"Ja","2010","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2010","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2010","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2010","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2010","Hauptschule","Hamburg","","","",""
"Ja","2010","Hauptschule","Niedersachsen","","","",""
"Ja","2010","Hauptschule","Bremen","","","",""
"Ja","2010","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2010","Hauptschule","Hessen","","","",""
"Ja","2010","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","Hauptschule","Baden-Württemberg","","","",""
"Ja","2010","Hauptschule","Bayern","","","",""
"Ja","2010","Hauptschule","Saarland","","","",""
"Ja","2010","Hauptschule","Berlin","","","",""
"Ja","2010","Hauptschule","Brandenburg","","","",""
"Ja","2010","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2010","Hauptschule","Sachsen","","","",""
"Ja","2010","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2010","Hauptschule","Thüringen","","","",""
"Ja","2010","Realschule","Schleswig-Holstein","","","",""
"Ja","2010","Realschule","Hamburg","","","",""
"Ja","2010","Realschule","Niedersachsen","","","",""
"Ja","2010","Realschule","Bremen","","","",""
"Ja","2010","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2010","Realschule","Hessen","","","",""
"Ja","2010","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","Realschule","Baden-Württemberg","","","",""
"Ja","2010","Realschule","Bayern","","","",""
"Ja","2010","Realschule","Saarland","","","",""
"Ja","2010","Realschule","Berlin","","","",""
"Ja","2010","Realschule","Brandenburg","","","",""
"Ja","2010","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2010","Realschule","Sachsen","","","",""
"Ja","2010","Realschule","Sachsen-Anhalt","","","",""
"Ja","2010","Realschule","Thüringen","","","",""
"Ja","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2010","(Fach-)Abitur","Hamburg","","","",""
"Ja","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2010","(Fach-)Abitur","Bremen","","","",""
"Ja","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2010","(Fach-)Abitur","Hessen","","","",""
"Ja","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2010","(Fach-)Abitur","Bayern","","","",""
"Ja","2010","(Fach-)Abitur","Saarland","","","",""
"Ja","2010","(Fach-)Abitur","Berlin","","","",""
"Ja","2010","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2010","(Fach-)Abitur","Sachsen","","","",""
"Ja","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2010","(Fach-)Abitur","Thüringen","","","",""
"Ja","2010","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2010","AkademikerIn","Hamburg","","","",""
"Ja","2010","AkademikerIn","Niedersachsen","","","",""
"Ja","2010","AkademikerIn","Bremen","","","",""
"Ja","2010","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2010","AkademikerIn","Hessen","","","",""
"Ja","2010","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2010","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2010","AkademikerIn","Bayern","","","",""
"Ja","2010","AkademikerIn","Saarland","","","",""
"Ja","2010","AkademikerIn","Berlin","","","",""
"Ja","2010","AkademikerIn","Brandenburg","","","",""
"Ja","2010","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2010","AkademikerIn","Sachsen","","","",""
"Ja","2010","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2010","AkademikerIn","Thüringen","","","",""
"Nein","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2010","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2010","(noch) kein Abschluss","Bremen","","","",""
"Nein","2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2010","(noch) kein Abschluss","Hessen","","","",""
"Nein","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2010","(noch) kein Abschluss","Bayern","","","",""
"Nein","2010","(noch) kein Abschluss","Saarland","","","",""
"Nein","2010","(noch) kein Abschluss","Berlin","","","",""
"Nein","2010","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2010","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2010","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2010","Hauptschule","Hamburg","","","",""
"Nein","2010","Hauptschule","Niedersachsen","","","",""
"Nein","2010","Hauptschule","Bremen","","","",""
"Nein","2010","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2010","Hauptschule","Hessen","","","",""
"Nein","2010","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","Hauptschule","Baden-Württemberg","","","",""
"Nein","2010","Hauptschule","Bayern","","","",""
"Nein","2010","Hauptschule","Saarland","","","",""
"Nein","2010","Hauptschule","Berlin","","","",""
"Nein","2010","Hauptschule","Brandenburg","","","",""
"Nein","2010","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2010","Hauptschule","Sachsen","","","",""
"Nein","2010","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2010","Hauptschule","Thüringen","","","",""
"Nein","2010","Realschule","Schleswig-Holstein","","","",""
"Nein","2010","Realschule","Hamburg","","","",""
"Nein","2010","Realschule","Niedersachsen","","","",""
"Nein","2010","Realschule","Bremen","","","",""
"Nein","2010","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2010","Realschule","Hessen","","","",""
"Nein","2010","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","Realschule","Baden-Württemberg","","","",""
"Nein","2010","Realschule","Bayern","","","",""
"Nein","2010","Realschule","Saarland","","","",""
"Nein","2010","Realschule","Berlin","","","",""
"Nein","2010","Realschule","Brandenburg","","","",""
"Nein","2010","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2010","Realschule","Sachsen","","","",""
"Nein","2010","Realschule","Sachsen-Anhalt","","","",""
"Nein","2010","Realschule","Thüringen","","","",""
"Nein","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2010","(Fach-)Abitur","Hamburg","","","",""
"Nein","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2010","(Fach-)Abitur","Bremen","","","",""
"Nein","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2010","(Fach-)Abitur","Hessen","","","",""
"Nein","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Baden-Württemberg","","","",""
"Nein","2010","(Fach-)Abitur","Bayern","","","",""
"Nein","2010","(Fach-)Abitur","Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Berlin","","","",""
"Nein","2010","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2010","(Fach-)Abitur","Sachsen","","","",""
"Nein","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2010","(Fach-)Abitur","Thüringen","","","",""
"Nein","2010","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2010","AkademikerIn","Hamburg","","","",""
"Nein","2010","AkademikerIn","Niedersachsen","","","",""
"Nein","2010","AkademikerIn","Bremen","","","",""
"Nein","2010","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2010","AkademikerIn","Hessen","","","",""
"Nein","2010","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2010","AkademikerIn","Baden-Württemberg","","","",""
"Nein","2010","AkademikerIn","Bayern","","","",""
"Nein","2010","AkademikerIn","Saarland","","","",""
"Nein","2010","AkademikerIn","Berlin","","","",""
"Nein","2010","AkademikerIn","Brandenburg","","","",""
"Nein","2010","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2010","AkademikerIn","Sachsen","","","",""
"Nein","2010","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2010","AkademikerIn","Thüringen","","","",""
"Ja","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2011","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2011","(noch) kein Abschluss","Niedersachsen","2","","",""
"Ja","2011","(noch) kein Abschluss","Bremen","","","",""
"Ja","2011","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Ja","2011","(noch) kein Abschluss","Hessen","","","",""
"Ja","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Baden-Württemberg","1","","",""
"Ja","2011","(noch) kein Abschluss","Bayern","3","","",""
"Ja","2011","(noch) kein Abschluss","Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Berlin","1","","",""
"Ja","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2011","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2011","Hauptschule","Schleswig-Holstein","5","","",""
"Ja","2011","Hauptschule","Hamburg","1","","",""
"Ja","2011","Hauptschule","Niedersachsen","15","","",""
"Ja","2011","Hauptschule","Bremen","2","","",""
"Ja","2011","Hauptschule","Nordrhein-Westfalen","62","0.0493517889872981","0.0385721662964982","0.060131411678098"
"Ja","2011","Hauptschule","Hessen","17","","",""
"Ja","2011","Hauptschule","Rheinland-Pfalz,Saarland","14","","",""
"Ja","2011","Hauptschule","Baden-Württemberg","34","0.0389563754077973","0.0264669214115189","0.0514458294040756"
"Ja","2011","Hauptschule","Bayern","40","0.027919001189654","0.0190918370974818","0.0367461652818263"
"Ja","2011","Hauptschule","Saarland","","","",""
"Ja","2011","Hauptschule","Berlin","5","","",""
"Ja","2011","Hauptschule","Brandenburg","10","","",""
"Ja","2011","Hauptschule","Mecklenburg-Vorpommern","5","","",""
"Ja","2011","Hauptschule","Sachsen","14","","",""
"Ja","2011","Hauptschule","Sachsen-Anhalt","12","","",""
"Ja","2011","Hauptschule","Thüringen","16","","",""
"Ja","2011","Realschule","Schleswig-Holstein","4","","",""
"Ja","2011","Realschule","Hamburg","1","","",""
"Ja","2011","Realschule","Niedersachsen","6","","",""
"Ja","2011","Realschule","Bremen","","","",""
"Ja","2011","Realschule","Nordrhein-Westfalen","10","","",""
"Ja","2011","Realschule","Hessen","7","","",""
"Ja","2011","Realschule","Rheinland-Pfalz,Saarland","2","","",""
"Ja","2011","Realschule","Baden-Württemberg","4","","",""
"Ja","2011","Realschule","Bayern","11","","",""
"Ja","2011","Realschule","Saarland","","","",""
"Ja","2011","Realschule","Berlin","3","","",""
"Ja","2011","Realschule","Brandenburg","7","","",""
"Ja","2011","Realschule","Mecklenburg-Vorpommern","5","","",""
"Ja","2011","Realschule","Sachsen","9","","",""
"Ja","2011","Realschule","Sachsen-Anhalt","5","","",""
"Ja","2011","Realschule","Thüringen","6","","",""
"Ja","2011","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Ja","2011","(Fach-)Abitur","Hamburg","","","",""
"Ja","2011","(Fach-)Abitur","Niedersachsen","1","","",""
"Ja","2011","(Fach-)Abitur","Bremen","","","",""
"Ja","2011","(Fach-)Abitur","Nordrhein-Westfalen","5","","",""
"Ja","2011","(Fach-)Abitur","Hessen","","","",""
"Ja","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Ja","2011","(Fach-)Abitur","Baden-Württemberg","3","","",""
"Ja","2011","(Fach-)Abitur","Bayern","3","","",""
"Ja","2011","(Fach-)Abitur","Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Berlin","1","","",""
"Ja","2011","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2011","(Fach-)Abitur","Sachsen","","","",""
"Ja","2011","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Ja","2011","(Fach-)Abitur","Thüringen","","","",""
"Ja","2011","AkademikerIn","Schleswig-Holstein","2","","",""
"Ja","2011","AkademikerIn","Hamburg","","","",""
"Ja","2011","AkademikerIn","Niedersachsen","6","","",""
"Ja","2011","AkademikerIn","Bremen","1","","",""
"Ja","2011","AkademikerIn","Nordrhein-Westfalen","11","","",""
"Ja","2011","AkademikerIn","Hessen","4","","",""
"Ja","2011","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Ja","2011","AkademikerIn","Baden-Württemberg","4","","",""
"Ja","2011","AkademikerIn","Bayern","9","","",""
"Ja","2011","AkademikerIn","Saarland","","","",""
"Ja","2011","AkademikerIn","Berlin","2","","",""
"Ja","2011","AkademikerIn","Brandenburg","5","","",""
"Ja","2011","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Ja","2011","AkademikerIn","Sachsen","7","","",""
"Ja","2011","AkademikerIn","Sachsen-Anhalt","7","","",""
"Ja","2011","AkademikerIn","Thüringen","3","","",""
"Nein","2011","(noch) kein Abschluss","Schleswig-Holstein","25","","",""
"Nein","2011","(noch) kein Abschluss","Hamburg","6","","",""
"Nein","2011","(noch) kein Abschluss","Niedersachsen","51","0.953650111350413","0.897048468627065","1.01025175407376"
"Nein","2011","(noch) kein Abschluss","Bremen","4","","",""
"Nein","2011","(noch) kein Abschluss","Nordrhein-Westfalen","157","0.98952393567377","0.973698278299256","1.00534959304828"
"Nein","2011","(noch) kein Abschluss","Hessen","53","1","1","1"
"Nein","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","27","","",""
"Nein","2011","(noch) kein Abschluss","Baden-Württemberg","72","0.994533179721733","0.977618503163285","1.01144785628018"
"Nein","2011","(noch) kein Abschluss","Bayern","78","0.913471533924904","0.852245998311379","0.974697069538429"
"Nein","2011","(noch) kein Abschluss","Saarland","","","",""
