"ple0016","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2017","Realschule","Ostdeutschland","48","0.0208486353354206","0.0148701177265077","0.0268271529443335"
"Ja","2017","(Fach-)Abitur","Westdeutschland","35","0.0107177700651684","0.00733243467657073","0.0141031054537661"
"Ja","2017","(Fach-)Abitur","Ostdeutschland","4","0.00771739937347352","0.000685983517465422","0.0147488152294816"
"Ja","2017","AkademikerIn","Westdeutschland","59","0.0134867185376624","0.0103154327884647","0.0166580042868602"
"Ja","2017","AkademikerIn","Ostdeutschland","33","0.0243130658050454","0.0163386274859856","0.0322875041241051"
"Nein","2017","(noch) kein Abschluss","Westdeutschland","794","0.982555395342973","0.973539379425889","0.991571411260057"
"Nein","2017","(noch) kein Abschluss","Ostdeutschland","121","","",""
"Nein","2017","Hauptschule","Westdeutschland","5888","0.962289742883495","0.957496341811885","0.967083143955105"
"Nein","2017","Hauptschule","Ostdeutschland","1053","","",""
"Nein","2017","Realschule","Westdeutschland","4670","0.982842141308167","0.979146845758854","0.98653743685748"
"Nein","2017","Realschule","Ostdeutschland","2146","","",""
"Nein","2017","(Fach-)Abitur","Westdeutschland","3519","0.989282229934832","0.985896894546234","0.992667565323429"
"Nein","2017","(Fach-)Abitur","Ostdeutschland","591","0.992282600626527","0.985251184770518","0.999314016482535"
"Nein","2017","AkademikerIn","Westdeutschland","5023","0.986513281462338","0.98334199571314","0.989684567211535"
"Nein","2017","AkademikerIn","Ostdeutschland","1400","","",""
"Ja","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2018","Hauptschule","Westdeutschland","","","",""
"Ja","2018","Hauptschule","Ostdeutschland","","","",""
"Ja","2018","Realschule","Westdeutschland","","","",""
"Ja","2018","Realschule","Ostdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2018","AkademikerIn","Westdeutschland","","","",""
"Ja","2018","AkademikerIn","Ostdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2018","Hauptschule","Westdeutschland","","","",""
"Nein","2018","Hauptschule","Ostdeutschland","","","",""
"Nein","2018","Realschule","Westdeutschland","","","",""
"Nein","2018","Realschule","Ostdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2018","AkademikerIn","Westdeutschland","","","",""
"Nein","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja","2019","(noch) kein Abschluss","Westdeutschland","21","","",""
"Ja","2019","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2019","Hauptschule","Westdeutschland","180","","",""
"Ja","2019","Hauptschule","Ostdeutschland","44","0.0494007219787131","0.0355401649849281","0.0632612789724981"
"Ja","2019","Realschule","Westdeutschland","84","0.0194830344687727","0.0154819138656278","0.0234841550719176"
"Ja","2019","Realschule","Ostdeutschland","44","0.0248848948625259","0.018312582167678","0.0314572075573738"
"Ja","2019","(Fach-)Abitur","Westdeutschland","37","0.00667771974185881","0.00399519145568978","0.00936024802802785"
"Ja","2019","(Fach-)Abitur","Ostdeutschland","2","","",""
"Ja","2019","AkademikerIn","Westdeutschland","71","0.0124538820865462","0.00950145272585515","0.0154063114472372"
"Ja","2019","AkademikerIn","Ostdeutschland","42","0.0256090324694742","0.0178567255674824","0.033361339371466"
"Nein","2019","(noch) kein Abschluss","Westdeutschland","652","0.950146707225739","0.933703640584001","0.966589773867478"
"Nein","2019","(noch) kein Abschluss","Ostdeutschland","102","","",""
"Nein","2019","Hauptschule","Westdeutschland","5096","0.959741374042798","0.95443738912576","0.965045358959837"
"Nein","2019","Hauptschule","Ostdeutschland","895","0.950599278021287","0.936738721027502","0.964459835015072"
"Nein","2019","Realschule","Westdeutschland","4500","0.980516965531227","0.976515844928082","0.984518086134372"
"Nein","2019","Realschule","Ostdeutschland","2114","","",""
"Nein","2019","(Fach-)Abitur","Westdeutschland","3504","0.993322280258141","0.990639751971972","0.99600480854431"
"Nein","2019","(Fach-)Abitur","Ostdeutschland","602","0.998885369163385","0.996224319532496","1.00154641879427"
"Nein","2019","AkademikerIn","Westdeutschland","5349","0.987546117913454","0.984593688552763","0.990498547274145"
"Nein","2019","AkademikerIn","Ostdeutschland","1553","","",""
