year,bula_h,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Hesse,No,0.96805,1662,1705,0.95970,0.97640
2015,"Rhineland-Palatinate, Saarland",No,0.97365,1469,1469,0.96546,0.98185
2015,Baden-Wuerttemberg,Yes,0.02311,53,2985,0.01772,0.02851
2015,Baden-Wuerttemberg,No,0.97689,2932,2985,0.97149,0.98228
2015,Bavaria,Yes,0.02050,69,4027,0.01612,0.02488
2015,Bavaria,No,0.97950,3958,4027,0.97512,0.98388
2015,Berlin,No,0.97918,897,897,0.96983,0.98853
2015,Brandenburg,No,0.97058,962,962,0.95990,0.98127
2015,Mecklenburg-Western Pomerania,No,0.96902,546,546,0.95447,0.98356
2015,Saxony,No,0.98151,1481,1481,0.97465,0.98838
2015,Saxony-Anhalt,No,0.96112,855,855,0.94816,0.97409
2015,Thuringa,No,0.97126,892,892,0.96029,0.98223
2017,Schleswig-Holstein,No,0.97950,933,933,0.97041,0.98860
2017,Hamburg,No,0.98479,457,457,0.97356,0.99602
2017,Lower Saxony,Yes,0.03039,58,2697,0.02391,0.03687
2017,Lower Saxony,No,0.96961,2639,2697,0.96313,0.97609
2017,Bremen,No,0.94287,214,214,0.91171,0.97404
2017,North Rhine-Westphalia,Yes,0.01888,87,5524,0.01529,0.02246
2017,North Rhine-Westphalia,No,0.98112,5437,5524,0.97754,0.98471
2017,Hesse,Yes,0.02242,35,1789,0.01556,0.02929
2017,Hesse,No,0.97758,1754,1789,0.97071,0.98444
2017,"Rhineland-Palatinate, Saarland",No,0.97476,1497,1497,0.96681,0.98270
2017,Baden-Wuerttemberg,Yes,0.02063,52,3018,0.01556,0.02570
2017,Baden-Wuerttemberg,No,0.97937,2966,3018,0.97430,0.98444
2017,Bavaria,Yes,0.02019,67,4211,0.01595,0.02444
2017,Bavaria,No,0.97981,4144,4211,0.97556,0.98405
2017,Berlin,No,0.98794,977,977,0.98110,0.99479
2017,Brandenburg,No,0.97110,1006,1006,0.96074,0.98146
2017,Mecklenburg-Western Pomerania,No,0.97266,560,560,0.95914,0.98618
2017,Saxony,Yes,0.02220,42,1653,0.01510,0.02931
2017,Saxony,No,0.97780,1611,1653,0.97069,0.98490
2017,Saxony-Anhalt,Yes,0.03837,31,923,0.02597,0.05077
2017,Saxony-Anhalt,No,0.96163,892,923,0.94923,0.97403
2017,Thuringa,No,0.97646,954,954,0.96683,0.98608
2019,Schleswig-Holstein,No,0.98572,939,939,0.97812,0.99331
2019,Hamburg,No,0.98344,519,519,0.97246,0.99443
2019,Lower Saxony,Yes,0.03003,63,2494,0.02333,0.03673
2019,Lower Saxony,No,0.96997,2431,2494,0.96327,0.97667
2019,Bremen,No,0.98152,215,215,0.96348,0.99957
2019,North Rhine-Westphalia,Yes,0.02338,107,5406,0.01935,0.02741
2019,North Rhine-Westphalia,No,0.97662,5299,5406,0.97259,0.98065
2019,Hesse,Yes,0.02292,38,1711,0.01583,0.03002
2019,Hesse,No,0.97708,1673,1711,0.96998,0.98417
2019,"Rhineland-Palatinate, Saarland",Yes,0.03371,37,1466,0.02447,0.04295
2019,"Rhineland-Palatinate, Saarland",No,0.96629,1429,1466,0.95705,0.97553
2019,Baden-Wuerttemberg,Yes,0.02460,54,2799,0.01886,0.03034
2019,Baden-Wuerttemberg,No,0.97540,2745,2799,0.96966,0.98114
2019,Bavaria,Yes,0.01444,56,3951,0.01072,0.01816
2019,Bavaria,No,0.98556,3895,3951,0.98184,0.98928
2019,Berlin,No,0.97828,1006,1006,0.96926,0.98729
2019,Brandenburg,Yes,0.04061,36,1111,0.02899,0.05222
2019,Brandenburg,No,0.95939,1075,1111,0.94778,0.97101
2019,Mecklenburg-Western Pomerania,No,0.97005,602,602,0.95642,0.98368
2019,Saxony,Yes,0.01899,37,1634,0.01237,0.02561
2019,Saxony,No,0.98101,1597,1634,0.97439,0.98763
2019,Saxony-Anhalt,No,0.97516,866,866,0.96479,0.98553
2019,Thuringa,No,0.97828,900,900,0.96876,0.98781
2021,Schleswig-Holstein,No,0.98587,812,812,0.97775,0.99400
2021,Hamburg,No,0.97548,442,442,0.96104,0.98991
2021,Lower Saxony,Yes,0.02213,37,1881,0.01548,0.02878
2021,Lower Saxony,No,0.97787,1844,1881,0.97122,0.98452
2021,Bremen,No,0.98571,150,150,0.96666,1.00477
2021,North Rhine-Westphalia,Yes,0.02329,79,4112,0.01868,0.02791
2021,North Rhine-Westphalia,No,0.97671,4033,4112,0.97209,0.98132
2021,Hesse,No,0.96527,1301,1301,0.95532,0.97523
2021,"Rhineland-Palatinate, Saarland",Yes,0.05725,36,996,0.04281,0.07168
2021,"Rhineland-Palatinate, Saarland",No,0.94275,960,996,0.92832,0.95719
2021,Baden-Wuerttemberg,Yes,0.01556,40,2167,0.01035,0.02077
2021,Baden-Wuerttemberg,No,0.98444,2127,2167,0.97923,0.98965
2021,Bavaria,Yes,0.02261,49,2852,0.01715,0.02807
2021,Bavaria,No,0.97739,2803,2852,0.97193,0.98285
2021,Berlin,No,0.98749,897,897,0.98022,0.99477
2021,Brandenburg,No,0.96641,683,683,0.95289,0.97993
2021,Mecklenburg-Western Pomerania,No,0.97794,404,404,0.96360,0.99228
2021,Saxony,No,0.97919,1137,1137,0.97089,0.98749
2021,Saxony-Anhalt,No,0.97564,588,588,0.96317,0.98811
2021,Thuringa,No,0.96557,613,613,0.95112,0.98001
