"ple0016","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2009","Realschule","2","1007","0.970854905409567","0.960541964191574","0.981167846627561"
"Nein","2009","Realschule","3","997","0.99272152267983","0.987476631363093","0.997966413996567"
"Nein","2009","Realschule","4","1127","0.991744048871868","0.986479835081686","0.99700826266205"
"Nein","2009","Realschule","5 Einkommensstärkstes Quintil","911","0.992102063913113","0.986382154361704","0.997821973464522"
"Nein","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","302","0.980833353792893","0.965520948736994","0.996145758848793"
"Nein","2009","(Fach-)Abitur","2","341","0.993671037536794","0.985278590546375","1.00206348452721"
"Nein","2009","(Fach-)Abitur","3","365","1","1","1"
"Nein","2009","(Fach-)Abitur","4","496","0.982858255149165","0.971492398187514","0.994224112110816"
"Nein","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","484","0.996379869522304","0.991045805861166","1.00171393318344"
"Nein","2009","AkademikerIn","1 Einkommensschwächstes Quintil","216","0.969785993564187","0.947217941941471","0.992354045186904"
"Nein","2009","AkademikerIn","2","399","0.981836876835276","0.968815037211523","0.994858716459028"
"Nein","2009","AkademikerIn","3","539","0.991304422670862","0.983502504807543","0.99910634053418"
"Nein","2009","AkademikerIn","4","934","0.990770145737837","0.984660202761517","0.996880088714156"
"Nein","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1906","0.989632194056809","0.985107251591523","0.994157136522096"
"Ja","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","(noch) kein Abschluss","2","","","",""
"Ja","2010","(noch) kein Abschluss","3","","","",""
"Ja","2010","(noch) kein Abschluss","4","","","",""
"Ja","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Hauptschule","2","","","",""
"Ja","2010","Hauptschule","3","","","",""
"Ja","2010","Hauptschule","4","","","",""
"Ja","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Realschule","2","","","",""
"Ja","2010","Realschule","3","","","",""
"Ja","2010","Realschule","4","","","",""
"Ja","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","(Fach-)Abitur","2","","","",""
"Ja","2010","(Fach-)Abitur","3","","","",""
"Ja","2010","(Fach-)Abitur","4","","","",""
"Ja","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","AkademikerIn","2","","","",""
"Ja","2010","AkademikerIn","3","","","",""
"Ja","2010","AkademikerIn","4","","","",""
"Ja","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(noch) kein Abschluss","2","","","",""
"Nein","2010","(noch) kein Abschluss","3","","","",""
"Nein","2010","(noch) kein Abschluss","4","","","",""
"Nein","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Hauptschule","2","","","",""
"Nein","2010","Hauptschule","3","","","",""
"Nein","2010","Hauptschule","4","","","",""
"Nein","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Realschule","2","","","",""
"Nein","2010","Realschule","3","","","",""
"Nein","2010","Realschule","4","","","",""
"Nein","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(Fach-)Abitur","2","","","",""
"Nein","2010","(Fach-)Abitur","3","","","",""
"Nein","2010","(Fach-)Abitur","4","","","",""
"Nein","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","AkademikerIn","2","","","",""
"Nein","2010","AkademikerIn","3","","","",""
"Nein","2010","AkademikerIn","4","","","",""
"Nein","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Ja","2011","(noch) kein Abschluss","2","2","","",""
"Ja","2011","(noch) kein Abschluss","3","","","",""
"Ja","2011","(noch) kein Abschluss","4","3","","",""
"Ja","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Hauptschule","1 Einkommensschwächstes Quintil","61","0.0432237422485819","0.0329598095056972","0.0534876749914666"
"Ja","2011","Hauptschule","2","73","0.0425709804422805","0.0335918641189543","0.0515500967656066"
"Ja","2011","Hauptschule","3","60","0.0402507860288882","0.0303667283849431","0.0501348436728334"
"Ja","2011","Hauptschule","4","42","0.0338967313549451","0.024484456404103","0.0433090063057871"
"Ja","2011","Hauptschule","5 Einkommensstärkstes Quintil","16","","",""
"Ja","2011","Realschule","1 Einkommensschwächstes Quintil","16","","",""
"Ja","2011","Realschule","2","17","","",""
"Ja","2011","Realschule","3","14","","",""
"Ja","2011","Realschule","4","20","","",""
"Ja","2011","Realschule","5 Einkommensstärkstes Quintil","13","","",""
"Ja","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","2","","",""
"Ja","2011","(Fach-)Abitur","2","4","","",""
"Ja","2011","(Fach-)Abitur","3","","","",""
"Ja","2011","(Fach-)Abitur","4","7","","",""
"Ja","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","4","","",""
"Ja","2011","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Ja","2011","AkademikerIn","2","5","","",""
"Ja","2011","AkademikerIn","3","10","","",""
"Ja","2011","AkademikerIn","4","13","","",""
"Ja","2011","AkademikerIn","5 Einkommensstärkstes Quintil","29","","",""
"Nein","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","190","0.953714916705089","0.924225879199826","0.983203954210351"
"Nein","2011","(noch) kein Abschluss","2","105","0.986109407508162","0.963933615557253","1.00828519945907"
"Nein","2011","(noch) kein Abschluss","3","70","1","1","1"
"Nein","2011","(noch) kein Abschluss","4","95","0.974461034850167","0.943227658098963","1.00569441160137"
"Nein","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","91","1","1","1"
"Nein","2011","Hauptschule","1 Einkommensschwächstes Quintil","1447","0.956776257751418","0.946512325008533","0.967040190494303"
"Nein","2011","Hauptschule","2","1869","0.95742901955772","0.948449903234393","0.966408135881046"
"Nein","2011","Hauptschule","3","1459","0.959749213971112","0.949865156327167","0.969633271615057"
"Nein","2011","Hauptschule","4","1378","0.966103268645055","0.956690993694213","0.975515543595897"
"Nein","2011","Hauptschule","5 Einkommensstärkstes Quintil","745","0.977483649720627","0.966943191004201","0.988024108437054"
"Nein","2011","Realschule","1 Einkommensschwächstes Quintil","774","0.973526703524187","0.962332002707879","0.984721404340496"
"Nein","2011","Realschule","2","1066","0.978458582829584","0.969812045477027","0.987105120182141"
"Nein","2011","Realschule","3","1034","0.98475795748026","0.97734052189413","0.99217539306639"
"Nein","2011","Realschule","4","1370","0.986593572062571","0.980547596732808","0.992639547392334"
"Nein","2011","Realschule","5 Einkommensstärkstes Quintil","1191","0.991189145508001","0.98591050445747","0.996467786558532"
"Nein","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","414","0.994101339926881","0.9867427696818","1.00145991017196"
"Nein","2011","(Fach-)Abitur","2","407","0.990929520729419","0.981763862039725","1.00009517941911"
"Nein","2011","(Fach-)Abitur","3","397","1","1","1"
"Nein","2011","(Fach-)Abitur","4","583","0.992456929974712","0.985475377779376","0.999438482170047"
"Nein","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","623","0.997152717216737","0.992982002733377","1.0013234317001"
"Nein","2011","AkademikerIn","1 Einkommensschwächstes Quintil","243","0.970970441069825","0.95020053878007","0.99174034335958"
"Nein","2011","AkademikerIn","2","374","0.990564552216319","0.980831453345035","1.0002976510876"
"Nein","2011","AkademikerIn","3","557","0.969766517260026","0.955672518027907","0.983860516492146"
"Nein","2011","AkademikerIn","4","1084","0.983332769857815","0.97575700040716","0.99090853930847"
"Nein","2011","AkademikerIn","5 Einkommensstärkstes Quintil","2265","0.985000546470139","0.980026528632632","0.989974564307646"
"Ja","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","(noch) kein Abschluss","2","","","",""
"Ja","2012","(noch) kein Abschluss","3","","","",""
"Ja","2012","(noch) kein Abschluss","4","","","",""
"Ja","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Hauptschule","2","","","",""
"Ja","2012","Hauptschule","3","","","",""
"Ja","2012","Hauptschule","4","","","",""
"Ja","2012","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Realschule","2","","","",""
"Ja","2012","Realschule","3","","","",""
"Ja","2012","Realschule","4","","","",""
"Ja","2012","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","(Fach-)Abitur","2","","","",""
"Ja","2012","(Fach-)Abitur","3","","","",""
"Ja","2012","(Fach-)Abitur","4","","","",""
"Ja","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","AkademikerIn","2","","","",""
"Ja","2012","AkademikerIn","3","","","",""
"Ja","2012","AkademikerIn","4","","","",""
"Ja","2012","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","(noch) kein Abschluss","2","","","",""
"Nein","2012","(noch) kein Abschluss","3","","","",""
"Nein","2012","(noch) kein Abschluss","4","","","",""
"Nein","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Hauptschule","2","","","",""
"Nein","2012","Hauptschule","3","","","",""
"Nein","2012","Hauptschule","4","","","",""
"Nein","2012","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Realschule","2","","","",""
"Nein","2012","Realschule","3","","","",""
"Nein","2012","Realschule","4","","","",""
"Nein","2012","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","(Fach-)Abitur","2","","","",""
"Nein","2012","(Fach-)Abitur","3","","","",""
"Nein","2012","(Fach-)Abitur","4","","","",""
"Nein","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","AkademikerIn","2","","","",""
"Nein","2012","AkademikerIn","3","","","",""
"Nein","2012","AkademikerIn","4","","","",""
"Nein","2012","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Ja","2013","(noch) kein Abschluss","2","2","","",""
"Ja","2013","(noch) kein Abschluss","3","3","","",""
"Ja","2013","(noch) kein Abschluss","4","1","","",""
"Ja","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Ja","2013","Hauptschule","1 Einkommensschwächstes Quintil","37","0.0410383557097102","0.0291795909768021","0.0528971204426183"
"Ja","2013","Hauptschule","2","67","0.0454380338900195","0.0350667096756465","0.0558093581043925"
"Ja","2013","Hauptschule","3","55","0.0404155821498668","0.030176357655072","0.0506548066446615"
"Ja","2013","Hauptschule","4","41","0.0285643586642348","0.0197209556227545","0.0374077617057152"
"Ja","2013","Hauptschule","5 Einkommensstärkstes Quintil","23","","",""
"Ja","2013","Realschule","1 Einkommensschwächstes Quintil","19","","",""
"Ja","2013","Realschule","2","17","","",""
"Ja","2013","Realschule","3","21","","",""
"Ja","2013","Realschule","4","14","","",""
"Ja","2013","Realschule","5 Einkommensstärkstes Quintil","13","","",""
"Ja","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4","","",""
"Ja","2013","(Fach-)Abitur","2","3","","",""
"Ja","2013","(Fach-)Abitur","3","3","","",""
"Ja","2013","(Fach-)Abitur","4","5","","",""
"Ja","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","4","","",""
"Ja","2013","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Ja","2013","AkademikerIn","2","8","","",""
"Ja","2013","AkademikerIn","3","13","","",""
"Ja","2013","AkademikerIn","4","16","","",""
"Ja","2013","AkademikerIn","5 Einkommensstärkstes Quintil","26","","",""
"Nein","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","142","0.965031952405757","0.935234563997897","0.994829340813616"
"Nein","2013","(noch) kein Abschluss","2","102","0.986842757067985","0.96494307312737","1.0087424410086"
"Nein","2013","(noch) kein Abschluss","3","75","0.926341557644555","0.868372314668305","0.984310800620805"
"Nein","2013","(noch) kein Abschluss","4","80","0.986034970056346","0.960480158897963","1.01158978121473"
"Nein","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","73","0.973516983576645","0.937177985372905","1.00985598178039"
"Nein","2013","Hauptschule","1 Einkommensschwächstes Quintil","1038","0.95896164429029","0.947102879557382","0.970820409023198"
"Nein","2013","Hauptschule","2","1482","0.954561966109981","0.944190641895608","0.964933290324354"
"Nein","2013","Hauptschule","3","1366","0.959584417850133","0.949345193355339","0.969823642344928"
"Nein","2013","Hauptschule","4","1322","0.971435641335765","0.962592238294285","0.980279044377245"
"Nein","2013","Hauptschule","5 Einkommensstärkstes Quintil","786","0.971357778704448","0.959863895245399","0.982851662163498"
"Nein","2013","Realschule","1 Einkommensschwächstes Quintil","574","0.968815730323152","0.954826007049619","0.982805453596685"
"Nein","2013","Realschule","2","830","0.977236697679815","0.967192299914927","0.987281095444704"
"Nein","2013","Realschule","3","979","0.980685056513629","0.972154849110043","0.989215263917214"
"Nein","2013","Realschule","4","1332","0.990676956946016","0.985542784676219","0.995811129215813"
"Nein","2013","Realschule","5 Einkommensstärkstes Quintil","1241","0.990711599155099","0.985402223901755","0.996020974408442"
"Nein","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","290","0.988694415738151","0.97660926777488","1.00077956370142"
"Nein","2013","(Fach-)Abitur","2","322","0.99254862895799","0.983198870266766","1.00189838764921"
"Nein","2013","(Fach-)Abitur","3","343","0.996830983751482","0.990908784176547","1.00275318332642"
"Nein","2013","(Fach-)Abitur","4","559","0.992931739361659","0.986017816761256","0.999845661962061"
"Nein","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","682","0.997513080939274","0.99378593705807","1.00124022482048"
"Nein","2013","AkademikerIn","1 Einkommensschwächstes Quintil","192","0.97697538979312","0.956031712709037","0.997919066877203"
"Nein","2013","AkademikerIn","2","326","0.984565860140854","0.971345646923726","0.997786073357982"
"Nein","2013","AkademikerIn","3","514","0.967666238072522","0.952564264847953","0.982768211297091"
"Nein","2013","AkademikerIn","4","993","0.981115057573567","0.972716198174789","0.989513916972345"
"Nein","2013","AkademikerIn","5 Einkommensstärkstes Quintil","2373","0.984305612768771","0.979332021067102","0.98927920447044"
"Ja","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","(noch) kein Abschluss","2","","","",""
"Ja","2014","(noch) kein Abschluss","3","","","",""
"Ja","2014","(noch) kein Abschluss","4","","","",""
"Ja","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Hauptschule","2","","","",""
"Ja","2014","Hauptschule","3","","","",""
"Ja","2014","Hauptschule","4","","","",""
"Ja","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Realschule","2","","","",""
"Ja","2014","Realschule","3","","","",""
"Ja","2014","Realschule","4","","","",""
"Ja","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","(Fach-)Abitur","2","","","",""
"Ja","2014","(Fach-)Abitur","3","","","",""
"Ja","2014","(Fach-)Abitur","4","","","",""
"Ja","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","AkademikerIn","2","","","",""
"Ja","2014","AkademikerIn","3","","","",""
"Ja","2014","AkademikerIn","4","","","",""
"Ja","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","(noch) kein Abschluss","2","","","",""
"Nein","2014","(noch) kein Abschluss","3","","","",""
"Nein","2014","(noch) kein Abschluss","4","","","",""
"Nein","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Hauptschule","2","","","",""
"Nein","2014","Hauptschule","3","","","",""
"Nein","2014","Hauptschule","4","","","",""
"Nein","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Realschule","2","","","",""
"Nein","2014","Realschule","3","","","",""
"Nein","2014","Realschule","4","","","",""
"Nein","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","(Fach-)Abitur","2","","","",""
"Nein","2014","(Fach-)Abitur","3","","","",""
"Nein","2014","(Fach-)Abitur","4","","","",""
"Nein","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","AkademikerIn","2","","","",""
"Nein","2014","AkademikerIn","3","","","",""
"Nein","2014","AkademikerIn","4","","","",""
"Nein","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Ja","2015","(noch) kein Abschluss","2","2","","",""
"Ja","2015","(noch) kein Abschluss","3","6","","",""
"Ja","2015","(noch) kein Abschluss","4","","","",""
"Ja","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Ja","2015","Hauptschule","1 Einkommensschwächstes Quintil","32","0.0190456052330141","0.0119488070248669","0.0261424034411613"
"Ja","2015","Hauptschule","2","69","0.0508803817427518","0.040528120744339","0.0612326427411645"
"Ja","2015","Hauptschule","3","65","0.0476661443576556","0.0374658969022977","0.0578663918130134"
"Ja","2015","Hauptschule","4","52","0.0373000821509346","0.0280149420467672","0.046585222255102"
"Ja","2015","Hauptschule","5 Einkommensstärkstes Quintil","23","","",""
"Ja","2015","Realschule","1 Einkommensschwächstes Quintil","23","","",""
"Ja","2015","Realschule","2","17","","",""
"Ja","2015","Realschule","3","20","","",""
"Ja","2015","Realschule","4","21","","",""
"Ja","2015","Realschule","5 Einkommensstärkstes Quintil","24","","",""
"Ja","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","13","","",""
"Ja","2015","(Fach-)Abitur","2","5","","",""
"Ja","2015","(Fach-)Abitur","3","3","","",""
"Ja","2015","(Fach-)Abitur","4","11","","",""
"Ja","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7","","",""
"Ja","2015","AkademikerIn","1 Einkommensschwächstes Quintil","2","","",""
"Ja","2015","AkademikerIn","2","9","","",""
"Ja","2015","AkademikerIn","3","8","","",""
"Ja","2015","AkademikerIn","4","25","","",""
"Ja","2015","AkademikerIn","5 Einkommensstärkstes Quintil","36","0.012881561558905","0.00888619834631314","0.0168769247714968"
"Nein","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","288","0.961578139022352","0.939718078745089","0.983438199299615"
"Nein","2015","(noch) kein Abschluss","2","200","0.990010500401771","0.976296499501929","1.00372450130161"
"Nein","2015","(noch) kein Abschluss","3","123","0.960300680427391","0.926607005170178","0.993994355684604"
"Nein","2015","(noch) kein Abschluss","4","106","1","1","1"
"Nein","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","80","0.966186396324402","0.927064729235784","1.00530806341302"
"Nein","2015","Hauptschule","1 Einkommensschwächstes Quintil","1393","0.980954394766986","0.973857596558839","0.988051192975133"
"Nein","2015","Hauptschule","2","1662","0.949119618257248","0.938767357258836","0.959471879255661"
"Nein","2015","Hauptschule","3","1611","0.952333855642344","0.942133608186987","0.962534103097702"
"Nein","2015","Hauptschule","4","1548","0.962699917849065","0.953414777744898","0.971985057953233"
"Nein","2015","Hauptschule","5 Einkommensstärkstes Quintil","914","0.974935949781747","0.964926920402672","0.984944979160822"
"Nein","2015","Realschule","1 Einkommensschwächstes Quintil","785","0.971781215477319","0.960363063683983","0.983199367270655"
"Nein","2015","Realschule","2","1066","0.97577623822435","0.966619732416971","0.98493274403173"
"Nein","2015","Realschule","3","1310","0.979006281956947","0.971301511761693","0.986711052152202"
"Nein","2015","Realschule","4","1656","0.985391521160491","0.979649186912831","0.991133855408151"
"Nein","2015","Realschule","5 Einkommensstärkstes Quintil","1577","0.985213243352846","0.979300976766228","0.991125509939463"
"Nein","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","494","0.979925883158497","0.967717477551392","0.992134288765602"
"Nein","2015","(Fach-)Abitur","2","614","0.993038437214103","0.9864884693663","0.999588405061906"
"Nein","2015","(Fach-)Abitur","3","619","0.989664071919595","0.981715821527171","0.997612322312019"
"Nein","2015","(Fach-)Abitur","4","916","0.989521935129659","0.982967104441692","0.996076765817627"
"Nein","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","970","0.998182727769898","0.995512084817301","1.00085337072249"
"Nein","2015","AkademikerIn","1 Einkommensschwächstes Quintil","306","0.996005865067454","0.988961934817287","1.00304979531762"
"Nein","2015","AkademikerIn","2","465","0.987411204724518","0.977374294694465","0.997448114754571"
"Nein","2015","AkademikerIn","3","624","0.984231176383012","0.974518525950353","0.993943826815672"
"Nein","2015","AkademikerIn","4","1374","0.970731797914944","0.961899232059368","0.979564363770519"
"Nein","2015","AkademikerIn","5 Einkommensstärkstes Quintil","3024","0.987118438441095","0.983123075228503","0.991113801653687"
"Ja","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","(noch) kein Abschluss","2","","","",""
"Ja","2016","(noch) kein Abschluss","3","","","",""
"Ja","2016","(noch) kein Abschluss","4","","","",""
"Ja","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Hauptschule","2","","","",""
"Ja","2016","Hauptschule","3","","","",""
"Ja","2016","Hauptschule","4","","","",""
"Ja","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Realschule","2","","","",""
"Ja","2016","Realschule","3","","","",""
"Ja","2016","Realschule","4","","","",""
"Ja","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","(Fach-)Abitur","2","","","",""
"Ja","2016","(Fach-)Abitur","3","","","",""
"Ja","2016","(Fach-)Abitur","4","","","",""
"Ja","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","AkademikerIn","2","","","",""
"Ja","2016","AkademikerIn","3","","","",""
"Ja","2016","AkademikerIn","4","","","",""
"Ja","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","(noch) kein Abschluss","2","","","",""
"Nein","2016","(noch) kein Abschluss","3","","","",""
"Nein","2016","(noch) kein Abschluss","4","","","",""
"Nein","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Hauptschule","2","","","",""
