year,age_gr,migback,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,No migration background,No,0.99968,2690,2690,0.99901,1.00036
2019,17-29 y.,Indirect migration background,No,0.99920,726,726,0.99715,1.00126
2019,30-45 y.,No migration background,No,0.99724,4114,4114,0.99564,0.99884
2019,30-45 y.,Direct migration background,No,0.99906,1612,1612,0.99757,1.00056
2019,30-45 y.,Indirect migration background,No,0.99861,537,537,0.99545,1.00176
2019,46-65 y.,No migration background,Yes,0.02102,161,8597,0.01798,0.02405
2019,46-65 y.,No migration background,No,0.97898,8436,8597,0.97595,0.98202
2019,46-65 y.,Direct migration background,No,0.97571,1518,1518,0.96796,0.98346
2019,46-65 y.,Indirect migration background,No,0.97993,277,277,0.96338,0.99647
2019,66 and older,No migration background,Yes,0.06096,290,4700,0.05412,0.06781
2019,66 and older,No migration background,No,0.93904,4410,4700,0.93219,0.94588
2019,66 and older,Direct migration background,No,0.94619,424,424,0.92469,0.96769
2021,17-29 y.,No migration background,No,0.99912,1739,1739,0.99773,1.00051
2021,17-29 y.,Indirect migration background,No,0.99898,418,418,0.99591,1.00204
2021,30-45 y.,No migration background,No,0.99590,2577,2577,0.99343,0.99837
2021,30-45 y.,Direct migration background,No,0.99928,2314,2314,0.99819,1.00037
2021,30-45 y.,Indirect migration background,No,0.99876,299,299,0.99476,1.00276
2021,46-65 y.,No migration background,Yes,0.02256,116,5525,0.01865,0.02648
2021,46-65 y.,No migration background,No,0.97744,5409,5525,0.97352,0.98135
2021,46-65 y.,Direct migration background,No,0.98657,1485,1485,0.98072,0.99243
2021,46-65 y.,Indirect migration background,No,0.98206,180,180,0.96262,1.00151
2021,66 and older,No migration background,Yes,0.06455,190,3200,0.05604,0.07307
2021,66 and older,No migration background,No,0.93545,3010,3200,0.92693,0.94396
2021,66 and older,Direct migration background,No,0.92299,323,323,0.89387,0.95211
