year,migback,quintil_oecd,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,No migration background,2nd Quintile,Yes,0.03653,102,3313,0.03014,0.04292
2017,No migration background,2nd Quintile,No,0.96347,3211,3313,0.95708,0.96986
2017,No migration background,3rd Quintile,Yes,0.02995,88,3444,0.02426,0.03564
2017,No migration background,3rd Quintile,No,0.97005,3356,3444,0.96436,0.97574
2017,No migration background,4th Quintile,Yes,0.02185,64,3635,0.01709,0.02660
2017,No migration background,4th Quintile,No,0.97815,3571,3635,0.97340,0.98291
2017,No migration background,5th Quintile,Yes,0.01561,63,3921,0.01173,0.01949
2017,No migration background,5th Quintile,No,0.98439,3858,3921,0.98051,0.98827
2017,Direct migration background,1st Quintile,No,0.97661,1603,1603,0.96921,0.98401
2017,Direct migration background,2nd Quintile,No,0.97798,1171,1171,0.96957,0.98639
2017,Direct migration background,3rd Quintile,No,0.98982,710,710,0.98243,0.99721
2017,Direct migration background,4th Quintile,No,0.98901,504,504,0.97990,0.99812
2017,Direct migration background,5th Quintile,No,0.98716,433,433,0.97655,0.99778
2017,Indirect migration background,2nd Quintile,No,0.99683,293,293,0.99039,1.00328
2017,Indirect migration background,3rd Quintile,No,0.98754,246,246,0.97365,1.00143
2017,Indirect migration background,4th Quintile,No,0.98785,215,215,0.97318,1.00253
2017,Indirect migration background,5th Quintile,No,0.99403,194,194,0.98316,1.00490
2019,No migration background,1st Quintile,Yes,0.03416,89,2720,0.02733,0.04099
2019,No migration background,1st Quintile,No,0.96584,2631,2720,0.95901,0.97267
2019,No migration background,2nd Quintile,Yes,0.03429,102,3479,0.02824,0.04034
2019,No migration background,2nd Quintile,No,0.96571,3377,3479,0.95966,0.97176
2019,No migration background,3rd Quintile,Yes,0.02234,78,3489,0.01743,0.02724
2019,No migration background,3rd Quintile,No,0.97766,3411,3489,0.97276,0.98257
2019,No migration background,4th Quintile,Yes,0.02075,66,3647,0.01613,0.02538
2019,No migration background,4th Quintile,No,0.97925,3581,3647,0.97462,0.98387
2019,No migration background,5th Quintile,Yes,0.02040,88,4156,0.01610,0.02469
2019,No migration background,5th Quintile,No,0.97960,4068,4156,0.97531,0.98390
2019,Direct migration background,1st Quintile,No,0.97836,1287,1287,0.97041,0.98631
2019,Direct migration background,2nd Quintile,No,0.97487,962,962,0.96497,0.98477
2019,Direct migration background,3rd Quintile,No,0.97959,645,645,0.96867,0.99051
2019,Direct migration background,4th Quintile,No,0.98957,432,432,0.97997,0.99916
2019,Direct migration background,5th Quintile,No,0.99677,449,449,0.99151,1.00202
2019,Indirect migration background,1st Quintile,No,0.99854,414,414,0.99487,1.00222
2019,Indirect migration background,2nd Quintile,No,0.99938,313,313,0.99663,1.00214
2019,Indirect migration background,3rd Quintile,No,0.98564,277,277,0.97161,0.99968
2019,Indirect migration background,4th Quintile,No,0.99645,188,188,0.98792,1.00498
2019,Indirect migration background,5th Quintile,No,0.98927,210,210,0.97531,1.00324
2021,No migration background,1st Quintile,Yes,0.03576,65,1948,0.02751,0.04401
2021,No migration background,1st Quintile,No,0.96424,1883,1948,0.95599,0.97249
2021,No migration background,2nd Quintile,Yes,0.02731,68,2387,0.02077,0.03385
2021,No migration background,2nd Quintile,No,0.97269,2319,2387,0.96615,0.97923
2021,No migration background,3rd Quintile,Yes,0.03239,59,2447,0.02537,0.03941
2021,No migration background,3rd Quintile,No,0.96761,2388,2447,0.96059,0.97463
2021,No migration background,4th Quintile,Yes,0.02057,50,2629,0.01514,0.02600
2021,No migration background,4th Quintile,No,0.97943,2579,2629,0.97400,0.98486
2021,No migration background,5th Quintile,Yes,0.02322,77,3628,0.01832,0.02812
2021,No migration background,5th Quintile,No,0.97678,3551,3628,0.97188,0.98168
2021,Direct migration background,1st Quintile,No,0.99069,2567,2567,0.98697,0.99441
2021,Direct migration background,2nd Quintile,No,0.96679,927,927,0.95525,0.97833
2021,Direct migration background,3rd Quintile,No,0.97967,526,526,0.96760,0.99174
2021,Direct migration background,4th Quintile,No,0.98449,399,399,0.97235,0.99663
2021,Direct migration background,5th Quintile,No,0.98889,436,436,0.97904,0.99874
2021,Indirect migration background,3rd Quintile,No,0.99390,143,143,0.98110,1.00671
2021,Indirect migration background,5th Quintile,No,0.97809,185,185,0.95694,0.99924
