year,age_gr,quintil_oecd,ple0016,proportion,n,lower_confidence,upper_confidence
2013,30-45 J.,4. Quintil,Nein,0.05735184988868865,44486,0.055191157621142364,0.05951254215623493
2013,66 und älter,2. Quintil,Nein,0.04622071451288031,44486,0.04426958246207836,0.04817184656368226
2013,30-45 J.,3. Quintil,Nein,0.04235131983462313,44486,0.04047985800166917,0.044222781667577094
2013,18-29 J.,4. Quintil,Nein,0.034771546697763174,44486,0.03306910810778972,0.03647398528773663
2013,18-29 J.,5. Quintil,Nein,0.034294498038799956,44486,0.03260336034068684,0.035985635736913074
2013,46-65 J.,2. Quintil,Nein,0.03185624933743242,44486,0.030224281344884505,0.03348821732998033
2013,46-65 J.,1. Quintil,Nein,0.027986854659175237,44486,0.026454153421989635,0.02951955589636084
2013,18-29 J.,3. Quintil,Nein,0.025548605957807696,44486,0.0240823557479258,0.02701485616768959
2013,30-45 J.,2. Quintil,Nein,0.025018551892293014,44486,0.02356719689410995,0.026469906890476076
2013,18-29 J.,2. Quintil,Nein,0.02024806530266087,44486,0.018939202203250613,0.02155692840207113
2013,66 und älter,1. Quintil,Nein,0.020036043676455,44486,0.018733910426786824,0.021338176926123175
2013,18-29 J.,1. Quintil,Nein,0.01945298420438885,44486,0.01816955558100699,0.02073641282777071
2013,30-45 J.,1. Quintil,Nein,0.01425845436234496,44486,0.013156757409995511,0.015360151314694408
2013,66 und älter,3. Quintil,Ja,0.0034453514258454363,44486,0.002900834084299935,0.003989868767390938
2013,66 und älter,4. Quintil,Ja,0.0032863352061910313,44486,0.0027544896577904364,0.003818180754591626
2013,66 und älter,2. Quintil,Ja,0.002968302766882222,44486,0.0024627657355810457,0.0034738397981833985
2013,66 und älter,5. Quintil,Ja,0.002597264921021944,44486,0.002124290346748813,0.0030702394952950756
2013,46-65 J.,3. Quintil,Ja,0.001908194635852857,44486,0.0015026478414787877,0.0023137414302269264
2013,46-65 J.,5. Quintil,Ja,0.0017491784161984523,44486,0.0013608659924836917,0.002137490839913213
2013,46-65 J.,1. Quintil,Ja,0.001696173009646984,44486,0.0013137792162171806,0.0020785668030767874
2013,46-65 J.,2. Quintil,Ja,0.001272129757235238,44486,0.0009408966923832606,0.0016033628220872152
2013,46-65 J.,4. Quintil,Ja,0.0011661189441323015,44486,0.0008489705982081836,0.0014832672900564193
2013,66 und älter,1. Quintil,Ja,0.0009540973179264285,44486,0.0006671953999285393,0.0012409992359243176
2013,30-45 J.,2. Quintil,Ja,0.00026502703275734125,44486,0.00011376430697391209,0.0004162897585407704
2013,30-45 J.,3. Quintil,Ja,0.00015901621965440474,44486,4.18424040839936e-05,0.0002761900352248159
2013,30-45 J.,4. Quintil,Ja,0.0001060108131029365,44486,1.033625737863669e-05,0.0002016853688272363
2013,30-45 J.,5. Quintil,Ja,5.300540655146825e-05,44486,-1.4648513718776061e-05,0.00012065932682171255
2013,18-29 J.,3. Quintil,Ja,5.300540655146825e-05,44486,-1.4648513718776061e-05,0.00012065932682171255
2013,18-29 J.,1. Quintil,Ja,5.300540655146825e-05,44486,-1.4648513718776061e-05,0.00012065932682171255
2015,46-65 J.,5. Quintil,Nein,0.14429489995606853,38036,0.14076350572750473,0.14782629418463233
2015,30-45 J.,5. Quintil,Nein,0.08502735732257678,38036,0.08222423501781928,0.08783047962733428
2015,46-65 J.,4. Quintil,Nein,0.08283078397699589,38036,0.08006078714267197,0.08560078081131982
2015,30-45 J.,4. Quintil,Nein,0.07931626662406646,38036,0.07660048391415114,0.08203204933398178
2015,30-45 J.,3. Quintil,Nein,0.05858860178122129,38036,0.0562283684185638,0.060948835143878784
2015,46-65 J.,3. Quintil,Nein,0.05343663884340429,38036,0.05117640661239772,0.05569687107441087
2015,66 und älter,4. Quintil,Nein,0.04932305603258916,38036,0.04714684944095816,0.05149926262422015
2015,66 und älter,5. Quintil,Nein,0.04908342984943488,38036,0.04691224244451746,0.051254617254352305
2015,30-45 J.,2. Quintil,Nein,0.044370781580734056,38036,0.04230134605014188,0.04644021711132623
2015,66 und älter,3. Quintil,Nein,0.0434921522425017,38036,0.041442366959907814,0.04554193752509558
2015,46-65 J.,2. Quintil,Nein,0.03901913015695515,38036,0.03707307648040741,0.04096518383350289
2015,18-29 J.,4. Quintil,Nein,0.03806062542433803,38036,0.03613766448254966,0.0399835863661264
2015,18-29 J.,5. Quintil,Nein,0.032988537880905784,38036,0.031193572832092797,0.034783502929718775
2015,18-29 J.,3. Quintil,Nein,0.03159071847917249,38036,0.02983292489392704,0.03334851206441794
2015,66 und älter,2. Quintil,Nein,0.028994768161667798,38036,0.027308489838662065,0.03068104648467353
2015,46-65 J.,1. Quintil,Nein,0.027716761851511642,38036,0.02606698085594683,0.029366542847076453
2015,18-29 J.,2. Quintil,Nein,0.027077758696433564,38036,0.02544657048309172,0.028708946909775407
2015,18-29 J.,1. Quintil,Nein,0.026838132513279284,38036,0.02521397801231593,0.028462287014242638
2015,30-45 J.,1. Quintil,Nein,0.02512081153400695,38036,0.02354809343667133,0.02669352963134257
2015,66 und älter,1. Quintil,Nein,0.013259315467870122,38036,0.012109784378698743,0.014408846557041501
2015,66 und älter,3. Quintil,Ja,0.0029154518950437317,38036,0.002373603757447584,0.0034573000326398795
2015,66 und älter,4. Quintil,Ja,0.002875514197851352,38036,0.002337379369537977,0.003413649026164727
2015,66 und älter,5. Quintil,Ja,0.0023563241343504135,38036,0.0018690606183509547,0.0028435876503498723
2015,66 und älter,2. Quintil,Ja,0.002076760254003754,38036,0.0016192504531326746,0.0025342700548748338
2015,46-65 J.,4. Quintil,Ja,0.0017173209792723351,38036,0.0013012081003847843,0.002133433858159886
2015,46-65 J.,5. Quintil,Ja,0.0015975078876951955,38036,0.0011961489063580931,0.001998866869032298
2015,46-65 J.,3. Quintil,Ja,0.001477694796118056,38036,0.0010916569273729487,0.0018637326648631631
2015,46-65 J.,2. Quintil,Ja,0.001357881704540916,38036,0.0009878026040880403,0.0017279608049937919
2015,46-65 J.,1. Quintil,Ja,0.0011182555213866368,38036,0.0007823739196133168,0.001454137123159957
2015,66 und älter,1. Quintil,Ja,0.0006390031550780782,38036,0.00038503962733706825,0.0008929666828190881
2015,30-45 J.,2. Quintil,Ja,0.0005191900635009386,38036,0.0002902567110171573,0.0007481234159847198
2015,30-45 J.,1. Quintil,Ja,0.0002396261831542793,38036,8.407484673430459e-05,0.00039517751957425404
2015,30-45 J.,4. Quintil,Ja,0.0002396261831542793,38036,8.407484673430459e-05,0.00039517751957425404
2015,30-45 J.,3. Quintil,Ja,0.00019968848596189944,38036,5.768735675601815e-05,0.0003416896151677807
2015,30-45 J.,5. Quintil,Ja,0.00015975078876951954,38036,3.27385809369683e-05,0.0002867629966020708
2015,18-29 J.,2. Quintil,Ja,3.9937697192379885e-05,38036,-2.35722116490911e-05,0.00010344760603385087
2015,18-29 J.,3. Quintil,Ja,3.9937697192379885e-05,38036,-2.35722116490911e-05,0.00010344760603385087
2017,46-65 J.,5. Quintil,Nein,0.17411286069464327,45410,0.17062502436016022,0.17760069702912631
2017,30-45 J.,5. Quintil,Nein,0.09251864687711896,45410,0.08985354502203705,0.09518374873220087
2017,46-65 J.,4. Quintil,Nein,0.08592631658253598,45410,0.08334860679347683,0.08850402637159513
2017,30-45 J.,4. Quintil,Nein,0.07085813305206057,45410,0.06849811030995416,0.07321815579416698
2017,66 und älter,5. Quintil,Nein,0.057221426956980334,45410,0.05508511577309755,0.05935773814086312
2017,30-45 J.,3. Quintil,Nein,0.052512619603706776,45410,0.050460990366692285,0.054564248840721266
2017,46-65 J.,3. Quintil,Nein,0.05224892639192345,45410,0.05020217003251054,0.054295682751336366
2017,66 und älter,4. Quintil,Nein,0.04746477812099752,45410,0.04550905860441318,0.049420497637581856
2017,18-29 J.,5. Quintil,Nein,0.04505386875612145,45410,0.043146055763905025,0.04696168174833787
2017,66 und älter,3. Quintil,Nein,0.040495743238152644,45410,0.038682698751952745,0.042308787724352544
2017,18-29 J.,4. Quintil,Nein,0.038875913508626535,45410,0.03709800112635993,0.04065382589089314
2017,30-45 J.,2. Quintil,Nein,0.036314322308445716,45410,0.03459369427418516,0.03803495034270627
2017,46-65 J.,2. Quintil,Nein,0.03201989000226023,45410,0.030400604397756152,0.033639175606764306
2017,18-29 J.,3. Quintil,Nein,0.02972199201386273,45410,0.028160041138142747,0.03128394288958271
2017,18-29 J.,2. Quintil,Nein,0.026708355307767648,45410,0.025225409124645597,0.0281913014908897
2017,46-65 J.,1. Quintil,Nein,0.02410909364876064,45410,0.022698274330071894,0.025519912967449387
2017,18-29 J.,1. Quintil,Nein,0.02369471860167257,45410,0.02229577915163847,0.025093658051706668
2017,66 und älter,2. Quintil,Nein,0.02117079786031794,45410,0.019846753938663024,0.022494841781972856
2017,30-45 J.,1. Quintil,Nein,0.020040684095532283,45410,0.018751720610428332,0.021329647580636234
2017,66 und älter,1. Quintil,Nein,0.009794319294809012,45410,0.008888523800354632,0.010700114789263391
2017,66 und älter,3. Quintil,Ja,0.002938295788442703,45410,0.002440456583181716,0.00343613499370369
2017,66 und älter,5. Quintil,Ja,0.002862954870790326,45410,0.0023715211003068823,0.00335438864127377
2017,66 und älter,4. Quintil,Ja,0.0026369321178331953,45410,0.0021652423704380534,0.003108621865228337
2017,46-65 J.,5. Quintil,Ja,0.0020718752354403677,45410,0.0016536485390337562,0.002490101931846979
2017,46-65 J.,4. Quintil,Ja,0.0019211934001356137,45410,0.0015184315934497904,0.002323955206821437
2017,66 und älter,2. Quintil,Ja,0.00150681835304754,45410,0.0011500524650483851,0.001863584241046695
2017,46-65 J.,3. Quintil,Ja,0.001431477435395163,45410,0.0010837319426795,0.001779222928110826
2017,46-65 J.,1. Quintil,Ja,0.0009417614706547125,45410,0.0006596334756673208,0.0012238894656421042
2017,46-65 J.,2. Quintil,Ja,0.000904091011828524,45410,0.0006276579484382212,0.001180524075218827
2017,66 und älter,1. Quintil,Ja,0.0007157387176975815,45410,0.0004697574136690079,0.0009617200217261552
2017,30-45 J.,3. Quintil,Ja,0.00033903412943569653,45410,0.0001697062781772208,0.0005083619806941723
2017,30-45 J.,4. Quintil,Ja,0.0002636932117833195,45410,0.00011435445637840219,0.00041303196718823685
2017,30-45 J.,2. Quintil,Ja,0.000226022752957131,45410,8.77593266916047e-05,0.00036428617922265735
2017,30-45 J.,5. Quintil,Ja,0.00015068183530475403,45410,3.778596693138528e-05,0.0002635777036781228
2017,30-45 J.,1. Quintil,Ja,0.00015068183530475403,45410,3.778596693138528e-05,0.0002635777036781228
2017,18-29 J.,5. Quintil,Ja,3.7670458826188506e-05,45410,-1.878066538042023e-05,9.412158303279724e-05
2017,18-29 J.,4. Quintil,Ja,3.7670458826188506e-05,45410,-1.878066538042023e-05,9.412158303279724e-05
2019,46-65 J.,5. Quintil,Nein,0.2293367545291968,42417,0.2253358770549845,0.2333376320034091
2019,30-45 J.,5. Quintil,Nein,0.1055905450587046,42417,0.10266594285168308,0.10851514726572613
2019,46-65 J.,4. Quintil,Nein,0.08191431459451054,42417,0.07930451231800775,0.08452411687101333
2019,66 und älter,5. Quintil,Nein,0.0782987326024415,42417,0.07574215749948843,0.08085530770539456
2019,30-45 J.,4. Quintil,Nein,0.06138713941373144,42417,0.059102761013581896,0.06367151781388097
2019,66 und älter,4. Quintil,Nein,0.04793561931420574,42417,0.04590256759552368,0.049968671032887796
2019,18-29 J.,5. Quintil,Nein,0.04754684705699401,42417,0.045521643086210525,0.049572051027777495
2019,46-65 J.,3. Quintil,Nein,0.04136536816732758,42417,0.03947027266469213,0.043260463669963035
2019,30-45 J.,3. Quintil,Nein,0.03771090894953736,42417,0.03589801508914811,0.03952380280992661
2019,18-29 J.,4. Quintil,Nein,0.03662234662934453,42417,0.034834799646859524,0.03840989361182953
2019,66 und älter,3. Quintil,Nein,0.03588367934064225,42417,0.034113573244876905,0.0376537854364076
2019,18-29 J.,3. Quintil,Nein,0.026903040199051396,42417,0.02536323835678971,0.028442842041313084
2019,46-65 J.,2. Quintil,Nein,0.026553145167560844,42417,0.02502311425695424,0.028083176078167446
2019,30-45 J.,2. Quintil,Nein,0.02433714330145401,42417,0.02287068140749435,0.025803605195413668
2019,18-29 J.,2. Quintil,Nein,0.01974963066635565,42417,0.018425490092542875,0.02107377124016842
2019,46-65 J.,1. Quintil,Nein,0.018661068346162817,42417,0.017373222555679205,0.01994891413664643
2019,66 und älter,2. Quintil,Nein,0.018505559443278127,42417,0.017222989293126777,0.019788129593429477
2019,18-29 J.,1. Quintil,Nein,0.018272296088951093,42417,0.016997683562800986,0.0195469086151012
2019,30-45 J.,1. Quintil,Nein,0.014423450742555011,42417,0.013288790428283995,0.015558111056826028
2019,66 und älter,1. Quintil,Nein,0.008203094627167406,42417,0.007344701302048857,0.009061487952285955
2019,66 und älter,5. Quintil,Ja,0.004393126506492497,42417,0.003763740772582754,0.00502251224040224
2019,46-65 J.,5. Quintil,Ja,0.003187932509136148,42417,0.0026514602131041233,0.0037244048051681723
2019,66 und älter,4. Quintil,Ja,0.0031490552834149755,42417,0.002615853796744971,0.0036822567700849802
2019,66 und älter,3. Quintil,Ja,0.0028769147033667676,42417,0.002367203739636794,0.003386625667096741
2019,46-65 J.,3. Quintil,Ja,0.0013607029002410387,42417,0.0010098928087509133,0.001711512991731164
2019,46-65 J.,4. Quintil,Ja,0.0013218256745198662,42417,0.0009760567431869139,0.0016675946058528185
2019,66 und älter,2. Quintil,Ja,0.0011274395459140035,42417,0.0008080742140770573,0.0014468048777509497
2019,46-65 J.,1. Quintil,Ja,0.0007775445144234507,42417,0.0005122795944958207,0.0010428094343510807
2019,66 und älter,1. Quintil,Ja,0.0007775445144234507,42417,0.0005122795944958207,0.0010428094343510807
2019,46-65 J.,2. Quintil,Ja,0.0006609128372599331,42417,0.0004163363925070903,0.0009054892820127759
2019,30-45 J.,4. Quintil,Ja,0.00038877225721172535,42417,0.00020116514756899744,0.0005763793668544532
2019,30-45 J.,3. Quintil,Ja,0.0003110178057693803,42417,0.00014321037963626297,0.0004788252319024976
2019,30-45 J.,2. Quintil,Ja,0.00015550890288469014,42417,3.6841905251255353e-05,0.0002741759005181249
2019,18-29 J.,2. Quintil,Ja,7.775445144234507e-05,42417,-6.159049928545842e-06,0.00016166795281323597
2019,18-29 J.,5. Quintil,Ja,7.775445144234507e-05,42417,-6.159049928545842e-06,0.00016166795281323597
2019,30-45 J.,5. Quintil,Ja,7.775445144234507e-05,42417,-6.159049928545842e-06,0.00016166795281323597
2019,18-29 J.,3. Quintil,Ja,3.8877225721172535e-05,42417,-2.045973361552739e-05,9.821418505787246e-05
2019,30-45 J.,1. Quintil,Ja,3.8877225721172535e-05,42417,-2.045973361552739e-05,9.821418505787246e-05
2021,46-65 J.,5. Quintil,Nein,0.22642906245042568,27598,0.22149126327291363,0.23136686162793774
2021,30-45 J.,5. Quintil,Nein,0.11490666807678071,27598,0.1111440995663327,0.11866923658722872
2021,66 und älter,5. Quintil,Nein,0.08582306594045794,27598,0.08251834792164185,0.08912778395927402
2021,46-65 J.,4. Quintil,Nein,0.06329649410396065,27598,0.060423675748791206,0.0661693124591301
2021,18-29 J.,5. Quintil,Nein,0.05636930886785469,27598,0.05364823926986481,0.05909037846584457
2021,30-45 J.,4. Quintil,Nein,0.05584051610173973,27598,0.05313148084039158,0.05854955136308788
2021,66 und älter,4. Quintil,Nein,0.041880387076304794,27598,0.03951701295977946,0.044243761192830126
2021,30-45 J.,3. Quintil,Nein,0.03500608111681032,27598,0.03283762168383725,0.03717454054978339
2021,30-45 J.,2. Quintil,Nein,0.03304954788218497,27598,0.03094042376393494,0.035158672000434994
2021,46-65 J.,3. Quintil,Nein,0.032626513669293006,27598,0.030530473067611592,0.03472255427097442
2021,18-29 J.,4. Quintil,Nein,0.03114589392417112,27598,0.02909639894668472,0.03319538890165752
2021,30-45 J.,1. Quintil,Nein,0.030246946221775685,27598,0.02822630777895274,0.03226758466459863
2021,18-29 J.,1. Quintil,Nein,0.02940087779599175,27598,0.027407831615451156,0.031393923976532345
2021,66 und älter,3. Quintil,Nein,0.026333879752524984,27598,0.024444671998008725,0.028223087507041243
2021,46-65 J.,2. Quintil,Nein,0.025805086986410024,27598,0.023934435606591625,0.027675738366228424
2021,18-29 J.,3. Quintil,Nein,0.023848553751784674,27598,0.022048411229128026,0.025648696274441322
2021,18-29 J.,2. Quintil,Nein,0.02273808894294326,27598,0.02097935667055837,0.024496821215328153
2021,46-65 J.,1. Quintil,Nein,0.02263233038972027,27598,0.02087759801917437,0.024387062760266167
2021,66 und älter,2. Quintil,Nein,0.013219819152873988,27598,0.011872283599778499,0.014567354705969478
2021,66 und älter,1. Quintil,Nein,0.009941304002961239,27598,0.008770809401869781,0.011111798604052696
2021,66 und älter,5. Quintil,Ja,0.004600497065200148,27598,0.0038021010605775113,0.005398893069822784
2021,46-65 J.,5. Quintil,Ja,0.0038601871926392047,27598,0.0031285738825394174,0.004591800502738992
2021,66 und älter,4. Quintil,Ja,0.0026968431071862937,27598,0.002084973750241835,0.003308712464130752
2021,66 und älter,3. Quintil,Ja,0.002062291787848342,27598,0.0015270573621322448,0.0025975262135644393
2021,46-65 J.,3. Quintil,Ja,0.001321981915287399,27598,0.0008932924920581762,0.0017506713385166215
2021,66 und älter,2. Quintil,Ja,0.001321981915287399,27598,0.0008932924920581762,0.0017506713385166215
2021,46-65 J.,4. Quintil,Ja,0.0012162233620644069,27598,0.0008050171407957408,0.001627429583333073
2021,46-65 J.,1. Quintil,Ja,0.0005816720427264555,27598,0.00029720627182657655,0.0008661378136263344
2021,46-65 J.,2. Quintil,Ja,0.0004759134895034636,27598,0.00021859090442121067,0.0007332360745857165
2021,66 und älter,1. Quintil,Ja,0.00031727565966897575,27598,0.00010715597633755066,0.0005273953430004008
2021,30-45 J.,5. Quintil,Ja,0.0002643963830574798,27598,7.257915951035135e-05,0.00045621360660460825
2021,30-45 J.,1. Quintil,Ja,0.0002643963830574798,27598,7.257915951035135e-05,0.00045621360660460825
2021,30-45 J.,4. Quintil,Ja,0.00015863782983448787,27598,1.0048988646820222e-05,0.00030722667102215555
2021,18-29 J.,5. Quintil,Ja,0.00010575855322299191,27598,-1.5566935754502483e-05,0.0002270840422004863
2021,30-45 J.,3. Quintil,Ja,0.00010575855322299191,27598,-1.5566935754502483e-05,0.0002270840422004863
2021,18-29 J.,1. Quintil,Ja,5.2879276611495956e-05,27598,-3.291306784376497e-05,0.00013867162106675688
2021,18-29 J.,4. Quintil,Ja,5.2879276611495956e-05,27598,-3.291306784376497e-05,0.00013867162106675688
