year,quintil_oecd,regtyp,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,3rd Quintile,Rural regions,No,0.97205,1426,1471,0.96362,0.98048
2013,4th Quintile,Urban regions,Yes,0.01628,42,2478,0.01129,0.02126
2013,4th Quintile,Urban regions,No,0.98372,2436,2478,0.97874,0.98871
2013,4th Quintile,Rural regions,No,0.98434,1414,1414,0.97786,0.99081
2013,5th Quintile,Urban regions,Yes,0.01502,46,3589,0.01104,0.01900
2013,5th Quintile,Urban regions,No,0.98498,3543,3589,0.98100,0.98896
2013,5th Quintile,Rural regions,No,0.98753,1197,1197,0.98124,0.99382
2015,1st Quintile,Urban regions,Yes,0.02689,83,3200,0.02128,0.03249
2015,1st Quintile,Urban regions,No,0.97311,3117,3200,0.96751,0.97872
2015,1st Quintile,Rural regions,Yes,0.02582,42,1882,0.01865,0.03298
2015,1st Quintile,Rural regions,No,0.97418,1840,1882,0.96702,0.98135
2015,2nd Quintile,Urban regions,Yes,0.02941,62,3147,0.02350,0.03531
2015,2nd Quintile,Urban regions,No,0.97059,3085,3147,0.96469,0.97650
2015,2nd Quintile,Rural regions,Yes,0.03685,65,2102,0.02880,0.04491
2015,2nd Quintile,Rural regions,No,0.96315,2037,2102,0.95509,0.97120
2015,3rd Quintile,Urban regions,Yes,0.02266,63,2995,0.01733,0.02799
2015,3rd Quintile,Urban regions,No,0.97734,2932,2995,0.97201,0.98267
2015,3rd Quintile,Rural regions,No,0.97765,1817,1817,0.97086,0.98445
2015,4th Quintile,Urban regions,Yes,0.01971,45,3060,0.01478,0.02463
2015,4th Quintile,Urban regions,No,0.98029,3015,3060,0.97537,0.98522
2015,4th Quintile,Rural regions,No,0.98045,1669,1669,0.97381,0.98710
2015,5th Quintile,Urban regions,Yes,0.01566,58,3795,0.01171,0.01961
2015,5th Quintile,Urban regions,No,0.98434,3737,3795,0.98039,0.98829
2015,5th Quintile,Rural regions,No,0.98757,1297,1297,0.98154,0.99360
2017,1st Quintile,Urban regions,Yes,0.02220,52,2964,0.01690,0.02751
2017,1st Quintile,Urban regions,No,0.97780,2912,2964,0.97249,0.98310
2017,1st Quintile,Rural regions,Yes,0.03650,47,1753,0.02772,0.04528
2017,1st Quintile,Rural regions,No,0.96350,1706,1753,0.95472,0.97228
2017,2nd Quintile,Urban regions,Yes,0.03009,61,2915,0.02389,0.03630
2017,2nd Quintile,Urban regions,No,0.96991,2854,2915,0.96370,0.97611
2017,2nd Quintile,Rural regions,Yes,0.03526,57,1878,0.02691,0.04360
2017,2nd Quintile,Rural regions,No,0.96474,1821,1878,0.95640,0.97309
2017,3rd Quintile,Urban regions,Yes,0.02342,55,2684,0.01769,0.02914
2017,3rd Quintile,Urban regions,No,0.97658,2629,2684,0.97086,0.98231
2017,3rd Quintile,Rural regions,Yes,0.03213,47,1730,0.02382,0.04045
2017,3rd Quintile,Rural regions,No,0.96787,1683,1730,0.95955,0.97618
2017,4th Quintile,Urban regions,Yes,0.01820,41,2835,0.01328,0.02312
2017,4th Quintile,Urban regions,No,0.98180,2794,2835,0.97688,0.98672
2017,4th Quintile,Rural regions,No,0.97508,1496,1496,0.96718,0.98299
2017,5th Quintile,Urban regions,Yes,0.01750,57,3425,0.01311,0.02189
2017,5th Quintile,Urban regions,No,0.98250,3368,3425,0.97811,0.98689
2017,5th Quintile,Rural regions,No,0.99388,1117,1117,0.98931,0.99846
2019,1st Quintile,Urban regions,Yes,0.02446,60,2786,0.01872,0.03020
2019,1st Quintile,Urban regions,No,0.97554,2726,2786,0.96980,0.98128
2019,1st Quintile,Rural regions,Yes,0.03618,53,1659,0.02719,0.04517
2019,1st Quintile,Rural regions,No,0.96382,1606,1659,0.95483,0.97281
2019,2nd Quintile,Urban regions,Yes,0.02942,68,2867,0.02324,0.03561
2019,2nd Quintile,Urban regions,No,0.97058,2799,2867,0.96439,0.97676
2019,2nd Quintile,Rural regions,Yes,0.03223,49,1902,0.02429,0.04017
2019,2nd Quintile,Rural regions,No,0.96777,1853,1902,0.95983,0.97571
2019,3rd Quintile,Urban regions,Yes,0.01822,47,2749,0.01322,0.02322
2019,3rd Quintile,Urban regions,No,0.98178,2702,2749,0.97678,0.98678
2019,3rd Quintile,Rural regions,Yes,0.02845,42,1673,0.02048,0.03641
2019,3rd Quintile,Rural regions,No,0.97155,1631,1673,0.96359,0.97952
2019,4th Quintile,Urban regions,Yes,0.01695,45,2769,0.01214,0.02176
2019,4th Quintile,Urban regions,No,0.98305,2724,2769,0.97824,0.98786
2019,4th Quintile,Rural regions,No,0.97693,1477,1477,0.96927,0.98459
2019,5th Quintile,Urban regions,Yes,0.02056,72,3512,0.01587,0.02526
2019,5th Quintile,Urban regions,No,0.97944,3440,3512,0.97474,0.98413
2019,5th Quintile,Rural regions,No,0.98940,1287,1287,0.98381,0.99500
2021,1st Quintile,Urban regions,Yes,0.02539,56,3329,0.02005,0.03074
2021,1st Quintile,Urban regions,No,0.97461,3273,3329,0.96926,0.97995
2021,1st Quintile,Rural regions,No,0.97177,1412,1412,0.96312,0.98041
2021,2nd Quintile,Urban regions,Yes,0.02288,46,2176,0.01659,0.02916
2021,2nd Quintile,Urban regions,No,0.97712,2130,2176,0.97084,0.98341
2021,2nd Quintile,Rural regions,Yes,0.03309,33,1352,0.02355,0.04262
2021,2nd Quintile,Rural regions,No,0.96691,1319,1352,0.95738,0.97645
2021,3rd Quintile,Urban regions,Yes,0.02533,38,1997,0.01844,0.03222
2021,3rd Quintile,Urban regions,No,0.97467,1959,1997,0.96778,0.98156
2021,3rd Quintile,Rural regions,No,0.96186,1098,1098,0.95053,0.97320
2021,4th Quintile,Urban regions,Yes,0.02249,40,2106,0.01616,0.02883
2021,4th Quintile,Urban regions,No,0.97751,2066,2106,0.97117,0.98384
2021,4th Quintile,Rural regions,No,0.98786,1063,1063,0.98128,0.99445
2021,5th Quintile,Urban regions,Yes,0.02095,62,3151,0.01595,0.02595
2021,5th Quintile,Urban regions,No,0.97905,3089,3151,0.97405,0.98405
2021,5th Quintile,Rural regions,No,0.97508,1083,1083,0.96580,0.98437
